Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Type.typeOfResource,Type.genre,Name.subject,Name.donor,Name.copyrightHolder,Name.repository,Subject,Rights.copyrightStatus,Name.publisher,Name.designer,Name.creator,Name.contributor,Format.extent,AltIdentifier.collection,AltIdentifier.local,Relation.relatedTo,Date.creation,Title,Format.medium,Format.dimensions,Date.normalized,Relation.isPartOf,Description.note,Format.material,Description.physicalDescription,Bucketeer State,IIIF Access URL
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0017nm5d,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0017nm5d_716078_master.tif,,,,photographs,,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,,Edward R. Roybal Papers,1987,CSRC_ROYBAL-HAYNES_1987_80.tif,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nm5d
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0017nm6x,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0017nm6x_716069_master.tif,,,,photographs,,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1987_78.tif,Edward R. Roybal Papers,1987,CSRC_ROYBAL-HAYNES_1987_78.tif,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nm6x
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0017nm7f,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0017nm7f_716054_master.tif,,,,photographs,,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1987_73.tif,Edward R. Roybal Papers,1987,CSRC_ROYBAL-HAYNES_1987_73.tif,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nm7f
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0017nm8z,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0017nm8z_716096_master.tif,,,,photographs,,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1987_86.tif,Edward R. Roybal Papers,1987,CSRC_ROYBAL-HAYNES_1987_86.tif,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nm8z
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0017nm9g,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0017nm9g_716129_master.tif,,,,photographs,,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1987_97.tif,Edward R. Roybal Papers,1987,CSRC_ROYBAL-HAYNES_1987_97.tif,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nm9g
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0017nmb0,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0017nmb0_716072_master.tif,,,,photographs,,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1987_78.tif,Edward R. Roybal Papers,1987,CSRC_ROYBAL-HAYNES_1987_78.tif,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nmb0
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0017nmch,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0017nmch_716075_master.tif,,,,photographs,,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1987_79.tif,Edward R. Roybal Papers,1987,CSRC_ROYBAL-HAYNES_1987_79.tif,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nmch
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0017nmd1,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0017nmd1_716057_master.tif,,,,photographs,,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1987_74.tif,Edward R. Roybal Papers,1987,CSRC_ROYBAL-HAYNES_1987_74.tif,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nmd1
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0017nmfj,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0017nmfj_716099_master.tif,,,,photographs,,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1987_87.tif,Edward R. Roybal Papers,1987,CSRC_ROYBAL-HAYNES_1987_87.tif,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nmfj
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0017nmg2,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0017nmg2_716126_master.tif,,,,photographs,,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1987_96.tif,Edward R. Roybal Papers,1987,CSRC_ROYBAL-HAYNES_1987_96.tif,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nmg2
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0017nmhk,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0017nmhk_716060_master.tif,,,,photographs,,,,Roybal Family,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,Roybal Family,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1987_75.tif,Edward R. Roybal Papers,1987,CSRC_ROYBAL-HAYNES_1987_75.tif,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nmhk
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0017nmj3,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0017nmj3_716081_master.tif,,,,photographs,,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1987_81.tif,Edward R. Roybal Papers,1987,CSRC_ROYBAL-HAYNES_1987_81.tif,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nmj3
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0017nmm4,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0017nmm4_716147_master.tif,,,,photographs,color photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1987_102.tif,Edward R. Roybal Papers,1987,CSRC_ROYBAL-HAYNES_1987_102.tif,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nmm4
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0017nmnn,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0017nmnn_716189_master.tif,,,,photographs,color photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1987_114.tif,Edward R. Roybal Papers,1987,CSRC_ROYBAL-HAYNES_1987_114.tif,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nmnn
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0017nmp5,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0017nmp5_716174_master.tif,,,,photographs,color photographs,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1987_110.tif,Edward R. Roybal Papers,1987,CSRC_ROYBAL-HAYNES_1987_110.tif,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nmp5
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0017nmqp,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0017nmqp_716132_master.tif,,,,photographs,,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1987_98.tif,Edward R. Roybal Papers,1987,CSRC_ROYBAL-HAYNES_1987_98.tif,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nmqp
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0017nmr6,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0017nmr6_716162_master.tif,,,,photographs,color photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1987_106.tif,Edward R. Roybal Papers,1987,CSRC_ROYBAL-HAYNES_1987_106.tif,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nmr6
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0017nmt7,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0017nmt7_716183_master.tif,,,,photographs,color photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1987_113.tif,Edward R. Roybal Papers,1987,CSRC_ROYBAL-HAYNES_1987_113.tif,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nmt7
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0017nmvr,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0017nmvr_716177_master.tif,,,,photographs,color photographs,"Roybal, Edward Ross, 1916-2005","Roosevelt, Franklin D. (Franklin Delano), 1882-1945",Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1987_111.tif,Edward R. Roybal Papers,1987,CSRC_ROYBAL-HAYNES_1987_111.tif,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nmvr
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0017nmw8,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0017nmw8_716141_master.tif,,,,photographs,color photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1987_101.tif,Edward R. Roybal Papers,1987,CSRC_ROYBAL-HAYNES_1987_101.tif,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nmw8
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0017nmxs,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0017nmxs_716165_master.tif,,,,photographs,color photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1987_107.tif,Edward R. Roybal Papers,1987,CSRC_ROYBAL-HAYNES_1987_107.tif,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nmxs
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0017nmz9,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0017nmz9_716156_master.tif,,,,photographs,color photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1987_104.tif,Edward R. Roybal Papers,1987,CSRC_ROYBAL-HAYNES_1987_104.tif,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nmz9
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0017nn09,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0017nn09_716150_master.tif,,,,photographs,color photographs,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1987_103.tif,Edward R. Roybal Papers,1987,CSRC_ROYBAL-HAYNES_1987_103.tif,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nn09
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0017nn1t,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0017nn1t_716180_master.tif,,,,photographs,color photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1987_112.tif,Edward R. Roybal Papers,1987,CSRC_ROYBAL-HAYNES_1987_112.tif,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nn1t
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0017nn3v,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0017nn3v_716168_master.tif,,,,photographs,color photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,,Edward R. Roybal Papers,1987,CSRC_ROYBAL-HAYNES_1987_108.tif,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nn3v
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0017nn4c,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0017nn4c_716159_master.tif,,,,photographs,color photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1987_105.tif,Edward R. Roybal Papers,1987,CSRC_ROYBAL-HAYNES_1987_105.tif,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nn4c
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0017nn5w,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0017nn5w_716135_master.tif,,,,photographs,,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1987_99.tif,Edward R. Roybal Papers,1987,CSRC_ROYBAL-HAYNES_1987_99.tif,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nn5w
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0017nn8f,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0017nn8f_716171_master.tif,,,,photographs,color photographs,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1987_109.tif,Edward R. Roybal Papers,1987,CSRC_ROYBAL-HAYNES_1987_109.tif,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nn8f
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0017nqpm,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0017nqpm_716594_master.tif,,,,photographs,color photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1987_124.tif,Edward R. Roybal Papers,1987,CSRC_ROYBAL-HAYNES_1987_124.tif,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nqpm
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0017nqrn,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0017nqrn_716571_master.tif,,,,photographs,,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1987_121.tif,Edward R. Roybal Papers,1987,CSRC_ROYBAL-HAYNES_1987_121.tif,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nqrn
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0017nqs5,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0017nqs5_716555_master.tif,,,,photographs,color photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1987_119.tif,Edward R. Roybal Papers,1987,CSRC_ROYBAL-HAYNES_1987_119.tif,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nqs5
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0017nqtp,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0017nqtp_716603_master.tif,,,,photographs,color photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1987_125.tif,Edward R. Roybal Papers,1987,CSRC_ROYBAL-HAYNES_1987_125.tif,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nqtp
