Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Type.typeOfResource,Type.genre,Name.subject,Name.donor,Name.copyrightHolder,Name.repository,Subject,Rights.copyrightStatus,Name.publisher,Name.designer,Name.creator,Name.contributor,Format.extent,AltIdentifier.collection,AltIdentifier.local,Relation.relatedTo,Date.creation,Title,Format.medium,Format.dimensions,Date.normalized,Relation.isPartOf,Description.note,Format.material,Description.physicalDescription,Bucketeer State,IIIF Access URL
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001c9w3d,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001c9w3d_751092_master.tif,,,,photographs,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1980_06.tif,Edward R. Roybal Papers,1980,CSRC_ROYBAL-HAYNES_1980_06.tif,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001c9w4x,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001c9w4x_751107_master.tif,,,,photographs,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1980_07.tif,Edward R. Roybal Papers,1980,CSRC_ROYBAL-HAYNES_1980_07.tif,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001c9w7g,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001c9w7g_751063_master.tif,,,,photographs,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1980_03.tif,Edward R. Roybal Papers,1980,CSRC_ROYBAL-HAYNES_1980_03.tif,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001c9w80,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001c9w80_751057_master.tif,,,,photographs,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1980_02.tif,Edward R. Roybal Papers,1980,CSRC_ROYBAL-HAYNES_1980_02.tif,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001cbv0t,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001cbv0t_754229_master.tif,,,,photographs,Black-and-white photographs,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1983_15.tif,,,CSRC_ROYBAL-HAYNES_1983_15.tif,,,,Edward R. Roybal Papers,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001cbv6x,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001cbv6x_752583_master.tif,,,,photographs,Black-and-white photographs,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1980_13.tif,Edward R. Roybal Papers,1980,CSRC_ROYBAL-HAYNES_1980_13.tif,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001cbvb0,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001cbvb0_753157_master.tif,,,,photographs,color photographs,"Davis, Grace Montan��ez, 1926-",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1982_12.tif,Edward R. Roybal Papers,1982,CSRC_ROYBAL-HAYNES_1982_12.tif,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001cbvj3,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001cbvj3_753194_master.tif,,,,photographs,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005|~|Roybal, Lucille Beserra, 1917 -",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1982_17.tif,Edward R. Roybal Papers,1982,CSRC_ROYBAL-HAYNES_1982_17.tif,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001cbvsq,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001cbvsq_753178_master.tif,,,,photographs,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1982_15.tif,Edward R. Roybal Papers,1982,CSRC_ROYBAL-HAYNES_1982_15.tif,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001cbw1t,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001cbw1t_753166_master.tif,,,,photographs,Black-and-white photographs,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1982_13.tif,Edward R. Roybal Papers,1982,CSRC_ROYBAL-HAYNES_1982_13.tif,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001cbw6d,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001cbw6d_752551_master.tif,,,,photographs,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1980_08.tif,Edward R. Roybal Papers,1980,CSRC_ROYBAL-HAYNES_1980_08.tif,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001cbw8f,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001cbw8f_753215_master.tif,,,,photographs,color photographs,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1982_20.tif,Edward R. Roybal Papers,1982,CSRC_ROYBAL-HAYNES_1982_20.tif,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001cbwbg,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001cbwbg_754241_master.tif,,,,photographs,Black-and-white photographs,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1983_19.tif,,,CSRC_ROYBAL-HAYNES_1983_19.tif,,,,Edward R. Roybal Papers,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001cbwc0,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001cbwc0_754200_master.tif,,,,photographs,Black-and-white photographs,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1983_10.tif,,,CSRC_ROYBAL-HAYNES_1983_10.tif,,,,Edward R. Roybal Papers,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001cbwdh,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001cbwdh_752586_master.tif,,,,photographs,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1980_14.tif,Edward R. Roybal Papers,1980,CSRC_ROYBAL-HAYNES_1980_14.tif,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001cbwjk,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001cbwjk_754176_master.tif,,,,photographs,color photographs,"Roybal, Edward Ross, 1916-2005|~|Roybal, Lucille Beserra, 1917 -",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1983_08.tif,Edward R. Roybal Papers,1983,CSRC_ROYBAL-HAYNES_1983_08.tif,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001cbwk3,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001cbwk3_753203_master.tif,,,,photographs,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1982_18.tif,Edward R. Roybal Papers,1982,CSRC_ROYBAL-HAYNES_1982_18.tif,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001cbwmm,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001cbwmm_754244_master.tif,,,,photographs,color photographs,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1983_20.tif,,,CSRC_ROYBAL-HAYNES_1983_20.tif,,,,Edward R. Roybal Papers,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001cbwpn,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001cbwpn_752613_master.tif,,,,photographs,color photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1981_04.tif,Edward R. Roybal Papers,1981,CSRC_ROYBAL-HAYNES_1981_04.tif,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001cbzf0,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001cbzf0_753186_master.tif,,,,photographs,color photographs,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1982_16.tif,Edward R. Roybal Papers,1982,CSRC_ROYBAL-HAYNES_1982_16.tif,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001cbzgh,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001cbzgh_752577_master.tif,,,,photographs,Black-and-white photographs,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1980_12.tif,Edward R. Roybal Papers,1980,CSRC_ROYBAL-HAYNES_1980_12.tif,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001cbzh1,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001cbzh1_753249_master.tif,,,,photographs,color photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1983_06.tif,Edward R. Roybal Papers,1983,CSRC_ROYBAL-HAYNES_1983_06.tif,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001cbzk2,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001cbzk2_753245_master.tif,,,,photographs,color photographs,"Roybal, Edward Ross, 1916-2005|~|Roybal, Lucille Beserra, 1917 -",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1983_05.tif,Edward R. Roybal Papers,1983,CSRC_ROYBAL-HAYNES_1983_05.tif,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001cbzn3,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001cbzn3_752620_master.tif,,,,photographs,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1981_06.tif,Edward R. Roybal Papers,1981,CSRC_ROYBAL-HAYNES_1981_06.tif,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001cbzq4,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001cbzq4_753210_master.tif,,,,photographs,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005|~|Roybal, Lucille Beserra, 1917 -",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1982_19.tif,Edward R. Roybal Papers,1982,CSRC_ROYBAL-HAYNES_1982_19.tif,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001cbztp,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001cbztp_752556_master.tif,,,,photographs,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1980_09.tif,Edward R. Roybal Papers,1980,CSRC_ROYBAL-HAYNES_1980_09.tif,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001cbzwq,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001cbzwq_752610_master.tif,,,,photographs,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1981_03.tif,Edward R. Roybal Papers,1981,CSRC_ROYBAL-HAYNES_1981_03.tif,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001cbzx7,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001cbzx7_753106_master.tif,,,,photographs,,"Reagan, Ronald",Roybal Family,,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,,Edward R. Roybal Papers,,Edward R. Roybal Papers,1982,CSRC_ROYBAL-HAYNES_1982_10.tif,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001cc027,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001cc027_752626_master.tif,,,,photographs,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,,Edward R. Roybal Papers,1981,CSRC_ROYBAL-HAYNES_1981_07.tif,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001cc03r,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001cc03r_753074_master.tif,,,,photographs,color photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1982_08.tif,Edward R. Roybal Papers,1982,CSRC_ROYBAL-HAYNES_1982_08.tif,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001cc05s,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001cc05s_753062_master.tif,,,,photographs,color photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1982_07.tif,Edward R. Roybal Papers,1982,CSRC_ROYBAL-HAYNES_1982_07.tif,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001cc07t,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001cc07t_752655_master.tif,,,,photographs,color photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1982_06.tif,Edward R. Roybal Papers,1982,CSRC_ROYBAL-HAYNES_1982_06.tif,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001cc09v,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001cc09v_754235_master.tif,,,,photographs,Black-and-white photographs,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1983_17.tif,,,CSRC_ROYBAL-HAYNES_1983_17.tif,,,,Edward R. Roybal Papers,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001cc0bc,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001cc0bc_752562_master.tif|~|csrc/masters/21198-zz001cc0bc_1307024_master.tif,,,,photographs,,,Roybal Family,,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1980_10.tif,Edward R. Roybal Papers,1980,CSRC_ROYBAL-HAYNES_1980_10.tif,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001cc0gf,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001cc0gf_754223_master.tif,,,,photographs,color photographs,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1983_13.tif,,,CSRC_ROYBAL-HAYNES_1983_13.tif,,,,Edward R. Roybal Papers,,,,failed,
