"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","Name.repository","Title","Alt ID.local","Description.note","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0pf3","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0114.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0114","uclalsc_2995564_0114","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0pf3","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0pf3/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0pgm","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0115.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0115","uclalsc_2995564_0115","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0pgm","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0pgm/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0ph4","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0116.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0116","uclalsc_2995564_0116","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0ph4","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0ph4/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0pjn","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0117.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0117","uclalsc_2995564_0117","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0pjn","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0pjn/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0pk5","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0118.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0118","uclalsc_2995564_0118","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0pk5","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0pk5/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0pmp","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0119.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0119","uclalsc_2995564_0119","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0pmp","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0pmp/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0pn6","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0120.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0120","uclalsc_2995564_0120","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0pn6","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0pn6/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0ppq","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0121.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0121","uclalsc_2995564_0121","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0ppq","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0ppq/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0pq7","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0122.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0122","uclalsc_2995564_0122","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0pq7","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0pq7/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0prr","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0123.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0123","uclalsc_2995564_0123","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0prr","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0prr/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0ps8","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0124.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0124","uclalsc_2995564_0124","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0ps8","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0ps8/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0pts","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0125.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0125","uclalsc_2995564_0125","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0pts","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0pts/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0pv9","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0126.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0126","uclalsc_2995564_0126","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0pv9","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0pv9/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0pwt","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0127.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0127","uclalsc_2995564_0127","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0pwt","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0pwt/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0pxb","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0128.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0128","uclalsc_2995564_0128","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0pxb","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0pxb/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0pzv","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0129.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0129","uclalsc_2995564_0129","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0pzv","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0pzv/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0q0v","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0130.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0130","uclalsc_2995564_0130","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0q0v","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0q0v/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0q1c","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0131.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0131","uclalsc_2995564_0131","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0q1c","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0q1c/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0q2w","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0132.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0132","uclalsc_2995564_0132","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0q2w","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0q2w/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0q3d","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0133.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0133","uclalsc_2995564_0133","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0q3d","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0q3d/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0q4x","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0134.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0134","uclalsc_2995564_0134","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0q4x","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0q4x/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0q5f","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0135.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0135","uclalsc_2995564_0135","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0q5f","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0q5f/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0q6z","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0136.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0136","uclalsc_2995564_0136","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0q6z","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0q6z/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0q7g","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0137.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0137","uclalsc_2995564_0137","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0q7g","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0q7g/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0q80","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0138.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0138","uclalsc_2995564_0138","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0q80","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0q80/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0q9h","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0139.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0139","uclalsc_2995564_0139","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0q9h","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0q9h/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0qb1","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0140.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0140","uclalsc_2995564_0140","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0qb1","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0qb1/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0qcj","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0141.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0141","uclalsc_2995564_0141","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0qcj","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0qcj/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0qd2","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0142.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0142","uclalsc_2995564_0142","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0qd2","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0qd2/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0qfk","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0143.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0143","uclalsc_2995564_0143","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0qfk","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0qfk/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0qg3","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0144.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0144","uclalsc_2995564_0144","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0qg3","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0qg3/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0qhm","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0145.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0145","uclalsc_2995564_0145","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0qhm","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0qhm/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0qj4","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0146.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0146","uclalsc_2995564_0146","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0qj4","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0qj4/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0qkn","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0147.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0147","uclalsc_2995564_0147","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0qkn","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0qkn/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0qm5","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0148.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0148","uclalsc_2995564_0148","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0qm5","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0qm5/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0qnp","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0149.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0149","uclalsc_2995564_0149","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0qnp","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0qnp/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0qp6","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0150.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0150","uclalsc_2995564_0150","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0qp6","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0qp6/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0qqq","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0151.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0151","uclalsc_2995564_0151","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0qqq","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0qqq/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0qr7","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0152.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0152","uclalsc_2995564_0152","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0qr7","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0qr7/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0qsr","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0153.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0153","uclalsc_2995564_0153","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0qsr","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0qsr/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0qt8","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0154.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0154","uclalsc_2995564_0154","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0qt8","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0qt8/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0qvs","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0155.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0155","uclalsc_2995564_0155","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0qvs","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0qvs/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0qw9","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0156.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0156","uclalsc_2995564_0156","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0qw9","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0qw9/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0qxt","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0157.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0157","uclalsc_2995564_0157","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0qxt","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0qxt/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0qzb","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0158.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0158","uclalsc_2995564_0158","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0qzb","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0qzb/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0r0b","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0159.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0159","uclalsc_2995564_0159","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0r0b","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0r0b/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0r1v","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0160.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0160","uclalsc_2995564_0160","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0r1v","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0r1v/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0r2c","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0161.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0161","uclalsc_2995564_0161","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0r2c","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0r2c/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0r3w","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0162.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0162","uclalsc_2995564_0162","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0r3w","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0r3w/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0r4d","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0163.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0163","uclalsc_2995564_0163","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0r4d","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0r4d/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0r5x","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0164.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0164","uclalsc_2995564_0164","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0r5x","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0r5x/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0r6f","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0165.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0165","uclalsc_2995564_0165","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0r6f","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0r6f/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0r7z","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0166.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0166","uclalsc_2995564_0166","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0r7z","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0r7z/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0r8g","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0167.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0167","uclalsc_2995564_0167","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0r8g","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0r8g/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0r90","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0168.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0168","uclalsc_2995564_0168","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0r90","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0r90/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0rbh","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0169.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0169","uclalsc_2995564_0169","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0rbh","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0rbh/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0rc1","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0170.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0170","uclalsc_2995564_0170","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0rc1","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0rc1/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0rdj","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0171.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0171","uclalsc_2995564_0171","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0rdj","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0rdj/manifest"
