"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Rights.copyrightStatus","Language","Type.genre","Subject","Name.author","Name.subject","Name.annotator","Name.repository","Name.scribe","Title","Relation.rectoVerso","Relation.pageNumber","Relation.textDirection","Relation.isVersionOf","Alt ID.local","Description.contents","Date.creation","Format.dimensions","Format.extent","Description.note","Description.abstract","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"St Gall Manuscripts","ark:/21198/zz00294znz","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_078_v.tif","156","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 78v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294znz",""
"St Gall Manuscripts","ark:/21198/zz00294zpg","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_079_r.tif","157","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 79r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294zpg",""
"St Gall Manuscripts","ark:/21198/zz00294zq0","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_079_v.tif","158","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 79v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294zq0",""
"St Gall Manuscripts","ark:/21198/zz00294zrh","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_080_r.tif","159","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 80r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294zrh",""
"St Gall Manuscripts","ark:/21198/zz00294zs1","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_080_v.tif","160","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 80v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294zs1",""
"St Gall Manuscripts","ark:/21198/zz00294ztj","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_081_r.tif","161","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 81r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294ztj",""
"St Gall Manuscripts","ark:/21198/zz00294zv2","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_081_v.tif","162","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 81v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294zv2",""
"St Gall Manuscripts","ark:/21198/zz00294zwk","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_082_r.tif","163","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 82r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294zwk",""
"St Gall Manuscripts","ark:/21198/zz00294zx3","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_082_v.tif","164","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 82v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294zx3",""
"St Gall Manuscripts","ark:/21198/zz00294zzm","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_083_r.tif","165","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 83r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294zzm",""
"St Gall Manuscripts","ark:/21198/zz00295002","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_083_v.tif","166","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 83v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00295002",""
"St Gall Manuscripts","ark:/21198/zz0029501k","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_084_r.tif","167","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 84r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0029501k",""
"St Gall Manuscripts","ark:/21198/zz00295023","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_084_v.tif","168","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 84v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00295023",""
"St Gall Manuscripts","ark:/21198/zz0029503m","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_085_r.tif","169","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 85r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0029503m",""
"St Gall Manuscripts","ark:/21198/zz00295044","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_085_v.tif","170","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 85v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00295044",""
"St Gall Manuscripts","ark:/21198/zz0029505n","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_086_r.tif","171","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 86r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0029505n",""
"St Gall Manuscripts","ark:/21198/zz00295065","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_086_v.tif","172","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 86v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00295065",""
"St Gall Manuscripts","ark:/21198/zz0029507p","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_087_r.tif","173","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 87r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0029507p",""
"St Gall Manuscripts","ark:/21198/zz00295086","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_087_v.tif","174","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 87v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00295086",""
"St Gall Manuscripts","ark:/21198/zz0029509q","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_088_r.tif","175","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 88r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0029509q",""
"St Gall Manuscripts","ark:/21198/zz002950b7","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_088_v.tif","176","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 88v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002950b7",""
"St Gall Manuscripts","ark:/21198/zz002950cr","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_089_r.tif","177","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 89r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002950cr",""
"St Gall Manuscripts","ark:/21198/zz002950d8","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_089_v.tif","178","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 89v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002950d8",""
"St Gall Manuscripts","ark:/21198/zz002950fs","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_090_r.tif","179","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 90r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002950fs",""
"St Gall Manuscripts","ark:/21198/zz002950g9","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_090_v.tif","180","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 90v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002950g9",""
"St Gall Manuscripts","ark:/21198/zz002950ht","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_091_r.tif","181","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 91r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002950ht",""
"St Gall Manuscripts","ark:/21198/zz002950jb","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_091_v.tif","182","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 91v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002950jb",""
"St Gall Manuscripts","ark:/21198/zz002950kv","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_092_r.tif","183","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 92r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002950kv",""
"St Gall Manuscripts","ark:/21198/zz002950mc","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_092_v.tif","184","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 92v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002950mc",""
"St Gall Manuscripts","ark:/21198/zz002950nw","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_093_r.tif","185","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 93r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002950nw",""
"St Gall Manuscripts","ark:/21198/zz002950pd","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_093_v.tif","186","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 93v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002950pd",""
"St Gall Manuscripts","ark:/21198/zz002950qx","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_094_r.tif","187","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 94r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002950qx",""
"St Gall Manuscripts","ark:/21198/zz002950rf","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_094_v.tif","188","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 94v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002950rf",""
"St Gall Manuscripts","ark:/21198/zz002950sz","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_095_r.tif","189","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 95r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002950sz",""
"St Gall Manuscripts","ark:/21198/zz002950tg","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_095_v.tif","190","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 95v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002950tg",""
"St Gall Manuscripts","ark:/21198/zz002950v0","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_096_r.tif","191","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 96r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002950v0",""
"St Gall Manuscripts","ark:/21198/zz002950wh","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_096_v.tif","192","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 96v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002950wh",""
"St Gall Manuscripts","ark:/21198/zz002950x1","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_097_r.tif","193","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 97r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002950x1",""
"St Gall Manuscripts","ark:/21198/zz002950zj","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_097_v.tif","194","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 97v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002950zj",""
"St Gall Manuscripts","ark:/21198/zz0029510j","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_098_r.tif","195","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 98r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0029510j",""
"St Gall Manuscripts","ark:/21198/zz00295112","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_098_v.tif","196","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 98v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00295112",""
"St Gall Manuscripts","ark:/21198/zz0029512k","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_099_r.tif","197","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 99r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0029512k",""
"St Gall Manuscripts","ark:/21198/zz00295133","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_099_v.tif","198","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 99v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00295133",""
"St Gall Manuscripts","ark:/21198/zz0029514m","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_100_r.tif","199","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 100r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0029514m",""
"St Gall Manuscripts","ark:/21198/zz00295154","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_100_v.tif","200","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 100v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00295154",""
"St Gall Manuscripts","ark:/21198/zz0029516n","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_101_r.tif","201","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 101r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0029516n",""
"St Gall Manuscripts","ark:/21198/zz00295175","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_101_v.tif","202","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 101v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00295175",""
"St Gall Manuscripts","ark:/21198/zz0029518p","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_102_r.tif","203","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 102r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0029518p",""
"St Gall Manuscripts","ark:/21198/zz00295196","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_102_v.tif","204","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 102v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00295196",""
"St Gall Manuscripts","ark:/21198/zz002951bq","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_103_r.tif","205","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 103r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002951bq",""
"St Gall Manuscripts","ark:/21198/zz002951c7","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_103_v.tif","206","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 103v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002951c7",""
"St Gall Manuscripts","ark:/21198/zz002951dr","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_104_r.tif","207","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 104r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002951dr",""
"St Gall Manuscripts","ark:/21198/zz002951f8","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_104_v.tif","208","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 104v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002951f8",""
"St Gall Manuscripts","ark:/21198/zz002951gs","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_105_r.tif","209","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 105r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002951gs",""
"St Gall Manuscripts","ark:/21198/zz002951h9","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_105_v.tif","210","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 105v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002951h9",""
"St Gall Manuscripts","ark:/21198/zz002951jt","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_106_r.tif","211","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 106r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002951jt",""
"St Gall Manuscripts","ark:/21198/zz002951kb","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_106_v.tif","212","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 106v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002951kb",""
"St Gall Manuscripts","ark:/21198/zz002951mv","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_107_r.tif","213","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 107r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002951mv",""
"St Gall Manuscripts","ark:/21198/zz002951nc","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_107_v.tif","214","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 107v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002951nc",""
"St Gall Manuscripts","ark:/21198/zz002951pw","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_108_r.tif","215","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 108r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002951pw",""
"St Gall Manuscripts","ark:/21198/zz002951qd","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_108_v.tif","216","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 108v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002951qd",""
"St Gall Manuscripts","ark:/21198/zz002951rx","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_109_r.tif","217","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 109r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002951rx",""
"St Gall Manuscripts","ark:/21198/zz002951sf","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_109_v.tif","218","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 109v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002951sf",""
"St Gall Manuscripts","ark:/21198/zz002951tz","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_110_r.tif","219","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 110r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002951tz",""
"St Gall Manuscripts","ark:/21198/zz002951vg","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_110_v.tif","220","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 110v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002951vg",""
"St Gall Manuscripts","ark:/21198/zz002951w0","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_111_r.tif","221","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 111r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002951w0",""
"St Gall Manuscripts","ark:/21198/zz002951xh","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_111_v.tif","222","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 111v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002951xh",""
"St Gall Manuscripts","ark:/21198/zz002951z1","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_112_r.tif","223","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 112r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002951z1",""
"St Gall Manuscripts","ark:/21198/zz00295201","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_112_v.tif","224","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 112v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00295201",""
"St Gall Manuscripts","ark:/21198/zz0029521j","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_113_r.tif","225","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 113r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0029521j",""
"St Gall Manuscripts","ark:/21198/zz00295222","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_113_v.tif","226","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 113v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00295222",""
"St Gall Manuscripts","ark:/21198/zz0029523k","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_114_r.tif","227","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 114r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0029523k",""
"St Gall Manuscripts","ark:/21198/zz00295243","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_114_v.tif","228","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 114v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00295243",""
"St Gall Manuscripts","ark:/21198/zz0029525m","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_115_r.tif","229","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 115r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0029525m",""
"St Gall Manuscripts","ark:/21198/zz00295264","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_115_v.tif","230","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 115v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00295264",""
"St Gall Manuscripts","ark:/21198/zz0029527n","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_116_r.tif","231","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 116r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0029527n",""
"St Gall Manuscripts","ark:/21198/zz00295285","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_116_v.tif","232","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 116v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00295285",""
"St Gall Manuscripts","ark:/21198/zz0029529p","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_117_r.tif","233","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 117r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0029529p",""
