File Name,Object Type,Title,Item Sequence,Parent ARK,Item ARK,Rights.copyrightStatus,Type.typeOfResource,Bucketeer State,IIIF Access URL
Masters/othermasters/dl_toganoo/masters/ucla_2997885/ucla_2997885_054.tif,Page,Page 50,54,ark:/21198/n1mk86,ark:/21198/n1mk86/vs11sh9q,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mk86%2Fvs11sh9q
Masters/othermasters/dl_toganoo/masters/ucla_2997885/ucla_2997885_055.tif,Page,Page 51,55,ark:/21198/n1mk86,ark:/21198/n1mk86/8366cz20,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mk86%2F8366cz20
Masters/othermasters/dl_toganoo/masters/ucla_2997885/ucla_2997885_056.tif,Page,Page 52,56,ark:/21198/n1mk86,ark:/21198/n1mk86/k180cx3t,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mk86%2Fk180cx3t
Masters/othermasters/dl_toganoo/masters/ucla_2997885/ucla_2997885_057.tif,Page,Page 53,57,ark:/21198/n1mk86,ark:/21198/n1mk86/1p96s798,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mk86%2F1p96s798
Masters/othermasters/dl_toganoo/masters/ucla_2997885/ucla_2997885_058.tif,Page,Page 54,58,ark:/21198/n1mk86,ark:/21198/n1mk86/4827xc6b,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mk86%2F4827xc6b
Masters/othermasters/dl_toganoo/masters/ucla_2997885/ucla_2997885_059.tif,Page,Page 55,59,ark:/21198/n1mk86,ark:/21198/n1mk86/bb78jf46,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mk86%2Fbb78jf46
Masters/othermasters/dl_toganoo/masters/ucla_2997885/ucla_2997885_060.tif,Page,Page 56,60,ark:/21198/n1mk86,ark:/21198/n1mk86/q4850297,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mk86%2Fq4850297
Masters/othermasters/dl_toganoo/masters/ucla_2997885/ucla_2997885_061.tif,Page,Page 57,61,ark:/21198/n1mk86,ark:/21198/n1mk86/0w01hz7n,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mk86%2F0w01hz7n
Masters/othermasters/dl_toganoo/masters/ucla_2997885/ucla_2997885_062.tif,Page,Page 58,62,ark:/21198/n1mk86,ark:/21198/n1mk86/cf43qc6f,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mk86%2Fcf43qc6f
Masters/othermasters/dl_toganoo/masters/ucla_2997885/ucla_2997885_063.tif,Page,Page 59,63,ark:/21198/n1mk86,ark:/21198/n1mk86/03442k8d,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mk86%2F03442k8d
Masters/othermasters/dl_toganoo/masters/ucla_2997885/ucla_2997885_064.tif,Page,Page 60,64,ark:/21198/n1mk86,ark:/21198/n1mk86/82332q47,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mk86%2F82332q47
