"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","Name.repository","Title","Alt ID.local","Description.note","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0q9h","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0139.tif","139","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0139","uclalsc_2995564_0139","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0q9h",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0qb1","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0140.tif","140","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0140","uclalsc_2995564_0140","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0qb1",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0qcj","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0141.tif","141","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0141","uclalsc_2995564_0141","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0qcj",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0qd2","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0142.tif","142","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0142","uclalsc_2995564_0142","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0qd2",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0qfk","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0143.tif","143","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0143","uclalsc_2995564_0143","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0qfk",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0qg3","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0144.tif","144","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0144","uclalsc_2995564_0144","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0qg3",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0qhm","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0145.tif","145","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0145","uclalsc_2995564_0145","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0qhm",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0qj4","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0146.tif","146","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0146","uclalsc_2995564_0146","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0qj4",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0qkn","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0147.tif","147","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0147","uclalsc_2995564_0147","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0qkn",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0qm5","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0148.tif","148","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0148","uclalsc_2995564_0148","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0qm5",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0qnp","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0149.tif","149","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0149","uclalsc_2995564_0149","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0qnp",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0qp6","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0150.tif","150","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0150","uclalsc_2995564_0150","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0qp6",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0qqq","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0151.tif","151","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0151","uclalsc_2995564_0151","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0qqq",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0qr7","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0152.tif","152","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0152","uclalsc_2995564_0152","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0qr7",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0qsr","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0153.tif","153","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0153","uclalsc_2995564_0153","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0qsr",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0qt8","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0154.tif","154","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0154","uclalsc_2995564_0154","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0qt8",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0qvs","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0155.tif","155","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0155","uclalsc_2995564_0155","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0qvs",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0qw9","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0156.tif","156","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0156","uclalsc_2995564_0156","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0qw9",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0qxt","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0157.tif","157","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0157","uclalsc_2995564_0157","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0qxt",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0qzb","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0158.tif","158","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0158","uclalsc_2995564_0158","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0qzb",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0r0b","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0159.tif","159","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0159","uclalsc_2995564_0159","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0r0b",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0r1v","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0160.tif","160","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0160","uclalsc_2995564_0160","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0r1v",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0r2c","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0161.tif","161","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0161","uclalsc_2995564_0161","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0r2c",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0r3w","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0162.tif","162","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0162","uclalsc_2995564_0162","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0r3w",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0r4d","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0163.tif","163","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0163","uclalsc_2995564_0163","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0r4d",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0r5x","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0164.tif","164","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0164","uclalsc_2995564_0164","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0r5x",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0r6f","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0165.tif","165","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0165","uclalsc_2995564_0165","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0r6f",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0r7z","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0166.tif","166","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0166","uclalsc_2995564_0166","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0r7z",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0r8g","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0167.tif","167","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0167","uclalsc_2995564_0167","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0r8g",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0r90","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0168.tif","168","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0168","uclalsc_2995564_0168","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0r90",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0rbh","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0169.tif","169","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0169","uclalsc_2995564_0169","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0rbh",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0rc1","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0170.tif","170","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0170","uclalsc_2995564_0170","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0rc1",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0rdj","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0171.tif","171","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0171","uclalsc_2995564_0171","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0rdj",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0rf2","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0172.tif","172","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0172","uclalsc_2995564_0172","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0rf2",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0rgk","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0173.tif","173","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0173","uclalsc_2995564_0173","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0rgk",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0rh3","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0174.tif","174","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0174","uclalsc_2995564_0174","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0rh3",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0rjm","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0175.tif","175","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0175","uclalsc_2995564_0175","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0rjm",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0rk4","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0176.tif","176","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0176","uclalsc_2995564_0176","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0rk4",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0rmn","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0177.tif","177","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0177","uclalsc_2995564_0177","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0rmn",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0rn5","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0178.tif","178","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0178","uclalsc_2995564_0178","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0rn5",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0rpp","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0179.tif","179","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0179","uclalsc_2995564_0179","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0rpp",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0rq6","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0180.tif","180","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0180","uclalsc_2995564_0180","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0rq6",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0rrq","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0181.tif","181","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0181","uclalsc_2995564_0181","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0rrq",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0rs7","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0182.tif","182","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0182","uclalsc_2995564_0182","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0rs7",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0rtr","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0183.tif","183","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0183","uclalsc_2995564_0183","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0rtr",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0rv8","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0184.tif","184","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0184","uclalsc_2995564_0184","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0rv8",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0rws","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0185.tif","185","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0185","uclalsc_2995564_0185","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0rws",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0rx9","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0186.tif","186","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0186","uclalsc_2995564_0186","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0rx9",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0rzt","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0187.tif","187","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0187","uclalsc_2995564_0187","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0rzt",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0s0t","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0188.tif","188","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0188","uclalsc_2995564_0188","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0s0t",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0s1b","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0189.tif","189","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0189","uclalsc_2995564_0189","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0s1b",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0s2v","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0190.tif","190","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0190","uclalsc_2995564_0190","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0s2v",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0s3c","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0191.tif","191","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0191","uclalsc_2995564_0191","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0s3c",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0s4w","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0192.tif","192","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0192","uclalsc_2995564_0192","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0s4w",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0s5d","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0193.tif","193","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0193","uclalsc_2995564_0193","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0s5d",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0s6x","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0194.tif","194","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0194","uclalsc_2995564_0194","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0s6x",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0s7f","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0195.tif","195","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0195","uclalsc_2995564_0195","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0s7f",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0s8z","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0196.tif","196","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0196","uclalsc_2995564_0196","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0s8z",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0s9g","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0197.tif","197","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0197","uclalsc_2995564_0197","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0s9g",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0sb0","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0198.tif","198","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0198","uclalsc_2995564_0198","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0sb0",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0sch","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0199.tif","199","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0199","uclalsc_2995564_0199","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0sch",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0sd1","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0200.tif","200","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0200","uclalsc_2995564_0200","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0sd1",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0sfj","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0201.tif","201","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0201","uclalsc_2995564_0201","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0sfj",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0sg2","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0202.tif","202","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0202","uclalsc_2995564_0202","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0sg2",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0shk","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0203.tif","203","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0203","uclalsc_2995564_0203","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0shk",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0sj3","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0204.tif","204","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0204","uclalsc_2995564_0204","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0sj3",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0skm","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0205.tif","205","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0205","uclalsc_2995564_0205","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0skm",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0sm4","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0206.tif","206","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0206","uclalsc_2995564_0206","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0sm4",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0snn","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0207.tif","207","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0207","uclalsc_2995564_0207","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0snn",""
