Project Name,Parent ARK,Item ARK,Object Type,File Name,viewingHint,Text direction,AltIdentifier.local,Item Sequence,Title,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.servicesContact,Language,Name.repository,AltTitle.other,AltTitle.translated,AltTitle.uniform,Place of origin,Date.creation,Date.normalized,Format.extent,Format.dimensions,Support,Description.note,Description.history,Description.condition,Coverage.temporal,Description.collation,Description.binding,Description.tableOfContents,Description.contents,Description.abstract,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Ethiopic Manuscripts,ark:/21198/zz0009gx8h,ark:/21198/zz0009mqx7,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009mqx7-1-master.tif,,,Ms. 25_126,130,Page 126,,,pd,,gez,,ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ,The Book of Missal,Qedāsé,Ethiopia,20th c.,1900/1999,,250 mm x 222 mm,Vellum,Anaphora of the 318 Orthodox Fathers አኰቴተ ቊርባን ዘ፫፻፲ወ፰ ፰ ርቱዓነ ሃይማኖት ጸሎቶሙ የሃሉ... ግሩም በውስተ ደመናት ወልዑል እምሰማያት እግዚአብሔር ስቡሕ በኲሉ ፍናዊሁ አምላከ አማልክት ፀባዖት ፍጹ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mqx7,
Ethiopic Manuscripts,ark:/21198/zz0009gx8h,ark:/21198/zz0009mqzr,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009mqzr-1-master.tif,,,Ms. 25_127,131,Page 127,,,pd,,gez,,መጽሐፈ ቅዳሴ|~|ጸሎተ ኪዳን,The Book of Missal,Qedāsé,Ethiopia,20th c.,1900/1999,,250 mm x 222 mm,Vellum,Anaphora of the 318 Orthodox Fathers አኰቴተ ቊርባን ዘ፫፻፲ወ፰ ፰ ርቱዓነ ሃይማኖት ጸሎቶሙ የሃሉ... ግሩም በውስተ ደመናት ወልዑል እምሰማያት እግዚአብሔር ስቡሕ በኲሉ ፍናዊሁ አምላከ አማልክት ፀባዖት ፍጹ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mqzr,
Ethiopic Manuscripts,ark:/21198/zz0009gx8h,ark:/21198/zz0009mr0r,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009mr0r-1-master.tif,,,Ms. 25_128,132,Page 128,,,pd,,gez,,መጽሐፈ ቅዳሴ|~|ጸሎተ ኪዳን,The Book of Missal,Qedāsé,Ethiopia,20th c.,1900/1999,,250 mm x 222 mm,Vellum,Anaphora of the 318 Orthodox Fathers አኰቴተ ቊርባን ዘ፫፻፲ወ፰ ፰ ርቱዓነ ሃይማኖት ጸሎቶሙ የሃሉ... ግሩም በውስተ ደመናት ወልዑል እምሰማያት እግዚአብሔር ስቡሕ በኲሉ ፍናዊሁ አምላከ አማልክት ፀባዖት ፍጹ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mr0r,
Ethiopic Manuscripts,ark:/21198/zz0009gx8h,ark:/21198/zz0009mr18,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009mr18-1-master.tif,,,Ms. 25_129,133,Page 129,,,pd,,gez,,መጽሐፈ ቅዳሴ|~|ጸሎተ ኪዳን,The Book of Missal,Qedāsé,Ethiopia,20th c.,1900/1999,,250 mm x 222 mm,Vellum,Anaphora of the 318 Orthodox Fathers አኰቴተ ቊርባን ዘ፫፻፲ወ፰ ፰ ርቱዓነ ሃይማኖት ጸሎቶሙ የሃሉ... ግሩም በውስተ ደመናት ወልዑል እምሰማያት እግዚአብሔር ስቡሕ በኲሉ ፍናዊሁ አምላከ አማልክት ፀባዖት ፍጹ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mr18,
Ethiopic Manuscripts,ark:/21198/zz0009gx8h,ark:/21198/zz0009mr2s,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009mr2s-1-master.tif,,,Ms. 25_130,134,Page 130,,,pd,,gez,,ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ,The Book of Missal,Qedāsé,Ethiopia,20th c.,1900/1999,,250 mm x 222 mm,Vellum,Anaphora of the 318 Orthodox Fathers አኰቴተ ቊርባን ዘ፫፻፲ወ፰ ፰ ርቱዓነ ሃይማኖት ጸሎቶሙ የሃሉ... ግሩም በውስተ ደመናት ወልዑል እምሰማያት እግዚአብሔር ስቡሕ በኲሉ ፍናዊሁ አምላከ አማልክት ፀባዖት ፍጹ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mr2s,
Ethiopic Manuscripts,ark:/21198/zz0009gx8h,ark:/21198/zz0009mr39,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009mr39-1-master.tif,,,Ms. 25_131,135,Page 131,,,pd,,gez,,መጽሐፈ ቅዳሴ|~|ጸሎተ ኪዳን,The Book of Missal,Qedāsé,Ethiopia,20th c.,1900/1999,,250 mm x 222 mm,Vellum,Anaphora of the 318 Orthodox Fathers አኰቴተ ቊርባን ዘ፫፻፲ወ፰ ፰ ርቱዓነ ሃይማኖት ጸሎቶሙ የሃሉ... ግሩም በውስተ ደመናት ወልዑል እምሰማያት እግዚአብሔር ስቡሕ በኲሉ ፍናዊሁ አምላከ አማልክት ፀባዖት ፍጹ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mr39,
Ethiopic Manuscripts,ark:/21198/zz0009gx8h,ark:/21198/zz0009mr4t,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009mr4t-1-master.tif,,,Ms. 25_132,136,Page 132,,,pd,,gez,,መጽሐፈ ቅዳሴ|~|ጸሎተ ኪዳን,The Book of Missal,Qedāsé,Ethiopia,20th c.,1900/1999,,250 mm x 222 mm,Vellum,Anaphora of the 318 Orthodox Fathers አኰቴተ ቊርባን ዘ፫፻፲ወ፰ ፰ ርቱዓነ ሃይማኖት ጸሎቶሙ የሃሉ... ግሩም በውስተ ደመናት ወልዑል እምሰማያት እግዚአብሔር ስቡሕ በኲሉ ፍናዊሁ አምላከ አማልክት ፀባዖት ፍጹ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mr4t,
Ethiopic Manuscripts,ark:/21198/zz0009gx8h,ark:/21198/zz0009mr5b,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009mr5b-1-master.tif,,,Ms. 25_133,137,Page 133,,,pd,,gez,,መጽሐፈ ቅዳሴ|~|ጸሎተ ኪዳን,The Book of Missal,Qedāsé,Ethiopia,20th c.,1900/1999,,250 mm x 222 mm,Vellum,Anaphora of the 318 Orthodox Fathers አኰቴተ ቊርባን ዘ፫፻፲ወ፰ ፰ ርቱዓነ ሃይማኖት ጸሎቶሙ የሃሉ... ግሩም በውስተ ደመናት ወልዑል እምሰማያት እግዚአብሔር ስቡሕ በኲሉ ፍናዊሁ አምላከ አማልክት ፀባዖት ፍጹ ; Anaphora of Athanasius አኰቴተ ቊርባን ዘቅዱስ አትናቴዎስ ሊቃነ ጳጳሳት ዘሀገረ እስክንድርያ ..ዮም በዛቲ ዕለት እለ ተጋባእክሙ ውስተ ዛቲ ቤተ ክርስቲያን አጽምዑ ቅዳሴሃ ለሰንበተ ክርስቲያን ቅድስት።አሰምዕ ለክሙ ሰማየ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mr5b,
Ethiopic Manuscripts,ark:/21198/zz0009gx8h,ark:/21198/zz0009mr6v,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009mr6v-1-master.tif,,,Ms. 25_134,138,Page 134,,,pd,,gez,,ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ,The Book of Missal,Qedāsé,Ethiopia,20th c.,1900/1999,,250 mm x 222 mm,Vellum,Anaphora of Athanasius አኰቴተ ቊርባን ዘቅዱስ አትናቴዎስ ሊቃነ ጳጳሳት ዘሀገረ እስክንድርያ ..ዮም በዛቲ ዕለት እለ ተጋባእክሙ ውስተ ዛቲ ቤተ ክርስቲያን አጽምዑ ቅዳሴሃ ለሰንበተ ክርስቲያን ቅድስት።አሰምዕ ለክሙ ሰማየ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mr6v,
Ethiopic Manuscripts,ark:/21198/zz0009gx8h,ark:/21198/zz0009mr7c,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009mr7c-1-master.tif,,,Ms. 25_135,139,Page 135,,,pd,,gez,,ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ,The Book of Missal,Qedāsé,Ethiopia,20th c.,1900/1999,,250 mm x 222 mm,Vellum,Anaphora of Athanasius አኰቴተ ቊርባን ዘቅዱስ አትናቴዎስ ሊቃነ ጳጳሳት ዘሀገረ እስክንድርያ ..ዮም በዛቲ ዕለት እለ ተጋባእክሙ ውስተ ዛቲ ቤተ ክርስቲያን አጽምዑ ቅዳሴሃ ለሰንበተ ክርስቲያን ቅድስት።አሰምዕ ለክሙ ሰማየ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mr7c,
Ethiopic Manuscripts,ark:/21198/zz0009gx8h,ark:/21198/zz0009mr8w,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009mr8w-1-master.tif,,,Ms. 25_136,140,Page 136,,,pd,,gez,,መጽሐፈ ቅዳሴ|~|ጸሎተ ኪዳን,The Book of Missal,Qedāsé,Ethiopia,20th c.,1900/1999,,250 mm x 222 mm,Vellum,Anaphora of Athanasius አኰቴተ ቊርባን ዘቅዱስ አትናቴዎስ ሊቃነ ጳጳሳት ዘሀገረ እስክንድርያ ..ዮም በዛቲ ዕለት እለ ተጋባእክሙ ውስተ ዛቲ ቤተ ክርስቲያን አጽምዑ ቅዳሴሃ ለሰንበተ ክርስቲያን ቅድስት።አሰምዕ ለክሙ ሰማየ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mr8w,
Ethiopic Manuscripts,ark:/21198/zz0009gx8h,ark:/21198/zz0009mr9d,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009mr9d-1-master.tif,,,Ms. 25_137,141,Page 137,,,pd,,gez,,መጽሐፈ ቅዳሴ|~|ጸሎተ ኪዳን,The Book of Missal,Qedāsé,Ethiopia,20th c.,1900/1999,,250 mm x 222 mm,Vellum,Anaphora of Athanasius አኰቴተ ቊርባን ዘቅዱስ አትናቴዎስ ሊቃነ ጳጳሳት ዘሀገረ እስክንድርያ ..ዮም በዛቲ ዕለት እለ ተጋባእክሙ ውስተ ዛቲ ቤተ ክርስቲያን አጽምዑ ቅዳሴሃ ለሰንበተ ክርስቲያን ቅድስት።አሰምዕ ለክሙ ሰማየ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mr9d,
Ethiopic Manuscripts,ark:/21198/zz0009gx8h,ark:/21198/zz0009mrbx,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009mrbx-1-master.tif,,,Ms. 25_138,142,Page 138,,,pd,,gez,,ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ,The Book of Missal,Qedāsé,Ethiopia,20th c.,1900/1999,,250 mm x 222 mm,Vellum,Anaphora of Athanasius አኰቴተ ቊርባን ዘቅዱስ አትናቴዎስ ሊቃነ ጳጳሳት ዘሀገረ እስክንድርያ ..ዮም በዛቲ ዕለት እለ ተጋባእክሙ ውስተ ዛቲ ቤተ ክርስቲያን አጽምዑ ቅዳሴሃ ለሰንበተ ክርስቲያን ቅድስት።አሰምዕ ለክሙ ሰማየ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mrbx,
Ethiopic Manuscripts,ark:/21198/zz0009gx8h,ark:/21198/zz0009mrcf,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009mrcf-1-master.tif,,,Ms. 25_139,143,Page 139,,,pd,,gez,,ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ,The Book of Missal,Qedāsé,Ethiopia,20th c.,1900/1999,,250 mm x 222 mm,Vellum,Anaphora of Athanasius አኰቴተ ቊርባን ዘቅዱስ አትናቴዎስ ሊቃነ ጳጳሳት ዘሀገረ እስክንድርያ ..ዮም በዛቲ ዕለት እለ ተጋባእክሙ ውስተ ዛቲ ቤተ ክርስቲያን አጽምዑ ቅዳሴሃ ለሰንበተ ክርስቲያን ቅድስት።አሰምዕ ለክሙ ሰማየ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mrcf,
Ethiopic Manuscripts,ark:/21198/zz0009gx8h,ark:/21198/zz0009mrdz,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009mrdz-1-master.tif,,,Ms. 25_140,144,Page 140,,,pd,,gez,,ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ,The Book of Missal,Qedāsé,Ethiopia,20th c.,1900/1999,,250 mm x 222 mm,Vellum,Anaphora of Athanasius አኰቴተ ቊርባን ዘቅዱስ አትናቴዎስ ሊቃነ ጳጳሳት ዘሀገረ እስክንድርያ ..ዮም በዛቲ ዕለት እለ ተጋባእክሙ ውስተ ዛቲ ቤተ ክርስቲያን አጽምዑ ቅዳሴሃ ለሰንበተ ክርስቲያን ቅድስት።አሰምዕ ለክሙ ሰማየ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mrdz,
Ethiopic Manuscripts,ark:/21198/zz0009gx8h,ark:/21198/zz0009mrfg,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009mrfg-1-master.tif,,,Ms. 25_141,145,Page 141,,,pd,,gez,,ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ,The Book of Missal,Qedāsé,Ethiopia,20th c.,1900/1999,,250 mm x 222 mm,Vellum,Anaphora of Athanasius አኰቴተ ቊርባን ዘቅዱስ አትናቴዎስ ሊቃነ ጳጳሳት ዘሀገረ እስክንድርያ ..ዮም በዛቲ ዕለት እለ ተጋባእክሙ ውስተ ዛቲ ቤተ ክርስቲያን አጽምዑ ቅዳሴሃ ለሰንበተ ክርስቲያን ቅድስት።አሰምዕ ለክሙ ሰማየ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mrfg,
Ethiopic Manuscripts,ark:/21198/zz0009gx8h,ark:/21198/zz0009mrg0,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009mrg0-1-master.tif,,,Ms. 25_142,146,Page 142,,,pd,,gez,,ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ,The Book of Missal,Qedāsé,Ethiopia,20th c.,1900/1999,,250 mm x 222 mm,Vellum,Anaphora of Athanasius አኰቴተ ቊርባን ዘቅዱስ አትናቴዎስ ሊቃነ ጳጳሳት ዘሀገረ እስክንድርያ ..ዮም በዛቲ ዕለት እለ ተጋባእክሙ ውስተ ዛቲ ቤተ ክርስቲያን አጽምዑ ቅዳሴሃ ለሰንበተ ክርስቲያን ቅድስት።አሰምዕ ለክሙ ሰማየ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mrg0,
Ethiopic Manuscripts,ark:/21198/zz0009gx8h,ark:/21198/zz0009mrhh,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009mrhh-1-master.tif,,,Ms. 25_143,147,Page 143,,,pd,,gez,,ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ,The Book of Missal,Qedāsé,Ethiopia,20th c.,1900/1999,,250 mm x 222 mm,Vellum,Anaphora of Athanasius አኰቴተ ቊርባን ዘቅዱስ አትናቴዎስ ሊቃነ ጳጳሳት ዘሀገረ እስክንድርያ ..ዮም በዛቲ ዕለት እለ ተጋባእክሙ ውስተ ዛቲ ቤተ ክርስቲያን አጽምዑ ቅዳሴሃ ለሰንበተ ክርስቲያን ቅድስት።አሰምዕ ለክሙ ሰማየ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mrhh,
Ethiopic Manuscripts,ark:/21198/zz0009gx8h,ark:/21198/zz0009mrj1,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009mrj1-1-master.tif,,,Ms. 25_144,148,Page 144,,,pd,,gez,,ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ,The Book of Missal,Qedāsé,Ethiopia,20th c.,1900/1999,,250 mm x 222 mm,Vellum,Anaphora of Athanasius አኰቴተ ቊርባን ዘቅዱስ አትናቴዎስ ሊቃነ ጳጳሳት ዘሀገረ እስክንድርያ ..ዮም በዛቲ ዕለት እለ ተጋባእክሙ ውስተ ዛቲ ቤተ ክርስቲያን አጽምዑ ቅዳሴሃ ለሰንበተ ክርስቲያን ቅድስት።አሰምዕ ለክሙ ሰማየ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mrj1,
Ethiopic Manuscripts,ark:/21198/zz0009gx8h,ark:/21198/zz0009mrkj,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009mrkj-1-master.tif,,,Ms. 25_145,149,Page 145,,,pd,,gez,,ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ,The Book of Missal,Qedāsé,Ethiopia,20th c.,1900/1999,,250 mm x 222 mm,Vellum,Anaphora of Athanasius አኰቴተ ቊርባን ዘቅዱስ አትናቴዎስ ሊቃነ ጳጳሳት ዘሀገረ እስክንድርያ ..ዮም በዛቲ ዕለት እለ ተጋባእክሙ ውስተ ዛቲ ቤተ ክርስቲያን አጽምዑ ቅዳሴሃ ለሰንበተ ክርስቲያን ቅድስት።አሰምዕ ለክሙ ሰማየ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mrkj,
Ethiopic Manuscripts,ark:/21198/zz0009gx8h,ark:/21198/zz0009mrnk,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009mrnk-1-master.tif,,,Ms. 25_146,150,Page 146,,,pd,,gez,,መጽሐፈ ቅዳሴ|~|ጸሎተ ኪዳን,The Book of Missal,Qedāsé,Ethiopia,20th c.,1900/1999,,250 mm x 222 mm,Vellum,Anaphora of Athanasius አኰቴተ ቊርባን ዘቅዱስ አትናቴዎስ ሊቃነ ጳጳሳት ዘሀገረ እስክንድርያ ..ዮም በዛቲ ዕለት እለ ተጋባእክሙ ውስተ ዛቲ ቤተ ክርስቲያን አጽምዑ ቅዳሴሃ ለሰንበተ ክርስቲያን ቅድስት።አሰምዕ ለክሙ ሰማየ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mrnk,
Ethiopic Manuscripts,ark:/21198/zz0009gx8h,ark:/21198/zz0009mrp3,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009mrp3-1-master.tif,,,Ms. 25_147,151,Page 147,,,pd,,gez,,መጽሐፈ ቅዳሴ|~|ጸሎተ ኪዳን,The Book of Missal,Qedāsé,Ethiopia,20th c.,1900/1999,,250 mm x 222 mm,Vellum,Anaphora of Athanasius አኰቴተ ቊርባን ዘቅዱስ አትናቴዎስ ሊቃነ ጳጳሳት ዘሀገረ እስክንድርያ ..ዮም በዛቲ ዕለት እለ ተጋባእክሙ ውስተ ዛቲ ቤተ ክርስቲያን አጽምዑ ቅዳሴሃ ለሰንበተ ክርስቲያን ቅድስት።አሰምዕ ለክሙ ሰማየ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mrp3,
Ethiopic Manuscripts,ark:/21198/zz0009gx8h,ark:/21198/zz0009mrqm,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009mrqm-1-master.tif,,,Ms. 25_148,152,Page 148,,,pd,,gez,,ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ,The Book of Missal,Qedāsé,Ethiopia,20th c.,1900/1999,,250 mm x 222 mm,Vellum,Anaphora of Athanasius አኰቴተ ቊርባን ዘቅዱስ አትናቴዎስ ሊቃነ ጳጳሳት ዘሀገረ እስክንድርያ ..ዮም በዛቲ ዕለት እለ ተጋባእክሙ ውስተ ዛቲ ቤተ ክርስቲያን አጽምዑ ቅዳሴሃ ለሰንበተ ክርስቲያን ቅድስት።አሰምዕ ለክሙ ሰማየ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mrqm,
Ethiopic Manuscripts,ark:/21198/zz0009gx8h,ark:/21198/zz0009mrr4,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009mrr4-1-master.tif,,,Ms. 25_149,153,Page 149,,,pd,,gez,,ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ,The Book of Missal,Qedāsé,Ethiopia,20th c.,1900/1999,,250 mm x 222 mm,Vellum,Anaphora of Athanasius አኰቴተ ቊርባን ዘቅዱስ አትናቴዎስ ሊቃነ ጳጳሳት ዘሀገረ እስክንድርያ ..ዮም በዛቲ ዕለት እለ ተጋባእክሙ ውስተ ዛቲ ቤተ ክርስቲያን አጽምዑ ቅዳሴሃ ለሰንበተ ክርስቲያን ቅድስት።አሰምዕ ለክሙ ሰማየ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mrr4,
Ethiopic Manuscripts,ark:/21198/zz0009gx8h,ark:/21198/zz0009mrsn,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009mrsn-1-master.tif,,,Ms. 25_150,154,Page 150,,,pd,,gez,,ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ,The Book of Missal,Qedāsé,Ethiopia,20th c.,1900/1999,,250 mm x 222 mm,Vellum,Anaphora of Athanasius አኰቴተ ቊርባን ዘቅዱስ አትናቴዎስ ሊቃነ ጳጳሳት ዘሀገረ እስክንድርያ ..ዮም በዛቲ ዕለት እለ ተጋባእክሙ ውስተ ዛቲ ቤተ ክርስቲያን አጽምዑ ቅዳሴሃ ለሰንበተ ክርስቲያን ቅድስት።አሰምዕ ለክሙ ሰማየ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mrsn,
Ethiopic Manuscripts,ark:/21198/zz0009gx8h,ark:/21198/zz0009mrt5,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009mrt5-1-master.tif,,,Ms. 25_151,155,Page 151,,,pd,,gez,,ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ,The Book of Missal,Qedāsé,Ethiopia,20th c.,1900/1999,,250 mm x 222 mm,Vellum,Anaphora of Athanasius አኰቴተ ቊርባን ዘቅዱስ አትናቴዎስ ሊቃነ ጳጳሳት ዘሀገረ እስክንድርያ ..ዮም በዛቲ ዕለት እለ ተጋባእክሙ ውስተ ዛቲ ቤተ ክርስቲያን አጽምዑ ቅዳሴሃ ለሰንበተ ክርስቲያን ቅድስት።አሰምዕ ለክሙ ሰማየ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mrt5,
Ethiopic Manuscripts,ark:/21198/zz0009gx8h,ark:/21198/zz0009mrvp,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009mrvp-1-master.tif,,,Ms. 25_152,156,Page 152,,,pd,,gez,,ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ,The Book of Missal,Qedāsé,Ethiopia,20th c.,1900/1999,,250 mm x 222 mm,Vellum,Anaphora of Basil አኰቴተ ቊርባን ዘቅዱስ ባስልዮስ ጸሎቱ ወበረከቱ… እግዚኦ መሐረነ ክርስቶስ እግዚኦ መሐረነ ክርስቶስ እግዚኦ መሐረነ ክርስቶስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mrvp,
Ethiopic Manuscripts,ark:/21198/zz0009gx8h,ark:/21198/zz0009mrw6,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009mrw6-1-master.tif,,,Ms. 25_153,157,Page 153,,,pd,,gez,,ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ,The Book of Missal,Qedāsé,Ethiopia,20th c.,1900/1999,,250 mm x 222 mm,Vellum,Anaphora of Basil አኰቴተ ቊርባን ዘቅዱስ ባስልዮስ ጸሎቱ ወበረከቱ… እግዚኦ መሐረነ ክርስቶስ እግዚኦ መሐረነ ክርስቶስ እግዚኦ መሐረነ ክርስቶስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mrw6,
Ethiopic Manuscripts,ark:/21198/zz0009gx8h,ark:/21198/zz0009mrxq,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009mrxq-1-master.tif,,,Ms. 25_154,158,Page 154,,,pd,,gez,,ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ,The Book of Missal,Qedāsé,Ethiopia,20th c.,1900/1999,,250 mm x 222 mm,Vellum,Anaphora of Basil አኰቴተ ቊርባን ዘቅዱስ ባስልዮስ ጸሎቱ ወበረከቱ… እግዚኦ መሐረነ ክርስቶስ እግዚኦ መሐረነ ክርስቶስ እግዚኦ መሐረነ ክርስቶስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mrxq,
Ethiopic Manuscripts,ark:/21198/zz0009gx8h,ark:/21198/zz0009mrz7,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009mrz7-1-master.tif,,,Ms. 25_155,159,Page 155,,,pd,,gez,,ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ,The Book of Missal,Qedāsé,Ethiopia,20th c.,1900/1999,,250 mm x 222 mm,Vellum,Anaphora of Basil አኰቴተ ቊርባን ዘቅዱስ ባስልዮስ ጸሎቱ ወበረከቱ… እግዚኦ መሐረነ ክርስቶስ እግዚኦ መሐረነ ክርስቶስ እግዚኦ መሐረነ ክርስቶስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mrz7,
Ethiopic Manuscripts,ark:/21198/zz0009gx8h,ark:/21198/zz0009ms07,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009ms07-1-master.tif,,,Ms. 25_156,160,Page 156,,,pd,,gez,,መጽሐፈ ቅዳሴ|~|ጸሎተ ኪዳን,The Book of Missal,Qedāsé,Ethiopia,20th c.,1900/1999,,250 mm x 222 mm,Vellum,Anaphora of Basil አኰቴተ ቊርባን ዘቅዱስ ባስልዮስ ጸሎቱ ወበረከቱ… እግዚኦ መሐረነ ክርስቶስ እግዚኦ መሐረነ ክርስቶስ እግዚኦ መሐረነ ክርስቶስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009ms07,
