Project Name,Parent ARK,Item ARK,Object Type,viewingHint,Text direction,File Name,AltIdentifier.local,Item Sequence,Title,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.servicesContact,Language,Name.repository,AltTitle.other,AltTitle.translated,AltTitle.uniform,Place of origin,Date.creation,Date.normalized,Format.extent,Format.dimensions,Support,Relation.rectoVerso,Description.note,Description.history,Description.condition,Coverage.temporal,Description.collation,Description.binding,Description.tableOfContents,Description.contents,Description.abstract,Bucketeer State,IIIF Access URL
Ethiopic Manuscripts,ark:/21198/zz0009qnkf,ark:/21198/zz0009qnng,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009qnng-1-master.tif,Ms. 63_17,1,Page 17,,,pd,,gez,,ጸሎተ ነቢያት,Psalter and Canticles of New and Old Testaments,Psalter,Ethiopia,17th c.,1600/1699,1 Page,140 mm x 120 mm,Vellum,,"Book of Psalm መዝሙረ ዳዊት ; Fifteen biblical canticles መኀልየ ነቢያት ወጸሎቶሙ ለሙሴ ; Canticles of the Prophets and prayer of Moses :  1. First song of Moses ; 2. Second song of Moses ; Title: ጸሎተ ሙሴ ዘዳግም ሕግ ; Prayer of Moses of the Second Law ; 3. Third song of Moses ; Title:  ጸሎተ ሙሴ ዘሣልስ ሕግ Tsalota Muse zasales heg. Prayer of Moses of the Third Law ;  4. Song of Hannah ; Title: ጸሎተ ሃና እመ ሳሙኤል ; Prayer of Hannah, the mother of Samuel ; 5. Prayer of Hezekiah ; Title:  ጸሎተ ሕዝቅያስ ንጉሠ ይሁዳ ; Prayer of Hezekiah King of Judea ; 6. Prayer of Manasseh ;  Title:  ጸሎተ ምናሴ ነቢይ ; Prayer of Mennase the Prophet ; 7. Prayer of Jonah ; ጸሎተ ዮናስ ነቢይ ; Prayer of Jonah the Prophet ; 8. Prayer of Daniel ; Title:  ጸሎተ ዳንኤል ነቢይ ወስብሐት ዘእምአዛርያ ; Prayer of Daniel and Praise of Azariah ; 9. First Song of the Three Children ; Title: ጸሎተ ሠለስቱ ደቂቅ ;  Tsalota Salasetu Dakqiq ; Prayer of the Three Children ; 10. Second Song of the Three Children ; Title:  ኀበ ባረኩ አናንያ አዛርያ ወሚሳኤል ; When Ananiah Azariah and Misael Praised God ; 11. Song of Habakkuk ; Title:  ጸሎተ ዕንባቆም ነቢይ ; Prayer of Habakkuk the Prophet ; 12. Song of Isaiah ; Title:  ጸሎተ ኢሳይያስ ነቢይ Prayer of Isaiah the Prophet ; 13. Song of the Virgin Mary ; Title:  ጸሎተ እግዝእትነ ማርያም ; Prayer of our Lady Virgin Mary ; 14. Song of Zachariah ; Title:  ጸሎተ ዘካርያስ ነቢይ ; Prayer of Zachrariah the Prophet ; 15. Song of Simeon ; Title:  Tsalota Seme'on Nabiy ; ጸሎተ ስምዖን ነቢይ ; Prayer of Simeon the Prophet",,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009qnng
Ethiopic Manuscripts,ark:/21198/zz0009qnkf,ark:/21198/zz0009qxsd,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009qxsd-1-master.tif,Ms. 63_239,223,Page 239,,,pd,,gez,,ጸሎተ ነቢያት,Psalter and Canticles of the New and Old Testament,Psalter,Ethiopia,17th c.,1600/1699,1 Page,140 mm x 120 mm,Vellum,,"Book of Psalm መዝሙረ ዳዊት ; Fifteen biblical canticles መኀልየ ነቢያት ወጸሎቶሙ ለሙሴ ; Canticles of the Prophets and prayer of Moses :  1. First song of Moses ; 2. Second song of Moses ; Title: ጸሎተ ሙሴ ዘዳግም ሕግ ; Prayer of Moses of the Second Law ; 3. Third song of Moses ; Title:  ጸሎተ ሙሴ ዘሣልስ ሕግ Tsalota Muse zasales heg. Prayer of Moses of the Third Law ;  4. Song of Hannah ; Title: ጸሎተ ሃና እመ ሳሙኤል ; Prayer of Hannah, the mother of Samuel ; 5. Prayer of Hezekiah ; Title:  ጸሎተ ሕዝቅያስ ንጉሠ ይሁዳ ; Prayer of Hezekiah King of Judea ; 6. Prayer of Manasseh ;  Title:  ጸሎተ ምናሴ ነቢይ ; Prayer of Mennase the Prophet ; 7. Prayer of Jonah ; ጸሎተ ዮናስ ነቢይ ; Prayer of Jonah the Prophet ; 8. Prayer of Daniel ; Title:  ጸሎተ ዳንኤል ነቢይ ወስብሐት ዘእምአዛርያ ; Prayer of Daniel and Praise of Azariah ; 9. First Song of the Three Children ; Title: ጸሎተ ሠለስቱ ደቂቅ ;  Tsalota Salasetu Dakqiq ; Prayer of the Three Children ; 10. Second Song of the Three Children ; Title:  ኀበ ባረኩ አናንያ አዛርያ ወሚሳኤል ; When Ananiah Azariah and Misael Praised God ; 11. Song of Habakkuk ; Title:  ጸሎተ ዕንባቆም ነቢይ ; Prayer of Habakkuk the Prophet ; 12. Song of Isaiah ; Title:  ጸሎተ ኢሳይያስ ነቢይ Prayer of Isaiah the Prophet ; 13. Song of the Virgin Mary ; Title:  ጸሎተ እግዝእትነ ማርያም ; Prayer of our Lady Virgin Mary ; 14. Song of Zachariah ; Title:  ጸሎተ ዘካርያስ ነቢይ ; Prayer of Zachrariah the Prophet ; 15. Song of Simeon ; Title:  Tsalota Seme'on Nabiy ; ጸሎተ ስምዖን ነቢይ ; Prayer of Simeon the Prophet",,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009qxsd
Ethiopic Manuscripts,ark:/21198/zz0009qnkf,ark:/21198/zz0009qxtx,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009qxtx-1-master.tif,Ms. 63_240,224,Page 240,,,pd,,gez,,ጸሎተ ነቢያት,Psalter and Canticles of the New and Old Testament,Psalter,Ethiopia,17th c.,1600/1699,1 Page,140 mm x 120 mm,Vellum,,"Book of Psalm መዝሙረ ዳዊት ; Fifteen biblical canticles መኀልየ ነቢያት ወጸሎቶሙ ለሙሴ ; Canticles of the Prophets and prayer of Moses :  1. First song of Moses ; 2. Second song of Moses ; Title: ጸሎተ ሙሴ ዘዳግም ሕግ ; Prayer of Moses of the Second Law ; 3. Third song of Moses ; Title:  ጸሎተ ሙሴ ዘሣልስ ሕግ Tsalota Muse zasales heg. Prayer of Moses of the Third Law ;  4. Song of Hannah ; Title: ጸሎተ ሃና እመ ሳሙኤል ; Prayer of Hannah, the mother of Samuel ; 5. Prayer of Hezekiah ; Title:  ጸሎተ ሕዝቅያስ ንጉሠ ይሁዳ ; Prayer of Hezekiah King of Judea ; 6. Prayer of Manasseh ;  Title:  ጸሎተ ምናሴ ነቢይ ; Prayer of Mennase the Prophet ; 7. Prayer of Jonah ; ጸሎተ ዮናስ ነቢይ ; Prayer of Jonah the Prophet ; 8. Prayer of Daniel ; Title:  ጸሎተ ዳንኤል ነቢይ ወስብሐት ዘእምአዛርያ ; Prayer of Daniel and Praise of Azariah ; 9. First Song of the Three Children ; Title: ጸሎተ ሠለስቱ ደቂቅ ;  Tsalota Salasetu Dakqiq ; Prayer of the Three Children ; 10. Second Song of the Three Children ; Title:  ኀበ ባረኩ አናንያ አዛርያ ወሚሳኤል ; When Ananiah Azariah and Misael Praised God ; 11. Song of Habakkuk ; Title:  ጸሎተ ዕንባቆም ነቢይ ; Prayer of Habakkuk the Prophet ; 12. Song of Isaiah ; Title:  ጸሎተ ኢሳይያስ ነቢይ Prayer of Isaiah the Prophet ; 13. Song of the Virgin Mary ; Title:  ጸሎተ እግዝእትነ ማርያም ; Prayer of our Lady Virgin Mary ; 14. Song of Zachariah ; Title:  ጸሎተ ዘካርያስ ነቢይ ; Prayer of Zachrariah the Prophet ; 15. Song of Simeon ; Title:  Tsalota Seme'on Nabiy ; ጸሎተ ስምዖን ነቢይ ; Prayer of Simeon the Prophet",,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009qxtx
Ethiopic Manuscripts,ark:/21198/zz0009qnkf,ark:/21198/zz0009qxvf,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009qxvf-1-master.tif,Ms. 63_241,225,Page 241,,,pd,,gez,,ጸሎተ ነቢያት,Psalter and Canticles of the New and Old Testament,Psalter,Ethiopia,17th c.,1600/1699,1 Page,140 mm x 120 mm,Vellum,,"Book of Psalm መዝሙረ ዳዊት ; Fifteen biblical canticles መኀልየ ነቢያት ወጸሎቶሙ ለሙሴ ; Canticles of the Prophets and prayer of Moses :  1. First song of Moses ; 2. Second song of Moses ; Title: ጸሎተ ሙሴ ዘዳግም ሕግ ; Prayer of Moses of the Second Law ; 3. Third song of Moses ; Title:  ጸሎተ ሙሴ ዘሣልስ ሕግ Tsalota Muse zasales heg. Prayer of Moses of the Third Law ;  4. Song of Hannah ; Title: ጸሎተ ሃና እመ ሳሙኤል ; Prayer of Hannah, the mother of Samuel ; 5. Prayer of Hezekiah ; Title:  ጸሎተ ሕዝቅያስ ንጉሠ ይሁዳ ; Prayer of Hezekiah King of Judea ; 6. Prayer of Manasseh ;  Title:  ጸሎተ ምናሴ ነቢይ ; Prayer of Mennase the Prophet ; 7. Prayer of Jonah ; ጸሎተ ዮናስ ነቢይ ; Prayer of Jonah the Prophet ; 8. Prayer of Daniel ; Title:  ጸሎተ ዳንኤል ነቢይ ወስብሐት ዘእምአዛርያ ; Prayer of Daniel and Praise of Azariah ; 9. First Song of the Three Children ; Title: ጸሎተ ሠለስቱ ደቂቅ ;  Tsalota Salasetu Dakqiq ; Prayer of the Three Children ; 10. Second Song of the Three Children ; Title:  ኀበ ባረኩ አናንያ አዛርያ ወሚሳኤል ; When Ananiah Azariah and Misael Praised God ; 11. Song of Habakkuk ; Title:  ጸሎተ ዕንባቆም ነቢይ ; Prayer of Habakkuk the Prophet ; 12. Song of Isaiah ; Title:  ጸሎተ ኢሳይያስ ነቢይ Prayer of Isaiah the Prophet ; 13. Song of the Virgin Mary ; Title:  ጸሎተ እግዝእትነ ማርያም ; Prayer of our Lady Virgin Mary ; 14. Song of Zachariah ; Title:  ጸሎተ ዘካርያስ ነቢይ ; Prayer of Zachrariah the Prophet ; 15. Song of Simeon ; Title:  Tsalota Seme'on Nabiy ; ጸሎተ ስምዖን ነቢይ ; Prayer of Simeon the Prophet",,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009qxvf
Ethiopic Manuscripts,ark:/21198/zz0009qnkf,ark:/21198/zz0009qxwz,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009qxwz-1-master.tif,Ms. 63_242,226,Page 242,,,pd,,gez,,ጸሎተ ነቢያት,Psalter and Canticles of the New and Old Testament,Psalter,Ethiopia,17th c.,1600/1699,1 Page,140 mm x 120 mm,Vellum,,"Book of Psalm መዝሙረ ዳዊት ; Fifteen biblical canticles መኀልየ ነቢያት ወጸሎቶሙ ለሙሴ ; Canticles of the Prophets and prayer of Moses :  1. First song of Moses ; 2. Second song of Moses ; Title: ጸሎተ ሙሴ ዘዳግም ሕግ ; Prayer of Moses of the Second Law ; 3. Third song of Moses ; Title:  ጸሎተ ሙሴ ዘሣልስ ሕግ Tsalota Muse zasales heg. Prayer of Moses of the Third Law ;  4. Song of Hannah ; Title: ጸሎተ ሃና እመ ሳሙኤል ; Prayer of Hannah, the mother of Samuel ; 5. Prayer of Hezekiah ; Title:  ጸሎተ ሕዝቅያስ ንጉሠ ይሁዳ ; Prayer of Hezekiah King of Judea ; 6. Prayer of Manasseh ;  Title:  ጸሎተ ምናሴ ነቢይ ; Prayer of Mennase the Prophet ; 7. Prayer of Jonah ; ጸሎተ ዮናስ ነቢይ ; Prayer of Jonah the Prophet ; 8. Prayer of Daniel ; Title:  ጸሎተ ዳንኤል ነቢይ ወስብሐት ዘእምአዛርያ ; Prayer of Daniel and Praise of Azariah ; 9. First Song of the Three Children ; Title: ጸሎተ ሠለስቱ ደቂቅ ;  Tsalota Salasetu Dakqiq ; Prayer of the Three Children ; 10. Second Song of the Three Children ; Title:  ኀበ ባረኩ አናንያ አዛርያ ወሚሳኤል ; When Ananiah Azariah and Misael Praised God ; 11. Song of Habakkuk ; Title:  ጸሎተ ዕንባቆም ነቢይ ; Prayer of Habakkuk the Prophet ; 12. Song of Isaiah ; Title:  ጸሎተ ኢሳይያስ ነቢይ Prayer of Isaiah the Prophet ; 13. Song of the Virgin Mary ; Title:  ጸሎተ እግዝእትነ ማርያም ; Prayer of our Lady Virgin Mary ; 14. Song of Zachariah ; Title:  ጸሎተ ዘካርያስ ነቢይ ; Prayer of Zachrariah the Prophet ; 15. Song of Simeon ; Title:  Tsalota Seme'on Nabiy ; ጸሎተ ስምዖን ነቢይ ; Prayer of Simeon the Prophet",,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009qxwz
Ethiopic Manuscripts,ark:/21198/zz0009qnkf,ark:/21198/zz0009qxxg,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009qxxg-1-master.tif,Ms. 63_243,227,Page 243,,,pd,,gez,,ጸሎተ ነቢያት,Psalter and Canticles of the New and Old Testament,Psalter,Ethiopia,17th c.,1600/1699,1 Page,140 mm x 120 mm,Vellum,,"Book of Psalm መዝሙረ ዳዊት ; Fifteen biblical canticles መኀልየ ነቢያት ወጸሎቶሙ ለሙሴ ; Canticles of the Prophets and prayer of Moses :  1. First song of Moses ; 2. Second song of Moses ; Title: ጸሎተ ሙሴ ዘዳግም ሕግ ; Prayer of Moses of the Second Law ; 3. Third song of Moses ; Title:  ጸሎተ ሙሴ ዘሣልስ ሕግ Tsalota Muse zasales heg. Prayer of Moses of the Third Law ;  4. Song of Hannah ; Title: ጸሎተ ሃና እመ ሳሙኤል ; Prayer of Hannah, the mother of Samuel ; 5. Prayer of Hezekiah ; Title:  ጸሎተ ሕዝቅያስ ንጉሠ ይሁዳ ; Prayer of Hezekiah King of Judea ; 6. Prayer of Manasseh ;  Title:  ጸሎተ ምናሴ ነቢይ ; Prayer of Mennase the Prophet ; 7. Prayer of Jonah ; ጸሎተ ዮናስ ነቢይ ; Prayer of Jonah the Prophet ; 8. Prayer of Daniel ; Title:  ጸሎተ ዳንኤል ነቢይ ወስብሐት ዘእምአዛርያ ; Prayer of Daniel and Praise of Azariah ; 9. First Song of the Three Children ; Title: ጸሎተ ሠለስቱ ደቂቅ ;  Tsalota Salasetu Dakqiq ; Prayer of the Three Children ; 10. Second Song of the Three Children ; Title:  ኀበ ባረኩ አናንያ አዛርያ ወሚሳኤል ; When Ananiah Azariah and Misael Praised God ; 11. Song of Habakkuk ; Title:  ጸሎተ ዕንባቆም ነቢይ ; Prayer of Habakkuk the Prophet ; 12. Song of Isaiah ; Title:  ጸሎተ ኢሳይያስ ነቢይ Prayer of Isaiah the Prophet ; 13. Song of the Virgin Mary ; Title:  ጸሎተ እግዝእትነ ማርያም ; Prayer of our Lady Virgin Mary ; 14. Song of Zachariah ; Title:  ጸሎተ ዘካርያስ ነቢይ ; Prayer of Zachrariah the Prophet ; 15. Song of Simeon ; Title:  Tsalota Seme'on Nabiy ; ጸሎተ ስምዖን ነቢይ ; Prayer of Simeon the Prophet",,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009qxxg
Ethiopic Manuscripts,ark:/21198/zz0009qnkf,ark:/21198/zz0009qxz0,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009qxz0-1-master.tif,Ms. 63_244,228,Page 244,,,pd,,gez,,ጸሎተ ነቢያት,Psalter and Canticles of the New and Old Testament,Psalter,Ethiopia,17th c.,1600/1699,1 Page,140 mm x 120 mm,Vellum,,"Book of Psalm መዝሙረ ዳዊት ; Fifteen biblical canticles መኀልየ ነቢያት ወጸሎቶሙ ለሙሴ ; Canticles of the Prophets and prayer of Moses :  1. First song of Moses ; 2. Second song of Moses ; Title: ጸሎተ ሙሴ ዘዳግም ሕግ ; Prayer of Moses of the Second Law ; 3. Third song of Moses ; Title:  ጸሎተ ሙሴ ዘሣልስ ሕግ Tsalota Muse zasales heg. Prayer of Moses of the Third Law ;  4. Song of Hannah ; Title: ጸሎተ ሃና እመ ሳሙኤል ; Prayer of Hannah, the mother of Samuel ; 5. Prayer of Hezekiah ; Title:  ጸሎተ ሕዝቅያስ ንጉሠ ይሁዳ ; Prayer of Hezekiah King of Judea ; 6. Prayer of Manasseh ;  Title:  ጸሎተ ምናሴ ነቢይ ; Prayer of Mennase the Prophet ; 7. Prayer of Jonah ; ጸሎተ ዮናስ ነቢይ ; Prayer of Jonah the Prophet ; 8. Prayer of Daniel ; Title:  ጸሎተ ዳንኤል ነቢይ ወስብሐት ዘእምአዛርያ ; Prayer of Daniel and Praise of Azariah ; 9. First Song of the Three Children ; Title: ጸሎተ ሠለስቱ ደቂቅ ;  Tsalota Salasetu Dakqiq ; Prayer of the Three Children ; 10. Second Song of the Three Children ; Title:  ኀበ ባረኩ አናንያ አዛርያ ወሚሳኤል ; When Ananiah Azariah and Misael Praised God ; 11. Song of Habakkuk ; Title:  ጸሎተ ዕንባቆም ነቢይ ; Prayer of Habakkuk the Prophet ; 12. Song of Isaiah ; Title:  ጸሎተ ኢሳይያስ ነቢይ Prayer of Isaiah the Prophet ; 13. Song of the Virgin Mary ; Title:  ጸሎተ እግዝእትነ ማርያም ; Prayer of our Lady Virgin Mary ; 14. Song of Zachariah ; Title:  ጸሎተ ዘካርያስ ነቢይ ; Prayer of Zachrariah the Prophet ; 15. Song of Simeon ; Title:  Tsalota Seme'on Nabiy ; ጸሎተ ስምዖን ነቢይ ; Prayer of Simeon the Prophet",,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009qxz0
Ethiopic Manuscripts,ark:/21198/zz0009qnkf,ark:/21198/zz0009qz00,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009qz00-1-master.tif,Ms. 63_245,229,Page 245,,,pd,,gez,,ጸሎተ ነቢያት,Psalter and Canticles of the New and Old Testament,Psalter,Ethiopia,17th c.,1600/1699,1 Page,140 mm x 120 mm,Vellum,,"Book of Psalm መዝሙረ ዳዊት ; Fifteen biblical canticles መኀልየ ነቢያት ወጸሎቶሙ ለሙሴ ; Canticles of the Prophets and prayer of Moses :  1. First song of Moses ; 2. Second song of Moses ; Title: ጸሎተ ሙሴ ዘዳግም ሕግ ; Prayer of Moses of the Second Law ; 3. Third song of Moses ; Title:  ጸሎተ ሙሴ ዘሣልስ ሕግ Tsalota Muse zasales heg. Prayer of Moses of the Third Law ;  4. Song of Hannah ; Title: ጸሎተ ሃና እመ ሳሙኤል ; Prayer of Hannah, the mother of Samuel ; 5. Prayer of Hezekiah ; Title:  ጸሎተ ሕዝቅያስ ንጉሠ ይሁዳ ; Prayer of Hezekiah King of Judea ; 6. Prayer of Manasseh ;  Title:  ጸሎተ ምናሴ ነቢይ ; Prayer of Mennase the Prophet ; 7. Prayer of Jonah ; ጸሎተ ዮናስ ነቢይ ; Prayer of Jonah the Prophet ; 8. Prayer of Daniel ; Title:  ጸሎተ ዳንኤል ነቢይ ወስብሐት ዘእምአዛርያ ; Prayer of Daniel and Praise of Azariah ; 9. First Song of the Three Children ; Title: ጸሎተ ሠለስቱ ደቂቅ ;  Tsalota Salasetu Dakqiq ; Prayer of the Three Children ; 10. Second Song of the Three Children ; Title:  ኀበ ባረኩ አናንያ አዛርያ ወሚሳኤል ; When Ananiah Azariah and Misael Praised God ; 11. Song of Habakkuk ; Title:  ጸሎተ ዕንባቆም ነቢይ ; Prayer of Habakkuk the Prophet ; 12. Song of Isaiah ; Title:  ጸሎተ ኢሳይያስ ነቢይ Prayer of Isaiah the Prophet ; 13. Song of the Virgin Mary ; Title:  ጸሎተ እግዝእትነ ማርያም ; Prayer of our Lady Virgin Mary ; 14. Song of Zachariah ; Title:  ጸሎተ ዘካርያስ ነቢይ ; Prayer of Zachrariah the Prophet ; 15. Song of Simeon ; Title:  Tsalota Seme'on Nabiy ; ጸሎተ ስምዖን ነቢይ ; Prayer of Simeon the Prophet",,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009qz00
Ethiopic Manuscripts,ark:/21198/zz0009qnkf,ark:/21198/zz0009qz1h,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009qz1h-1-master.tif,Ms. 63_246,230,Page 246,,,pd,,gez,,ጸሎተ ነቢያት,Psalter and Canticles of the New and Old Testament,Psalter,Ethiopia,17th c.,1600/1699,1 Page,140 mm x 120 mm,Vellum,,"Book of Psalm መዝሙረ ዳዊት ; Fifteen biblical canticles መኀልየ ነቢያት ወጸሎቶሙ ለሙሴ ; Canticles of the Prophets and prayer of Moses :  1. First song of Moses ; 2. Second song of Moses ; Title: ጸሎተ ሙሴ ዘዳግም ሕግ ; Prayer of Moses of the Second Law ; 3. Third song of Moses ; Title:  ጸሎተ ሙሴ ዘሣልስ ሕግ Tsalota Muse zasales heg. Prayer of Moses of the Third Law ;  4. Song of Hannah ; Title: ጸሎተ ሃና እመ ሳሙኤል ; Prayer of Hannah, the mother of Samuel ; 5. Prayer of Hezekiah ; Title:  ጸሎተ ሕዝቅያስ ንጉሠ ይሁዳ ; Prayer of Hezekiah King of Judea ; 6. Prayer of Manasseh ;  Title:  ጸሎተ ምናሴ ነቢይ ; Prayer of Mennase the Prophet ; 7. Prayer of Jonah ; ጸሎተ ዮናስ ነቢይ ; Prayer of Jonah the Prophet ; 8. Prayer of Daniel ; Title:  ጸሎተ ዳንኤል ነቢይ ወስብሐት ዘእምአዛርያ ; Prayer of Daniel and Praise of Azariah ; 9. First Song of the Three Children ; Title: ጸሎተ ሠለስቱ ደቂቅ ;  Tsalota Salasetu Dakqiq ; Prayer of the Three Children ; 10. Second Song of the Three Children ; Title:  ኀበ ባረኩ አናንያ አዛርያ ወሚሳኤል ; When Ananiah Azariah and Misael Praised God ; 11. Song of Habakkuk ; Title:  ጸሎተ ዕንባቆም ነቢይ ; Prayer of Habakkuk the Prophet ; 12. Song of Isaiah ; Title:  ጸሎተ ኢሳይያስ ነቢይ Prayer of Isaiah the Prophet ; 13. Song of the Virgin Mary ; Title:  ጸሎተ እግዝእትነ ማርያም ; Prayer of our Lady Virgin Mary ; 14. Song of Zachariah ; Title:  ጸሎተ ዘካርያስ ነቢይ ; Prayer of Zachrariah the Prophet ; 15. Song of Simeon ; Title:  Tsalota Seme'on Nabiy ; ጸሎተ ስምዖን ነቢይ ; Prayer of Simeon the Prophet",,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009qz1h
Ethiopic Manuscripts,ark:/21198/zz0009qnkf,ark:/21198/zz0009qz21,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009qz21-1-master.tif,Ms. 63_247,231,Page 247,,,pd,,gez,,ጸሎተ ነቢያት,Psalter and Canticles of the New and Old Testament,Psalter,Ethiopia,17th c.,1600/1699,1 Page,140 mm x 120 mm,Vellum,,"Book of Psalm መዝሙረ ዳዊት ; Fifteen biblical canticles መኀልየ ነቢያት ወጸሎቶሙ ለሙሴ ; Canticles of the Prophets and prayer of Moses :  1. First song of Moses ; 2. Second song of Moses ; Title: ጸሎተ ሙሴ ዘዳግም ሕግ ; Prayer of Moses of the Second Law ; 3. Third song of Moses ; Title:  ጸሎተ ሙሴ ዘሣልስ ሕግ Tsalota Muse zasales heg. Prayer of Moses of the Third Law ;  4. Song of Hannah ; Title: ጸሎተ ሃና እመ ሳሙኤል ; Prayer of Hannah, the mother of Samuel ; 5. Prayer of Hezekiah ; Title:  ጸሎተ ሕዝቅያስ ንጉሠ ይሁዳ ; Prayer of Hezekiah King of Judea ; 6. Prayer of Manasseh ;  Title:  ጸሎተ ምናሴ ነቢይ ; Prayer of Mennase the Prophet ; 7. Prayer of Jonah ; ጸሎተ ዮናስ ነቢይ ; Prayer of Jonah the Prophet ; 8. Prayer of Daniel ; Title:  ጸሎተ ዳንኤል ነቢይ ወስብሐት ዘእምአዛርያ ; Prayer of Daniel and Praise of Azariah ; 9. First Song of the Three Children ; Title: ጸሎተ ሠለስቱ ደቂቅ ;  Tsalota Salasetu Dakqiq ; Prayer of the Three Children ; 10. Second Song of the Three Children ; Title:  ኀበ ባረኩ አናንያ አዛርያ ወሚሳኤል ; When Ananiah Azariah and Misael Praised God ; 11. Song of Habakkuk ; Title:  ጸሎተ ዕንባቆም ነቢይ ; Prayer of Habakkuk the Prophet ; 12. Song of Isaiah ; Title:  ጸሎተ ኢሳይያስ ነቢይ Prayer of Isaiah the Prophet ; 13. Song of the Virgin Mary ; Title:  ጸሎተ እግዝእትነ ማርያም ; Prayer of our Lady Virgin Mary ; 14. Song of Zachariah ; Title:  ጸሎተ ዘካርያስ ነቢይ ; Prayer of Zachrariah the Prophet ; 15. Song of Simeon ; Title:  Tsalota Seme'on Nabiy ; ጸሎተ ስምዖን ነቢይ ; Prayer of Simeon the Prophet",,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009qz21
Ethiopic Manuscripts,ark:/21198/zz0009qnkf,ark:/21198/zz0009qz3j,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009qz3j-1-master.tif,Ms. 63_248,232,Page 248,,,pd,,gez,,ጸሎተ ነቢያት,Psalter and Canticles of the New and Old Testament,Psalter,Ethiopia,17th c.,1600/1699,1 Page,140 mm x 120 mm,Vellum,,"Book of Psalm መዝሙረ ዳዊት ; Fifteen biblical canticles መኀልየ ነቢያት ወጸሎቶሙ ለሙሴ ; Canticles of the Prophets and prayer of Moses :  1. First song of Moses ; 2. Second song of Moses ; Title: ጸሎተ ሙሴ ዘዳግም ሕግ ; Prayer of Moses of the Second Law ; 3. Third song of Moses ; Title:  ጸሎተ ሙሴ ዘሣልስ ሕግ Tsalota Muse zasales heg. Prayer of Moses of the Third Law ;  4. Song of Hannah ; Title: ጸሎተ ሃና እመ ሳሙኤል ; Prayer of Hannah, the mother of Samuel ; 5. Prayer of Hezekiah ; Title:  ጸሎተ ሕዝቅያስ ንጉሠ ይሁዳ ; Prayer of Hezekiah King of Judea ; 6. Prayer of Manasseh ;  Title:  ጸሎተ ምናሴ ነቢይ ; Prayer of Mennase the Prophet ; 7. Prayer of Jonah ; ጸሎተ ዮናስ ነቢይ ; Prayer of Jonah the Prophet ; 8. Prayer of Daniel ; Title:  ጸሎተ ዳንኤል ነቢይ ወስብሐት ዘእምአዛርያ ; Prayer of Daniel and Praise of Azariah ; 9. First Song of the Three Children ; Title: ጸሎተ ሠለስቱ ደቂቅ ;  Tsalota Salasetu Dakqiq ; Prayer of the Three Children ; 10. Second Song of the Three Children ; Title:  ኀበ ባረኩ አናንያ አዛርያ ወሚሳኤል ; When Ananiah Azariah and Misael Praised God ; 11. Song of Habakkuk ; Title:  ጸሎተ ዕንባቆም ነቢይ ; Prayer of Habakkuk the Prophet ; 12. Song of Isaiah ; Title:  ጸሎተ ኢሳይያስ ነቢይ Prayer of Isaiah the Prophet ; 13. Song of the Virgin Mary ; Title:  ጸሎተ እግዝእትነ ማርያም ; Prayer of our Lady Virgin Mary ; 14. Song of Zachariah ; Title:  ጸሎተ ዘካርያስ ነቢይ ; Prayer of Zachrariah the Prophet ; 15. Song of Simeon ; Title:  Tsalota Seme'on Nabiy ; ጸሎተ ስምዖን ነቢይ ; Prayer of Simeon the Prophet",,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009qz3j
