Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Visibility,viewingHint,Thumbnail,Type.typeOfResource,Rights.copyrightStatus,Language,Type.genre,Rights.permission,Title,AltTitle.translated,Publisher.publisherName,Format.extent,Date.creation,Coverage.geographic,Opac url
DIYALoG,ark:/21198/z1sf4h98,ark:/21198/zz002hkzbm,,,Page,diyalog/image/21198-zz002hkzbm-1-master_091.tif,91,,,,,,,,,,,Page 91,,,,,,
DIYALoG,ark:/21198/z1ns2g1q,ark:/21198/zz002hkzbm,,,Page,diyalog/image/21198-zz002hkzbm-1-master_092.tif,92,,,,,,,,,,,Page 92,,,,,,
DIYALoG,ark:/21198/z1j11qbr,ark:/21198/zz002hkzbm,,,Page,diyalog/image/21198-zz002hkzbm-1-master_093.tif,93,,,,,,,,,,,Page 93,,,,,,
DIYALoG,ark:/21198/z1d80zhp,ark:/21198/zz002hkzbm,,,Page,diyalog/image/21198-zz002hkzbm-1-master_094.tif,94,,,,,,,,,,,Page 94,,,,,,
DIYALoG,ark:/21198/z18h06rw,ark:/21198/zz002hkzbm,,,Page,diyalog/image/21198-zz002hkzbm-1-master_095.tif,95,,,,,,,,,,,Page 95,,,,,,
DIYALoG,ark:/21198/z14q9g11,ark:/21198/zz002hkzbm,,,Page,diyalog/image/21198-zz002hkzbm-1-master_096.tif,96,,,,,,,,,,,Page 96,,,,,,
DIYALoG,ark:/21198/z10z8qc6,ark:/21198/zz002hkzbm,,,Page,diyalog/image/21198-zz002hkzbm-1-master_097.tif,97,,,,,,,,,,,Page 97,,,,,,
DIYALoG,ark:/21198/z1w686w6,ark:/21198/zz002hkzbm,,,Page,diyalog/image/21198-zz002hkzbm-1-master_098.tif,98,,,,,,,,,,,Page 98,,,,,,
DIYALoG,ark:/21198/z1rj65k6,ark:/21198/zz002hkzbm,,,Page,diyalog/image/21198-zz002hkzbm-1-master_099.tif,99,,,,,,,,,,,Page 99,,,,,,
DIYALoG,ark:/21198/z1ms5dxc,ark:/21198/zz002hkzbm,,,Page,diyalog/image/21198-zz002hkzbm-1-master_100.tif,100,,,,,,,,,,,Page 100,,,,,,
DIYALoG,ark:/21198/z1h14p31,ark:/21198/zz002hkzbm,,,Page,diyalog/image/21198-zz002hkzbm-1-master_101.tif,101,,,,,,,,,,,Page 101,,,,,,
DIYALoG,ark:/21198/z1c83xbv,ark:/21198/zz002hkzbm,,,Page,diyalog/image/21198-zz002hkzbm-1-master_102.tif,102,,,,,,,,,,,Page 102,,,,,,
DIYALoG,ark:/21198/z17h35mh,ark:/21198/zz002hkzbm,,,Page,diyalog/image/21198-zz002hkzbm-1-master_103.tif,103,,,,,,,,,,,Page 103,,,,,,
DIYALoG,ark:/21198/z13r2dx7,ark:/21198/zz002hkzbm,,,Page,diyalog/image/21198-zz002hkzbm-1-master_104.tif,104,,,,,,,,,,,Page 104,,,,,,
DIYALoG,ark:/21198/z1001p7p,ark:/21198/zz002hkzbm,,,Page,diyalog/image/21198-zz002hkzbm-1-master_105.tif,105,,,,,,,,,,,Page 105,,,,,,
DIYALoG,ark:/21198/z1v99w55,ark:/21198/zz002hkzbm,,,Page,diyalog/image/21198-zz002hkzbm-1-master_106.tif,106,,,,,,,,,,,Page 106,,,,,,
DIYALoG,ark:/21198/z1qj94dc,ark:/21198/zz002hkzbm,,,Page,diyalog/image/21198-zz002hkzbm-1-master_107.tif,107,,,,,,,,,,,Page 107,,,,,,
DIYALoG,ark:/21198/z1ks8cmr,ark:/21198/zz002hkzbm,,,Page,diyalog/image/21198-zz002hkzbm-1-master_108.tif,108,,,,,,,,,,,Page 108,,,,,,
DIYALoG,ark:/21198/z1g17mvw,ark:/21198/zz002hkzbm,,,Page,diyalog/image/21198-zz002hkzbm-1-master_109.tif,109,,,,,,,,,,,Page 109,,,,,,
DIYALoG,ark:/21198/z1b86w51,ark:/21198/zz002hkzbm,,,Page,diyalog/image/21198-zz002hkzbm-1-master_110.tif,110,,,,,,,,,,,Page 110,,,,,,
DIYALoG,ark:/21198/z16h64g4,ark:/21198/zz002hkzbm,,,Page,diyalog/image/21198-zz002hkzbm-1-master_111.tif,111,,,,,,,,,,,Page 111,,,,,,
DIYALoG,ark:/21198/z12r5csv,ark:/21198/zz002hkzbm,,,Page,diyalog/image/21198-zz002hkzbm-1-master_112.tif,112,,,,,,,,,,,Page 112,,,,,,
DIYALoG,ark:/21198/z1z33ks3,ark:/21198/zz002hkzbm,,,Page,diyalog/image/21198-zz002hkzbm-1-master_113.tif,113,,,,,,,,,,,Page 113,,,,,,
DIYALoG,ark:/21198/z1tb2v2s,ark:/21198/zz002hkzbm,,,Page,diyalog/image/21198-zz002hkzbm-1-master_114.tif,114,,,,,,,,,,,Page 114,,,,,,
DIYALoG,ark:/21198/z1pk2373,ark:/21198/zz002hkzbm,,,Page,diyalog/image/21198-zz002hkzbm-1-master_115.tif,115,,,,,,,,,,,Page 115,,,,,,
DIYALoG,ark:/21198/z1jt1bgx,ark:/21198/zz002hkzbm,,,Page,diyalog/image/21198-zz002hkzbm-1-master_116.tif,116,,,,,,,,,,,Page 116,,,,,,
DIYALoG,ark:/21198/z1f20krh,ark:/21198/zz002hkzbm,,,Page,diyalog/image/21198-zz002hkzbm-1-master_117.tif,117,,,,,,,,,,,Page 117,,,,,,
DIYALoG,ark:/21198/z1989v3j,ark:/21198/zz002hkzbm,,,Page,diyalog/image/21198-zz002hkzbm-1-master_118.tif,118,,,,,,,,,,,Page 118,,,,,,
DIYALoG,ark:/21198/z15h93c6,ark:/21198/zz002hkzbm,,,Page,diyalog/image/21198-zz002hkzbm-1-master_119.tif,119,,,,,,,,,,,Page 119,,,,,,
DIYALoG,ark:/21198/z11v7226,ark:/21198/zz002hkzbm,,,Page,diyalog/image/21198-zz002hkzbm-1-master_120.tif,120,,,,,,,,,,,Page 120,,,,,,
DIYALoG,ark:/21198/z1x36jkt,ark:/21198/zz002hkzbm,,,Page,diyalog/image/21198-zz002hkzbm-1-master_121.tif,121,,,,,,,,,,,Page 121,,,,,,
DIYALoG,ark:/21198/z1sb5ss6,ark:/21198/zz002hkzbm,,,Page,diyalog/image/21198-zz002hkzbm-1-master_122.tif,122,,,,,,,,,,,Page 122,,,,,,
DIYALoG,ark:/21198/z1nk5228,ark:/21198/zz002hkzbm,,,Page,diyalog/image/21198-zz002hkzbm-1-master_123.tif,123,,,,,,,,,,,Page 123,,,,,,
DIYALoG,ark:/21198/z1ht49c0,ark:/21198/zz002hkzbm,,,Page,diyalog/image/21198-zz002hkzbm-1-master_124.tif,124,,,,,,,,,,,Page 124,,,,,,
DIYALoG,ark:/21198/z1d23jqg,ark:/21198/zz002hkzbm,,,Page,diyalog/image/21198-zz002hkzbm-1-master_125.tif,125,,,,,,,,,,,Page 125,,,,,,
DIYALoG,ark:/21198/z1892t1m,ark:/21198/zz002hkzbm,,,Page,diyalog/image/21198-zz002hkzbm-1-master_126.tif,126,,,,,,,,,,,Page 126,,,,,,
DIYALoG,ark:/21198/z14n0rn9,ark:/21198/zz002hkzbm,,,Page,diyalog/image/21198-zz002hkzbm-1-master_127.tif,127,,,,,,,,,,,Page 127,,,,,,
DIYALoG,ark:/21198/z10w00wh,ark:/21198/zz002hkzbm,,,Page,diyalog/image/21198-zz002hkzbm-1-master_128.tif,128,,,,,,,,,,,Page 128,,,,,,
DIYALoG,ark:/21198/z1w39hcj,ark:/21198/zz002hkzbm,,,Page,diyalog/image/21198-zz002hkzbm-1-master_129.tif,129,,,,,,,,,,,Page 129,,,,,,
DIYALoG,ark:/21198/z1rb8rmc,ark:/21198/zz002hkzbm,,,Page,diyalog/image/21198-zz002hkzbm-1-master_130.tif,130,,,,,,,,,,,Page 130,,,,,,
DIYALoG,ark:/21198/z1mk80xg,ark:/21198/zz002hkzbm,,,Page,diyalog/image/21198-zz002hkzbm-1-master_131.tif,131,,,,,,,,,,,Page 131,,,,,,
DIYALoG,ark:/21198/z1gt7882,ark:/21198/zz002hkzbm,,,Page,diyalog/image/21198-zz002hkzbm-1-master_132.tif,132,,,,,,,,,,,Page 132,,,,,,
DIYALoG,ark:/21198/z1c26hjn,ark:/21198/zz002hkzbm,,,Page,diyalog/image/21198-zz002hkzbm-1-master_133.tif,133,,,,,,,,,,,Page 133,,,,,,
DIYALoG,ark:/21198/z17d4g83,ark:/21198/zz002hkzbm,,,Page,diyalog/image/21198-zz002hkzbm-1-master_134.tif,134,,,,,,,,,,,Page 134,,,,,,
DIYALoG,ark:/21198/z13n3qhx,ark:/21198/zz002hkzbm,,,Page,diyalog/image/21198-zz002hkzbm-1-master_135.tif,135,,,,,,,,,,,Page 135,,,,,,
DIYALoG,ark:/21198/z1zw36zq,ark:/21198/zz002hkzbm,,,Page,diyalog/image/21198-zz002hkzbm-1-master_136.tif,136,,,,,,,,,,,Page 136,,,,,,
DIYALoG,ark:/21198/z1v42g7q,ark:/21198/zz002hkzbm,,,Page,diyalog/image/21198-zz002hkzbm-1-master_137.tif,137,,,,,,,,,,,Page 137,,,,,,
DIYALoG,ark:/21198/z1qc1qjf,ark:/21198/zz002hkzbm,,,Page,diyalog/image/21198-zz002hkzbm-1-master_138.tif,138,,,,,,,,,,,Page 138,,,,,,
DIYALoG,ark:/21198/z1km0zx2,ark:/21198/zz002hkzbm,,,Page,diyalog/image/21198-zz002hkzbm-1-master_139.tif,139,,,,,,,,,,,Page 139,,,,,,
DIYALoG,ark:/21198/z1fx8xjm,ark:/21198/zz002hkzbm,,,Page,diyalog/image/21198-zz002hkzbm-1-master_140.tif,140,,,,,,,,,,,Page 140,,,,,,
DIYALoG,ark:/21198/z1b585v1,ark:/21198/zz002hkzbm,,,Page,diyalog/image/21198-zz002hkzbm-1-master_141.tif,141,,,,,,,,,,,Page 141,,,,,,
DIYALoG,ark:/21198/z16d7f4q,ark:/21198/zz002hkzbm,,,Page,diyalog/image/21198-zz002hkzbm-1-master_142.tif,142,,,,,,,,,,,Page 142,,,,,,
DIYALoG,ark:/21198/z12n6pb3,ark:/21198/zz002hkzbm,,,Page,diyalog/image/21198-zz002hkzbm-1-master_143.tif,143,,,,,,,,,,,Page 143,,,,,,
DIYALoG,ark:/21198/z1xw65vs,ark:/21198/zz002hkzbm,,,Page,diyalog/image/21198-zz002hkzbm-1-master_144.tif,144,,,,,,,,,,,Page 144,,,,,,
DIYALoG,ark:/21198/z1t45f57,ark:/21198/zz002hkzbm,,,Page,diyalog/image/21198-zz002hkzbm-1-master_145.tif,145,,,,,,,,,,,Page 145,,,,,,
DIYALoG,ark:/21198/z1pc4phd,ark:/21198/zz002hkzbm,,,Page,diyalog/image/21198-zz002hkzbm-1-master_146.tif,146,,,,,,,,,,,Page 146,,,,,,
DIYALoG,ark:/21198/z1jq2n2m,ark:/21198/zz002hkzbm,,,Page,diyalog/image/21198-zz002hkzbm-1-master_147.tif,147,,,,,,,,,,,Page 147,,,,,,
DIYALoG,ark:/21198/z1dz1wf7,ark:/21198/zz002hkzbm,,,Page,diyalog/image/21198-zz002hkzbm-1-master_148.tif,148,,,,,,,,,,,Page 148,,,,,,
DIYALoG,ark:/21198/z19614n9,ark:/21198/zz002hkzbm,,,Page,diyalog/image/21198-zz002hkzbm-1-master_149.tif,149,,,,,,,,,,,Page 149,,,,,,
DIYALoG,ark:/21198/z15f0cw4,ark:/21198/zz002hkzbm,,,Page,diyalog/image/21198-zz002hkzbm-1-master_150.tif,150,,,,,,,,,,,Page 150,,,,,,
DIYALoG,ark:/21198/z11n9n58,ark:/21198/zz002hkzbm,,,Page,diyalog/image/21198-zz002hkzbm-1-master_151.tif,151,,,,,,,,,,,Page 151,,,,,,
DIYALoG,ark:/21198/z1ww94rv,ark:/21198/zz002hkzbm,,,Page,diyalog/image/21198-zz002hkzbm-1-master_152.tif,152,,,,,,,,,,,Page 152,,,,,,
DIYALoG,ark:/21198/z1s48d3r,ark:/21198/zz002hkzbm,,,Page,diyalog/image/21198-zz002hkzbm-1-master_153.tif,153,,,,,,,,,,,Page 153,,,,,,
DIYALoG,ark:/21198/z1ng6bqf,ark:/21198/zz002hkzbm,,,Page,diyalog/image/21198-zz002hkzbm-1-master_154.tif,154,,,,,,,,,,,Page 154,,,,,,
DIYALoG,ark:/21198/z1hq5m21,ark:/21198/zz002hkzbm,,,Page,diyalog/image/21198-zz002hkzbm-1-master_155.tif,155,,,,,,,,,,,Page 155,,,,,,
DIYALoG,ark:/21198/z1cz4v8d,ark:/21198/zz002hkzbm,,,Page,diyalog/image/21198-zz002hkzbm-1-master_156.tif,156,,,,,,,,,,,Page 156,,,,,,
DIYALoG,ark:/21198/z18643gg,ark:/21198/zz002hkzc4,,,Page,diyalog/image/21198-zz002hkzc4-1-master_001.tif,1,,,,,,,,,,,Page 1,,,,,,
DIYALoG,ark:/21198/z14f3brr,ark:/21198/zz002hkzc4,,,Page,diyalog/image/21198-zz002hkzc4-1-master_002.tif,2,,,,,,,,,,,Page 2,,,,,,
DIYALoG,ark:/21198/z10p2m2w,ark:/21198/zz002hkzc4,,,Page,diyalog/image/21198-zz002hkzc4-1-master_003.tif,3,,,,,,,,,,,Page 3,,,,,,
DIYALoG,ark:/21198/z1vx23ng,ark:/21198/zz002hkzc4,,,Page,diyalog/image/21198-zz002hkzc4-1-master_004.tif,4,,,,,,,,,,,Page 4,,,,,,
DIYALoG,ark:/21198/z1r802bs,ark:/21198/zz002hkzc4,,,Page,diyalog/image/21198-zz002hkzc4-1-master_005.tif,5,,,,,,,,,,,Page 5,,,,,,
DIYALoG,ark:/21198/z1mg99nz,ark:/21198/zz002hkzc4,,,Page,diyalog/image/21198-zz002hkzc4-1-master_006.tif,6,,,,,,,,,,,Page 6,,,,,,
DIYALoG,ark:/21198/z1gq8jvb,ark:/21198/zz002hkzc4,,,Page,diyalog/image/21198-zz002hkzc4-1-master_007.tif,7,,,,,,,,,,,Page 7,,,,,,
DIYALoG,ark:/21198/z1bz7t3k,ark:/21198/zz002hkzc4,,,Page,diyalog/image/21198-zz002hkzc4-1-master_008.tif,8,,,,,,,,,,,Page 8,,,,,,
DIYALoG,ark:/21198/z17672cj,ark:/21198/zz002hkzc4,,,Page,diyalog/image/21198-zz002hkzc4-1-master_009.tif,9,,,,,,,,,,,Page 9,,,,,,
DIYALoG,ark:/21198/z13f69qq,ark:/21198/zz002hkzc4,,,Page,diyalog/image/21198-zz002hkzc4-1-master_010.tif,10,,,,,,,,,,,Page 10,,,,,,
DIYALoG,ark:/21198/z1zp5t7f,ark:/21198/zz002hkzc4,,,Page,diyalog/image/21198-zz002hkzc4-1-master_011.tif,11,,,,,,,,,,,Page 11,,,,,,
DIYALoG,ark:/21198/z1v13rww,ark:/21198/zz002hkzc4,,,Page,diyalog/image/21198-zz002hkzc4-1-master_012.tif,12,,,,,,,,,,,Page 12,,,,,,
DIYALoG,ark:/21198/z1q8317v,ark:/21198/zz002hkzc4,,,Page,diyalog/image/21198-zz002hkzc4-1-master_013.tif,13,,,,,,,,,,,Page 13,,,,,,
DIYALoG,ark:/21198/z1kh28ds,ark:/21198/zz002hkzc4,,,Page,diyalog/image/21198-zz002hkzc4-1-master_014.tif,14,,,,,,,,,,,Page 14,,,,,,
DIYALoG,ark:/21198/z1fr1hnm,ark:/21198/zz002hkzc4,,,Page,diyalog/image/21198-zz002hkzc4-1-master_015.tif,15,,,,,,,,,,,Page 15,,,,,,
DIYALoG,ark:/21198/z1b00rx6,ark:/21198/zz002hkzc4,,,Page,diyalog/image/21198-zz002hkzc4-1-master_016.tif,16,,,,,,,,,,,Page 16,,,,,,
DIYALoG,ark:/21198/z1670185,ark:/21198/zz002hkzc4,,,Page,diyalog/image/21198-zz002hkzc4-1-master_017.tif,17,,,,,,,,,,,Page 17,,,,,,
DIYALoG,ark:/21198/z12f98kb,ark:/21198/zz002hkzc4,,,Page,diyalog/image/21198-zz002hkzc4-1-master_018.tif,18,,,,,,,,,,,Page 18,,,,,,
DIYALoG,ark:/21198/z1xs7ggx,ark:/21198/zz002hkzc4,,,Page,diyalog/image/21198-zz002hkzc4-1-master_019.tif,19,,,,,,,,,,,Page 19,,,,,,
DIYALoG,ark:/21198/z1t16qsz,ark:/21198/zz002hkzc4,,,Page,diyalog/image/21198-zz002hkzc4-1-master_020.tif,20,,,,,,,,,,,Page 20,,,,,,
DIYALoG,ark:/21198/z1p86004,ark:/21198/zz002hkzc4,,,Page,diyalog/image/21198-zz002hkzc4-1-master_021.tif,21,,,,,,,,,,,Page 21,,,,,,
DIYALoG,ark:/21198/z1jh577z,ark:/21198/zz002hkzc4,,,Page,diyalog/image/21198-zz002hkzc4-1-master_022.tif,22,,,,,,,,,,,Page 22,,,,,,
DIYALoG,ark:/21198/z1dr4gjp,ark:/21198/zz002hkzc4,,,Page,diyalog/image/21198-zz002hkzc4-1-master_023.tif,23,,,,,,,,,,,Page 23,,,,,,
DIYALoG,ark:/21198/z1903qvq,ark:/21198/zz002hkzc4,,,Page,diyalog/image/21198-zz002hkzc4-1-master_024.tif,24,,,,,,,,,,,Page 24,,,,,,
DIYALoG,ark:/21198/z1573057,ark:/21198/zz002hkzc4,,,Page,diyalog/image/21198-zz002hkzc4-1-master_025.tif,25,,,,,,,,,,,Page 25,,,,,,
DIYALoG,ark:/21198/z11k0xww,ark:/21198/zz002hkzc4,,,Page,diyalog/image/21198-zz002hkzc4-1-master_026.tif,26,,,,,,,,,,,Page 26,,,,,,
DIYALoG,ark:/21198/z1wt0fcj,ark:/21198/zz002hkzc4,,,Page,diyalog/image/21198-zz002hkzc4-1-master_027.tif,27,,,,,,,,,,,Page 27,,,,,,
DIYALoG,ark:/21198/z1s19pkp,ark:/21198/zz002hkzc4,,,Page,diyalog/image/21198-zz002hkzc4-1-master_028.tif,28,,,,,,,,,,,Page 28,,,,,,
DIYALoG,ark:/21198/z1n88xth,ark:/21198/zz002hkzc4,,,Page,diyalog/image/21198-zz002hkzc4-1-master_029.tif,29,,,,,,,,,,,Page 29,,,,,,
DIYALoG,ark:/21198/z1hh863k,ark:/21198/zz002hkzc4,,,Page,diyalog/image/21198-zz002hkzc4-1-master_030.tif,30,,,,,,,,,,,Page 30,,,,,,
DIYALoG,ark:/21198/z1cr7fg6,ark:/21198/zz002hkzc4,,,Page,diyalog/image/21198-zz002hkzc4-1-master_031.tif,31,,,,,,,,,,,Page 31,,,,,,
DIYALoG,ark:/21198/z1806ps7,ark:/21198/zz002hkzc4,,,Page,diyalog/image/21198-zz002hkzc4-1-master_032.tif,32,,,,,,,,,,,Page 32,,,,,,
DIYALoG,ark:/21198/z14b4ndb,ark:/21198/zz002hkzc4,,,Page,diyalog/image/21198-zz002hkzc4-1-master_033.tif,33,,,,,,,,,,,Page 33,,,,,,
DIYALoG,ark:/21198/z10k3wq2,ark:/21198/zz002hkzc4,,,Page,diyalog/image/21198-zz002hkzc4-1-master_034.tif,34,,,,,,,,,,,Page 34,,,,,,
DIYALoG,ark:/21198/z1vt3d58,ark:/21198/zz002hkzc4,,,Page,diyalog/image/21198-zz002hkzc4-1-master_035.tif,35,,,,,,,,,,,Page 35,,,,,,
DIYALoG,ark:/21198/z1r22ndd,ark:/21198/zz002hkzc4,,,Page,diyalog/image/21198-zz002hkzc4-1-master_036.tif,36,,,,,,,,,,,Page 36,,,,,,
DIYALoG,ark:/21198/z1m91wpp,ark:/21198/zz002hkzc4,,,Page,diyalog/image/21198-zz002hkzc4-1-master_037.tif,37,,,,,,,,,,,Page 37,,,,,,
DIYALoG,ark:/21198/z1gj1523,ark:/21198/zz002hkzc4,,,Page,diyalog/image/21198-zz002hkzc4-1-master_038.tif,38,,,,,,,,,,,Page 38,,,,,,
DIYALoG,ark:/21198/z1bs0d9x,ark:/21198/zz002hkzc4,,,Page,diyalog/image/21198-zz002hkzc4-1-master_039.tif,39,,,,,,,,,,,Page 39,,,,,,
DIYALoG,ark:/21198/z1738c14,ark:/21198/zz002hkzc4,,,Page,diyalog/image/21198-zz002hkzc4-1-master_040.tif,40,,,,,,,,,,,Page 40,,,,,,
DIYALoG,ark:/21198/z13b7m8z,ark:/21198/zz002hkzc4,,,Page,diyalog/image/21198-zz002hkzc4-1-master_041.tif,41,,,,,,,,,,,Page 41,,,,,,
DIYALoG,ark:/21198/z1zk73r6,ark:/21198/zz002hkzc4,,,Page,diyalog/image/21198-zz002hkzc4-1-master_042.tif,42,,,,,,,,,,,Page 42,,,,,,
DIYALoG,ark:/21198/z1tt6c0f,ark:/21198/zz002hkzc4,,,Page,diyalog/image/21198-zz002hkzc4-1-master_043.tif,43,,,,,,,,,,,Page 43,,,,,,
DIYALoG,ark:/21198/z1q25m9g,ark:/21198/zz002hkzc4,,,Page,diyalog/image/21198-zz002hkzc4-1-master_044.tif,44,,,,,,,,,,,Page 44,,,,,,
DIYALoG,ark:/21198/z1k94vnn,ark:/21198/zz002hkzc4,,,Page,diyalog/image/21198-zz002hkzc4-1-master_045.tif,45,,,,,,,,,,,Page 45,,,,,,
DIYALoG,ark:/21198/z1fn2t8r,ark:/21198/zz002hkzc4,,,Page,diyalog/image/21198-zz002hkzc4-1-master_046.tif,46,,,,,,,,,,,Page 46,,,,,,
DIYALoG,ark:/21198/z19w22nr,ark:/21198/zz002hkzc4,,,Page,diyalog/image/21198-zz002hkzc4-1-master_047.tif,47,,,,,,,,,,,Page 47,,,,,,
DIYALoG,ark:/21198/z16419ww,ark:/21198/zz002hkzc4,,,Page,diyalog/image/21198-zz002hkzc4-1-master_048.tif,48,,,,,,,,,,,Page 48,,,,,,
DIYALoG,ark:/21198/z12c0k44,ark:/21198/zz002hkzc4,,,Page,diyalog/image/21198-zz002hkzc4-1-master_049.tif,49,,,,,,,,,,,Page 49,,,,,,
DIYALoG,ark:/21198/z1xm02mc,ark:/21198/zz002hkzc4,,,Page,diyalog/image/21198-zz002hkzc4-1-master_050.tif,50,,,,,,,,,,,Page 50,,,,,,
