Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Visibility,Thumbnail,Rights.copyrightStatus,Rights.permission,Language,Type.typeOfResource,Type.genre,Name.repository,Publisher.publisherName,Name.interviewer,Name.interviewee,AltTitle.descriptive,Description.note,Format.extent,Date.normalized,Date.publication,AltTitle.other,Title,Description.abstract,Date.interview,Format.dimensions,Alt ID.local,Date.creation,Format.medium,Alt ID.mp4,IIIF Access URL,Waveform,media.width,media.height,media.duration,media.format,IIIF Manifest URL
Perlich (Martin) Interview Collection,ark:/21198/zz0025nb8n,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025nb8n-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Beltrami, Marco","Martin Perlich Collection, Martin Perlich Interviews, ARF Marco Beltrami, Track 2","Produced at KCSN Radio, Los Angeles.|~|Film Composer Marco Beltrami, whose ""3:10 to Yuma"" starring Russell Crowe, Chritian Bale, Ben Foster, Gretchen Mol and Peter Fonda was in theaters.",39:23 min.,2007-12-04,"December 4, 2007",ARF!!|~|Arts and Roots Forum,Marco Beltrami,,,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/nb/8n/21198=zz0025nb8n/ark%2B=21198=zz0025nb8n.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025nb8n%2Faudiowaveform.dat,,,2362.933333,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025nb8n/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025nb95,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025nb95-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Haselböck, Martin, 1954-","Martin Perlich Collection, Martin Perlich Interviews, ARF Martin Haselbock, Track 1","Produced at KCSN Radio, Los Angeles.",42:05 min.,2007-10-17,"October 17, 2007",ARF!!|~|Arts and Roots Forum,Martin Haselböck,"Conductor/Organist Martin Haselböck, opening his second season as Music Director of Musica Angelica with concerts of BACH and TELEMAN at Pasadena Presbyterian Church and UCLA's Schoenberg Hall.",,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/nb/95/21198=zz0025nb95/ark%2B=21198=zz0025nb95.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025nb95%2Faudiowaveform.dat,,,2524.533333,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025nb95/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025nbbp,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025nbbp-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Jacobs, Paul","Martin Perlich Collection, Martin Perlich Interviews, ARF Paul Jacobs, Track 2","Produced at KCSN Radio, Los Angeles.",40:34 min.,2005-10-26,"October 26, 2005",Arts and Roots Forum|~|ARF!!,Paul Jacobs,,,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/nb/bp/21198=zz0025nbbp/ark%2B=21198=zz0025nbbp.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025nbbp%2Faudiowaveform.dat,,,2434.493333,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025nbbp/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025nbc6,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025nbc6-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Boyer, Peter, 1970-","Martin Perlich Collection, Martin Perlich Interviews, ARF Peter Boyer, Track 3","Produced at KCSN Radio, Los Angeles.",42:18 min.,2005-05-31,"May 31, 2005",Arts and Roots Forum|~|ARF!!,Peter Boyer,"Peter Boyer, Composer/conductor/professor of music on the Naxos recording of his ""Ellis Island: The Dream of America"".",,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/nb/c6/21198=zz0025nbc6/ark%2B=21198=zz0025nbc6.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025nbc6%2Faudiowaveform.dat,,,2538.133333,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025nbc6/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025nddp,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025nddp-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Susilo, Emiko Saraswati|~|Acker, Greg","Martin Perlich Collection, Martin Perlich Interviews, ARF Susilo Acker, Track 1","Produced at KCSN Radio, Los Angeles.",39:20 min.,2006-07-14,"July 14, 2006",ARF!!|~|Arts and Roots Forum,Emiko Susilo and Greg Acker,"Emiko Susilo, Indonesian vocalist, Greg Acker, assisting musician performing in Salon One at UCLA's Center for Intercultural Performance (CIP).",,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/nd/dp/21198=zz0025nddp/ark%2B=21198=zz0025nddp.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025nddp%2Faudiowaveform.dat,,,2359.6,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025nddp/manifest
Perlich (Martin) Interview Collection,ark:/21198/z1dr4mm7,ark:/21198/zz0025k1n3,,,Work,perlich/audio/21198-zz0025ndf6-2-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Millikan, Ann, 1963-","Martin Perlich Collection, Martin Perlich Interviews, Audition Booth Millikan, Track 1","Produced at KCSN Radio, Los Angeles.",45:45 min.,2007-10-17,"October 17, 2007",The Audition Booth,Ann Millikan Part 2,"American composer Ann Milikan returns to present her new INNOVA CD: ""The Music of Ann Millikan with the California EAR Unit"".",,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/z1/dr/4m/m7/21198=z1dr4mm7/ark%2B=21198=z1dr4mm7.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1dr4mm7%2Faudiowaveform.dat,,,358.333333,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1dr4mm7/manifest
Perlich (Martin) Interview Collection,ark:/21198/z1903vzq,ark:/21198/zz0025k1n3,,,Work,perlich/audio/21198-zz0025ndf6-3-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Millikan, Ann, 1963-","Martin Perlich Collection, Martin Perlich Interviews, Audition Booth Millikan, Track 1","Produced at KCSN Radio, Los Angeles.",45:45 min.,2007-10-17,"October 17, 2007",The Audition Booth,Ann Millikan Part 3,"American composer Ann Milikan returns to present her new INNOVA CD: ""The Music of Ann Millikan with the California EAR Unit"".",,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/z1/90/3v/zq/21198=z1903vzq/ark%2B=21198=z1903vzq.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1903vzq%2Faudiowaveform.dat,,,132.626667,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1903vzq/manifest
Perlich (Martin) Interview Collection,ark:/21198/z1573487,ark:/21198/zz0025k1n3,,,Work,perlich/audio/21198-zz0025ndf6-4-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Millikan, Ann, 1963-","Martin Perlich Collection, Martin Perlich Interviews, Audition Booth Millikan, Track 1","Produced at KCSN Radio, Los Angeles.",45:45 min.,2007-10-17,"October 17, 2007",The Audition Booth,Ann Millikan Part 4,"American composer Ann Milikan returns to present her new INNOVA CD: ""The Music of Ann Millikan with the California EAR Unit"".",,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/z1/57/34/87/21198=z1573487/ark%2B=21198=z1573487.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1573487%2Faudiowaveform.dat,,,549.2,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1573487/manifest
Perlich (Martin) Interview Collection,ark:/21198/z11g2cf5,ark:/21198/zz0025k1n3,,,Work,perlich/audio/21198-zz0025ndf6-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Millikan, Ann, 1963-","Martin Perlich Collection, Martin Perlich Interviews, Audition Booth Millikan, Track 1","Produced at KCSN Radio, Los Angeles.",45:45 min.,2007-10-17,"October 17, 2007",The Audition Booth,Ann Millikan Part 1,"American composer Ann Milikan returns to present her new INNOVA CD: ""The Music of Ann Millikan with the California EAR Unit"".",,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/z1/1g/2c/f5/21198=z11g2cf5/ark%2B=21198=z11g2cf5.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz11g2cf5%2Faudiowaveform.dat,,,2744.88,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11g2cf5/manifest
Perlich (Martin) Interview Collection,ark:/21198/z1tx56j6,ark:/21198/zz0025k1n3,,,Work,perlich/audio/21198-zz0025ndh7-3-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Millikan, Ann, 1963-","Martin Perlich Collection, Martin Perlich Interviews, Audition Booth Ann Millikan, Track 3","Produced at KCSN Radio, Los Angeles.",36:57 min.,2007-04-30,"April 30, 2007",The Audition Booth,Ann Millikan Part 3,"American Composer Ann Millikan presents her new INNOVA CD: ""The Music of Ann Millikan with the California EAR Unit"".",,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/z1/tx/56/j6/21198=z1tx56j6/ark%2B=21198=z1tx56j6.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1tx56j6%2Faudiowaveform.dat,,,596.24,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1tx56j6/manifest
Perlich (Martin) Interview Collection,ark:/21198/z1q54fqf,ark:/21198/zz0025k1n3,,,Work,perlich/audio/21198-zz0025ndh7-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Millikan, Ann, 1963-","Martin Perlich Collection, Martin Perlich Interviews, Audition Booth Ann Millikan, Track 3","Produced at KCSN Radio, Los Angeles.",36:57 min.,2007-04-30,"April 30, 2007",The Audition Booth,Ann Millikan Part 1,"American Composer Ann Millikan presents her new INNOVA CD: ""The Music of Ann Millikan with the California EAR Unit"".",,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/z1/q5/4f/qf/21198=z1q54fqf/ark%2B=21198=z1q54fqf.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1q54fqf%2Faudiowaveform.dat,,,2217.48,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1q54fqf/manifest
Perlich (Martin) Interview Collection,ark:/21198/z1kd3q04,ark:/21198/zz0025k1n3,,,Work,perlich/audio/21198-zz0025ndh7-2-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Millikan, Ann, 1963-","Martin Perlich Collection, Martin Perlich Interviews, Audition Booth Ann Millikan, Track 3","Produced at KCSN Radio, Los Angeles.",36:57 min.,2007-04-30,"April 30, 2007",The Audition Booth,Ann Millikan Part 2,"American Composer Ann Millikan presents her new INNOVA CD: ""The Music of Ann Millikan with the California EAR Unit"".",,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/z1/kd/3q/04/21198=z1kd3q04/ark%2B=21198=z1kd3q04.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1kd3q04%2Faudiowaveform.dat,,,836.84,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1kd3q04/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025ndpt,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025ndpt-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","McDermott, Anne-Marie, 1963-","Martin Perlich Collection, Martin Perlich Interviews, Audition Booth Anne-Marie McDermott, Track 1","Produced at KCSN Radio, Los Angeles.",31:56 min.,2005-03-11,"March 11, 2005",The Audition Booth,Anne-Marie McDermott,"American pianist Anne-Marie McDermott, presenting the new release of Volume One of her Complete Piano Sonatas of Prokofiev on Arabesque.",,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/nd/pt/21198=zz0025ndpt/ark%2B=21198=zz0025ndpt.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025ndpt%2Faudiowaveform.dat,,,1916.186667,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025ndpt/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz002h7sc7,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/21198-zz002h7sc7-1-master.wav,,,,private,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin",,"Martin Perlich Interviews, Box 10, Folder 2",,28m 19s,1990-03-23,,Martin Perlich Interviews,Gerald Arpino,,,,uclapasc0341_012_002MA,"March 23, 1990",compact cassette,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/2h/7s/c7/21198=zz002h7sc7/ark%2B=21198=zz002h7sc7.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002h7sc7%2Faudiowaveform.dat,,,1699.035469,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h7sc7/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz002h7xk8,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/21198-zz002h7xk8-1-master.wav,,,,private,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin","Thibaudet, Jean-Yves, 1961-","Martin Perlich Interviews, Box 8, Folder 11",,19m 37s,2001-10-22,,Martin Perlich Interviews,Jean-Yves Thibaudet,,,,uclapasc0341_008_011M,"November 22, 2001",DAT,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/2h/7x/k8/21198=zz002h7xk8/ark%2B=21198=zz002h7xk8.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002h7xk8%2Faudiowaveform.dat,,,1177.127813,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h7xk8/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz002h7xwx,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/21198-zz002h7xwx-1-master.wav,,,,private,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin","Shaham, Gil, 1971-","Martin Perlich Collection, Box 4, Folder 7",,27m 56s,,,Martin Perlich Interviews,Gil Shaham,,,,uclapasc0341_004_007M1,,MiniDisc,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/2h/7x/wx/21198=zz002h7xwx/ark%2B=21198=zz002h7xwx.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002h7xwx%2Faudiowaveform.dat,,,1676.794558,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h7xwx/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz002h7xxf,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/21198-zz002h7xxf-1-master.wav,,,,private,,copyrighted,Y,,sound recording-nonmusical,,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin","Salonen, Esa-Pekka, 1958-","Martin Perlich Collection, Box 9, Folder 2",,37m 21s,2002-01-10,,Martin Perlich Interviews,Esa-Pekka Salonen,,,,uclapasc0341_009_002M,"January 10, 2002",MiniDisc,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/2h/7x/xf/21198=zz002h7xxf/ark%2B=21198=zz002h7xxf.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002h7xxf%2Faudiowaveform.dat,,,2241.247732,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h7xxf/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz002h8gng,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/21198-zz002h8gng-1-master.wav,,,,private,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin","Fischer, Iván","Martin Perlich Collection, Box 4, Folder 11",,32m 07s,2003-04-17,,Martin Perlich Interviews,Iván Fischer,,,,uclapasc0341_004_012M1,"April 17, 2003",minidisc,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/2h/8g/ng/21198=zz002h8gng/ark%2B=21198=zz002h8gng.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002h8gng%2Faudiowaveform.dat,,,1927.04001,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h8gng/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz002h8gt2,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/21198-zz002h8gt2-1-master.wav,,,,private,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin","Thibaudet, Jean-Yves, 1961-","Martin Perlich Collection, Box 4, Folder 14",,35m 13s,2001-01-18,,Martin Perlich Interviews,Jean-Yves Thibaudet,,,,uclapasc0341_004_014M1,"January 18,2001",minidisc,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/2h/8g/t2/21198=zz002h8gt2/ark%2B=21198=zz002h8gt2.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002h8gt2%2Faudiowaveform.dat,,,2113.747664,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h8gt2/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz002hbpww,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/21198-zz002hbpww-1-master.wav,,,,private,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin",,"Martin Perlich Collection, Box 4, Folder 7",,27m 56s,,,Martin Perlich Interviews,Gil Shaham,,,,uclapasc0341_004_007M2,,minidisc,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/2h/bp/ww/21198=zz002hbpww/ark%2B=21198=zz002hbpww.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002hbpww%2Faudiowaveform.dat,,,1676.794558,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hbpww/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz002hbq0x,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/21198-zz002hbq0x-1-master.wav,,,,private,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin","Fejér, András","Martin Perlich Collection, Box 4, Folder 8",,31m 01s,2003-10-20,,Martin Perlich Interviews,Andras Fejer,,,,uclapasc0341_004_008M2,"October 20, 2003",minidisc,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/2h/bq/0x/21198=zz002hbq0x/ark%2B=21198=zz002hbq0x.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002hbq0x%2Faudiowaveform.dat,,,1861.695057,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hbq0x/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz002hbq5h,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/21198-zz002hbq5h-1-master.wav,,,,private,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin","Glennie, Evelyn","Martin Perlich Collection, Box 4, Folder 9",,32m 20s,2002-03-20,,Martin Perlich Interviews,Evelyn Glennie,,,,uclapasc0341_004_009M3,"March 20, 2002",minidisc,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/2h/bq/5h/21198=zz002hbq5h/ark%2B=21198=zz002hbq5h.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002hbq5h%2Faudiowaveform.dat,,,1940.991202,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hbq5h/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz002hc3gx,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/21198-zz002hc3gx-1-master.wav,,,,private,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin",,"Martin Perlich Collection, Box 4, Folder 18",,41m 32s,2001-05-02,,Martin Perlich Interviews,Garrick Ohlsonn,,,,uclapasc0341_004_018S,"May 2, 2001",minidisc,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/2h/c3/gx/21198=zz002hc3gx/ark%2B=21198=zz002hc3gx.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002hc3gx%2Faudiowaveform.dat,,,2492.24127,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hc3gx/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz002hc3nh,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/21198-zz002hc3nh-1-master.wav,,,,private,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin","Netrebko, Anna","Martin Perlich Collection, Box 4, Folder 11",,22m 40s,2003-12-11,,Martin Perlich Interviews,Anne Netrebko,,,,uclapasc0341_004_011M3,"December 11, 2003",minidisc,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/2h/c3/nh/21198=zz002hc3nh/ark%2B=21198=zz002hc3nh.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002hc3nh%2Faudiowaveform.dat,,,1360.144036,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hc3nh/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz002hc3r2,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/21198-zz002hc3r2-1-master.wav,,,,private,,copyrighted,Y,,sound recording-nonmusical,interviews,,,"Perlich, Martin","Fischer, Iván","Martin Perlich Collection, Box 4, Folder 12",,28m 24s,2003-04-17,,Martin Perlich Interviews,Ivan Fischer,,,,uclapasc0341_004_012M2,"April 17, 2003",minidisc,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/2h/c3/r2/21198=zz002hc3r2/ark%2B=21198=zz002hc3r2.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002hc3r2%2Faudiowaveform.dat,,,1704.043175,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hc3r2/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz002hc405,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/21198-zz002hc405-1-master.wav,,,,private,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin",,,,35m 13s,2001-01-18,,Martin Perlich Interviews,Jean Yves Thibaudet,,,,uclapasc0341_004_014M2,"January 18, 2001",minidisc,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/2h/c4/05/21198=zz002hc405/ark%2B=21198=zz002hc405.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002hc405%2Faudiowaveform.dat,,,2113.747664,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hc405/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz002hc41p,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/21198-zz002hc41p-1-master.wav,,,,private,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin",,"Martin Perlich Collection, Box 4, Folder 15",,10m 32s,2001-03-21,,Martin Perlich Interviews,Olli Mustonen,,,,uclapasc0341_004_014M2,"March 7, 2001",minidisc,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/2h/c4/1p/21198=zz002hc41p/ark%2B=21198=zz002hc41p.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002hc41p%2Faudiowaveform.dat,,,632.244535,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hc41p/manifest
