Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Rights.copyrightStatus,Rights.permission,Language,Type.typeOfResource,Type.genre,Name.repository,Publisher.publisherName,Name.interviewer,Name.interviewee,Source,Description.note,Format.extent,Date.normalized,Date.publication,AltTitle.other,Title,Description.abstract,AltTitle.descriptive,Date.interview,Format.dimensions,Alt ID.local,Date.creation,Format.medium,Alt ID.mp4
Perlich (Martin) Interview Collection,ark:/21198/zz0025m19c,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025m19c-1-master.wav,102,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Brüggen, Frans, 1934-","Martin Perlich Collection, Martin Perlich Interviews, CD 10, Track 13","Produced at KCSN Radio, Los Angeles.",2:24 min.,2004-08-25,"August 25, 2004",Martin Perlich Interviews,Frans Brüggen,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025m1bw,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025m1bw-1-master.wav,103,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Brüggen, Frans, 1934-","Martin Perlich Collection, Martin Perlich Interviews, CD 10, Track 14","Produced at KCSN Radio, Los Angeles.",2:27 min.,2004-08-26,"August 26, 2004",Martin Perlich Interviews,Frans Brüggen,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025m1cd,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025m1cd-1-master.wav,104,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Brüggen, Frans, 1934-","Martin Perlich Collection, Martin Perlich Interviews, CD 10, Track 15","Produced at KCSN Radio, Los Angeles.",2:22 min.,2004-08-27,"August 27, 2004",Martin Perlich Interviews,Frans Brüggen,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025m1dx,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025m1dx-1-master.wav,95,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Brown, Iona","Martin Perlich Collection, Martin Perlich Interviews, CD 10, Track 16","Produced at KCSN Radio, Los Angeles.",2:22 min.,2004-08-30,"August 30, 2004",Martin Perlich Interviews,Iona Brown,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025m1ff,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025m1ff-1-master.wav,96,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Brown, Iona","Martin Perlich Collection, Martin Perlich Interviews, CD 10, Track 17","Produced at KCSN Radio, Los Angeles.",2:12 min.,2004-08-31,"August 31, 2004",Martin Perlich Interviews,Iona Brown,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025m1gz,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025m1gz-1-master.wav,99,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Brown, Iona","Martin Perlich Collection, Martin Perlich Interviews, CD 10, Track 18","Produced at KCSN Radio, Los Angeles.",2:36 min.,2004-09-01,"September 1, 2004",Martin Perlich Interviews,Iona Brown,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025m1hg,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025m1hg-1-master.wav,97,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Brown, Iona","Martin Perlich Collection, Martin Perlich Interviews, CD 10, Track 19","Produced at KCSN Radio, Los Angeles.",2:29 min.,2004-09-02,"September 2, 2004",Martin Perlich Interviews,Iona Brown,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025m1j0,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025m1j0-1-master.wav,98,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Brown, Iona","Martin Perlich Collection, Martin Perlich Interviews, CD 10, Track 20","Produced at KCSN Radio, Los Angeles.",2:31 min.,2004-09-03,"September 3, 2004",Martin Perlich Interviews,Iona Brown,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025mmr9,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025mmr9-1-master.wav,78,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Boulez, Pierre, 1925-","Martin Perlich Collection, Martin Perlich Interviews, CD 10, Track 21","Produced at KCSN Radio, Los Angeles.",2:22 min.,2004-09-06,"September 6, 2004",Martin Perlich Interviews,Pierre Boulez,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025mmst,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025mmst-1-master.wav,79,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Boulez, Pierre, 1925-","Martin Perlich Collection, Martin Perlich Interviews, CD 10, Track 22","Produced at KCSN Radio, Los Angeles.",3:19 min.,2004-09-07,"September 7, 2004",Martin Perlich Interviews,Pierre Boulez,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025mmtb,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025mmtb-1-master.wav,80,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Boulez, Pierre, 1925-","Martin Perlich Collection, Martin Perlich Interviews, CD 10, Track 23","Produced at KCSN Radio, Los Angeles.",2:34 min.,2004-09-08,"September 8, 2004",Martin Perlich Interviews,Pierre Boulez,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025mmvv,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025mmvv-1-master.wav,81,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Boulez, Pierre, 1925-","Martin Perlich Collection, Martin Perlich Interviews, CD 10, Track 24","Produced at KCSN Radio, Los Angeles.",2:46 min.,2004-09-09,"September 9, 2004",Martin Perlich Interviews,Pierre Boulez,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025mmwc,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025mmwc-1-master.wav,82,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Boulez, Pierre, 1925-","Martin Perlich Collection, Martin Perlich Interviews, CD 10, Track 25","Produced at KCSN Radio, Los Angeles.",2:45 min.,2004-09-10,"September 10, 2004",Martin Perlich Interviews,Pierre Boulez,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025mmxw,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025mmxw-1-master.wav,286,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Pinnock, Trevor","Martin Perlich Collection, Martin Perlich Interviews, CD 13, Track 1","Produced at KCSN Radio, Los Angeles.",2:41 min.,2004-12-06,"December 6, 2004",Martin Perlich Interviews,Trevor Pinnock,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025mmzd,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025mmzd-1-master.wav,287,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Pinnock, Trevor","Martin Perlich Collection, Martin Perlich Interviews, CD 13, Track 2","Produced at KCSN Radio, Los Angeles.",2:27 min.,2004-12-07,"December 7, 2004",Martin Perlich Interviews,Trevor Pinnock,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025mn0d,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025mn0d-1-master.wav,288,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Pinnock, Trevor","Martin Perlich Collection, Martin Perlich Interviews, CD 13, Track 3","Produced at KCSN Radio, Los Angeles.",2:26 min.,2004-12-08,"December 8, 2004",Martin Perlich Interviews,Trevor Pinnock,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025mn1x,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025mn1x-1-master.wav,289,,,,copyrighted,Y,,sound recording-nonmusical,interviews,,"University of California, Los Angeles. Library. Performing Arts Special Collections|~|KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Pinnock, Trevor","Martin Perlich Collection, Martin Perlich Interviews, CD 13, Track 4","Produced at KCSN Radio, Los Angeles.",2:27 min.,2004-09-11,"December 9, 2004",Martin Perlich Interviews,Trevor Pinnock,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025mn2f,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025mn2f-1-master.wav,290,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Pinnock, Trevor","Martin Perlich Collection, Martin Perlich Interviews, CD 13, Track 5","Produced at KCSN Radio, Los Angeles.",3:04 min.,2004-12-10,"December 10, 2004",Martin Perlich Interviews,Trevor Pinnock,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025mn3z,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025mn3z-1-master.wav,380,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Dohnányi, Christoph von","Martin Perlich Collection, Martin Perlich Interviews, CD 13, Track 6","Produced at KCSN Radio, Los Angeles.",2:31 min.,2004-12-13,"December 13, 2004",Martin Perlich Interviews,Christoph von Dohnányi,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025mn4g,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025mn4g-1-master.wav,380,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Dohnányi, Christoph von","Martin Perlich Collection, Martin Perlich Interviews, CD 13, Track 7","Produced at KCSN Radio, Los Angeles.",2:39 min.,2004-12-14,"December 14, 2004",Martin Perlich Interviews,Christoph von Dohnányi,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025mn50,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025mn50-1-master.wav,380,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Dohnányi, Christoph von","Martin Perlich Collection, Martin Perlich Interviews, CD 13, Track 8","Produced at KCSN Radio, Los Angeles.",2:48 min.,2004-12-15,"December 15, 2004",Martin Perlich Interviews,Christoph von Dohnányi,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025mn6h,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025mn6h-1-master.wav,380,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Dohnányi, Christoph von","Martin Perlich Collection, Martin Perlich Interviews, CD 13, Track 9","Produced at KCSN Radio, Los Angeles.",2:49 min.,2004-12-16,"December 16, 2004",Martin Perlich Interviews,Christoph von Dohnányi,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025mn71,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025mn71-1-master.wav,380,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Dohnányi, Christoph von","Martin Perlich Collection, Martin Perlich Interviews, CD 13, Track 10","Produced at KCSN Radio, Los Angeles.",2:46 min.,2004-12-17,"December 17, 2004",Martin Perlich Interviews,Christoph von Dohnányi,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025mn8j,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025mn8j-1-master.wav,293,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Rattle, Simon, 1955-","Martin Perlich Collection, Martin Perlich Interviews, CD 13, Track 11","Produced at KCSN Radio, Los Angeles.",2:18 min.,2004-12-27,"December 27, 2004",Martin Perlich Interviews,Simon Rattle,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025mn92,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025mn92-1-master.wav,294,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Rattle, Simon, 1955-","Martin Perlich Collection, Martin Perlich Interviews, CD 13, Track 12","Produced at KCSN Radio, Los Angeles.",2:39 min.,2004-12-28,"December 28, 2004",Martin Perlich Interviews,Simon Rattle,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025mnbk,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025mnbk-1-master.wav,295,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Rattle, Simon, 1955-","Martin Perlich Collection, Martin Perlich Interviews, CD 13, Track 13","Produced at KCSN Radio, Los Angeles.",2:20 min.,2004-12-29,"December 29, 2004",Martin Perlich Interviews,Simon Rattle,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025mnc3,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025mnc3-1-master.wav,296,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Rattle, Simon, 1955-","Martin Perlich Collection, Martin Perlich Interviews, CD 13, Track 14","Produced at KCSN Radio, Los Angeles.",2:38 min.,2004-12-30,"December 30, 2004",Martin Perlich Interviews,Simon Rattle,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025mndm,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025mndm-1-master.wav,297,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Rattle, Simon, 1955-","Martin Perlich Collection, Martin Perlich Interviews, CD 13, Track 15","Produced at KCSN Radio, Los Angeles.",2:35 min.,2004-12-31,"December 31, 2004",Martin Perlich Interviews,Simon Rattle,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025mnf4,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025mnf4-1-master.wav,173,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Golijov, Osvaldo, 1960-","Martin Perlich Collection, Martin Perlich Interviews, CD 13, Track 16","Produced at KCSN Radio, Los Angeles.",2:37 min.,2005-01-10,"January 10, 2005",Martin Perlich Interviews,Osvaldo Golijov,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025mngn,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025mngn-1-master.wav,174,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Golijov, Osvaldo, 1960-","Martin Perlich Collection, Martin Perlich Interviews, CD 13, Track 17","Produced at KCSN Radio, Los Angeles.",2:26 min.,2005-01-11,"January 11, 2005",Martin Perlich Interviews,Osvaldo Golijov,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025mnh5,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025mnh5-1-master.wav,175,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Golijov, Osvaldo, 1960-","Martin Perlich Collection, Martin Perlich Interviews, CD 13, Track 18","Produced at KCSN Radio, Los Angeles.",2:45 min.,2005-01-12,"January 12, 2005",Martin Perlich Interviews,Osvaldo Golijov,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025mnjp,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025mnjp-1-master.wav,176,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Golijov, Osvaldo, 1960-","Martin Perlich Collection, Martin Perlich Interviews, CD 13, Track 19","Produced at KCSN Radio, Los Angeles.",2:27 min.,2005-01-13,"January 13, 2005",Martin Perlich Interviews,Osvaldo Golijov,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025mnk6,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025mnk6-1-master.wav,177,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Golijov, Osvaldo, 1960-","Martin Perlich Collection, Martin Perlich Interviews, CD 13, Track 20","Produced at KCSN Radio, Los Angeles.",2:27 min.,2005-01-14,"January 14, 2005",Martin Perlich Interviews,Osvaldo Golijov,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025mq0c,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025mq0c-1-master.wav,263,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Nakamatsu, Jon","Martin Perlich Collection, Martin Perlich Interviews, CD 13, Track 21","Produced at KCSN Radio, Los Angeles.",2:32 min.,2005-01-17,"January 17, 2005",Martin Perlich Interviews,Jon Nakamatsu,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025mq1w,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025mq1w-1-master.wav,264,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Nakamatsu, Jon","Martin Perlich Collection, Martin Perlich Interviews, CD 13, Track 22","Produced at KCSN Radio, Los Angeles.",2:26 min.,2005-01-18,"January 18, 2005",Martin Perlich Interviews,Jon Nakamatsu,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025mq2d,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025mq2d-1-master.wav,265,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Nakamatsu, Jon","Martin Perlich Collection, Martin Perlich Interviews, CD 13, Track 23","Produced at KCSN Radio, Los Angeles.",2:32 min.,2005-01-19,"January 19, 2005",Martin Perlich Interviews,Jon Nakamatsu,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025mq3x,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025mq3x-1-master.wav,266,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Nakamatsu, Jon","Martin Perlich Collection, Martin Perlich Interviews, CD 13, Track 24","Produced at KCSN Radio, Los Angeles.",2:18 min.,2005-01-20,"January 20, 2005",Martin Perlich Interviews,Jon Nakamatsu,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025mq4f,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025mq4f-1-master.wav,267,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Nakamatsu, Jon","Martin Perlich Collection, Martin Perlich Interviews, CD 13, Track 25","Produced at KCSN Radio, Los Angeles.",3:01 min.,2005-01-21,"January 21, 2005",Martin Perlich Interviews,Jon Nakamatsu,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025mq5z,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025mq5z-1-master.wav,341,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Shaham, Gil, 1971-","Martin Perlich Collection, Martin Perlich Interviews, CD 13, Track 26","Produced at KCSN Radio, Los Angeles.",2:24 min.,2005-01-24,"January 24, 2005",Martin Perlich Interviews,Gil Shaham,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025mq6g,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025mq6g-1-master.wav,342,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Shaham, Gil, 1971-","Martin Perlich Collection, Martin Perlich Interviews, CD 13, Track 27","Produced at KCSN Radio, Los Angeles.",2:22 min.,2005-01-25,"January 25, 2005",Martin Perlich Interviews,Gil Shaham,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025mq70,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025mq70-1-master.wav,343,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Shaham, Gil, 1971-","Martin Perlich Collection, Martin Perlich Interviews, CD 13, Track 28","Produced at KCSN Radio, Los Angeles.",2:24 min.,2005-01-26,"January 26, 2005",Martin Perlich Interviews,Gil Shaham,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025mq8h,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025mq8h-1-master.wav,344,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Shaham, Gil, 1971-","Martin Perlich Collection, Martin Perlich Interviews, CD 13, Track 29","Produced at KCSN Radio, Los Angeles.",2:20 min.,2005-01-27,"January 27, 2005",Martin Perlich Interviews,Gil Shaham,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025mq91,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025mq91-1-master.wav,345,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Shaham, Gil, 1971-","Martin Perlich Collection, Martin Perlich Interviews, CD 13, Track 30","Produced at KCSN Radio, Los Angeles.",2:23 min.,2005-01-28,"January 28, 2005",Martin Perlich Interviews,Gil Shaham,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025mqk5,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025mqk5-1-master.wav,42,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Ackerman, Hal","Martin Perlich Collection, Martin Perlich Interviews, ARF_ARF Hal Ackerman, Track 1","Produced at KCSN Radio, Los Angeles.",28:52 min.,2008-05-08,"May 8, 2008",Best of Arts and Roots Forum|~|ARF!! ARF!!,Hal Ackerman,"Hal Ackerman Co-chair of the screenwriting program at the UCLA School of Theater, Film and Television, presenting his poignant and often humorous play, ""Testosterone: How Prostate Cancer Made a Man of Me"" at The Powerhouse Theatre in Santa Monica.",,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025mqmp,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025mqmp-2-master.wav,89,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Brevoort, Deborah Baley","Martin Perlich Collection, Martin Perlich Interviews, ARF_ARF Deborah Brevoort, Track 1","Produced at KCSN Radio, Los Angeles.",30:39 min.,2007-04-05,"April 5, 2007",ARF!! ARF!!|~|Best of Arts and Roots Forum,Deborah Brevoort,"Playwright Deborah Brevoort whose acclaimed ""The Women of Lockerbie"" opens this Saturday at THE ACTORS' GANG in Culver City.",,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025mqn6,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025mqn6-1-master.wav,138,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Dunleavy, Mary","Martin Perlich Collection, Martin Perlich Interviews, ARF_ARF Mary Dunleavy, Track 1","Soprano Mary Dunleavy, starring as The Infanta in the LA Opera's new production of ""The Dwarf"" by Alexander Zemlinsky, part of James Conlon's ""Recovered Voices"".|~|Produced at KCSN Radio, Los Angeles.",30:40 min.,2008-02-21,"February 21, 2008",ARF!! ARF!!|~|Best of Arts and Roots Forum,Mary Dunleavy,,,,,,,,
