"Item ARK","Parent ARK","Object Type","File Name","Item Sequence","IIIF Range","Title","Alt ID.local","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"ark:/21198/zz002b711c","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b711c_1993213_master.tif","200","","leaf 97 verso","MS_1959_003__0199.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b711c",""
"ark:/21198/zz002b712w","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b712w_1993216_master.tif","201","","leaf 98","MS_1959_003__0200.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b712w",""
"ark:/21198/zz002b713d","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b713d_1993219_master.tif","202","","leaf 98 verso","MS_1959_003__0201.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b713d",""
"ark:/21198/zz002b714x","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b714x_1993222_master.tif","203","","leaf 99","MS_1959_003__0202.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b714x",""
"ark:/21198/zz002b715f","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b715f_1993225_master.tif","204","","leaf 99 verso","MS_1959_003__0203.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b715f",""
"ark:/21198/zz002b73xs","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b73xs_2175388_master.tif","205","","leaf 100","MS1959003_Leaf_100_Front.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b73xs",""
"ark:/21198/zz002b7409","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b7409_2175391_master.tif","206","","leaf 100 verso","MS1959003_Leaf_100_verso.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b7409",""
"ark:/21198/zz002b716z","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b716z_1993228_master.tif","207","","leaf 101","MS_1959_003__0204.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b716z",""
"ark:/21198/zz002b717g","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b717g_1993231_master.tif","208","","leaf 101 verso","MS_1959_003__0205.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b717g",""
"ark:/21198/zz002b7180","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b7180_1993234_master.tif","209","","leaf 102","MS_1959_003__0206.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b7180",""
"ark:/21198/zz002b719h","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b719h_1993237_master.tif","210","","leaf 102 verso","MS_1959_003__0207.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b719h",""
"ark:/21198/zz002b71b1","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b71b1_1993240_master.tif","211","","leaf 103","MS_1959_003__0208.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b71b1",""
"ark:/21198/zz002b71cj","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b71cj_1993243_master.tif","212","","leaf 103 verso","MS_1959_003__0209.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b71cj",""
"ark:/21198/zz002b71d2","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b71d2_1993246_master.tif","213","","leaf 104","MS_1959_003__0210.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b71d2",""
"ark:/21198/zz002b71fk","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b71fk_1993249_master.tif","214","","leaf 104 verso","MS_1959_003__0211.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b71fk",""
"ark:/21198/zz002b71g3","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b71g3_1993252_master.tif","215","","leaf 105","MS_1959_003__0212.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b71g3",""
"ark:/21198/zz002b71hm","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b71hm_1993255_master.tif","216","","leaf 105 verso","MS_1959_003__0213.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b71hm",""
"ark:/21198/zz002b71j4","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b71j4_1993258_master.tif","217","","leaf 106","MS_1959_003__0214.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b71j4",""
"ark:/21198/zz002b71kn","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b71kn_1993261_master.tif","218","","leaf 106 verso","MS_1959_003__0215.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b71kn",""
"ark:/21198/zz002b71m5","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b71m5_1993271_master.tif","219","","leaf 107","MS_1959_003__0216.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b71m5",""
"ark:/21198/zz002b71np","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b71np_1993274_master.tif","220","","leaf 107 verso","MS_1959_003__0217.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b71np",""
"ark:/21198/zz002b71p6","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b71p6_1993277_master.tif","221","","leaf 108","MS_1959_003__0218.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b71p6",""
"ark:/21198/zz002b71qq","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b71qq_1993280_master.tif","222","","leaf 108 verso","MS_1959_003__0219.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b71qq",""
"ark:/21198/zz002b71r7","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b71r7_1993283_master.tif","223","","leaf 109","MS_1959_003__0220.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b71r7",""
"ark:/21198/zz002b71sr","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b71sr_1993286_master.tif","224","","leaf 109 verso","MS_1959_003__0221.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b71sr",""
"ark:/21198/zz002b71t8","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b71t8_1993289_master.tif","225","","leaf 110","MS_1959_003__0222.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b71t8",""
"ark:/21198/zz002b71vs","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b71vs_1993294_master.tif","226","","leaf 110 verso","MS_1959_003__0223.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b71vs",""
"ark:/21198/zz002b71w9","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b71w9_1993297_master.tif","227","","leaf 111","MS_1959_003__0224.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b71w9",""
"ark:/21198/zz002b71xt","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b71xt_1993300_master.tif","228","","leaf 111 verso","MS_1959_003__0225.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b71xt",""
"ark:/21198/zz002b720b","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b720b_1993303_master.tif","229","","leaf 112","MS_1959_003__0226.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b720b",""
"ark:/21198/zz002b71zb","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b71zb_1993306_master.tif","230","","leaf 112 verso","MS_1959_003__0227.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b71zb",""
"ark:/21198/zz002b722c","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b722c_1993309_master.tif","231","","leaf 113","MS_1959_003__0228.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b722c",""
"ark:/21198/zz002b721v","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b721v_1993312_master.tif","232","","leaf 113 verso","MS_1959_003__0229.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b721v",""
"ark:/21198/zz002b724d","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b724d_1993315_master.tif","233","","leaf 114","MS_1959_003__0230.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b724d",""
"ark:/21198/zz002b723w","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b723w_1993318_master.tif","234","","leaf 114 verso","MS_1959_003__0231.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b723w",""
"ark:/21198/zz002b726f","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b726f_1993321_master.tif","235","","leaf 115","MS_1959_003__0232.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b726f",""
"ark:/21198/zz002b725x","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b725x_1993324_master.tif","236","","leaf 115 verso","MS_1959_003__0233.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b725x",""
"ark:/21198/zz002b728g","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b728g_1993327_master.tif","237","","leaf 116","MS_1959_003__0234.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b728g",""
"ark:/21198/zz002b727z","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b727z_1993330_master.tif","238","","leaf 116 verso","MS_1959_003__0235.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b727z",""
"ark:/21198/zz002b7290","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b7290_1993333_master.tif","239","","leaf 117","MS_1959_003__0236.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b7290",""
"ark:/21198/zz002b72bh","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b72bh_1993338_master.tif","240","","leaf 117 verso","MS_1959_003__0237.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b72bh",""
"ark:/21198/zz002b72dj","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b72dj_1993341_master.tif","241","","leaf 118","MS_1959_003__0238.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b72dj",""
"ark:/21198/zz002b72c1","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b72c1_1993344_master.tif","242","","leaf 118 verso","MS_1959_003__0239.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b72c1",""
"ark:/21198/zz002b72f2","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b72f2_1993347_master.tif","243","","leaf 119","MS_1959_003__0240.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b72f2",""
"ark:/21198/zz002b72gk","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b72gk_1993350_master.tif","244","","leaf 119 verso","MS_1959_003__0241.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b72gk",""
"ark:/21198/zz002b72h3","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b72h3_1993353_master.tif","245","","leaf 120","MS_1959_003__0242.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b72h3",""
"ark:/21198/zz002b72jm","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b72jm_1993356_master.tif","246","","leaf 120 verso","MS_1959_003__0243.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b72jm",""
"ark:/21198/zz002b72k4","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b72k4_1993359_master.tif","247","","leaf 121","MS_1959_003__0244.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b72k4",""
"ark:/21198/zz002b72mn","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b72mn_1993362_master.tif","248","","leaf 121 verso","MS_1959_003__0245.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b72mn",""
"ark:/21198/zz002b72n5","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b72n5_1993365_master.tif","249","","leaf 122","MS_1959_003__0246.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b72n5",""
"ark:/21198/zz002b72pp","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b72pp_1993368_master.tif","250","","leaf 122 verso","MS_1959_003__0247.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b72pp",""
"ark:/21198/zz002b72q6","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b72q6_1993371_master.tif","251","","leaf 123","MS_1959_003__0248.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b72q6",""
"ark:/21198/zz002b72rq","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b72rq_1993374_master.tif","252","","leaf 123 verso","MS_1959_003__0249.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b72rq",""
"ark:/21198/zz002b72s7","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b72s7_1993377_master.tif","253","","leaf 124","MS_1959_003__0250.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b72s7",""
"ark:/21198/zz002b72tr","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b72tr_1993380_master.tif","254","","leaf 124 verso","MS_1959_003__0251.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b72tr",""
"ark:/21198/zz002b72v8","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b72v8_1993383_master.tif","255","","leaf 125","MS_1959_003__0252.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b72v8",""
"ark:/21198/zz002b72ws","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b72ws_1993386_master.tif","256","","leaf 125 verso","MS_1959_003__0253.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b72ws",""
"ark:/21198/zz002b72x9","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b72x9_1993389_master.tif","257","","leaf 126","MS_1959_003__0254.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b72x9",""
"ark:/21198/zz002b72zt","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b72zt_1993394_master.tif","258","","leaf 126 verso","MS_1959_003__0255.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b72zt",""
"ark:/21198/zz002b730t","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b730t_1993397_master.tif","259","","leaf 127","MS_1959_003__0256.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b730t",""
"ark:/21198/zz002b731b","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b731b_1993400_master.tif","260","","leaf 127 verso","MS_1959_003__0257.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b731b",""
"ark:/21198/zz002b732v","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b732v_1993403_master.tif","261","","leaf 128","MS_1959_003__0258.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b732v",""
"ark:/21198/zz002b733c","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b733c_1993406_master.tif","262","","leaf 128 verso","MS_1959_003__0259.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b733c",""
"ark:/21198/zz002b734w","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b734w_1993409_master.tif","263","","leaf 129","MS_1959_003__0260.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b734w",""
"ark:/21198/zz002b735d","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b735d_1993412_master.tif","264","","leaf 129 verso","MS_1959_003__0261.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b735d",""
"ark:/21198/zz002b736x","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b736x_1993415_master.tif","265","","leaf 130","MS_1959_003__0262.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b736x",""
"ark:/21198/zz002b738z","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b738z_1993418_master.tif","266","","leaf 130 verso","MS_1959_003__0263.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b738z",""
"ark:/21198/zz002b737f","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b737f_1993421_master.tif","267","","leaf 131","MS_1959_003__0264.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b737f",""
"ark:/21198/zz002b73b0","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b73b0_1993426_master.tif","268","","leaf 131 verso","MS_1959_003__0265.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b73b0",""
"ark:/21198/zz002b73d1","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b73d1_1993432_master.tif","269","","leaf 132","MS_1959_003__0266.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b73d1",""
"ark:/21198/zz002b73ch","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b73ch_1993435_master.tif","270","","leaf 132 verso","MS_1959_003__0267.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b73ch",""
"ark:/21198/zz002b73fj","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b73fj_1993438_master.tif","271","","leaf 133","MS_1959_003__0268.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b73fj",""
"ark:/21198/zz002b73g2","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b73g2_1993441_master.tif","272","","leaf 133 verso","MS_1959_003__0269.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b73g2",""
"ark:/21198/zz002b73hk","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b73hk_1993444_master.tif","273","","leaf 134","MS_1959_003__0270.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b73hk",""
"ark:/21198/zz002b73j3","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b73j3_1993447_master.tif","274","","leaf 134 verso","MS_1959_003__0271.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b73j3",""
"ark:/21198/zz002b73m4","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b73m4_1993450_master.tif","275","","leaf 135","MS_1959_003__0272.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b73m4",""
"ark:/21198/zz002b73km","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b73km_1993453_master.tif","276","","leaf 135 verso","MS_1959_003__0273.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b73km",""
"ark:/21198/zz002b73nn","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b73nn_1993456_master.tif","277","","leaf 136","MS_1959_003__0274.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b73nn",""
"ark:/21198/zz002b73p5","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b73p5_1993459_master.tif","278","","leaf 136 verso","MS_1959_003__0275.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b73p5",""
"ark:/21198/zz002b73r6","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b73r6_1993462_master.tif","279","","leaf 137","MS_1959_003__0276.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b73r6",""
"ark:/21198/zz002b73qp","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b73qp_1993465_master.tif","280","","leaf 137 verso","MS_1959_003__0277.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b73qp",""
"ark:/21198/zz002b73sq","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b73sq_1993468_master.tif","281","","leaf 138","MS_1959_003__0278.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b73sq",""
"ark:/21198/zz002b73t7","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b73t7_1993471_master.tif","282","","leaf 138 verso","MS_1959_003__0279.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b73t7",""
"ark:/21198/zz002b73w8","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b73w8_1993474_master.tif","283","","leaf 139","MS_1959_003__0280.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b73w8",""
"ark:/21198/zz002b73vr","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b73vr_1993477_master.tif","284","","leaf 139 verso","MS_1959_003__0281.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b73vr",""
"ark:/21198/zz002b73z9","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b73z9_1993480_master.tif","285","","leaf 140","MS_1959_003__0282.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b73z9",""
"ark:/21198/zz002b741t","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b741t_1993525_master.tif","286","","leaf 140 verso","MS_1959_003__0283.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b741t",""
"ark:/21198/zz002b743v","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b743v_1993528_master.tif","287","","leaf 141","MS_1959_003__0284.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b743v",""
"ark:/21198/zz002b742b","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b742b_1993531_master.tif","288","","leaf 141 verso","MS_1959_003__0285.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b742b",""
"ark:/21198/zz002b745w","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b745w_1993537_master.tif","289","","leaf 142","MS_1959_003__0286.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b745w",""
"ark:/21198/zz002b746d","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b746d_1993540_master.tif","290","","leaf 142 verso","MS_1959_003__0287.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b746d",""
"ark:/21198/zz002b747x","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b747x_1993543_master.tif","291","","leaf 143","MS_1959_003__0288.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b747x",""
"ark:/21198/zz002b749z","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b749z_1993546_master.tif","292","","leaf 143 verso","MS_1959_003__0289.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b749z",""
"ark:/21198/zz002b748f","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b748f_1993555_master.tif","293","","leaf 144","MS_1959_003__0290.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b748f",""
"ark:/21198/zz002b74bg","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b74bg_1993562_master.tif","294","","leaf 144 verso","MS_1959_003__0291.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b74bg",""
"ark:/21198/zz002b74c0","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b74c0_1993573_master.tif","295","","leaf 145","MS_1959_003__0292.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b74c0",""
"ark:/21198/zz002b74dh","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b74dh_1993584_master.tif","296","","leaf 145 verso","MS_1959_003__0293.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b74dh",""
"ark:/21198/zz002b74f1","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b74f1_1993591_master.tif","297","","leaf 146","MS_1959_003__0294.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b74f1",""
"ark:/21198/zz002b74gj","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b74gj_1993596_master.tif","298","","leaf 146 verso","MS_1959_003__0295.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b74gj",""
"ark:/21198/zz002b74h2","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b74h2_1993599_master.tif","299","","leaf 147","MS_1959_003__0296.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b74h2",""
"ark:/21198/zz002b74jk","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b74jk_1993602_master.tif","300","","leaf 147 verso","MS_1959_003__0297.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b74jk",""
