"Item ARK","Parent ARK","Object Type","File Name","Item Sequence","IIIF Range","Title","Alt ID.local","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"ark:/21198/zz002bb7v1","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb7v1_1998854_master.tif","203","","page 196","MS_1999_001__0203.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb7v1",""
"ark:/21198/zz002bb7wj","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb7wj_1998857_master.tif","204","","page 197","MS_1999_001__0204.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb7wj",""
"ark:/21198/zz002bb7x2","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb7x2_1998860_master.tif","205","","page 198","MS_1999_001__0205.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb7x2",""
"ark:/21198/zz002bb7zk","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb7zk_1998863_master.tif","206","","page 199","MS_1999_001__0206.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb7zk",""
"ark:/21198/zz002bb80k","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb80k_1998866_master.tif","207","","page 200","MS_1999_001__0207.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb80k",""
"ark:/21198/zz002bb813","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb813_1998869_master.tif","208","","page 201","MS_1999_001__0208.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb813",""
"ark:/21198/zz002bb82m","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb82m_1998872_master.tif","209","","page 202","MS_1999_001__0209.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb82m",""
"ark:/21198/zz002bb834","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb834_1998875_master.tif","210","","page 203","MS_1999_001__0210.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb834",""
"ark:/21198/zz002bb84n","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb84n_1998878_master.tif","211","","page 204","MS_1999_001__0211.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb84n",""
"ark:/21198/zz002bb855","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb855_1998881_master.tif","212","","page 205","MS_1999_001__0212.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb855",""
"ark:/21198/zz002bb86p","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb86p_1998884_master.tif","213","","page 206","MS_1999_001__0213.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb86p",""
"ark:/21198/zz002bb876","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb876_1998887_master.tif","214","","page 207","MS_1999_001__0214.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb876",""
"ark:/21198/zz002bb88q","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb88q_1998890_master.tif","215","","page 208","MS_1999_001__0215.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb88q",""
"ark:/21198/zz002bb897","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb897_1998893_master.tif","216","","page 209","MS_1999_001__0216.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb897",""
"ark:/21198/zz002bb8br","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb8br_1998897_master.tif","217","","page 210","MS_1999_001__0217.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb8br",""
"ark:/21198/zz002bb8c8","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb8c8_1998900_master.tif","218","","page 211","MS_1999_001__0218.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb8c8",""
"ark:/21198/zz002bb8ds","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb8ds_1998903_master.tif","219","","page 212","MS_1999_001__0219.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb8ds",""
"ark:/21198/zz002bb8f9","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb8f9_1998907_master.tif","220","","page 213","MS_1999_001__0220.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb8f9",""
"ark:/21198/zz002bb8gt","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb8gt_1998910_master.tif","221","","page 214","MS_1999_001__0221.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb8gt",""
"ark:/21198/zz002bb8hb","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb8hb_1998913_master.tif","222","","page 215","MS_1999_001__0222.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb8hb",""
"ark:/21198/zz002bb8jv","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb8jv_1998916_master.tif","223","","page 216","MS_1999_001__0223.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb8jv",""
"ark:/21198/zz002bb8kc","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb8kc_1998919_master.tif","224","","page 217","MS_1999_001__0224.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb8kc",""
"ark:/21198/zz002bb8mw","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb8mw_1998922_master.tif","225","","page 218","MS_1999_001__0225.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb8mw",""
"ark:/21198/zz002bb8nd","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb8nd_1998925_master.tif","226","","page 219","MS_1999_001__0226.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb8nd",""
"ark:/21198/zz002bb8px","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb8px_1998928_master.tif","227","","page 220","MS_1999_001__0227.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb8px",""
"ark:/21198/zz002bb8qf","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb8qf_1998931_master.tif","228","","page 221","MS_1999_001__0228.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb8qf",""
"ark:/21198/zz002bb8rz","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb8rz_1998934_master.tif","229","","page 222","MS_1999_001__0229.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb8rz",""
"ark:/21198/zz002bb8sg","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb8sg_1998937_master.tif","230","","page 223","MS_1999_001__0230.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb8sg",""
"ark:/21198/zz002bb8t0","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb8t0_1998940_master.tif","231","","page 224","MS_1999_001__0231.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb8t0",""
"ark:/21198/zz002bb8vh","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb8vh_1998943_master.tif","232","","page 225","MS_1999_001__0232.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb8vh",""
"ark:/21198/zz002bb8w1","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb8w1_1998946_master.tif","233","","page 226","MS_1999_001__0233.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb8w1",""
"ark:/21198/zz002bb8xj","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb8xj_1998949_master.tif","234","","page 227","MS_1999_001__0234.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb8xj",""
"ark:/21198/zz002bb8z2","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb8z2_1998952_master.tif","235","","page 228","MS_1999_001__0235.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb8z2",""
"ark:/21198/zz002bb902","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb902_1998955_master.tif","236","","page 229","MS_1999_001__0236.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb902",""
"ark:/21198/zz002bb91k","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb91k_1998958_master.tif","237","","page 230","MS_1999_001__0237.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb91k",""
"ark:/21198/zz002bb923","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb923_1998961_master.tif","238","","page 231","MS_1999_001__0238.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb923",""
"ark:/21198/zz002bb93m","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb93m_1998964_master.tif","239","","page 232","MS_1999_001__0239.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb93m",""
"ark:/21198/zz002bb944","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb944_1998967_master.tif","240","","page 233","MS_1999_001__0240.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb944",""
"ark:/21198/zz002bb95n","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb95n_1998970_master.tif","241","","page 234","MS_1999_001__0241.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb95n",""
"ark:/21198/zz002bb965","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb965_1998973_master.tif","242","","page 235","MS_1999_001__0242.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb965",""
"ark:/21198/zz002bb97p","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb97p_1998976_master.tif","243","","page 236","MS_1999_001__0243.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb97p",""
"ark:/21198/zz002bb986","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb986_1998979_master.tif","244","","page 237","MS_1999_001__0244.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb986",""
"ark:/21198/zz002bb99q","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb99q_1998982_master.tif","245","","page 238","MS_1999_001__0245.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb99q",""
"ark:/21198/zz002bb9b7","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb9b7_1998985_master.tif","246","","page 239","MS_1999_001__0246.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb9b7",""
"ark:/21198/zz002bb9cr","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb9cr_1998988_master.tif","247","","page 240","MS_1999_001__0247.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb9cr",""
"ark:/21198/zz002bb9d8","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb9d8_1998991_master.tif","248","","page 241","MS_1999_001__0248.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb9d8",""
"ark:/21198/zz002bb9fs","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb9fs_1998994_master.tif","249","","page 242","MS_1999_001__0249.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb9fs",""
"ark:/21198/zz002bb9g9","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb9g9_1998997_master.tif","250","","page 243","MS_1999_001__0250.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb9g9",""
"ark:/21198/zz002bb9ht","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb9ht_1999000_master.tif","251","","page 244","MS_1999_001__0251.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb9ht",""
"ark:/21198/zz002bb9jb","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb9jb_1999003_master.tif","252","","page 245","MS_1999_001__0252.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb9jb",""
"ark:/21198/zz002bb9kv","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb9kv_1999006_master.tif","253","","page 246","MS_1999_001__0253.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb9kv",""
"ark:/21198/zz002bb9mc","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb9mc_1999009_master.tif","254","","page 247","MS_1999_001__0254.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb9mc",""
"ark:/21198/zz002bb9nw","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb9nw_1999012_master.tif","255","","page 248","MS_1999_001__0255.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb9nw",""
"ark:/21198/zz002bb9pd","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb9pd_1999015_master.tif","256","","page 249","MS_1999_001__0256.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb9pd",""
"ark:/21198/zz002bb9qx","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb9qx_1999018_master.tif","257","","page 250","MS_1999_001__0257.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb9qx",""
"ark:/21198/zz002bb9rf","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb9rf_1999021_master.tif","258","","page 251","MS_1999_001__0258.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb9rf",""
"ark:/21198/zz002bb9sz","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb9sz_1999024_master.tif","259","","page 252","MS_1999_001__0259.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb9sz",""
"ark:/21198/zz002bb9tg","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb9tg_1999027_master.tif","260","","page 253","MS_1999_001__0260.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb9tg",""
"ark:/21198/zz002bb9v0","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb9v0_1999030_master.tif","261","","page 254","MS_1999_001__0261.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb9v0",""
"ark:/21198/zz002bb9wh","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb9wh_1999033_master.tif","262","","page 255","MS_1999_001__0262.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb9wh",""
"ark:/21198/zz002bb9x1","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb9x1_1999036_master.tif","263","","page 256","MS_1999_001__0263.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb9x1",""
"ark:/21198/zz002bb9zj","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb9zj_1999039_master.tif","264","","page 257","MS_1999_001__0264.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb9zj",""
"ark:/21198/zz002bbb0j","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bbb0j_1999042_master.tif","265","","page 258","MS_1999_001__0265.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbb0j",""
"ark:/21198/zz002bbb12","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bbb12_1999045_master.tif","266","","page 259","MS_1999_001__0266.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbb12",""
"ark:/21198/zz002bbb2k","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bbb2k_1999048_master.tif","267","","page 260","MS_1999_001__0267.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbb2k",""
"ark:/21198/zz002bbb33","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bbb33_1999051_master.tif","268","","page 261","MS_1999_001__0268.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbb33",""
"ark:/21198/zz002bbb4m","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bbb4m_1999054_master.tif","269","","page 262","MS_1999_001__0269.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbb4m",""
"ark:/21198/zz002bbb54","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bbb54_1999057_master.tif","270","","page 263","MS_1999_001__0270.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbb54",""
"ark:/21198/zz002bbb6n","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bbb6n_1999060_master.tif","271","","page 264","MS_1999_001__0271.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbb6n",""
"ark:/21198/zz002bbb75","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bbb75_1999063_master.tif","272","","page 265","MS_1999_001__0272.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbb75",""
"ark:/21198/zz002bbb8p","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bbb8p_1999066_master.tif","273","","page 266","MS_1999_001__0273.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbb8p",""
"ark:/21198/zz002bbb96","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bbb96_1999069_master.tif","274","","page 267","MS_1999_001__0274.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbb96",""
"ark:/21198/zz002bbbbq","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bbbbq_1999072_master.tif","275","","page 268","MS_1999_001__0275.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbbbq",""
"ark:/21198/zz002bbbc7","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bbbc7_1999075_master.tif","276","","page 269","MS_1999_001__0276.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbbc7",""
"ark:/21198/zz002bbbdr","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bbbdr_1999078_master.tif","277","","page 270","MS_1999_001__0277.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbbdr",""
"ark:/21198/zz002bbbf8","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bbbf8_1999081_master.tif","278","","page 271","MS_1999_001__0278.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbbf8",""
"ark:/21198/zz002bbbgs","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bbbgs_1999084_master.tif","279","","page 272","MS_1999_001__0279.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbbgs",""
"ark:/21198/zz002bbbh9","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bbbh9_1999087_master.tif","280","","page 273","MS_1999_001__0280.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbbh9",""
"ark:/21198/zz002bbbjt","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bbbjt_1999090_master.tif","281","","page 274","MS_1999_001__0281.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbbjt",""
"ark:/21198/zz002bbbkb","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bbbkb_1999093_master.tif","282","","page 275","MS_1999_001__0282.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbbkb",""
"ark:/21198/zz002bbbmv","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bbbmv_1999096_master.tif","283","","page 276","MS_1999_001__0283.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbbmv",""
"ark:/21198/zz002bbbnc","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bbbnc_1999099_master.tif","284","","page 277","MS_1999_001__0284.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbbnc",""
"ark:/21198/zz002bbbpw","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bbbpw_1999102_master.tif","285","","page 278","MS_1999_001__0285.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbbpw",""
"ark:/21198/zz002bbbqd","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bbbqd_1999105_master.tif","286","","page 279","MS_1999_001__0286.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbbqd",""
"ark:/21198/zz002bbbrx","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bbbrx_1999108_master.tif","287","","page 280","MS_1999_001__0287.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbbrx",""
"ark:/21198/zz002bbbsf","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bbbsf_1999111_master.tif","288","","page 281","MS_1999_001__0288.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbbsf",""
"ark:/21198/zz002bbbtz","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bbbtz_1999114_master.tif","289","","page 282","MS_1999_001__0289.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbbtz",""
"ark:/21198/zz002bbbvg","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bbbvg_1999117_master.tif","290","","page 283","MS_1999_001__0290.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbbvg",""
"ark:/21198/zz002bbbw0","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bbbw0_1999120_master.tif","291","","page 284","MS_1999_001__0291.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbbw0",""
"ark:/21198/zz002bbbxh","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bbbxh_1999123_master.tif","292","","page 285","MS_1999_001__0292.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbbxh",""
"ark:/21198/zz002bbbz1","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bbbz1_1999126_master.tif","293","","page 286","MS_1999_001__0293.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbbz1",""
"ark:/21198/zz002bbc01","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bbc01_1999129_master.tif","294","","page 287","MS_1999_001__0294.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbc01",""
"ark:/21198/zz002bbc1j","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bbc1j_1999132_master.tif","295","","page 288","MS_1999_001__0295.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbc1j",""
"ark:/21198/zz002bbc22","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bbc22_1999135_master.tif","296","","page 289","MS_1999_001__0296.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbc22",""
"ark:/21198/zz002bbc3k","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bbc3k_1999138_master.tif","297","","page 290","MS_1999_001__0297.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbc3k",""
"ark:/21198/zz002bbc43","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bbc43_1999141_master.tif","298","","page 291","MS_1999_001__0298.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbc43",""
"ark:/21198/zz002bbc5m","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bbc5m_1999144_master.tif","299","","page 292","MS_1999_001__0299.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbc5m",""
"ark:/21198/zz002bbc64","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bbc64_1999147_master.tif","300","","page 293","MS_1999_001__0300.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbc64",""
"ark:/21198/zz002bbc7n","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bbc7n_1999150_master.tif","301","","back free endpaper","MS_1999_001__0301.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbc7n",""
"ark:/21198/zz002bbc85","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bbc85_1999153_master.tif","302","","inside back cover","MS_1999_001__0302.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbc85",""
