"Item ARK","Parent ARK","Object Type","File Name","Item Sequence","IIIF Range","Title","Alt ID.local","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"ark:/21198/zz002b7w5h","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b7w5h_1993497_master.tif","1","","bookseller's description (unfolded) on front paste-down","MS_1951_012__0001.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b7w5h",""
"ark:/21198/zz002b7w61","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b7w61_1993500_master.tif","2","","bookseller's description (folded) on front paste-down","MS_1951_012__0002.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b7w61",""
"ark:/21198/zz002b7w7j","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b7w7j_1993503_master.tif","3","","front free endpaper (recto) with inscriptions","MS_1951_012__0003.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b7w7j",""
"ark:/21198/zz002b7w82","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b7w82_1993520_master.tif","4","","front free endpaper (verso)","MS_1951_012__0004.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b7w82",""
"ark:/21198/zz002b7w9k","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b7w9k_1993640_master.tif","5","","blank page (recto)","MS_1951_012__0005.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b7w9k",""
"ark:/21198/zz002b7wb3","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b7wb3_1993643_master.tif","6","","blank page (verso)","MS_1951_012__0006.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b7wb3",""
"ark:/21198/zz002b7wcm","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b7wcm_1993658_master.tif","7","","preliminary page with inscription and dates","MS_1951_012__0007.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b7wcm",""
"ark:/21198/zz002b7wd4","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b7wd4_1993661_master.tif","8","","page 1","MS_1951_012__0008.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b7wd4",""
"ark:/21198/zz002b7wfn","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b7wfn_1993664_master.tif","9","","page 2","MS_1951_012__0009.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b7wfn",""
"ark:/21198/zz002b7wg5","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b7wg5_1993668_master.tif","10","","page 3","MS_1951_012__0010.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b7wg5",""
"ark:/21198/zz002b7whp","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b7whp_1993673_master.tif","11","","page 4","MS_1951_012__0011.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b7whp",""
"ark:/21198/zz002b7wj6","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b7wj6_1993676_master.tif","12","","page 5","MS_1951_012__0012.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b7wj6",""
"ark:/21198/zz002b7wkq","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b7wkq_1993679_master.tif","13","","page 6","MS_1951_012__0013.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b7wkq",""
"ark:/21198/zz002b7wm7","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b7wm7_1993682_master.tif","14","","page 7","MS_1951_012__0014.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b7wm7",""
"ark:/21198/zz002b7wnr","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b7wnr_1993688_master.tif","15","","page 8","MS_1951_012__0015.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b7wnr",""
"ark:/21198/zz002b7wp8","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b7wp8_1993694_master.tif","16","","page 9","MS_1951_012__0016.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b7wp8",""
"ark:/21198/zz002b7wqs","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b7wqs_1993697_master.tif","17","","page 10","MS_1951_012__0017.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b7wqs",""
"ark:/21198/zz002b7wr9","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b7wr9_1993700_master.tif","18","","page 11","MS_1951_012__0018.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b7wr9",""
"ark:/21198/zz002b7wst","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b7wst_1993703_master.tif","19","","page 12","MS_1951_012__0019.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b7wst",""
"ark:/21198/zz002b7wtb","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b7wtb_1993706_master.tif","20","","page 13","MS_1951_012__0020.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b7wtb",""
"ark:/21198/zz002b7wvv","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b7wvv_1993712_master.tif","21","","page 14","MS_1951_012__0021.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b7wvv",""
"ark:/21198/zz002b7wwc","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b7wwc_1993715_master.tif","22","","page 15","MS_1951_012__0022.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b7wwc",""
"ark:/21198/zz002b7wxw","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b7wxw_1993736_master.tif","23","","page 16","MS_1951_012__0023.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b7wxw",""
"ark:/21198/zz002b7z81","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b7z81_1993724_master.tif","24","","page 17","MS_1951_012__0024.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b7z81",""
"ark:/21198/zz002b7z9j","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b7z9j_1993727_master.tif","25","","page 18","MS_1951_012__0025.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b7z9j",""
"ark:/21198/zz002b7zb2","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b7zb2_1993742_master.tif","26","","page 20","MS_1951_012__0027.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b7zb2",""
"ark:/21198/zz002b7zck","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b7zck_1993745_master.tif","27","","page 21","MS_1951_012__0028.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b7zck",""
"ark:/21198/zz002b7zd3","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b7zd3_1993748_master.tif","28","","page 22","MS_1951_012__0029.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b7zd3",""
"ark:/21198/zz002b7zfm","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b7zfm_1993751_master.tif","29","","page 23","MS_1951_012__0030.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b7zfm",""
"ark:/21198/zz002b7zg4","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b7zg4_1993754_master.tif","30","","page 24","MS_1951_012__0031.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b7zg4",""
"ark:/21198/zz002b7zhn","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b7zhn_1993757_master.tif","31","","page 25","MS_1951_012__0032.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b7zhn",""
"ark:/21198/zz002b7zj5","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b7zj5_1993760_master.tif","32","","page 26","MS_1951_012__0033.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b7zj5",""
"ark:/21198/zz002b7zkp","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b7zkp_1993789_master.tif","33","","page 27","MS_1951_012__0034.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b7zkp",""
"ark:/21198/zz002b7zm6","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b7zm6_1993792_master.tif","34","","page 28","MS_1951_012__0035.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b7zm6",""
"ark:/21198/zz002b7znq","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b7znq_1993795_master.tif","35","","page 29","MS_1951_012__0036.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b7znq",""
"ark:/21198/zz002b7zp7","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b7zp7_1993798_master.tif","36","","page 30","MS_1951_012__0037.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b7zp7",""
"ark:/21198/zz002b7zqr","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b7zqr_1993801_master.tif","37","","page 31","MS_1951_012__0038.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b7zqr",""
"ark:/21198/zz002b7zr8","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b7zr8_1993804_master.tif","38","","page 32","MS_1951_012__0039.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b7zr8",""
"ark:/21198/zz002b7zss","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b7zss_1993807_master.tif","39","","page 33","MS_1951_012__0040.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b7zss",""
"ark:/21198/zz002b7zt9","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b7zt9_1993810_master.tif","40","","page 34","MS_1951_012__0041.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b7zt9",""
"ark:/21198/zz002b7zvt","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b7zvt_1993813_master.tif","41","","page 35","MS_1951_012__0042.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b7zvt",""
"ark:/21198/zz002b7zwb","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b7zwb_1993816_master.tif","42","","page 36","MS_1951_012__0043.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b7zwb",""
"ark:/21198/zz002b7zxv","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b7zxv_1993821_master.tif","43","","page 37","MS_1951_012__0044.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b7zxv",""
"ark:/21198/zz002b7zzc","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b7zzc_1993824_master.tif","44","","page 38","MS_1951_012__0045.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b7zzc",""
"ark:/21198/zz002b800t","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b800t_1993827_master.tif","45","","page 39","MS_1951_012__0046.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b800t",""
"ark:/21198/zz002b801b","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b801b_1993830_master.tif","46","","page 40","MS_1951_012__0047.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b801b",""
"ark:/21198/zz002b802v","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b802v_1993833_master.tif","47","","page 41","MS_1951_012__0048.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b802v",""
"ark:/21198/zz002b803c","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b803c_1993836_master.tif","48","","page 42","MS_1951_012__0049.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b803c",""
"ark:/21198/zz002b804w","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b804w_1993839_master.tif","49","","page 43","MS_1951_012__0050.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b804w",""
"ark:/21198/zz002b805d","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b805d_1993842_master.tif","50","","page 44","MS_1951_012__0051.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b805d",""
"ark:/21198/zz002b806x","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b806x_1993845_master.tif","51","","page 45","MS_1951_012__0052.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b806x",""
"ark:/21198/zz002b807f","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b807f_1993848_master.tif","52","","page 46","MS_1951_012__0053.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b807f",""
"ark:/21198/zz002b808z","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b808z_1993851_master.tif","53","","page 47","MS_1951_012__0054.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b808z",""
"ark:/21198/zz002b809g","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b809g_1993854_master.tif","54","","page 48","MS_1951_012__0055.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b809g",""
"ark:/21198/zz002b80b0","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b80b0_1993857_master.tif","55","","page 49","MS_1951_012__0056.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b80b0",""
"ark:/21198/zz002b80ch","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b80ch_1993860_master.tif","56","","page 50","MS_1951_012__0057.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b80ch",""
"ark:/21198/zz002b80d1","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b80d1_1993863_master.tif","57","","page 51","MS_1951_012__0058.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b80d1",""
"ark:/21198/zz002b80fj","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b80fj_1993868_master.tif","58","","page 52","MS_1951_012__0059.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b80fj",""
"ark:/21198/zz002b80g2","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b80g2_1993871_master.tif","59","","page 53","MS_1951_012__0060.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b80g2",""
"ark:/21198/zz002b80hk","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b80hk_1993874_master.tif","60","","page 54","MS_1951_012__0061.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b80hk",""
"ark:/21198/zz002b80j3","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b80j3_1993877_master.tif","61","","page 55","MS_1951_012__0062.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b80j3",""
"ark:/21198/zz002b80km","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b80km_1993880_master.tif","62","","page 56","MS_1951_012__0063.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b80km",""
"ark:/21198/zz002b80m4","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b80m4_1993883_master.tif","63","","page 57","MS_1951_012__0064.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b80m4",""
"ark:/21198/zz002b80nn","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b80nn_1993886_master.tif","64","","page 58","MS_1951_012__0065.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b80nn",""
"ark:/21198/zz002b80p5","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b80p5_1993889_master.tif","65","","page 59","MS_1951_012__0066.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b80p5",""
"ark:/21198/zz002b80qp","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b80qp_1993892_master.tif","66","","page 60","MS_1951_012__0067.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b80qp",""
"ark:/21198/zz002b80r6","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b80r6_1993895_master.tif","67","","page 61","MS_1951_012__0068.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b80r6",""
"ark:/21198/zz002b80sq","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b80sq_1993900_master.tif","68","","page 62","MS_1951_012__0069.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b80sq",""
"ark:/21198/zz002b80t7","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b80t7_1993903_master.tif","69","","page 63","MS_1951_012__0070.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b80t7",""
"ark:/21198/zz002b80vr","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b80vr_1993906_master.tif","70","","page 64","MS_1951_012__0071.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b80vr",""
"ark:/21198/zz002b80w8","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b80w8_1993909_master.tif","71","","page 65","MS_1951_012__0072.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b80w8",""
"ark:/21198/zz002b80xs","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b80xs_1993912_master.tif","72","","page 66","MS_1951_012__0073.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b80xs",""
"ark:/21198/zz002b80z9","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b80z9_1993915_master.tif","73","","page 67","MS_1951_012__0074.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b80z9",""
"ark:/21198/zz002b8109","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b8109_1993918_master.tif","74","","page 68","MS_1951_012__0075.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b8109",""
"ark:/21198/zz002b811t","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b811t_1993921_master.tif","75","","page 69","MS_1951_012__0076.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b811t",""
"ark:/21198/zz002b812b","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b812b_1993924_master.tif","76","","page 70","MS_1951_012__0077.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b812b",""
"ark:/21198/zz002b813v","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b813v_1993927_master.tif","77","","page 71","MS_1951_012__0078.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b813v",""
"ark:/21198/zz002b814c","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b814c_1993948_master.tif","78","","page 72","MS_1951_012__0079.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b814c",""
"ark:/21198/zz002b815w","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b815w_1993951_master.tif","79","","page 73","MS_1951_012__0080.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b815w",""
"ark:/21198/zz002b816d","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b816d_1993954_master.tif","80","","page 74","MS_1951_012__0081.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b816d",""
"ark:/21198/zz002b817x","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b817x_1993957_master.tif","81","","page 75","MS_1951_012__0082.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b817x",""
"ark:/21198/zz002b818f","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b818f_1994110_master.tif","82","","page 76","MS_1951_012__0083.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b818f",""
"ark:/21198/zz002b819z","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b819z_1994140_master.tif","83","","page 77","MS_1951_012__0084.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b819z",""
"ark:/21198/zz002b81bg","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b81bg_1994152_master.tif","84","","page 78","MS_1951_012__0085.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b81bg",""
"ark:/21198/zz002b81c0","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b81c0_1994157_master.tif","85","","page 79","MS_1951_012__0086.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b81c0",""
"ark:/21198/zz002b81dh","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b81dh_1994171_master.tif","86","","page 80","MS_1951_012__0087.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b81dh",""
"ark:/21198/zz002b81f1","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b81f1_1994176_master.tif","87","","page 81","MS_1951_012__0088.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b81f1",""
"ark:/21198/zz002b81gj","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b81gj_1994182_master.tif","88","","page 82","MS_1951_012__0089.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b81gj",""
"ark:/21198/zz002b81h2","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b81h2_1994188_master.tif","89","","page 83","MS_1951_012__0090.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b81h2",""
"ark:/21198/zz002b81jk","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b81jk_1994203_master.tif","90","","page 84","MS_1951_012__0091.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b81jk",""
"ark:/21198/zz002b81k3","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b81k3_1994209_master.tif","91","","page 85","MS_1951_012__0092.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b81k3",""
"ark:/21198/zz002b81mm","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b81mm_1994220_master.tif","92","","page 86","MS_1951_012__0093.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b81mm",""
"ark:/21198/zz002b81n4","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b81n4_1994228_master.tif","93","","page 87","MS_1951_012__0094.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b81n4",""
"ark:/21198/zz002b81pn","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b81pn_1994245_master.tif","94","","page 88","MS_1951_012__0095.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b81pn",""
"ark:/21198/zz002b81q5","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b81q5_1994251_master.tif","95","","page 89","MS_1951_012__0096.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b81q5",""
"ark:/21198/zz002b81rp","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b81rp_1994254_master.tif","96","","page 90","MS_1951_012__0097.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b81rp",""
"ark:/21198/zz002b81s6","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b81s6_1994260_master.tif","97","","page 91","MS_1951_012__0098.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b81s6",""
"ark:/21198/zz002b81tq","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b81tq_1994264_master.tif","98","","page 92","MS_1951_012__0099.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b81tq",""
"ark:/21198/zz002b81v7","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b81v7_1994269_master.tif","99","","page 93","MS_1951_012__0100.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b81v7",""
"ark:/21198/zz002b81wr","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b81wr_1994275_master.tif","100","","page 94","MS_1951_012__0101.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b81wr",""
"ark:/21198/zz002b81x8","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b81x8_1994279_master.tif","101","","page 95","MS_1951_012__0102.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b81x8",""
"ark:/21198/zz002b81zs","ark:/21198/zz002b302m","Page","clarklibrarymss/image/21198-zz002b81zs_1994285_master.tif","102","","page 96","MS_1951_012__0103.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b81zs",""
