Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Visibility,viewingHint,Thumbnail,Type.typeOfResource,Rights.copyrightStatus,Rights.publicationStatus,Language,Name.repository,AltTitle.uniform,Description.note,Summary,Title,Alt ID.local,Opac url,Finding Aid URL
Mikels (Elaine) Papers,ark:/21198/zz002dw347,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F05_010.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F05_010,CSW_Mazer_Elaine_Mikels_F05_010,,
Mikels (Elaine) Papers,ark:/21198/zz002dw35r,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F05_011.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F05_011,CSW_Mazer_Elaine_Mikels_F05_011,,
Mikels (Elaine) Papers,ark:/21198/zz002dw368,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F05_012.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F05_012,CSW_Mazer_Elaine_Mikels_F05_012,,
Mikels (Elaine) Papers,ark:/21198/zz002dw37s,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F05_013.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F05_013,CSW_Mazer_Elaine_Mikels_F05_013,,
Mikels (Elaine) Papers,ark:/21198/zz002dw389,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F05_014.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F05_014,CSW_Mazer_Elaine_Mikels_F05_014,,
Mikels (Elaine) Papers,ark:/21198/zz002dw39t,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F05_015.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F05_015,CSW_Mazer_Elaine_Mikels_F05_015,,
Mikels (Elaine) Papers,ark:/21198/zz002dw3bb,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,,,,,private,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw3bb%2Fd192234t,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F05_016,CSW_Mazer_Elaine_Mikels_F05_016,,
Mikels (Elaine) Papers,ark:/21198/zz002dw3cv,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F05_017.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F05_017,CSW_Mazer_Elaine_Mikels_F05_017,,
Mikels (Elaine) Papers,ark:/21198/zz002dw3dc,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F05_018.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F05_018,CSW_Mazer_Elaine_Mikels_F05_018,,
Mikels (Elaine) Papers,ark:/21198/zz002dw3fw,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,,,,,private,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw3fw%2Fpm60jb83,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F05_019,CSW_Mazer_Elaine_Mikels_F05_019,,
Mikels (Elaine) Papers,ark:/21198/zz002dw3gd,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F05_020.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F05_020,CSW_Mazer_Elaine_Mikels_F05_020,,
Mikels (Elaine) Papers,ark:/21198/zz002dw3hx,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F05_021.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F05_021,CSW_Mazer_Elaine_Mikels_F05_021,,
Mikels (Elaine) Papers,ark:/21198/zz002dw3jf,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F05_022.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F05_022,CSW_Mazer_Elaine_Mikels_F05_022,,
Mikels (Elaine) Papers,ark:/21198/zz002dw3kz,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F05_023.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F05_023,CSW_Mazer_Elaine_Mikels_F05_023,,
Mikels (Elaine) Papers,ark:/21198/zz002dw3mg,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F05_024.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F05_024,CSW_Mazer_Elaine_Mikels_F05_024,,
Mikels (Elaine) Papers,ark:/21198/zz002dw3n0,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,,,,,private,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw3n0%2Fzm14cw52,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F06_001,CSW_Mazer_Elaine_Mikels_F06_001,,
Mikels (Elaine) Papers,ark:/21198/zz002dw3ph,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F06_002.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F06_002,CSW_Mazer_Elaine_Mikels_F06_002,,
Mikels (Elaine) Papers,ark:/21198/zz002dw3q1,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,,,,,private,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw3q1%2F8z34vk1p,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F06_003,CSW_Mazer_Elaine_Mikels_F06_003,,
Mikels (Elaine) Papers,ark:/21198/zz002dw3rj,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,,,,,private,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw3rj%2Frq368g1v,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F06_004,CSW_Mazer_Elaine_Mikels_F06_004,,
Mikels (Elaine) Papers,ark:/21198/zz002dw3s2,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,,,,,private,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw3s2%2Fs7857r22,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F06_005,CSW_Mazer_Elaine_Mikels_F06_005,,
Mikels (Elaine) Papers,ark:/21198/zz002dw3tk,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,,,,,private,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw3tk%2Fgz20z16w,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F06_006,CSW_Mazer_Elaine_Mikels_F06_006,,
Mikels (Elaine) Papers,ark:/21198/zz002dw3v3,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F06_007.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F06_007,CSW_Mazer_Elaine_Mikels_F06_007,,
Mikels (Elaine) Papers,ark:/21198/zz002dw3wm,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F06_008.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F06_008,CSW_Mazer_Elaine_Mikels_F06_008,,
Mikels (Elaine) Papers,ark:/21198/zz002dw3x4,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F06_009.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F06_009,CSW_Mazer_Elaine_Mikels_F06_009,,
Mikels (Elaine) Papers,ark:/21198/zz002dw3zn,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F06_010.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F06_010,CSW_Mazer_Elaine_Mikels_F06_010,,
Mikels (Elaine) Papers,ark:/21198/zz002dw40n,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,,,,,private,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw40n%2Fhh04vz5r,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F06_011,CSW_Mazer_Elaine_Mikels_F06_011,,
Mikels (Elaine) Papers,ark:/21198/zz002dw415,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,,,,,private,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw415%2Fvk45d635,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F06_012,CSW_Mazer_Elaine_Mikels_F06_012,,
Mikels (Elaine) Papers,ark:/21198/zz002dw42p,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F06_013.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F06_013,CSW_Mazer_Elaine_Mikels_F06_013,,
Mikels (Elaine) Papers,ark:/21198/zz002dw436,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F06_014.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F06_014,CSW_Mazer_Elaine_Mikels_F06_014,,
Mikels (Elaine) Papers,ark:/21198/zz002dw44q,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F06_015.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F06_015,CSW_Mazer_Elaine_Mikels_F06_015,,
Mikels (Elaine) Papers,ark:/21198/zz002dw457,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,,,,,private,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw457%2Fn579q17c,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F06_016,CSW_Mazer_Elaine_Mikels_F06_016,,
Mikels (Elaine) Papers,ark:/21198/zz002dw46r,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,,,,,private,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw46r%2F7m098m3n,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F06_017,CSW_Mazer_Elaine_Mikels_F06_017,,
Mikels (Elaine) Papers,ark:/21198/zz002dw478,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F06_018.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F06_018,CSW_Mazer_Elaine_Mikels_F06_018,,
Mikels (Elaine) Papers,ark:/21198/zz002dw48s,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F06_019.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F06_019,CSW_Mazer_Elaine_Mikels_F06_019,,
Mikels (Elaine) Papers,ark:/21198/zz002dw499,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,,,,,private,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw499%2Fqb109k1b,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F06_020,CSW_Mazer_Elaine_Mikels_F06_020,,
Mikels (Elaine) Papers,ark:/21198/zz002dw4bt,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,,,,,private,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw4bt%2Fcj38415w,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F06_021,CSW_Mazer_Elaine_Mikels_F06_021,,
Mikels (Elaine) Papers,ark:/21198/zz002dw4cb,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F06_022.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F06_022,CSW_Mazer_Elaine_Mikels_F06_022,,
Mikels (Elaine) Papers,ark:/21198/zz002dw4dv,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F06_023.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F06_023,CSW_Mazer_Elaine_Mikels_F06_023,,
Mikels (Elaine) Papers,ark:/21198/zz002dw4fc,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F06_024.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F06_024,CSW_Mazer_Elaine_Mikels_F06_024,,
Mikels (Elaine) Papers,ark:/21198/zz002dw4gw,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F06_025.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F06_025,CSW_Mazer_Elaine_Mikels_F06_025,,
Mikels (Elaine) Papers,ark:/21198/zz002dw4hd,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,,,,,private,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw4hd%2Fqn82g70v,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F06_026,CSW_Mazer_Elaine_Mikels_F06_026,,
Mikels (Elaine) Papers,ark:/21198/zz002dw4jx,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F06_027.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F06_027,CSW_Mazer_Elaine_Mikels_F06_027,,
Mikels (Elaine) Papers,ark:/21198/zz002dw4kf,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F06_028.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F06_028,CSW_Mazer_Elaine_Mikels_F06_028,,
Mikels (Elaine) Papers,ark:/21198/zz002dw4mz,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F06_029.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F06_029,CSW_Mazer_Elaine_Mikels_F06_029,,
Mikels (Elaine) Papers,ark:/21198/zz002dw4ng,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,,,,,private,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw4ng%2Fgq78817s,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F06_030,CSW_Mazer_Elaine_Mikels_F06_030,,
Mikels (Elaine) Papers,ark:/21198/zz002dw4p0,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,,,,,private,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw4p0%2Fvb014b3s,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F06_031,CSW_Mazer_Elaine_Mikels_F06_031,,
Mikels (Elaine) Papers,ark:/21198/zz002dw4qh,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,,,,,private,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw4qh%2Fwx95fh8z,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F06_032,CSW_Mazer_Elaine_Mikels_F06_032,,
Mikels (Elaine) Papers,ark:/21198/zz002dw4r1,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F06_033.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F06_033,CSW_Mazer_Elaine_Mikels_F06_033,,
Mikels (Elaine) Papers,ark:/21198/zz002dw4sj,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,,,,,private,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw4sj%2F9b95st70,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F06_034,CSW_Mazer_Elaine_Mikels_F06_034,,
Mikels (Elaine) Papers,ark:/21198/zz002dw4t2,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,,,,,private,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw4t2%2F6477336z,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F06_035,CSW_Mazer_Elaine_Mikels_F06_035,,
Mikels (Elaine) Papers,ark:/21198/zz002dw4vk,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F06_036.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F06_036,CSW_Mazer_Elaine_Mikels_F06_036,,
Mikels (Elaine) Papers,ark:/21198/zz002dw4w3,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F06_037.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F06_037,CSW_Mazer_Elaine_Mikels_F06_037,,
Mikels (Elaine) Papers,ark:/21198/zz002dw4xm,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F06_038.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F06_038,CSW_Mazer_Elaine_Mikels_F06_038,,
Mikels (Elaine) Papers,ark:/21198/zz002dw4z4,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,,,,,private,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw4z4%2Fv5125g1t,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F06_039,CSW_Mazer_Elaine_Mikels_F06_039,,
Mikels (Elaine) Papers,ark:/21198/zz002dw504,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F06_040.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F06_040,CSW_Mazer_Elaine_Mikels_F06_040,,
Mikels (Elaine) Papers,ark:/21198/zz002dw51n,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F06_041.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F06_041,CSW_Mazer_Elaine_Mikels_F06_041,,
Mikels (Elaine) Papers,ark:/21198/zz002dw525,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F06_042.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F06_042,CSW_Mazer_Elaine_Mikels_F06_042,,
Mikels (Elaine) Papers,ark:/21198/zz002dw53p,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,,,,,private,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw53p%2Fvq122w8r,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F06_043,CSW_Mazer_Elaine_Mikels_F06_043,,
Mikels (Elaine) Papers,ark:/21198/zz002dw546,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,,,,,private,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw546%2Fx577ck3r,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F06_044,CSW_Mazer_Elaine_Mikels_F06_044,,
Mikels (Elaine) Papers,ark:/21198/zz002dw55q,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F06_045.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F06_045,CSW_Mazer_Elaine_Mikels_F06_045,,
Mikels (Elaine) Papers,ark:/21198/zz002dw567,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F06_046.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F06_046,CSW_Mazer_Elaine_Mikels_F06_046,,
Mikels (Elaine) Papers,ark:/21198/zz002dw57r,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F06_047.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F06_047,CSW_Mazer_Elaine_Mikels_F06_047,,
Mikels (Elaine) Papers,ark:/21198/zz002dw588,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F06_048.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F06_048,CSW_Mazer_Elaine_Mikels_F06_048,,
Mikels (Elaine) Papers,ark:/21198/zz002dw59s,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F06_049.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F06_049,CSW_Mazer_Elaine_Mikels_F06_049,,
Mikels (Elaine) Papers,ark:/21198/zz002dw5b9,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,,,,,private,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw5b9%2F5k51h097,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F06_050,CSW_Mazer_Elaine_Mikels_F06_050,,
Mikels (Elaine) Papers,ark:/21198/zz002dw5ct,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F06_051.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F06_051,CSW_Mazer_Elaine_Mikels_F06_051,,
Mikels (Elaine) Papers,ark:/21198/zz002dw5db,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F06_052.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F06_052,CSW_Mazer_Elaine_Mikels_F06_052,,
Mikels (Elaine) Papers,ark:/21198/zz002dw5fv,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F06_053.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F06_053,CSW_Mazer_Elaine_Mikels_F06_053,,
Mikels (Elaine) Papers,ark:/21198/zz002dw5gc,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F10_001.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F10_001,CSW_Mazer_Elaine_Mikels_F10_001,,
Mikels (Elaine) Papers,ark:/21198/zz002dw5hw,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F10_002.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F10_002,CSW_Mazer_Elaine_Mikels_F10_002,,
Mikels (Elaine) Papers,ark:/21198/zz002dw5jd,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F10_003.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F10_003,CSW_Mazer_Elaine_Mikels_F10_003,,
