"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Visibility","viewingHint","Thumbnail","Type.typeOfResource","Rights.copyrightStatus","Rights.publicationStatus","Language","Name.repository","AltTitle.uniform","Description.note","Summary","Subject","Title","Alt ID.local","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Mikels (Elaine) Papers","ark:/21198/zz002dw4vk","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F06_036.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F06_036","CSW_Mazer_Elaine_Mikels_F06_036","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw4vk","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw4vk/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw4w3","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F06_037.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F06_037","CSW_Mazer_Elaine_Mikels_F06_037","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw4w3","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw4w3/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw4xm","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F06_038.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F06_038","CSW_Mazer_Elaine_Mikels_F06_038","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw4xm","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw4xm/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw504","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F06_040.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F06_040","CSW_Mazer_Elaine_Mikels_F06_040","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw504","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw504/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw51n","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F06_041.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F06_041","CSW_Mazer_Elaine_Mikels_F06_041","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw51n","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw51n/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw525","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F06_042.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F06_042","CSW_Mazer_Elaine_Mikels_F06_042","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw525","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw525/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw55q","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F06_045.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F06_045","CSW_Mazer_Elaine_Mikels_F06_045","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw55q","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw55q/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw567","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F06_046.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F06_046","CSW_Mazer_Elaine_Mikels_F06_046","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw567","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw567/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw57r","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F06_047.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F06_047","CSW_Mazer_Elaine_Mikels_F06_047","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw57r","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw57r/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw588","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F06_048.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F06_048","CSW_Mazer_Elaine_Mikels_F06_048","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw588","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw588/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw59s","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F06_049.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F06_049","CSW_Mazer_Elaine_Mikels_F06_049","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw59s","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw59s/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw5ct","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F06_051.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F06_051","CSW_Mazer_Elaine_Mikels_F06_051","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw5ct","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw5ct/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw5db","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F06_052.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F06_052","CSW_Mazer_Elaine_Mikels_F06_052","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw5db","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw5db/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw5fv","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F06_053.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F06_053","CSW_Mazer_Elaine_Mikels_F06_053","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw5fv","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw5fv/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw5gc","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F10_001.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F10_001","CSW_Mazer_Elaine_Mikels_F10_001","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw5gc","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw5gc/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw5hw","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F10_002.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F10_002","CSW_Mazer_Elaine_Mikels_F10_002","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw5hw","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw5hw/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw5jd","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F10_003.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F10_003","CSW_Mazer_Elaine_Mikels_F10_003","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw5jd","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw5jd/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw5kx","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F10_004.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F10_004","CSW_Mazer_Elaine_Mikels_F10_004","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw5kx","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw5kx/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw5mf","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F10_005.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F10_005","CSW_Mazer_Elaine_Mikels_F10_005","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw5mf","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw5mf/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw5nz","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F11_001.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F11_001","CSW_Mazer_Elaine_Mikels_F11_001","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw5nz","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw5nz/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw5pg","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F11_002.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F11_002","CSW_Mazer_Elaine_Mikels_F11_002","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw5pg","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw5pg/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw5rh","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F11_004.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F11_004","CSW_Mazer_Elaine_Mikels_F11_004","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw5rh","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw5rh/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw5tj","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F11_006.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F11_006","CSW_Mazer_Elaine_Mikels_F11_006","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw5tj","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw5tj/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw5x3","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F11_009.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F11_009","CSW_Mazer_Elaine_Mikels_F11_009","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw5x3","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw5x3/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw5zm","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F11_010.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F11_010","CSW_Mazer_Elaine_Mikels_F11_010","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw5zm","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw5zm/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw60m","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F11_011.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F11_011","CSW_Mazer_Elaine_Mikels_F11_011","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw60m","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw60m/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw614","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F11_012.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F11_012","CSW_Mazer_Elaine_Mikels_F11_012","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw614","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw614/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw62n","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F11_013.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F11_013","CSW_Mazer_Elaine_Mikels_F11_013","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw62n","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw62n/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw635","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F11_014.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F11_014","CSW_Mazer_Elaine_Mikels_F11_014","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw635","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw635/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw64p","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F11_015.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F11_015","CSW_Mazer_Elaine_Mikels_F11_015","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw64p","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw64p/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw656","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F11_016.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F11_016","CSW_Mazer_Elaine_Mikels_F11_016","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw656","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw656/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw66q","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F11_017.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F11_017","CSW_Mazer_Elaine_Mikels_F11_017","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw66q","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw66q/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw677","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F11_018.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F11_018","CSW_Mazer_Elaine_Mikels_F11_018","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw677","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw677/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw68r","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F11_019.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F11_019","CSW_Mazer_Elaine_Mikels_F11_019","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw68r","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw68r/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw698","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F11_020.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F11_020","CSW_Mazer_Elaine_Mikels_F11_020","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw698","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw698/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw6bs","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F11_021.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F11_021","CSW_Mazer_Elaine_Mikels_F11_021","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw6bs","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw6bs/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw6c9","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F11_022.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F11_022","CSW_Mazer_Elaine_Mikels_F11_022","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw6c9","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw6c9/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw6dt","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F11_023.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F11_023","CSW_Mazer_Elaine_Mikels_F11_023","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw6dt","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw6dt/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw6fb","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F11_024.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F11_024","CSW_Mazer_Elaine_Mikels_F11_024","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw6fb","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw6fb/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw6gv","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F11_025.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F11_025","CSW_Mazer_Elaine_Mikels_F11_025","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw6gv","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw6gv/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw6jw","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F11_027.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F11_027","CSW_Mazer_Elaine_Mikels_F11_027","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw6jw","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw6jw/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw6kd","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F11_028.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F11_028","CSW_Mazer_Elaine_Mikels_F11_028","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw6kd","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw6kd/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw6mx","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F11_029.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F11_029","CSW_Mazer_Elaine_Mikels_F11_029","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw6mx","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw6mx/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw6nf","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F11_030.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F11_030","CSW_Mazer_Elaine_Mikels_F11_030","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw6nf","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw6nf/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw6pz","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F11_031.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F11_031","CSW_Mazer_Elaine_Mikels_F11_031","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw6pz","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw6pz/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw6qg","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F11_032.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F11_032","CSW_Mazer_Elaine_Mikels_F11_032","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw6qg","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw6qg/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw6r0","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F11_033.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F11_033","CSW_Mazer_Elaine_Mikels_F11_033","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw6r0","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw6r0/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw6sh","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F11_034.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F11_034","CSW_Mazer_Elaine_Mikels_F11_034","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw6sh","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw6sh/manifest"
