"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Rights.copyrightStatus","Rights.servicesContact","Language","Type.genre","Subject","Relation.isPartOf","Relation.rectoVerso","Name.creator","Name.repository","Date.creation","Alt ID.local","Format.extent","Format.dimensions","Description.abstract","Title","Date.normalized","Description.note","Bucketeer State","IIIF Access URL"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001gqgvm/cx65sw87","ark:/21198/zz001gqgvm","","","Page","mcafee/masters/21198-zz001gqgvm_1272699_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001gqgvm%2Fcx65sw87"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001gqgvm/h846tj12","ark:/21198/zz001gqgvm","","","Page","mcafee/masters/21198-zz001gqgvm_1272702_master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001gqgvm%2Fh846tj12"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001gqgvm/p829329j","ark:/21198/zz001gqgvm","","","Page","mcafee/masters/21198-zz001gqgvm_1272705_master.tif","3","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001gqgvm%2Fp829329j"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001gqgvm/zg95k68f","ark:/21198/zz001gqgvm","","","Page","mcafee/masters/21198-zz001gqgvm_1272708_master.tif","4","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001gqgvm%2Fzg95k68f"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001gqgw4/6586gt05","ark:/21198/zz001gqgw4","","","Page","mcafee/masters/21198-zz001gqgw4_1272711_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001gqgw4%2F6586gt05"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001gqgw4/gz25hz8m","ark:/21198/zz001gqgw4","","","Page","mcafee/masters/21198-zz001gqgw4_1272714_master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001gqgw4%2Fgz25hz8m"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001gqgxn/55039q90","ark:/21198/zz001gqgxn","","","Page","mcafee/masters/21198-zz001gqgxn_1272723_master.tif","3","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001gqgxn%2F55039q90"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001gqgxn/c107w431","ark:/21198/zz001gqgxn","","","Page","mcafee/masters/21198-zz001gqgxn_1272726_master.tif","4","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001gqgxn%2Fc107w431"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001gqgxn/h975dc2x","ark:/21198/zz001gqgxn","","","Page","mcafee/masters/21198-zz001gqgxn_1272720_master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001gqgxn%2Fh975dc2x"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001gqgxn/m129rx5k","ark:/21198/zz001gqgxn","","","Page","mcafee/masters/21198-zz001gqgxn_1272717_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001gqgxn%2Fm129rx5k"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h8z43/3b42r747","ark:/21198/zz001h8z43","","","Page","mcafee/masters/21198-zz001h8z43_1273783_master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8z43%2F3b42r747"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h8z43/j843pt6j","ark:/21198/zz001h8z43","","","Page","mcafee/masters/21198-zz001h8z43_1273798_master.tif","7","","","","","","","","","","","","","","","","","","","","","","","Page 7","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8z43%2Fj843pt6j"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h8z43/kb81xc6n","ark:/21198/zz001h8z43","","","Page","mcafee/masters/21198-zz001h8z43_1273789_master.tif","4","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8z43%2Fkb81xc6n"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h8z43/m040x314","ark:/21198/zz001h8z43","","","Page","mcafee/masters/21198-zz001h8z43_1273804_master.tif","9","","","","","","","","","","","","","","","","","","","","","","","Page 9","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8z43%2Fm040x314"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h8z43/n553xq9z","ark:/21198/zz001h8z43","","","Page","mcafee/masters/21198-zz001h8z43_1273807_master.tif","10","","","","","","","","","","","","","","","","","","","","","","","Page 10","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8z43%2Fn553xq9z"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h8z43/n929qs23","ark:/21198/zz001h8z43","","","Page","mcafee/masters/21198-zz001h8z43_1273786_master.tif","3","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8z43%2Fn929qs23"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h8z43/s192854f","ark:/21198/zz001h8z43","","","Page","mcafee/masters/21198-zz001h8z43_1273792_master.tif","5","","","","","","","","","","","","","","","","","","","","","","","Page 5","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8z43%2Fs192854f"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h8z43/td22tj4j","ark:/21198/zz001h8z43","","","Page","mcafee/masters/21198-zz001h8z43_1273801_master.tif","8","","","","","","","","","","","","","","","","","","","","","","","Page 8","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8z43%2Ftd22tj4j"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h8z43/tx03912m","ark:/21198/zz001h8z43","","","Page","mcafee/masters/21198-zz001h8z43_1273780_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8z43%2Ftx03912m"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h8z43/z6182n4j","ark:/21198/zz001h8z43","","","Page","mcafee/masters/21198-zz001h8z43_1273795_master.tif","6","","","","","","","","","","","","","","","","","","","","","","","Page 6","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8z43%2Fz6182n4j"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h8z5m/19899q2m","ark:/21198/zz001h8z5m","","","Page","mcafee/masters/21198-zz001h8z5m_1273810_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8z5m%2F19899q2m"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h8z5m/3s57jk1g","ark:/21198/zz001h8z5m","","","Page","mcafee/masters/21198-zz001h8z5m_1273813_master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8z5m%2F3s57jk1g"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h8z5m/5r49g417","ark:/21198/zz001h8z5m","","","Page","mcafee/masters/21198-zz001h8z5m_1273816_master.tif","3","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8z5m%2F5r49g417"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h8z5m/kj789x3n","ark:/21198/zz001h8z5m","","","Page","mcafee/masters/21198-zz001h8z5m_1273819_master.tif","4","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8z5m%2Fkj789x3n"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h8z64/0d173h3f","ark:/21198/zz001h8z64","","","Page","mcafee/masters/21198-zz001h8z64_1273828_master.tif","3","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8z64%2F0d173h3f"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h8z64/7b28vs6d","ark:/21198/zz001h8z64","","","Page","mcafee/masters/21198-zz001h8z64_1273822_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8z64%2F7b28vs6d"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h8z64/gv867291","ark:/21198/zz001h8z64","","","Page","mcafee/masters/21198-zz001h8z64_1273831_master.tif","4","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8z64%2Fgv867291"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h8z64/m348qn83","ark:/21198/zz001h8z64","","","Page","mcafee/masters/21198-zz001h8z64_1273825_master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8z64%2Fm348qn83"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h8z7n/ct53fj8z","ark:/21198/zz001h8z7n","","","Page","mcafee/masters/21198-zz001h8z7n_1273837_master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8z7n%2Fct53fj8z"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h8z7n/wd09487b","ark:/21198/zz001h8z7n","","","Page","mcafee/masters/21198-zz001h8z7n_1273834_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8z7n%2Fwd09487b"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h8z85/th28z786","ark:/21198/zz001h8z85","","","Page","mcafee/masters/21198-zz001h8z85_1273843_master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8z85%2Fth28z786"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h8z85/xh20tt98","ark:/21198/zz001h8z85","","","Page","mcafee/masters/21198-zz001h8z85_1273840_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8z85%2Fxh20tt98"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h8z9p/0820v44d","ark:/21198/zz001h8z9p","","","Page","mcafee/masters/21198-zz001h8z9p_1273846_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8z9p%2F0820v44d"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h8z9p/m427gj86","ark:/21198/zz001h8z9p","","","Page","mcafee/masters/21198-zz001h8z9p_1273849_master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8z9p%2Fm427gj86"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h8zb6/cw24v222","ark:/21198/zz001h8zb6","","","Page","mcafee/masters/21198-zz001h8zb6_1273852_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8zb6%2Fcw24v222"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h8zb6/vd60h521","ark:/21198/zz001h8zb6","","","Page","mcafee/masters/21198-zz001h8zb6_1273855_master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8zb6%2Fvd60h521"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h8zcq/j929rd4m","ark:/21198/zz001h8zcq","","","Page","mcafee/masters/21198-zz001h8zcq_1273861_master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8zcq%2Fj929rd4m"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h8zcq/nz00x88c","ark:/21198/zz001h8zcq","","","Page","mcafee/masters/21198-zz001h8zcq_1273858_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8zcq%2Fnz00x88c"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h8zd7/2j08gv8t","ark:/21198/zz001h8zd7","","","Page","mcafee/masters/21198-zz001h8zd7_1273867_master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8zd7%2F2j08gv8t"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h8zd7/bw09381q","ark:/21198/zz001h8zd7","","","Page","mcafee/masters/21198-zz001h8zd7_1273864_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8zd7%2Fbw09381q"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h8zfr/0t86ms19","ark:/21198/zz001h8zfr","","","Page","mcafee/masters/21198-zz001h8zfr_1273870_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8zfr%2F0t86ms19"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h8zfr/rr529k2g","ark:/21198/zz001h8zfr","","","Page","mcafee/masters/21198-zz001h8zfr_1273873_master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8zfr%2Frr529k2g"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h8zg8/kk112n04","ark:/21198/zz001h8zg8","","","Page","mcafee/masters/21198-zz001h8zg8_1273876_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8zg8%2Fkk112n04"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h8zg8/z2556f0d","ark:/21198/zz001h8zg8","","","Page","mcafee/masters/21198-zz001h8zg8_1273879_master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8zg8%2Fz2556f0d"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h8zhs/g2248648","ark:/21198/zz001h8zhs","","","Page","mcafee/masters/21198-zz001h8zhs_1273885_master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8zhs%2Fg2248648"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h8zhs/gx83vm3n","ark:/21198/zz001h8zhs","","","Page","mcafee/masters/21198-zz001h8zhs_1273888_master.tif","3","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8zhs%2Fgx83vm3n"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h8zhs/hh19jz79","ark:/21198/zz001h8zhs","","","Page","mcafee/masters/21198-zz001h8zhs_1273882_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8zhs%2Fhh19jz79"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h8zhs/wt454n88","ark:/21198/zz001h8zhs","","","Page","mcafee/masters/21198-zz001h8zhs_1273891_master.tif","4","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8zhs%2Fwt454n88"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h8zj9/3t01n78w","ark:/21198/zz001h8zj9","","","Page","mcafee/masters/21198-zz001h8zj9_1273894_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8zj9%2F3t01n78w"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h8zj9/h0961b3v","ark:/21198/zz001h8zj9","","","Page","mcafee/masters/21198-zz001h8zj9_1273897_master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8zj9%2Fh0961b3v"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h8zj9/vd977v17","ark:/21198/zz001h8zj9","","","Page","mcafee/masters/21198-zz001h8zj9_1273903_master.tif","4","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8zj9%2Fvd977v17"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h8zj9/z983pp4x","ark:/21198/zz001h8zj9","","","Page","mcafee/masters/21198-zz001h8zj9_1273900_master.tif","3","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8zj9%2Fz983pp4x"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h8zkt/b158609d","ark:/21198/zz001h8zkt","","","Page","mcafee/masters/21198-zz001h8zkt_1273906_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8zkt%2Fb158609d"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h8zkt/hp20b67m","ark:/21198/zz001h8zkt","","","Page","mcafee/masters/21198-zz001h8zkt_1273912_master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8zkt%2Fhp20b67m"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h8zmb/1s59wz9r","ark:/21198/zz001h8zmb","","","Page","mcafee/masters/21198-zz001h8zmb_1273924_master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8zmb%2F1s59wz9r"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h8zmb/fs55cz4q","ark:/21198/zz001h8zmb","","","Page","mcafee/masters/21198-zz001h8zmb_1273918_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8zmb%2Ffs55cz4q"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h90p9/4046tk2x","ark:/21198/zz001h90p9","","","Page","mcafee/masters/21198-zz001h90p9_1273939_master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h90p9%2F4046tk2x"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h90p9/c8478d15","ark:/21198/zz001h90p9","","","Page","mcafee/masters/21198-zz001h90p9_1273930_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h90p9%2Fc8478d15"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h90qt/hc49pb53","ark:/21198/zz001h90qt","","","Page","mcafee/masters/21198-zz001h90qt_1273948_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h90qt%2Fhc49pb53"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h90qt/r118cs9q","ark:/21198/zz001h90qt","","","Page","mcafee/masters/21198-zz001h90qt_1273955_master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h90qt%2Fr118cs9q"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h90rb/rp47q18m","ark:/21198/zz001h90rb","","","Page","mcafee/masters/21198-zz001h90rb_1273966_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h90rb%2Frp47q18m"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h90rb/zx835c9p","ark:/21198/zz001h90rb","","","Page","mcafee/masters/21198-zz001h90rb_1273972_master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h90rb%2Fzx835c9p"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h90sv/c956vb8x","ark:/21198/zz001h90sv","","","Page","mcafee/masters/21198-zz001h90sv_1274119_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h90sv%2Fc956vb8x"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h90sv/wq77125s","ark:/21198/zz001h90sv","","","Page","mcafee/masters/21198-zz001h90sv_1274122_master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h90sv%2Fwq77125s"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h9240/69127m53","ark:/21198/zz001h9240","","","Page","mcafee/masters/21198-zz001h9240_1274128_master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9240%2F69127m53"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h9240/6z882c9z","ark:/21198/zz001h9240","","","Page","mcafee/masters/21198-zz001h9240_1274131_master.tif","3","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9240%2F6z882c9z"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h9240/9w25nf58","ark:/21198/zz001h9240","","","Page","mcafee/masters/21198-zz001h9240_1274134_master.tif","4","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9240%2F9w25nf58"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h9240/rs29s86d","ark:/21198/zz001h9240","","","Page","mcafee/masters/21198-zz001h9240_1274125_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9240%2Frs29s86d"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h925h/8049zt8q","ark:/21198/zz001h925h","","","Page","mcafee/masters/21198-zz001h925h_1274140_master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h925h%2F8049zt8q"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h925h/tv79wb5d","ark:/21198/zz001h925h","","","Page","mcafee/masters/21198-zz001h925h_1274137_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h925h%2Ftv79wb5d"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h927j/3594zw5g","ark:/21198/zz001h927j","","","Page","mcafee/masters/21198-zz001h927j_1274149_master.tif","3","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h927j%2F3594zw5g"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h927j/c186pc4h","ark:/21198/zz001h927j","","","Page","mcafee/masters/21198-zz001h927j_1274164_master.tif","8","","","","","","","","","","","","","","","","","","","","","","","Page 8","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h927j%2Fc186pc4h"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h927j/hr97k35d","ark:/21198/zz001h927j","","","Page","mcafee/masters/21198-zz001h927j_1274143_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h927j%2Fhr97k35d"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h927j/jk89rh80","ark:/21198/zz001h927j","","","Page","mcafee/masters/21198-zz001h927j_1274155_master.tif","5","","","","","","","","","","","","","","","","","","","","","","","Page 5","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h927j%2Fjk89rh80"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h927j/m235v26h","ark:/21198/zz001h927j","","","Page","mcafee/masters/21198-zz001h927j_1274161_master.tif","7","","","","","","","","","","","","","","","","","","","","","","","Page 7","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h927j%2Fm235v26h"
