Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Name.subject,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Type.typeOfResource,viewingHint,Text direction,Visibility,IIIF Range,Name.creator,Rights.copyrightStatus,Rights.permission,Rights.publicationStatus,Name.photographer,Publisher.publisherName,Coverage.geographic,Subject,Rights.rightsHolderContact,Language,Author,Name.repository,Description.note,Title,Date.creation,Date.normalized,Description.caption,Description.abstract,Opac url,Finding Aid URL,IIIF Manifest URL,Thumbnail
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000shrrk,ark:/21198/zz000s19ng,2,Completed,The Volunteer Connexxion: The Newsletter for Connexxus Volunteers |~|Connexxus (Center)--Periodicals.,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,,,,Los Angeles (Calif.),Lesbians—Services for—California—Los Angeles—Periodicals,,eng,,,,"Volume 1, Number 7","Volume 1, Number 7 (October, 1986)",1986-10,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000shrrk/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shrtm
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000shrwn,ark:/21198/zz000s19ng,2,Completed,The Volunteer Connexxion: The Newsletter for Connexxus Volunteers |~|Connexxus (Center)--Periodicals.,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,published,,,Los Angeles (Calif.),Lesbians—Services for—California—Los Angeles—Periodicals,,eng,,,,"Volume 1, Number 8","Volume 1, Number 8 (November, 1986)",1986-11,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000shrwn/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shrx5
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000shs0p,ark:/21198/zz000s19ng,2,Completed,The Volunteer Connexxion: The Newsletter for Connexxus Volunteers |~|Connexxus (Center)--Periodicals.,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,published,,,Los Angeles (Calif.),Lesbians—Services for—California—Los Angeles—Periodicals,,eng,,,,"Volume 1, Number 9","Volume 1, Number 9 (December, 1986)",1986-12,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000shs0p/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shs16
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000shs4r,ark:/21198/zz000s19ng,2,Completed,The Volunteer Connexxion: The Newsletter for Connexxus Volunteers |~|Connexxus (Center)--Periodicals.,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,published,,,Los Angeles (Calif.),Lesbians—Services for—California—Los Angeles—Periodicals,,eng,,,,"Volume 1, Number 10","Volume 1, Number 10 (January, 1987)",1987-01,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000shs4r/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shs58
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000shs79,ark:/21198/zz000s19ng,2,Completed,The Volunteer Connexxion: The Newsletter for Connexxus Volunteers |~|Connexxus (Center)--Periodicals.,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,published,,,Los Angeles (Calif.),Lesbians—Services for—California—Los Angeles—Periodicals,,eng,,,,"Volume 1, Number 11","Volume 1, Number 11 (February, 1987)",1987-02,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000shs79/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shs8t
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000shsbv,ark:/21198/zz000s19ng,2,Completed,The Volunteer Connexxion: The Newsletter for Connexxus Volunteers |~|Connexxus (Center)--Periodicals.,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,published,,,Los Angeles (Calif.),Lesbians—Services for—California—Los Angeles—Periodicals,,eng,,,"This newsletter is listed as Volume 1, Number 11, but should be Volume 1, Number 12.","Volume 1, Number 12","Volume 1, Number 11 (March, 1987)",1987-03,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000shsbv/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shscc
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000shsfd,ark:/21198/zz000s19ng,2,Completed,The Volunteer Connexxion: The Newsletter for Connexxus Volunteers |~|Connexxus (Center)--Periodicals.,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,published,,,Los Angeles (Calif.),Lesbians—Services for—California—Los Angeles—Periodicals,,eng,,,"This newsletter is listed as Volume 1, Number 12, but should be Volume 1, Number 13.","Volume 1, Number 13","Volume 1, Number 12 (April, 1987)",1987-04,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000shsfd/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shtbb
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000shv8s,ark:/21198/zz000s19ng,2,Completed,The Volunteer Connexxion: The Newsletter for Connexxus Volunteers |~|Connexxus (Center)--Periodicals.,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,published,,,Los Angeles (Calif.),Lesbians—Services for—California—Los Angeles—Periodicals,,eng,,,"This newsletter is listed as Volume 1, Number 13, but should be Volume 1, Number 14.","Volume 1, Number 14","Volume 1, Number 13 (May, 1987)",1987-05,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000shv8s/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shv99
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000shvbt,ark:/21198/zz000s19ng,2,Completed,The Volunteer Connexxion: The Newsletter for Connexxus Volunteers |~|Connexxus (Center)--Periodicals.,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,published,,,Los Angeles (Calif.),Lesbians—Services for—California—Los Angeles—Periodicals,,eng,,,"This newsletter is listed as Volume 1, Number 14, but should be Volume 1, Number 15. Further, it is dated July, 1987, but should be dated June 1987.","Volume 1, Number 15","Volume 1, Number 14 (July, 1987)",1987-07,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000shvbt/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shvcb
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000shvdv,ark:/21198/zz000s19ng,2,Completed,The Volunteer Connexxion: The Newsletter for Connexxus Volunteers |~|Connexxus (Center)--Periodicals.,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,published,,,Los Angeles (Calif.),Lesbians—Services for—California—Los Angeles—Periodicals,,eng,,,"This newsletter is listed as Volume 1, Number 15, but should be Volume 1, Number 16.","Volume 1, Number 16","Volume 1, Number 15 (July, 1987)",1987-07,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000shvdv/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shvfc
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000sjv9r,ark:/21198/zz000s19ng,2,Completed,Minutes of the Connexxus Board of Directors |~|Connexxus (Center). Board of Directors,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,unpublished,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng,,,,"June 13, 1985","June 13, 1985",1985-06-13,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000sjv9r/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sjvb8
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000sjvd9,ark:/21198/zz000s19ng,2,Completed,Minutes of the Connexxus Board of Directors |~|Connexxus (Center). Board of Directors,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,unpublished,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng,,,,"July 11, 1985","July 11, 1985",1985-07-11,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000sjvd9/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sjvft
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000sjvhv,ark:/21198/zz000s19ng,2,Completed,Minutes of the Connexxus Board of Directors |~|Connexxus (Center). Board of Directors,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,unpublished,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng,,,,"August 8, 1985","August 8, 1985",1985-08-08,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000sjvhv/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sjvjc
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000sjvnx,ark:/21198/zz000s19ng,2,Completed,Minutes of the Connexxus Board of Directors |~|Connexxus (Center). Board of Directors,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,unpublished,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng,,,,"September 12, 1985","September 12, 1985",1985-09-12,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000sjvnx/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sjvpf
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000sjvv1,ark:/21198/zz000s19ng,2,Completed,Minutes of the Connexxus Board of Directors |~|Connexxus (Center). Board of Directors,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,unpublished,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng,,,,"October 10, 1985","October 10, 1985",1985-10-10,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000sjvv1/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sjvwj
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000sjw0k,ark:/21198/zz000s19ng,2,Completed,Minutes of the Connexxus Board of Directors |~|Connexxus (Center). Board of Directors,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,unpublished,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng,,,,"November 14, 1985","November 14, 1985",1985-11-14,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000sjw0k/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sjw13
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000sjw4n,ark:/21198/zz000s19ng,2,Completed,Minutes of the Connexxus Board of Directors |~|Connexxus (Center). Board of Directors,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,unpublished,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng,,,,"December 12, 1985","December 12, 1985",1985-12-12,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000sjw4n/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sjw55
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000sjw76,ark:/21198/zz000s19ng,2,Completed,Minutes of the Connexxus Board of Directors |~|Connexxus (Center). Board of Directors,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,unpublished,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng,,,,"January 9, 1986","January 9, 1986",1986-01-09,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000sjw76/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sjw97
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000sjw8q,ark:/21198/zz000s19ng,2,Completed,Minutes of the Connexxus Board of Directors |~|Connexxus (Center). Board of Directors,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,unpublished,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng,,,,"February 13, 1986","February 13, 1986",1986-02-13,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000sjw8q/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sjwds
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000sjwmw,ark:/21198/zz000s19ng,2,Completed,Minutes of the Connexxus Board of Directors |~|Connexxus (Center). Board of Directors,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,unpublished,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng,,,,"March 13, 1986","March 13, 1986",1986-03-13,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000sjwmw/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sjwnd
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000sjwrz,ark:/21198/zz000s19ng,2,Completed,Minutes of the Connexxus Board of Directors |~|Connexxus (Center). Board of Directors,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,unpublished,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng,,,,"April 10, 1986","April 10, 1986",1986-04-10,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000sjwrz/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sjwsg
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000sjww1,ark:/21198/zz000s19ng,2,Completed,Minutes of the Connexxus Board of Directors |~|Connexxus (Center). Board of Directors,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,unpublished,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng,,,,"May 15, 1986","May 15, 1986",1986-05-15,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000sjww1/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sjwxj
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000sjx1k,ark:/21198/zz000s19ng,2,Completed,Minutes of the Connexxus Board of Directors |~|Connexxus (Center). Board of Directors,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,unpublished,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng,,,,"June 12, 1986","June 12, 1986",1986-06-12,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000sjx1k/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sjx23
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000sjx5n,ark:/21198/zz000s19ng,2,Completed,Minutes of the Connexxus Board of Directors |~|Connexxus (Center). Board of Directors,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,unpublished,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng,,,,"July 10, 1986","July 10, 1986",1986-07-10,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000sjx5n/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sjx65
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000sjx9q,ark:/21198/zz000s19ng,2,Completed,Minutes of the Connexxus Board of Directors |~|Connexxus (Center). Board of Directors,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,unpublished,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng,,,,"September 18, 1986","September 18, 1986",1986-09-18,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000sjx9q/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sjxb7
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000sjxht,ark:/21198/zz000s19ng,2,Completed,Minutes of the Connexxus Board of Directors |~|Connexxus (Center). Board of Directors,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,unpublished,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng,,,,"October 17, 1986","October 17, 1986",1986-10-17,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000sjxht/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sjxjb
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000sjxnw,ark:/21198/zz000s19ng,2,Completed,Minutes of the Connexxus Board of Directors |~|Connexxus (Center). Board of Directors,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,unpublished,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng,,,,"November 20, 1986","November 20, 1986",1986-11-20,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000sjxnw/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sjxpd
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000sjxsz,ark:/21198/zz000s19ng,2,Completed,Minutes of the Connexxus Board of Directors |~|Connexxus (Center). Board of Directors,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,unpublished,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng,,,,"December 18, 1986","December 18, 1986",1986-12-18,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000sjxsz/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sjxtg
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000sjxwh,ark:/21198/zz000s19ng,2,Completed,Minutes of the Connexxus Board of Directors |~|Connexxus (Center). Board of Directors,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,unpublished,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng,,,,"January 29, 1987","January 29, 1987",1987-01-29,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000sjxwh/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sjxx1
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000sjz33,ark:/21198/zz000s19ng,2,Completed,Minutes of the Connexxus Board of Directors |~|Connexxus (Center). Board of Directors,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,unpublished,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng,,,,"February 19, 1987","February 19, 1987",1987-02-19,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000sjz33/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sjz4m
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000sjzbq,ark:/21198/zz000s19ng,2,Completed,Minutes of the Connexxus Board of Directors |~|Connexxus (Center). Board of Directors,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,unpublished,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng,,,,"March 19, 1987","March 19, 1987",1987-03-19,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000sjzbq/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sjzc7
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000sjzh9,ark:/21198/zz000s19ng,2,Completed,Minutes of the Connexxus Board of Directors |~|Connexxus (Center). Board of Directors,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,unpublished,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng,,,,"April 16, 1987","April 16, 1987",1987-04-16,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000sjzh9/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sjzjt
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000sjzpw,ark:/21198/zz000s19ng,2,Completed,Minutes of the Connexxus Board of Directors |~|Connexxus (Center). Board of Directors,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,unpublished,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng,,,,"May 21, 1987","May 21, 1987",1987-05-21,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000sjzpw/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sjzqd
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000sjztz,ark:/21198/zz000s19ng,2,Completed,Minutes of the Connexxus Board of Directors |~|Connexxus (Center). Board of Directors,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,unpublished,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng,,,,"June 18, 1987","June 18, 1987",1987-06-18,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000sjztz/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sjzvg
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000sjzz1,ark:/21198/zz000s19ng,2,Completed,Minutes of the Connexxus Board of Directors |~|Connexxus (Center). Board of Directors,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,unpublished,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng,,,,"July 16, 1987","July 16, 1987",1987-07-16,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000sjzz1/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sk00g
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000sk031,ark:/21198/zz000s19ng,2,Completed,Minutes of the Connexxus Board of Directors |~|Connexxus (Center). Board of Directors,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,unpublished,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng,,,,"September 17, 1987","September 17, 1987",1987-09-17,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000sk031/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sk04j
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000sk073,ark:/21198/zz000s19ng,2,Completed,Minutes of the Connexxus Board of Directors |~|Connexxus (Center). Board of Directors,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,unpublished,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng,,,,"October 15, 1987","October 15, 1987",1987-10-15,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000sk073/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sk08m
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000sk0c5,ark:/21198/zz000s19ng,2,Completed,Minutes of the Connexxus Board of Directors |~|Connexxus (Center). Board of Directors,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,unpublished,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng,,,,"November 19, 1987","November 19, 1987",1987-11-19,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000sk0c5/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sk0dp
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000sk0k8,ark:/21198/zz000s19ng,2,Completed,Minutes of the Connexxus Board of Directors |~|Connexxus (Center). Board of Directors,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,unpublished,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng,,,,"December 12, 1987","December 12, 1987",1987-12-12,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000sk0k8/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sk0ms
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000sk0pt,ark:/21198/zz000s19ng,2,Completed,Minutes of the Connexxus Board of Directors |~|Connexxus (Center). Board of Directors,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,unpublished,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng,,,,"January 21, 1988","January 21, 1988",1988-01-21,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000sk0pt/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sk0qb
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000sk0vd,ark:/21198/zz000s19ng,2,Completed,Minutes of the Connexxus Board of Directors |~|Connexxus (Center). Board of Directors,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,unpublished,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng,,,,"February 18, 1988","February 18, 1988",1988-02-18,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000sk0vd/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sk0wx
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000sk11g,ark:/21198/zz000s19ng,2,Completed,Minutes of the Connexxus Board of Directors |~|Connexxus (Center). Board of Directors,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,unpublished,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng,,,,"March 17, 1988","March 17, 1988",1988-03-17,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000sk11g/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sk120
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000sk183,ark:/21198/zz000s19ng,2,Completed,Minutes of the Connexxus Board of Directors |~|Connexxus (Center). Board of Directors,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,unpublished,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng,,,,"April 21, 1988","April 21, 1988",1988-04-21,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000sk183/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sk19m
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000sk1fp,ark:/21198/zz000s19ng,2,Completed,Minutes of the Connexxus Board of Directors |~|Connexxus (Center). Board of Directors,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,unpublished,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng,,,,"May 19, 1988","May 19, 1988",1988-05-19,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000sk1fp/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sk1g6
