"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Alt ID.other","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Name.subject","Name.creator","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Name.photographer","Name.publisher","Coverage.geographic","Subject","Rights.servicesContact","Language","Rights.publicationNote","Name.author","Name.repository","Description.note","Title","Date.publication","Date.normalized","Description.inscription","Description.abstract","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shn9d","ark:/21198/zz000shn4t","2","Completed","","Page","connexxus/images/masters/21198-zz000shn9d-1-master.tif","5","","","","","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shn9d"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shnbx","ark:/21198/zz000shn4t","2","Completed","","Page","connexxus/images/masters/21198-zz000shnbx-1-master.tif","6","","","","","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shnbx"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shncf","ark:/21198/zz000shn4t","2","Completed","","Page","connexxus/images/masters/21198-zz000shncf-1-master.tif","7","","","","","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shncf"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shndz","ark:/21198/zz000shn4t","2","Completed","","Page","connexxus/images/masters/21198-zz000shndz-1-master.tif","8","","","","","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shndz"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shnfg","ark:/21198/zz000shn4t","2","Completed","","Page","connexxus/images/masters/21198-zz000shnfg-1-master.tif","9","","","","","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shnfg"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shng0","ark:/21198/zz000shn4t","2","Completed","","Page","connexxus/images/masters/21198-zz000shng0-1-master.tif","10","","","","","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shng0"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shnhh","ark:/21198/zz000shn4t","2","Completed","","Page","connexxus/images/masters/21198-zz000shnhh-1-master.tif","11","","","","","","","","","","","","","","","","","","","","","","","Page 11","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shnhh"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shnkj","ark:/21198/zz000shnj1","2","Completed","","Page","connexxus/images/masters/21198-zz000shnkj-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shnkj"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shnm2","ark:/21198/zz000shnj1","2","Completed","","Page","connexxus/images/masters/21198-zz000shnm2-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shnm2"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shnnk","ark:/21198/zz000shnj1","2","Completed","","Page","connexxus/images/masters/21198-zz000shnnk-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shnnk"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shnp3","ark:/21198/zz000shnj1","2","Completed","","Page","connexxus/images/masters/21198-zz000shnp3-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shnp3"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shnqm","ark:/21198/zz000shnj1","2","Completed","","Page","connexxus/images/masters/21198-zz000shnqm-1-master.tif","5","","","","","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shnqm"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shnr4","ark:/21198/zz000shnj1","2","Completed","","Page","connexxus/images/masters/21198-zz000shnr4-1-master.tif","6","","","","","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shnr4"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shnsn","ark:/21198/zz000shnj1","2","Completed","","Page","connexxus/images/masters/21198-zz000shnsn-1-master.tif","7","","","","","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shnsn"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shnt5","ark:/21198/zz000shnj1","2","Completed","","Page","connexxus/images/masters/21198-zz000shnt5-1-master.tif","8","","","","","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shnt5"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shnvp","ark:/21198/zz000shnj1","2","Completed","","Page","connexxus/images/masters/21198-zz000shnvp-1-master.tif","9","","","","","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shnvp"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shnw6","ark:/21198/zz000shnj1","2","Completed","","Page","connexxus/images/masters/21198-zz000shnw6-1-master.tif","10","","","","","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shnw6"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shnxq","ark:/21198/zz000shnj1","2","Completed","","Page","connexxus/images/masters/21198-zz000shnxq-1-master.tif","11","","","","","","","","","","","","","","","","","","","","","","","Page 11","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shnxq"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shnz7","ark:/21198/zz000shnj1","2","Completed","","Page","connexxus/images/masters/21198-zz000shnz7-1-master.tif","12","","","","","","","","","","","","","","","","","","","","","","","Page 12","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shnz7"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shp07","ark:/21198/zz000shnj1","2","Completed","","Page","connexxus/images/masters/21198-zz000shp07-1-master.tif","13","","","","","","","","","","","","","","","","","","","","","","","Page 13","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shp07"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shp1r","ark:/21198/zz000shnj1","2","Completed","","Page","connexxus/images/masters/21198-zz000shp1r-1-master.tif","14","","","","","","","","","","","","","","","","","","","","","","","Page 14","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shp1r"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shr69","ark:/21198/zz000shr5s","2","Completed","","Page","connexxus/images/masters/21198-zz000shr69-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shr69"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shr7t","ark:/21198/zz000shr5s","2","Completed","","Page","connexxus/images/masters/21198-zz000shr7t-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shr7t"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shr8b","ark:/21198/zz000shr5s","2","Completed","","Page","connexxus/images/masters/21198-zz000shr8b-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shr8b"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shrbc","ark:/21198/zz000shr9v","2","Completed","","Page","connexxus/images/masters/21198-zz000shrbc-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shrbc"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shrdd","ark:/21198/zz000shr9v","2","Completed","","Page","connexxus/images/masters/21198-zz000shrdd-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shrdd"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shrfx","ark:/21198/zz000shrcw","2","Completed","","Page","connexxus/images/masters/21198-zz000shrfx-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shrfx"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shrgf","ark:/21198/zz000shrcw","2","Completed","","Page","connexxus/images/masters/21198-zz000shrgf-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shrgf"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shrhz","ark:/21198/zz000shrcw","2","Completed","","Page","connexxus/images/masters/21198-zz000shrhz-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shrhz"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shrjg","ark:/21198/zz000shrcw","2","Completed","","Page","connexxus/images/masters/21198-zz000shrjg-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shrjg"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shrmh","ark:/21198/zz000shrk0","2","Completed","","Page","connexxus/images/masters/21198-zz000shrmh-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shrmh"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shrn1","ark:/21198/zz000shrk0","2","Completed","","Page","connexxus/images/masters/21198-zz000shrn1-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shrn1"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shrq2","ark:/21198/zz000shrpj","2","Completed","","Page","connexxus/images/masters/21198-zz000shrq2-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shrq2"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shrs3","ark:/21198/zz000shrpj","2","Completed","","Page","connexxus/images/masters/21198-zz000shrs3-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shrs3"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shrtm","ark:/21198/zz000shrrk","2","Completed","","Page","connexxus/images/masters/21198-zz000shrtm-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shrtm"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shrv4","ark:/21198/zz000shrrk","2","Completed","","Page","connexxus/images/masters/21198-zz000shrv4-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shrv4"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shrx5","ark:/21198/zz000shrwn","2","Completed","","Page","connexxus/images/masters/21198-zz000shrx5-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shrx5"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shrzp","ark:/21198/zz000shrwn","2","Completed","","Page","connexxus/images/masters/21198-zz000shrzp-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shrzp"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shs16","ark:/21198/zz000shs0p","2","Completed","","Page","connexxus/images/masters/21198-zz000shs16-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shs16"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shs2q","ark:/21198/zz000shs0p","2","Completed","","Page","connexxus/images/masters/21198-zz000shs2q-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shs2q"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shs37","ark:/21198/zz000shs0p","2","Completed","","Page","connexxus/images/masters/21198-zz000shs37-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shs37"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shs58","ark:/21198/zz000shs4r","2","Completed","","Page","connexxus/images/masters/21198-zz000shs58-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shs58"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shs6s","ark:/21198/zz000shs4r","2","Completed","","Page","connexxus/images/masters/21198-zz000shs6s-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shs6s"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shs8t","ark:/21198/zz000shs79","2","Completed","","Page","connexxus/images/masters/21198-zz000shs8t-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shs8t"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shs9b","ark:/21198/zz000shs79","2","Completed","","Page","connexxus/images/masters/21198-zz000shs9b-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shs9b"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shscc","ark:/21198/zz000shsbv","2","Completed","","Page","connexxus/images/masters/21198-zz000shscc-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shscc"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shsdw","ark:/21198/zz000shsbv","2","Completed","","Page","connexxus/images/masters/21198-zz000shsdw-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shsdw"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shtbb","ark:/21198/zz000shsfd","2","Completed","","Page","connexxus/images/masters/21198-zz000shtbb-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shtbb"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shtdc","ark:/21198/zz000shsfd","2","Completed","","Page","connexxus/images/masters/21198-zz000shtdc-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shtdc"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shv99","ark:/21198/zz000shv8s","2","Completed","","Page","connexxus/images/masters/21198-zz000shv99-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shv99"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shvcb","ark:/21198/zz000shvbt","2","Completed","","Page","connexxus/images/masters/21198-zz000shvcb-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shvcb"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shvfc","ark:/21198/zz000shvdv","2","Completed","","Page","connexxus/images/masters/21198-zz000shvfc-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shvfc"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sjvb8","ark:/21198/zz000sjv9r","2","Completed","","Page","connexxus/images/masters/21198-zz000sjvb8-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sjvb8"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sjvcs","ark:/21198/zz000sjv9r","2","Completed","","Page","connexxus/images/masters/21198-zz000sjvcs-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sjvcs"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sjvft","ark:/21198/zz000sjvd9","2","Completed","","Page","connexxus/images/masters/21198-zz000sjvft-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sjvft"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sjvgb","ark:/21198/zz000sjvd9","2","Completed","","Page","connexxus/images/masters/21198-zz000sjvgb-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sjvgb"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sjvjc","ark:/21198/zz000sjvhv","2","Completed","","Page","connexxus/images/masters/21198-zz000sjvjc-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sjvjc"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sjvkw","ark:/21198/zz000sjvhv","2","Completed","","Page","connexxus/images/masters/21198-zz000sjvkw-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sjvkw"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sjvmd","ark:/21198/zz000sjvhv","2","Completed","","Page","connexxus/images/masters/21198-zz000sjvmd-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sjvmd"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sjvpf","ark:/21198/zz000sjvnx","2","Completed","","Page","connexxus/images/masters/21198-zz000sjvpf-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sjvpf"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sjvqz","ark:/21198/zz000sjvnx","2","Completed","","Page","connexxus/images/masters/21198-zz000sjvqz-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sjvqz"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sjvrg","ark:/21198/zz000sjvnx","2","Completed","","Page","connexxus/images/masters/21198-zz000sjvrg-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sjvrg"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sjvs0","ark:/21198/zz000sjvnx","2","Completed","","Page","connexxus/images/masters/21198-zz000sjvs0-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sjvs0"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sjvth","ark:/21198/zz000sjvnx","2","Completed","","Page","connexxus/images/masters/21198-zz000sjvth-1-master.tif","5","","","","","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sjvth"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sjvwj","ark:/21198/zz000sjvv1","2","Completed","","Page","connexxus/images/masters/21198-zz000sjvwj-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sjvwj"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sjvx2","ark:/21198/zz000sjvv1","2","Completed","","Page","connexxus/images/masters/21198-zz000sjvx2-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sjvx2"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sjvzk","ark:/21198/zz000sjvv1","2","Completed","","Page","connexxus/images/masters/21198-zz000sjvzk-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sjvzk"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sjw13","ark:/21198/zz000sjw0k","2","Completed","","Page","connexxus/images/masters/21198-zz000sjw13-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sjw13"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sjw2m","ark:/21198/zz000sjw0k","2","Completed","","Page","connexxus/images/masters/21198-zz000sjw2m-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sjw2m"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sjw34","ark:/21198/zz000sjw0k","2","Completed","","Page","connexxus/images/masters/21198-zz000sjw34-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sjw34"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sjw55","ark:/21198/zz000sjw4n","2","Completed","","Page","connexxus/images/masters/21198-zz000sjw55-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sjw55"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sjw6p","ark:/21198/zz000sjw4n","2","Completed","","Page","connexxus/images/masters/21198-zz000sjw6p-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sjw6p"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sjw97","ark:/21198/zz000sjw76","2","Completed","","Page","connexxus/images/masters/21198-zz000sjw97-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sjw97"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sjwbr","ark:/21198/zz000sjw76","2","Completed","","Page","connexxus/images/masters/21198-zz000sjwbr-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sjwbr"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sjwds","ark:/21198/zz000sjw8q","2","Completed","","Page","connexxus/images/masters/21198-zz000sjwds-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sjwds"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sjwf9","ark:/21198/zz000sjw8q","2","Completed","","Page","connexxus/images/masters/21198-zz000sjwf9-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sjwf9"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sjwgt","ark:/21198/zz000sjw8q","2","Completed","","Page","connexxus/images/masters/21198-zz000sjwgt-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sjwgt"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sjwhb","ark:/21198/zz000sjw8q","2","Completed","","Page","connexxus/images/masters/21198-zz000sjwhb-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sjwhb"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sjwjv","ark:/21198/zz000sjw8q","2","Completed","","Page","connexxus/images/masters/21198-zz000sjwjv-1-master.tif","5","","","","","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sjwjv"
