"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Visibility","viewingHint","Duplicate","Delete in Title","Thumbnail","Title","Alt ID.local","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Iranian National Baha'i Archives","ark:/21198/z1zp5v4h","ark:/21198/zz002h5z3m","","","Page","inba/image/21198-zz002h5z3m-1-master_084.tif","84","","","","","","Page 84","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zp5v4h",""
"Iranian National Baha'i Archives","ark:/21198/z1tx53d5","ark:/21198/zz002h5z3m","","","Page","inba/image/21198-zz002h5z3m-1-master_085.tif","85","","","","","","Page 85","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tx53d5",""
"Iranian National Baha'i Archives","ark:/21198/z1q8324x","ark:/21198/zz002h5z3m","","","Page","inba/image/21198-zz002h5z3m-1-master_086.tif","86","","","","","","Page 86","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q8324x",""
"Iranian National Baha'i Archives","ark:/21198/z1kh29b9","ark:/21198/zz002h5z3m","","","Page","inba/image/21198-zz002h5z3m-1-master_087.tif","87","","","","","","Page 87","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kh29b9",""
"Iranian National Baha'i Archives","ark:/21198/z1fr1jk4","ark:/21198/zz002h5z3m","","","Page","inba/image/21198-zz002h5z3m-1-master_088.tif","88","","","","","","Page 88","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fr1jk4",""
"Iranian National Baha'i Archives","ark:/21198/z1b00svq","ark:/21198/zz002h5z3m","","","Page","inba/image/21198-zz002h5z3m-1-master_089.tif","89","","","","","","Page 89","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b00svq",""
"Iranian National Baha'i Archives","ark:/21198/z167026p","ark:/21198/zz002h5z3m","","","Page","inba/image/21198-zz002h5z3m-1-master_090.tif","90","","","","","","Page 90","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz167026p",""
"Iranian National Baha'i Archives","ark:/21198/z12f99hv","ark:/21198/zz002h5z3m","","","Page","inba/image/21198-zz002h5z3m-1-master_091.tif","91","","","","","","Page 91","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12f99hv",""
"Iranian National Baha'i Archives","ark:/21198/z1xp8t04","ark:/21198/zz002h5z3m","","","Page","inba/image/21198-zz002h5z3m-1-master_092.tif","92","","","","","","Page 92","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xp8t04",""
"Iranian National Baha'i Archives","ark:/21198/z1t16rp1","ark:/21198/zz002h5z3m","","","Page","inba/image/21198-zz002h5z3m-1-master_093.tif","93","","","","","","Page 93","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t16rp1",""
"Iranian National Baha'i Archives","ark:/21198/z1p860x7","ark:/21198/zz002h5z3m","","","Page","inba/image/21198-zz002h5z3m-1-master_094.tif","94","","","","","","Page 94","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p860x7",""
