Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,viewingHint,Text direction,Item Sequence,Duplicate,Delete in Title,Type.typeOfResource,Subject,Type.genre,Language,Name.editor,Name.engraver,Title,Relation.rectoVerso,Relation.pageNumber,Description.note,Source,Relation.isPartOf,Alt ID.local,Date.normalized,Publisher.publisherName,Format.extent,Publisher.placeOfOrigin,Date.publication,Format.dimensions,Description.tableOfContents,Alt ID.oclc,AltTitle.uniform,AltTitle.inscribed,Relation.hasPart,Name.printer,Name.illustrator,Rights.copyrightStatus
Picart (Bernard) Collection,ark:/21198/zz001401g3,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz001401g3-1-master.tif,,,112,,,text,,,,,,page 104,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001401hm,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz001401hm-1-master.tif,,,113,,,text,,,,,,page 105,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001401j4,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz001401j4-1-master.tif,,,114,,,text,,,,,,page 106,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001401kn,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz001401kn-1-master.tif,,,115,,,text,,,,,,page 107,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001401m5,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz001401m5-1-master.tif,,,116,,,text,,,,,,page 108 (image error),v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001401np,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz001401np-1-master.tif,,,117,,,text,,,,,,page 109,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001401p6,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz001401p6-1-master.tif,,,118,,,text,,,,,,page 110,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001401qq,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz001401qq-1-master.tif,,,119,,,text,,,,,,page 111,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001401r7,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz001401r7-1-master.tif,,,120,,,text,,,,,,page 112,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001401sr,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz001401sr-1-master.tif,,,121,,,text,,,,,,page 113,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001401t8,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz001401t8-1-master.tif,,,122,,,text,,,,,,page 114,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001401vs,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz001401vs-1-master.tif,,,123,,,text,,,,,,page 115,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001401w9,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz001401w9-1-master.tif,,,124,,,text,,,,,,page 116,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001401xt,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz001401xt-1-master.tif,,,125,,,text,,,,,,page 117,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001401zb,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz001401zb-1-master.tif,,,126,,,text,,,,,,page 118,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz0014020b,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz0014020b-1-master.tif,,,127,,,text,,,,,,page 119,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz0014021v,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz0014021v-1-master.tif,,,128,,,text,,,,,,page 120,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz0014022c,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz0014022c-1-master.tif,,,129,,,text,,,,,,page 121,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz0014023w,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz0014023w-1-master.tif,,,130,,,text,,,,,,page 122,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz0014024d,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz0014024d-1-master.tif,,,131,,,,,,,,,page 123,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz0014025x,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz0014025x-1-master.tif,,,132,,,text,,,,,,page 124,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz0014026f,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz0014026f-1-master.tif,,,133,,,text,,,,,,page 125,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz0014027z,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz0014027z-1-master.tif,,,134,,,text,,,,,,page 126,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz0014028g,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz0014028g-1-master.tif,,,135,,,text,,,,,,page 127,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00140290,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz00140290-1-master.tif,,,136,,,text,,,,,,page 128,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001402bh,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz001402bh-1-master.tif,,,137,,,text,,,,,,page 129,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001402c1,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz001402c1-1-master.tif,,,138,,,text,,,,,,page 130,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001402dj,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz001402dj-1-master.tif,,,139,,,text,,,,,,page 131,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001402f2,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz001402f2-1-master.tif,,,140,,,text,,,,,,page 132,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001402gk,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz001402gk-1-master.tif,,,141,,,text,,,,,,page 132a,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001402h3,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz001402h3-1-master.tif,,,142,,,still image,,,,,,EVEQUE benissant les eaux.,v,,"EVEQUE benissant les eaux.1. PAPAS ou PRETRE Grec en ses Habits Pontificaux. 2. Cloche des Caloyers.PATRIARCHE de Constantinople.a. ARCHIPRETRE, ou PROTOPAPAS.b. PAPAS en robe fourée.FIANCÉE Grecque sur un Sopha.B. Picart sculp. direx. 1731.",page 132b,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001402jm,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz001402jm-1-master.tif,,,143,,,text,,,,,,page 133,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001402k4,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz001402k4-1-master.tif,,,144,,,text,,,,,,page 134,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001402mn,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz001402mn-1-master.tif,,,145,,,text,,,,,,page 135,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001402n5,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz001402n5-1-master.tif,,,146,,,text,,,,,,page 136,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001402pp,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz001402pp-1-master.tif,,,147,,,text,,,,,,page 137,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001402q6,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz001402q6-1-master.tif,,,148,,,text,,,,,,page 138,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001402rq,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz001402rq-1-master.tif,,,149,,,text,,,,,,page 139,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001402s7,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz001402s7-1-master.tif,,,150,,,text,,,,,,page 140,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00140k0k,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz00140k0k-1-master.tif,,,151,,,text,,,,,,page 141,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00140k13,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz00140k13-1-master.tif,,,152,,,text,,,,,,page 142,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00140k2m,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz00140k2m-1-master.tif,,,153,,,text,,,,,,page 142a,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00140k34,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz00140k34-1-master.tif,,,154,,,still image,,,,,,MANIERE dont les GRECS attendent la descente du FEU SACRÉ dans le St. SEPULCRE.,v,,MANIERE dont les GRECS attendent la descente du FEU SACRÉ dans le St. SEPULCRE.La DISTRIBUTION du FEU SACRÉ aux GRECS par le PATRIARCHE.B. Picart invenit 1730.,page 142b,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00140k4n,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz00140k4n-1-master.tif,,,155,,,text,,,,,,page 143,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00140k55,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz00140k55-1-master.tif,,,156,,,text,,,,,,page 144,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00140k6p,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz00140k6p-1-master.tif,,,157,,,text,,,,,,page 145,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00140k76,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz00140k76-1-master.tif,,,158,,,text|~|still image,,,,,,page 146,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00140k8q,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz00140k8q-1-master.tif,,,159,,,text,,,,,,page 147,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00140k97,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz00140k97-1-master.tif,,,160,,,text,,,,,,page 148,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00140kbr,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz00140kbr-1-master.tif,,,161,,,text,,,,,,page 149,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00140kc8,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz00140kc8-1-master.tif,,,162,,,text,,,,,,page 150,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00140kds,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz00140kds-1-master.tif,,,163,,,text,,,,,,page 151,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00140kf9,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz00140kf9-1-master.tif,,,164,,,text,,,,,,page 152,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00140kgt,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz00140kgt-1-master.tif,,,165,,,text,,,,,,page 153,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00140khb,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz00140khb-1-master.tif,,,166,,,text,,,,,,page 154,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00140kjv,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz00140kjv-1-master.tif,,,167,,,text,,,,,,page 155,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00140kkc,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz00140kkc-1-master.tif,,,168,,,text,,,,,,page 156,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00140kmw,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz00140kmw-1-master.tif,,,169,,,text,,,,,,page 157,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00140knd,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz00140knd-1-master.tif,,,170,,,text,,,,,,page 158,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00140kpx,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz00140kpx-1-master.tif,,,171,,,text,,,,,,page 159,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00140kqf,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz00140kqf-1-master.tif,,,172,,,text,,,,,,page 160,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00140krz,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz00140krz-1-master.tif,,,173,,,text,,,,,,page 161,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00140ksg,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz00140ksg-1-master.tif,,,174,,,text,,,,,,page 162,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00140kt0,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz00140kt0-1-master.tif,,,175,,,text,,,,,,page 163,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00140kvh,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz00140kvh-1-master.tif,,,176,,,text,,,,,,page 164,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00140kw1,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz00140kw1-1-master.tif,,,177,,,text,,,,,,page 165,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00140kxj,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz00140kxj-1-master.tif,,,178,,,text,,,,,,page 166,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00140kz2,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz00140kz2-1-master.tif,,,179,,,text,,,,,,page 167,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00140m02,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz00140m02-1-master.tif,,,180,,,text,,,,,,page 168,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00140m1k,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz00140m1k-1-master.tif,,,181,,,text,,,,,,page 169,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00140m23,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz00140m23-1-master.tif,,,182,,,text,,,,,,page 170,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00140m3m,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz00140m3m-1-master.tif,,,183,,,text,,,,,,page 170a,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00140m44,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz00140m44-1-master.tif,,,184,,,still image,,,,,,DEUIL des FEMMES GREQUES à RAMA.,v,,DEUIL des FEMMES GREQUES à RAMA.BAPTÊME des GRECS dans le JOURDAIN.B. Picart inv. 1730.,page 170b,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00140m5n,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz00140m5n-1-master.tif,,,185,,,still image,,,,,,DEUIL des FEMMES GREQUES à RAMA.,r,,DEUIL des FEMMES GREQUES à RAMA.BAPTÊME des GRECS dans le JOURDAIN.B. Picart inv. 1730.,page 170c,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00140m65,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz00140m65-1-master.tif,,,186,,,text,,,,,,page 170d,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00140m7p,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz00140m7p-1-master.tif,,,187,,,text,,,,,,page 171,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00140m86,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz00140m86-1-master.tif,,,188,,,text,,,,,,page 172,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00140m9q,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz00140m9q-1-master.tif,,,189,,,text,,,,,,page 173,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00140mb7,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz00140mb7-1-master.tif,,,190,,,text,,,,,,page 174,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00140mcr,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz00140mcr-1-master.tif,,,191,,,text,,,,,,page 175,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00140md8,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz00140md8-1-master.tif,,,192,,,text,,,,,,page 176,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00140mfs,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz00140mfs-1-master.tif,,,193,,,text,,,,,,page 177,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00140mg9,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz00140mg9-1-master.tif,,,194,,,text,,,,,,page 178,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00140mht,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz00140mht-1-master.tif,,,195,,,text,,,,,,page 179,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00151rqq,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz00151rqq-1-master.tif,,,196,,,text,,,,,,page 180,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00151rr7,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz00151rr7-1-master.tif,,,197,,,text,,,,,,page 181,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00151rsr,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz00151rsr-1-master.tif,,,198,,,text,,,,,,page 182,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00151rt8,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz00151rt8-1-master.tif,,,199,,,text,,,,,,page 183,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00151rvs,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz00151rvs-1-master.tif,,,200,,,text,,,,,,page 184,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00151rw9,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz00151rw9-1-master.tif,,,201,,,text,,,,,,page 185,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00151rxt,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz00151rxt-1-master.tif,,,202,,,text,,,,,,page 186,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00151rzb,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz00151rzb-1-master.tif,,,203,,,text,,,,,,page 187,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00151s0b,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz00151s0b-1-master.tif,,,204,,,text,,,,,,page 188,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00151s1v,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz00151s1v-1-master.tif,,,205,,,text,,,,,,page 189,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00151s2c,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz00151s2c-1-master.tif,,,206,,,text,,,,,,page 190,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00151s3w,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz00151s3w-1-master.tif,,,207,,,text,,,,,,page 191,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00151s4d,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz00151s4d-1-master.tif,,,208,,,text,,,,,,page 192,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00151s5x,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz00151s5x-1-master.tif,,,209,,,text,,,,,,page 193,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00151s6f,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz00151s6f-1-master.tif,,,210,,,text,,,,,,page 194,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00151s7z,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz00151s7z-1-master.tif,,,211,,,text|~|text,,,,,,page 195,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00151s8g,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz00151s8g-1-master.tif,,,212,,,text,,,,,,page 196,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00151s90,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz00151s90-1-master.tif,,,213,,,text,,,,,,page 197,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00151sbh,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz00151sbh-1-master.tif,,,214,,,text,,,,,,page 198,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00151sc1,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz00151sc1-1-master.tif,,,215,,,text,,,,,,page 199,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001520jz,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz001520jz-1-master.tif,,,216,,,text,,,,,,page 200,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001520kg,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz001520kg-1-master.tif,,,217,,,text,,,,,,page 201,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001520m0,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz001520m0-1-master.tif,,,218,,,text,,,,,,page 202,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001520nh,ark:/21198/zz0009pfk3,2,Completed,ChildWork,,,,219,,,text,,,,,,page 203 [missing image],r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001520p1,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz001520p1-1-master.tif,,,220,,,text,,,,,,page 204,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001520qj,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz001520qj-2-master.tif,,,221,,,text,,,,,,page 205,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001520r2,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz001520r2-1-master.tif,,,222,,,text,,,,,,page 206,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001520sk,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz001520sk-1-master.tif,,,223,,,text,,,,,,page 207,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001520t3,ark:/21198/zz0009pfk3,2,Completed,ChildWork,picart/masters/21198-zz001520t3-1-master.tif,,,224,,,text,,,,,,page 208,v,,,,,,,,,,,,,,,,,,,
