"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","viewingHint","Text direction","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","Subject","Type.genre","Language","Name.editor","Name.engraver","Title","Relation.rectoVerso","Relation.PageNumber","Description.note","Source","Relation.isPartOf","Alt ID.local","Date.normalized","Publisher.publisherName","Format.extent","Publisher.placeOfOrigin","Date.publication","Format.dimensions","Description.tableOfContents","Alt ID.oclc","AltTitle.uniform","AltTitle.inscribed","Relation.hasPart","Name.printer","Name.illustrator","Rights.copyrightStatus","Bucketeer State","IIIF Access URL"
"Picart (Bernard) Collection","ark:/21198/zz0015v9rq","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz0015v9rq-1-master.tif","","","142","","","text","","","","","","Page 126","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015v9rq"
"Picart (Bernard) Collection","ark:/21198/zz0015v9s7","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz0015v9s7-1-master.tif","","","143","","","text","","","","","","Page 127","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015v9s7"
"Picart (Bernard) Collection","ark:/21198/zz0015v9tr","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz0015v9tr-1-master.tif","","","144","","","text","","","","","","Page 128","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015v9tr"
"Picart (Bernard) Collection","ark:/21198/zz0015v9v8","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz0015v9v8-1-master.tif","","","145","","","text","","","","","","Page 129","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015v9v8"
"Picart (Bernard) Collection","ark:/21198/zz0015v9ws","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz0015v9ws-1-master.tif","","","146","","","text","","","","","","Page 130","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015v9ws"
"Picart (Bernard) Collection","ark:/21198/zz0015v9x9","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz0015v9x9-1-master.tif","","","147","","","text","","","","","","Page 131","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015v9x9"
"Picart (Bernard) Collection","ark:/21198/zz0015v9zt","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz0015v9zt-1-master.tif","","","148","","","text","","","","","","Page 132","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015v9zt"
"Picart (Bernard) Collection","ark:/21198/zz0015vb0t","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz0015vb0t-1-master.tif","","","149","","","text","","","","","","Page 133","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vb0t"
"Picart (Bernard) Collection","ark:/21198/zz0015vb1b","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz0015vb1b-1-master.tif","","","150","","","text","","","","","","Page 134","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vb1b"
"Picart (Bernard) Collection","ark:/21198/zz0015vb2v","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz0015vb2v-1-master.tif","","","151","","","text","","","","","","Page 135","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vb2v"
"Picart (Bernard) Collection","ark:/21198/zz0015vb3c","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz0015vb3c-1-master.tif","","","152","","","text","","","","","","Page 136","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vb3c"
"Picart (Bernard) Collection","ark:/21198/zz0015vb4w","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz0015vb4w-1-master.tif","","","153","","","text","","","","","","Page 137","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vb4w"
"Picart (Bernard) Collection","ark:/21198/zz0015vb5d","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz0015vb5d-1-master.tif","","","154","","","text","","","","","","Page 138","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vb5d"
"Picart (Bernard) Collection","ark:/21198/zz0015vb6x","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz0015vb6x-1-master.tif","","","155","","","text","","","","","","Page 139","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vb6x"
"Picart (Bernard) Collection","ark:/21198/zz0015vb7f","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz0015vb7f-1-master.tif","","","156","","","","","","","","","Page 140","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vb7f"
"Picart (Bernard) Collection","ark:/21198/zz0015vb8z","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz0015vb8z-1-master.tif","","","157","","","text","","","","","","Page 141","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vb8z"
"Picart (Bernard) Collection","ark:/21198/zz0015vb9g","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz0015vb9g-1-master.tif","","","158","","","text","","","","","","Page 142","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vb9g"
"Picart (Bernard) Collection","ark:/21198/zz0015vbb0","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz0015vbb0-1-master.tif","","","159","","","still image","","","","","","DERVICH ou Moine Turc qui tourne par devotion.","r","","DERVICH ou Moine Turc qui tourne par devotion.SAKA Charitable Derviche qui porte de l'eau par la ville et la donne par charite.TURC qui fait sa priere.DERVICH des Indes.","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vbb0"
"Picart (Bernard) Collection","ark:/21198/zz0015vbch","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz0015vbch-1-master.tif","","","160","","","text","","","","","","blank Page","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vbch"
"Picart (Bernard) Collection","ark:/21198/zz0015vbd1","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz0015vbd1-1-master.tif","","","161","","","text","","","","","","Page 143","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vbd1"
"Picart (Bernard) Collection","ark:/21198/zz0015vbfj","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz0015vbfj-1-master.tif","","","162","","","text","","","","","","Page 144","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vbfj"
"Picart (Bernard) Collection","ark:/21198/zz0015vbg2","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz0015vbg2-1-master.tif","","","163","","","text","","","","","","Page 145","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vbg2"
"Picart (Bernard) Collection","ark:/21198/zz0015vbhk","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz0015vbhk-1-master.tif","","","164","","","text","","","","","","Page 146","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vbhk"
"Picart (Bernard) Collection","ark:/21198/zz0015vbj3","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz0015vbj3-1-master.tif","","","165","","","text|~|still image","","","","","","Page 147","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vbj3"
"Picart (Bernard) Collection","ark:/21198/zz0015vbkm","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz0015vbkm-1-master.tif","","","166","","","text|~|still image","","","","","","Page 148","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vbkm"
"Picart (Bernard) Collection","ark:/21198/zz0015vbm4","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz0015vbm4-1-master.tif","","","167","","","text","","","","","","Page 149","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vbm4"
"Picart (Bernard) Collection","ark:/21198/zz0015vbnn","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz0015vbnn-1-master.tif","","","168","","","text","","","","","","Page 150","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vbnn"
"Picart (Bernard) Collection","ark:/21198/zz0015vbp5","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz0015vbp5-1-master.tif","","","169","","","text","","","","","","Page 151","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vbp5"
"Picart (Bernard) Collection","ark:/21198/zz0015vbqp","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz0015vbqp-1-master.tif","","","170","","","text","","","","","","Page 152","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vbqp"
"Picart (Bernard) Collection","ark:/21198/zz0015zcmz","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz0015zcmz-1-master.tif","","","171","","","text","","","","","","Page 153","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015zcmz"
"Picart (Bernard) Collection","ark:/21198/zz0015zcng","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz0015zcng-1-master.tif","","","172","","","text","","","","","","Page 154","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015zcng"
"Picart (Bernard) Collection","ark:/21198/zz0015zcp0","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz0015zcp0-1-master.tif","","","173","","","text","","","","","","Page 155","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015zcp0"
"Picart (Bernard) Collection","ark:/21198/zz0015zcqh","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz0015zcqh-1-master.tif","","","174","","","text","","","","","","Page 156","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015zcqh"
"Picart (Bernard) Collection","ark:/21198/zz0015zcr1","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz0015zcr1-1-master.tif","","","175","","","text","","","","","","Page 157","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015zcr1"
"Picart (Bernard) Collection","ark:/21198/zz0015zcsj","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz0015zcsj-1-master.tif","","","176","","","text","","","","","","Page 158","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015zcsj"
"Picart (Bernard) Collection","ark:/21198/zz0015zct2","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz0015zct2-1-master.tif","","","177","","","text","","","","","","Page 159","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015zct2"
"Picart (Bernard) Collection","ark:/21198/zz0015zcvk","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz0015zcvk-1-master.tif","","","178","","","text","","","","","","Page 160","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015zcvk"
"Picart (Bernard) Collection","ark:/21198/zz0015zcw3","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz0015zcw3-1-master.tif","","","179","","","text","","","","","","Page 161","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015zcw3"
"Picart (Bernard) Collection","ark:/21198/zz0015zcxm","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz0015zcxm-1-master.tif","","","180","","","text","","","","","","Page 162","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015zcxm"
"Picart (Bernard) Collection","ark:/21198/zz0015zcz4","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz0015zcz4-1-master.tif","","","181","","","text","","","","","","Page 163","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015zcz4"
"Picart (Bernard) Collection","ark:/21198/zz0015zd04","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz0015zd04-1-master.tif","","","182","","","text","","","","","","Page 164","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015zd04"
"Picart (Bernard) Collection","ark:/21198/zz0015zd1n","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz0015zd1n-1-master.tif","","","183","","","text","","","","","","Page 165","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015zd1n"
"Picart (Bernard) Collection","ark:/21198/zz0015zd25","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz0015zd25-1-master.tif","","","184","","","text","","","","","","Page 166","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015zd25"
"Picart (Bernard) Collection","ark:/21198/zz0015zd3p","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz0015zd3p-1-master.tif","","","185","","","text","","","","","","Page 167","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015zd3p"
"Picart (Bernard) Collection","ark:/21198/zz0015zd46","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz0015zd46-1-master.tif","","","186","","","text","","","","","","Page 168","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015zd46"
"Picart (Bernard) Collection","ark:/21198/zz0015zd5q","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz0015zd5q-1-master.tif","","","187","","","text","","","","","","Page 169","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015zd5q"
"Picart (Bernard) Collection","ark:/21198/zz0015zd67","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz0015zd67-1-master.tif","","","188","","","text","","","","","","Page 170","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015zd67"
"Picart (Bernard) Collection","ark:/21198/zz0015zd7r","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz0015zd7r-1-master.tif","","","189","","","text","","","","","","Page 171","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015zd7r"
"Picart (Bernard) Collection","ark:/21198/zz0015zd88","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz0015zd88-1-master.tif","","","190","","","text","","","","","","Page 172","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015zd88"
"Picart (Bernard) Collection","ark:/21198/zz001603gw","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz001603gw-1-master.tif","","","191","","","text","","","","","","Page 173","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001603gw"
"Picart (Bernard) Collection","ark:/21198/zz001603hd","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz001603hd-1-master.tif","","","192","","","text","","","","","","Page 174","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001603hd"
"Picart (Bernard) Collection","ark:/21198/zz001603jx","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz001603jx-1-master.tif","","","193","","","text","","","","","","Page 175","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001603jx"
"Picart (Bernard) Collection","ark:/21198/zz001603kf","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz001603kf-1-master.tif","","","194","","","text","","","","","","Page 176","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001603kf"
"Picart (Bernard) Collection","ark:/21198/zz001603mz","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz001603mz-1-master.tif","","","195","","","text","","","","","","Page 177","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001603mz"
"Picart (Bernard) Collection","ark:/21198/zz001603ng","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz001603ng-1-master.tif","","","196","","","text","","","","","","Page 178","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001603ng"
"Picart (Bernard) Collection","ark:/21198/zz001603p0","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz001603p0-1-master.tif","","","197","","","text","","","","","","Page 179","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001603p0"
"Picart (Bernard) Collection","ark:/21198/zz001603qh","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz001603qh-1-master.tif","","","198","","","text","","","","","","Page 180","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001603qh"
"Picart (Bernard) Collection","ark:/21198/zz001603r1","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz001603r1-1-master.tif","","","199","","","text","","","","","","Page 181","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001603r1"
"Picart (Bernard) Collection","ark:/21198/zz001603sj","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz001603sj-1-master.tif","","","200","","","text","","","","","","Page 182","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001603sj"
"Picart (Bernard) Collection","ark:/21198/zz001603t2","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz001603t2-1-master.tif","","","201","","","text","","","","","","Page 183","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001603t2"
"Picart (Bernard) Collection","ark:/21198/zz001603vk","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz001603vk-1-master.tif","","","202","","","text","","","","","","Page 184","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001603vk"
"Picart (Bernard) Collection","ark:/21198/zz001603w3","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz001603w3-1-master.tif","","","203","","","text","","","","","","Page 185","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001603w3"
"Picart (Bernard) Collection","ark:/21198/zz001603xm","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz001603xm-1-master.tif","","","204","","","text","","","","","","Page 186","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001603xm"
"Picart (Bernard) Collection","ark:/21198/zz001603z4","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz001603z4-1-master.tif","","","205","","","text","","","","","","Page 187","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001603z4"
"Picart (Bernard) Collection","ark:/21198/zz00160404","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz00160404-1-master.tif","","","206","","","text","","","","","","Page 188","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00160404"
"Picart (Bernard) Collection","ark:/21198/zz0016041n","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz0016041n-1-master.tif","","","207","","","text","","","","","","Page 189","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0016041n"
"Picart (Bernard) Collection","ark:/21198/zz00160425","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz00160425-1-master.tif","","","208","","","text","","","","","","Page 190","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00160425"
"Picart (Bernard) Collection","ark:/21198/zz0016043p","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz0016043p-1-master.tif","","","209","","","text","","","","","","Page 191","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0016043p"
"Picart (Bernard) Collection","ark:/21198/zz00160446","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz00160446-1-master.tif","","","210","","","text","","","","","","Page 192","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00160446"
"Picart (Bernard) Collection","ark:/21198/zz001604nz","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz001604nz-1-master.tif","","","211","","","still image","","","","","","DGI-GUERDGI ALBANOIS qui porte au Bezestein des Foyes de Mouton pour nourrir les Chats.","r","","DGI-GUERDGI ALBANOIS qui porte au Bezestein des Foyes de Mouton pour nourrir les Chats.B. Picart sculp. dir.","Page 192a","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001604nz"
"Picart (Bernard) Collection","ark:/21198/zz001604pg","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz001604pg-1-master.tif","","","212","","","text","","","","","","Page 192b","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001604pg"
"Picart (Bernard) Collection","ark:/21198/zz001604q0","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz001604q0-1-master.tif","","","213","","","text","","","","","","Page 193","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001604q0"
"Picart (Bernard) Collection","ark:/21198/zz001604rh","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz001604rh-1-master.tif","","","214","","","text","","","","","","Page 194","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001604rh"
"Picart (Bernard) Collection","ark:/21198/zz001604s1","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz001604s1-1-master.tif","","","215","","","text","","","","","","Page 195","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001604s1"
"Picart (Bernard) Collection","ark:/21198/zz001604tj","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz001604tj-1-master.tif","","","216","","","text","","","","","","Page 196","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001604tj"
"Picart (Bernard) Collection","ark:/21198/zz001604v2","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz001604v2-1-master.tif","","","217","","","text","","","","","","Page 197","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001604v2"
"Picart (Bernard) Collection","ark:/21198/zz001604wk","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz001604wk-1-master.tif","","","218","","","text","","","","","","Page 198","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001604wk"
"Picart (Bernard) Collection","ark:/21198/zz001604x3","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz001604x3-1-master.tif","","","219","","","text","","","","","","Page 199","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001604x3"
"Picart (Bernard) Collection","ark:/21198/zz001604zm","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz001604zm-1-master.tif","","","220","","","text","","","","","","Page 200","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001604zm"
"Picart (Bernard) Collection","ark:/21198/zz0016050m","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz0016050m-1-master.tif","","","221","","","text","","","","","","Page 201","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0016050m"
"Picart (Bernard) Collection","ark:/21198/zz00160514","ark:/21198/zz0009pfn4","2","Completed","Page","picart/masters/21198-zz00160514-1-master.tif","","","222","","","text","","","","","","Page 202","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00160514"
