Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,viewingHint,Text direction,Item Sequence,Duplicate,Delete in Title,Type.typeOfResource,Subject,Type.genre,Language,Name.editor,Name.engraver,Title,Relation.rectoVerso,Relation.pageNumber,Description.note,Source,Relation.isPartOf,Alt ID.local,Date.normalized,Publisher.publisherName,Format.extent,Publisher.placeOfOrigin,Date.publication,Format.dimensions,Description.tableOfContents,Alt ID.oclc,AltTitle.uniform,AltTitle.inscribed,Relation.hasPart,Name.printer,Name.illustrator,Rights.copyrightStatus
Picart (Bernard) Collection,ark:/21198/zz000n92n1,ark:/21198/zz0009pff1,2,Completed,ChildWork,picart/masters/21198-zz000n92n1-1-master.tif,,,44,,,text,,,,,,page xxvi,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000n92pj,ark:/21198/zz0009pff1,2,Completed,ChildWork,picart/masters/21198-zz000n92pj-1-master.tif,,,45,,,text,,,,,,page xxvii,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000n92q2,ark:/21198/zz0009pff1,2,Completed,ChildWork,picart/masters/21198-zz000n92q2-1-master.tif,,,46,,,text,,,,,,page xxviii,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000n92rk,ark:/21198/zz0009pff1,2,Completed,ChildWork,picart/masters/21198-zz000n92rk-1-master.tif,,,47,,,text,,,,,,page xxix,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000n92s3,ark:/21198/zz0009pff1,2,Completed,ChildWork,picart/masters/21198-zz000n92s3-1-master.tif,,,48,,,text,,,,,,page xxx,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000n92tm,ark:/21198/zz0009pff1,2,Completed,ChildWork,picart/masters/21198-zz000n92tm-1-master.tif,,,49,,,text,,,,,,page xxxi,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000n92v4,ark:/21198/zz0009pff1,2,Completed,ChildWork,picart/masters/21198-zz000n92v4-1-master.tif,,,50,,,text,,,,,,page xxxii,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000n92wn,ark:/21198/zz0009pff1,2,Completed,ChildWork,picart/masters/21198-zz000n92wn-1-master.tif,,,51,,,text,,,,,,page xxxiii,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000n92x5,ark:/21198/zz0009pff1,2,Completed,ChildWork,picart/masters/21198-zz000n92x5-1-master.tif,,,52,,,text,,,,,,page xxxiv,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000n92zp,ark:/21198/zz0009pff1,2,Completed,ChildWork,picart/masters/21198-zz000n92zp-1-master.tif,,,53,,,text,,,,,,page xxxv,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000n930p,ark:/21198/zz0009pff1,2,Completed,ChildWork,picart/masters/21198-zz000n930p-1-master.tif,,,54,,,text,,,,,,page xxxvi,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000n9316,ark:/21198/zz0009pff1,2,Completed,ChildWork,picart/masters/21198-zz000n9316-1-master.tif,,,55,,,text,,,,,,page xxxvii,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000n932q,ark:/21198/zz0009pff1,2,Completed,ChildWork,picart/masters/21198-zz000n932q-1-master.tif,,,56,,,text|~|still image,,,,,,page xxxviii,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000n9337,ark:/21198/zz0009pff1,2,Completed,ChildWork,picart/masters/21198-zz000n9337-1-master.tif,,,57,,,text|~|still image,,,,,,page xxxix,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000n934r,ark:/21198/zz0009pff1,2,Completed,ChildWork,picart/masters/21198-zz000n934r-1-master.tif,,,58,,,text,,,,,,page xl,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000n9358,ark:/21198/zz0009pff1,2,Completed,ChildWork,picart/masters/21198-zz000n9358-1-master.tif,,,59,,,still image,,,,,,Diss. sur le Culte Religieux.,r,,Diss. sur le Culte Religieux.,page xla,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000n936s,ark:/21198/zz0009pff1,2,Completed,ChildWork,picart/masters/21198-zz000n936s-1-master.tif,,,60,,,text,,,,,,page xlb,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000n9379,ark:/21198/zz0009pff1,2,Completed,ChildWork,picart/masters/21198-zz000n9379-1-master.tif,,,61,,,text,,,,,,page xli,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000n938t,ark:/21198/zz0009pff1,2,Completed,ChildWork,picart/masters/21198-zz000n938t-1-master.tif,,,62,,,text|~|still image,,,,,,page xlii,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000n939b,ark:/21198/zz0009pff1,2,Completed,ChildWork,picart/masters/21198-zz000n939b-1-master.tif,,,63,,,text,,,,,,section-title page,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000n93bv,ark:/21198/zz0009pff1,2,Completed,ChildWork,picart/masters/21198-zz000n93bv-1-master.tif,,,64,,,text,,,,,,section-title page verso,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000n93cc,ark:/21198/zz0009pff1,2,Completed,ChildWork,picart/masters/21198-zz000n93cc-1-master.tif,,,65,,,text|~|still image,,,,,,preface i,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000n93dw,ark:/21198/zz0009pff1,2,Completed,ChildWork,picart/masters/21198-zz000n93dw-1-master.tif,,,66,,,text,,,,,,preface ii,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000n93fd,ark:/21198/zz0009pff1,2,Completed,ChildWork,picart/masters/21198-zz000n93fd-1-master.tif,,,67,,,text,,,,,,preface iii,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000n93gx,ark:/21198/zz0009pff1,2,Completed,ChildWork,picart/masters/21198-zz000n93gx-1-master.tif,,,68,,,text,,,,,,preface iv,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000n93hf,ark:/21198/zz0009pff1,2,Completed,ChildWork,picart/masters/21198-zz000n93hf-1-master.tif,,,69,,,text,,,,,,preface v,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000n93jz,ark:/21198/zz0009pff1,2,Completed,ChildWork,picart/masters/21198-zz000n93jz-1-master.tif,,,70,,,text,,,,,,preface vi,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000n949t,ark:/21198/zz0009pff1,2,Completed,ChildWork,picart/masters/21198-zz000n949t-1-master.tif,,,71,,,text|~|still image,,,,,,page 001,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000n94bb,ark:/21198/zz0009pff1,2,Completed,ChildWork,picart/masters/21198-zz000n94bb-1-master.tif,,,72,,,text,,,,,,page 002,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000n94cv,ark:/21198/zz0009pff1,2,Completed,ChildWork,picart/masters/21198-zz000n94cv-1-master.tif,,,73,,,text,,,,,,page 003,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000n94dc,ark:/21198/zz0009pff1,2,Completed,ChildWork,picart/masters/21198-zz000n94dc-1-master.tif,,,74,,,text,,,,,,page 004,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000n94fw,ark:/21198/zz0009pff1,2,Completed,ChildWork,picart/masters/21198-zz000n94fw-3-master.tif,,,75,,,text,,,,,,page 005,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000n94gd,ark:/21198/zz0009pff1,2,Completed,ChildWork,picart/masters/21198-zz000n94gd-1-master.tif,,,76,,,text,,,,,,page 006,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000n94hx,ark:/21198/zz0009pff1,2,Completed,ChildWork,picart/masters/21198-zz000n94hx-1-master.tif,,,77,,,text,,,,,,page 007,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000n94jf,ark:/21198/zz0009pff1,2,Completed,ChildWork,picart/masters/21198-zz000n94jf-1-master.tif,,,78,,,text|~|still image,,,,,,page 008,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000n94kz,ark:/21198/zz0009pff1,2,Completed,ChildWork,picart/masters/21198-zz000n94kz-1-master.tif,,,79,,,text|~|still image,,,,,,page 009,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000n94mg,ark:/21198/zz0009pff1,2,Completed,ChildWork,picart/masters/21198-zz000n94mg-1-master.tif,,,80,,,text,,,,,,page 010,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000n94n0,ark:/21198/zz0009pff1,2,Completed,ChildWork,picart/masters/21198-zz000n94n0-1-master.tif,,,81,,,text,,,,,,page 011,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000n94ph,ark:/21198/zz0009pff1,2,Completed,ChildWork,picart/masters/21198-zz000n94ph-1-master.tif,,,82,,,text,,,,,,page 012,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000n94q1,ark:/21198/zz0009pff1,2,Completed,ChildWork,picart/masters/21198-zz000n94q1-1-master.tif,,,83,,,text,,,,,,page 013,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000n94rj,ark:/21198/zz0009pff1,2,Completed,ChildWork,picart/masters/21198-zz000n94rj-1-master.tif,,,84,,,text|~|still image,,,,,,page 014,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000n94s2,ark:/21198/zz0009pff1,2,Completed,ChildWork,picart/masters/21198-zz000n94s2-1-master.tif,,,85,,,text,,,,,,page 015,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000n94tk,ark:/21198/zz0009pff1,2,Completed,ChildWork,picart/masters/21198-zz000n94tk-1-master.tif,,,86,,,text,,,,,,page 016,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000n94v3,ark:/21198/zz0009pff1,2,Completed,ChildWork,picart/masters/21198-zz000n94v3-1-master.tif,,,87,,,text,,,,,,page 017,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000n94wm,ark:/21198/zz0009pff1,2,Completed,ChildWork,picart/masters/21198-zz000n94wm-1-master.tif,,,88,,,text,,,,,,page 018,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000n94x4,ark:/21198/zz0009pff1,2,Completed,ChildWork,picart/masters/21198-zz000n94x4-1-master.tif,,,89,,,text,,,,,,page 019,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000n94zn,ark:/21198/zz0009pff1,2,Completed,ChildWork,picart/masters/21198-zz000n94zn-1-master.tif,,,90,,,text,,,,,,page 020,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000rsgc6,ark:/21198/zz0009pff1,2,Completed,ChildWork,picart/masters/21198-zz000rsgc6-1-master.tif,,,91,,,text|~|still image,,,,,,page 021,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000rsgdq,ark:/21198/zz0009pff1,2,Completed,ChildWork,picart/masters/21198-zz000rsgdq-1-master.tif,,,92,,,text|~|still image,,,,,,page 022,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000rsgf7,ark:/21198/zz0009pff1,2,Completed,ChildWork,picart/masters/21198-zz000rsgf7-1-master.tif,,,93,,,text,,,,,,page 023,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000rsggr,ark:/21198/zz0009pff1,2,Completed,ChildWork,picart/masters/21198-zz000rsggr-1-master.tif,,,94,,,text,,,,,,page 024,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000rsgh8,ark:/21198/zz0009pff1,2,Completed,ChildWork,picart/masters/21198-zz000rsgh8-1-master.tif,,,95,,,text,,,,,,page 025,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000rsgjs,ark:/21198/zz0009pff1,2,Completed,ChildWork,picart/masters/21198-zz000rsgjs-1-master.tif,,,96,,,text,,,,,,page 026,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000rsgk9,ark:/21198/zz0009pff1,2,Completed,ChildWork,picart/masters/21198-zz000rsgk9-1-master.tif,,,97,,,text|~|still image,,,,,,page 027,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000rsgmt,ark:/21198/zz0009pff1,2,Completed,ChildWork,picart/masters/21198-zz000rsgmt-1-master.tif,,,98,,,text|~|still image,,,,,,page 028,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000rsgnb,ark:/21198/zz0009pff1,2,Completed,ChildWork,picart/masters/21198-zz000rsgnb-1-master.tif,,,99,,,text,,,,,,page 029,r,,,,,,,,,,,,,,,,,,,
