"Object Type","Title","Local identifier","Item ARK","Parent ARK","File Name","AltTitle.other","collection.physical","Contents note","Date.created","Date.normalized","Description.latitude","Description.longitude","Description.note","Format.dimensions","Format.extent","Format.medium","Resource type","Genre","Language","Name.creator","Named subject","Note","Place of origin","Publisher.publisherName","Repository","Statement of Responsibility","Rights.copyrightStatus","Rights.rightsHolderContact","Subject","Subject geographic","Subject temporal","Bucketeer State","IIIF Access URL"
"Work","Ramakatane archive 1809","A22_Ramakatane_05_03","ark:/21198/z1s19trk","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a22_0005_003.tif","","Ramakatane Archive (Lesotho National Museum)","Man in a battersby and striped shirt with oversized collar standing with his hand on the shoulder of seated friend in a striped turtleneck sweater and gumboots, photographed in Mr. M.T. Ramakatane's City Centre Studio","June - July 1977","1977-06/1977-07","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s19trk"
"Work","Ramakatane archive 1810","A22_Ramakatane_05_06","ark:/21198/z1n8931n","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a22_0005_006.tif","","Ramakatane Archive (Lesotho National Museum)","Young woman in a checkered bucket hat and high waist  pants standing with her hand on her thigh and touching flower basket, photographed in Mr. M.T. Ramakatane's City Centre Studio","June - July 1977","1977-06/1977-07","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Youth","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n8931n"
"Work","Ramakatane archive 1811","A22_Ramakatane_06_01","ark:/21198/z1hm71ps","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a22_0006_001.tif","","Ramakatane Archive (Lesotho National Museum)","Bearded man standing next to curtains and looking down affectionately at woman wrapped in a blanket seated next to him, photographed in Mr. M.T. Ramakatane's City Centre Studio","June - July 1977","1977-06/1977-07","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Couples","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hm71ps"
"Work","Ramakatane archive 1812","A22_Ramakatane_06_04","ark:/21198/z1cv690x","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a22_0006_004.tif","","Ramakatane Archive (Lesotho National Museum)","Woman in a beret and matching sweater and cardigan smiling to the camera and holding the arm of infant, held in the arms of man standing next to her, photographed in Mr. M.T. Ramakatane's City Centre Studio","June - July 1977","1977-06/1977-07","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Couples","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cv690x"
"Work","Ramakatane archive 1813","A22_Ramakatane_06_06","ark:/21198/z1835j9z","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a22_0006_006.tif","","Ramakatane Archive (Lesotho National Museum)","Baby wrapped in a blanket and placed on top of straw mat on the floor, photographed in Mr. M.T. Ramakatane's City Centre Studio","June - July 1977","1977-06/1977-07","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Children","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1835j9z"
"Work","Ramakatane archive 1814","A22_Ramakatane_07_01","ark:/21198/z14b4smp","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a22_0007_001.tif","","Ramakatane Archive (Lesotho National Museum)","Two women in headwraps and matching outfits standing side by side with their purses on their arms, photographed in Mr. M.T. Ramakatane's City Centre Studio","June - July 1977","1977-06/1977-07","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14b4smp"
"Work","Ramakatane archive 1815","A22_Ramakatane_07_06","ark:/21198/z10k41wb","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a22_0007_006.tif","","Ramakatane Archive (Lesotho National Museum)","Girl standing with an infant on her shoulder next to another girl seated with an infant on her lap, photographed in Mr. M.T. Ramakatane's City Centre Studio","June - July 1977","1977-06/1977-07","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Families","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10k41wb"
"Work","Ramakatane archive 1816","A22_Ramakatane_07_12","ark:/21198/z1vt3jcm","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a22_0007_012.tif","","Ramakatane Archive (Lesotho National Museum)","Man with a pipe in his mouth seated with his hands on his hips and looking up at the camera, photographed in Mr. M.T. Ramakatane's City Centre Studio","June - July 1977","1977-06/1977-07","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vt3jcm"
"Work","Ramakatane archive 1817","A22_Ramakatane_08_02","ark:/21198/z1r51h2x","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a22_0008_002.tif","","Ramakatane Archive (Lesotho National Museum)","Toddler in a cardigan and knee length socks with lace frills smiling and standing next to flower basket, photographed in Mr. M.T. Ramakatane's City Centre Studio","June - July 1977","1977-06/1977-07","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Children","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r51h2x"
"Work","Ramakatane archive 1818","A22_Ramakatane_08_14","ark:/21198/z1md0r9r","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a22_0008_014.tif","","Ramakatane Archive (Lesotho National Museum)","Toddler in a t-shirt and shorts leaning against stool, photographed in Mr. M.T. Ramakatane's City Centre Studio","June - July 1977","1977-06/1977-07","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Children","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1md0r9r"
"Work","Ramakatane archive 1819","A22_Ramakatane_08_14a","ark:/21198/z1gn00kd","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a22_0008_014a.tif","","Ramakatane Archive (Lesotho National Museum)","Bearded man suit and cardigan, seated, photographed in Mr. M.T. Ramakatane's City Centre Studio","June - July 1977","1977-06/1977-07","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gn00kd"
"Work","Ramakatane archive 1820","A22_Ramakatane_09_07","ark:/21198/z1bv97x1","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a22_0009_007.tif","","Ramakatane Archive (Lesotho National Museum)","Bespectacled man in suit and tie with a polka dot shirt standing next flower basket placed on a stool photographed in Mr. M.T. Ramakatane's City Centre Studio","June - July 1977","1977-06/1977-07","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bv97x1"
"Work","Ramakatane archive 1821","A22_Ramakatane_09_12","ark:/21198/z1738h7g","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a22_0009_012.tif","","Ramakatane Archive (Lesotho National Museum)","Teenage boy in a bucket hat and plaid pants wearing his school uniform jersey with his hand on his waist standing next to younger boy in school uniform including blazer with his hand in his pocket, photographed in Mr. M.T. Ramakatane's City Centre Studio","June - July 1977","1977-06/1977-07","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Teens","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1738h7g"
"Work","Ramakatane archive 1822","A22_Ramakatane_09_15","ark:/21198/z13b7rfv","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a22_0009_015.tif","","Ramakatane Archive (Lesotho National Museum)","Woman standing and holding blanket she is wrapped in, photographed in Mr. M.T. Ramakatane's City Centre Studio","June - July 1977","1977-06/1977-07","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13b7rfv"
"Work","Ramakatane archive 1823","A22_Ramakatane_10_18","ark:/21198/z1zk77zj","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a22_0010_018.tif","","Ramakatane Archive (Lesotho National Museum)","Couple standing together with their arms around each other's waist behind flower basket, photographed in Mr. M.T. Ramakatane's City Centre Studio","June - July 1977","1977-06/1977-07","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Couples","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zk77zj"
"Work","Ramakatane archive 1824","A22_Ramakatane_11_01","ark:/21198/z1tx56nj","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a22_0011_001.tif","","Ramakatane Archive (Lesotho National Museum)","Young man with a beard standing with his hand on the shoulder of young girl with her arms folded seated between him and young woman in a striped shirt and long denim skirt,  photographed in Mr. M.T. Ramakatane's City Centre Studio","June - July 1977","1977-06/1977-07","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Families","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tx56nj"
"Work","Ramakatane archive 1825","A22_Ramakatane_11_06","ark:/21198/z1q54fv7","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a22_0011_006.tif","","Ramakatane Archive (Lesotho National Museum)","Woman in a blanket cape standing, photographed in Mr. M.T. Ramakatane's City Centre Studio","June - July 1977","1977-06/1977-07","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q54fv7"
"Work","Ramakatane archive 1826","A22_Ramakatane_11_11","ark:/21198/z1kd3q5c","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a22_0011_011.tif","","Ramakatane Archive (Lesotho National Museum)","Man in plaid blazer standing next to bus with passengers in it, photographed on location","June - July 1977","1977-06/1977-07","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kd3q5c"
"Work","Ramakatane archive 1827","A22_Ramakatane_12_12","ark:/21198/z1fn2zg3","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a22_0012_012.tif","","Ramakatane Archive (Lesotho National Museum)","Couple holding hands in front of closed curtains and casually facing the camera, photographed in Mr. M.T. Ramakatane's City Centre Studio","June - July 1977","1977-06/1977-07","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Couples","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn2zg3"
