Object Type,Title,Local identifier,Item ARK,Parent ARK,File Name,AltTitle.other,collection.physical,Contents note,Date.created,Date.normalized,Description.latitude,Description.longitude,Description.note,Format.dimensions,Format.extent,Format.medium,Resource type,Genre,Language,Name.creator,Named subject,Note,Place of origin,Publisher.publisherName,Repository,Statement of Responsibility,Rights.copyrightStatus,Rights.rightsHolderContact,Subject,Subject geographic,Subject temporal
Work,Ramakatane archive 2714,C5_Ramakatane_03_19,ark:/21198/z1j40k1q,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c5_0003_019.tif,,Ramakatane Archive (Lesotho National Museum),An outdoor portrait of Mr. Ramakatane in a pinned striped suit standing next to a friend with sunglasses and a patterned tie and other men wearing a makeshift 'T' pinned on their jacket breasts.,1975,1975,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men,,
Work,Ramakatane archive 2715,C5_Ramakatane_03_20,ark:/21198/z1db9tcb,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c5_0003_020.tif,,Ramakatane Archive (Lesotho National Museum),"A woman seated on a stool in front of a cotton spinning wheel made of wood, with Motlatsi Ramakatane standing in front of her while holding a piece of cotton and smiling",1975,1975,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women|~|Children,,
Work,Ramakatane archive 2716,C5_Ramakatane_03_21,ark:/21198/z18k92k3,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c5_0003_021.tif,,Ramakatane Archive (Lesotho National Museum),"A close up portrait of clean shaven Mr. Ramakatane in a black suit, and blue tie, with tinted spectacles on",2000,2000,,,,10 x 15cm,1 print,,still image,color photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men,,
Work,Ramakatane archive 2717,C5_Ramakatane_03_22,ark:/21198/z14t89tx,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c5_0003_022.tif,,Ramakatane Archive (Lesotho National Museum),"Studio portrait of Her Majesty the Queen 'Masenate Seeiso in a silky blue dress and dress hat, standing next to Palesa Ramakatane dressed in a floral black dress and dress hat, captured at the event of the Queen's tea party",2010,2010,,,,10 x 15cm,1 print,,still image,color photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Royal families,,
Work,Ramakatane archive 2718,C5_Ramakatane_03_23,ark:/21198/z1127k3x,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c5_0003_023.tif,,Ramakatane Archive (Lesotho National Museum),"Studio portrait of Mr. Ramakatane wearing a red Seanamaerna blanket and woven tsetse hat, holding a wooden walking stick and wearing spectacles, with a leopard print back drop.",2000,2000,,,,10 x 15cm,1 print,,still image,color photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men,,
Work,Ramakatane archive 2719,C5_Ramakatane_03_24,ark:/21198/z1wd5s1z,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c5_0003_024.tif,,Ramakatane Archive (Lesotho National Museum),"Mr. Ramakatane dressed in a patterned shirt and white pants and holding camera and flash while standing next to another White photographer dressed in khaki pants and shirt, both standing next to a group of police men from the Lesotho Mounted Police outside a brick building",1985,1985,,,,10 x 15cm,1 print,,still image,color photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Families,,
Work,Ramakatane archive 2720,C5_Ramakatane_03_25,ark:/21198/z1rn51b2,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c5_0003_025.tif,,Ramakatane Archive (Lesotho National Museum),"A photo of a picture of Mr. Ramakatane dressed in a grey striped suit and smiling at the camera while standing next to His Majesty the King, Letsie III who is wearing black pants and a black winter jacket, captured outdoors on location",1997,1997,,,,10 x 15cm,1 print,,still image,color photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men|~|Royal families,,
Work,Ramakatane archive 2721,C5_Ramakatane_03_26,ark:/21198/z1mw48ns,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c5_0003_026.tif,,Ramakatane Archive (Lesotho National Museum),"Close up portrait of Mr. Ramakatane dressed in a black suit with patterned tie and a pin with two flags on it, looking straight at the camera with spectacles on",2000,2000,,,,10 x 15cm,1 print,,still image,color photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men,,
Work,Ramakatane archive 2722,C5_Ramakatane_03_27,ark:/21198/z1h43j0p,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c5_0003_027.tif,,Ramakatane Archive (Lesotho National Museum),"Mr. Ramakatane dressed in overalls and bum boots while holding up a video camera dna camera bag hanging over his left shoulder, posing for a portrait in his City Centre Studios",1970,1970,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men,,
Work,Ramakatane archive 2723,C5_Ramakatane_03_28,ark:/21198/z1cc2s7h,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c5_0003_028.tif,,Ramakatane Archive (Lesotho National Museum),"Motlatsi Ramakatane as a child wearing a cap and black polo neck jersey sitting on the floor next to his younger sister Palesa Ramakatane in a white knitted dress, both looking up at the camera",1972,1972,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Children,,
Work,Ramakatane archive 2724,C5_Ramakatane_03_29,ark:/21198/z17m21dt,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c5_0003_029.tif,,Ramakatane Archive (Lesotho National Museum),"Family portrait of Mr. Ramakatane's father Mr. Thabo Ramakatane sitting with his grandchildren Basia, Motlatsi and Palesa who is sitting on his lap all looking at the camera",1974,1974,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Families,,
Work,Ramakatane archive 2725,C5_Ramakatane_03_30,ark:/21198/z13v18p3,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c5_0003_030.tif,,Ramakatane Archive (Lesotho National Museum),Young Mr.Ramakatane sitting on a chair in front of a table while wearing a mokorotlo hat and posing with a telephone and notepad with a camera on the table.,1959,1959,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men,,
Work,Ramakatane archive 2726,C5_Ramakatane_03_31,ark:/21198/z10597d9,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c5_0003_031.tif,,Ramakatane Archive (Lesotho National Museum),"Mr. Ramakatane's children Basia in the patterned shirt, Palesa in a baby pram and Motlatsi holding the pram while smiling in Ramakatane's studio",1974,1974,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Children,,
Work,Ramakatane archive 2727,C5_Ramakatane_03_32,ark:/21198/z1vd8qxm,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c5_0003_032.tif,,Ramakatane Archive (Lesotho National Museum),Palesa Ramakatane as a baby sitting on a floral print couch in a cloth nappy with an astonished look at her face,1972,1972,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Children,,
Work,Ramakatane archive 2728,C5_Ramakatane_03_33,ark:/21198/z1qn808k,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c5_0003_033.tif,,Ramakatane Archive (Lesotho National Museum),Mrs. 'Mabasia Ramakatane washing dishesin her kitchen looking down at her young son Basia Ramakatane who is seated on the floor and looking ahead,1969,1969,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Families,,
Work,Ramakatane archive 2729,C5_Ramakatane_03_34,ark:/21198/z1kw77jv,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c5_0003_034.tif,,Ramakatane Archive (Lesotho National Museum),"Young boy in corduroy jacket and pants looking away from the camera while holding a portrait of an elderly bearded man dressed in a blanket and a hat placed on his head, with a City Centre Studio poster in the background and a Durst photographic enlarger next to him",1969,1969,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Children,,
Work,Ramakatane archive 2730,C5_Ramakatane_03_35,ark:/21198/z1g46gs0,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c5_0003_035.tif,,Ramakatane Archive (Lesotho National Museum),"Mr. Ramakatane in a suit walking in between two men, one in a black suit holding glassses in one hand and looking back at Ramakatane and the other dressed in a dashiki holding a camera in his hands and looking ahead",1970,1970,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men,,
Work,Ramakatane archive 2731,C5_Ramakatane_03_36,ark:/21198/z1bc5r0s,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c5_0003_036.tif,,Ramakatane Archive (Lesotho National Museum),"Studio portrait of a young girl in a winter dress, with short hair, holding up a camera while looking straight into the camera",1969,1969,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Girls,,
Work,Ramakatane archive 2732,C5_Ramakatane_03_37,ark:/21198/z16m509w,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c5_0003_037.tif,,Ramakatane Archive (Lesotho National Museum),"Mr. Ramakatane's mother wearing a seshoeshoe and a tjale shawl standing next to an elderly man in a black suit and hat, holding a wooden walking stick at Ramakatane's City Centre Studios",1970,1970,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Families,,
Work,Ramakatane archive 2733,C5_Ramakatane_03_38,ark:/21198/z12z2xzn,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c5_0003_038.tif,,Ramakatane Archive (Lesotho National Museum),Mr. Ramakatane's father in law seated for a portrait with his grandson Motlatsi Ramakatane seated on his lap wearing a small blanket and Basia Ramakatane standing next to them dressed in a winter coat,1970,1970,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Families,,
Work,Ramakatane archive 2734,C5_Ramakatane_03_39,ark:/21198/z1z62fhh,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c5_0003_039.tif,,Ramakatane Archive (Lesotho National Museum),"Group of people standing in front of a grave with one lady dressed in church attire and holding up a baby over the grave with a man in a winter coat on the left and two women, one of them Mr. Ramakatane's mother and a young girl, wearing tjale shawls",1969,1969,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Families,,
Work,Ramakatane archive 2735,C5_Ramakatane_03_40,ark:/21198/z1tf1pt7,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c5_0003_040.tif,,Ramakatane Archive (Lesotho National Museum),Motlatsi Ramakatane as a child seated in front of a desk while paging through a photogaphy magazine with other magazines on the desk next to him,1975,1975,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Children,,
Work,Ramakatane archive 2736,C5_Ramakatane_03_41,ark:/21198/z1pp0z5t,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c5_0003_041.tif,,Ramakatane Archive (Lesotho National Museum),"Mr. Ramakatane's eldest son Basia Ramakatane dressed in a corduroy two piece and a woolen cap, looking sternly at the camera in Ramakatane's City Centre Studios",1970,1970,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Children,,
Work,Ramakatane archive 2737,C5_Ramakatane_03_42,ark:/21198/z1jx06ck,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c5_0003_042.tif,,Ramakatane Archive (Lesotho National Museum),"Mr. MT Ramakatane dressed in a Seanamarena blanket, a dress shirt and a wrist watch poses for a portrait while holding up a camera in his City Centre Studio",1965,1965,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men,,
Work,Ramakatane archive 2738,C5_Ramakatane_03_43,ark:/21198/z1f49fm5,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c5_0003_043.tif,,Ramakatane Archive (Lesotho National Museum),A young Mr. Ramakatane posing for a photograph while on his bicycle outside his home in Benoni,1958,1958,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Benoni (South Africa)|~|Portrait photography|~|Vernacular photography|~|Men,,
Work,Ramakatane archive 2739,C5_Ramakatane_03_44,ark:/21198/z19c8pwf,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c5_0003_044.tif,,Ramakatane Archive (Lesotho National Museum),Mr. Ramakatane's oldest son Basia blows out candles on his birthday cake while his younger brother Motlatsi watches curiously next to him,1972,1972,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Children,,
Work,Ramakatane archive 2740,C5_Ramakatane_03_45,ark:/21198/z15q6nj0,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c5_0003_045.tif,,Ramakatane Archive (Lesotho National Museum),"Mr. Ramakatane sits amongst a group of female traditional healers all dressed in healer regalia while he wears a blanket and hat, in his City Centre Studios",1965,1965,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men|~|Women|~|Healers,,
Work,Ramakatane archive 2741,C5_Ramakatane_03_46,ark:/21198/z11z5ww5,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c5_0003_046.tif,,Ramakatane Archive (Lesotho National Museum),"Palesa Ramakatane as a little girl dressed in a jersey, white stockings and patterned leather shoes poses for a photo outside her home while she pretends to be taking a photograph herself",1975,1975,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Children,,
Work,Ramakatane archive 2742,C5_Ramakatane_03_47,ark:/21198/z1x65df1,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c5_0003_047.tif,,Ramakatane Archive (Lesotho National Museum),Two toddlers pose for a photograph while one sits on his bike and the other holds another wheeled toy in Ramakatane's City Centre Studios,1970,1970,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Children,,
Work,Ramakatane archive 2743,C5_Ramakatane_03_48,ark:/21198/z1sf4nq9,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c5_0003_048.tif,,Ramakatane Archive (Lesotho National Museum),Mrs. 'Mabasia Ramakatane wearing a white barret and a stripped sweater and glasses holds up a camera while she poses for a portrait in her and her husband's City Centre Studio,1965,1965,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women,,
Work,Ramakatane archive 2744,C5_Ramakatane_03_49,ark:/21198/z1np3wxp,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c5_0003_049.tif,,Ramakatane Archive (Lesotho National Museum),Mr. Ramakatane is photographed along with other fellow African photographers while being interviewed for an America television show during their visit to California,1975,1975,,,,10 x 15cm,1 print,,still image,color photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,California (United States)|~|Portrait photography|~|Men|~|Women,,
Work,Ramakatane archive 2745,C5_Ramakatane_03_50,ark:/21198/z1hx3559,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c5_0003_050.tif,,Ramakatane Archive (Lesotho National Museum),"Mr. Ramakatane wearing a white washed denim jacket, matching pants and a cowboy style hat and spectacles poses for a photograph outside his house",1990,1990,,,,10 x 15cm,1 print,,still image,color photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men,,
Work,Ramakatane archive 2746,C5_Ramakatane_03_51,ark:/21198/z1d813wn,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c5_0003_051.tif,,Ramakatane Archive (Lesotho National Museum),Palesa Ramakatane in a pink swim suit poses next to her older brother Basia Ramakatane who is wearing yellow trunks during a vacation at a beach,1985,1985,,,,10 x 15cm,1 print,,still image,color photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Families,,
Work,Ramakatane archive 2747,C5_Ramakatane_03_52,ark:/21198/z18h0c5b,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c5_0003_052.tif,,Ramakatane Archive (Lesotho National Museum),Mr. Ramakatane dressed in a tie-dye dashiki holds a baby girl in his arms while they pose for a photograph net to another younger man in a white t shirt and beanie,1980,1980,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Families,,
Work,Ramakatane archive 2748,C6_Ramakatane_01_01,ark:/21198/z14q9mgh,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c6_0001_001.tif,,Ramakatane Archive (Lesotho National Museum),"Young man in casual jacket and v-neck sweater seated on a stool with his hands crossed, photographed in Mr. M.T. Ramakatane's City Centre Studio",1970,1970,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Youth,,
Work,Ramakatane archive 2749,C6_Ramakatane_01_02,ark:/21198/z10z8vtp,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c6_0001_002.tif,,Ramakatane Archive (Lesotho National Museum),"Young woman in a beret and turtleneck sweater and flip flops with her hands on her hips, photographed in Mr. M.T. Ramakatane's City Centre Studio",1970,1970,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Youth,,
Work,Ramakatane archive 2750,C6_Ramakatane_01_03,ark:/21198/z1w68c9n,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c6_0001_003.tif,,Ramakatane Archive (Lesotho National Museum),"Teenage boy smiling and standing with one foot on a stool and his hand on the shoulder of younger boy seated with his hands on his knees, photographed in Mr. M.T. Ramakatane's City Centre Studio",1970,1970,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Teens,,
Work,Ramakatane archive 2751,C6_Ramakatane_01_04,ark:/21198/z1rf7mjg,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c6_0001_004.tif,,Ramakatane Archive (Lesotho National Museum),"Young woman in button up sweater standing with her hands on a large flower pot placed above radiogram, photographed in Mr. M.T. Ramakatane's City Centre Studio",1970,1970,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Youth,,
Work,Ramakatane archive 2752,C6_Ramakatane_01_05,ark:/21198/z1mp6vrv,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c6_0001_005.tif,,Ramakatane Archive (Lesotho National Museum),"Moustached priest in his robe standing, photographed in Mr. M.T. Ramakatane's City Centre Studio",1970,1970,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men|~|Religion,,
Work,Ramakatane archive 2753,C6_Ramakatane_01_06,ark:/21198/z1h14tgm,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c6_0001_006.tif,,Ramakatane Archive (Lesotho National Museum),"Young woman in a straw sun hat wearing an unbuttoned cardigan and standing with one hand on her waist, photographed in Mr. M.T. Ramakatane's City Centre Studio",1970,1970,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Youth,,
Work,Ramakatane archive 2754,C6_Ramakatane_01_07,ark:/21198/z1c842r8,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c6_0001_007.tif,,Ramakatane Archive (Lesotho National Museum),"Teenage girl in a pleated skirt and sleeveless mid length summer coat standing with her hands hanging on her sides, photographed in Mr. M.T. Ramakatane's City Centre Studio",1970,1970,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Teens,,
