"Project Name","Parent ARK","Item ARK","Object Type","File Name","viewingHint","Text direction","AltIdentifier.local","Item Sequence","Title","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.servicesContact","Language","Name.repository","AltTitle.other","AltTitle.translated","AltTitle.uniform","Place of origin","Date.creation","Date.normalized","Format.extent","Format.dimensions","Support","Relation.rectoVerso","Description.note","Description.history","Description.condition","Coverage.temporal","Description.collation","Description.binding","Description.tableOfContents","Description.contents","Description.abstract","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Ethiopic Manuscripts","ark:/21198/zz0009mbfp","ark:/21198/zz0009md5h","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009md5h-1-master.tif","","","Ms. 60_49","49","Page 49","text","","pd","","gez","","ጾመ ድጓ|~|ድጓ","Hymns for Lent","Deguwa","Ethiopia","19th c.","1800/1899","1 Page","180 mm x 137 mm","Vellum","","Qedeset ቅድስት (lit. holy) for second week of the Lent.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009md5h",""
"Ethiopic Manuscripts","ark:/21198/zz0009mbfp","ark:/21198/zz0009md61","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009md61-1-master.tif","","","Ms. 60_50","50","Page 50","text","","pd","","gez","","ጾመ ድጓ|~|ድጓ","Hymns for Lent","Deguwa","Ethiopia","19th c.","1800/1899","1 Page","180 mm x 137 mm","Vellum","","Qedeset ቅድስት (lit. holy) for second week of the Lent.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009md61",""
"Ethiopic Manuscripts","ark:/21198/zz0009mbfp","ark:/21198/zz0009md7j","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009md7j-1-master.tif","","","Ms. 60_51","51","Page 51","text","","pd","","gez","","ጾመ ድጓ|~|ድጓ","Hymns for Lent","Deguwa","Ethiopia","19th c.","1800/1899","1 Page","180 mm x 137 mm","Vellum","","Qedeset ቅድስት (lit. holy) for second week of the Lent.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009md7j",""
"Ethiopic Manuscripts","ark:/21198/zz0009mbfp","ark:/21198/zz0009md82","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009md82-1-master.tif","","","Ms. 60_52","52","Page 52","text","","pd","","gez","","ጾመ ድጓ|~|ድጓ","Hymns for Lent","Deguwa","Ethiopia","19th c.","1800/1899","1 Page","180 mm x 137 mm","Vellum","","Qedeset ቅድስት (lit. holy) for second week of the Lent.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009md82",""
"Ethiopic Manuscripts","ark:/21198/zz0009mbfp","ark:/21198/zz0009md9k","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009md9k-1-master.tif","","","Ms. 60_53","53","Page 53","text","","pd","","gez","","ድጓ|~|ጾመ ድጓ","Hymns for Lent","Deguwa","Ethiopia","19th c.","1800/1899","1 Page","180 mm x 137 mm","Vellum","","Qedeset ቅድስት (lit. holy) for second week of the Lent.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009md9k",""
"Ethiopic Manuscripts","ark:/21198/zz0009mbfp","ark:/21198/zz0009mdb3","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009mdb3-1-master.tif","","","Ms. 60_54","54","Page 54","text","","pd","","gez","","ጾመ ድጓ|~|ድጓ","Hymns for Lent","Deguwa","Ethiopia","19th c.","1800/1899","1 Page","180 mm x 137 mm","Vellum","","Qedeset ቅድስት (lit. holy) for second week of the Lent.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mdb3",""
"Ethiopic Manuscripts","ark:/21198/zz0009mbfp","ark:/21198/zz0009mdcm","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009mdcm-1-master.tif","","","Ms. 60_55","55","Page 55","text","","pd","","gez","","ጾመ ድጓ|~|ድጓ","Hymns for Lent","Deguwa","Ethiopia","19th c.","1800/1899","1 Page","180 mm x 137 mm","Vellum","","Qedeset ቅድስት (lit. holy) for second week of the Lent.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mdcm",""
"Ethiopic Manuscripts","ark:/21198/zz0009mbfp","ark:/21198/zz0009mdd4","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009mdd4-1-master.tif","","","Ms. 60_56","56","Page 56","text","","pd","","gez","","ድጓ|~|ጾመ ድጓ","Hymns for Lent","Deguwa","Ethiopia","19th c.","1800/1899","1 Page","180 mm x 137 mm","Vellum","","Qedeset ቅድስት (lit. holy) for second week of the Lent.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mdd4",""
"Ethiopic Manuscripts","ark:/21198/zz0009mbfp","ark:/21198/zz0009mdfn","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009mdfn-1-master.tif","","","Ms. 60_57","57","Page 57","text","","pd","","gez","","ድጓ|~|ጾመ ድጓ","Hymns for Lent","Deguwa","Ethiopia","19th c.","1800/1899","1 Page","180 mm x 137 mm","Vellum","","Qedeset ቅድስት (lit. holy) for second week of the Lent.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mdfn",""
"Ethiopic Manuscripts","ark:/21198/zz0009mbfp","ark:/21198/zz0009mdg5","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009mdg5-1-master.tif","","","Ms. 60_58","58","Page 58","text","","pd","","gez","","ድጓ|~|ጾመ ድጓ","Hymns for Lent","Deguwa","Ethiopia","19th c.","1800/1899","1 Page","180 mm x 137 mm","Vellum","","Qedeset ቅድስት (lit. holy) for second week of the Lent.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mdg5",""
"Ethiopic Manuscripts","ark:/21198/zz0009mbfp","ark:/21198/zz0009mdhp","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009mdhp-1-master.tif","","","Ms. 60_59","59","Page 59","text","","pd","","gez","","ድጓ|~|ጾመ ድጓ","Hymns for Lent","Deguwa","Ethiopia","19th c.","1800/1899","1 Page","180 mm x 137 mm","Vellum","","Qedeset ቅድስት (lit. holy) for second week of the Lent.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mdhp",""
"Ethiopic Manuscripts","ark:/21198/zz0009mbfp","ark:/21198/zz0009mdj6","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009mdj6-1-master.tif","","","Ms. 60_60","60","Page 60","text","","pd","","gez","","ድጓ|~|ጾመ ድጓ","Hymns for Lent","Deguwa","Ethiopia","19th c.","1800/1899","1 Page","180 mm x 137 mm","Vellum","","Qedeset ቅድስት (lit. holy) for second week of the Lent.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mdj6",""
"Ethiopic Manuscripts","ark:/21198/zz0009mbfp","ark:/21198/zz0009mdkq","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009mdkq-1-master.tif","","","Ms. 60_61","61","Page 61","text","","pd","","gez","","ድጓ|~|ጾመ ድጓ","Hymns for Lent","Deguwa","Ethiopia","19th c.","1800/1899","1 Page","180 mm x 137 mm","Vellum","","Qedeset ቅድስት (lit. holy) for second week of the Lent.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mdkq",""
"Ethiopic Manuscripts","ark:/21198/zz0009mbfp","ark:/21198/zz0009mdm7","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009mdm7-1-master.tif","","","Ms. 60_62","62","Page 62","text","","pd","","gez","","ጾመ ድጓ|~|ድጓ","Hymns for Lent","Deguwa","Ethiopia","19th c.","1800/1899","1 Page","180 mm x 137 mm","Vellum","","Qedeset ቅድስት (lit. holy) for second week of the Lent.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mdm7",""
"Ethiopic Manuscripts","ark:/21198/zz0009mbfp","ark:/21198/zz0009mdnr","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009mdnr-1-master.tif","","","Ms. 60_63","63","Page 63","text","","pd","","gez","","ድጓ|~|ጾመ ድጓ","Hymns for Lent","Deguwa","Ethiopia","19th c.","1800/1899","1 Page","180 mm x 137 mm","Vellum","","Qedeset ቅድስት (lit. holy) for second week of the Lent.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mdnr",""
"Ethiopic Manuscripts","ark:/21198/zz0009mbfp","ark:/21198/zz0009mdp8","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009mdp8-1-master.tif","","","Ms. 60_64","64","Page 64","text","","pd","","gez","","ጾመ ድጓ|~|ድጓ","Hymns for Lent","Deguwa","Ethiopia","19th c.","1800/1899","1 Page|~|Vellum","180 mm x 137 mm","","","Qedeset ቅድስት (lit. holy) for second week of the Lent.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mdp8",""
"Ethiopic Manuscripts","ark:/21198/zz0009mbfp","ark:/21198/zz0009mdqs","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009mdqs-1-master.tif","","","Ms. 60_65","65","Page 65","text","","pd","","gez","","ጾመ ድጓ|~|ድጓ","Hymns for Lent","Deguwa","Ethiopia","19th c.","1800/1899","1 Page","180 mm x 137 mm","Vellum","","Qedeset ቅድስት (lit. holy) for second week of the Lent; Mekurab ምኩራብ (lit. Synagogue) for third week of the Lent.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mdqs",""
"Ethiopic Manuscripts","ark:/21198/zz0009mbfp","ark:/21198/zz0009mdr9","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009mdr9-1-master.tif","","","Ms. 60_66","66","Page 66","text","","pd","","gez","","ጾመ ድጓ|~|ድጓ","Hymns for Lent","Deguwa","Ethiopia","19th c.","1800/1899","1 Page","180 mm x 137 mm","Vellum","","Mekurab ምኩራብ (lit. Synagogue) for third week of the Lent.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mdr9",""
"Ethiopic Manuscripts","ark:/21198/zz0009mbfp","ark:/21198/zz0009mdst","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009mdst-1-master.tif","","","Ms. 60_67","67","Page 67","text","","pd","","gez","","ድጓ|~|ጾመ ድጓ","Hymns for Lent","Deguwa","Ethiopia","19th c.","1800/1899","1 Page","180 mm x 137 mm","Vellum","","Mekurab ምኩራብ (lit. Synagogue) for third week of the Lent.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mdst",""
"Ethiopic Manuscripts","ark:/21198/zz0009mbfp","ark:/21198/zz0009mdtb","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009mdtb-1-master.tif","","","Ms. 60_68","68","Page 68","text","","pd","","gez","","ጾመ ድጓ|~|ድጓ","Hymns for Lent","Deguwa","Ethiopia","19th c.","1800/1899","1 Page","180 mm x 137 mm","Vellum","","Mekurab ምኩራብ (lit. Synagogue) for third week of the Lent.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mdtb",""
"Ethiopic Manuscripts","ark:/21198/zz0009mbfp","ark:/21198/zz0009mdvv","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009mdvv-1-master.tif","","","Ms. 60_69","69","Page 69","","","pd","","gez","","ድጓ|~|ጾመ ድጓ","Hymns for Lent","Deguwa","Ethiopia","19th c.","1800/1899","1 Page","180 mm x 137 mm","Vellum","","Mekurab ምኩራብ (lit. Synagogue) for third week of the Lent.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mdvv",""
"Ethiopic Manuscripts","ark:/21198/zz0009mbfp","ark:/21198/zz0009mdwc","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009mdwc-1-master.tif","","","Ms. 60_70","70","Page 70","","","pd","","gez","","ጾመ ድጓ|~|ድጓ","Hymns for Lent","Deguwa","Ethiopia","19th c.","1800/1899","1 Page","180 mm x 137 mm","Vellum","","Mekurab ምኩራብ (lit. Synagogue) for third week of the Lent.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mdwc",""
"Ethiopic Manuscripts","ark:/21198/zz0009mbfp","ark:/21198/zz0009mdxw","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009mdxw-1-master.tif","","","Ms. 60_71","71","Page 71","","","pd","","gez","","ድጓ|~|ጾመ ድጓ","Hymns for Lent","Deguwa","Ethiopia","19th c.","1800/1899","1 Page","180 mm x 137 mm","Vellum","","Mekurab ምኩራብ (lit. Synagogue) for third week of the Lent.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mdxw",""
"Ethiopic Manuscripts","ark:/21198/zz0009mbfp","ark:/21198/zz0009mdzd","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009mdzd-1-master.tif","","","Ms. 60_72","72","Page 72","","","pd","","gez","","ጾመ ድጓ|~|ድጓ","Hymns for Lent","Deguwa","Ethiopia","19th c.","1800/1899","1 Page","180 mm x 137 mm","Vellum","","Mekurab ምኩራብ (lit. Synagogue) for third week of the Lent.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mdzd",""
"Ethiopic Manuscripts","ark:/21198/zz0009mbfp","ark:/21198/zz0009mf0d","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009mf0d-1-master.tif","","","Ms. 60_73","73","Page 73","","","pd","","gez","","ድጓ|~|ጾመ ድጓ","Hymns for Lent","Deguwa","Ethiopia","19th c.","1800/1899","1 Page","180 mm x 137 mm","Vellum","","Mekurab ምኩራብ (lit. Synagogue) for third week of the Lent.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mf0d",""
"Ethiopic Manuscripts","ark:/21198/zz0009mbfp","ark:/21198/zz0009mf1x","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009mf1x-1-master.tif","","","Ms. 60_74","74","Page 74","","","pd","","gez","","ጾመ ድጓ|~|ድጓ","Hymns for Lent","Deguwa","Ethiopia","19th c.","1800/1899","1 Page","180 mm x 137 mm","Vellum","","Mekurab ምኩራብ (lit. Synagogue) for third week of the Lent.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mf1x",""
"Ethiopic Manuscripts","ark:/21198/zz0009mbfp","ark:/21198/zz0009mf2f","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009mf2f-1-master.tif","","","Ms. 60_75","75","Page 75","","","pd","","gez","","ጾመ ድጓ|~|ድጓ","Hymns for Lent","Deguwa","Ethiopia","19th c.","1800/1899","1 Page","180 mm x 137 mm","Vellum","","Mekurab ምኩራብ (lit. Synagogue) for third week of the Lent.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mf2f",""
"Ethiopic Manuscripts","ark:/21198/zz0009mbfp","ark:/21198/zz0009mf3z","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009mf3z-1-master.tif","","","Ms. 60_76","76","Page 76","","","pd","","gez","","ድጓ|~|ጾመ ድጓ","Hymns for Lent","Deguwa","Ethiopia","19th c.","1800/1899","1 Page","180 mm x 137 mm","Vellum","","Mekurab ምኩራብ (lit. Synagogue) for third week of the Lent.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mf3z",""
"Ethiopic Manuscripts","ark:/21198/zz0009mbfp","ark:/21198/zz0009mf4g","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009mf4g-1-master.tif","","","Ms. 60_77","77","Page 77","","","pd","","gez","","ጾመ ድጓ|~|ድጓ","Hymns for Lent","Deguwa","Ethiopia","19th c.","1800/1899","1 Page","180 mm x 137 mm","Vellum","","Mekurab ምኩራብ (lit. Synagogue) for third week of the Lent.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mf4g",""
"Ethiopic Manuscripts","ark:/21198/zz0009mbfp","ark:/21198/zz0009mf50","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009mf50-1-master.tif","","","Ms. 60_78","78","Page 78","","","pd","","gez","","ድጓ|~|ጾመ ድጓ","Hymns for Lent","Deguwa","Ethiopia","19th c.","1800/1899","1 Page","180 mm x 137 mm","Vellum","","Mekurab ምኩራብ (lit. Synagogue) for third week of the Lent.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mf50",""
"Ethiopic Manuscripts","ark:/21198/zz0009mbfp","ark:/21198/zz0009mf6h","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009mf6h-1-master.tif","","","Ms. 60_79","79","Page 79","","","pd","","gez","","ጾመ ድጓ|~|ድጓ","Hymns for Lent","Deguwa","Ethiopia","19th c.","1800/1899","1 Page","180 mm x 137 mm","Vellum","","Mekurab ምኩራብ (lit. Synagogue) for third week of the Lent.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mf6h",""
"Ethiopic Manuscripts","ark:/21198/zz0009mbfp","ark:/21198/zz0009mf71","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009mf71-1-master.tif","","","Ms. 60_80","80","Page 80","","","pd","","gez","","ጾመ ድጓ|~|ድጓ","Hymns for Lent","Deguwa","Ethiopia","19th c.","1800/1899","1 Page","180 mm x 137 mm","Vellum","","Mekurab ምኩራብ (lit. Synagogue) for third week of the Lent.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mf71",""
"Ethiopic Manuscripts","ark:/21198/zz0009mbfp","ark:/21198/zz0009mf8j","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009mf8j-1-master.tif","","","Ms. 60_81","81","Page 81","","","pd","","gez","","ድጓ|~|ጾመ ድጓ","Hymns for Lent","Deguwa","Ethiopia","19th c.","1800/1899","1 Page","180 mm x 137 mm","Vellum","","Mekurab ምኩራብ (lit. Synagogue) for third week of the Lent.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mf8j",""
"Ethiopic Manuscripts","ark:/21198/zz0009mbfp","ark:/21198/zz0009mf92","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009mf92-1-master.tif","","","Ms. 60_82","82","Page 82","","","pd","","gez","","ጾመ ድጓ|~|ድጓ","Hymns for Lent","Deguwa","Ethiopia","19th c.","1800/1899","1 Page","180 mm x 137 mm","Vellum","","Mekurab ምኩራብ (lit. Synagogue) for third week of the Lent.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mf92",""
"Ethiopic Manuscripts","ark:/21198/zz0009mbfp","ark:/21198/zz0009mfbk","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009mfbk-1-master.tif","","","Ms. 60_83","83","Page 83","","","pd","","gez","","ድጓ|~|ጾመ ድጓ","Hymns for Lent","Deguwa","Ethiopia","19th c.","1800/1899","1 Page","180 mm x 137 mm","Vellum","","Mekurab ምኩራብ (lit. Synagogue) for third week of the Lent.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mfbk",""
"Ethiopic Manuscripts","ark:/21198/zz0009mbfp","ark:/21198/zz0009mfc3","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009mfc3-1-master.tif","","","Ms. 60_84","84","Page 84","","","pd","","gez","","ጾመ ድጓ|~|ድጓ","Hymns for Lent","Deguwa","Ethiopia","19th c.","1800/1899","1 Page","180 mm x 137 mm","Vellum","","Mekurab ምኩራብ (lit. Synagogue) for third week of the Lent.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mfc3",""
"Ethiopic Manuscripts","ark:/21198/zz0009mbfp","ark:/21198/zz0009mfdm","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009mfdm-1-master.tif","","","Ms. 60_85","85","Page 85","","","pd","","gez","","ጾመ ድጓ|~|ድጓ","Hymns for Lent","Deguwa","Ethiopia","19th c.","1800/1899","1 Page","180 mm x 137 mm","Vellum","","Mekurab ምኩራብ (lit. Synagogue) for third week of the Lent.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mfdm",""
"Ethiopic Manuscripts","ark:/21198/zz0009mbfp","ark:/21198/zz0009mff4","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009mff4-1-master.tif","","","Ms. 60_86","86","Page 86","","","pd","","gez","","ጾመ ድጓ|~|ድጓ","Hymns for Lent","Deguwa","Ethiopia","19th c.","1800/1899","1 Page","180 mm x 137 mm","Vellum","","Mekurab ምኩራብ (lit. Synagogue) for third week of the Lent.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mff4",""
"Ethiopic Manuscripts","ark:/21198/zz0009mbfp","ark:/21198/zz0009mfgn","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009mfgn-1-master.tif","","","Ms. 60_87","87","Page 87","","","pd","","gez","","ጾመ ድጓ|~|ድጓ","Hymns for Lent","Deguwa","Ethiopia","19th c.","1800/1899","1 Page","180 mm x 137 mm","Vellum","","Mekurab ምኩራብ (lit. Synagogue) for third week of the Lent.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mfgn",""
"Ethiopic Manuscripts","ark:/21198/zz0009mbfp","ark:/21198/zz0009mfh5","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009mfh5-1-master.tif","","","Ms. 60_88","88","Page 88","","","pd","","gez","","ጾመ ድጓ|~|ድጓ","Hymns for Lent","Deguwa","Ethiopia","19th c.","1800/1899","1 Page","180 mm x 137 mm","Vellum","","Mekurab ምኩራብ (lit. Synagogue) for third week of the Lent; Masagu'e መፃጉዕ (lit. the Paralysis) for fourth week of the Lent.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mfh5",""
"Ethiopic Manuscripts","ark:/21198/zz0009mbfp","ark:/21198/zz0009mfjp","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009mfjp-1-master.tif","","","Ms. 60_89","89","Page 89","","","pd","","gez","","ድጓ|~|ጾመ ድጓ","Hymns for Lent","Deguwa","Ethiopia","19th c.","1800/1899","1 Page","180 mm x 137 mm","Vellum","","Masagu'e መፃጉዕ (lit. the Paralysis) for fourth week of the Lent.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mfjp",""
"Ethiopic Manuscripts","ark:/21198/zz0009mbfp","ark:/21198/zz0009mfk6","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009mfk6-1-master.tif","","","Ms. 60_90","90","Page 90","","","pd","","gez","","ድጓ|~|ጾመ ድጓ","Hymns for Lent","Deguwa","Ethiopia","19th c.","1800/1899","1 Page","180 mm x 137 mm","Vellum","","Masagu'e መፃጉዕ (lit. the Paralysis) for fourth week of the Lent.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mfk6",""
"Ethiopic Manuscripts","ark:/21198/zz0009mbfp","ark:/21198/zz0009mfmq","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009mfmq-1-master.tif","","","Ms. 60_91","91","Page 91","","","pd","","gez","","ድጓ|~|ጾመ ድጓ","Hymns for Lent","Deguwa","Ethiopia","19th c.","1800/1899","1 Page","180 mm x 137 mm","Vellum","","Masagu'e መፃጉዕ (lit. the Paralysis) for fourth week of the Lent.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mfmq",""
"Ethiopic Manuscripts","ark:/21198/zz0009mbfp","ark:/21198/zz0009mfn7","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009mfn7-1-master.tif","","","Ms. 60_92","92","Page 92","","","pd","","gez","","ድጓ|~|ጾመ ድጓ","Hymns for Lent","Deguwa","Ethiopia","19th c.","1800/1899","1 Page","180 mm x 137 mm","Vellum","","Masagu'e መፃጉዕ (lit. the Paralysis) for fourth week of the Lent.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mfn7",""
"Ethiopic Manuscripts","ark:/21198/zz0009mbfp","ark:/21198/zz0009mfpr","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009mfpr-1-master.tif","","","Ms. 60_93","93","Page 93","","","pd","","gez","","ድጓ|~|ጾመ ድጓ","Hymns for Lent","Deguwa","Ethiopia","19th c.","1800/1899","1 Page","180 mm x 137 mm","Vellum","","Masagu'e መፃጉዕ (lit. the Paralysis) for fourth week of the Lent.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mfpr",""
"Ethiopic Manuscripts","ark:/21198/zz0009mbfp","ark:/21198/zz0009mfq8","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009mfq8-1-master.tif","","","Ms. 60_94","94","Page 94","","","pd","","gez","","ድጓ|~|ጾመ ድጓ","Hymns for Lent","Deguwa","Ethiopia","19th c.","1800/1899","1 Page","180 mm x 137 mm","Vellum","","Masagu'e መፃጉዕ (lit. the Paralysis) for fourth week of the Lent.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mfq8",""
"Ethiopic Manuscripts","ark:/21198/zz0009mbfp","ark:/21198/zz0009mfrs","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009mfrs-1-master.tif","","","Ms. 60_95","95","Page 95","","","pd","","gez","","ድጓ|~|ጾመ ድጓ","Hymns for Lent","Deguwa","Ethiopia","19th c.","1800/1899","1 Page","180 mm x 137 mm","Vellum","","Masagu'e መፃጉዕ (lit. the Paralysis) for fourth week of the Lent.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mfrs",""
"Ethiopic Manuscripts","ark:/21198/zz0009mbfp","ark:/21198/zz0009mfs9","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009mfs9-1-master.tif","","","Ms. 60_96","96","Page 96","","","pd","","gez","","ድጓ|~|ጾመ ድጓ","Hymns for Lent","Deguwa","Ethiopia","19th c.","1800/1899","1 Page","180 mm x 137 mm","Vellum","","Masagu'e መፃጉዕ (lit. the Paralysis) for fourth week of the Lent.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mfs9",""
