Project Name,Parent ARK,Item ARK,Object Type,File Name,AltIdentifier.local,viewingHint,Text direction ,Item Sequence,Title,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.servicesContact,Language,Name.repository,AltTitle.other,AltTitle.translated,AltTitle.uniform,Place of origin,Date.creation,Date.normalized,Format.extent,Format.dimensions,Support,Relation.rectoVerso,Description.note,Description.history,Description.condition,Coverage.temporal,Description.collation,Description.binding,Description.tableOfContents,Description.contents,Description.abstract,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Ethiopic Manuscripts,ark:/21198/zz001hbn55,ark:/21198/zz001hbn76,Page,ethiopian/masters/21198-zz001hbn76_1284275_master.tif,Ms. 24_1,,,1,Page 1,,,pd,,gez,,,,,Ethiopia,18th c.,1700/1799,1 Page,160 mm x  120 mm,Vellum,,Scribbling.,"There is writing and a very crude pencil drawing which says ""this is the seal (of) Dejazmach Emru.""",,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hbn76,
Ethiopic Manuscripts,ark:/21198/zz001hbn55,ark:/21198/zz001hbn8q,Page,ethiopian/masters/21198-zz001hbn8q_1284278_master.tif,Ms. 24_2,,,2,Page 2 [blank],,,pd,,,,,,,Ethiopia,18th c.,1700/1799,1 Page,160 mm x  120 mm,Vellum,,Blank page.,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hbn8q,
Ethiopic Manuscripts,ark:/21198/zz001hbn55,ark:/21198/zz001hbn97,Page,ethiopian/masters/21198-zz001hbn97_1284281_master.tif,Ms. 24_3,,,3,Page 3 [blank],,,pd,,,,,,,Ethiopia,18th c.,1700/1799,1 Page,160 mm x  120 mm,Vellum,,Blank page.,"Someone tried to erase the writing that said ""this psalter is for Dejazmach Emru.""",,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hbn97,
Ethiopic Manuscripts,ark:/21198/zz001hbn55,ark:/21198/zz001hbnbr,Page,ethiopian/masters/21198-zz001hbnbr_1284284_master.tif,Ms. 24_4,,,4,Page 4 [blank],,,pd,,,,,,,Ethiopia,18th c.,1700/1799,1 Page,160 mm x  120 mm,Vellum,,Blank page.,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hbnbr,
Ethiopic Manuscripts,ark:/21198/zz001hbn55,ark:/21198/zz001hbnc8,Page,ethiopian/masters/21198-zz001hbnc8_1284287_master.tif,Ms. 24_5,,,5,Page 5,,,pd,,gez,,Psalter|~|መዝሙረ ዳዊት,Psalter,Psalter,Ethiopia,18th c.,1700/1799,1 Page,160 mm x  120 mm,Vellum,,Psalms  (Dawit)ዳዊት ;ነዓ ኀቤየ ዳዊት ንጉሠ እስራኤል ;በዐለ መዝሙር ሠናይ ወጥዑመ ቃል ; ታለብወኒ ነገረ ወፍካሬ ኩሉ አምሳል ;ከመ እወድሳ ለማርያም ድንግል ;እንዘ እንዘ እጸርኅ አነ ወእብል .,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hbnc8,
Ethiopic Manuscripts,ark:/21198/zz001hbn55,ark:/21198/zz001hbnrz,Page,ethiopian/masters/21198-zz001hbnrz_1284323_master.tif,Ms. 24_16,,,16,Page 16,,,pd,,gez,,Psalter|~|መዝሙረ ዳዊት,Psalter,Psalter,Ethiopia,18th c.,1700/1799,1 Page,160 mm x  120 mm,Vellum,,Psalms  (Dawit)ዳዊት ;ነዓ ኀቤየ ዳዊት ንጉሠ እስራኤል ;በዐለ መዝሙር ሠናይ ወጥዑመ ቃል ; ታለብወኒ ነገረ ወፍካሬ ኩሉ አምሳል ;ከመ እወድሳ ለማርያም ድንግል ;እንዘ እንዘ እጸርኅ አነ ወእብል .,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hbnrz,
Ethiopic Manuscripts,ark:/21198/zz001hbn55,ark:/21198/zz001hbnsg,Page,ethiopian/masters/21198-zz001hbnsg_1284326_master.tif,Ms. 24_17,,,17,Page 17,,,pd,,gez,,መዝሙረ ዳዊት|~|Psalter,Psalter,Psalter,Ethiopia,18th c.,1700/1799,1 Page,160 mm x  120 mm,Vellum,,Psalms  (Dawit)ዳዊት ;ነዓ ኀቤየ ዳዊት ንጉሠ እስራኤል ;በዐለ መዝሙር ሠናይ ወጥዑመ ቃል ; ታለብወኒ ነገረ ወፍካሬ ኩሉ አምሳል ;ከመ እወድሳ ለማርያም ድንግል ;እንዘ እንዘ እጸርኅ አነ ወእብል .,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hbnsg,
Ethiopic Manuscripts,ark:/21198/zz001hbn55,ark:/21198/zz001hbnt0,Page,ethiopian/masters/21198-zz001hbnt0_1284329_master.tif,Ms. 24_18,,,18,Page 18,,,pd,,gez,,መዝሙረ ዳዊት|~|Psalter,Psalter,Psalter,Ethiopia,18th c.,1700/1799,1 Page,160 mm x  120 mm,Vellum,,Psalms  (Dawit)ዳዊት ;ነዓ ኀቤየ ዳዊት ንጉሠ እስራኤል ;በዐለ መዝሙር ሠናይ ወጥዑመ ቃል ; ታለብወኒ ነገረ ወፍካሬ ኩሉ አምሳል ;ከመ እወድሳ ለማርያም ድንግል ;እንዘ እንዘ እጸርኅ አነ ወእብል .,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hbnt0,
Ethiopic Manuscripts,ark:/21198/zz001hbn55,ark:/21198/zz001hbnvh,Page,ethiopian/masters/21198-zz001hbnvh_1284338_master.tif,Ms. 24_19,,,19,Page 19,,,pd,,gez,,Psalter|~|መዝሙረ ዳዊት,Psalter,Psalter,Ethiopia,18th c.,1700/1799,1 Page,160 mm x  120 mm,Vellum,,Psalms  (Dawit)ዳዊት ;ነዓ ኀቤየ ዳዊት ንጉሠ እስራኤል ;በዐለ መዝሙር ሠናይ ወጥዑመ ቃል ; ታለብወኒ ነገረ ወፍካሬ ኩሉ አምሳል ;ከመ እወድሳ ለማርያም ድንግል ;እንዘ እንዘ እጸርኅ አነ ወእብል .,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hbnvh,
Ethiopic Manuscripts,ark:/21198/zz001hbn55,ark:/21198/zz001hbnw1,Page,ethiopian/masters/21198-zz001hbnw1_1284344_master.tif,Ms. 24_20,,,20,Page 20,,,pd,,gez,,Psalter|~|መዝሙረ ዳዊት,Psalter,Psalter,Ethiopia,18th c.,1700/1799,1 Page,160 mm x  120 mm,Vellum,,Psalms  (Dawit)ዳዊት ;ነዓ ኀቤየ ዳዊት ንጉሠ እስራኤል ;በዐለ መዝሙር ሠናይ ወጥዑመ ቃል ; ታለብወኒ ነገረ ወፍካሬ ኩሉ አምሳል ;ከመ እወድሳ ለማርያም ድንግል ;እንዘ እንዘ እጸርኅ አነ ወእብል .,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hbnw1,
Ethiopic Manuscripts,ark:/21198/zz001hbn55,ark:/21198/zz001hbnxj,Page,ethiopian/masters/21198-zz001hbnxj_1284347_master.tif,Ms. 24_21,,,21,Page 21,,,pd,,gez,,Psalter|~|መዝሙረ ዳዊት,Psalter,Psalter,Ethiopia,18th c.,1700/1799,1 Page,160 mm x  120 mm,Vellum,,Psalms  (Dawit)ዳዊት ;ነዓ ኀቤየ ዳዊት ንጉሠ እስራኤል ;በዐለ መዝሙር ሠናይ ወጥዑመ ቃል ; ታለብወኒ ነገረ ወፍካሬ ኩሉ አምሳል ;ከመ እወድሳ ለማርያም ድንግል ;እንዘ እንዘ እጸርኅ አነ ወእብል .,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hbnxj,
Ethiopic Manuscripts,ark:/21198/zz001hbn55,ark:/21198/zz001hbnz2,Page,ethiopian/masters/21198-zz001hbnz2_1284354_master.tif,Ms. 24_22,,,22,Page 22,,,pd,,gez,,መዝሙረ ዳዊት|~|Psalter,Psalter,Psalter,Ethiopia,18th c.,1700/1799,1 Page,160 mm x  120 mm,Vellum,,Psalms  (Dawit)ዳዊት ;ነዓ ኀቤየ ዳዊት ንጉሠ እስራኤል ;በዐለ መዝሙር ሠናይ ወጥዑመ ቃል ; ታለብወኒ ነገረ ወፍካሬ ኩሉ አምሳል ;ከመ እወድሳ ለማርያም ድንግል ;እንዘ እንዘ እጸርኅ አነ ወእብል .,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hbnz2,
Ethiopic Manuscripts,ark:/21198/zz001hbn55,ark:/21198/zz001hbp02,Page,ethiopian/masters/21198-zz001hbp02_1284362_master.tif,Ms. 24_23,,,23,Page 23,,,pd,,gez,,መዝሙረ ዳዊት|~|Psalter,Psalter,Psalter,Ethiopia,18th c.,1700/1799,1 Page,160 mm x  120 mm,Vellum,,Psalms  (Dawit)ዳዊት ;ነዓ ኀቤየ ዳዊት ንጉሠ እስራኤል ;በዐለ መዝሙር ሠናይ ወጥዑመ ቃል ; ታለብወኒ ነገረ ወፍካሬ ኩሉ አምሳል ;ከመ እወድሳ ለማርያም ድንግል ;እንዘ እንዘ እጸርኅ አነ ወእብል .,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hbp02,
Ethiopic Manuscripts,ark:/21198/zz001hbn55,ark:/21198/zz001hbp1k,Page,ethiopian/masters/21198-zz001hbp1k_1284366_master.tif,Ms. 24_24,,,24,Page 24,,,pd,,gez,,Psalter|~|መዝሙረ ዳዊት,Psalter,Psalter,Ethiopia,18th c.,1700/1799,1 Page,160 mm x  120 mm,Vellum,,Psalms  (Dawit)ዳዊት ;ነዓ ኀቤየ ዳዊት ንጉሠ እስራኤል ;በዐለ መዝሙር ሠናይ ወጥዑመ ቃል ; ታለብወኒ ነገረ ወፍካሬ ኩሉ አምሳል ;ከመ እወድሳ ለማርያም ድንግል ;እንዘ እንዘ እጸርኅ አነ ወእብል .,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hbp1k,
Ethiopic Manuscripts,ark:/21198/zz001hbn55,ark:/21198/zz001hbp23,Page,ethiopian/masters/21198-zz001hbp23_1284371_master.tif,Ms. 24_25,,,25,Page 25,,,pd,,gez,,Psalter|~|መዝሙረ ዳዊት,Psalter,Psalter,Ethiopia,18th c.,1700/1799,1 Page,160 mm x  120 mm,Vellum,,Psalms  (Dawit)ዳዊት ;ነዓ ኀቤየ ዳዊት ንጉሠ እስራኤል ;በዐለ መዝሙር ሠናይ ወጥዑመ ቃል ; ታለብወኒ ነገረ ወፍካሬ ኩሉ አምሳል ;ከመ እወድሳ ለማርያም ድንግል ;እንዘ እንዘ እጸርኅ አነ ወእብል .,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hbp23,
Ethiopic Manuscripts,ark:/21198/zz001hbn55,ark:/21198/zz001hbp3m,Page,ethiopian/masters/21198-zz001hbp3m_1284375_master.tif,Ms. 24_26,,,26,Page 26,,,pd,,gez,,Psalter|~|መዝሙረ ዳዊት,Psalter,Psalter,Ethiopia,18th c.,1700/1799,1 Page,160 mm x  120 mm,Vellum,,Psalms  (Dawit)ዳዊት ;ነዓ ኀቤየ ዳዊት ንጉሠ እስራኤል ;በዐለ መዝሙር ሠናይ ወጥዑመ ቃል ; ታለብወኒ ነገረ ወፍካሬ ኩሉ አምሳል ;ከመ እወድሳ ለማርያም ድንግል ;እንዘ እንዘ እጸርኅ አነ ወእብል .,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hbp3m,
Ethiopic Manuscripts,ark:/21198/zz001hbn55,ark:/21198/zz001hbp44,Page,ethiopian/masters/21198-zz001hbp44_1284380_master.tif,Ms. 24_27,,,27,Page 27,,,pd,,gez,,መዝሙረ ዳዊት|~|Psalter,Psalter,Psalter,Ethiopia,18th c.,1700/1799,1 Page,160 mm x  120 mm,Vellum,,Psalms  (Dawit)ዳዊት ;ነዓ ኀቤየ ዳዊት ንጉሠ እስራኤል ;በዐለ መዝሙር ሠናይ ወጥዑመ ቃል ; ታለብወኒ ነገረ ወፍካሬ ኩሉ አምሳል ;ከመ እወድሳ ለማርያም ድንግል ;እንዘ እንዘ እጸርኅ አነ ወእብል .,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hbp44,
Ethiopic Manuscripts,ark:/21198/zz001hbn55,ark:/21198/zz001hbp5n,Page,ethiopian/masters/21198-zz001hbp5n_1284384_master.tif,Ms. 24_28,,,28,Page 28,,,pd,,gez,,Psalter|~|መዝሙረ ዳዊት,Psalter,Psalter,Ethiopia,18th c.,1700/1799,1 Page,160 mm x  120 mm,Vellum,,Psalms  (Dawit)ዳዊት ;ነዓ ኀቤየ ዳዊት ንጉሠ እስራኤል ;በዐለ መዝሙር ሠናይ ወጥዑመ ቃል ; ታለብወኒ ነገረ ወፍካሬ ኩሉ አምሳል ;ከመ እወድሳ ለማርያም ድንግል ;እንዘ እንዘ እጸርኅ አነ ወእብል .,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hbp5n,
Ethiopic Manuscripts,ark:/21198/zz001hbn55,ark:/21198/zz001hbp65,Page,ethiopian/masters/21198-zz001hbp65_1284389_master.tif,Ms. 24_29,,,29,Page 29,,,pd,,gez,,Psalter|~|መዝሙረ ዳዊት,Psalter,Psalter,Ethiopia,18th c.,1700/1799,1 Page,160 mm x  120 mm,Vellum,,Psalms  (Dawit)ዳዊት ;ነዓ ኀቤየ ዳዊት ንጉሠ እስራኤል ;በዐለ መዝሙር ሠናይ ወጥዑመ ቃል ; ታለብወኒ ነገረ ወፍካሬ ኩሉ አምሳል ;ከመ እወድሳ ለማርያም ድንግል ;እንዘ እንዘ እጸርኅ አነ ወእብል .,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hbp65,
Ethiopic Manuscripts,ark:/21198/zz001hbn55,ark:/21198/zz001hbp7p,Page,ethiopian/masters/21198-zz001hbp7p_1284392_master.tif,Ms. 24_30,,,30,Page 30,,,pd,,gez,,Psalter|~|መዝሙረ ዳዊት,Psalter,Psalter,Ethiopia,18th c.,1700/1799,1 Page,160 mm x  120 mm,Vellum,,Psalms  (Dawit)ዳዊት ;ነዓ ኀቤየ ዳዊት ንጉሠ እስራኤል ;በዐለ መዝሙር ሠናይ ወጥዑመ ቃል ; ታለብወኒ ነገረ ወፍካሬ ኩሉ አምሳል ;ከመ እወድሳ ለማርያም ድንግል ;እንዘ እንዘ እጸርኅ አነ ወእብል .,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hbp7p,
Ethiopic Manuscripts,ark:/21198/zz001hbn55,ark:/21198/zz001hbp86,Page,ethiopian/masters/21198-zz001hbp86_1284395_master.tif,Ms. 24_31,,,31,Page 31,,,pd,,gez,,መዝሙረ ዳዊት|~|Psalter,Psalter,Psalter,Ethiopia,18th c.,1700/1799,1 Page,160 mm x  120 mm,Vellum,,Psalms  (Dawit)ዳዊት ;ነዓ ኀቤየ ዳዊት ንጉሠ እስራኤል ;በዐለ መዝሙር ሠናይ ወጥዑመ ቃል ; ታለብወኒ ነገረ ወፍካሬ ኩሉ አምሳል ;ከመ እወድሳ ለማርያም ድንግል ;እንዘ እንዘ እጸርኅ አነ ወእብል .,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hbp86,
Ethiopic Manuscripts,ark:/21198/zz001hbn55,ark:/21198/zz001hbp9q,Page,ethiopian/masters/21198-zz001hbp9q_1284398_master.tif,Ms. 24_32,,,32,Page 32,,,pd,,gez,,መዝሙረ ዳዊት|~|Psalter,Psalter,Psalter,Ethiopia,18th c.,1700/1799,1 Page,160 mm x  120 mm,Vellum,,Psalms  (Dawit)ዳዊት ;ነዓ ኀቤየ ዳዊት ንጉሠ እስራኤል ;በዐለ መዝሙር ሠናይ ወጥዑመ ቃል ; ታለብወኒ ነገረ ወፍካሬ ኩሉ አምሳል ;ከመ እወድሳ ለማርያም ድንግል ;እንዘ እንዘ እጸርኅ አነ ወእብል .,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hbp9q,
