Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,viewingHint,Visibility,Delete in Title,Thumbnail,Rights.copyrightStatus,Name.repository,Title,Alt ID.local,Alt ID.collection,Description.abstract,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Tom Leung Collection,ark:/21198/zz00231f44,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz00231f44_1558290_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,Letter To: 張孝 From: 鄭壽民,192,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00231f44,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00231f44/manifest
Tom Leung Collection,ark:/21198/zz00231f5n,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz00231f5n_1558293_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,Letter To: 張孝 From: 鄭壽民,193,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00231f5n,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00231f5n/manifest
Tom Leung Collection,ark:/21198/zz00231f86,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz00231f86_1558309_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,Letter To: 張孝 To: 張孝 From: 敬一 Re: 黨務,196,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00231f86,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00231f86/manifest
Tom Leung Collection,ark:/21198/zz00231f9q,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz00231f9q_1558314_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,Letter To: 張孝 From: (制) 鴻鈞 Re: 一般事務,197,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00231f9q,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00231f9q/manifest
Tom Leung Collection,ark:/21198/zz00231fb7,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz00231fb7_1558317_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"格言手書, ""譚(?) 蓮印"" 12 characters",198,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00231fb7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00231fb7/manifest
Tom Leung Collection,ark:/21198/zz00231fd8,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz00231fd8_1558329_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,Letter To: 譚先生 From: 尹世嘉 Re: 領事出(?)紙,200,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00231fd8,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00231fd8/manifest
Tom Leung Collection,ark:/21198/zz00231ffs,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz00231ffs_1558332_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,Letter To: 譚先生 From: 尹世嘉,201,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00231ffs,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00231ffs/manifest
Tom Leung Collection,ark:/21198/zz00231fht,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz00231fht_1558371_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,Letter To: 張孝 From: 名正(?),203,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00231fht,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00231fht/manifest
Tom Leung Collection,ark:/21198/zz00231fjb,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz00231fjb_1558374_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,Letter To: 張孝 From: (?) 桂 Re: 學堂,204,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00231fjb,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00231fjb/manifest
Tom Leung Collection,ark:/21198/zz00231fnw,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz00231fnw_1558404_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,Letter To: 張素 From: 閎,207,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00231fnw,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00231fnw/manifest
Tom Leung Collection,ark:/21198/zz00231fpd,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz00231fpd_1558407_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"Photo 背題: ""猶認得溫重慶否""",208,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00231fpd,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00231fpd/manifest
Tom Leung Collection,ark:/21198/zz00231fqx,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz00231fqx_1558410_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,Letter To: 張孝 From: 溫廣彜 Re: 草堂共學,209,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00231fqx,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00231fqx/manifest
Tom Leung Collection,ark:/21198/zz00231fsz,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz00231fsz_1558416_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"Postscript to letter  ""彜又及""",230,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00231fsz,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00231fsz/manifest
Tom Leung Collection,ark:/21198/zz00231fwh,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz00231fwh_1558449_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,Letter To: 張孝 From: 陳輯 Re: 辦學籌款,233,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00231fwh,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00231fwh/manifest
Tom Leung Collection,ark:/21198/zz00231g6n,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz00231g6n_1558512_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,Letter To: 少璋(硯兄) From: 黃燿祖,242,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00231g6n,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00231g6n/manifest
Tom Leung Collection,ark:/21198/zz00231g75,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz00231g75_1558515_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,Letter To: 少張 From: (?),243,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00231g75,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00231g75/manifest
Tom Leung Collection,ark:/21198/zz00231g96,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz00231g96_1558530_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"Text ""遵照大清通禮品官祭儀式儀節""",245,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00231g96,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00231g96/manifest
Tom Leung Collection,ark:/21198/zz00231gbq,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz00231gbq_1558533_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,Letter To: 丹如(叔父) From: (?) 蓮姪,246,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00231gbq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00231gbq/manifest
Tom Leung Collection,ark:/21198/zz00231gc7,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz00231gc7_1558536_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,Letter To: 張孝 From: 胡典(?),247,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00231gc7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00231gc7/manifest
Tom Leung Collection,ark:/21198/zz00231gdr,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz00231gdr_1558539_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,Letter To: 張孝 From: 何焱森 Re: 梁侍讀來示,248,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00231gdr,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00231gdr/manifest
Tom Leung Collection,ark:/21198/zz00231gf8,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz00231gf8_1558542_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,Letter To: 張孝 (會長) From: 黃焯,249,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00231gf8,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00231gf8/manifest
Tom Leung Collection,ark:/21198/zz00231ggs,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz00231ggs_1558545_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,Letter To: 張孝 From: 寬焯,250,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00231ggs,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00231ggs/manifest
Tom Leung Collection,ark:/21198/zz00231gjt,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz00231gjt_1558560_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"Letter To: 莫百朋, 譚張孝, 巨英隆, 莫芸屏 From: 張日(?) 2 sheets on ""北米大韓人大同保國會""箋 (incomplete)",252,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00231gjt,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00231gjt/manifest
Tom Leung Collection,ark:/21198/zz00231gkb,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz00231gkb_1558563_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"Letter To: 萬勝, 張孝, 銘之 From: 葉惠(伯) Re: 會事",253,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00231gkb,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00231gkb/manifest
Tom Leung Collection,ark:/21198/zz00252z2m,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz00252z2m_1558632_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,Enclosure to #261,262,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00252z2m,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00252z2m/manifest
Tom Leung Collection,ark:/21198/zz00252z34,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz00252z34_1558635_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"Letter To: 三姪女 From: 茵(?)仲 Re: 家事, 時事",263,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00252z34,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00252z34/manifest
Tom Leung Collection,ark:/21198/zz00252z8q,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz00252z8q_1558677_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,Letter To: 張孝賢姪婿 From: 啓(?) Re: 家事,268,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00252z8q,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00252z8q/manifest
Tom Leung Collection,ark:/21198/zz00252zbr,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz00252zbr_1558690_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"Letter To: 張孝連襟 From: (家本?) Re: 家事, 商務(琼彩樓)",270,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00252zbr,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00252zbr/manifest
Tom Leung Collection,ark:/21198/zz00252zc8,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz00252zc8_1558695_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"Letter To: 張孝賢姪倩 From: 啓(?) Re: 家事, 商務(琼彩樓)",271,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00252zc8,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00252zc8/manifest
Tom Leung Collection,ark:/21198/zz00252zhb,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz00252zhb_1558704_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,Letter To: 張孝 From: 啓(?) Re: 商務,273,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00252zhb,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00252zhb/manifest
Tom Leung Collection,ark:/21198/zz00252zjv,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz00252zjv_1558761_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"Envelop, contains: ""佩蘭仙館第壹號 法帖,字畫箱目錄""",276,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00252zjv,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00252zjv/manifest
Tom Leung Collection,ark:/21198/zz00252zmw,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz00252zmw_1558773_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"Name label ""黃嬋曼""",277,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00252zmw,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00252zmw/manifest
Tom Leung Collection,ark:/21198/zz00252znd,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz00252znd_1558770_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"One page catalog about 40 items of 法帖, 字畫",276a,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00252znd,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00252znd/manifest
Tom Leung Collection,ark:/21198/zz00252zpx,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz00252zpx_1558776_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"Name label ""盧景棻""",278,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00252zpx,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00252zpx/manifest
Tom Leung Collection,ark:/21198/zz00252zrz,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz00252zrz_1558779_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"Letter To: 三姊倩, 三家姐 From: 三妹 Re: 賀年, 近況",279,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00252zrz,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00252zrz/manifest
Tom Leung Collection,ark:/21198/zz0025306m,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz0025306m_1558974_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"Envelop ""承受永寧堂(?) 塾書信"" Contains #293 - 296",292,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025306m,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025306m/manifest
Tom Leung Collection,ark:/21198/zz00253074,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz00253074_1558977_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"Letter To: 伯吉世兄 From: 弟黃耀祖 ""弟與令弟張孝""",293,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253074,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00253074/manifest
Tom Leung Collection,ark:/21198/zz002530c6,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz002530c6_1559037_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,Letter To: 張孝 From: 姻小弟黃桂,297,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002530c6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002530c6/manifest
Tom Leung Collection,ark:/21198/zz002530dq,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz002530dq_1559040_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,Letter To: 張孝 From: 姻小弟黃桂,298,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002530dq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002530dq/manifest
Tom Leung Collection,ark:/21198/zz002530f7,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz002530f7_1559044_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"Letter, enclosed with #298(?)",299,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002530f7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002530f7/manifest
Tom Leung Collection,ark:/21198/zz002530gr,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz002530gr_1559049_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"Letter, ending page Previous page(s) missing To: (?) From: 黃桂",300,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002530gr,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002530gr/manifest
Tom Leung Collection,ark:/21198/zz002530h8,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz002530h8_1559052_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,Letter To: 張孝 From: 黃桂,301,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002530h8,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002530h8/manifest
Tom Leung Collection,ark:/21198/zz002530k9,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz002530k9_1559064_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"Letter To: 張孝 From: 莊(?) ""銀婚大典"" on 美國大阜世界日報箋",303,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002530k9,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002530k9/manifest
Tom Leung Collection,ark:/21198/zz002530mt,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz002530mt_1559067_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"Letter To: 張孝 From: (?)姻小弟 Re: ""舍弟學費""",304,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002530mt,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002530mt/manifest
Tom Leung Collection,ark:/21198/zz002530qc,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz002530qc_1559082_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"詩手稿, 贈張孝世伯大人 世愚姪陳受頤",307,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002530qc,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002530qc/manifest
Tom Leung Collection,ark:/21198/zz002530rw,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz002530rw_1559085_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,傳單 孝菴再誌 附錄君勉布告瓊彩樓原函,308,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002530rw,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002530rw/manifest
Tom Leung Collection,ark:/21198/zz002530vf,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz002530vf_1559115_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"Envelop ""家書"" Contains #312 - 324",311,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002530vf,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002530vf/manifest
Tom Leung Collection,ark:/21198/zz002530wz,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz002530wz_1559118_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"Letter To: 父親 From: 長女木蘭 ""大人漫遊津都一帶""",312,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002530wz,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002530wz/manifest
Tom Leung Collection,ark:/21198/zz002530xg,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz002530xg_1559121_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,Letter To: 父親 From: 次女羅蘭,313,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002530xg,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002530xg/manifest
Tom Leung Collection,ark:/21198/zz002530z0,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz002530z0_1559124_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,Letter To: 父親 From: 男為君,314,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002530z0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002530z0/manifest
Tom Leung Collection,ark:/21198/zz00253100,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz00253100_1559127_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,Letter To: 父親 From: 男為霖,315,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253100,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00253100/manifest
Tom Leung Collection,ark:/21198/zz0025311h,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz0025311h_1559130_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,Letter To: 父親 From: 男為雨,316,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025311h,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025311h/manifest
Tom Leung Collection,ark:/21198/zz0025315k,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz0025315k_1559157_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"Ledger, 1921年家中二月進支月結 (共進銀$ 1,420, 共支銀$ 585.46)",320,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025315k,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025315k/manifest
Tom Leung Collection,ark:/21198/zz0025319n,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz0025319n_1559181_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,Receipt (in English) Various utensils,324,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025319n,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025319n/manifest
Tom Leung Collection,ark:/21198/zz002531b5,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz002531b5_1559184_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"Envelop ""七弟書"" Contains #326 - 340",325,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002531b5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002531b5/manifest
Tom Leung Collection,ark:/21198/zz002531fq,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz002531fq_1559199_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"Ledger, 1921年二月份月結 羅省技利鉄梁公司結單 (共進銀$ 3,410.89, 共支銀$ 2,066.05)",328,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002531fq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002531fq/manifest
Tom Leung Collection,ark:/21198/zz002531g7,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz002531g7_1559202_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"Letter To: 張孝五兄""第四號"" From: 弟(?) 店務, 財務",329,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002531g7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002531g7/manifest
Tom Leung Collection,ark:/21198/zz002531hr,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz002531hr_1559205_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"Letter To: 張孝五兄""第五號"" From: 弟(?) 店務, 財務",330,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002531hr,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002531hr/manifest
Tom Leung Collection,ark:/21198/zz002531j8,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz002531j8_1559208_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"Ledger, 三月份",331,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002531j8,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002531j8/manifest
Tom Leung Collection,ark:/21198/zz002531m9,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz002531m9_1559220_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"Ledger, 三月份月結",333,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002531m9,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002531m9/manifest
Tom Leung Collection,ark:/21198/zz002531pb,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz002531pb_1559229_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"Letter To: 張孝五兄""第八號"" From: 弟(?)",335,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002531pb,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002531pb/manifest
Tom Leung Collection,ark:/21198/zz002531qv,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz002531qv_1559232_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"Ledger, 四月份月結",336,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002531qv,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002531qv/manifest
Tom Leung Collection,ark:/21198/zz002531rc,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz002531rc_1559235_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"Letter To: 張孝五兄""第九號"" From: 弟(?)",337,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002531rc,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002531rc/manifest
Tom Leung Collection,ark:/21198/zz002531sw,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz002531sw_1559238_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"Letter To: 張孝五兄""第十號"" From: 弟(?)",338,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002531sw,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002531sw/manifest
