"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","viewingHint","Visibility","Delete in Title","Thumbnail","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.publicationStatus","Name.creator","Language","Subject","Rights.permission","Subject geographic","Author","Name.cartographer","Name.repository","Name.subject","Title","Publisher.publisherName","Description.note","Publisher.placeOfOrigin","Format.extent","Coverage.geographic","Alt ID.oclc","AltIdentifier.callNo","Alt ID.catalogRecordNumber","Opac url","Coverage.geoscale","AltTitle.uniform","Alt ID.local","Description.caption","Date.creation","Date.normalized","Alt ID.lccn","Description.abstract","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6m6s","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR906F4/G6084_P2_12_GSGS_1944b.tif","","","","","","","cartographic","map","unknown","unknown","","ger","","","Munich Metropolitan Area (Germany)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Plan von München mit oestlicher, südlicher und westlicher Umgebung","","","","","","","","","","","","G6084_P2_12_GSGS_1944b|~|DR906F4","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6m6s","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6m6s/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6m79","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR906F4/G6084_P2_12_GSGS_1944_Municha.tif","","","","","","","cartographic","map","unknown","unknown","","eng","","","Garching bei München (Germany)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Town Plan of München","","","","","Germany","","","","","","","G6084_P2_12_GSGS_1944_Municha|~|DR906F4","","1944","1944","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6m79","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6m79/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6m8t","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR906F4/G6084_P2_12_GSGS_1944_Munichb.tif","","","","","","","cartographic","map","unknown","unknown","","ger","","","Garching bei München (Germany)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Plan von München","","","","","Germany","","","","","","","G6084_P2_12_GSGS_1944_Munichb|~|DR906F4","","1944","1944","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6m8t","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6m8t/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6m9b","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR906F4/G6084_P2_13_LM_ND.tif","","","","","","","cartographic","map","unknown","unknown","","ger","","","Garching bei München (Germany)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Brunn's Plan von München","","","","","Germany","","","","","","","G6084_P2_13_LM_ND|~|DR906F4","","1944","1944","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6m9b","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6m9b/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6mbv","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR906F4/G6084_P2_7_5_GSGS_1944.tif","","","","","","","cartographic","map","copyrighted","unknown","","eng","","","Kaiserslautern (Germany)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Kaiserslautern","","","","","Germany","","","","","","","G6084_P2_7_5_GSGS_1944|~|DR906F4","","1944","1944","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6mbv","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6mbv/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6mdw","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR906F4/G6084_P53_55_OSS_1944.tif","","","","","","","cartographic","map|~|Thematic maps.","unknown","unknown","","eng","","","Garching bei München (Germany)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Canalization of München","","","","","Germany","","","","","","","G6084_P53_55_OSS_1944|~|DR906F4","","1944","1944","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6mdw","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6mdw/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6mfd","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR906F4/G6084_P55_40_N_P_N_D.tif","","","","","","","cartographic","map","unknown","unknown","","fre","Ports of entry--Germany (East)--Maps.","","Germany--Maps","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Les Ports d'Importation, Manheim, Ludwigshafen, Rheinhau","","","","","","","","","","","","G6084_P55_40_N_P_N_D|~|DR906F4","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6mfd","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6mfd/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6mgx","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR906F4/G6084_P55_OSS_1943.tif","","","","","","","cartographic","map","copyrighted","unknown","","eng","","","Hamburg (Germany)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Hamburg and Environs","","","","","Germany","","","","","","","G6084_P55_OSS_1943|~|DR906F4","","1943","1943","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6mgx","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6mgx/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6mhf","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR906F4/G6084_P55_VAR_OSS_1944a.tif","","","","","","","cartographic","map","copyrighted|~|unknown","","","eng","Local transit--Germany--Hamburg--Maps.","","Hamburg (Germany)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Port of Hamburg","","","","","Germany","","","","","","","G6084_P55_VAR_OSS_1944a|~|DR906F4","","1944","1944","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6mhf","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6mhf/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6mjz","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR906F4/G6084_P55_VAR_OSS_1944b.tif","","","","","","","cartographic","map","unknown","unknown","","eng","","","Hamburg (Germany)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Index to Numbered Basins, Quays and Warehouses","","","","","Germany","","","","","","","G6084_P55_VAR_OSS_1944b|~|DR906F4","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6mjz","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6mjz/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6mkg","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR906F4/G6084_R9_15_5_GSGS_1943a.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G6084_R9_15_5_GSGS_1943a","","","","","","","","","","","","G6084_R9_15_5_GSGS_1943a|~|DR906F4","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6mkg","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6mkg/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6mm0","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR906F4/G6084_R9_15_5_GSGS_1943b.tif","","","","private","","","cartographic","map","unknown","unknown","","ger","","","Hamburg (Germany)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Key to Street Names - Hamburg","","","","","Germany","","","","","","","G6084_R9_15_5_GSGS_1943b|~|DR906F4","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6mm0","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6mm0/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6mnh","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR906F4/G6299_12_5_GSGS_1944_Kiel.tif","","","","","","","cartographic","map","copyrighted","unknown","","eng","","","Kiel (Germany)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Town Plan of Kiel","","","","","","","","","","","","G6299_12_5_GSGS_1944_Kiel|~|DR906F4","","1944","1944","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6mnh","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6mnh/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6mp1","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR906F4/G6299_Hamburg_G455_50_VH_1945a.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G6299_Hamburg_G455_50_VH_1945a","","","","","","","","","","","","G6299_Hamburg_G455_50_VH_1945a|~|DR906F4","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6mp1","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6mp1/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6mqj","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR906F4/G6299_Hamburg_G455_50_VH_1945b.tif","","","","","","","cartographic","map","unknown","unknown","","ger","","","Hamburg (Germany)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Freie und Hansdestadt Hamburg, Schadenskarte","","","","","Germany","","","","","","","G6299_Hamburg_G455_50_VH_1945b|~|DR906F4","","1945","1945","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6mqj","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6mqj/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6mr2","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR906F4/G6804_12_GSGS_1944_Munich-Gladbach-Rheydt.tif","","","","","","","cartographic","map","unknown","unknown","","ger","Germany--History--1933-1945--Maps","","Germany--Maps","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","München-Gladbach-Rheydt","","","","","","","","","","","","G6804_12_GSGS_1944_Munich-Gladbach-Rheydt|~|DR906F4","","1944","1944","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6mr2","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6mr2/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6msk","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR906F4/G6804_Munich_P2_NS_Bruckman_N_D.tif","","","","","","","cartographic","map","unknown","unknown","","ger","","","Germany--Maps","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","übersightplan von München und Umgebung","","","","","","","","","","","","G6804_Munich_P2_NS_Bruckman_N_D|~|DR906F4","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6msk","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6msk/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6mt3","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR906F4/G8064_A3_5_GSGS_1944a.tif","","","","","","","cartographic","map","unknown","unknown","","","","","Germany--Maps","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Hemsbach and Sulzbach","","","","","Germany","","","","","","","G8064_A3_5_GSGS_1944a|~|DR906F4","","1944","1944","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6mt3","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6mt3/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6mvm","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR906F4/G8064_A3_5_GSGS_1944b.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G8064_A3_5_GSGS_1944b","","","","","","","","","","","","G8064_A3_5_GSGS_1944b|~|DR906F4","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6mvm","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6mvm/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6mw4","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR906F4/G8064_P53_50_5_OSS_1944.tif","","","","","","","cartographic","map","unknown","unknown","","","","","Garching bei München (Germany)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Canalization of München","","","","","","","","","","","","G8064_P53_50_5_OSS_1944|~|DR906F4","","1944","1944","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6mw4","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6mw4/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6mxn","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR906F4/G8064_P5_16_OSS_1944.tif","","","","","","","cartographic","map","unknown","unknown","","","","","Germany--Maps","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Port of Kiel","","","","","Germany","","","","","","","G8064_P5_16_OSS_1944|~|DR906F4","","1944","1944","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6mxn","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6mxn/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6mz5","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR906F5/G6084_10_GSGS_1944_Regensburg.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G6084_10_GSGS_1944_Regensburg","","","","","","","","","","","","G6084_10_GSGS_1944_Regensburg|~|DR906F5","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6mz5","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6mz5/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6n05","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR906F5/G6084_12_5_GSGS_1944.tif","","","","","","","cartographic","map","copyrighted","unknown","","eng","","","Oberhausen (Düsseldorf, Germany)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Town Plan of Oberhausen","","","","","Germany","","","","","","","G6084_12_5_GSGS_1944|~|DR906F5","","1944","1944","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6n05","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6n05/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6n1p","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR906F5/G6084_15_GSGS_1944.tif","","","","","","","cartographic","map","copyrighted","unknown","","eng","","","Recklinghausen (Münster, Germany)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Town Plan of Recklinghausen","","","","","Germany","","","","","","","G6084_15_GSGS_1944|~|DR906F5","","1944","1944","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6n1p","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6n1p/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6n26","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR906F5/G6084_17_4_GSGS_1944_Oberhausen.tif","","","","","","","cartographic","map","unknown","unknown","","eng","","","Oberhausen (Düsseldorf, Germany)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Oberhausen","","","","","Germany","","","","","","","G6084_17_4_GSGS_1944_Oberhausen|~|DR906F5","","1944","1944","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6n26","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6n26/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6n3q","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR906F5/G6084_19_GSGS_1944.tif","","","","","","","cartographic","map","unknown","unknown","","eng","","","Stuttgart Region (Germany) Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Town Plan of Stuttgart","","","","","Germany","","","","","","","G6084_19_GSGS_1944|~|DR906F5","","1944|~|1936","1944","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6n3q","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6n3q/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6n47","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR906F5/G6084_25_BKG_ND.tif","","","","","","","cartographic","map","unknown","unknown","","ger","","","Germany--Maps","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Section Neustadt","","","","","Germany","","","","","","","G6084_25_BKG_ND|~|DR906F5","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6n47","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6n47/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6n5r","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR906F5/G6084_6_GSGS_1944.tif","","","","","","","cartographic","map","copyrighted","unknown","","eng","","","Worms (Germany)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Town Plan of Worms a. Rhein","","","","","Germany","","","","","","","G6084_6_GSGS_1944|~|DR906F5","","1944","1944","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6n5r","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6n5r/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6n68","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR906F5/G6084_A3_5_GSGS_1945_strauch.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G6084_A3_5_GSGS_1945_strauch","","","","","","","","","","","","G6084_A3_5_GSGS_1945_strauch|~|DR906F5","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6n68","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6n68/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6n7s","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR906F5/G6084_A3_GSGS_1944.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","Germany--Maps","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Rodau","","","","","","","","","","","","G6084_A3_GSGS_1944|~|DR906F5","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6n7s","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6n7s/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6n89","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR906F5/G6084_A4_11_ISTD_1942.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G6084_A4_11_ISTD_1942","","","","","","","","","","","","G6084_A4_11_ISTD_1942|~|DR906F5","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6n89","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6n89/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6n9t","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR906F5/G6084_A4_5_GSGS_1944.tif","","","","","","","cartographic","map","unknown","unknown","","eng|~|ger","","","Germany--Maps","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Schönau","","","","","Germany","","","","","","","G6084_A4_5_GSGS_1944|~|DR906F5","","1944","1944","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6n9t","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6n9t/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6nbb","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR906F5/G6084_N44_4_7_GSGS_1944.tif","","","","","","","cartographic","map","unknown","unknown","","eng","","","Wesseling Region (Germany)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Wesseling. Bergius Hydrogenation Plant","","","","","Wesseling Region (Germany)","","","","","","","G6084_N44_4_7_GSGS_1944|~|DR906F5","","1944","1944","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6nbb","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6nbb/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6ndc","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR906F5/G6084_Nurnberg_A3.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G6084_Nurnberg_A3","","","","","","","","","","","","G6084_Nurnberg_A3|~|DR906F5","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6ndc","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6ndc/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6ngd","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR906F5/G6084_Nurnberg_P2_12_1_WR_ND.tif","","","","","","","cartographic","map","unknown","unknown","","ger","","","Nuremberg Region (Germany)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Nürnberg.","","","","","Nuremberg Region (Germany)","","","","","","","G6084_Nurnberg_P2_12_1_WR_ND|~|DR906F5","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6ngd","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6ngd/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6nhx","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR906F5/G6084_P2_NS_CK_1921.tif","","","","","","","cartographic","map","unknown","unknown","","ger","","","Nuremberg Region (Germany)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Neuester Plan von Nürnberg Carl Koch Verlag, Nürnberg.","","","","","Nuremberg Region (Germany)","","","","","","","G6084_P2_NS_CK_1921|~|DR906F5","","1921","1921","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6nhx","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6nhx/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6njf","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR906F5/G6084_P5_15_5_OSS_1944.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G6084_P5_15_5_OSS_1944","","","","","","","","","","","","G6084_P5_15_5_OSS_1944|~|DR906F5","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6njf","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6njf/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6nkz","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR906F5/G6084_Pillnitz_Rebecn_25_BKG_ND.tif","","","","","","","cartographic","map","unknown","unknown","","eng|~|ger","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Section Pillnitz. Section Radeberg (No. 51.)","","","","","","","","","","","","G6084_Pillnitz_Rebecn_25_BKG_ND|~|DR906F5","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6nkz","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6nkz/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6nmg","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR906F5/G6084_saar-louis_1713.tif","","","","","","","cartographic","map","unknown","unknown","Historic Urban Plans (Firm).","fre","Early maps--Facsimiles","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Sarl-Louis Place Forte Situé sur la Sarre dans la Lorraine a Hemande","","","","","","","","","","","","G6084_saar-louis_1713|~|DR906F5","","1970|~|1713","1970","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6nmg","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6nmg/manifest"
