"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","viewingHint","Visibility","Delete in Title","Thumbnail","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.publicationStatus","Name.other","Name.creator","Language","Subject","Rights.permission","Subject geographic","Author","Name.cartographer","Name.repository","Name.subject","Title","Date.creation","Publisher.publisherName","Description.note","Publisher.placeOfOrigin","Format.extent","Coverage.geographic","Alt ID.oclc","AltIdentifier.callNo","Alt ID.catalogRecordNumber","Opac url","Coverage.geoscale","AltTitle.uniform","Alt ID.local","Description.caption","Date.normalized","Alt ID.lccn","Description.abstract","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwm36","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F1/G4153_Keokuk_126_ALPC_ND.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4153_Keokuk_126_ALPC_ND","","","","","","","","","","","","","G4153_Keokuk_126_ALPC_ND|~|DR357F1","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwm36","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwm36/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwm4q","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F1/G4153_Lee_NS_NP_ND_.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4153_Lee_NS_NP_ND_","","","","","","","","","","","","","G4153_Lee_NS_NP_ND_|~|DR357F1","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwm4q","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwm4q/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwm57","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F1/G4153_Linn_100_NP_1929.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4153_Linn_100_NP_1929","","","","","","","","","","","","","G4153_Linn_100_NP_1929|~|DR357F1","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwm57","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwm57/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwm6r","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F1/G4153_Madison_126_ALPC_ND.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4153_Madison_126_ALPC_ND","","","","","","","","","","","","","G4153_Madison_126_ALPC_ND|~|DR357F1","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwm6r","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwm6r/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwm78","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F1/G4153_Marshall_126_MMEC_ND.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4153_Marshall_126_MMEC_ND","","","","","","","","","","","","","G4153_Marshall_126_MMEC_ND|~|DR357F1","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwm78","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwm78/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwm8s","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F1/G4153_Mills_NS_NP_ND.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4153_Mills_NS_NP_ND","","","","","","","","","","","","","G4153_Mills_NS_NP_ND|~|DR357F1","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwm8s","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwm8s/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwm99","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F1/G4153_Mitchell_NS_NP_ND.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4153_Mitchell_NS_NP_ND","","","","","","","","","","","","","G4153_Mitchell_NS_NP_ND|~|DR357F1","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwm99","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwm99/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwmbt","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F1/G4153_Monroe_126_NP_ND.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4153_Monroe_126_NP_ND","","","","","","","","","","","","","G4153_Monroe_126_NP_ND|~|DR357F1","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwmbt","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwmbt/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwmcb","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F1/G4153_NS_MMEC_ND.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4153_NS_MMEC_ND","","","","","","","","","","","","","G4153_NS_MMEC_ND|~|DR357F1","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwmcb","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwmcb/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwmdv","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F1/G4153_NS_NH_1930.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4153_NS_NH_1930","","","","","","","","","","","","","G4153_NS_NH_1930|~|DR357F1","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwmdv","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwmdv/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwmfc","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F1/G4153_NS_NMC_1925.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4153_NS_NMC_1925","","","","","","","","","","","","","G4153_NS_NMC_1925|~|DR357F1","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwmfc","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwmfc/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwmgw","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F1/G4153_NS_NP_1911.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4153_NS_NP_1911","","","","","","","","","","","","","G4153_NS_NP_1911|~|DR357F1","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwmgw","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwmgw/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwmhd","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F1/G4153_NS_NP_ND.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4153_NS_NP_ND","","","","","","","","","","","","","G4153_NS_NP_ND|~|DR357F1","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwmhd","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwmhd/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwmjx","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F1/G4153_NS_WWHC_ND.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4153_NS_WWHC_ND","","","","","","","","","","","","","G4153_NS_WWHC_ND|~|DR357F1","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwmjx","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwmjx/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwmkf","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F1/G4153_NS_WWO_1923.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4153_NS_WWO_1923","","","","","","","","","","","","","G4153_NS_WWO_1923|~|DR357F1","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwmkf","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwmkf/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwmmz","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F1/G4153_P2_NS_NP_ND_2.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4153_P2_NS_NP_ND_2","","","","","","","","","","","","","G4153_P2_NS_NP_ND_2|~|DR357F1","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwmmz","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwmmz/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwmng","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F1/G4153_P2_NS_NP_ND_sheet1.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4153_P2_NS_NP_ND_sheet1","","","","","","","","","","","","","G4153_P2_NS_NP_ND_sheet1|~|DR357F1","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwmng","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwmng/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwmp0","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F1/G4153_Page_Co_32_ALP_ND.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4153_Page_Co_32_ALP_ND","","","","","","","","","","","","","G4153_Page_Co_32_ALP_ND|~|DR357F1","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwmp0","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwmp0/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwmqh","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F1/G4153_Plymouth_126_ALPC_ND.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4153_Plymouth_126_ALPC_ND","","","","","","","","","","","","","G4153_Plymouth_126_ALPC_ND|~|DR357F1","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwmqh","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwmqh/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwmr1","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F1/G4153_Polk_126_ALPC_ND.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4153_Polk_126_ALPC_ND","","","","","","","","","","","","","G4153_Polk_126_ALPC_ND|~|DR357F1","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwmr1","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwmr1/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwmsj","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F1/G4153_Poweshiek_126_ALPC_ND.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4153_Poweshiek_126_ALPC_ND","","","","","","","","","","","","","G4153_Poweshiek_126_ALPC_ND|~|DR357F1","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwmsj","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwmsj/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwmt2","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F1/G4153_Sac_126_ALPC_ND.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4153_Sac_126_ALPC_ND","","","","","","","","","","","","","G4153_Sac_126_ALPC_ND|~|DR357F1","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwmt2","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwmt2/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwmvk","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F1/G4153_Shelby_126_ALPC_ND.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4153_Shelby_126_ALPC_ND","","","","","","","","","","","","","G4153_Shelby_126_ALPC_ND|~|DR357F1","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwmvk","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwmvk/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwmw3","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F1/G4153_Sioux_126_MMEC_ND.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4153_Sioux_126_MMEC_ND","","","","","","","","","","","","","G4153_Sioux_126_MMEC_ND|~|DR357F1","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwmw3","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwmw3/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwmxm","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F1/G4153_Taylor_126_ALPC_ND.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4153_Taylor_126_ALPC_ND","","","","","","","","","","","","","G4153_Taylor_126_ALPC_ND|~|DR357F1","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwmxm","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwmxm/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwmz4","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F1/G4153_Wayne_126_ALPC_ND.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4153_Wayne_126_ALPC_ND","","","","","","","","","","","","","G4153_Wayne_126_ALPC_ND|~|DR357F1","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwmz4","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwmz4/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwn04","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F1/G4153_Webster_126_ALPC_ND.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4153_Webster_126_ALPC_ND","","","","","","","","","","","","","G4153_Webster_126_ALPC_ND|~|DR357F1","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwn04","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwn04/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwn1n","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F1/G4153_Winneshiek_126_ALPC_ND.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4153_Winneshiek_126_ALPC_ND","","","","","","","","","","","","","G4153_Winneshiek_126_ALPC_ND|~|DR357F1","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwn1n","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwn1n/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwn25","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F1/G4153_Woodbury_126_MMEC_ND.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4153_Woodbury_126_MMEC_ND","","","","","","","","","","","","","G4153_Woodbury_126_MMEC_ND|~|DR357F1","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwn25","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwn25/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwn3p","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F1/G4154_Ft_Atkinson_1842.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4154_Ft_Atkinson_1842","","","","","","","","","","","","","G4154_Ft_Atkinson_1842|~|DR357F1","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwn3p","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwn3p/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwn7r","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F2/G4160_1m_USGS_1917.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4160_1m_USGS_1917","","","","","","","","","","","","","G4160_1m_USGS_1917|~|DR357F2","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwn7r","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwn7r/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwn88","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F2/G4160_500_USGS_1914.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4160_500_USGS_1914","","","","","","","","","","","","","G4160_500_USGS_1914|~|DR357F2","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwn88","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwn88/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwn9s","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F2/G4160_800_GLO_1911.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4160_800_GLO_1911","","","","","","","","","","","","","G4160_800_GLO_1911|~|DR357F2","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwn9s","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwn9s/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwnb9","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F2/G4160_850_GLO_1886.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4160_850_GLO_1886","","","","","","","","","","","","","G4160_850_GLO_1886|~|DR357F2","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwnb9","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwnb9/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwnct","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F2/G4161_B5_A1_1125_SGO_1840.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4161_B5_A1_1125_SGO_1840","","","","","","","","","","","","","G4161_B5_A1_1125_SGO_1840|~|DR357F2","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwnct","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwnct/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwndb","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F2/G4161_B5_NS_NP_ND.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4161_B5_NS_NP_ND","","","","","","","","","","","","","G4161_B5_NS_NP_ND|~|DR357F2","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwndb","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwndb/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwnfv","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F2/G4161_B5_NS_SGO_1840.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4161_B5_NS_SGO_1840","","","","","","","","","","","","","G4161_B5_NS_SGO_1840|~|DR357F2","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwnfv","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwnfv/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwngc","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F2/G4161_B5_NS_SGO_1844.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4161_B5_NS_SGO_1844","","","","","","","","","","","","","G4161_B5_NS_SGO_1844|~|DR357F2","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwngc","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwngc/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwnhw","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F2/G4161_C5_c_775_MBGM_1912.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4161_C5_c_775_MBGM_1912","","","","","","","","","","","","","G4161_C5_c_775_MBGM_1912|~|DR357F2","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwnhw","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwnhw/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwnjd","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F2/G4161_F7_1m_USBC_193_.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4161_F7_1m_USBC_193_","","","","","","","","","","","","","G4161_F7_1m_USBC_193_|~|DR357F2","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwnjd","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwnjd/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwnkx","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F2/G4161_F7_850_GLO_1878.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4161_F7_850_GLO_1878","","","","","","","","","","","","","G4161_F7_850_GLO_1878|~|DR357F2","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwnkx","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwnkx/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwnmf","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F2/G4161_G465_NS_GLO_ND.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4161_G465_NS_GLO_ND","","","","","","","","","","","","","G4161_G465_NS_GLO_ND|~|DR357F2","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwnmf","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwnmf/manifest"
