File Name,Object Type,Title,Item Sequence,Parent ARK,Item ARK,Rights.copyrightStatus,Type.typeOfResource,Bucketeer State,IIIF Access URL
Masters/othermasters/dl_toganoo/masters/ucla_3680644/ucla_3680644_094.tif,Page,Page 92,94,ark:/21198/n1kk7h,ark:/21198/n1kk7h/6c547c7v,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1kk7h%2F6c547c7v
Masters/othermasters/dl_toganoo/masters/ucla_3680644/ucla_3680644_095.tif,Page,Page 93,95,ark:/21198/n1kk7h,ark:/21198/n1kk7h/jc01dx84,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1kk7h%2Fjc01dx84
Masters/othermasters/dl_toganoo/masters/ucla_3680644/ucla_3680644_096.tif,Page,Page 94,96,ark:/21198/n1kk7h,ark:/21198/n1kk7h/mg89216k,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1kk7h%2Fmg89216k
Masters/othermasters/dl_toganoo/masters/ucla_3680644/ucla_3680644_097.tif,Page,Page 95,97,ark:/21198/n1kk7h,ark:/21198/n1kk7h/5s68r88c,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1kk7h%2F5s68r88c
Masters/othermasters/dl_toganoo/masters/ucla_3680644/ucla_3680644_098.tif,Page,Page 96,98,ark:/21198/n1kk7h,ark:/21198/n1kk7h/pz314791,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1kk7h%2Fpz314791
Masters/othermasters/dl_toganoo/masters/ucla_3680644/ucla_3680644_099.tif,Page,Page 97,99,ark:/21198/n1kk7h,ark:/21198/n1kk7h/ft30g570,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1kk7h%2Fft30g570
Masters/othermasters/dl_toganoo/masters/ucla_3680644/ucla_3680644_100.tif,Page,Page 98,100,ark:/21198/n1kk7h,ark:/21198/n1kk7h/kk573h59,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1kk7h%2Fkk573h59
Masters/othermasters/dl_toganoo/masters/ucla_3680644/ucla_3680644_101.tif,Page,Page 99,101,ark:/21198/n1kk7h,ark:/21198/n1kk7h/t7698j6c,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1kk7h%2Ft7698j6c
Masters/othermasters/dl_toganoo/masters/ucla_3680644/ucla_3680644_102.tif,Page,Page 100,102,ark:/21198/n1kk7h,ark:/21198/n1kk7h/7d56xm2m,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1kk7h%2F7d56xm2m
Masters/othermasters/dl_toganoo/masters/ucla_3680644/ucla_3680644_103.tif,Page,Page 101,103,ark:/21198/n1kk7h,ark:/21198/n1kk7h/zt51h02k,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1kk7h%2Fzt51h02k
Masters/othermasters/dl_toganoo/masters/ucla_3680644/ucla_3680644_104.tif,Page,Page 102,104,ark:/21198/n1kk7h,ark:/21198/n1kk7h/vb38zv86,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1kk7h%2Fvb38zv86
Masters/othermasters/dl_toganoo/masters/ucla_3680644/ucla_3680644_105.tif,Page,Page 103,105,ark:/21198/n1kk7h,ark:/21198/n1kk7h/c9625064,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1kk7h%2Fc9625064
Masters/othermasters/dl_toganoo/masters/ucla_3680644/ucla_3680644_106.tif,Page,Page 104,106,ark:/21198/n1kk7h,ark:/21198/n1kk7h/8p77220n,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1kk7h%2F8p77220n
Masters/othermasters/dl_toganoo/masters/ucla_3680644/ucla_3680644_107.tif,Page,Page 105,107,ark:/21198/n1kk7h,ark:/21198/n1kk7h/rh56hg26,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1kk7h%2Frh56hg26
Masters/othermasters/dl_toganoo/masters/ucla_3680644/ucla_3680644_108.tif,Page,Page 106,108,ark:/21198/n1kk7h,ark:/21198/n1kk7h/g526k18d,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1kk7h%2Fg526k18d
Masters/othermasters/dl_toganoo/masters/ucla_3680644/ucla_3680644_109.tif,Page,Page 107,109,ark:/21198/n1kk7h,ark:/21198/n1kk7h/1v55108t,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1kk7h%2F1v55108t
Masters/othermasters/dl_toganoo/masters/ucla_3680644/ucla_3680644_110.tif,Page,Page 108,110,ark:/21198/n1kk7h,ark:/21198/n1kk7h/sw43zc5x,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1kk7h%2Fsw43zc5x
Masters/othermasters/dl_toganoo/masters/ucla_3680644/ucla_3680644_111.tif,Page,Page 109,111,ark:/21198/n1kk7h,ark:/21198/n1kk7h/h008p740,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1kk7h%2Fh008p740
Masters/othermasters/dl_toganoo/masters/ucla_3680644/ucla_3680644_112.tif,Page,Page 110,112,ark:/21198/n1kk7h,ark:/21198/n1kk7h/hq11sf52,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1kk7h%2Fhq11sf52
Masters/othermasters/dl_toganoo/masters/ucla_3680644/ucla_3680644_113.tif,Page,Page 111,113,ark:/21198/n1kk7h,ark:/21198/n1kk7h/pp08t512,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1kk7h%2Fpp08t512
Masters/othermasters/dl_toganoo/masters/ucla_3680644/ucla_3680644_114.tif,Page,Page 112,114,ark:/21198/n1kk7h,ark:/21198/n1kk7h/r561km34,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1kk7h%2Fr561km34
Masters/othermasters/dl_toganoo/masters/ucla_3680644/ucla_3680644_115.tif,Page,Page 113,115,ark:/21198/n1kk7h,ark:/21198/n1kk7h/m130cp0d,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1kk7h%2Fm130cp0d
Masters/othermasters/dl_toganoo/masters/ucla_3680644/ucla_3680644_116.tif,Page,Page 114,116,ark:/21198/n1kk7h,ark:/21198/n1kk7h/t782tc9s,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1kk7h%2Ft782tc9s
Masters/othermasters/dl_toganoo/masters/ucla_3680644/ucla_3680644_117.tif,Page,Page 115,117,ark:/21198/n1kk7h,ark:/21198/n1kk7h/sp936f14,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1kk7h%2Fsp936f14
Masters/othermasters/dl_toganoo/masters/ucla_3680644/ucla_3680644_118.tif,Page,Page 116,118,ark:/21198/n1kk7h,ark:/21198/n1kk7h/sm13n143,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1kk7h%2Fsm13n143
Masters/othermasters/dl_toganoo/masters/ucla_3680644/ucla_3680644_119.tif,Page,Page 117,119,ark:/21198/n1kk7h,ark:/21198/n1kk7h/cp48h463,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1kk7h%2Fcp48h463
Masters/othermasters/dl_toganoo/masters/ucla_3680644/ucla_3680644_120.tif,Page,Page 118,120,ark:/21198/n1kk7h,ark:/21198/n1kk7h/nr369p11,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1kk7h%2Fnr369p11
Masters/othermasters/dl_toganoo/masters/ucla_3680644/ucla_3680644_121.tif,Page,Page 119,121,ark:/21198/n1kk7h,ark:/21198/n1kk7h/rr78jz2d,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1kk7h%2Frr78jz2d
Masters/othermasters/dl_toganoo/masters/ucla_3680644/ucla_3680644_122.tif,Page,Page 120,122,ark:/21198/n1kk7h,ark:/21198/n1kk7h/dx14801w,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1kk7h%2Fdx14801w
Masters/othermasters/dl_toganoo/masters/ucla_3680644/ucla_3680644_123.tif,Page,Page 121,123,ark:/21198/n1kk7h,ark:/21198/n1kk7h/zb31w08j,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1kk7h%2Fzb31w08j
Masters/othermasters/dl_toganoo/masters/ucla_3680644/ucla_3680644_124.tif,Page,Page 122,124,ark:/21198/n1kk7h,ark:/21198/n1kk7h/zq12hq98,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1kk7h%2Fzq12hq98
Masters/othermasters/dl_toganoo/masters/ucla_3680644/ucla_3680644_125.tif,Page,Page 123,125,ark:/21198/n1kk7h,ark:/21198/n1kk7h/5c072v0v,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1kk7h%2F5c072v0v
Masters/othermasters/dl_toganoo/masters/ucla_3680644/ucla_3680644_126.tif,Page,Page 124,126,ark:/21198/n1kk7h,ark:/21198/n1kk7h/rf63pv27,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1kk7h%2Frf63pv27
Masters/othermasters/dl_toganoo/masters/ucla_3680644/ucla_3680644_127.tif,Page,Page 125,127,ark:/21198/n1kk7h,ark:/21198/n1kk7h/z361dk5q,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1kk7h%2Fz361dk5q
Masters/othermasters/dl_toganoo/masters/ucla_3680644/ucla_3680644_128.tif,Page,Page 126,128,ark:/21198/n1kk7h,ark:/21198/n1kk7h/k366wj5c,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1kk7h%2Fk366wj5c
Masters/othermasters/dl_toganoo/masters/ucla_3680644/ucla_3680644_129.tif,Page,Page 127,129,ark:/21198/n1kk7h,ark:/21198/n1kk7h/m8574s4q,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1kk7h%2Fm8574s4q
Masters/othermasters/dl_toganoo/masters/ucla_3680644/ucla_3680644_130.tif,Page,Page 128,130,ark:/21198/n1kk7h,ark:/21198/n1kk7h/kw38b18z,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1kk7h%2Fkw38b18z
Masters/othermasters/dl_toganoo/masters/ucla_3680644/ucla_3680644_131.tif,Page,Page 129,131,ark:/21198/n1kk7h,ark:/21198/n1kk7h/b6006w3s,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1kk7h%2Fb6006w3s
Masters/othermasters/dl_toganoo/masters/ucla_3680644/ucla_3680644_132.tif,Page,Page 130,132,ark:/21198/n1kk7h,ark:/21198/n1kk7h/s771nv2w,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1kk7h%2Fs771nv2w
Masters/othermasters/dl_toganoo/masters/ucla_3680644/ucla_3680644_133.tif,Page,Page 131,133,ark:/21198/n1kk7h,ark:/21198/n1kk7h/wc64p29k,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1kk7h%2Fwc64p29k
Masters/othermasters/dl_toganoo/masters/ucla_3680644/ucla_3680644_134.tif,Page,Page 132,134,ark:/21198/n1kk7h,ark:/21198/n1kk7h/ck25d84d,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1kk7h%2Fck25d84d
Masters/othermasters/dl_toganoo/masters/ucla_3680644/ucla_3680644_135.tif,Page,Inside back cover,135,ark:/21198/n1kk7h,ark:/21198/n1kk7h/bd72978m,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1kk7h%2Fbd72978m
Masters/othermasters/dl_toganoo/masters/ucla_3680644/ucla_3680644_136.tif,Page,Back cover,136,ark:/21198/n1kk7h,ark:/21198/n1kk7h/pv76649b,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1kk7h%2Fpv76649b
