"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","viewingHint","Text direction","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","Subject","Type.genre","Language","Name.editor","Name.engraver","Title","Relation.rectoVerso","Relation.PageNumber","Description.note","Source","Relation.isPartOf","Alt ID.local","Date.normalized","Publisher.publisherName","Format.extent","Publisher.placeOfOrigin","Date.publication","Format.dimensions","Description.tableOfContents","Alt ID.oclc","AltTitle.uniform","AltTitle.inscribed","Relation.hasPart","Name.printer","Name.illustrator","Rights.copyrightStatus","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Picart (Bernard) Collection","ark:/21198/zz000rspjp","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rspjp-1-master.tif","","","270","","","text","","","","","","Page 018","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rspjp",""
"Picart (Bernard) Collection","ark:/21198/zz000rvjrr","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rvjrr-1-master.tif","","","271","","","text","","","","","","Page 019","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvjrr",""
"Picart (Bernard) Collection","ark:/21198/zz000rvjs8","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rvjs8-1-master.tif","","","272","","","text","","","","","","Page 020","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvjs8",""
"Picart (Bernard) Collection","ark:/21198/zz000rvjts","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rvjts-1-master.tif","","","273","","","text","","","","","","Page 021","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvjts",""
"Picart (Bernard) Collection","ark:/21198/zz000rvjv9","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rvjv9-1-master.tif","","","274","","","text","","","","","","Page 022","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvjv9",""
"Picart (Bernard) Collection","ark:/21198/zz000rvjwt","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rvjwt-1-master.tif","","","275","","","text","","","","","","Page 023","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvjwt",""
"Picart (Bernard) Collection","ark:/21198/zz000rvjxb","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rvjxb-1-master.tif","","","276","","","text","","","","","","Page 024","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvjxb",""
"Picart (Bernard) Collection","ark:/21198/zz000rvjzv","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rvjzv-1-master.tif","","","277","","","text","","","","","","Page 025","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvjzv",""
"Picart (Bernard) Collection","ark:/21198/zz000rvk0v","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rvk0v-2-master.tif","","","278","","","text","","","","","","Page 026","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvk0v",""
"Picart (Bernard) Collection","ark:/21198/zz000rvk1c","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rvk1c-1-master.tif","","","279","","","text","","","","","","Page 027","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvk1c",""
"Picart (Bernard) Collection","ark:/21198/zz000rvk2w","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rvk2w-1-master.tif","","","280","","","text","","","","","","Page 028","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvk2w",""
"Picart (Bernard) Collection","ark:/21198/zz000rvk3d","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rvk3d-1-master.tif","","","281","","","text","","","","","","Page 029","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvk3d",""
"Picart (Bernard) Collection","ark:/21198/zz000rvk4x","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rvk4x-1-master.tif","","","282","","","text","","","","","","Page 030","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvk4x",""
"Picart (Bernard) Collection","ark:/21198/zz000rvk5f","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rvk5f-1-master.tif","","","283","","","text","","","","","","Page 031","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvk5f",""
"Picart (Bernard) Collection","ark:/21198/zz000rvk6z","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rvk6z-1-master.tif","","","284","","","text","","","","","","Page 032","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvk6z",""
"Picart (Bernard) Collection","ark:/21198/zz000rvk7g","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rvk7g-1-master.tif","","","285","","","text","","","","","","Page 033","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvk7g",""
"Picart (Bernard) Collection","ark:/21198/zz000rvk80","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rvk80-1-master.tif","","","286","","","text","","","","","","Page 034","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvk80",""
"Picart (Bernard) Collection","ark:/21198/zz000rvk9h","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rvk9h-1-master.tif","","","287","","","text|~|still image","","","","","","Page 035","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvk9h",""
"Picart (Bernard) Collection","ark:/21198/zz000rvkb1","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rvkb1-1-master.tif","","","288","","","text","","","","","","Page 036","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvkb1",""
"Picart (Bernard) Collection","ark:/21198/zz000rvkcj","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rvkcj-1-master.tif","","","289","","","text","","","","","","Page 037","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvkcj",""
"Picart (Bernard) Collection","ark:/21198/zz000rvkd2","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rvkd2-1-master.tif","","","290","","","text","","","","","","Page 038","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvkd2",""
"Picart (Bernard) Collection","ark:/21198/zz000rvkfk","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rvkfk-1-master.tif","","","291","","","text","","","","","","Page 039","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvkfk",""
"Picart (Bernard) Collection","ark:/21198/zz000rvkg3","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rvkg3-1-master.tif","","","292","","","text","","","","","","Page 040","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvkg3",""
"Picart (Bernard) Collection","ark:/21198/zz000rvkhm","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rvkhm-1-master.tif","","","293","","","text","","","","","","Page 041","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvkhm",""
"Picart (Bernard) Collection","ark:/21198/zz000rvkj4","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rvkj4-1-master.tif","","","294","","","text","","","","","","Page 042","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvkj4",""
"Picart (Bernard) Collection","ark:/21198/zz000rvkkn","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rvkkn-1-master.tif","","","295","","","text","","","","","","Page 043","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvkkn",""
"Picart (Bernard) Collection","ark:/21198/zz000rvkm5","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rvkm5-1-master.tif","","","296","","","text","","","","","","Page 044","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvkm5",""
"Picart (Bernard) Collection","ark:/21198/zz000rvknp","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rvknp-1-master.tif","","","297","","","still image","","","","","","FIGURE Represenant le côté imprimé d'un Billet pour le Scrutin.","r","","FIGURERepresenant le côté imprimé d'un Billet pour le Scrutin.FIGURERepresentant le Revers d'un Billet pour le Scrutin, & pour L'Accés; couvert de Fleurons.La Structure et la charpente des cellules des Cardinaux.","Page 044a","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvknp",""
"Picart (Bernard) Collection","ark:/21198/zz000rvkp6","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rvkp6-1-master.tif","","","298","","","text","","","","","","Page 044b","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvkp6",""
"Picart (Bernard) Collection","ark:/21198/zz000rvkqq","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rvkqq-1-master.tif","","","299","","","text","","","","","","Page 044c","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvkqq",""
"Picart (Bernard) Collection","ark:/21198/zz000rvkr7","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rvkr7-1-master.tif","","","300","","","still image","","","","","","L'ENTRÉE des CARDINAUX au CONCLAVE.","v","","L'ENTRÉE des CARDINAUX au CONCLAVE.La MESSE du SAINT ESPRIT.Premiere CONGREGATION generale des CARDINAUX. Le SCRUTIN des CARDINAUX pour l'ELECTION d'un PAPE.MANIERE dont on porte les VIVRES au CONCLAVE.L'EXAMEN des VIVRES.B. Picart sculp. Dir. 1724.","Page 044d","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvkr7",""
"Picart (Bernard) Collection","ark:/21198/zz000rvksr","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rvksr-1-master.tif","","","301","","","text","","","","","","Page 045","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvksr",""
"Picart (Bernard) Collection","ark:/21198/zz000rvkt8","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rvkt8-1-master.tif","","","302","","","text","","","","","","Page 046","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvkt8",""
"Picart (Bernard) Collection","ark:/21198/zz000rvkvs","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rvkvs-1-master.tif","","","303","","","text","","","","","","Page 047","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvkvs",""
"Picart (Bernard) Collection","ark:/21198/zz000rvkw9","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rvkw9-1-master.tif","","","304","","","text","","","","","","Page 048","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvkw9",""
"Picart (Bernard) Collection","ark:/21198/zz000rvkxt","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rvkxt-1-master.tif","","","305","","","text","","","","","","Page 048a","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvkxt",""
"Picart (Bernard) Collection","ark:/21198/zz000rvkzb","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rvkzb-1-master.tif","","","306","","","still image","","","","","","L'ADORATION du PAPE dans la CHAPELLE.","v","","L'ADORATION du PAPE dans la CHAPELLE.L'ADORATION du PAPE sur le grand AUTEL de St. PIERRE.Les ÊTOUPES brulées devant le PAPE.Le COURONNEMENT du PAPE.Les JUIFS presentant le PENTATEUQUE au PAPE dans le Collisée.Les CLEFS presentée au PAPE sous le vestibule de St. Jean de Latran.B.Picart del.B.Picart del.B. Picart sculp. Dir. 1725.","Page 048b","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvkzb",""
"Picart (Bernard) Collection","ark:/21198/zz000rvm0b","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rvm0b-1-master.tif","","","307","","","text","","","","","","Page 049","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvm0b",""
"Picart (Bernard) Collection","ark:/21198/zz000rvm1v","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rvm1v-1-master.tif","","","308","","","text","","","","","","Page 050","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvm1v",""
"Picart (Bernard) Collection","ark:/21198/zz000rvm2c","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rvm2c-1-master.tif","","","309","","","text","","","","","","Page 051","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvm2c",""
"Picart (Bernard) Collection","ark:/21198/zz000rvm3w","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rvm3w-1-master.tif","","","310","","","text","","","","","","Page 052","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvm3w",""
"Picart (Bernard) Collection","ark:/21198/zz000rvm4d","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rvm4d-1-master.tif","","","311","","","text","","","","","","Page 053","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvm4d",""
"Picart (Bernard) Collection","ark:/21198/zz000rvm5x","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rvm5x-1-master.tif","","","312","","","text","","","","","","Page 054","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvm5x",""
"Picart (Bernard) Collection","ark:/21198/zz000rvm6f","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rvm6f-1-master.tif","","","313","","","text","","","","","","Page 055","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvm6f",""
"Picart (Bernard) Collection","ark:/21198/zz000rvm7z","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rvm7z-1-master.tif","","","314","","","text","","","","","","Page 056","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvm7z",""
"Picart (Bernard) Collection","ark:/21198/zz000rvm8g","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rvm8g-1-master.tif","","","315","","","text","","","","","","Page 057","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvm8g",""
"Picart (Bernard) Collection","ark:/21198/zz000rvm90","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rvm90-1-master.tif","","","316","","","text","","","","","","Page 058","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvm90",""
"Picart (Bernard) Collection","ark:/21198/zz000rvmbh","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rvmbh-1-master.tif","","","317","","","text","","","","","","Page 058a","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvmbh",""
"Picart (Bernard) Collection","ark:/21198/zz000rvmc1","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rvmc1-1-master.tif","","","318","","","still image","","","","","","Le PAPE va en ceremonie prendre possession du PONTIFICAT dans l'Eglise de St. Jean de Latran qui est la Capitale de toutes celles qui relevant de la jurisdiction du Pape dans la Chretiennité","v","","Le PAPE va en ceremonie prendre possession du PONTIFICAT dans l'Eglise de St. Jean de Latran qui est la Capitale de toutes celles qui relevant de la jurisdiction du Pape dans la Chretiennité","Page 058b","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvmc1",""
"Picart (Bernard) Collection","ark:/21198/zz000rvmdj","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rvmdj-1-master.tif","","","319","","","still image","","","","","","Le PAPE va en ceremonie prendre possession du PONTIFICAT dans l'Eglise de St. Jean de Latran qui est la Capitale de toutes celles qui relevant de la jurisdiction du Pape dans la Chretiennité","r","","Le PAPE va en ceremonie prendre possession du PONTIFICAT dans l'Eglise de St. Jean de Latran qui est la Capitale de toutes celles qui relevant de la jurisdiction du Pape dans la Chretiennité","Page 058c","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvmdj",""
"Picart (Bernard) Collection","ark:/21198/zz000rvmf2","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rvmf2-1-master.tif","","","320","","","text","","","","","","Page 058d","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvmf2",""
"Picart (Bernard) Collection","ark:/21198/zz000rvmgk","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rvmgk-1-master.tif","","","321","","","text","","","","","","Page 059","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvmgk",""
"Picart (Bernard) Collection","ark:/21198/zz000rvmh3","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rvmh3-1-master.tif","","","322","","","text","","","","","","Page 060","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvmh3",""
"Picart (Bernard) Collection","ark:/21198/zz000rvmjm","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rvmjm-1-master.tif","","","323","","","text","","","","","","Page 061","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvmjm",""
"Picart (Bernard) Collection","ark:/21198/zz000rvmk4","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rvmk4-1-master.tif","","","324","","","text","","","","","","Page 062","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvmk4",""
"Picart (Bernard) Collection","ark:/21198/zz000rvmmn","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rvmmn-1-master.tif","","","325","","","text","","","","","","Page 063","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvmmn",""
"Picart (Bernard) Collection","ark:/21198/zz000rvmn5","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rvmn5-1-master.tif","","","326","","","text","","","","","","Page 064","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvmn5",""
"Picart (Bernard) Collection","ark:/21198/zz000rvmpp","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rvmpp-1-master.tif","","","327","","","text","","","","","","Page 065","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvmpp",""
"Picart (Bernard) Collection","ark:/21198/zz000rvmq6","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rvmq6-1-master.tif","","","328","","","text","","","","","","Page 066","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvmq6",""
"Picart (Bernard) Collection","ark:/21198/zz000rvmrq","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rvmrq-1-master.tif","","","329","","","text","","","","","","Page 067","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvmrq",""
"Picart (Bernard) Collection","ark:/21198/zz000rvms7","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rvms7-1-master.tif","","","330","","","text","","","","","","Page 068","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvms7",""
"Picart (Bernard) Collection","ark:/21198/zz000rvmtr","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rvmtr-1-master.tif","","","331","","","text","","","","","","Page 069","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvmtr",""
"Picart (Bernard) Collection","ark:/21198/zz000rvmv8","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rvmv8-1-master.tif","","","332","","","text","","","","","","Page 070","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvmv8",""
"Picart (Bernard) Collection","ark:/21198/zz000rvmws","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rvmws-1-master.tif","","","333","","","text","","","","","","Page 070a","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvmws",""
"Picart (Bernard) Collection","ark:/21198/zz000rvmx9","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rvmx9-1-master.tif","","","334","","","still image","","","","","","La CHAPELLE du PAPE.","v","","La CHAPELLE du PAPE.Romae","Page 070b","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvmx9",""
"Picart (Bernard) Collection","ark:/21198/zz000rvmzt","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rvmzt-1-master.tif","","","335","","","text","","","","","","Page 071","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvmzt",""
"Picart (Bernard) Collection","ark:/21198/zz000rvn0t","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rvn0t-1-master.tif","","","336","","","text","","","","","","Page 072","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvn0t",""
"Picart (Bernard) Collection","ark:/21198/zz000rvn1b","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rvn1b-1-master.tif","","","337","","","text","","","","","","Page 073","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvn1b",""
"Picart (Bernard) Collection","ark:/21198/zz000rvn2v","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rvn2v-1-master.tif","","","338","","","text","","","","","","Page 074","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvn2v",""
"Picart (Bernard) Collection","ark:/21198/zz000rvn3c","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rvn3c-1-master.tif","","","339","","","text","","","","","","Page 075","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvn3c",""
"Picart (Bernard) Collection","ark:/21198/zz000rvn4w","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rvn4w-1-master.tif","","","340","","","text","","","","","","Page 076","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvn4w",""
"Picart (Bernard) Collection","ark:/21198/zz000rvn5d","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000rvn5d-1-master.tif","","","341","","","still image","","","","","","LES CEREMONIES DES PETITES MESSES Representées EN TRENTE CINCQ FIGURES avec leurs CONFORMITÉZ à la PASSION de nôtre SEIGNEUR JESUS-CHRIST.","r","","LES CEREMONIES DES PETITES MESSES Representées EN TRENTE CINCQ FIGURES avec leurs CONFORMITÉZ à la PASSION de nôtre SEIGNEUR JESUS-CHRIST.1. Jesus-Christ va au Jardin des Olives.Le PRÊTRE va à L'AUTEL. 2. J.-C. arrivé au Jardin y fait sa priere.Le PRÊTRE commence la MESSE.3. Jesus-Christ prosterné suë du Sang.Au CONFITEOR. 4. Jesus-Christ trahi par un baiser.Le PRÊTRE baise L'AUTEL.5. Jesus-Christ êst pris, et lié.Le PRÊTRE va au Côté de l'EPITRE.6. Jesus-Christ amené chez Anne.A L'INTROÏTE.7. St. Pierre renie trois fois Jésus-Christ.Le PRÊTRE dit le KYRIE ELEYSON.8. J.-C. regardant Pierre lui fait pleurer son peché.Le P. tourné vers le Peuple dit DOMINUS VOBIS-CUM.Seb. Le Clerc del. B. Picart sculp. Dir. 1722.","Page 076a","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvn5d",""
