"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","IIIF Access URL","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Rights.copyrightStatus","Rights.publicationStatus","Language","Type.genre","Subject","Author","Name.repository","Title","Alt ID.local","Alt ID.oclc","Date.normalized","Format.dimensions","Description.note","Publisher.placeOfOrigin","Date.creation","Format.extent","Publisher.publisherName","Alt ID.callNo","AltTitle.uniform","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Science and Engineering Library Books","ark:/21198/zz002jhpjc","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_445.tif","445","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_445","ucla_oc229427233_vol1-2_445","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhpjc",""
"Science and Engineering Library Books","ark:/21198/zz002jhpkw","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_446.tif","446","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_446","ucla_oc229427233_vol1-2_446","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhpkw",""
"Science and Engineering Library Books","ark:/21198/zz002jhpmd","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_447.tif","447","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_447","ucla_oc229427233_vol1-2_447","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhpmd",""
"Science and Engineering Library Books","ark:/21198/zz002jhpnx","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_448.tif","448","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_448","ucla_oc229427233_vol1-2_448","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhpnx",""
"Science and Engineering Library Books","ark:/21198/zz002jhppf","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_449.tif","449","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_449","ucla_oc229427233_vol1-2_449","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhppf",""
"Science and Engineering Library Books","ark:/21198/zz002jhpqz","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_450.tif","450","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_450","ucla_oc229427233_vol1-2_450","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhpqz",""
"Science and Engineering Library Books","ark:/21198/zz002jhprg","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_451.tif","451","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_451","ucla_oc229427233_vol1-2_451","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhprg",""
"Science and Engineering Library Books","ark:/21198/zz002jhps0","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_452.tif","452","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_452","ucla_oc229427233_vol1-2_452","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhps0",""
"Science and Engineering Library Books","ark:/21198/zz002jhpth","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_453.tif","453","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_453","ucla_oc229427233_vol1-2_453","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhpth",""
"Science and Engineering Library Books","ark:/21198/zz002jhpv1","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_454.tif","454","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_454","ucla_oc229427233_vol1-2_454","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhpv1",""
"Science and Engineering Library Books","ark:/21198/zz002jhpwj","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_455.tif","455","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_455","ucla_oc229427233_vol1-2_455","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhpwj",""
"Science and Engineering Library Books","ark:/21198/zz002jhpx2","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_456.tif","456","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_456","ucla_oc229427233_vol1-2_456","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhpx2",""
"Science and Engineering Library Books","ark:/21198/zz002jhpzk","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_457.tif","457","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_457","ucla_oc229427233_vol1-2_457","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhpzk",""
"Science and Engineering Library Books","ark:/21198/zz002jhq0k","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_458.tif","458","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_458","ucla_oc229427233_vol1-2_458","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhq0k",""
"Science and Engineering Library Books","ark:/21198/zz002jhq13","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_459.tif","459","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_459","ucla_oc229427233_vol1-2_459","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhq13",""
"Science and Engineering Library Books","ark:/21198/zz002jhq2m","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_460.tif","460","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_460","ucla_oc229427233_vol1-2_460","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhq2m",""
"Science and Engineering Library Books","ark:/21198/zz002jhq34","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_461.tif","461","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_461","ucla_oc229427233_vol1-2_461","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhq34",""
"Science and Engineering Library Books","ark:/21198/zz002jhq4n","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_462.tif","462","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_462","ucla_oc229427233_vol1-2_462","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhq4n",""
"Science and Engineering Library Books","ark:/21198/zz002jhq55","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_463.tif","463","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_463","ucla_oc229427233_vol1-2_463","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhq55",""
"Science and Engineering Library Books","ark:/21198/zz002jhq6p","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_464.tif","464","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_464","ucla_oc229427233_vol1-2_464","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhq6p",""
"Science and Engineering Library Books","ark:/21198/zz002jhq76","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_465.tif","465","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_465","ucla_oc229427233_vol1-2_465","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhq76",""
"Science and Engineering Library Books","ark:/21198/zz002jhq8q","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_466.tif","466","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_466","ucla_oc229427233_vol1-2_466","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhq8q",""
"Science and Engineering Library Books","ark:/21198/zz002jhq97","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_467.tif","467","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_467","ucla_oc229427233_vol1-2_467","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhq97",""
"Science and Engineering Library Books","ark:/21198/zz002jhqbr","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_468.tif","468","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_468","ucla_oc229427233_vol1-2_468","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhqbr",""
"Science and Engineering Library Books","ark:/21198/zz002jhqc8","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_469.tif","469","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_469","ucla_oc229427233_vol1-2_469","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhqc8",""
"Science and Engineering Library Books","ark:/21198/zz002jhqds","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_470.tif","470","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_470","ucla_oc229427233_vol1-2_470","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhqds",""
"Science and Engineering Library Books","ark:/21198/zz002jhqf9","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_471.tif","471","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_471","ucla_oc229427233_vol1-2_471","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhqf9",""
"Science and Engineering Library Books","ark:/21198/zz002jhqgt","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_472.tif","472","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_472","ucla_oc229427233_vol1-2_472","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhqgt",""
"Science and Engineering Library Books","ark:/21198/zz002jhqhb","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_473.tif","473","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_473","ucla_oc229427233_vol1-2_473","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhqhb",""
"Science and Engineering Library Books","ark:/21198/zz002jhqjv","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_474.tif","474","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_474","ucla_oc229427233_vol1-2_474","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhqjv",""
"Science and Engineering Library Books","ark:/21198/zz002jhqkc","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_475.tif","475","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_475","ucla_oc229427233_vol1-2_475","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhqkc",""
"Science and Engineering Library Books","ark:/21198/zz002jhqmw","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_476.tif","476","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_476","ucla_oc229427233_vol1-2_476","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhqmw",""
"Science and Engineering Library Books","ark:/21198/zz002jhqnd","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_477.tif","477","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_477","ucla_oc229427233_vol1-2_477","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhqnd",""
"Science and Engineering Library Books","ark:/21198/zz002jhqpx","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_478.tif","478","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_478","ucla_oc229427233_vol1-2_478","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhqpx",""
"Science and Engineering Library Books","ark:/21198/zz002jhqqf","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_479.tif","479","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_479","ucla_oc229427233_vol1-2_479","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhqqf",""
"Science and Engineering Library Books","ark:/21198/zz002jhqrz","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_480.tif","480","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_480","ucla_oc229427233_vol1-2_480","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhqrz",""
"Science and Engineering Library Books","ark:/21198/zz002jhqsg","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_481.tif","481","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_481","ucla_oc229427233_vol1-2_481","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhqsg",""
"Science and Engineering Library Books","ark:/21198/zz002jhqt0","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_482.tif","482","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_482","ucla_oc229427233_vol1-2_482","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhqt0",""
"Science and Engineering Library Books","ark:/21198/zz002jhqvh","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_483.tif","483","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_483","ucla_oc229427233_vol1-2_483","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhqvh",""
"Science and Engineering Library Books","ark:/21198/zz002jhqw1","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_484.tif","484","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_484","ucla_oc229427233_vol1-2_484","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhqw1",""
"Science and Engineering Library Books","ark:/21198/zz002jhqxj","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_485.tif","485","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_485","ucla_oc229427233_vol1-2_485","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhqxj",""
"Science and Engineering Library Books","ark:/21198/zz002jhqz2","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_486.tif","486","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_486","ucla_oc229427233_vol1-2_486","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhqz2",""
"Science and Engineering Library Books","ark:/21198/zz002jhr02","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_487.tif","487","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_487","ucla_oc229427233_vol1-2_487","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhr02",""
"Science and Engineering Library Books","ark:/21198/zz002jhr1k","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_488.tif","488","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_488","ucla_oc229427233_vol1-2_488","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhr1k",""
"Science and Engineering Library Books","ark:/21198/zz002jhr23","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_489.tif","489","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_489","ucla_oc229427233_vol1-2_489","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhr23",""
"Science and Engineering Library Books","ark:/21198/zz002jhr3m","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_490.tif","490","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_490","ucla_oc229427233_vol1-2_490","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhr3m",""
"Science and Engineering Library Books","ark:/21198/zz002jhr44","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_491.tif","491","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_491","ucla_oc229427233_vol1-2_491","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhr44",""
"Science and Engineering Library Books","ark:/21198/zz002jhr5n","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_492.tif","492","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_492","ucla_oc229427233_vol1-2_492","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhr5n",""
"Science and Engineering Library Books","ark:/21198/zz002jhr65","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_493.tif","493","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_493","ucla_oc229427233_vol1-2_493","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhr65",""
"Science and Engineering Library Books","ark:/21198/zz002jhr7p","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_494.tif","494","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_494","ucla_oc229427233_vol1-2_494","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhr7p",""
"Science and Engineering Library Books","ark:/21198/zz002jhr86","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_495.tif","495","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_495","ucla_oc229427233_vol1-2_495","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhr86",""
"Science and Engineering Library Books","ark:/21198/zz002jhr9q","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_496.tif","496","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_496","ucla_oc229427233_vol1-2_496","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhr9q",""
"Science and Engineering Library Books","ark:/21198/zz002jhrb7","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_497.tif","497","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_497","ucla_oc229427233_vol1-2_497","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhrb7",""
"Science and Engineering Library Books","ark:/21198/zz002jhrcr","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_498.tif","498","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_498","ucla_oc229427233_vol1-2_498","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhrcr",""
"Science and Engineering Library Books","ark:/21198/zz002jhrd8","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_499.tif","499","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_499","ucla_oc229427233_vol1-2_499","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhrd8",""
"Science and Engineering Library Books","ark:/21198/zz002jhrfs","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_500.tif","500","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_500","ucla_oc229427233_vol1-2_500","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhrfs",""
"Science and Engineering Library Books","ark:/21198/zz002jhrg9","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_501.tif","501","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_501","ucla_oc229427233_vol1-2_501","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhrg9",""
"Science and Engineering Library Books","ark:/21198/zz002jhrht","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_502.tif","502","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_502","ucla_oc229427233_vol1-2_502","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhrht",""
