Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Visibility,Item Sequence,Duplicate,Delete in Title,Type.typeOfResource,Type.genre,Name.subject,Name.donor,Rights.rightsHolderContact,Name.repository,Subject,Rights.copyrightStatus,Publisher.publisherName,Name.designer,Name.creator,Name.contributor,Format.extent,AltTitle.other,AltIdentifier.local,Relation.isPartOf,Date.creation,Title,Format.medium,Format.dimensions,Date.normalized,Description.note,Opac url,Finding Aid URL,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0019pmb8,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0019pmb8_733653_master.tif,private,,,,still image,,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1999_29J.tif,"Edward Ross Roybal Papers, 1953-1012",,CSRC_ROYBAL-HAYNES_1999_29J.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019pmb8,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0019pmb8/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0019pmcs,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0019pmcs_732303_master.tif,private,,,,still image,,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1999_25F.tif,"Edward Ross Roybal Papers, 1953-1011",,CSRC_ROYBAL-HAYNES_1999_25F.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019pmcs,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0019pmcs/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0019pmd9,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0019pmd9_732194_master.tif,private,,,,still image,,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1999_21.tif,"Edward Ross Roybal Papers, 1953-1010",1999,CSRC_ROYBAL-HAYNES_1999_21.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019pmd9,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0019pmd9/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0019pmft,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0019pmft_732179_master.tif,private,,,,still image,,"Roybal, Edward Ross, 1916-2005",,Roybal Family,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1999_19.tif,"Edward Ross Roybal Papers, 1953-1009",1999,CSRC_ROYBAL-HAYNES_1999_19.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019pmft,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0019pmft/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0019pmgb,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0019pmgb_732173_master.tif,private,,,,still image,,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 Photograph,Edward R. Roybal Papers,,"Edward Ross Roybal Papers, 1953-1008",1999,CSRC_ROYBAL-HAYNES_1999_18.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019pmgb,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0019pmgb/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0019pmhv,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0019pmhv_732203_master.tif,private,,,,still image,,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1999_22.tif,"Edward Ross Roybal Papers, 1953-1007",1999,CSRC_ROYBAL-HAYNES_1999_22.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019pmhv,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0019pmhv/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0019pmjc,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0019pmjc_732213_master.tif,private,,,,still image,,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1999_25.tif,"Edward Ross Roybal Papers, 1953-1006",1999,CSRC_ROYBAL-HAYNES_1999_25.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019pmjc,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0019pmjc/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0019pmrg,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0019pmrg_732352_master.tif,private,,,,still image,,,Roybal Family,,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,Roybal Family Trust,,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1999_26.tif,"Edward Ross Roybal Papers, 1953-1005",,CSRC_ROYBAL-HAYNES_1999_26.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019pmrg,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0019pmrg/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0019pms0,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0019pms0_732209_master.tif,private,,,,still image,,,Roybal Family,Roybal Family,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1999_24.tif,"Edward Ross Roybal Papers, 1953-1004",1999,CSRC_ROYBAL-HAYNES_1999_24.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019pms0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0019pms0/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0019pmth,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0019pmth_733632_master.tif,private,,,,still image,,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1999_29D.tif,"Edward Ross Roybal Papers, 1953-1003",,CSRC_ROYBAL-HAYNES_1999_29D.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019pmth,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0019pmth/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0019pmv1,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0019pmv1_732315_master.tif,private,,,,still image,,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1999_25G.tif,"Edward Ross Roybal Papers, 1953-1002",,CSRC_ROYBAL-HAYNES_1999_25G.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019pmv1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0019pmv1/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0019pmwj,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0019pmwj_732391_master.tif,private,,,,still image,,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1999_27.tif,"Edward Ross Roybal Papers, 1953-1001",,CSRC_ROYBAL-HAYNES_1999_27.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019pmwj,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0019pmwj/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0019pmx2,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0019pmx2_732234_master.tif,private,,,,still image,,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1999_25C.tif,"Edward Ross Roybal Papers, 1953-1000",1999,CSRC_ROYBAL-HAYNES_1999_25C.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019pmx2,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0019pmx2/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0019pmzk,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0019pmzk_732283_master.tif,private,,,,still image,,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1999_25E.tif,"Edward Ross Roybal Papers, 1953-999",,CSRC_ROYBAL-HAYNES_1999_25E.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019pmzk,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0019pmzk/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0019pn0k,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0019pn0k_732374_master.tif,private,,,,still image,,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1999_26A.tif,"Edward Ross Roybal Papers, 1953-998",,CSRC_ROYBAL-HAYNES_1999_26A.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019pn0k,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0019pn0k/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0019pn13,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0019pn13_732438_master.tif,private,,,,still image,,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1999_27D.tif,"Edward Ross Roybal Papers, 1953-997",,CSRC_ROYBAL-HAYNES_1999_27D.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019pn13,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0019pn13/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0019pn2m,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0019pn2m_732247_master.tif,private,,,,still image,,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1999_25D.tif,"Edward Ross Roybal Papers, 1953-996",,CSRC_ROYBAL-HAYNES_1999_25D.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019pn2m,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0019pn2m/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0019qb6s,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0019qb6s_733766_master.tif,private,,,,still image,Black-and-white photographs,,,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_2003_04K.tif,"Edward Ross Roybal Papers, 1953-995",,CSRC_ROYBAL-HAYNES_2003_04K.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019qb6s,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0019qb6s/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0019qb79,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0019qb79_733626_master.tif,private,,,,still image,,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1999_29.tif,"Edward Ross Roybal Papers, 1953-994",,CSRC_ROYBAL-HAYNES_1999_29.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019qb79,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0019qb79/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0019qb8t,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0019qb8t_733614_master.tif,private,,,,still image,,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1999_28B.tif,"Edward Ross Roybal Papers, 1953-993",,CSRC_ROYBAL-HAYNES_1999_28B.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019qb8t,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0019qb8t/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0019qb9b,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0019qb9b_733641_master.tif,private,,,,still image,,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1999_29F.tif,"Edward Ross Roybal Papers, 1953-992",,CSRC_ROYBAL-HAYNES_1999_29F.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019qb9b,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0019qb9b/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0019qbbv,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0019qbbv_733656_master.tif,private,,,,still image,,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1999_29K.tif,"Edward Ross Roybal Papers, 1953-991",,CSRC_ROYBAL-HAYNES_1999_29K.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019qbbv,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0019qbbv/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0019qbcc,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0019qbcc_733623_master.tif,private,,,,still image,,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1999_28D.tif,"Edward Ross Roybal Papers, 1953-990",,CSRC_ROYBAL-HAYNES_1999_28D.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019qbcc,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0019qbcc/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0019qbfd,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0019qbfd_733617_master.tif,private,,,,still image,,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1999_28C.tif,"Edward Ross Roybal Papers, 1953-989",,CSRC_ROYBAL-HAYNES_1999_28C.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019qbfd,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0019qbfd/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0019qbgx,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0019qbgx_733629_master.tif,private,,,,still image,,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1999_29B.tif,"Edward Ross Roybal Papers, 1953-988",,CSRC_ROYBAL-HAYNES_1999_29B.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019qbgx,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0019qbgx/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0019qbhf,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0019qbhf_733665_master.tif,private,,,,still image,,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1999_29N.tif,"Edward Ross Roybal Papers, 1953-987",,CSRC_ROYBAL-HAYNES_1999_29N.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019qbhf,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0019qbhf/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0019qbjz,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0019qbjz_733638_master.tif,private,,,,still image,,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1999_29E.tif,"Edward Ross Roybal Papers, 1953-986",,CSRC_ROYBAL-HAYNES_1999_29E.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019qbjz,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0019qbjz/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0019qbkg,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0019qbkg_733675_master.tif,private,,,,still image,,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1999_29Q.tif,"Edward Ross Roybal Papers, 1953-985",,CSRC_ROYBAL-HAYNES_1999_29Q.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019qbkg,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0019qbkg/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0019qbm0,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0019qbm0_733678_master.tif,private,,,,still image,,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1999_29R.tif,"Edward Ross Roybal Papers, 1953-984",,CSRC_ROYBAL-HAYNES_1999_29R.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019qbm0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0019qbm0/manifest
