Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Type.typeOfResource,viewingHint,Text direction,Visibility,IIIF Range,Type.genre,Rights.copyrightStatus,Subject,Name.subject,Name.author,Name.creator,Name.correspondent,Name.interviewee,Name.compiler,Coverage.geographic,Name.sponsor,Rights.servicesContact,Rights.rightsHolderName,Name.repository,Name.photographer,Name.interviewer,Language,Alt ID.local,Format.dimensions,Date.normalized,Description.note,Relation.isPartOf,Title,Date.creation,Format.extent,Description.caption,Alt ID.issueNo,Description.contents,AltTitle.uniform,Description.latitude,Description.longitude,Alt ID.oclc,Alt ID.url,Description.abstract,Opac url,AltTitle.other,Bucketeer State,IIIF Access URL
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017kmp8,ark:/21198/zz0017kmg5,2,Completed,Page,bunche/masters/21198-zz0017kmp8_507119_master.tif,4,,,text,,,,,speeches,"Regents of the University of California, UCLA Library.",Peace,United Nations,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,,,,,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,clusc_1_1_00017968a|~|uclamss_2051_b121_f5_3-4,32 x 20 cm.,1950-12-10,Digitization took place as part of the California Cultures Project.|~|Hand-written statement on receiving the Nobel Peace Prize,http://calcultures.cdlib.org,"Statement to be made by Ralph J. Bunche, Principal Director, Department of Trusteeship and Information for Non-Self Governing Territories, United Nations, on the occasion of the presentation of the Nobel Peace Prize, 10 December 1950 at 1:00 p.m. (draft); page 4","December 10, 1950",4 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017kmp8
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017knvb,ark:/21198/zz0017jvcj,2,Completed,Page,bunche/masters/21198-zz0017knvb_713548_master.tif,1,,,text,,,,,fliers (printed matter),unknown,Labor movement--United States--Congresses|~|Working class--United States--Social conditions--Congresses,,,,,,,Doylestown (Pa.),"United Consumers Cooperative (Philadelphia, Pa.)",,,"University of California, Los Angeles. $b Library Special Collections",,,eng,"Box 434, Folder 4|~|uclamss_2051_b43_f23_4|~|clusc_1_1_00017105a",28 x 22 cm.,,Digitization took place as part of the California Cultures Project.|~|Ralph Bunche is among the speakers listed.,http://calcultures.cdlib.org,"Work and Play at the Workers Institute : Ralph Bunche, speaker ; page 1","1935-07-15/1935-07-29|~|July 15 to July 29, 1935",1 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017knvb
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017m257,ark:/21198/zz0017m24q,2,Completed,Page,bunche/masters/21198-zz0017m257_508309_master.tif,1,,,text,,,,,letters (correspondence),"Regents of the University of California, UCLA Library.",,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971|~|Johnson, Lucy Taylor",,,"Johnson, Lucy Taylor",,,,,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,uclamss_2051_b126_f14_2|~|clusc_1_1_00017986a,13 x 20 cm.,1928-11-13,"Digitization took place as part of the California Cultures Project.|~|Lucy Taylor Johnson was Ralph Bunche's grandmother, referred to as ""Nana.""",http://calcultures.cdlib.org,"Letter, 1928 November 13, to Ralph J. Bunche","November 13, 1928",1 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017m257
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017m2z4,ark:/21198/zz0017m2xm,2,Completed,Page,bunche/masters/21198-zz0017m2z4_508387_master.tif,1,,,text,,,,,letters (correspondence),"Regents of the University of California, UCLA Library.",,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971|~|Harvard University|~|Rieber, Charles H. (Charles Henry), 1866-1948",,,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,,,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,uclamss_2051_b126_f19_3-1|~|clusc_1_1_00018020a,28 x 22 cm.,1927-10-26,Digitization took place as part of the California Cultures Project.,http://calcultures.cdlib.org,"Letter, 1927 October 26, Cambridge, Mass. to Dean C. H. Rieber, University of California, Los Angeles; page 1","October 26, 1927",1 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017m2z4
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017m304,ark:/21198/zz0017m2xm,2,Completed,Page,bunche/masters/21198-zz0017m304_508393_master.tif,2,,,text,,,,,letters (correspondence),"Regents of the University of California, UCLA Library.",,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971|~|Harvard University|~|Rieber, Charles H. (Charles Henry), 1866-1948",,,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,,,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,uclamss_2051_b126_f19_3-2|~|clusc_1_1_00018021a,28 x 22 cm.,1927-10-26,Digitization took place as part of the California Cultures Project.,http://calcultures.cdlib.org,"Letter, 1927 October 26, Cambridge, Mass. to Dean C. H. Rieber, University of California, Los Angeles; page 2","October 26, 1927",1 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017m304
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017m33p,ark:/21198/zz0017m325,2,Completed,Page,bunche/masters/21198-zz0017m33p_508471_master.tif,1,,,text,,,,,letters (correspondence),"Regents of the University of California, UCLA Library.","Congo (Democratic Republic)--History--Civil War, 1960-1965","Bunche, Ralph J. (Ralph Johnson), $d 1904-1971|~|United Nations",,,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,,,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,uclamss_2051_b125_f1_1-1|~|clusc_1_1_00018228a,21.5 x 27.5 cm.,1960-07-08,"Digitization took place as part of the California Cultures Project.|~|Letter sent from the Stanley Palace Hotel, Avenue Moulaert, Leopoldville. Bunche writes of the revolt and his concerns about the Congo and expresses his love for his family.",http://calcultures.cdlib.org,"Letter, 1960 July 8, Leopoldville, Congo to Ralph Bunche, Jr.; page 1","July 8, 1960",3 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017m33p
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017m346,ark:/21198/zz0017m325,2,Completed,Page,bunche/masters/21198-zz0017m346_508478_master.tif,2,,,text,,,,,letters (correspondence),"Regents of the University of California, UCLA Library.","Congo (Democratic Republic)--History--Civil War, 1960-1965","Bunche, Ralph J. (Ralph Johnson), $d 1904-1971|~|United Nations",,,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,,,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,uclamss_2051_b125_f1_1-2|~|clusc_1_1_00018229a,21.5 x 27.5 cm.,1960-07-08,"Digitization took place as part of the California Cultures Project.|~|Letter sent from the Stanley Palace Hotel, Avenue Moulaert, Leopoldville. Bunche writes of the revolt and his concerns about the Congo and expresses his love for his family.",http://calcultures.cdlib.org,"Letter, 1960 July 8, Leopoldville, Congo to Ralph Bunche, Jr.; page 2","July 8, 1960",3 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017m346
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017m35q,ark:/21198/zz0017m325,2,Completed,Page,bunche/masters/21198-zz0017m35q_508507_master.tif,3,,,text,,,,,letters (correspondence),"Regents of the University of California, UCLA Library.","Congo (Democratic Republic)--History--Civil War, 1960-1965","Bunche, Ralph J. (Ralph Johnson), $d 1904-1971|~|United Nations",,,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,,,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,uclamss_2051_b125_f1_1-3|~|clusc_1_1_00018230a,21.5 x 27.5 cm.,1960-07-08,"Digitization took place as part of the California Cultures Project.|~|Letter sent from the Stanley Palace Hotel, Avenue Moulaert, Leopoldville. Bunche writes of the revolt and his concerns about the Congo and expresses his love for his family.",http://calcultures.cdlib.org,"Letter, 1960 July 8, Leopoldville, Congo to Ralph Bunche, Jr.; page 3","July 8, 1960",3 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017m35q
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017m7nw,ark:/21198/zz0017m7mc,2,Completed,Page,bunche/masters/21198-zz0017m7nw_508777_master.tif,1,,,text,,,,,letters (correspondence),"Regents of the University of California, UCLA Library.",,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971|~|University of California, Los Angeles|~|Rieber, Charles H. (Charles Henry), 1866-1948",,,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,,,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,clusc_1_1_00018031a|~|uclamss_2051_b126_f31_5-1,27 x 21 cm.,1947-06-10,Digitization took place as part of the California Cultures Project.,http://calcultures.cdlib.org,"Letter, 1947 June 10, New York to Dr. C. H. Rieber, Pacific Palisades, California; page 1","June 10, 1947",2 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017m7nw
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017m7pd,ark:/21198/zz0017m7mc,2,Completed,Page,bunche/masters/21198-zz0017m7pd_508807_master.tif,2,,,text,,,,,letters (correspondence),"Regents of the University of California, UCLA Library.",,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971|~|University of California, Los Angeles|~|Rieber, Charles H. (Charles Henry), 1866-1948",,,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,,,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,clusc_1_1_00018032a|~|uclamss_2051_b126_f31_5-2,27 x 21 cm.,1947-06-10,Digitization took place as part of the California Cultures Project.,http://calcultures.cdlib.org,"Letter, 1947 June 10, New York to Dr. C. H. Rieber, Pacific Palisades, California; page 2","June 10, 1947",2 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017m7pd
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017m7rf,ark:/21198/zz0017m7qx,2,Completed,Page,bunche/masters/21198-zz0017m7rf_508855_master.tif,1,,,text,,,,,letters (correspondence),"Regents of the University of California, UCLA Library.",High school teachers--California--Los Angeles,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971|~|Irvine, Cecilia R.",,,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,,,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,uclamss_2051_b126_f31_6|~|clusc_1_1_00018033a,28 x 22 cm.,1959-05-28,"Letter to Dr. Irvine, Bunche's former teacher at Jefferson High School in Los Angeles, on the occasion of her retirement from the University of California, Los Angeles|~|Digitization took place as part of the California Cultures Project.",http://calcultures.cdlib.org,"Letter, 1959 May 28, to Dr. Cecilia Irvine, Los Angeles, Calif.","May 28, 1959",1 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017m7rf
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017m9j9,ark:/21198/zz0017m9hs,2,Completed,Page,bunche/masters/21198-zz0017m9j9_508858_master.tif,1,,,text,,,,,letters (correspondence),unknown,High school teachers--California--Los Angeles,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,"Irvine, Cecilia R.",,,,,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,uclamss_2051_b126_f31_7|~|clusc_1_1_00018034a,28 x 22 cm.,1959-06-10,Digitization took place as part of the California Cultures Project.,http://calcultures.cdlib.org,"Letter, 1959 June 10, University of California, Los Angeles, to Dr. Ralph R. [sic] Bunche, United Nations, New York City","June 10, 1959",1 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017m9j9
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017m9mb,ark:/21198/zz0017m9kt,2,Completed,Page,bunche/masters/21198-zz0017m9mb_713558_master.tif,1,,,text,,,,,letters (correspondence),unknown,Success|~|African American men,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,"Butler, Marcellus W.",,,,,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,uclamss_2051_b126_f36_8-1|~|clusc_1_1_00018039a,27 x 21 cm.,1960-03-09,Digitization took place as part of the California Cultures Project.,http://calcultures.cdlib.org,"Letter, 1960 March 9, Washington D.C., to Ralph J. Bunche, New York, N.Y.; page 1","March 9, 1960",3 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017m9mb
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017m9nv,ark:/21198/zz0017m9kt,2,Completed,Page,bunche/masters/21198-zz0017m9nv_713588_master.tif,2,,,text,,,,,letters (correspondence),unknown,Success|~|African American men,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,"Butler, Marcellus W.",,,,,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,uclamss_2051_b126_f36_8-2|~|clusc_1_1_00018040a,27 x 21 cm.,1960-03-09,Digitization took place as part of the California Cultures Project.,http://calcultures.cdlib.org,"Letter, 1960 March 9, Washington D.C., to Ralph J. Bunche, New York, N.Y.; page 2","March 9, 1960",3 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017m9nv
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017m9pc,ark:/21198/zz0017m9kt,2,Completed,Page,bunche/masters/21198-zz0017m9pc_713595_master.tif,3,,,text,,,,,letters (correspondence),unknown,Success|~|African American men,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,"Butler, Marcellus W.",,,,,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,uclamss_2051_b126_f36_8-3|~|clusc_1_1_00018041a,27 x 21 cm.,1960-03-09,Digitization took place as part of the California Cultures Project.,http://calcultures.cdlib.org,"Letter, 1960 March 9, Washington D.C., to Ralph J. Bunche, New York, N.Y.; page 3","March 9, 1960",3 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017m9pc
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017mkj5,ark:/21198/zz0017mkhn,2,Completed,Page,bunche/masters/21198-zz0017mkj5_713627_master.tif,1,,,text,,,,,letters (correspondence),"Regents of the University of California, UCLA Library.",,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971|~|University of California, Los Angeles--Students|~|Rieber, Charles H. (Charles Henry), 1866-1948",,,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,,,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,uclamss_2051_b127_f10_1-1|~|clusc_1_1_00018043a,28 x 22 cm.,1966-04-21,"Letter from Bunche of his reminiscences of student life at the old campus of the University of California, Los Angeles and especially of Dean Rieber|~|Digitization took place as part of the California Cultures Project.",http://calcultures.cdlib.org,"Letter, 1966 April 21, New York, N.Y. to Mr. Ronald W. Hosie, Editor, ""Cub"" Daily Bruin, UCLA, Los Angeles, Calif.; page 1","April 21, 1966",2 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017mkj5
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017mkkp,ark:/21198/zz0017mkhn,2,Completed,Page,bunche/masters/21198-zz0017mkkp_713636_master.tif,2,,,text,,,,,letters (correspondence),"Regents of the University of California, UCLA Library.",,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971|~|University of California, Los Angeles--Students|~|Rieber, Charles H. (Charles Henry), 1866-1948",,,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,,,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,uclamss_2051_b127_f10_1-2|~|clusc_1_1_00018044a,28 x 22 cm.,1966-04-21,"Letter from Bunche of his reminiscences of student life at the old campus of the University of California, Los Angeles and especially of Dean Rieber|~|Digitization took place as part of the California Cultures Project.",http://calcultures.cdlib.org,"Letter, 1966 April 21, New York, N.Y. to Mr. Ronald W. Hosie, Editor, ""Cub"" Daily Bruin, UCLA, Los Angeles, Calif.; page 2","April 21, 1966",2 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017mkkp
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017mknq,ark:/21198/zz0017mkm6,2,Completed,Page,bunche/masters/21198-zz0017mknq_713651_master.tif,1,,,still image,,,,,letters (correspondence),"Regents of the University of California, UCLA Library.",,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971|~|United Nations",,,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,,,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,clusc_1_1_00018045a|~|uclamss_2051_b127_f20_2,27 x 21 cm.,1947-02-24,"Letter explaining Bunche's decision to accept a post with the United Nations. The decision was based in large part on the fact that Washington D.C. was still highly segregated while New York City would offer his children better educational opportunities, as well as open housing.|~|Digitization took place as part of the California Cultures Project.",http://calcultures.cdlib.org,"Letter, 1947 February 24, Washington D.C. to Bill, Virgin Islands","February 24, 1947",1 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017mknq
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017mkqr,ark:/21198/zz0017mkp7,2,Completed,Page,bunche/masters/21198-zz0017mkqr_713675_master.tif,1,,,text,,,,,letters (correspondence),unknown,,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,"Martin, Joan",,,,,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,clusc_1_1_00020434a|~|uclamss_2051_b127_f29_4,28 x 22 cm.,1963-07-29,"Cover letter from Joan Martin, Ralph Bunche's secretary. Refers to Klein's notes (enclosed) on his interview with Bunche, which Bunche has edited|~|Digitization took place as part of the California Cultures Project.",http://calcultures.cdlib.org,"Letter, 1963 July 29, New York, N.Y. to Mr. Woody Klein, New York, N.Y.","July 29, 1963",1 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017mkqr
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017mnkn,ark:/21198/zz0017mnj4,2,Completed,Page,bunche/masters/21198-zz0017mnkn_713843_master.tif,1,,,text,,,,,interviews,"Regents of the University of California, UCLA Library.",African Americans--Civil rights|~|Race discrimination--United States|~|United States--Race Relations,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,,,,"University of California, Los Angeles. $b Library Special Collections",,"Klein, Woody, 1929-",eng,uclamss_2051_b127_f29_3-1|~|clusc_1_1_00018047a,28 x 22 cm.,1963-07-29,Digitization took place as part of the California Cultures Project.,http://calcultures.cdlib.org,"Ralph Bunche on civil rights : interview with Mr. Woody Klein, New York World-Telegram; page 1","July 29, 1963",5 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017mnkn
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017mnm5,ark:/21198/zz0017mnj4,2,Completed,Page,bunche/masters/21198-zz0017mnm5_713846_master.tif,2,,,text,,,,,interviews,"Regents of the University of California, UCLA Library.",African Americans--Civil rights|~|Race discrimination--United States|~|United States--Race Relations,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,,,,"University of California, Los Angeles. $b Library Special Collections",,"Klein, Woody, 1929-",eng,uclamss_2051_b127_f29_3-2|~|clusc_1_1_00018048a,28 x 22 cm.,1963-07-29,Digitization took place as part of the California Cultures Project.,http://calcultures.cdlib.org,"Ralph Bunche on civil rights : interview with Mr. Woody Klein, New York World-Telegram; page 2","July 29, 1963",5 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017mnm5
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017mnnp,ark:/21198/zz0017mnj4,2,Completed,Page,bunche/masters/21198-zz0017mnnp_713861_master.tif,3,,,text,,,,,interviews,"Regents of the University of California, UCLA Library.",African Americans--Civil rights|~|Race discrimination--United States|~|United States--Race Relations,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,,,,"University of California, Los Angeles. $b Library Special Collections",,"Klein, Woody, 1929-",eng,uclamss_2051_b127_f29_3-3|~|clusc_1_1_00018049a,28 x 22 cm.,1963-07-29,Digitization took place as part of the California Cultures Project.,http://calcultures.cdlib.org,"Ralph Bunche on civil rights : interview with Mr. Woody Klein, New York World-Telegram; page 3","July 29, 1963",5 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017mnnp
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017mnp6,ark:/21198/zz0017mnj4,2,Completed,Page,bunche/masters/21198-zz0017mnp6_713867_master.tif,4,,,text,,,,,interviews,"Regents of the University of California, UCLA Library.",African Americans--Civil rights|~|Race discrimination--United States|~|United States--Race Relations,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,,,,"University of California, Los Angeles. $b Library Special Collections",,"Klein, Woody, 1929-",eng,uclamss_2051_b127_f29_3-4|~|clusc_1_1_00018050a,28 x 22 cm.,1963-07-29,Digitization took place as part of the California Cultures Project.,http://calcultures.cdlib.org,"Ralph Bunche on civil rights : interview with Mr. Woody Klein, New York World-Telegram; page 4","July 29, 1963",5 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017mnp6
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017mnqq,ark:/21198/zz0017mnj4,2,Completed,Page,bunche/masters/21198-zz0017mnqq_713870_master.tif,5,,,text,,,,,interviews,"Regents of the University of California, UCLA Library.",African Americans--Civil rights|~|Race discrimination--United States|~|United States--Race Relations,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,,,,"University of California, Los Angeles. $b Library Special Collections",,"Klein, Woody, 1929-",eng,clusc_1_1_00018051a|~|uclamss_2051_b127_f29_3-5,28 x 22 cm.,1963-07-29,Digitization took place as part of the California Cultures Project.,http://calcultures.cdlib.org,"Ralph Bunche on civil rights : interview with Mr. Woody Klein, New York World-Telegram; page 5","July 29, 1963",5 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017mnqq
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017mnsr,ark:/21198/zz0017mnr7,2,Completed,Page,bunche/masters/21198-zz0017mnsr_714017_master.tif,1,,,text,,,,,letters (correspondence),"Regents of the University of California, UCLA Library.",African Americans--Civil rights--Southern States|~|Race discrimination--Southern States,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,Southern States--Race relations,,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,uclamss_2051_b127_f31_4-1|~|clusc_1_1_00018054a,28 x 22 cm.,1957-02-07,Digitization took place as part of the California Cultures Project.,http://calcultures.cdlib.org,"Letter, 1957 February 7, New York, N.Y. to Mr. John Gatling, Philadelphia, Pa.; page 1","February 7, 1957",4 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017mnsr
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017mnt8,ark:/21198/zz0017mnr7,2,Completed,Page,bunche/masters/21198-zz0017mnt8_714027_master.tif,2,,,text,,,,,letters (correspondence),"Regents of the University of California, UCLA Library.",African Americans--Civil rights--Southern States|~|Race discrimination--Southern States,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,Southern States--Race relations,,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,uclamss_2051_b127_f31_4-2|~|clusc_1_1_00018055a,28 x 22 cm.,1957-02-07,Digitization took place as part of the California Cultures Project.,http://calcultures.cdlib.org,"Letter, 1957 February 7, New York, N.Y. to Mr. John Gatling, Philadelphia, Pa.; page 2","February 7, 1957",4 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017mnt8
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017mnvs,ark:/21198/zz0017mnr7,2,Completed,Page,bunche/masters/21198-zz0017mnvs_714033_master.tif,3,,,text,,,,,letters (correspondence),"Regents of the University of California, UCLA Library.",African Americans--Civil rights--Southern States|~|Race discrimination--Southern States,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,Southern States--Race relations,,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,clusc_1_1_00018056a|~|uclamss_2051_b127_f31_4-3,28 x 22 cm.,1957-02-07,Digitization took place as part of the California Cultures Project.,http://calcultures.cdlib.org,"Letter, 1957 February 7, New York, N.Y. to Mr. John Gatling, Philadelphia, Pa.; page 3","February 7, 1957",4 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017mnvs
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017mnw9,ark:/21198/zz0017mnr7,2,Completed,Page,bunche/masters/21198-zz0017mnw9_714042_master.tif,4,,,text,,,,,letters (correspondence),"Regents of the University of California, UCLA Library.",African Americans--Civil rights--Southern States|~|Race discrimination--Southern States,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,Southern States--Race relations,,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,uclamss_2051_b127_f31_4-4|~|clusc_1_1_00018057a,28 x 22 cm.,1957-02-07,Digitization took place as part of the California Cultures Project.,http://calcultures.cdlib.org,"Letter, 1957 February 7, New York, N.Y. to Mr. John Gatling, Philadelphia, Pa.; page 4","February 7, 1957",4 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017mnw9
