Title,Project Name,Item ARK,Parent ARK,Object Type,viewingHint,File Name,Item Sequence,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.servicesContact,Name.repository,Name.illuminator,Language,Author,AltTitle.other,Description.note,Date.creation,Summary,Date.normalized,Description.adminnote,Description.contents,Condition note,Illustrations note,Description.colophon,Description.history,Binding note,Format.extent,Alt ID.local,Format.dimensions,Relation.isPartOf,AltTitle.uniform,Place of origin
Manuscript No.33: folio 114v,Armenian Manuscripts,ark:/21198/zz00278ppk,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_228.tif,228,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 115r,Armenian Manuscripts,ark:/21198/zz00278pq3,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_229.tif,229,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 115v,Armenian Manuscripts,ark:/21198/zz00278prm,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_230.tif,230,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 116r,Armenian Manuscripts,ark:/21198/zz00278ps4,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_231.tif,231,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 116v,Armenian Manuscripts,ark:/21198/zz00278ptn,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_232.tif,232,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 117r,Armenian Manuscripts,ark:/21198/zz00278pv5,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_233.tif,233,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 117v,Armenian Manuscripts,ark:/21198/zz00278pwp,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_234.tif,234,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 118r,Armenian Manuscripts,ark:/21198/zz00278px6,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_235.tif,235,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 118v,Armenian Manuscripts,ark:/21198/zz00278pzq,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_236.tif,236,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 119r,Armenian Manuscripts,ark:/21198/zz00278q0q,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_237.tif,237,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 119v,Armenian Manuscripts,ark:/21198/zz00278q17,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_238.tif,238,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 120r,Armenian Manuscripts,ark:/21198/zz00278q2r,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_239.tif,239,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 120v,Armenian Manuscripts,ark:/21198/zz00278q38,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_240.tif,240,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 121r,Armenian Manuscripts,ark:/21198/zz00278q4s,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_241.tif,241,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 121v,Armenian Manuscripts,ark:/21198/zz00278q59,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_242.tif,242,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 122r,Armenian Manuscripts,ark:/21198/zz00278q6t,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_243.tif,243,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 122v,Armenian Manuscripts,ark:/21198/zz00278q7b,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_244.tif,244,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 123r,Armenian Manuscripts,ark:/21198/zz00278q8v,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_245.tif,245,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 123v,Armenian Manuscripts,ark:/21198/zz00278q9c,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_246.tif,246,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 124r,Armenian Manuscripts,ark:/21198/zz00278qbw,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_247.tif,247,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 124v,Armenian Manuscripts,ark:/21198/zz00278qcd,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_248.tif,248,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 125r,Armenian Manuscripts,ark:/21198/zz00278qdx,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_249.tif,249,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 125v,Armenian Manuscripts,ark:/21198/zz00278qff,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_250.tif,250,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 126r,Armenian Manuscripts,ark:/21198/zz00278qgz,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_251.tif,251,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 126v,Armenian Manuscripts,ark:/21198/zz00278qhg,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_252.tif,252,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 127r,Armenian Manuscripts,ark:/21198/zz00278qj0,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_253.tif,253,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 127v,Armenian Manuscripts,ark:/21198/zz00278qkh,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_254.tif,254,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 128r,Armenian Manuscripts,ark:/21198/zz00278qm1,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_255.tif,255,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 128v,Armenian Manuscripts,ark:/21198/zz00278qnj,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_256.tif,256,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 129r,Armenian Manuscripts,ark:/21198/zz00278qp2,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_257.tif,257,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 129v,Armenian Manuscripts,ark:/21198/zz00278qqk,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_258.tif,258,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 130r,Armenian Manuscripts,ark:/21198/zz00278qr3,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_259.tif,259,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 130v,Armenian Manuscripts,ark:/21198/zz00278qsm,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_260.tif,260,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 131r,Armenian Manuscripts,ark:/21198/zz00278qt4,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_261.tif,261,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 131v,Armenian Manuscripts,ark:/21198/zz00278qvn,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_262.tif,262,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 132r,Armenian Manuscripts,ark:/21198/zz00278qw5,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_263.tif,263,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 132v,Armenian Manuscripts,ark:/21198/zz00278qxp,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_264.tif,264,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 133r,Armenian Manuscripts,ark:/21198/zz00278qz6,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_265.tif,265,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 133v,Armenian Manuscripts,ark:/21198/zz00278r06,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_266.tif,266,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 134r,Armenian Manuscripts,ark:/21198/zz00278r1q,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_267.tif,267,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 134v,Armenian Manuscripts,ark:/21198/zz00278r27,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_268.tif,268,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 135r,Armenian Manuscripts,ark:/21198/zz00278r3r,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_269.tif,269,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 135v,Armenian Manuscripts,ark:/21198/zz00278r48,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_270.tif,270,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 136r,Armenian Manuscripts,ark:/21198/zz00278r5s,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_271.tif,271,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 136v,Armenian Manuscripts,ark:/21198/zz00278r69,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_272.tif,272,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 137r,Armenian Manuscripts,ark:/21198/zz00278r7t,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_273.tif,273,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 137v,Armenian Manuscripts,ark:/21198/zz00278r8b,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_274.tif,274,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 138r,Armenian Manuscripts,ark:/21198/zz00278r9v,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_275.tif,275,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 138v,Armenian Manuscripts,ark:/21198/zz00278rbc,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_276.tif,276,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 139r,Armenian Manuscripts,ark:/21198/zz00278rcw,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_277.tif,277,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 139v,Armenian Manuscripts,ark:/21198/zz00278rdd,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_278.tif,278,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 140r,Armenian Manuscripts,ark:/21198/zz00278rfx,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_279.tif,279,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 140v,Armenian Manuscripts,ark:/21198/zz00278rgf,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_280.tif,280,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 141r,Armenian Manuscripts,ark:/21198/zz00278rhz,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_281.tif,281,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 141v,Armenian Manuscripts,ark:/21198/zz00278rjg,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_282.tif,282,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 142r,Armenian Manuscripts,ark:/21198/zz00278rk0,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_283.tif,283,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 142v,Armenian Manuscripts,ark:/21198/zz00278rmh,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_284.tif,284,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 143r,Armenian Manuscripts,ark:/21198/zz00278rn1,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_285.tif,285,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 143v,Armenian Manuscripts,ark:/21198/zz00278rpj,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_286.tif,286,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 144r,Armenian Manuscripts,ark:/21198/zz00278rq2,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_287.tif,287,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 144v,Armenian Manuscripts,ark:/21198/zz00278rrk,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_288.tif,288,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 145r,Armenian Manuscripts,ark:/21198/zz00278rs3,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_289.tif,289,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 145v,Armenian Manuscripts,ark:/21198/zz00278rtm,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_290.tif,290,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 146r,Armenian Manuscripts,ark:/21198/zz00278rv4,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_291.tif,291,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 146v,Armenian Manuscripts,ark:/21198/zz00278rwn,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_292.tif,292,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 147r,Armenian Manuscripts,ark:/21198/zz00278rx5,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_293.tif,293,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 147v,Armenian Manuscripts,ark:/21198/zz00278rzp,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_294.tif,294,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 148r,Armenian Manuscripts,ark:/21198/zz00278s0p,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_295.tif,295,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 148v,Armenian Manuscripts,ark:/21198/zz00278s16,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_296.tif,296,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 149r,Armenian Manuscripts,ark:/21198/zz00278s2q,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_297.tif,297,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 149v,Armenian Manuscripts,ark:/21198/zz00278s37,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_298.tif,298,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 150r,Armenian Manuscripts,ark:/21198/zz00278s4r,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_299.tif,299,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 150v,Armenian Manuscripts,ark:/21198/zz00278s58,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_300.tif,300,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 151r,Armenian Manuscripts,ark:/21198/zz00278s6s,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_301.tif,301,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 151v,Armenian Manuscripts,ark:/21198/zz00278s79,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_302.tif,302,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 152r,Armenian Manuscripts,ark:/21198/zz00278s8t,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_303.tif,303,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 152v,Armenian Manuscripts,ark:/21198/zz00278s9b,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_304.tif,304,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 153r,Armenian Manuscripts,ark:/21198/zz00278sbv,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_305.tif,305,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 153v,Armenian Manuscripts,ark:/21198/zz00278scc,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_306.tif,306,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 154r,Armenian Manuscripts,ark:/21198/zz00278sdw,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_307.tif,307,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 154v,Armenian Manuscripts,ark:/21198/zz00278sfd,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_308.tif,308,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 155r,Armenian Manuscripts,ark:/21198/zz00278sgx,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_309.tif,309,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 155v,Armenian Manuscripts,ark:/21198/zz00278shf,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_310.tif,310,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 156r,Armenian Manuscripts,ark:/21198/zz00278sjz,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_311.tif,311,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 156v,Armenian Manuscripts,ark:/21198/zz00278skg,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_312.tif,312,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 157r,Armenian Manuscripts,ark:/21198/zz00278sm0,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_313.tif,313,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 157v,Armenian Manuscripts,ark:/21198/zz00278snh,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_314.tif,314,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 158r,Armenian Manuscripts,ark:/21198/zz00278sp1,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_315.tif,315,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 158v,Armenian Manuscripts,ark:/21198/zz00278sqj,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_316.tif,316,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 159r,Armenian Manuscripts,ark:/21198/zz00278sr2,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_317.tif,317,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 159v,Armenian Manuscripts,ark:/21198/zz00278ssk,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_318.tif,318,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 160r,Armenian Manuscripts,ark:/21198/zz00278st3,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_319.tif,319,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 160v,Armenian Manuscripts,ark:/21198/zz00278svm,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_320.tif,320,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 161r,Armenian Manuscripts,ark:/21198/zz00278sw4,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_321.tif,321,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 161v,Armenian Manuscripts,ark:/21198/zz00278sxn,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_322.tif,322,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 162r,Armenian Manuscripts,ark:/21198/zz00278sz5,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_323.tif,323,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 162v,Armenian Manuscripts,ark:/21198/zz00278t05,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_324.tif,324,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 163r,Armenian Manuscripts,ark:/21198/zz00278t1p,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_325.tif,325,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 163v,Armenian Manuscripts,ark:/21198/zz00278t26,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_326.tif,326,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 164r,Armenian Manuscripts,ark:/21198/zz00278t3q,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_327.tif,327,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: folio 164v,Armenian Manuscripts,ark:/21198/zz00278t47,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_328.tif,328,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.33: insde back cover,Armenian Manuscripts,ark:/21198/zz00278t5r,ark:/21198/zz0026hvq7,Page,,armenian/masters/ms_33/ms_33_329.tif,329,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
