"Title","Project Name","Item ARK","Parent ARK","Object Type","viewingHint","File Name","Item Sequence","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.servicesContact","Name.repository","Name.illuminator","Language","Author","AltTitle.other","Description.note","Date.creation","Summary","Date.normalized","Description.adminnote","Description.contents","Condition note","Illustrations note","Description.colophon","Description.history","Binding note","Format.extent","Alt ID.local","Format.dimensions","Relation.isPartOf","AltTitle.uniform","Place of origin","Bucketeer State","IIIF Access URL"
"Manuscript No. 6: f. 238r","Armenian Manuscripts","ark:/21198/zz0026v0g1","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v0g1_1791113_master.tif","477","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v0g1"
"Manuscript No. 6: f. 238v","Armenian Manuscripts","ark:/21198/zz0026v0hj","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v0hj_1791116_master.tif","478","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v0hj"
"Manuscript No. 6: f. 239r","Armenian Manuscripts","ark:/21198/zz0026v0j2","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v0j2_1791119_master.tif","479","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v0j2"
"Manuscript No. 6: f. 239v","Armenian Manuscripts","ark:/21198/zz0026v0kk","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v0kk_1791122_master.tif","480","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v0kk"
"Manuscript No. 6: f. 240r","Armenian Manuscripts","ark:/21198/zz0026v0m3","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v0m3_1791125_master.tif","481","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v0m3"
"Manuscript No. 6: f. 240v","Armenian Manuscripts","ark:/21198/zz0026v0nm","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v0nm_1791128_master.tif","482","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v0nm"
"Manuscript No. 6: f. 241r","Armenian Manuscripts","ark:/21198/zz0026v0p4","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v0p4_1791131_master.tif","483","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v0p4"
"Manuscript No. 6: f. 241v","Armenian Manuscripts","ark:/21198/zz0026v0qn","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v0qn_1791134_master.tif","484","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v0qn"
"Manuscript No. 6: f. 242r","Armenian Manuscripts","ark:/21198/zz0026v0r5","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v0r5_1791137_master.tif","485","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v0r5"
"Manuscript No. 6: f. 242v","Armenian Manuscripts","ark:/21198/zz0026v0sp","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v0sp_1791140_master.tif","486","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v0sp"
"Manuscript No. 6: f. 243r","Armenian Manuscripts","ark:/21198/zz0026v0t6","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v0t6_1791143_master.tif","487","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v0t6"
"Manuscript No. 6: f. 243v","Armenian Manuscripts","ark:/21198/zz0026v0vq","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v0vq_1791146_master.tif","488","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v0vq"
"Manuscript No. 6: f. 244r","Armenian Manuscripts","ark:/21198/zz0026v0w7","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v0w7_1791149_master.tif","489","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v0w7"
"Manuscript No. 6: f. 244v","Armenian Manuscripts","ark:/21198/zz0026v0xr","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v0xr_1791152_master.tif","490","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v0xr"
"Manuscript No. 6: f. 245r","Armenian Manuscripts","ark:/21198/zz0026v0z8","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v0z8_1791155_master.tif","491","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v0z8"
"Manuscript No. 6: f. 245v","Armenian Manuscripts","ark:/21198/zz0026v108","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v108_1791158_master.tif","492","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v108"
"Manuscript No. 6: f. 246r","Armenian Manuscripts","ark:/21198/zz0026v11s","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v11s_1791161_master.tif","493","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v11s"
"Manuscript No. 6: f. 246v","Armenian Manuscripts","ark:/21198/zz0026v129","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v129_1791164_master.tif","494","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v129"
"Manuscript No. 6: f. 247r","Armenian Manuscripts","ark:/21198/zz0026v13t","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v13t_1791167_master.tif","495","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v13t"
"Manuscript No. 6: f. 247v","Armenian Manuscripts","ark:/21198/zz0026v14b","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v14b_1791170_master.tif","496","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v14b"
"Manuscript No. 6: f. 248r","Armenian Manuscripts","ark:/21198/zz0026v15v","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v15v_1791173_master.tif","497","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v15v"
"Manuscript No. 6: f. 248v","Armenian Manuscripts","ark:/21198/zz0026v16c","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v16c_1791176_master.tif","498","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v16c"
"Manuscript No. 6: f. 249r","Armenian Manuscripts","ark:/21198/zz0026v17w","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v17w_1791179_master.tif","499","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v17w"
"Manuscript No. 6: f. 249v","Armenian Manuscripts","ark:/21198/zz0026v18d","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v18d_1791182_master.tif","500","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v18d"
"Manuscript No. 6: f. 250r","Armenian Manuscripts","ark:/21198/zz0026v19x","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v19x_1791185_master.tif","501","text","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v19x"
"Manuscript No. 6: f. 250v","Armenian Manuscripts","ark:/21198/zz0026v1bf","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v1bf_1791188_master.tif","502","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v1bf"
"Manuscript No. 6: f. 251r","Armenian Manuscripts","ark:/21198/zz0026v1cz","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v1cz_1791191_master.tif","503","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v1cz"
"Manuscript No. 6: f. 251v","Armenian Manuscripts","ark:/21198/zz0026v1dg","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v1dg_1791194_master.tif","504","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v1dg"
"Manuscript No. 6: f. 252r","Armenian Manuscripts","ark:/21198/zz0026v1f0","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v1f0_1791197_master.tif","505","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v1f0"
"Manuscript No. 6: f. 252v","Armenian Manuscripts","ark:/21198/zz0026v1gh","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v1gh_1791200_master.tif","506","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v1gh"
"Manuscript No. 6: f. 253r","Armenian Manuscripts","ark:/21198/zz0026v1h1","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v1h1_1791203_master.tif","507","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v1h1"
"Manuscript No. 6: f. 253v","Armenian Manuscripts","ark:/21198/zz0026v1jj","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v1jj_1791206_master.tif","508","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v1jj"
"Manuscript No. 6: f. 254r","Armenian Manuscripts","ark:/21198/zz0026v1k2","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v1k2_1791209_master.tif","509","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v1k2"
"Manuscript No. 6: f. 254v","Armenian Manuscripts","ark:/21198/zz0026v1mk","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v1mk_1791212_master.tif","510","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v1mk"
"Manuscript No. 6: f. 255r","Armenian Manuscripts","ark:/21198/zz0026v1n3","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v1n3_1791215_master.tif","511","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v1n3"
"Manuscript No. 6: f. 255v","Armenian Manuscripts","ark:/21198/zz0026v1pm","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v1pm_1791218_master.tif","512","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v1pm"
"Manuscript No. 6: f. 256r","Armenian Manuscripts","ark:/21198/zz0026v1q4","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v1q4_1791221_master.tif","513","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v1q4"
"Manuscript No. 6: f. 256v","Armenian Manuscripts","ark:/21198/zz0026v1rn","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v1rn_1791224_master.tif","514","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v1rn"
"Manuscript No. 6: f. 257r","Armenian Manuscripts","ark:/21198/zz0026v1s5","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v1s5_1791227_master.tif","515","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v1s5"
"Manuscript No. 6: f. 257v","Armenian Manuscripts","ark:/21198/zz0026v1tp","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v1tp_1791230_master.tif","516","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v1tp"
"Manuscript No. 6: f. 258r","Armenian Manuscripts","ark:/21198/zz0026v1v6","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v1v6_1791233_master.tif","517","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v1v6"
"Manuscript No. 6: f. 258v","Armenian Manuscripts","ark:/21198/zz0026v1wq","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v1wq_1791236_master.tif","518","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v1wq"
"Manuscript No. 6: f. 259r","Armenian Manuscripts","ark:/21198/zz0026v1x7","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v1x7_1791239_master.tif","519","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v1x7"
"Manuscript No. 6: f. 259v","Armenian Manuscripts","ark:/21198/zz0026v1zr","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v1zr_1791242_master.tif","520","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v1zr"
"Manuscript No. 6: f. 260r","Armenian Manuscripts","ark:/21198/zz0026v20r","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v20r_1791245_master.tif","521","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v20r"
"Manuscript No. 6: f. 260v","Armenian Manuscripts","ark:/21198/zz0026v218","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v218_1791248_master.tif","522","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v218"
"Manuscript No. 6: f. 261r","Armenian Manuscripts","ark:/21198/zz0026v22s","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v22s_1791251_master.tif","523","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v22s"
"Manuscript No. 6: f. 261v","Armenian Manuscripts","ark:/21198/zz0026v239","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v239_1791254_master.tif","524","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v239"
"Manuscript No. 6: f. 262r","Armenian Manuscripts","ark:/21198/zz0026v24t","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v24t_1791259_master.tif","525","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v24t"
"Manuscript No. 6: f. 262v","Armenian Manuscripts","ark:/21198/zz0026v25b","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v25b_1791262_master.tif","526","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v25b"
"Manuscript No. 6: f. 263r","Armenian Manuscripts","ark:/21198/zz0026v26v","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v26v_1791275_master.tif","527","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v26v"
"Manuscript No. 6: f. 263v","Armenian Manuscripts","ark:/21198/zz0026v27c","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v27c_1791278_master.tif","528","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v27c"
"Manuscript No. 6: f. 264r","Armenian Manuscripts","ark:/21198/zz0026v28w","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v28w_1791281_master.tif","529","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v28w"
"Manuscript No. 6: f. 264v","Armenian Manuscripts","ark:/21198/zz0026v29d","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v29d_1791284_master.tif","530","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v29d"
"Manuscript No. 6: f. 265r","Armenian Manuscripts","ark:/21198/zz0026v2bx","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v2bx_1791287_master.tif","531","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v2bx"
"Manuscript No. 6: f. 265v","Armenian Manuscripts","ark:/21198/zz0026v2cf","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v2cf_1791290_master.tif","532","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v2cf"
"Manuscript No. 6: f. 266r","Armenian Manuscripts","ark:/21198/zz0026v2dz","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v2dz_1791293_master.tif","533","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v2dz"
"Manuscript No. 6: f. 266v","Armenian Manuscripts","ark:/21198/zz0026v2fg","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v2fg_1791296_master.tif","534","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v2fg"
"Manuscript No. 6: f. 267r","Armenian Manuscripts","ark:/21198/zz0026v2g0","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v2g0_1791299_master.tif","535","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v2g0"
"Manuscript No. 6: f. 267v","Armenian Manuscripts","ark:/21198/zz0026v2hh","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v2hh_1791302_master.tif","536","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v2hh"
"Manuscript No. 6: f. 268r","Armenian Manuscripts","ark:/21198/zz0026v2j1","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v2j1_1791305_master.tif","537","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v2j1"
"Manuscript No. 6: f. 268v","Armenian Manuscripts","ark:/21198/zz0026v2kj","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v2kj_1791308_master.tif","538","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v2kj"
"Manuscript No. 6: f. 269r","Armenian Manuscripts","ark:/21198/zz0026v2m2","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v2m2_1791311_master.tif","539","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v2m2"
"Manuscript No. 6: f. 269v","Armenian Manuscripts","ark:/21198/zz0026v2nk","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v2nk_1791314_master.tif","540","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v2nk"
"Manuscript No. 6: f. 270r","Armenian Manuscripts","ark:/21198/zz0026v2p3","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v2p3_1791317_master.tif","541","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v2p3"
"Manuscript No. 6: f. 270v","Armenian Manuscripts","ark:/21198/zz0026v2qm","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v2qm_1791320_master.tif","542","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v2qm"
"Manuscript No. 6: f. 271r","Armenian Manuscripts","ark:/21198/zz0026v2r4","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v2r4_1791323_master.tif","543","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v2r4"
"Manuscript No. 6: f. 271v","Armenian Manuscripts","ark:/21198/zz0026v2sn","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v2sn_1791326_master.tif","544","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v2sn"
"Manuscript No. 6: f. 272r","Armenian Manuscripts","ark:/21198/zz0026v2t5","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v2t5_1791335_master.tif","545","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v2t5"
"Manuscript No. 6: f. 272v","Armenian Manuscripts","ark:/21198/zz0026v2vp","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v2vp_1791338_master.tif","546","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v2vp"
"Manuscript No. 6: f. 273r","Armenian Manuscripts","ark:/21198/zz0026v2w6","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v2w6_1791341_master.tif","547","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v2w6"
"Manuscript No. 6: f. 273v","Armenian Manuscripts","ark:/21198/zz0026v2xq","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v2xq_1791344_master.tif","548","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v2xq"
"Manuscript No. 6: f. 274r","Armenian Manuscripts","ark:/21198/zz0026v2z7","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v2z7_1791347_master.tif","549","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v2z7"
"Manuscript No. 6: f. 274v","Armenian Manuscripts","ark:/21198/zz0026v307","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v307_1791350_master.tif","550","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v307"
"Manuscript No. 6: f. 275r","Armenian Manuscripts","ark:/21198/zz0026v31r","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v31r_1791353_master.tif","551","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v31r"
"Manuscript No. 6: f. 275v","Armenian Manuscripts","ark:/21198/zz0026v328","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v328_1791356_master.tif","552","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v328"
"Manuscript No. 6: f. 276r","Armenian Manuscripts","ark:/21198/zz0026v33s","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v33s_1791359_master.tif","553","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v33s"
"Manuscript No. 6: f. 276v","Armenian Manuscripts","ark:/21198/zz0026v349","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v349_1791362_master.tif","554","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v349"
"Manuscript No. 6: f. 277r","Armenian Manuscripts","ark:/21198/zz0026v35t","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v35t_1791365_master.tif","555","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v35t"
"Manuscript No. 6: f. 277v","Armenian Manuscripts","ark:/21198/zz0026v36b","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026v36b_1791368_master.tif","556","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026v36b"
