Title,Project Name,Item ARK,Parent ARK,Object Type,viewingHint,File Name,Item Sequence,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.servicesContact,Name.repository,Name.illuminator,Language,Author,AltTitle.other,Description.note,Date.creation,Summary,Date.normalized,Description.adminnote,Description.contents,Condition note,Illustrations note,Description.colophon,Description.history,Binding note,Format.extent,Alt ID.local,Format.dimensions,Relation.isPartOf,AltTitle.uniform,Place of origin
Manuscript No.49: 235,Armenian Manuscripts,ark:/21198/zz002710xd,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_235.tif,235,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 236,Armenian Manuscripts,ark:/21198/zz002710zx,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_236.tif,236,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 237,Armenian Manuscripts,ark:/21198/zz0027110x,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_237.tif,237,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 238,Armenian Manuscripts,ark:/21198/zz0027111f,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_238.tif,238,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 239,Armenian Manuscripts,ark:/21198/zz0027112z,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_239.tif,239,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 240,Armenian Manuscripts,ark:/21198/zz0027113g,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_240.tif,240,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 241,Armenian Manuscripts,ark:/21198/zz00271140,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_241.tif,241,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 242,Armenian Manuscripts,ark:/21198/zz0027115h,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_242.tif,242,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 243,Armenian Manuscripts,ark:/21198/zz00271161,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_243.tif,243,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 244,Armenian Manuscripts,ark:/21198/zz0027117j,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_244.tif,244,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 245,Armenian Manuscripts,ark:/21198/zz00271182,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_245.tif,245,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 246,Armenian Manuscripts,ark:/21198/zz0027119k,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_246.tif,246,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 247,Armenian Manuscripts,ark:/21198/zz002711b3,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_247.tif,247,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 248,Armenian Manuscripts,ark:/21198/zz002711cm,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_248.tif,248,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 249,Armenian Manuscripts,ark:/21198/zz002711d4,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_249.tif,249,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 250,Armenian Manuscripts,ark:/21198/zz002711fn,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_250.tif,250,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 251,Armenian Manuscripts,ark:/21198/zz002711g5,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_251.tif,251,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 252,Armenian Manuscripts,ark:/21198/zz002711hp,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_252.tif,252,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 253,Armenian Manuscripts,ark:/21198/zz002711j6,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_253.tif,253,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 254,Armenian Manuscripts,ark:/21198/zz002711kq,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_254.tif,254,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 255,Armenian Manuscripts,ark:/21198/zz002711m7,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_255.tif,255,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 256,Armenian Manuscripts,ark:/21198/zz002711nr,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_256.tif,256,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 257,Armenian Manuscripts,ark:/21198/zz002711p8,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_257.tif,257,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 258,Armenian Manuscripts,ark:/21198/zz002711qs,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_258.tif,258,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 259,Armenian Manuscripts,ark:/21198/zz002711r9,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_259.tif,259,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 260,Armenian Manuscripts,ark:/21198/zz002711st,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_260.tif,260,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 261,Armenian Manuscripts,ark:/21198/zz002711tb,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_261.tif,261,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 262,Armenian Manuscripts,ark:/21198/zz002711vv,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_262.tif,262,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 263,Armenian Manuscripts,ark:/21198/zz002711wc,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_263.tif,263,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 264,Armenian Manuscripts,ark:/21198/zz002711xw,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_264.tif,264,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 265,Armenian Manuscripts,ark:/21198/zz002711zd,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_265.tif,265,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 266,Armenian Manuscripts,ark:/21198/zz0027120d,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_266.tif,266,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 267,Armenian Manuscripts,ark:/21198/zz0027121x,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_267.tif,267,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 268,Armenian Manuscripts,ark:/21198/zz0027122f,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_268.tif,268,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 269,Armenian Manuscripts,ark:/21198/zz0027123z,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_269.tif,269,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 270,Armenian Manuscripts,ark:/21198/zz0027124g,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_270.tif,270,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 271,Armenian Manuscripts,ark:/21198/zz00271250,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_271.tif,271,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 272,Armenian Manuscripts,ark:/21198/zz0027126h,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_272.tif,272,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 273,Armenian Manuscripts,ark:/21198/zz00271271,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_273.tif,273,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 274,Armenian Manuscripts,ark:/21198/zz0027128j,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_274.tif,274,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 275,Armenian Manuscripts,ark:/21198/zz00271292,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_275.tif,275,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 276,Armenian Manuscripts,ark:/21198/zz002712bk,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_276.tif,276,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 277,Armenian Manuscripts,ark:/21198/zz002712c3,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_277.tif,277,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 278,Armenian Manuscripts,ark:/21198/zz002712dm,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_278.tif,278,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 279,Armenian Manuscripts,ark:/21198/zz002712f4,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_279.tif,279,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 280,Armenian Manuscripts,ark:/21198/zz002712gn,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_280.tif,280,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 281,Armenian Manuscripts,ark:/21198/zz002712h5,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_281.tif,281,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 282,Armenian Manuscripts,ark:/21198/zz002712jp,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_282.tif,282,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 283,Armenian Manuscripts,ark:/21198/zz002712k6,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_283.tif,283,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 284,Armenian Manuscripts,ark:/21198/zz002712mq,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_284.tif,284,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 285,Armenian Manuscripts,ark:/21198/zz002712n7,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_285.tif,285,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 286,Armenian Manuscripts,ark:/21198/zz002712pr,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_286.tif,286,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 287,Armenian Manuscripts,ark:/21198/zz002712q8,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_287.tif,287,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 288,Armenian Manuscripts,ark:/21198/zz002712rs,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_288.tif,288,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 289,Armenian Manuscripts,ark:/21198/zz002712s9,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_289.tif,289,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 290,Armenian Manuscripts,ark:/21198/zz002712tt,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_290.tif,290,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 291,Armenian Manuscripts,ark:/21198/zz002712vb,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_291.tif,291,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 292,Armenian Manuscripts,ark:/21198/zz002712wv,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_292.tif,292,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 293,Armenian Manuscripts,ark:/21198/zz002712xc,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_293.tif,293,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 294,Armenian Manuscripts,ark:/21198/zz002712zw,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_294.tif,294,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 295,Armenian Manuscripts,ark:/21198/zz0027130w,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_295.tif,295,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 296,Armenian Manuscripts,ark:/21198/zz0027131d,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_296.tif,296,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 297,Armenian Manuscripts,ark:/21198/zz0027132x,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_297.tif,297,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 298,Armenian Manuscripts,ark:/21198/zz0027133f,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_298.tif,298,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 299,Armenian Manuscripts,ark:/21198/zz0027134z,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_299.tif,299,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 300,Armenian Manuscripts,ark:/21198/zz0027135g,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_300.tif,300,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 301,Armenian Manuscripts,ark:/21198/zz00271360,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_301.tif,301,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 302,Armenian Manuscripts,ark:/21198/zz0027137h,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_302.tif,302,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 303,Armenian Manuscripts,ark:/21198/zz00271381,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_303.tif,303,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 304,Armenian Manuscripts,ark:/21198/zz0027139j,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_304.tif,304,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 305,Armenian Manuscripts,ark:/21198/zz002713b2,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_305.tif,305,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 306,Armenian Manuscripts,ark:/21198/zz002713ck,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_306.tif,306,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 307,Armenian Manuscripts,ark:/21198/zz002713d3,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_307.tif,307,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 308,Armenian Manuscripts,ark:/21198/zz002713fm,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_308.tif,308,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 309,Armenian Manuscripts,ark:/21198/zz002713g4,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_309.tif,309,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 310,Armenian Manuscripts,ark:/21198/zz002713hn,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_310.tif,310,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 311,Armenian Manuscripts,ark:/21198/zz002713j5,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_311.tif,311,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 312,Armenian Manuscripts,ark:/21198/zz002713kp,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_312.tif,312,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 313,Armenian Manuscripts,ark:/21198/zz002713m6,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_313.tif,313,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 314,Armenian Manuscripts,ark:/21198/zz002713nq,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_314.tif,314,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 315,Armenian Manuscripts,ark:/21198/zz002713p7,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_315.tif,315,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 316,Armenian Manuscripts,ark:/21198/zz002713qr,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_316.tif,316,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 317,Armenian Manuscripts,ark:/21198/zz002713r8,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_317.tif,317,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 318,Armenian Manuscripts,ark:/21198/zz002713ss,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_318.tif,318,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 319,Armenian Manuscripts,ark:/21198/zz002713t9,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_319.tif,319,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 320,Armenian Manuscripts,ark:/21198/zz002713vt,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_320.tif,320,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 321,Armenian Manuscripts,ark:/21198/zz002713wb,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_321.tif,321,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 322,Armenian Manuscripts,ark:/21198/zz002713xv,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_322.tif,322,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 323,Armenian Manuscripts,ark:/21198/zz002713zc,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_323.tif,323,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 324,Armenian Manuscripts,ark:/21198/zz0027140c,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_324.tif,324,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 325,Armenian Manuscripts,ark:/21198/zz0027141w,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_325.tif,325,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 326,Armenian Manuscripts,ark:/21198/zz0027142d,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_326.tif,326,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 327,Armenian Manuscripts,ark:/21198/zz0027143x,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_327.tif,327,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 328,Armenian Manuscripts,ark:/21198/zz0027144f,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_328.tif,328,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 329,Armenian Manuscripts,ark:/21198/zz0027145z,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_329.tif,329,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 330,Armenian Manuscripts,ark:/21198/zz0027146g,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_330.tif,330,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 331,Armenian Manuscripts,ark:/21198/zz00271470,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_331.tif,331,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 332,Armenian Manuscripts,ark:/21198/zz0027148h,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_332.tif,332,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 333,Armenian Manuscripts,ark:/21198/zz00271491,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_333.tif,333,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 334,Armenian Manuscripts,ark:/21198/zz002714bj,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_334.tif,334,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 335,Armenian Manuscripts,ark:/21198/zz002714c2,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_335.tif,335,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 336,Armenian Manuscripts,ark:/21198/zz002714dk,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_336.tif,336,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 337,Armenian Manuscripts,ark:/21198/zz002714f3,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_337.tif,337,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 338,Armenian Manuscripts,ark:/21198/zz002714gm,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_338.tif,338,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 339,Armenian Manuscripts,ark:/21198/zz002714h4,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_339.tif,339,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 340,Armenian Manuscripts,ark:/21198/zz002714jn,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_340.tif,340,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 341,Armenian Manuscripts,ark:/21198/zz002714k5,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_341.tif,341,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 342,Armenian Manuscripts,ark:/21198/zz002714mp,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_342.tif,342,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 343,Armenian Manuscripts,ark:/21198/zz002714n6,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_343.tif,343,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 344,Armenian Manuscripts,ark:/21198/zz002714pq,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_344.tif,344,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 345,Armenian Manuscripts,ark:/21198/zz002714q7,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_345.tif,345,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 346,Armenian Manuscripts,ark:/21198/zz002714rr,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_346.tif,346,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 347,Armenian Manuscripts,ark:/21198/zz002714s8,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_347.tif,347,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 348,Armenian Manuscripts,ark:/21198/zz002714ts,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_348.tif,348,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 349,Armenian Manuscripts,ark:/21198/zz002714v9,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_349.tif,349,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 350,Armenian Manuscripts,ark:/21198/zz002714wt,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_350.tif,350,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 351,Armenian Manuscripts,ark:/21198/zz002714xb,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_351.tif,351,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 352,Armenian Manuscripts,ark:/21198/zz002714zv,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_352.tif,352,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
