"Project Name","Parent ARK","Item ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","Rights.servicesContact","Type.typeOfResource","Name.repository","Type.genre","Name.creator","IIIF Access URL","Title","Waveform","media.width","media.height","media.duration","media.format","IIIF Manifest URL"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1tx56hr","","Completed","Work","gilbert/audio/masters/21198-zz000sb0gk-4-master.wav","","","","","","sound recording-nonmusical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/tx/56/hr/21198=z1tx56hr/ark%2B=21198=z1tx56hr.mp4{}","1439 Will Lorin Phone Call Part 4","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1tx56hr%2Faudiowaveform.dat","","","1112.476594","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1tx56hr/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1q54fp0","","Completed","Work","gilbert/audio/masters/21198-zz000sb0gk-3-master.wav","","","","","","sound recording-nonmusical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/q5/4f/p0/21198=z1q54fp0/ark%2B=21198=z1q54fp0.mp4{}","1439 Will Lorin Phone Call Part 3","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1q54fp0%2Faudiowaveform.dat","","","1653.666323","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1q54fp0/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1kd3pz8","","Completed","Work","gilbert/audio/masters/21198-zz000sb0h3-2-master.wav","","","","","","sound recording","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/kd/3p/z8/21198=z1kd3pz8/ark%2B=21198=z1kd3pz8.mp4{}","1440 Will Lorin Phone Call Part 2","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1kd3pz8%2Faudiowaveform.dat","","","2588.68349","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1kd3pz8/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1fn2z8d","","Completed","Work","gilbert/audio/masters/21198-zz000sb0h3-1-master.wav","","","","","","sound recording","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/fn/2z/8d/21198=z1fn2z8d/ark%2B=21198=z1fn2z8d.mp4{}","1440 Will Lorin Phone Call Part 1","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1fn2z8d%2Faudiowaveform.dat","","","2590.29199","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1fn2z8d/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z19w26nd","","Completed","Work","gilbert/audio/masters/21198-zz000sb0jm-2-master.wav","","","","","","sound recording","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/9w/26/nd/21198=z19w26nd/ark%2B=21198=z19w26nd.mp4{}","1441 Will Lorin Phone Call Part 2","https://static.library.ucla.edu/ark%3A%2F21198%2Fz19w26nd%2Faudiowaveform.dat","","","2616.557948","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19w26nd/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1641fwj","","Completed","Work","gilbert/audio/masters/21198-zz000sb0jm-1-master.wav","","","","","","sound recording","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/64/1f/wj/21198=z1641fwj/ark%2B=21198=z1641fwj.mp4{}","1441 Will Lorin Phone Call Part 1","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1641fwj%2Faudiowaveform.dat","","","2623.505656","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1641fwj/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z12f9dmf","","Completed","Work","gilbert/audio/masters/21198-zz000sb0mn-2-master.wav","","","","","","sound recording-nonmusical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/2f/9d/mf/21198=z12f9dmf/ark%2B=21198=z12f9dmf.mp4{}","1443 The Hot and The Cool Part 2","https://static.library.ucla.edu/ark%3A%2F21198%2Fz12f9dmf%2Faudiowaveform.dat","","","1328.792354","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12f9dmf/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1xp8x3q","","Completed","Work","gilbert/audio/masters/21198-zz000sb0mn-1-master.wav","","","","","","sound recording-nonmusical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/xp/8x/3q/21198=z1xp8x3q/ark%2B=21198=z1xp8x3q.mp4{}","1443 The Hot and The Cool Part 1","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1xp8x3q%2Faudiowaveform.dat","","","1744.306656","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1xp8x3q/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1sx859g","","Completed","Work","gilbert/audio/masters/21198-zz000sb0rq-1-master.wav","","","","","","sound recording","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/sx/85/9g/21198=z1sx859g/ark%2B=21198=z1sx859g.mp4{}","1447 Marchat Part 1","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1sx859g%2Faudiowaveform.dat","","","2803.150885","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1sx859g/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1p57dk2","","Completed","Work","gilbert/audio/masters/21198-zz000sb0rq-2-master.wav","","","","","","sound recording","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/p5/7d/k2/21198=z1p57dk2/ark%2B=21198=z1p57dk2.mp4{}","1447 Marchat Part 2","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1p57dk2%2Faudiowaveform.dat","","","2804.714229","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1p57dk2/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1jd6nws","","Completed","Work","gilbert/audio/masters/21198-zz000sb0s7-1-master.wav","","","","","","sound recording-nonmusical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/jd/6n/ws/21198=z1jd6nws/ark%2B=21198=z1jd6nws.mp4{}","1448  Phone Max Youngstein Part 1","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1jd6nws%2Faudiowaveform.dat","","","2925.947667","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1jd6nws/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1dn5x6x","","Completed","Work","gilbert/audio/masters/21198-zz000sb0s7-2-master.wav","","","","","","sound recording-nonmusical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/dn/5x/6x/21198=z1dn5x6x/ark%2B=21198=z1dn5x6x.mp4{}","1448  Phone Max Youngstein Part 2","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1dn5x6x%2Faudiowaveform.dat","","","1707.650875","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1dn5x6x/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1903vwt","","Completed","Work","gilbert/audio/masters/21198-zz000sbdwk-4-master.wav","","","","","","sound recording-nonmusical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/90/3v/wt/21198=z1903vwt/ark%2B=21198=z1903vwt.mp4{}","1619 Conversation Part 4","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1903vwt%2Faudiowaveform.dat","","","3217.101938","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1903vwt/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z157346b","","Completed","Work","gilbert/audio/masters/21198-zz000sbdwk-1-master.wav","","","","","","sound recording-nonmusical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/57/34/6b/21198=z157346b/ark%2B=21198=z157346b.mp4{}","1619 Conversation Part 1","https://static.library.ucla.edu/ark%3A%2F21198%2Fz157346b%2Faudiowaveform.dat","","","3204.515625","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz157346b/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z11g2cdq","","Completed","Work","gilbert/audio/masters/21198-zz000sbdwk-3-master.wav","","","","","","sound recording-nonmusical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/1g/2c/dq/21198=z11g2cdq/ark%2B=21198=z11g2cdq.mp4{}","1619 Conversation Part 3","https://static.library.ucla.edu/ark%3A%2F21198%2Fz11g2cdq%2Faudiowaveform.dat","","","2680.387177","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11g2cdq/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1wq1vwk","","Completed","Work","gilbert/audio/masters/21198-zz000sbdwk-2-master.wav","","","","","","sound recording-nonmusical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/wq/1v/wk/21198=z1wq1vwk/ark%2B=21198=z1wq1vwk.mp4{}","1619 Conversation Part 2","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1wq1vwk%2Faudiowaveform.dat","","","2837.722625","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1wq1vwk/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1rz145n","","Completed","Work","gilbert/audio/masters/21198-zz000sbf14-2-master.wav","","","","","","sound recording-nonmusical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/rz/14/5n/21198=z1rz145n/ark%2B=21198=z1rz145n.mp4{}","1625 Conversation Part 2","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1rz145n%2Faudiowaveform.dat","","","150.297677","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1rz145n/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1n60ch4","","Completed","Work","gilbert/audio/masters/21198-zz000sbf14-1-master.wav","","","","","","sound recording-nonmusical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/n6/0c/h4/21198=z1n60ch4/ark%2B=21198=z1n60ch4.mp4{}","1625 Conversation Part 1","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1n60ch4%2Faudiowaveform.dat","","","733.398344","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1n60ch4/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1hd9mvr","","Completed","Work","gilbert/audio/masters/21198-zz000sbf14-3-master.wav","","","","","","sound recording-nonmusical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/hd/9m/vr/21198=z1hd9mvr/ark%2B=21198=z1hd9mvr.mp4{}","1625 Conversation Part 3","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1hd9mvr%2Faudiowaveform.dat","","","142.084448","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1hd9mvr/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1cr7kgv","","Completed","Work","gilbert/audio/masters/21198-zz000sbf35-2-master.wav","","","","","","sound recording-nonmusical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/cr/7k/gv/21198=z1cr7kgv/ark%2B=21198=z1cr7kgv.mp4{}","1627 Herschel's 44 bit Part 2","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1cr7kgv%2Faudiowaveform.dat","","","1261.115906","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1cr7kgv/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1806tsw","","Completed","Work","gilbert/audio/masters/21198-zz000sbf35-3-master.wav","","","","","","sound recording-nonmusical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/80/6t/sw/21198=z1806tsw/ark%2B=21198=z1806tsw.mp4{}","1627 Herschel's 44 bit Part 3","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1806tsw%2Faudiowaveform.dat","","","2668.691219","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1806tsw/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z147631h","","Completed","Work","gilbert/audio/masters/21198-zz000sbf35-1-master.wav","","","","","","sound recording-nonmusical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/47/63/1h/21198=z147631h/ark%2B=21198=z147631h.mp4{}","1627 Herschel's 44 bit Part 1","https://static.library.ucla.edu/ark%3A%2F21198%2Fz147631h%2Faudiowaveform.dat","","","2240.593729","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz147631h/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z10g5b7w","","Completed","Work","gilbert/audio/masters/21198-zz000sbf35-4-master.wav","","","","","","sound recording-nonmusical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/0g/5b/7w/21198=z10g5b7w/ark%2B=21198=z10g5b7w.mp4{}","1627 Herschel's 44 bit Part 4","https://static.library.ucla.edu/ark%3A%2F21198%2Fz10g5b7w%2Faudiowaveform.dat","","","900.370177","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10g5b7w/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1vq4tr6","","Completed","Work","gilbert/audio/masters/21198-zz000sc3k1-1-master.wav","","","","","","sound recording-nonmusical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/vq/4t/r6/21198=z1vq4tr6/ark%2B=21198=z1vq4tr6.mp4{}","1630 Conversation Part 1","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1vq4tr6%2Faudiowaveform.dat","","","2160.498333","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1vq4tr6/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1qz432q","","Completed","Work","gilbert/audio/masters/21198-zz000sc3k1-2-master.wav","","","","","","sound recording-nonmusical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/qz/43/2q/21198=z1qz432q/ark%2B=21198=z1qz432q.mp4{}","1630 Conversation Part 2","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1qz432q%2Faudiowaveform.dat","","","825.17001","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qz432q/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1m63bfn","","Completed","Work","gilbert/audio/masters/21198-zz000sc7x4-2-master.wav","","","","","","sound recording-musical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/m6/3b/fn/21198=z1m63bfn/ark%2B=21198=z1m63bfn.mp4{}","1638 Gilbert Rehearsal Part 2","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1m63bfn%2Faudiowaveform.dat","","","199.841031","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1m63bfn/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1gj1936","","Completed","Work","gilbert/audio/masters/21198-zz000sc7x4-1-master.wav","","","","","","sound recording-musical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/gj/19/36/21198=z1gj1936/ark%2B=21198=z1gj1936.mp4{}","1638 Gilbert Rehearsal Part 1","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1gj1936%2Faudiowaveform.dat","","","420.356958","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1gj1936/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1bs0jb1","","Completed","Work","gilbert/audio/masters/21198-zz000sc7zn-1-master.wav","","","","","","sound recording-nonmusical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/bs/0j/b1/21198=z1bs0jb1/ark%2B=21198=z1bs0jb1.mp4{}","1639 Paul Gilbert 1-11-59 Part 1","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1bs0jb1%2Faudiowaveform.dat","","","829.031198","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bs0jb1/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1709skm","","Completed","Work","gilbert/audio/masters/21198-zz000sc7zn-2-master.wav","","","","","","sound recording-nonmusical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/70/9s/km/21198=z1709skm/ark%2B=21198=z1709skm.mp4{}","1639 Paul Gilbert 1-11-59 Part 2","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1709skm%2Faudiowaveform.dat","","","290.607083","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1709skm/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z13791tt","","Completed","Work","gilbert/audio/masters/21198-zz000sc80n-3-master.wav","","","","","","sound recording-nonmusical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/37/91/tt/21198=z13791tt/ark%2B=21198=z13791tt.mp4{}","1640 Conversation Part 3","https://static.library.ucla.edu/ark%3A%2F21198%2Fz13791tt%2Faudiowaveform.dat","","","522.012844","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13791tt/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1zg8jbj","","Completed","Work","gilbert/audio/masters/21198-zz000sc80n-2-master.wav","","","","","","sound recording-nonmusical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/zg/8j/bj/21198=z1zg8jbj/ark%2B=21198=z1zg8jbj.mp4{}","1640 Conversation Part 2","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1zg8jbj%2Faudiowaveform.dat","","","1193.201","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zg8jbj/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1tq7spq","","Completed","Work","gilbert/audio/masters/21198-zz000sc80n-1-master.wav","","","","","","sound recording-nonmusical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/tq/7s/pq/21198=z1tq7spq/ark%2B=21198=z1tq7spq.mp4{}","1640 Conversation Part 1","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1tq7spq%2Faudiowaveform.dat","","","1953.19526","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1tq7spq/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1pz7207","","Completed","Work","gilbert/audio/masters/21198-zz000scdkc-2-master.wav","","","","","","sound recording","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/pz/72/07/21198=z1pz7207/ark%2B=21198=z1pz7207.mp4{}","1641 Piano Lessons Part 2","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1pz7207%2Faudiowaveform.dat","","","1577.104969","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1pz7207/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1k950p4","","Completed","Work","gilbert/audio/masters/21198-zz000scdkc-1-master.wav","","","","","","sound recording","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/k9/50/p4/21198=z1k950p4/ark%2B=21198=z1k950p4.mp4{}","1641 Piano Lessons Part 1","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1k950p4%2Faudiowaveform.dat","","","2099.942844","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1k950p4/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1fj4808","","Completed","Work","gilbert/audio/masters/21198-zz000scdnd-1-master.wav","","","","","","sound recording","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/fj/48/08/21198=z1fj4808/ark%2B=21198=z1fj4808.mp4{}","1643 Toby at Piano 10-2 Part 1","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1fj4808%2Faudiowaveform.dat","","","1306.901958","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1fj4808/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z19s3h56","","Completed","Work","gilbert/audio/masters/21198-zz000scdnd-3-master.wav","","","","","","sound recording","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/9s/3h/56/21198=z19s3h56/ark%2B=21198=z19s3h56.mp4{}","1643 Toby at Piano 10-2 Part 3","https://static.library.ucla.edu/ark%3A%2F21198%2Fz19s3h56%2Faudiowaveform.dat","","","1879.405583","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19s3h56/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1612rdb","","Completed","Work","gilbert/audio/masters/21198-zz000scdnd-2-master.wav","","","","","","sound recording","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/61/2r/db/21198=z1612rdb/ark%2B=21198=z1612rdb.mp4{}","1643 Toby at Piano 10-2 Part 2","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1612rdb%2Faudiowaveform.dat","","","76.334219","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1612rdb/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z12820p0","","Completed","Work","gilbert/audio/masters/21198-zz000scdpx-1-master.wav","","","","","","sound recording","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/28/20/p0/21198=z12820p0/ark%2B=21198=z12820p0.mp4{}","1644 Gross Wedding Part 1","https://static.library.ucla.edu/ark%3A%2F21198%2Fz12820p0%2Faudiowaveform.dat","","","1789.062844","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12820p0/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1xh1h8m","","Completed","Work","gilbert/audio/masters/21198-zz000scdpx-2-master.wav","","","","","","sound recording","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/xh/1h/8m/21198=z1xh1h8m/ark%2B=21198=z1xh1h8m.mp4{}","1644 Gross Wedding Part 2","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1xh1h8m%2Faudiowaveform.dat","","","1779.575063","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1xh1h8m/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1sr0rkb","","Completed","Work","gilbert/audio/masters/21198-zz000scdrz-2-master.wav","","","","","","sound recording","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/sr/0r/kb/21198=z1sr0rkb/ark%2B=21198=z1sr0rkb.mp4{}","1646 Toby Part 2","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1sr0rkb%2Faudiowaveform.dat","","","778.221708","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1sr0rkb/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1p28q83","","Completed","Work","gilbert/audio/masters/21198-zz000scdrz-5-master.wav","","","","","","sound recording","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/p2/8q/83/21198=z1p28q83/ark%2B=21198=z1p28q83.mp4{}","1646 Toby Part 5","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1p28q83%2Faudiowaveform.dat","","","1002.66975","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1p28q83/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1j97zkt","","Completed","Work","gilbert/audio/masters/21198-zz000scdrz-1-master.wav","","","","","","sound recording","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/j9/7z/kt/21198=z1j97zkt/ark%2B=21198=z1j97zkt.mp4{}","1646 Toby Part 1","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1j97zkt%2Faudiowaveform.dat","","","1031.897927","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1j97zkt/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1dj76sk","","Completed","Work","gilbert/audio/masters/21198-zz000scdrz-3-master.wav","","","","","","sound recording","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/dj/76/sk/21198=z1dj76sk/ark%2B=21198=z1dj76sk.mp4{}","1646 Toby Part 3","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1dj76sk%2Faudiowaveform.dat","","","641.782604","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1dj76sk/manifest"
