Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Visibility,Thumbnail,Rights.servicesContact,Type.typeOfResource,Name.repository,Type.genre,Name.creator,Title,IIIF Access URL,Waveform,media.width,media.height,media.duration,media.format,IIIF Manifest URL
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s1dd9,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s1dd9-1-master.wav,84,,,,,,sound recording-musical,,,,197 Mutel 14629-14649,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/1d/d9/21198=zz000s1dd9/ark%2B=21198=zz000s1dd9.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s1dd9%2Faudiowaveform.dat,,,1886.005708,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s1dd9/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s1dft,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s1dft-1-master.wav,85,,,,,,sound recording-musical,,,,198 Mutel 14607-14628,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/1d/ft/21198=zz000s1dft/ark%2B=21198=zz000s1dft.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s1dft%2Faudiowaveform.dat,,,1931.323958,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s1dft/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s1dgb,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s1dgb-1-master.wav,86,,,,,,sound recording-musical,,,,199 Mutel 14704-14719,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/1d/gb/21198=zz000s1dgb/ark%2B=21198=zz000s1dgb.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s1dgb%2Faudiowaveform.dat,,,1909.866365,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s1dgb/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s1djc,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s1djc-1-master.wav,88,,,,,,sound recording-musical,,,,201 Mutel 14650-14677,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/1d/jc/21198=zz000s1djc/ark%2B=21198=zz000s1djc.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s1djc%2Faudiowaveform.dat,,,2106.652125,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s1djc/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s2xz8,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s2xz8-1-master.wav,91,,,,,,sound recording-musical,,,,203 Mutel 14787-14798,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/2x/z8/21198=zz000s2xz8/ark%2B=21198=zz000s2xz8.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s2xz8%2Faudiowaveform.dat,,,1628.347667,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s2xz8/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s2z08,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s2z08-1-master.wav,92,,,,,,sound recording-musical,,,,204 Mutel 14759-14786,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/2z/08/21198=zz000s2z08/ark%2B=21198=zz000s2z08.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s2z08%2Faudiowaveform.dat,,,1870.077969,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s2z08/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s2z1s,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s2z1s-1-master.wav,93,,,,,,sound recording-musical,,,,205 Mutel 14730-14758,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/2z/1s/21198=zz000s2z1s/ark%2B=21198=zz000s2z1s.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s2z1s%2Faudiowaveform.dat,,,1859.229531,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s2z1s/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s2z29,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s2z29-1-master.wav,94,,,,,,sound recording-musical,,,,206 Mutel 14720-14729,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/2z/29/21198=zz000s2z29/ark%2B=21198=zz000s2z29.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s2z29%2Faudiowaveform.dat,,,737.640438,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s2z29/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s2z3t,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s2z3t-1-master.wav,95,,,,,,sound recording-musical,,,,218 Shamrock Hill etc songs,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/2z/3t/21198=zz000s2z3t/ark%2B=21198=zz000s2z3t.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s2z3t%2Faudiowaveform.dat,,,412.152865,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s2z3t/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s3j3g,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s3j3g-1-master.wav,96,,,,,,sound recording-musical,,,,219 Shamrock Hill songs,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/3j/3g/21198=zz000s3j3g/ark%2B=21198=zz000s3j3g.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s3j3g%2Faudiowaveform.dat,,,2033.507563,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s3j3g/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s3j40,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s3j40-1-master.wav,97,,,,,,sound recording-musical,,,,221 Don Durant sings,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/3j/40/21198=zz000s3j40/ark%2B=21198=zz000s3j40.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s3j40%2Faudiowaveform.dat,,,682.594583,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s3j40/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s3j61,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s3j61-1-master.wav,99,,,,,,sound recording-musical,,,,231 Kid Monk Baroni,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/3j/61/21198=zz000s3j61/ark%2B=21198=zz000s3j61.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s3j61%2Faudiowaveform.dat,,,792.991135,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s3j61/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s3j7j,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s3j7j-1-master.wav,100,,,,,,sound recording-musical,,,,245 Gen Lib 14850-14865,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/3j/7j/21198=zz000s3j7j/ark%2B=21198=zz000s3j7j.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s3j7j%2Faudiowaveform.dat,,,1897.377063,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s3j7j/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s3vn3,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s3vn3-1-master.wav,101,,,,,,sound recording-musical,,,,246 Gen Lib 14798-14828,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/3v/n3/21198=zz000s3vn3/ark%2B=21198=zz000s3vn3.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s3vn3%2Faudiowaveform.dat,,,2011.539885,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s3vn3/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s3vpm,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s3vpm-1-master.wav,102,,,,,,sound recording-musical,,,,248 John Paul 14829-14838,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/3v/pm/21198=zz000s3vpm/ark%2B=21198=zz000s3vpm.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s3vpm%2Faudiowaveform.dat,,,1263.872354,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s3vpm/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s3vrn,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s3vrn-1-master.wav,104,,,,,,sound recording-musical,,,,250 Mutel 100 reel 1,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/3v/rn/21198=zz000s3vrn/ark%2B=21198=zz000s3vrn.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s3vrn%2Faudiowaveform.dat,,,2003.545708,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s3vrn/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s3vs5,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s3vs5-1-master.wav,105,,,,,,sound recording-musical,,,,251 Mutel 100 reel 2,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/3v/s5/21198=zz000s3vs5/ark%2B=21198=zz000s3vs5.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s3vs5%2Faudiowaveform.dat,,,2190.902781,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s3vs5/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s3vv6,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s3vv6-1-master.wav,107,,,,,,sound recording-musical,,,,289 4 Star MD 1-2-63,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/3v/v6/21198=zz000s3vv6/ark%2B=21198=zz000s3vv6.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s3vv6%2Faudiowaveform.dat,,,476.010938,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s3vv6/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s3z0q,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s3z0q-1-master.wav,111,,,,,,sound recording-musical,,,,425 Rob Taylor main titles,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/3z/0q/21198=zz000s3z0q/ark%2B=21198=zz000s3z0q.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s3z0q%2Faudiowaveform.dat,,,476.010938,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s3z0q/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s3z38,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s3z38-1-master.wav,114,,,,,,sound recording-musical,,,,492 Corruptors 4547-4553,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/3z/38/21198=zz000s3z38/ark%2B=21198=zz000s3z38.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s3z38%2Faudiowaveform.dat,,,1346.78251,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s3z38/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s3z4s,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s3z4s-1-master.wav,115,,,,,,sound recording-musical,,,,493 Corruptors 4509-4530,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/3z/4s/21198=zz000s3z4s/ark%2B=21198=zz000s3z4s.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s3z4s%2Faudiowaveform.dat,,,1149.763625,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s3z4s/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s3z59,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s3z59-1-master.wav,116,,,,,,sound recording-musical,,,,494 Corruptors 4531-4537,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/3z/59/21198=zz000s3z59/ark%2B=21198=zz000s3z59.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s3z59%2Faudiowaveform.dat,,,1396.579896,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s3z59/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s3z6t,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s3z6t-1-master.wav,117,,,,,,sound recording-musical,,,,495 Corruptors 4538-4540,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/3z/6t/21198=zz000s3z6t/ark%2B=21198=zz000s3z6t.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s3z6t%2Faudiowaveform.dat,,,1146.745469,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s3z6t/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s3z7b,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s3z7b-1-master.wav,118,,,,,,sound recording-musical,,,,496 Corruptors 4545-4546,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/3z/7b/21198=zz000s3z7b/ark%2B=21198=zz000s3z7b.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s3z7b%2Faudiowaveform.dat,,,858.074677,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s3z7b/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s3z8v,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s3z8v-1-master.wav,119,,,,,,sound recording-musical,,,,497 Corruptors 4501-4508,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/3z/8v/21198=zz000s3z8v/ark%2B=21198=zz000s3z8v.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s3z8v%2Faudiowaveform.dat,,,1313.202896,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s3z8v/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s3z9c,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s3z9c-1-master.wav,120,,,,,,sound recording-musical,,,,528 Detectives prd 4921,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/3z/9c/21198=zz000s3z9c/ark%2B=21198=zz000s3z9c.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s3z9c%2Faudiowaveform.dat,,,571.244625,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s3z9c/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s3zbw,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s3zbw-1-master.wav,121,,,,,,sound recording-musical,,,,529 Detectives PS 4937,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/3z/bw/21198=zz000s3zbw/ark%2B=21198=zz000s3zbw.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s3zbw%2Faudiowaveform.dat,,,249.137865,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s3zbw/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s3zcd,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s3zcd-1-master.wav,122,,,,,,sound recording-musical,,,,530 Rob Taylor 47009xhT3,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/3z/cd/21198=zz000s3zcd/ark%2B=21198=zz000s3zcd.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s3zcd%2Faudiowaveform.dat,,,200.398396,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s3zcd/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s3zdx,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s3zdx-1-master.wav,123,,,,,,sound recording-musical,,,,531 Detectives 4912XA,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/3z/dx/21198=zz000s3zdx/ark%2B=21198=zz000s3zdx.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s3zdx%2Faudiowaveform.dat,,,1522.075198,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s3zdx/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s61fr,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s61fr-1-master.wav,124,,,,,,sound recording-musical,,,,535 4smd source music reel1,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/61/fr/21198=zz000s61fr/ark%2B=21198=zz000s61fr.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s61fr%2Faudiowaveform.dat,,,2182.670417,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s61fr/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s61g8,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s61g8-1-master.wav,125,,,,,,sound recording-musical,,,,537 FSMD,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/61/g8/21198=zz000s61g8/ark%2B=21198=zz000s61g8.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s61g8%2Faudiowaveform.dat,,,2182.670417,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s61g8/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s61hs,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s61hs-1-master.wav,126,,,,,,sound recording-musical,,,,623 McKeever march,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/61/hs/21198=zz000s61hs/ark%2B=21198=zz000s61hs.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s61hs%2Faudiowaveform.dat,,,224.244271,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s61hs/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s61j9,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s61j9-1-master.wav,127,,,,,,sound recording-musical,,,,624 McKeever 10232-10240,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/61/j9/21198=zz000s61j9/ark%2B=21198=zz000s61j9.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s61j9%2Faudiowaveform.dat,,,1097.521813,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s61j9/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s61kt,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s61kt-1-master.wav,128,,,,,,sound recording-musical,,,,625 McKeever 10220-10231,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/61/kt/21198=zz000s61kt/ark%2B=21198=zz000s61kt.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s61kt%2Faudiowaveform.dat,,,1274.067188,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s61kt/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s61mb,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s61mb-1-master.wav,129,,,,,,sound recording-musical,,,,634 Man Who Stole r 1,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/61/mb/21198=zz000s61mb/ark%2B=21198=zz000s61mb.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s61mb%2Faudiowaveform.dat,,,1187.947615,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s61mb/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s61nv,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s61nv-1-master.wav,130,,,,,,sound recording-musical,,,,635 Man Who Stole,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/61/nv/21198=zz000s61nv/ark%2B=21198=zz000s61nv.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s61nv%2Faudiowaveform.dat,,,1315.727688,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s61nv/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s61pc,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s61pc-1-master.wav,131,,,,,,sound recording-musical,,,,650 Poor Albert reel 3,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/61/pc/21198=zz000s61pc/ark%2B=21198=zz000s61pc.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s61pc%2Faudiowaveform.dat,,,1554.641938,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s61pc/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s61qw,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s61qw-1-master.wav,132,,,,,,sound recording-musical,,,,651 Poor Albert Reel 1,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/61/qw/21198=zz000s61qw/ark%2B=21198=zz000s61qw.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s61qw%2Faudiowaveform.dat,,,1904.098115,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s61qw/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s61rd,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s61rd-1-master.wav,133,,,,,,sound recording-musical,,,,652 Poor Albert Reel 2,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/61/rd/21198=zz000s61rd/ark%2B=21198=zz000s61rd.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s61rd%2Faudiowaveform.dat,,,1735.868094,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s61rd/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s6cvs,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s6cvs-1-master.wav,134,,,,,,sound recording-musical,,,,672 Saints & Sinners,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/6c/vs/21198=zz000s6cvs/ark%2B=21198=zz000s6cvs.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s6cvs%2Faudiowaveform.dat,,,1002.519635,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s6cvs/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s6cxt,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s6cxt-1-master.wav,136,,,,,,sound recording-musical,,,,705 Album reel 4,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/6c/xt/21198=zz000s6cxt/ark%2B=21198=zz000s6cxt.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s6cxt%2Faudiowaveform.dat,,,1955.985927,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s6cxt/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s6czb,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s6czb-1-master.wav,137,,,,,,sound recording-musical,,,,709 4 Stars,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/6c/zb/21198=zz000s6czb/ark%2B=21198=zz000s6czb.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s6czb%2Faudiowaveform.dat,,,801.970844,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s6czb/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s6d0b,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s6d0b-1-master.wav,138,,,,,,sound recording-musical,,,,713 Air Force march,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/6d/0b/21198=zz000s6d0b/ark%2B=21198=zz000s6d0b.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s6d0b%2Faudiowaveform.dat,,,1176.588542,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s6d0b/manifest
