Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,viewingHint,Visibility,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Rights.permission,Name.actor,Name.director,Name.subject,Name.producer,Name.photographer,Name.costumeDesigner,Name.distributor,Subject.descriptiveTopic,AltTitle.uniform,Language,Name.repository,Name.cinematographer,Subject,Subject.geographicPlace,Name.artDirector,Name.setDesigner,Alt ID.local,Format.extent,Format.dimensions,Title,Date.normalized,Description.caption,Date.creation,Description.note,AltTitle.other,Description.abstract,Opac url,Finding Aid URL,IIIF Manifest URL
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285k1c,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00285k1c%2Fzf99s44r,individuals,private,still image,Black-and-white photographs|~|Comedy-drama films,copyrighted,unknown,,"Mitchum, Robert |~|Kerr, Deborah, $d 1921-2007|~|Ustinov, Peter|~|Johns, Glynis","Zinnemann, Fred, $d 1907-1997",,Warner Bros. Pictures,,,Warner Bros. Pictures,,"Sundowners, The  (Motion picture)",zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_928_16_9,1 photograph : b&w,8 x 10 in.,"Peter Ustinov, Glynis Johns, Deborah Kerr, and Robert Mitchum in The Sundowners",1959-10/1960-02,,between October 1959 and February 1960,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00285k1c/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285k3d,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00285k3d%2Fn9516w2v,individuals,private,still image,Black-and-white photographs|~|Drama films|~|Thriller films,copyrighted,unknown,,,"Cardona, René, $d 1906-1988",,Corporación Nacional Cinematográfica (Mexico)|~|Avant Films S.A.,,,Paramount Pictures Corporation,,Survive!  (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1255_22_10,1 photograph : b&w,8 x 10 in.,Plane crash survivors struggle to endure without food or fire in Rene Cardona's Survive!,1975,"""SURVIVE!""A Robert Stigwood/Allan Carr PresentationIn ColorA Paramount Release|~|Text from back of photograph:PARAMOUNT PICTURESSV-6Their human endurance almost exhausted, the survivors of a terrifying plane crash high in the Andes Mountains grow weaker without food or fire in subfreezing temperatures in ""Survive!,"" a Robert Stigwood and Allan Carr presentation released by Paramount. The film by Rene Cardona was produced by Conacine and Rene Cardona, Jr. is based on the book by Clay Blair Jr. Cardona directed and wrote the screenplay, English adaptation by Martin Sherman. Gerald Fried composed the music.PARAMOUNT PICTURESA Paramount Pictures Release. Robert Stigwood and Allan Carr Present ""Survive!"" Based on the Book by Clay Blair, Jr. Music by Gerald Fried. Directed by Rene Cardona. Screenplay by Rene Cardona, English Adaptation by Martin Sherman. A Film by Rene Cardona. Produced by Conacine and Rene Cardona, Jr. A Robert Stigwood/Allan Carr Presentation",1975,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00285k3d/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285k5f,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00285k5f%2Fpt587415,individuals,private,still image,Black-and-white photographs|~|Drama films|~|Thriller films,copyrighted,unknown,,"Stiglitz, Hugo","Cardona, René, $d 1906-1988",,Corporación Nacional Cinematográfica (Mexico)|~|Avant Films S.A.,,,Paramount Pictures Corporation,,Survive!  (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1255_22_12,1 photograph : b&w,8 x 10 in.,Hugo Stiglitz and other plane crash survivors bury the dead in Rene Cardona's Survive!,1975,"""SURVIVE!""A Robert Stigwood/Allan Carr PresentationIn ColorA Paramount Release|~|Text from back of photograph:PARAMOUNT PICTURESSV-20After a terrifying plane crash high in the Andes Mountains, the survivors pray for the dead before burying them in the snow in ""Survive!,"" a Robert Stigwood and Allan Carr presentation released by Paramount. The film by Rene Cardona was produced by Conacine and Rene Cardona, Jr. based on the book by Clay Blair Jr. Cardona directed and wrote the screenplay, English adaptation by Martin Sherman. Gerald Fried composed the music.PARAMOUNT PICTURESA Paramount Pictures Release. Robert Stigwood and Allan Carr Present ""Survive!"" Based on the Book by Clay Blair, Jr. Music by Gerald Fried. Directed by Rene Cardona. Screenplay by Rene Cardona, English Adaptation by Martin Sherman. A Film by Rene Cardona. Produced by Conacine and Rene Cardona, Jr. A Robert Stigwood/Allan Carr Presentation.",1975,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00285k5f/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285k6z,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00285k6z%2F2p814w7m,individuals,private,still image,Black-and-white photographs|~|Drama films|~|Thriller films,copyrighted,unknown,,,"Cardona, René, $d 1906-1988",,Corporación Nacional Cinematográfica (Mexico)|~|Avant Films S.A.,,,Paramount Pictures Corporation,,Survive!  (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1255_22_13,1 photograph : b&w,8 x 10 in.,Passengers and crew of the doomed plane before the crash in Rene Cardona's Survive!,1975,"""SURVIVE!""A Robert Stigwood/Allan Carr PresentationIn ColorA Paramount Release|~|Text from back of photograph:PARAMOUNT PICTURESSV-11Members of the young rugby team from Uruguay pose with pilots and friends before a trip that will end in horror when the plane crashes in the Andes Mountains in ""Survive!,"" a Robert Stigwood and Allan Carr presentation released by Paramount. the film by Rene Cardona was produced by Conacine and Rene Cardona, Jr. and is based on the book by Clay Blair Jr. Cardona directed and wrote the screenplay, English adaptation by Martin Sherman. Gerald Fried composed the music.PARAMOUNT PICTURESA Paramount Pictures Release. Robert Stigwood and Allan Carr Present ""Survive!"" Based on the Book by Clay Blair, Jr. Music by Gerald Fried. Directed by Rene Cardona. Screenplay by Rene Cardona, English Adaptation by Martin Sherman. A Film by Rene Cardona. Produced by Conacine and Rene Cardona, Jr. A Robert Stigwood/Allan Carr Presentation.",1975,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00285k6z/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285kg3,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00285kg3%2Fxh77h21z,individuals,private,still image,Black-and-white photographs|~|Drama films|~|Thriller films,copyrighted,unknown,,,"Cardona, René, $d 1906-1988",,Corporación Nacional Cinematográfica (Mexico)|~|Avant Films S.A.,,,Paramount Pictures Corporation,,Survive!  (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1255_22_7,1 photograph : b&w,8 x 10 in.,Plane crash survivors survey their rations in Rene Cardona's Survive!,1975,"Text from back of photograph:PARAMOUNT PICTURESSV-16The survivors of a horrifying plane crash high in the Andes Mountains check the meager rations they are able to find in ""Survive!,"" a Robert Stigwood and Allan Carr presentation released by Paramount. The film by Rene Cardona was produced by Conacine and Rene Cardona, Jr. based on the book by Clay Blair Jr. Cardona directed and wrote the screenplay, English adaptation by Martin Sherman. Gerald Fried composed the music.PARAMOUNT PICTURESA Paramount Pictures Release. Robert Stigwood and Allan Carr present ""Survive!"" Based on the Book by Clay Blair Jr. Music by Gerald Fried. Directed by Rene Cardona. Screenplay by Rene Cardona, English Adaptation by Martin Sherman. A Film by Rene Cardona. Produced by Conacine and Rene Cardona, Jr. A Robert Stigwood/Allan Carr Presentation.|~|""SURVIVE!""A Robert Stigwood/Allan Carr PresentationIn ColorA Paramount Release",1975,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00285kg3/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285kkn,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00285kkn%2F8g14sm8m,individuals,private,still image,Black-and-white photographs|~|Romantic comedy films|~|Musical films,copyrighted,unknown,,"Tamara, $d 1910-1943","Brice, Monte, $d -1962",,"Broadway Productions, Inc.",,,Universal Pictures Corporation,,Sweet Surrender  (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_907_16_1,1 photograph : b&w,8 x 10 in.,Tamara in Sweet Surrender,1935-07-12,,began July 12 1935,,,"Text from back of photograph:Tamara, as she appears in the William Rowland production ""Sweet Surrender"" to be released by Universal",https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00285kkn/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285km5,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00285km5%2F3040xt2c,individuals,private,still image,Black-and-white photographs|~|Romantic comedy films|~|Musical films,copyrighted,unknown,,"Tamara, $d 1910-1943|~|Parker, Frank, $d 1906-1999","Brice, Monte, $d -1962",,"Broadway Productions, Inc.",,,Universal Pictures Corporation,,Sweet Surrender  (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_907_16_2,1 photograph : b&w,8 x 10 in.,Frank Parker and Tamara in Sweet Surrender,1935-07-12,"Text from back of photograph:Frank Parker and Tamara as they appear in a scene from ""Sweet Surrender"".",began July 12 1935,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00285km5/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285knp,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00285knp%2Frn28nz6x,individuals,private,still image,Black-and-white photographs|~|Drama films,copyrighted,unknown,,"Gilmore, Lowell, $d 1907-1960|~|Friend, Philip, 1915-1987|~|Toren, Marta, $d 1926-1957","Sherman, George, $d 1908-1991",,Universal-International (Firm),,,Universal Pictures Corporation,,"Sword In The Desert, The  (Motion picture)",eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1232_21_1,1 photograph : b&w,8 x 10 in.,"Marta Toren, Lowell Gilmore, and Philip Friend in Sword In The Desert",1949-02/1949-05,"Text from back of photograph:From: Universal-InternationalUniversal City, Calif.""SWORD IN THE DESERT"" - A Pictorial SynopsisFirst movie laid against a background of modern Palistine, ""Sword in the Desert"" is one of the topical bannerline films of the year and will be subject to much discussion. Its rapid-fire story capsuled into a 48-hour period on Dec. 23-24, 1947, during the British mandate over Palestine, it is based on a series of factual incidents. Its conflict is not political argumentation between British and Jews, but a story of action - a chase involving British patrols, Jewish immigrants and underground fighters, an American freighter captain - and, of course, a girl. Starring Dana Andrews, Marta Toren and Stephen McNally, it was written and produced by Robert Buckner and directed by George Sherman. The story in pictures:7. The British reach the hideout only seconds after the fleeing trucks, all having escaped but Sabra, a highly-prized captive for Major Stephens (LOWELL GILMORE) and Lieut. Ellerton (PHILLIP FRIEND.) Miles out in the desert Vogel halts the caravan, finds Sabra is missing, blames Dillon and assaults him. Kurta separates them and calms Vogel.",between February and May 1949,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00285knp/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285kp6,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00285kp6%2Fff53ww2n,individuals,private,still image,Black-and-white photographs|~|Drama films,copyrighted,unknown,,"Andrews, Dana, $d 1909-1992|~|McNally, Stephen, $d 1913-1994","Sherman, George, $d 1908-1991",,Universal-International (Firm),,,Universal Pictures Corporation,,"Sword In The Desert, The  (Motion picture)",eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1232_21_2,1 photograph : b&w,8 x 10 in.,Dana Andrews and Stephen McNally in Sword In The Desert,1949-02/1949-05,"Text from back of photograph:From: Universal-InternationalUniversal City, Calif.Sept 30 '49""SWORD IN THE DESERT"" - A Pictorial SynopsisFirst movie laid against a background of modern Palistine, ""Sword in the Desert"" is one of the topical bannerline films of the year and will be subject to much discussion. Its rapid-fire story capsuled into a 48-hour period on Dec. 23-24, 1947, during the British mandate over Palestine, it is based on a series of factual incidents. Its conflict is not political argumentation between British and Jews, but a story of action - a chase involving British patrols, Jewish immigrants and underground fighters, an American freighter captain - and, of course, a girl. Starring Dana Andrews, Marta Toren and Stephen McNally, it was written and produced by Robert Buckner and directed by George Sherman. The story in pictures:1. Mike Dillon (DANA ANDREWS), American freighter captain, stands on the deck of his ship off the shore of Palestine in the pre-dawn darkness of Dec. 23, 1947. He has smuggled a cargo of refugees through the British blockade, but he feels no sympathy for the tattered people he has ordered into landing boats. He wants his price per head and to get his ship away, but is told by David Vogel (STEPHEN MCNALLY - hatless) that he will be paid only when the refugees are safe on shore.",between February and May 1949,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00285kp6/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285kqq,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00285kqq%2Fv753n86h,individuals,private,still image,Black-and-white photographs|~|Drama films,copyrighted,unknown,,"Andrews, Dana, $d 1909-1992|~|McNally, Stephen, $d 1913-1994|~|Toren, Marta, $d 1926-1957","Sherman, George, $d 1908-1991",,Universal-International (Firm),,,Universal Pictures Corporation,,"Sword In The Desert, The  (Motion picture)",eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1232_21_3,1 photograph : b&w,8 x 10 in.,"Dana Andrews, Marta Toren, and Stephen McNally in Sword In The Desert",,"A Scene from ""SWORD IN THE DESERT""A Universal-International Picture.|~|Text from back of photograph:Dana Andrews - Marta Toren - Stephen McNally in ""SWORD IN THE DESERT"" Universal 1949",between February and May 1949|~|1949-02/1949-05,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00285kqq/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285kr7,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00285kr7%2Fcd48s970,individuals,private,still image,Black-and-white photographs|~|Drama films,copyrighted,unknown,,"Andrews, Dana, $d 1909-1992","Sherman, George, $d 1908-1991",,Universal-International (Firm),,,Universal Pictures Corporation,,"Sword In The Desert, The  (Motion picture)",eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1232_21_4,1 photograph : b&w,8 x 10 in.,Dana Andrews in Sword In The Desert,1949-02/1949-05,"Text from back of photograph:From: Universal-InternationalUniversal City, Calif.""SWORD IN THE DESERT"" - A Pictorial SynopsisFirst movie laid against a background of modern Palistine, ""Sword in the Desert"" is one of the topical bannerline films of the year and will be subject to much discussion. Its rapid-fire story capsuled into a 48-hour period on Dec. 23-24, 1947, during the British mandate over Palestine, it is based on a series of factual incidents. Its conflict is not political argumentation between British and Jews, but a story of action - a chase involving British patrols, Jewish immigrants and underground fighters, an American freighter captain - and, of course, a girl. Starring Dana Andrews, Marta Toren and Stephen McNally, it was written and produced by Robert Buckner and directed by George Sherman. The story in pictures:11. That night, as underground fighters deploy about the British stockade, two of them, disguised as Arab magicians, enter the stockade and shoot out the protecting searchlights. This is the signal for a general attack from within and without, and all underground prisoners break out of their pens. Dillon, Kurta and the rest gain their freedom, but McCarthy and Sorrell are killed by British fire.",between February and May 1949,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00285kr7/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285ksr,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00285ksr%2Fwh26bs7j,individuals,private,still image,Black-and-white photographs|~|Drama films,copyrighted,unknown,,"Cooper, Jackie, 1922-|~|Granville, Bonita, $d 1923-1988","Dieterle, William, $d 1893-1972",,RKO Radio Pictures,,,RKO Radio Pictures,,Syncopation  (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1229_21_1,1 photograph : b&w,8 x 10 in.,Bonita Granville and Jackie Cooper in Syncopation,1941-10-13/1941-12-17,"""SYCOPATION"" - An RKO Radio Picture|~|Text from back of photograph:Bonita Granville and Jackie Cooper in ""SYNCOPATION"" RKO - 1942",between October 13 and December 17 1941,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00285ksr/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285kvs,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00285kvs%2F7r11sz2d,individuals,private,still image,Black-and-white photographs|~|Drama films,copyrighted,unknown,,"Cooper, Jackie, 1922-|~|Jenks, Frank, $d 1902-1962|~|Granville, Bonita, $d 1923-1988","Dieterle, William, $d 1893-1972",,RKO Radio Pictures,,,RKO Radio Pictures,,Syncopation  (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1229_21_3,1 photograph : b&w,8 x 10 in.,"Frank Jenks, Jackie Cooper, and Bonita Granville in Syncopation",1941-10-12/1941-12-17,"""SYNCOPATION"" - An RKO Radio Picture|~|Frank Jenks - Jackie Cooper - Bonita Granville in ""SYNCOPATION"" RKO 1942",between October 13 and December 17 1941,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00285kvs/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285kw9,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00285kw9%2F7v073p95,individuals,private,still image,Black-and-white photographs|~|Drama films,copyrighted,unknown,,"Cooper, Jackie, 1922-|~|Granville, Bonita, $d 1923-1988","Dieterle, William, $d 1893-1972",,RKO Radio Pictures,,,RKO Radio Pictures,,Syncopation  (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1229_21_4,1 photograph : b&w,8 x 10 in.,"Bonita Granville, Jackie Cooper, and director William Dieterle on the set of Syncopation",1941-10-13/1941-12-17,"Text from back of photograph:Continuity Layout (No. 2)THE STAR MAKERS(2) WILLIAM DIETERLE...the creator of great screen biographies and maker of screen history, a lover of music and master of detail. To him there are but two ways to make a picture -- one right and, one wrong. He tops a run of great pictures with RKO Radio's ""Syncopation,"" a screen history of jazz music. Dieterle is shown directing Bonita Granville and Jackie Cooper (c), stars in his new picture.EXCLUSIVE IN YOUR CITYRKO RADIO PICTURES, INC.",between October 13 and December 17 1941,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00285kw9/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285kxt,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00285kxt%2Fnt55zr8n,individuals,private,still image,Black-and-white photographs|~|Comedy films,copyrighted,unknown,,"Fairbanks, Douglas, $c Jr., $d 1909-2000|~|Jordan, Dorothy, $d 1906-1988|~|Maxwell, Edwin, $d -1948|~|Cawthorn, Joseph, $d 1898-1969","Taylor, Sam, $d 1895-1958",,Pickford Film Corp.,,,United Artists Corporation,,"Taming Of The Shrew, The  (Motion picture)",eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1581_26_2,1 photograph : b&w,8 x 10 in.,"Joseph Cawthorn, Dorothy Jordan, Douglas Fairbanks, and Edwin Maxwell in The Taming Of The Shrew",1929,"Text from back of photograph:MARY PICKFORDandDOUGLAS FAIRBANKSTHE TAMING OF THE SHREWSHAKESPEARE'S GLORIOUS COMEDYPhoto byChas. E. LynchHollywood, Calif.",1929,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00285kxt/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285m3w,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00285m3w%2Fpb35ht5j,individuals,private,still image,Black-and-white photographs|~|Romantic comedy films,copyrighted,unknown,,"Martin, Dean, 1917-1995|~|Slezak, Walter, $d 1902-1983|~|Alberghetti, Anna Maria","Thorpe, Richard, $d 1896-1991",,Metro-Goldwyn-Mayer,,,Loew's Incorporated,,Ten Thousand Bedrooms  (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1305_22_1,1 photograph : b&w,8 x 10 in.,"Walter Slezak, Dean Martin, and Anna Maria Alberghetti in Ten Thousand Bedrooms",1956-08/1956-10,"Text from back of photograph:Walter Slezak - Dean Martin - Anna Maria Alberghetti in ""10,000 BEDROOMS"" MGM 1957|~|""TEN THOUSAND BEDROOMS""A Metro-Goldwyn-Mayer Picture",between August and October 1956,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00285m3w/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285m90,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00285m90%2F4633v643,individuals,private,still image,Black-and-white photographs|~|Romantic comedy films,copyrighted,unknown,,"Martin, Dean, 1917-1995|~|Bartok, Eva, $d 1927-1998|~|Dalio, Marcel, $d 1900-1983|~|Alberghetti, Anna Maria","Thorpe, Richard, $d 1896-1991",,Metro-Goldwyn-Mayer,,,Loew's Incorporated,,Ten Thousand Bedrooms  (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1305_22_7,1 photograph : b&w,8 x 10 in.,"Eva Bartok, Marcel Dalio, Dean Martin, and Anna Maria Alberghetti in Ten Thousand Bedrooms",1956-08/1956-10,"Text from back of photograph:THE NEW BOSS...inspecting the staff of the Rome hotel he has just added to his world-wide hotel chain is Dean Martin. Eva Bartok (center) acts as an interpreter for Martin, and Marcel Dalio plays the manager with Anna Maria Alberghetti at the far right, in this scene from MGM's ""TEN THOUSAND BEDROOMS"". Also starring in the romantic comedy are Dewey Martin, Walter Slezak and Paul Henreid. It was directed by Richard Thorpe, produced by Joe Pasternak and William Ludwig wrote the screen play.",between August and October 1956,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00285m90/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285mc1,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00285mc1%2F6t207v8m,individuals,private,still image,Black-and-white photographs|~|Western films,copyrighted,unknown,,"Formica, Fern","Newfield, Sam, $d 1899-1964","Factor, Max, $d 1904-1996",Principal Artists Productions|~|Jed Buell Productions|~|Astor Pictures Corporation,,,Columbia Pictures,,"Terror Of Tiny Town, The  (Motion picture)",eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1046_18_1,1 photograph : b&w,8 x 10 in.,Fern Formica and makeup artist Max Factor on the set of The Terror Of Tiny Town,1938-05-25/1938-07-01,"Text from back of photograph:Hollywood's tiniest glamour girl -- Johnnie Fern, who appears in Jed Buell's all midget production, ""The Terror Of Tiny Town"", enjoys a laugh at her own expense as makeup artist Max Factor, Jr. presents her with the world's largest powder puff.",between May 25 and July 01 1938,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00285mc1/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285mdj,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00285mdj%2Fjz693m67,individuals,private,still image,Black-and-white photographs|~|Western films,copyrighted,unknown,,"Kosiczky, Karl|~|Formica, Fern","Newfield, Sam, $d 1899-1964","Factor, Max, $d 1904-1996",Principal Artists Productions|~|Jed Buell Productions|~|Astor Pictures Corporation,,,Columbia Pictures,,"Terror Of Tiny Town, The  (Motion picture)",eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1046_18_2,1 photograph : b&w,8 x 10 in.,"Karl Kosiczky, Fern Formica, and makeup artist Max Factor in The Terror Of Tiny Town",1938-05-25/1938-07-01,"Text from back of photograph:Gilding the ""Littlest Lily"" -- and a little bit goes a long way, according to Makeup artist Max Factor Jr., as he enhances the beauty of diminutive Johnnie Fern for her role in Jed Buell's all midget production, ""The Terror of Tiny Town"". A cherubic cowboy, Kortschy Kazitzky, supervises the makeup proceedings -- he's her sweetheart both on and off the screen.",between May 25 and July 01 1938,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00285mdj/manifest
