Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,viewingHint,Visibility,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Rights.permission,Name.actor,Name.director,Name.subject,Name.producer,Name.photographer,Name.costumeDesigner,Name.distributor,Subject.descriptiveTopic,AltTitle.uniform,Language,Name.repository,Name.cinematographer,Subject,Subject.geographicPlace,Name.artDirector,Name.setDesigner,Alt ID.local,Format.extent,Format.dimensions,Title,Date.normalized,Description.caption,Date.creation,Description.note,AltTitle.other,Description.abstract,Opac url,Finding Aid URL,IIIF Manifest URL
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz0028217d,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028217d%2F71507b01,individuals,private,still image,Black-and-white photographs|~|Drama films,copyrighted,unknown,,"Wyman, Jane, $d 1917-2007|~|Carlson, Richard, $d 1912-1977","Bernhardt, Curtis, $d 1899-1981",,"Wald, Jerry, 1911-1962|~|RKO Radio Pictures|~|Krasna, Norman",,,RKO Radio Pictures,,Blue veil (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1451_24_17,1 photograph : b&w,8 x 10 in.,"Jane Wyman, Curtis Bernhardt, and Richard Carlson on the set of The Blue Veil",1951-04,"Text from back of photograph: Rest Period--Jane Wyman, Director Curtis Bernhardt, and Richard Carlson (right) relax between shots in ""The Blue Veil,"" a Jerry Wald-Norman Krasna production for RKO Radio. Miss Wyman, Carlson, Charles Laughton, Joan Blondell and Don Taylor are co-sttared.","[April, 1951?]","(From left) Jane Wyman, Curtis Bernhardt, and Richard Carlson on the set of ""The Blue Veil.""",,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0028217d/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz0028218x,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028218x%2Fm6926n8d,individuals,private,still image,Black-and-white photographs|~|Drama films,copyrighted,unknown,,"Wyman, Jane, $d 1917-2007|~|Carlson, Richard, $d 1912-1977","Bernhardt, Curtis, $d 1899-1981",,"Wald, Jerry, 1911-1962|~|RKO Radio Pictures|~|Krasna, Norman",,,RKO Radio Pictures,,Blue veil (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1451_24_18,1 photograph : b&w,8 x 10 in.,"Curtis Bernhardt, Jane Wyman, and Richard Carlson on the set of The Blue Veil",1951-04,"Text from back of photograph: Pleasant Reaction-Director Curt Bernhardt registers complete satisfaction as Jane Wyman and Richard Carlson rehearse a love scene for ""The Blue Veil,"" a Jerry Wald-Norman Krasna production for RKO Radio. Starred in the film are Miss Wyman, Carlson, Charles Laughton, Joan Blondell and Don Taylor.","[April, 1951?]","(From left) Director Curtis Bernhardt, actors Jane Wyman and Richard Carlson on the set of ""The Blue Veil.""",,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0028218x/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz002821g1,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002821g1%2F3k31qz56,individuals,private,still image,Black-and-white photographs|~|Drama films,copyrighted,unknown,,"Laughton, Charles, $d 1899-1962|~|Wyman, Jane, $d 1917-2007","Bernhardt, Curtis, $d 1899-1981",,"Wald, Jerry, 1911-1962|~|RKO Radio Pictures|~|Krasna, Norman",,,RKO Radio Pictures,,Blue veil (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1451_24_23,1 photograph : b&w,8 x 10 in.,Charles Laughton and Jane Wyman in The Blue Veil,1951-04,,"[April, 1951?]","Charles Laughton (left) and Jane Wyman in ""The Blue Veil.""",,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002821g1/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz002821hj,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002821hj%2Fxg72q18v,individuals,private,still image,Black-and-white photographs|~|Drama films,copyrighted,unknown,,"Wyman, Jane, $d 1917-2007|~|Carlson, Richard, $d 1912-1977|~|Taylor, Don, $d 1920-1998","Bernhardt, Curtis, $d 1899-1981",,"Wald, Jerry, 1911-1962|~|RKO Radio Pictures|~|Krasna, Norman",,,RKO Radio Pictures,,Blue veil (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1451_24_24,1 photograph : b&w,8 x 10 in.,"Richard Carlson, Don Taylor, and Jane Wyman in The Blue Veil",1951-04,"Text from back of photograph: Richard Carlson-Jane Wyman in ""The Blue Veil"" RKO-1951|~|Wald-Krasna presents""The Blue Veil""Distributed by RKO Radio Pictures","[April, 1951?]","(From left) Richard Carlson, Don Taylor, and Jane Wyman in ""The Blue Veil.""",,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002821hj/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz002821j2,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002821j2%2Fs2056g8k,individuals,private,still image,Black-and-white photographs|~|Drama films,copyrighted,unknown,,"Blondell, Joan","Bernhardt, Curtis, $d 1899-1981",,"Wald, Jerry, 1911-1962|~|RKO Radio Pictures|~|Krasna, Norman",,,RKO Radio Pictures,,Blue veil (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1451_24_25,1 photograph : b&w,8 x 10 in.,"Joan Blondell and Curtis Bernhardt on the set of ""The Blue Veil""",1951-04,Text from back of photograph: Joan BlondellBlue Veil,"[April, 1951?]","Joan Blondell (left) and Curtis Bernhardt on the set of ""The Blue Veil.""",,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002821j2/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz002821kk,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002821kk%2Fd894kg1k,individuals,private,still image,Black-and-white photographs|~|Drama films,copyrighted,unknown,,"Wyman, Jane, $d 1917-2007|~|Blondell, Joan","Bernhardt, Curtis, $d 1899-1981",,"Wald, Jerry, 1911-1962|~|RKO Radio Pictures|~|Krasna, Norman",,,RKO Radio Pictures,,Blue veil (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1451_24_26,1 photograph : b&w,8 x 10 in.,Joan Blondell and Jane Wyman in The Blue Veil,1951-04,"Text from back of photograph: Relaxation-Joan Blondell reads a news item in a theatrical paper to Jane Wyman between shots of ""The Blue Veil,"" a Jerry Wald-Norman Krasna production for RKO Radio in which both players are starred. Sharing the top spots with them in the film are Richard Carlson, Charles Laughton, and Don Taylor.","[April, 1951?]","Joan Blondell and Jane Wyman in ""The Blue Veil.""",,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002821kk/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz002821m3,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002821m3%2Fd198xk49,individuals,private,still image,Black-and-white photographs|~|Drama films,copyrighted,unknown,,"Wyman, Jane, $d 1917-2007|~|Vance, Vivian","Bernhardt, Curtis, $d 1899-1981",,"Wald, Jerry, 1911-1962|~|RKO Radio Pictures|~|Krasna, Norman",,,RKO Radio Pictures,,Blue veil (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1451_24_27,1 photograph : b&w,8 x 10 in.,Vivian Vance and Jane Wyman in The Blue Veil,1951-04,"Text from back of photograph: Ultimatum--Vivian Vance, just married to a widower with a child, tells Jane Wyman, the nurse who raised him, that she will no longer be needed. Scene from ""The Blue Veil,"" a Jerry Wald-Norman Krasna production for RKO Radio. Miss Wyman, Richard Carlson, Charles Laughton, Joan Blondell and Don Taylor are co-starred.","[April, 1951?]","Vivian Vance (left) and Jane Wyman in ""The Blue Veil.""",,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002821m3/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz002821nm,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002821nm%2F5t021694,individuals,private,still image,Black-and-white photographs|~|Drama films,copyrighted,unknown,,"Wyman, Jane, $d 1917-2007","Bernhardt, Curtis, $d 1899-1981",,"Wald, Jerry, 1911-1962|~|RKO Radio Pictures|~|Krasna, Norman",,,RKO Radio Pictures,,Blue veil (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1451_24_28,1 photograph : b&w,8 x 10 in.,Jane Wyman in The Blue Veil,1951-04,"Text from back of photograph: It's Your Guess-Jane Wyman holds one of a pair of identical twins Brian and Brent Tobin, 14 months old, who alternate as Charles Laughton's son in ""The Blue Veil,"" in which Miss Wyman, Richard Carlson, Laughton, Joan Blondell and Don Taylor are co-starred. Picture is a Jerry Wald-Norman Krasna production for RKO Radio.","[April, 1951?]","Jane Wyman (right) and either Brian or Brent Tobin in ""The Blue Veil.""",,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002821nm/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz002821p4,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002821p4%2Ffc270x7s,individuals,private,still image,Black-and-white photographs|~|Drama films,copyrighted,unknown,,"Carlson, Richard, $d 1912-1977|~|Moorehead, Agnes, $d 1906-1974","Bernhardt, Curtis, $d 1899-1981",,"Wald, Jerry, 1911-1962|~|RKO Radio Pictures|~|Krasna, Norman",,,RKO Radio Pictures,,Blue veil (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1451_24_29,1 photograph : b&w,8 x 10 in.,Agnes Moorehead and Richard Carlson in The Blue Veil,1951-04,"Text from back of photograph: Happy Meeting-Richard Carlson and Agnes Moorehead, friends of long standing, find themselves working together for the first time in years in ""The Blue Veil,"" a Jerry Wald-Norman Krasna production for RKO Radio. Jane Wyman, Carlson, Charles Laughton, Joan Blondell and Don Taylor are starred.","[April, 1951?]","Agnes Moorehead (left) and Richard Carlson in ""The Blue Veil.""",,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002821p4/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz002821qn,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002821qn%2Fqt31m72n,individuals,private,still image,Black-and-white photographs|~|Drama films,copyrighted,unknown,,"Wyman, Jane, $d 1917-2007","Bernhardt, Curtis, $d 1899-1981",,"Wald, Jerry, 1911-1962|~|RKO Radio Pictures|~|Krasna, Norman",,,RKO Radio Pictures,,Blue veil (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1451_24_3,1 photograph : b&w,8 x 10 in.,Jane Wyman and Curtis Bernhardt on the set of The Blue Veil,1951-04,,"[April, 1951?]","Jane Wyman (left) and Curtis Bernhardt on the set of ""The Blue Veil.""",,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002821qn/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz002821r5,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002821r5%2F6h90bc7v,individuals,private,still image,Black-and-white photographs|~|Drama films,copyrighted,unknown,,"Wyman, Jane, $d 1917-2007","Bernhardt, Curtis, $d 1899-1981",,"Wald, Jerry, 1911-1962|~|RKO Radio Pictures|~|Krasna, Norman",,,RKO Radio Pictures,,Blue veil (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1451_24_30,1 photograph : b&w,8 x 10 in.,Jane Wyman and Curtis Bernhardt on the set of The Blue Veil,1951-04,"Text from back of photograph: Set Conference .... Jane Wyman discusses some of the finer points of her performance in ""The Blue Veil"" with director Curtis Bernhardt. As a professional governess, Jane heads an all-star cast in this story in five episodes, produced for RKO Radio by Jerry Wald and Norman Krasna.","[April, 1951?]","Jane Wyman (left) and Curtis Bernhardt on the set of ""The Blue Veil.""",,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002821r5/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz002821sp,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002821sp%2Fb189jh7v,individuals,private,still image,Black-and-white photographs|~|Drama films|~|Historical films,copyrighted,unknown,,,"Bernhardt, Curtis, $d 1899-1981",,"Wald, Jerry, 1911-1962|~|RKO Radio Pictures|~|Krasna, Norman",,,RKO Radio Pictures,,Blue veil (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1451_24_31,1 photograph : b&w,8 x 10 in.,Curtis Bernhardt and Lewis Martin in The Blue Veil,1951,"Text from back of photograph: Conference...Director Curtis Bernhardt and Lewis Martin, in the guise of an archbishop, discuss a scene for ""The Blue Veil,"" Jerry Wald and Norman Krasna's star-studded production for RKO Radio. Jane Wyman heads a distinguished cast including Charles Laughton, Joan Blondell and Richard Carlson in the tender story of the life and loves of a pressional governess.",1951,"Curtis Bernhardt (left) and Lewis Martin on the set of ""The Blue Veil.""",,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002821sp/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz002821t6,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002821t6%2F0774fh9h,individuals,private,still image,Black-and-white photographs|~|Drama films,copyrighted,unknown,,"Wyman, Jane, $d 1917-2007","Bernhardt, Curtis, $d 1899-1981",,"Wald, Jerry, 1911-1962|~|RKO Radio Pictures|~|Krasna, Norman",,,RKO Radio Pictures,,Blue veil (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1451_24_32,1 photograph : b&w,8 x 10 in.,Curtis Bernhardt and Jane Wyman on the set of The Blue Veil,1951-04,"Text from back of photograph: Set Conference .... Jane Wyman discusses some of the finer points of her performance in ""The Blue Veil"" with director Curtis Bernhardt. As a professional governess, Jane heads an all-star cast in this story in five episodes, produced for RKO Radio by Jerry Wald and Norman Krasna.","[April, 1951?]","Curtis Bernhardt (left) and Jane Wyman on the set of ""The Blue Veil.""",,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002821t6/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz002821vq,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002821vq%2Fvj09qd17,individuals,private,still image,Black-and-white photographs|~|Drama films,copyrighted,unknown,,"Wyman, Jane, $d 1917-2007|~|Meyer, Torben, $d 1884-1975","Bernhardt, Curtis, $d 1899-1981",,"Wald, Jerry, 1911-1962|~|RKO Radio Pictures|~|Krasna, Norman",,,RKO Radio Pictures,,Blue veil (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1451_24_33,1 photograph : b&w,8 x 10 in.,Torben Meyer and Jane Wyman in The Blue Veil,1951-04,,"[April, 1951?]","(From left) Unidentified actor, Torben Meyer, and Jane Wyman in ""The Blue Veil.""",,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002821vq/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz002821w7,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002821w7%2F4245143d,individuals,private,still image,Black-and-white photographs|~|Drama films,copyrighted,unknown,,,"Farrow, John, $d 1904-1963","Baxter, Anne|~|Farrow, John, $d 1904-1963|~|Westmore, Wally, $d 1906-1973","Paramount Pictures Corporation|~|Fellows, Robert, $d 1903-1969",,,Paramount Pictures Corporation,,Blue veil (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1451_24_4,1 photograph : b&w,8 x 10 in.,"John Farrow, Wally Westmore, and Anne Baxter on the set of Blaze of Noon",1947,"Text from back of photograph: Discussion---Director John Farrow, left, and Paramount's director of makeup, Wally Westmore, discuss the problems of movie making with Anne Baxter during shooting of the airmail film, ""Blaze of Noon.""",1947,"(From left) John Farrow, Wally Westmore, and Anne Baxter in ""Blaze of Noon.""",,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002821w7/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz002821xr,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002821xr%2F6q12s87f,individuals,private,still image,Black-and-white photographs|~|Drama films,copyrighted,unknown,,"Wyman, Jane, $d 1917-2007","Bernhardt, Curtis, $d 1899-1981",,"Wald, Jerry, 1911-1962|~|RKO Radio Pictures|~|Krasna, Norman",,,RKO Radio Pictures,,Blue veil (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1451_24_5,1 photograph : b&w,8 x 10 in.,Jane Wyman in The Blue Veil,1951-04,,"[April, 1951?]",,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002821xr/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz002821z8,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002821z8%2F83426721,individuals,private,still image,Black-and-white photographs|~|Drama films,copyrighted,unknown,,"Laughton, Charles, $d 1899-1962|~|Wyman, Jane, $d 1917-2007","Bernhardt, Curtis, $d 1899-1981",,"Wald, Jerry, 1911-1962|~|RKO Radio Pictures|~|Krasna, Norman",,,RKO Radio Pictures,,Blue veil (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1451_24_6,1 photograph : b&w,8 x 10 in.,Jane Wyman and Charles Laughton in The Blue Veil,1951-04,"Text from back of photograph: Happiness--Jane Wyman finds happiness in caring for Brent Tobin, son of Charles Laughton, a widower, in this scene from ""The Blue Veil,"" a Jerry Wald-Norman Krasna production for RKO Radio. Miss Wyman, Richard Carlson, Laughton, Joan Blondell and Don Taylor are co-starred.","[April, 1951?]","Jane Wyman (left) and Charles Laughton in ""The Blue Veil.""",,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002821z8/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282208,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00282208%2Fph99d113,individuals,private,still image,Black-and-white photographs|~|Drama films,copyrighted,unknown,,"Wyman, Jane, $d 1917-2007|~|Vance, Vivian","Bernhardt, Curtis, $d 1899-1981",,"Wald, Jerry, 1911-1962|~|RKO Radio Pictures|~|Krasna, Norman",,,RKO Radio Pictures,,Blue veil (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1451_24_7,1 photograph : b&w,8 x 10 in.,Vivian Vance and Jane Wyman in The Blue Veil,1951-04,,"[April, 1951?]","Vivian Vance (left) and Jane Wyman in ""The Blue Veil.""",,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00282208/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz0028221s,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028221s%2F8f85k00h,individuals,private,still image,Black-and-white photographs|~|Drama films,copyrighted,unknown,,"Hawkins, Jim, $d 1942-|~|Cusack, Cyril, $d 1910-1993","Bernhardt, Curtis, $d 1899-1981",,"Wald, Jerry, 1911-1962|~|RKO Radio Pictures|~|Krasna, Norman",,,RKO Radio Pictures,,Blue veil (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1451_24_8,1 photograph : b&w,8 x 10 in.,Jim Hawkins and Cyril Cusack in The Blue Veil,1951-04,"Text from back of photograph: Disturbed-Cyril Cusack, a bachelor, is much annoyed by the antics of Jim Hawkins, a typical small boy, in this scene from ""The Blue Veil,"" a Jerry Wald-Norman Krasna production for RKO Radio. Jane Wyman, Richard Carlson, Charles Laughton, Joan Blondell and Don Taylor are co-starred.","[April, 1951?]","Jim Hawkins (left) and Cyril Cusack in ""The Blue Veil""",,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0028221s/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282229,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00282229%2Fcd59k643,individuals,private,still image,Black-and-white photographs|~|Drama films,copyrighted,unknown,,"Laughton, Charles, $d 1899-1962|~|Wyman, Jane, $d 1917-2007","Bernhardt, Curtis, $d 1899-1981",,"Wald, Jerry, 1911-1962|~|RKO Radio Pictures|~|Krasna, Norman",,,RKO Radio Pictures,,Blue veil (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1451_24_9,1 photograph : b&w,8 x 10 in.,Charles Laughton and Jane Wyman in The Blue Veil,1951-04,,"[April, 1951?]","(From left) Unidentified actress, Charles Laughton, and Jane Wyman in ""The Blue Veil.""",,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00282229/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz0028226c,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028226c%2Fbb77nm75,individuals,private,still image,Black-and-white photographs|~|Drama films|~|War films,copyrighted,unknown,,"Corey, Wendell, $d 1914-1968|~|Rooney, Mickey|~|Taylor, Don, $d 1920-1998","Foster, Lewis R.",,"Chester, Hal E.|~|Chester Productions",,,RKO Radio Pictures,,Bold and the brave (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1416_24_1,1 photograph : b&w,8 x 10 in.,"Don Taylor, Wendell Corey, and Mickey Rooney in The Bold and the Brave",1955-05/1955-06,"Text from back of photograph: Don Taylor, Wendell Corey, Mickey Rooney|~|Irving H. Levin PresentsWendell Corey - Mickey RooneyDon Taylor - Nicole Maureyin""The Bold and the Brave""Distributed by RKO Radio Pictures","[between late May and early June, 1955]","(From left) Don Taylor, Wendell Corey, and Mickey Rooney in ""The Bold and the Brave.""",,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0028226c/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz0028229x,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028229x%2Ftv625w7k,individuals,private,still image,Black-and-white photographs|~|Drama films|~|War films,copyrighted,unknown,,"Corey, Wendell, $d 1914-1968|~|Rooney, Mickey","Foster, Lewis R.",,"Chester, Hal E.|~|Chester Productions",,,RKO Radio Pictures,,Bold and the brave (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1416_24_2,1 photograph : b&w,8 x 10 in.,Wendell Corey and Mickey Rooney in The Bold and the Brave,1955-05/1955-06,"Irving H. Levin PresentsWendell Corey - Mickey RooneyDon Taylor - Nicole Maureyin""The Bold and the Brave""|~|Text from back of photograph: Wendell Corey and Mickey Rooney in""The Bold and the Brave"" RKO-1956","[between late May and early June, 1955]","Wendell Corey (left) and Mickey Rooney in ""The Bold and the Brave.""",,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0028229x/manifest
