File Name,Item Sequence,Visibility,Title,IIIF Range,viewingHint,Parent ARK,Item ARK,Object Type,Rights.copyrightStatus,Rights.statementLocal
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0137_f_067r.tif,137,discovery,f. 067r,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/h2961w84,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0138_f_067v.tif,138,discovery,f. 067v,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/9p78bw5q,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0139_f_068r.tif,139,discovery,f. 068r,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/7j96j29j,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0140_f_068v.tif,140,discovery,f. 068v,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/8306mf4v,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0141_f_069r.tif,141,discovery,f. 069r,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/gk28ch7h,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0142_f_069v.tif,142,discovery,f. 069v,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/w1696r43,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0143_f_070r.tif,143,discovery,f. 070r,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/8k72k901,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0144_f_070v.tif,144,discovery,f. 070v,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/zc67kf9s,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0145_f_071r.tif,145,discovery,f. 071r,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/k1689k2t,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0146_f_071v.tif,146,discovery,f. 071v,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/x345gn2q,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0147_f_072r.tif,147,discovery,f. 072r,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/gb900k70,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0148_f_072v.tif,148,discovery,f. 072v,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/0b75d87k,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0149_f_073r.tif,149,discovery,f. 073r,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/zd388g2j,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0150_f_073v.tif,150,discovery,f. 073v,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/9t96xd46,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0151_f_074r.tif,151,discovery,f. 074r,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/hq555w1d,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0152_f_074v.tif,152,discovery,f. 074v,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/v336kx1g,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0153_f_075r.tif,153,discovery,f. 075r,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/mg24xn5b,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0154_f_075v.tif,154,discovery,f. 075v,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/qr63ft8t,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0155_f_076r.tif,155,discovery,f. 076r,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/h197h34h,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0156_f_076v.tif,156,discovery,f. 076v,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/zg19t81z,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0157_f_077r.tif,157,discovery,f. 077r,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/c857pq6q,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0158_f_077v.tif,158,discovery,f. 077v,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/v3716497,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0159_f_078r.tif,159,discovery,f. 078r,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/9r58fd52,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0160_f_078v.tif,160,discovery,f. 078v,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/9011b76q,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0161_f_079r.tif,161,discovery,f. 079r,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/bz58bd3w,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0162_f_079v.tif,162,discovery,f. 079v,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/q4987x2m,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0163_f_080r.tif,163,discovery,f. 080r,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/5c00xm4f,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0164_f_080v.tif,164,discovery,f. 080v,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/kk01445x,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0165_f_081r.tif,165,discovery,f. 081r,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/7x86kn9p,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0166_f_081v.tif,166,discovery,f. 081v,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/t230bf63,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0167_f_082r.tif,167,discovery,f. 082r,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/nj58cj1t,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0168_f_082v.tif,168,discovery,f. 082v,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/05575c67,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0169_f_083r.tif,169,discovery,f. 083r,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/2w54922j,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0170_f_083v.tif,170,discovery,f. 083v,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/28912g4r,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0171_f_084r.tif,171,discovery,f. 084r,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/fc428k5s,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0172_f_084v.tif,172,discovery,f. 084v,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/2b90z349,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0173_f_085r.tif,173,discovery,f. 085r,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/wc68hh05,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0174_f_085v.tif,174,discovery,f. 085v,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/14166s2w,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0175_f_086r.tif,175,discovery,f. 086r,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/rh13s477,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0176_f_086v.tif,176,discovery,f. 086v,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/xs90zv6f,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0177_f_087r.tif,177,discovery,f. 087r,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/kw16m879,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0178_f_087v.tif,178,discovery,f. 087v,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/cs94nh3f,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0179_f_088r.tif,179,discovery,f. 088r,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/w746vc00,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0180_f_088v.tif,180,discovery,f. 088v,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/vc58p91q,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0181_f_089r.tif,181,discovery,f. 089r,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/r6248j8z,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0182_f_089v.tif,182,discovery,f. 089v,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/r423606b,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0183_f_090r.tif,183,discovery,f. 090r,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/hf91km3h,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0184_f_090v.tif,184,discovery,f. 090v,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/37814065,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0185_f_091r.tif,185,discovery,f. 091r,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/5t547g1r,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0186_f_091v.tif,186,discovery,f. 091v,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/nq65f05z,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0187_f_092r.tif,187,discovery,f. 092r,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/m514jw8g,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0188_f_092v.tif,188,discovery,f. 092v,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/hb81gn21,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0189_f_093r.tif,189,discovery,f. 093r,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/bf12ps7p,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0190_f_093v.tif,190,discovery,f. 093v,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/3b425v0v,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0191_f_094r.tif,191,discovery,f. 094r,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/m090dp77,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0192_f_094v.tif,192,discovery,f. 094v,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/5p04nd03,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0193_f_095r.tif,193,discovery,f. 095r,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/0c868071,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0194_f_095v.tif,194,discovery,f. 095v,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/pp51ck6f,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0195_f_096r.tif,195,discovery,f. 096r,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/68752c82,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0196_f_096v.tif,196,discovery,f. 096v,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/x831qr4v,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0197_f_097r.tif,197,discovery,f. 097r,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/10969r91,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0198_f_097v.tif,198,discovery,f. 097v,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/w734701x,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0199_f_098r.tif,199,discovery,f. 098r,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/9m66w17s,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0200_f_098v.tif,200,discovery,f. 098v,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/jc08mc74,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0201_f_099r.tif,201,discovery,f. 099r,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/bv78fm32,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0202_f_099v.tif,202,discovery,f. 099v,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/4q73745x,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0203_f_100r.tif,203,discovery,f. 100r,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/h965q69d,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0204_f_100v.tif,204,discovery,f. 100v,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/t3326297,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0205_f_101r.tif,205,discovery,f. 101r,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/9x26492z,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0206_f_101v.tif,206,discovery,f. 101v,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/cx27jt1f,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0207_f_102r.tif,207,discovery,f. 102r,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/g747rz9t,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0208_f_102v.tif,208,discovery,f. 102v,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/7k535k5g,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0209_f_103r.tif,209,discovery,f. 103r,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/j4118w3t,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0210_f_103v.tif,210,discovery,f. 103v,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/p1993w3z,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0211_f_104r.tif,211,discovery,f. 104r,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/jq50183x,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0212_f_104v.tif,212,discovery,f. 104v,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/vt49fp3z,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0213_f_105r.tif,213,discovery,f. 105r,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/q503dd8g,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0214_f_105v.tif,214,discovery,f. 105v,Text,,ark:/21198/z10p239t,ark:/21198/z10p239t/qz20jk6h,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
