Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Rights.copyrightStatus,Name.repository,Type.typeOfResource,Rights.servicesContact,Title,Relation.pageNumber,Description.note,Description.abstract,thumbnailImageName,masterImageName
Corpus Juris Canonici,ark:/21198/zz0015qqf2,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qqf2-1-master.tif,373,,,pd,,,,373,,,,21198-zz0015qqf2-1-thumbnail.jpg,21198-zz0015qqf2-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qqgk,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qqgk-1-master.tif,374,,,pd,,,,374,,,,21198-zz0015qqgk-1-thumbnail.jpg,21198-zz0015qqgk-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qqh3,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qqh3-1-master.tif,375,,,pd,,,,375,,,,21198-zz0015qqh3-1-thumbnail.jpg,21198-zz0015qqh3-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qqjm,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qqjm-1-master.tif,376,,,pd,,,,376,,,,21198-zz0015qqjm-1-thumbnail.jpg,21198-zz0015qqjm-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qqk4,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qqk4-1-master.tif,377,,,pd,,,,377,,,,21198-zz0015qqk4-1-thumbnail.jpg,21198-zz0015qqk4-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qqmn,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qqmn-1-master.tif,378,,,pd,,,,378,,,,21198-zz0015qqmn-1-thumbnail.jpg,21198-zz0015qqmn-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qqn5,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qqn5-1-master.tif,379,,,pd,,,,379,,,,21198-zz0015qqn5-1-thumbnail.jpg,21198-zz0015qqn5-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qqpp,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qqpp-1-master.tif,380,,,pd,,,,380,,,,21198-zz0015qqpp-1-thumbnail.jpg,21198-zz0015qqpp-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qqq6,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qqq6-1-master.tif,381,,,pd,,,,381,,,,21198-zz0015qqq6-1-thumbnail.jpg,21198-zz0015qqq6-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qqrq,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qqrq-1-master.tif,382,,,pd,,,,382,,,,21198-zz0015qqrq-1-thumbnail.jpg,21198-zz0015qqrq-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qqs7,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qqs7-1-master.tif,383,,,pd,,,,383,,,,21198-zz0015qqs7-1-thumbnail.jpg,21198-zz0015qqs7-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qqtr,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qqtr-1-master.tif,384,,,pd,,,,384,,,,21198-zz0015qqtr-1-thumbnail.jpg,21198-zz0015qqtr-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qqv8,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qqv8-1-master.tif,385,,,pd,,,,385,,,,21198-zz0015qqv8-1-thumbnail.jpg,21198-zz0015qqv8-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qqws,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qqws-1-master.tif,386,,,pd,,,,386,,,,21198-zz0015qqws-1-thumbnail.jpg,21198-zz0015qqws-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qqx9,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qqx9-1-master.tif,387,,,pd,,,,387,,,,21198-zz0015qqx9-1-thumbnail.jpg,21198-zz0015qqx9-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qqzt,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qqzt-1-master.tif,388,,,pd,,,,388,,,,21198-zz0015qqzt-1-thumbnail.jpg,21198-zz0015qqzt-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qr0t,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qr0t-1-master.tif,389,,,pd,,,,389,,,,21198-zz0015qr0t-1-thumbnail.jpg,21198-zz0015qr0t-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qr1b,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qr1b-1-master.tif,390,,,pd,,,,390,,,,21198-zz0015qr1b-1-thumbnail.jpg,21198-zz0015qr1b-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qr2v,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qr2v-1-master.tif,391,,,pd,,,,391,,,,21198-zz0015qr2v-1-thumbnail.jpg,21198-zz0015qr2v-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qr3c,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qr3c-1-master.tif,392,,,pd,,,,392,,,,21198-zz0015qr3c-1-thumbnail.jpg,21198-zz0015qr3c-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qr4w,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qr4w-1-master.tif,393,,,pd,,,,393,,,,21198-zz0015qr4w-1-thumbnail.jpg,21198-zz0015qr4w-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qr5d,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qr5d-1-master.tif,394,,,pd,,,,394,,,,21198-zz0015qr5d-1-thumbnail.jpg,21198-zz0015qr5d-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qr6x,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qr6x-1-master.tif,395,,,pd,,,,395,,,,21198-zz0015qr6x-1-thumbnail.jpg,21198-zz0015qr6x-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qr7f,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qr7f-1-master.tif,396,,,pd,,,,396,,,,21198-zz0015qr7f-1-thumbnail.jpg,21198-zz0015qr7f-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qr8z,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qr8z-1-master.tif,397,,,pd,,,,397,,,,21198-zz0015qr8z-1-thumbnail.jpg,21198-zz0015qr8z-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qr9g,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qr9g-1-master.tif,398,,,pd,,,,398,,,,21198-zz0015qr9g-1-thumbnail.jpg,21198-zz0015qr9g-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qrb0,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qrb0-1-master.tif,399,,,pd,,,,399,,,,21198-zz0015qrb0-1-thumbnail.jpg,21198-zz0015qrb0-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qrch,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qrch-1-master.tif,400,,,pd,,,,400,,,,21198-zz0015qrch-1-thumbnail.jpg,21198-zz0015qrch-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qsq5,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qsq5-1-master.tif,401,,,pd,,,,401,,,,21198-zz0015qsq5-1-thumbnail.jpg,21198-zz0015qsq5-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qsrp,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qsrp-1-master.tif,402,,,pd,,,,402,,,,21198-zz0015qsrp-1-thumbnail.jpg,21198-zz0015qsrp-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qss6,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qss6-1-master.tif,403,,,pd,,,,403,,,,21198-zz0015qss6-1-thumbnail.jpg,21198-zz0015qss6-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qstq,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qstq-1-master.tif,404,,,pd,,,,404,,,,21198-zz0015qstq-1-thumbnail.jpg,21198-zz0015qstq-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qsv7,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qsv7-1-master.tif,405,,,pd,,,,405,,,,21198-zz0015qsv7-1-thumbnail.jpg,21198-zz0015qsv7-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qswr,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qswr-1-master.tif,406,,,pd,,,,406,,,,21198-zz0015qswr-1-thumbnail.jpg,21198-zz0015qswr-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qsx8,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qsx8-1-master.tif,407,,,pd,,,,407,,,,21198-zz0015qsx8-1-thumbnail.jpg,21198-zz0015qsx8-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qszs,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qszs-1-master.tif,408,,,pd,,,,408,,,,21198-zz0015qszs-1-thumbnail.jpg,21198-zz0015qszs-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qt0s,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qt0s-1-master.tif,409,,,pd,,,,409,,,,21198-zz0015qt0s-1-thumbnail.jpg,21198-zz0015qt0s-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qt19,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qt19-1-master.tif,410,,,pd,,,,410,,,,21198-zz0015qt19-1-thumbnail.jpg,21198-zz0015qt19-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qt2t,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qt2t-1-master.tif,411,,,pd,,,,411,,,,21198-zz0015qt2t-1-thumbnail.jpg,21198-zz0015qt2t-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qt3b,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qt3b-1-master.tif,412,,,pd,,,,412,,,,21198-zz0015qt3b-1-thumbnail.jpg,21198-zz0015qt3b-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qt4v,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qt4v-1-master.tif,413,,,pd,,,,413,,,,21198-zz0015qt4v-1-thumbnail.jpg,21198-zz0015qt4v-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qt5c,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qt5c-1-master.tif,414,,,pd,,,,414,,,,21198-zz0015qt5c-1-thumbnail.jpg,21198-zz0015qt5c-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qt6w,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qt6w-1-master.tif,415,,,pd,,,,415,,,,21198-zz0015qt6w-1-thumbnail.jpg,21198-zz0015qt6w-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qt7d,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qt7d-1-master.tif,416,,,pd,,,,416,,,,21198-zz0015qt7d-1-thumbnail.jpg,21198-zz0015qt7d-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qt8x,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qt8x-1-master.tif,417,,,pd,,,,417,,,,21198-zz0015qt8x-1-thumbnail.jpg,21198-zz0015qt8x-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qt9f,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qt9f-1-master.tif,418,,,pd,,,,418,,,,21198-zz0015qt9f-1-thumbnail.jpg,21198-zz0015qt9f-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qtbz,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qtbz-1-master.tif,419,,,pd,,,,419,,,,21198-zz0015qtbz-1-thumbnail.jpg,21198-zz0015qtbz-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qtcg,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qtcg-1-master.tif,420,,,pd,,,,420,,,,21198-zz0015qtcg-1-thumbnail.jpg,21198-zz0015qtcg-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qtd0,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qtd0-1-master.tif,421,,,pd,,,,421,,,,21198-zz0015qtd0-1-thumbnail.jpg,21198-zz0015qtd0-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qtfh,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qtfh-1-master.tif,422,,,pd,,,,422,,,,21198-zz0015qtfh-1-thumbnail.jpg,21198-zz0015qtfh-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qtg1,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qtg1-1-master.tif,423,,,pd,,,,423,,,,21198-zz0015qtg1-1-thumbnail.jpg,21198-zz0015qtg1-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qthj,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qthj-1-master.tif,424,,,pd,,,,424,,,,21198-zz0015qthj-1-thumbnail.jpg,21198-zz0015qthj-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qtj2,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qtj2-1-master.tif,425,,,pd,,,,425,,,,21198-zz0015qtj2-1-thumbnail.jpg,21198-zz0015qtj2-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qtkk,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qtkk-1-master.tif,426,,,pd,,,,426,,,,21198-zz0015qtkk-1-thumbnail.jpg,21198-zz0015qtkk-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qtm3,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qtm3-1-master.tif,427,,,pd,,,,427,,,,21198-zz0015qtm3-1-thumbnail.jpg,21198-zz0015qtm3-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qtnm,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qtnm-1-master.tif,428,,,pd,,,,428,,,,21198-zz0015qtnm-1-thumbnail.jpg,21198-zz0015qtnm-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qtp4,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qtp4-1-master.tif,429,,,pd,,,,429,,,,21198-zz0015qtp4-1-thumbnail.jpg,21198-zz0015qtp4-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qtqn,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qtqn-1-master.tif,430,,,pd,,,,430,,,,21198-zz0015qtqn-1-thumbnail.jpg,21198-zz0015qtqn-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qtr5,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qtr5-1-master.tif,431,,,pd,,,,431,,,,21198-zz0015qtr5-1-thumbnail.jpg,21198-zz0015qtr5-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qtsp,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qtsp-1-master.tif,432,,,pd,,,,432,,,,21198-zz0015qtsp-1-thumbnail.jpg,21198-zz0015qtsp-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qtt6,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qtt6-1-master.tif,433,,,pd,,,,433,,,,21198-zz0015qtt6-1-thumbnail.jpg,21198-zz0015qtt6-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qtvq,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qtvq-1-master.tif,434,,,pd,,,,434,,,,21198-zz0015qtvq-1-thumbnail.jpg,21198-zz0015qtvq-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qtw7,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qtw7-1-master.tif,435,,,pd,,,,435,,,,21198-zz0015qtw7-1-thumbnail.jpg,21198-zz0015qtw7-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qtxr,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qtxr-1-master.tif,436,,,pd,,,,436,,,,21198-zz0015qtxr-1-thumbnail.jpg,21198-zz0015qtxr-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qtz8,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qtz8-1-master.tif,437,,,pd,,,,437,,,,21198-zz0015qtz8-1-thumbnail.jpg,21198-zz0015qtz8-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qv08,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qv08-1-master.tif,438,,,pd,,,,438,,,,21198-zz0015qv08-1-thumbnail.jpg,21198-zz0015qv08-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qv1s,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qv1s-1-master.tif,439,,,pd,,,,439,,,,21198-zz0015qv1s-1-thumbnail.jpg,21198-zz0015qv1s-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qv29,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qv29-1-master.tif,440,,,pd,,,,440,,,,21198-zz0015qv29-1-thumbnail.jpg,21198-zz0015qv29-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qv3t,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qv3t-1-master.tif,441,,,pd,,,,441,,,,21198-zz0015qv3t-1-thumbnail.jpg,21198-zz0015qv3t-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qv4b,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qv4b-1-master.tif,442,,,pd,,,,442,,,,21198-zz0015qv4b-1-thumbnail.jpg,21198-zz0015qv4b-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qv5v,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qv5v-1-master.tif,443,,,pd,,,,443,,,,21198-zz0015qv5v-1-thumbnail.jpg,21198-zz0015qv5v-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qv6c,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qv6c-1-master.tif,444,,,pd,,,,444,,,,21198-zz0015qv6c-1-thumbnail.jpg,21198-zz0015qv6c-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qv7w,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qv7w-1-master.tif,445,,,pd,,,,445,,,,21198-zz0015qv7w-1-thumbnail.jpg,21198-zz0015qv7w-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qv8d,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qv8d-1-master.tif,446,,,pd,,,,446,,,,21198-zz0015qv8d-1-thumbnail.jpg,21198-zz0015qv8d-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qv9x,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qv9x-1-master.tif,447,,,pd,,,,447,,,,21198-zz0015qv9x-1-thumbnail.jpg,21198-zz0015qv9x-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qvbf,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qvbf-1-master.tif,448,,,pd,,,,448,,,,21198-zz0015qvbf-1-thumbnail.jpg,21198-zz0015qvbf-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qvcz,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qvcz-1-master.tif,449,,,pd,,,,449,,,,21198-zz0015qvcz-1-thumbnail.jpg,21198-zz0015qvcz-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qvdg,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qvdg-1-master.tif,450,,,pd,,,,450,,,,21198-zz0015qvdg-1-thumbnail.jpg,21198-zz0015qvdg-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qzsm,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qzsm-1-master.tif,451,,,pd,,,,451,,,,21198-zz0015qzsm-1-thumbnail.jpg,21198-zz0015qzsm-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qzt4,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qzt4-1-master.tif,452,,,pd,,,,452,,,,21198-zz0015qzt4-1-thumbnail.jpg,21198-zz0015qzt4-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qzvn,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qzvn-1-master.tif,453,,,pd,,,,453,,,,21198-zz0015qzvn-1-thumbnail.jpg,21198-zz0015qzvn-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qzw5,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qzw5-1-master.tif,454,,,pd,,,,454,,,,21198-zz0015qzw5-1-thumbnail.jpg,21198-zz0015qzw5-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qzxp,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qzxp-1-master.tif,455,,,pd,,,,455,,,,21198-zz0015qzxp-1-thumbnail.jpg,21198-zz0015qzxp-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015qzz6,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015qzz6-1-master.tif,456,,,pd,,,,456,,,,21198-zz0015qzz6-1-thumbnail.jpg,21198-zz0015qzz6-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015r00n,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015r00n-1-master.tif,457,,,pd,,,,457.,,,,21198-zz0015r00n-1-thumbnail.jpg,21198-zz0015r00n-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015r015,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015r015-1-master.tif,458,,,pd,,,,458,,,,21198-zz0015r015-1-thumbnail.jpg,21198-zz0015r015-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015r02p,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015r02p-1-master.tif,459,,,pd,,,,459,,,,21198-zz0015r02p-1-thumbnail.jpg,21198-zz0015r02p-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015r036,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015r036-1-master.tif,460,,,pd,,,,460,,,,21198-zz0015r036-1-thumbnail.jpg,21198-zz0015r036-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015r04q,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015r04q-1-master.tif,461,,,pd,,,,461,,,,21198-zz0015r04q-1-thumbnail.jpg,21198-zz0015r04q-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015r057,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015r057-1-master.tif,462,,,pd,,,,462,,,,21198-zz0015r057-1-thumbnail.jpg,21198-zz0015r057-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015r06r,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015r06r-1-master.tif,463,,,pd,,,,463,,,,21198-zz0015r06r-1-thumbnail.jpg,21198-zz0015r06r-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015r078,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015r078-1-master.tif,464,,,pd,,,,464,,,,21198-zz0015r078-1-thumbnail.jpg,21198-zz0015r078-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015r08s,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015r08s-1-master.tif,465,,,pd,,,,465,,,,21198-zz0015r08s-1-thumbnail.jpg,21198-zz0015r08s-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015r099,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015r099-1-master.tif,466,,,pd,,,,466,,,,21198-zz0015r099-1-thumbnail.jpg,21198-zz0015r099-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015r0bt,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015r0bt-1-master.tif,467,,,pd,,,,467,,,,21198-zz0015r0bt-1-thumbnail.jpg,21198-zz0015r0bt-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015r0cb,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015r0cb-1-master.tif,468,,,pd,,,,468,,,,21198-zz0015r0cb-1-thumbnail.jpg,21198-zz0015r0cb-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015r0dv,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015r0dv-1-master.tif,469,,,pd,,,,469,,,,21198-zz0015r0dv-1-thumbnail.jpg,21198-zz0015r0dv-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015r0fc,ark:/21198/zz0014rx6c,2,Completed,ChildWork,canonlaw/masters/21198-zz0015r0fc-1-master.tif,470,,,pd,,,,470,,,,21198-zz0015r0fc-1-thumbnail.jpg,21198-zz0015r0fc-1-master.tif
