Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Rights.copyrightStatus,Name.repository,Type.typeOfResource,Rights.servicesContact,Title,Relation.pageNumber,Description.note,Description.abstract,thumbnailImageName,masterImageName
Corpus Juris Canonici,ark:/21198/zz0015zfw2,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz0015zfw2-1-master.tif,197,,,pd,,text,,[Liber Sextus: 197],,,,21198-zz0015zfw2-1-thumbnail.jpg,21198-zz0015zfw2-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015zfxk,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz0015zfxk-1-master.tif,198,,,pd,,text,,[Liber Sextus: 198],,,,21198-zz0015zfxk-1-thumbnail.jpg,21198-zz0015zfxk-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015zfz3,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz0015zfz3-1-master.tif,199,,,pd,,text,,[Liber Sextus: 199],,,,21198-zz0015zfz3-1-thumbnail.jpg,21198-zz0015zfz3-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0015zg03,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz0015zg03-1-master.tif,200,,,pd,,text,,[Liber Sextus: 200],,,,21198-zz0015zg03-1-thumbnail.jpg,21198-zz0015zg03-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00160vbf,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00160vbf-1-master.tif,201,,,pd,,text,,[Liber Sextus: 201],,,,21198-zz00160vbf-1-thumbnail.jpg,21198-zz00160vbf-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00160vcz,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00160vcz-1-master.tif,202,,,pd,,text,,[Liber Sextus: 202],,,,21198-zz00160vcz-1-thumbnail.jpg,21198-zz00160vcz-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00160vdg,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00160vdg-1-master.tif,203,,,pd,,text,,[Liber Sextus: 203],,,,21198-zz00160vdg-1-thumbnail.jpg,21198-zz00160vdg-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00160vf0,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00160vf0-1-master.tif,204,,,pd,,text,,[Liber Sextus: 204],,,,21198-zz00160vf0-1-thumbnail.jpg,21198-zz00160vf0-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00160vgh,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00160vgh-1-master.tif,205,,,pd,,text,,[Liber Sextus: 205],,,,21198-zz00160vgh-1-thumbnail.jpg,21198-zz00160vgh-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00160vh1,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00160vh1-1-master.tif,206,,,pd,,text,,[Liber Sextus: 206],,,,21198-zz00160vh1-1-thumbnail.jpg,21198-zz00160vh1-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00160vjj,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00160vjj-1-master.tif,207,,,pd,,text,,[Liber Sextus: 207],,,,21198-zz00160vjj-1-thumbnail.jpg,21198-zz00160vjj-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00160vk2,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00160vk2-1-master.tif,208,,,pd,,text,,[Liber Sextus: 208],,,,21198-zz00160vk2-1-thumbnail.jpg,21198-zz00160vk2-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00160vmk,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00160vmk-1-master.tif,209,,,pd,,text,,[Liber Sextus: 209],,,,21198-zz00160vmk-1-thumbnail.jpg,21198-zz00160vmk-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00160vn3,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00160vn3-1-master.tif,210,,,pd,,text,,[Liber Sextus: 210],,,,21198-zz00160vn3-1-thumbnail.jpg,21198-zz00160vn3-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00160vpm,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00160vpm-1-master.tif,211,,,pd,,text,,[Liber Sextus: 211],,,,21198-zz00160vpm-1-thumbnail.jpg,21198-zz00160vpm-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00160vq4,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00160vq4-1-master.tif,212,,,pd,,text,,[Liber Sextus: 212],,,,21198-zz00160vq4-1-thumbnail.jpg,21198-zz00160vq4-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00160vrn,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00160vrn-1-master.tif,213,,,pd,,text,,[Liber Sextus: 213],,,,21198-zz00160vrn-1-thumbnail.jpg,21198-zz00160vrn-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00160vs5,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00160vs5-1-master.tif,214,,,pd,,text,,[Liber Sextus: 214],,,,21198-zz00160vs5-1-thumbnail.jpg,21198-zz00160vs5-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00160vtp,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00160vtp-1-master.tif,215,,,pd,,text,,[Liber Sextus: 215],,,,21198-zz00160vtp-1-thumbnail.jpg,21198-zz00160vtp-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00160vv6,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00160vv6-1-master.tif,216,,,pd,,text,,[Liber Sextus: 216],,,,21198-zz00160vv6-1-thumbnail.jpg,21198-zz00160vv6-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00160vwq,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00160vwq-1-master.tif,217,,,pd,,text,,[Liber Sextus: 217],,,,21198-zz00160vwq-1-thumbnail.jpg,21198-zz00160vwq-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00160vx7,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00160vx7-1-master.tif,218,,,pd,,text,,[Liber Sextus: 218],,,,21198-zz00160vx7-1-thumbnail.jpg,21198-zz00160vx7-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00160vzr,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00160vzr-1-master.tif,219,,,pd,,text,,[Liber Sextus: 219],,,,21198-zz00160vzr-1-thumbnail.jpg,21198-zz00160vzr-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00160w0r,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00160w0r-1-master.tif,220,,,pd,,text,,[Liber Sextus: 220],,,,21198-zz00160w0r-1-thumbnail.jpg,21198-zz00160w0r-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00160w18,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00160w18-1-master.tif,221,,,pd,,text,,[Liber Sextus: 221],,,,21198-zz00160w18-1-thumbnail.jpg,21198-zz00160w18-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00160w2s,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00160w2s-1-master.tif,222,,,pd,,text,,[Liber Sextus: 222],,,,21198-zz00160w2s-1-thumbnail.jpg,21198-zz00160w2s-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00160w39,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00160w39-1-master.tif,223,,,pd,,text,,[Liber Sextus: 223],,,,21198-zz00160w39-1-thumbnail.jpg,21198-zz00160w39-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00160w4t,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00160w4t-1-master.tif,224,,,pd,,text,,[Liber Sextus: 224],,,,21198-zz00160w4t-1-thumbnail.jpg,21198-zz00160w4t-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00160w5b,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00160w5b-1-master.tif,225,,,pd,,text,,[Liber Sextus: 225],,,,21198-zz00160w5b-1-thumbnail.jpg,21198-zz00160w5b-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00160w6v,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00160w6v-1-master.tif,226,,,pd,,text,,[Liber Sextus: 226],,,,21198-zz00160w6v-1-thumbnail.jpg,21198-zz00160w6v-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00160w7c,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00160w7c-1-master.tif,227,,,pd,,text,,[Liber Sextus: 227],,,,21198-zz00160w7c-1-thumbnail.jpg,21198-zz00160w7c-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00160w8w,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00160w8w-1-master.tif,228,,,pd,,text,,[Liber Sextus: 228],,,,21198-zz00160w8w-1-thumbnail.jpg,21198-zz00160w8w-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00160w9d,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00160w9d-1-master.tif,229,,,pd,,text,,[Liber Sextus: 229],,,,21198-zz00160w9d-1-thumbnail.jpg,21198-zz00160w9d-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00160wbx,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00160wbx-1-master.tif,230,,,pd,,text,,[Liber Sextus: 230],,,,21198-zz00160wbx-1-thumbnail.jpg,21198-zz00160wbx-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00160wcf,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00160wcf-1-master.tif,231,,,pd,,text,,[Liber Sextus: 231],,,,21198-zz00160wcf-1-thumbnail.jpg,21198-zz00160wcf-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00160wdz,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00160wdz-1-master.tif,232,,,pd,,text,,[Liber Sextus: 232],,,,21198-zz00160wdz-1-thumbnail.jpg,21198-zz00160wdz-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00160wfg,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00160wfg-1-master.tif,233,,,pd,,text,,[Liber Sextus: 233],,,,21198-zz00160wfg-1-thumbnail.jpg,21198-zz00160wfg-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00160wg0,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00160wg0-1-master.tif,234,,,pd,,text,,[Liber Sextus: 234],,,,21198-zz00160wg0-1-thumbnail.jpg,21198-zz00160wg0-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00160whh,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00160whh-1-master.tif,235,,,pd,,text,,[Liber Sextus: 235],,,,21198-zz00160whh-1-thumbnail.jpg,21198-zz00160whh-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00160wj1,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00160wj1-1-master.tif,236,,,pd,,text,,[Liber Sextus: 236],,,,21198-zz00160wj1-1-thumbnail.jpg,21198-zz00160wj1-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00160wkj,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00160wkj-1-master.tif,237,,,pd,,text,,[Liber Sextus: 237],,,,21198-zz00160wkj-1-thumbnail.jpg,21198-zz00160wkj-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00160wm2,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00160wm2-1-master.tif,238,,,pd,,text,,[Liber Sextus: 238],,,,21198-zz00160wm2-1-thumbnail.jpg,21198-zz00160wm2-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00160wnk,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00160wnk-1-master.tif,239,,,pd,,text,,[Liber Sextus: 239],,,,21198-zz00160wnk-1-thumbnail.jpg,21198-zz00160wnk-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00160wqm,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00160wqm-1-master.tif,240,,,pd,,text,,[Liber Sextus: 240],,,,21198-zz00160wqm-1-thumbnail.jpg,21198-zz00160wqm-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00160wt5,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00160wt5-1-master.tif,241,,,pd,,text,,[Liber Sextus: 241],,,,21198-zz00160wt5-1-thumbnail.jpg,21198-zz00160wt5-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00160ww6,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00160ww6-1-master.tif,242,,,pd,,text,,[Liber Sextus: 242],,,,21198-zz00160ww6-1-thumbnail.jpg,21198-zz00160ww6-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00160wxq,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00160wxq-1-master.tif,243,,,pd,,text,,[Liber Sextus: 243],,,,21198-zz00160wxq-1-thumbnail.jpg,21198-zz00160wxq-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00160wz7,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00160wz7-1-master.tif,244,,,pd,,text,,[Liber Sextus: 244],,,,21198-zz00160wz7-1-thumbnail.jpg,21198-zz00160wz7-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00160x07,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00160x07-1-master.tif,245,,,pd,,text,,[Liber Sextus: 245],,,,21198-zz00160x07-1-thumbnail.jpg,21198-zz00160x07-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00160x1r,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00160x1r-1-master.tif,246,,,pd,,text,,[Liber Sextus: 246],,,,21198-zz00160x1r-1-thumbnail.jpg,21198-zz00160x1r-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00160x28,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00160x28-1-master.tif,247,,,pd,,text,,[Liber Sextus: 247],,,,21198-zz00160x28-1-thumbnail.jpg,21198-zz00160x28-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00160x3s,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00160x3s-1-master.tif,248,,,pd,,text,,[Liber Sextus: 248],,,,21198-zz00160x3s-1-thumbnail.jpg,21198-zz00160x3s-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00160x49,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00160x49-1-master.tif,249,,,pd,,text,,[Liber Sextus: 249],,,,21198-zz00160x49-1-thumbnail.jpg,21198-zz00160x49-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00160x5t,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00160x5t-1-master.tif,250,,,pd,,text,,[Liber Sextus: 250],,,,21198-zz00160x5t-1-thumbnail.jpg,21198-zz00160x5t-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00161jbj,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00161jbj-1-master.tif,251,,,pd,,text,,[Liber Sextus: 251],,,,21198-zz00161jbj-1-thumbnail.jpg,21198-zz00161jbj-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00161jc2,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00161jc2-1-master.tif,252,,,pd,,text,,[Liber Sextus: 252],,,,21198-zz00161jc2-1-thumbnail.jpg,21198-zz00161jc2-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00161jdk,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00161jdk-1-master.tif,253,,,pd,,text,,[Liber Sextus: 253],,,,21198-zz00161jdk-1-thumbnail.jpg,21198-zz00161jdk-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00161jf3,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00161jf3-1-master.tif,254,,,pd,,text,,[Liber Sextus: 254],,,,21198-zz00161jf3-1-thumbnail.jpg,21198-zz00161jf3-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00161jgm,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00161jgm-1-master.tif,255,,,pd,,text,,[Liber Sextus: 255],,,,21198-zz00161jgm-1-thumbnail.jpg,21198-zz00161jgm-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00161jh4,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00161jh4-1-master.tif,256,,,pd,,text,,[Liber Sextus: 256],,,,21198-zz00161jh4-1-thumbnail.jpg,21198-zz00161jh4-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00161jjn,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00161jjn-1-master.tif,257,,,pd,,text,,[Liber Sextus: 257],,,,21198-zz00161jjn-1-thumbnail.jpg,21198-zz00161jjn-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00161jk5,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00161jk5-1-master.tif,258,,,pd,,text,,[Liber Sextus: 258],,,,21198-zz00161jk5-1-thumbnail.jpg,21198-zz00161jk5-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00161jmp,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00161jmp-1-master.tif,259,,,pd,,text,,[Liber Sextus: 259],,,,21198-zz00161jmp-1-thumbnail.jpg,21198-zz00161jmp-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00161jn6,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00161jn6-1-master.tif,260,,,pd,,text,,[Liber Sextus: 260],,,,21198-zz00161jn6-1-thumbnail.jpg,21198-zz00161jn6-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00161jpq,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00161jpq-1-master.tif,261,,,pd,,text,,[Liber Sextus: 261],,,,21198-zz00161jpq-1-thumbnail.jpg,21198-zz00161jpq-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00161jq7,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00161jq7-1-master.tif,262,,,pd,,text,,[Liber Sextus: 262],,,,21198-zz00161jq7-1-thumbnail.jpg,21198-zz00161jq7-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00161jrr,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00161jrr-1-master.tif,263,,,pd,,text,,[Liber Sextus: 263],,,,21198-zz00161jrr-1-thumbnail.jpg,21198-zz00161jrr-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00161js8,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00161js8-1-master.tif,264,,,pd,,text,,[Liber Sextus: 264],,,,21198-zz00161js8-1-thumbnail.jpg,21198-zz00161js8-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00161jts,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00161jts-1-master.tif,265,,,pd,,text,,[Liber Sextus: 265],,,,21198-zz00161jts-1-thumbnail.jpg,21198-zz00161jts-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00161jv9,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00161jv9-1-master.tif,266,,,pd,,text,,[Liber Sextus: 266],,,,21198-zz00161jv9-1-thumbnail.jpg,21198-zz00161jv9-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00161jwt,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00161jwt-1-master.tif,267,,,pd,,text,,[Liber Sextus: 267],,,,21198-zz00161jwt-1-thumbnail.jpg,21198-zz00161jwt-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00161jxb,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00161jxb-1-master.tif,268,,,pd,,text,,[Liber Sextus: 268],,,,21198-zz00161jxb-1-thumbnail.jpg,21198-zz00161jxb-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00161jzv,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00161jzv-1-master.tif,269,,,pd,,text,,[Liber Sextus: 269],,,,21198-zz00161jzv-1-thumbnail.jpg,21198-zz00161jzv-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00161k0v,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00161k0v-1-master.tif,270,,,pd,,text,,[Liber Sextus: 270],,,,21198-zz00161k0v-1-thumbnail.jpg,21198-zz00161k0v-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00161k1c,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00161k1c-1-master.tif,271,,,pd,,text,,[Liber Sextus: 271],,,,21198-zz00161k1c-1-thumbnail.jpg,21198-zz00161k1c-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00161k2w,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00161k2w-1-master.tif,272,,,pd,,text,,[Liber Sextus: 272],,,,21198-zz00161k2w-1-thumbnail.jpg,21198-zz00161k2w-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00161k3d,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00161k3d-1-master.tif,273,,,pd,,text,,[Liber Sextus: 273],,,,21198-zz00161k3d-1-thumbnail.jpg,21198-zz00161k3d-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00161k4x,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00161k4x-1-master.tif,274,,,pd,,text,,[Liber Sextus: 274],,,,21198-zz00161k4x-1-thumbnail.jpg,21198-zz00161k4x-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00161k5f,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00161k5f-1-master.tif,275,,,pd,,text,,[Liber Sextus: 275],,,,21198-zz00161k5f-1-thumbnail.jpg,21198-zz00161k5f-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00161k6z,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00161k6z-1-master.tif,276,,,pd,,text,,[Liber Sextus: 276],,,,21198-zz00161k6z-1-thumbnail.jpg,21198-zz00161k6z-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00161k7g,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00161k7g-1-master.tif,277,,,pd,,text,,[Liber Sextus: 277],,,,21198-zz00161k7g-1-thumbnail.jpg,21198-zz00161k7g-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00161k80,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00161k80-1-master.tif,278,,,pd,,text,,[Liber Sextus: 278],,,,21198-zz00161k80-1-thumbnail.jpg,21198-zz00161k80-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00161k9h,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00161k9h-1-master.tif,279,,,pd,,text,,[Liber Sextus: 279],,,,21198-zz00161k9h-1-thumbnail.jpg,21198-zz00161k9h-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00161kb1,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00161kb1-1-master.tif,280,,,pd,,text,,[Liber Sextus: 280],,,,21198-zz00161kb1-1-thumbnail.jpg,21198-zz00161kb1-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00161kcj,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00161kcj-1-master.tif,281,,,pd,,text,,[Liber Sextus: 281],,,,21198-zz00161kcj-1-thumbnail.jpg,21198-zz00161kcj-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00161kd2,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00161kd2-1-master.tif,282,,,pd,,text,,[Liber Sextus: 282],,,,21198-zz00161kd2-1-thumbnail.jpg,21198-zz00161kd2-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00161kfk,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00161kfk-1-master.tif,283,,,pd,,text,,[Liber Sextux: 283],,,,21198-zz00161kfk-1-thumbnail.jpg,21198-zz00161kfk-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00161kg3,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00161kg3-1-master.tif,284,,,pd,,text,,[Liber Sextus: 284],,,,21198-zz00161kg3-1-thumbnail.jpg,21198-zz00161kg3-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00161khm,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00161khm-1-master.tif,285,,,pd,,text,,[Liber Sextus: 285],,,,21198-zz00161khm-1-thumbnail.jpg,21198-zz00161khm-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00161kj4,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00161kj4-1-master.tif,286,,,pd,,text,,[Liber Sextus: 286],,,,21198-zz00161kj4-1-thumbnail.jpg,21198-zz00161kj4-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00161kkn,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00161kkn-1-master.tif,287,,,pd,,text,,[Liber Sextus: 287],,,,21198-zz00161kkn-1-thumbnail.jpg,21198-zz00161kkn-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00161kp6,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00161kp6-1-master.tif,288,,,pd,,text,,[Liber Sextus: 288],,,,21198-zz00161kp6-1-thumbnail.jpg,21198-zz00161kp6-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00161kr7,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00161kr7-1-master.tif,289,,,pd,,text,,[Liber Sextus: 289],,,,21198-zz00161kr7-1-thumbnail.jpg,21198-zz00161kr7-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00161kt8,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00161kt8-1-master.tif,290,,,pd,,text,,[Liber Sextus: 290],,,,21198-zz00161kt8-1-thumbnail.jpg,21198-zz00161kt8-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00161kvs,ark:/21198/zz0014rx8d,2,Completed,Page,canonlaw/masters/21198-zz00161kvs-1-master.tif,291,,,pd,,text,,[Liber Sextus: 291],,,,21198-zz00161kvs-1-thumbnail.jpg,21198-zz00161kvs-1-master.tif
