Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,IIIF Access URL,Rights.copyrightStatus,Rights.publicationStatus,Language,Type.typeOfResource,Type.genre,Subject.conceptTopic,Subject geographic,Name.creator,Name.repository,Note,Title,Alt ID.local,Date.creation,Date.normalized,Description.fundingNote,Publisher.publisherName,Format.extent,Publisher.placeOfOrigin,Description.note,Coverage.geographic,AltTitle.translated,AltTitle.descriptive,Alt ID.lccn,Alt ID.oclc,Alt ID.url
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcjvw/bd55gm5g,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F10/G7810_S250_U54_NJ51_5_ED2_A.tif,1,,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1203000|~|northernmost:N0390000|~|southernmost:N0380000|~|easternmost:E1220000,Page 1,G7810_S250_U54_NJ51_5_ED2_A|~|G7810_S250_U54_F10,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,2nd ed.,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcjvw/hv56zr0t,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F10/G7810_S250_U54_NJ51_5_ED2_B.tif,2,,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1203000|~|northernmost:N0390000|~|southernmost:N0380000|~|easternmost:E1220000,Page 2,G7810_S250_U54_NJ51_5_ED2_A|~|G7810_S250_U54_F10,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,2nd ed.,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcjwd/sz44ph98,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F10/G7810_S250_U54_NJ51_9_ED1_B.tif,2,,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1200000|~|easternmost:E1213000|~|southernmost:N0370000|~|northernmost:N0380000,Page 2,G7810_S250_U54_NJ51_9_ED1_A|~|G7810_S250_U54_F10,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcjwd/x174025d,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F10/G7810_S250_U54_NJ51_9_ED1_A.tif,1,,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1200000|~|easternmost:E1213000|~|southernmost:N0370000|~|northernmost:N0380000,Page 1,G7810_S250_U54_NJ51_9_ED1_A|~|G7810_S250_U54_F10,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcjxx/8z070c3d,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F10/G7810_S250_U54_NK49_3_ED1_A.tif,1,,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1120000|~|northernmost:N0440000|~|easternmost:E1140000|~|southernmost:N0430000,Page 1,G7810_S250_U54_NK49_3_ED1_A|~|G7810_S250_U54_F10,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,滂北,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcjxx/q915gj28,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F10/G7810_S250_U54_NK49_3_ED1_B.tif,2,,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1120000|~|northernmost:N0440000|~|easternmost:E1140000|~|southernmost:N0430000,Page 2,G7810_S250_U54_NK49_3_ED1_A|~|G7810_S250_U54_F10,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,滂北,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcjzf/jx37460r,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F10/G7810_S250_U54_NK49_5_ED1_A.tif,1,,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1100000|~|southernmost:N0420000|~|easternmost:E1120000|~|northernmost:N0430000,Page 1,G7810_S250_U54_NK49_5_ED1_A|~|G7810_S250_U54_F10,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,土合木廟,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcjzf/wk74zt0z,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F10/G7810_S250_U54_NK49_5_ED1_B.tif,2,,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1100000|~|southernmost:N0420000|~|easternmost:E1120000|~|northernmost:N0430000,Page 2,G7810_S250_U54_NK49_5_ED1_A|~|G7810_S250_U54_F10,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,土合木廟,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hck0f/fp65b667,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F10/G7810_S250_U54_NK49_6_ED1_B.tif,2,,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",southernmost:N0420000|~|northernmost:N0430000|~|easternmost:E1140000|~|westernmost:E1120000,Page 2,G7810_S250_U54_NK49_6_ED1_A|~|G7810_S250_U54_F10,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,滂江,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hck0f/qz02z21m,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F10/G7810_S250_U54_NK49_6_ED1_A.tif,1,,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",southernmost:N0420000|~|northernmost:N0430000|~|easternmost:E1140000|~|westernmost:E1120000,Page 1,G7810_S250_U54_NK49_6_ED1_A|~|G7810_S250_U54_F10,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,滂江,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hck1z/kd56d44c,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F10/G7810_S250_U54_NK49_7_ED1_B.tif,2,,,,,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1080000|~|northernmost:N0420000|~|easternmost:E1100000|~|southernmost:N0410000,Page 2,G7810_S250_U54_NK49_7_ED1_A|~|G7810_S250_U54_F10,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,五原,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hck1z/nn90p109,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F10/G7810_S250_U54_NK49_7_ED1_A.tif,1,,,,,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1080000|~|northernmost:N0420000|~|easternmost:E1100000|~|southernmost:N0410000,Page 1,G7810_S250_U54_NK49_7_ED1_A|~|G7810_S250_U54_F10,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,五原,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hck2g/5090rc2d,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F11/G7810_S250_U54_NK49_10_ED1_B.tif,2,,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1080000|~|easternmost:E1100000|~|northernmost:N0410000|~|southernmost:N0400000,Page 2,G7810_S250_U54_NK49_10_ED1_A|~|G7810_S250_U54_F11,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,西腦包,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hck2g/t074fx77,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F11/G7810_S250_U54_NK49_10_ED1_A.tif,1,,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1080000|~|easternmost:E1100000|~|northernmost:N0410000|~|southernmost:N0400000,Page 1,G7810_S250_U54_NK49_10_ED1_A|~|G7810_S250_U54_F11,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,西腦包,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hck30/3176mc57,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F11/G7810_S250_U54_NK49_11_ED1_A.tif,1,,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost:N0410000|~|easternmost:E1120000|~|westernmost:E1100000|~|southernmost:N0400000,Page 1,G7810_S250_U54_NK49_11_ED1_A|~|G7810_S250_U54_F11,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,歸綏,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hck30/j370tf8q,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F11/G7810_S250_U54_NK49_11_ED1_B.tif,2,,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost:N0410000|~|easternmost:E1120000|~|westernmost:E1100000|~|southernmost:N0400000,Page 2,G7810_S250_U54_NK49_11_ED1_A|~|G7810_S250_U54_F11,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,歸綏,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hck4h/3s822n2r,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F11/G7810_S250_U54_NK49_7_ED1_B.tif,3,,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1120000|~|northernmost:N0410000|~|southernmost:N0400000|~|easternmost:E1140000,Page 3,G7810_S250_U54_NK49_12_ED1_A|~|G7810_S250_U54_F11,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,大同,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hck4h/h718cc84,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F11/G7810_S250_U54_NK49_12_ED1_A.tif,1,,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1120000|~|northernmost:N0410000|~|southernmost:N0400000|~|easternmost:E1140000,Page 1,G7810_S250_U54_NK49_12_ED1_A|~|G7810_S250_U54_F11,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,大同,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hck4h/kx13f67c,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F11/G7810_S250_U54_NK49_12_ED1_B.tif,2,,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1120000|~|northernmost:N0410000|~|southernmost:N0400000|~|easternmost:E1140000,Page 2,G7810_S250_U54_NK49_12_ED1_A|~|G7810_S250_U54_F11,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,大同,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hck51/rk57vf60,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F11/G7810_S250_U54_NK49_8_ED1_B.tif,2,,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",southernmost:N0410000|~|northernmost:N0420000|~|westernmost:E1100000|~|easternmost:E1120000,Page 2,G7810_S250_U54_NK49_8_ED1_A|~|G7810_S250_U54_F11,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,武川,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hck51/w263vw2x,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F11/G7810_S250_U54_NK49_8_ED1_A.tif,1,,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",southernmost:N0410000|~|northernmost:N0420000|~|westernmost:E1100000|~|easternmost:E1120000,Page 1,G7810_S250_U54_NK49_8_ED1_A|~|G7810_S250_U54_F11,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,武川,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hck6j/dm12zr7b,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F11/G7810_S250_U54_NK49_9_ED1_A.tif,1,,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1120000|~|easternmost:E1140000|~|southernmost:N0410000|~|northernmost:N0420000,Page 1,G7810_S250_U54_NK49_9_ED1_A|~|G7810_S250_U54_F11,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,集寧,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hck6j/vn05pz97,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F11/G7810_S250_U54_NK49_9_ED1_B.tif,2,,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1120000|~|easternmost:E1140000|~|southernmost:N0410000|~|northernmost:N0420000,Page 2,G7810_S250_U54_NK49_9_ED1_A|~|G7810_S250_U54_F11,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,集寧,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hck72/32256n4x,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F11/G7810_S250_U54_NK50_10_ED1_B.tif,2,,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost:E1160000|~|southernmost:N0400000|~|northernmost:N0410000|~|westernmost:E1135944,Page 2,G7810_S250_U54_NK50_10_ED1_A|~|G7810_S250_U54_F11,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,張家口,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hck72/48195630,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F11/G7810_S250_U54_NK50_10_ED1_A.tif,1,,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost:E1160000|~|southernmost:N0400000|~|northernmost:N0410000|~|westernmost:E1135944,Page 1,G7810_S250_U54_NK50_10_ED1_A|~|G7810_S250_U54_F11,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,張家口,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hck8k/3j80184j,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F11/G7810_S250_U54_NK50_1_ED1_A.tif,1,,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost:E1160000|~|northernmost:N0440000|~|southernmost:N0430000|~|westernmost:E1135944,Page 1,G7810_S250_U54_NK50_1_ED1_A|~|G7810_S250_U54_F11,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,長吐廟,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hck8k/bm901v23,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F11/G7810_S250_U54_NK50_1_ED1_B.tif,2,,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost:E1160000|~|northernmost:N0440000|~|southernmost:N0430000|~|westernmost:E1135944,Page 2,G7810_S250_U54_NK50_1_ED1_A|~|G7810_S250_U54_F11,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,長吐廟,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hck93/3n80358t,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F11/G7810_S250_U54_NK50_4_ED1_B.tif,2,,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1135944|~|northernmost:N0430000|~|souternmost:N0420000|~|easternmost:E1160000,Page 2,G7810_S250_U54_NK50_4_ED1_A|~|G7810_S250_U54_F11,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,寳昌,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hck93/s150sj1m,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F11/G7810_S250_U54_NK50_4_ED1_A.tif,1,,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1135944|~|northernmost:N0430000|~|souternmost:N0420000|~|easternmost:E1160000,Page 1,G7810_S250_U54_NK50_4_ED1_A|~|G7810_S250_U54_F11,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,寳昌,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hckbm/1m138c2f,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F11/G7810_S250_U54_NK52_3_ED2_A.tif,1,,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost:N0440000|~|southernmost:N0430000|~|westernmost:E1300000|~|easternmost:E1320000,Page 1,G7810_S250_U54_NK52_3_ED2_A|~|G7810_S250_U54_F11,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,2nd ed.,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hckbm/j2010s7p,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F11/G7810_S250_U54_NK52_3_ED2_B.tif,2,,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost:N0440000|~|southernmost:N0430000|~|westernmost:E1300000|~|easternmost:E1320000,Page 2,G7810_S250_U54_NK52_3_ED2_A|~|G7810_S250_U54_F11,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,2nd ed.,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hckdn/0t67bd0c,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F11/G7810_S250_U54_NL50_10_ED1_A.tif,1,,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost:E1160000|~|westernmost:E1135943|~|northernmost:N0450000|~|southernmost:N0440000,Page 1,G7810_S250_U54_NL50_10_ED1_A|~|G7810_S250_U54_F11,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,西浩齊特王府,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hckdn/2516kp0b,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F11/G7810_S250_U54_NL50_10_ED1_B.tif,2,,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost:E1160000|~|westernmost:E1135943|~|northernmost:N0450000|~|southernmost:N0440000,Page 2,G7810_S250_U54_NL50_10_ED1_A|~|G7810_S250_U54_F11,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,西浩齊特王府,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hckf5/mx14jj86,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F11/G7810_S250_U54_NL50_11_ED1_A.tif,1,,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost:N0450000|~|southernmost:N0440000|~|westernmost:E1160000|~|easternmost:E1180000,Page 1,G7810_S250_U54_NL50_11_ED1_A|~|G7810_S250_U54_F11,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,西烏珠穆沁王府,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hckf5/n755z54w,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F11/G7810_S250_U54_NL50_11_ED1_B.tif,2,,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost:N0450000|~|southernmost:N0440000|~|westernmost:E1160000|~|easternmost:E1180000,Page 2,G7810_S250_U54_NL50_11_ED1_A|~|G7810_S250_U54_F11,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,西烏珠穆沁王府,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hckgp/ks612635,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F11/G7810_S250_U54_NL50_8_ED1_A.tif,1,,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost:N0460000|~|southernmost:N0450000|~|westernmost:1160000|~|easternmost:E1180000,Page 1,G7810_S250_U54_NL50_8_ED1_A|~|G7810_S250_U54_F11,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,喇嘛庫列蘇木,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hckgp/rz19919z,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F11/G7810_S250_U54_NL50_8_ED1_B.tif,2,,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost:N0460000|~|southernmost:N0450000|~|westernmost:1160000|~|easternmost:E1180000,Page 2,G7810_S250_U54_NL50_8_ED1_A|~|G7810_S250_U54_F11,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,喇嘛庫列蘇木,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hd215/jz50ft7j,ark:/21198/zz002hcnjp,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_U51/G7830S_250_U51_NH53_11_ED1_A.tif,1,,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost: N0490000|~|westernmost: E1340000|~|easternmost: E1360000|~|southernmost: N0480000,Page 1,G7830S_250_U51_NH53_11_ED1_A,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hd215/ps59f84b,ark:/21198/zz002hcnjp,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_U51/G7830S_250_U51_NH53_11_ED1_B.tif,2,,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost: N0490000|~|westernmost: E1340000|~|easternmost: E1360000|~|southernmost: N0480000,Page 2,G7830S_250_U51_NH53_11_ED1_A,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hd2kf/qc09qr5k,ark:/21198/zz002hcnjp,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_U51/G7830S_250_U51_NK51_11_ED2_B.tif,2,,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost: E1220000|~|northernmost: N0410000|~|southernmost: N0400000|~|easternmost: E1240000,Page 2,G7830S_250_U51_NK51_11_ED2_A,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,2nd ed.,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hd2kf/rh94tc59,ark:/21198/zz002hcnjp,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_U51/G7830S_250_U51_NK51_11_ED2_A.tif,1,,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost: E1220000|~|northernmost: N0410000|~|southernmost: N0400000|~|easternmost: E1240000,Page 1,G7830S_250_U51_NK51_11_ED2_A,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,2nd ed.,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hd2mz/1c54mt02,ark:/21198/zz002hcnjp,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_U51/G7830S_250_U51_NK51_12_ED1_B.tif,2,,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost: N0410000|~|westernmost: E1240000|~|southernmost: N0400000|~|easternmost: E1260000,Page 2,G7830S_250_U51_NK51_12_ED1_A,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hd2mz/tc120411,ark:/21198/zz002hcnjp,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_U51/G7830S_250_U51_NK51_12_ED1_A.tif,1,,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost: N0410000|~|westernmost: E1240000|~|southernmost: N0400000|~|easternmost: E1260000,Page 1,G7830S_250_U51_NK51_12_ED1_A,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,
