"Project Name","Parent ARK","Item ARK","Object Type","File Name","viewingHint","Text direction","AltIdentifier.local","Item Sequence","Title","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.servicesContact","Language","Name.repository","AltTitle.other","AltTitle.translated","AltTitle.uniform","Place of origin","Date.creation","Date.normalized","Format.extent","Format.dimensions","Support","Relation.rectoVerso","Description.note","Description.history","Description.condition","Coverage.temporal","Description.collation","Description.binding","Description.tableOfContents","Description.contents","Description.abstract","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Ethiopic Manuscripts","ark:/21198/zz0009n57m","ark:/21198/zz001dwr3h","Page","Masters/dlmasters/ethiopian/masters/21198-zz001dwr3h_1265311_master.tif","","","Ms. 5_53","53","Page 53","","","pd","","cus|~|gez","","Ethiopian Jew prayers|~|Felasha prayer|~|Prayers of the Beta Israel (previously known as the Falasha)|~|ይትባረክ እግዚአብሔር እምላከ እስራኤል","Blessed Be the Lord God of Israel …","Prayers of the Beta Israel","Northern Ethiopia","20th c.","1900/1999","1 Page","145 mm x 130 mm","Vellum","","Me'eraf 13 ምዕራፍ፡ ንጉሠ፡ ዴርማ፡ ኮከሪ፡ ሰፕ፡ ናሁም፡ ግብተንታ፡ የርጉታ፡ ሸሜን፡ አሜን፡ መሐረ ፡አዶናይ፡ ሰ፡ ምዜናን፡ በሉ...","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwr3h",""
"Ethiopic Manuscripts","ark:/21198/zz0009n57m","ark:/21198/zz001dwr41","Page","Masters/dlmasters/ethiopian/masters/21198-zz001dwr41_1265314_master.tif","","","Ms. 5_54","54","Page 54","","","pd","","cus|~|gez","","Felasha prayer|~|Prayers of the Beta Israel (previously known as the Falasha)|~|ይትባረክ እግዚአብሔር እምላከ እስራኤል|~|Ethiopian Jew prayers","Blessed Be the Lord God of Israel …","Prayers of the Beta Israel","Northern Ethiopia","20th c.","1900/1999","1 Page","145 mm x 130 mm","Vellum","","Me'eraf 13 ምዕራፍ፡ ንጉሠ፡ ዴርማ፡ ኮከሪ፡ ሰፕ፡ ናሁም፡ ግብተንታ፡ የርጉታ፡ ሸሜን፡ አሜን፡ መሐረ ፡አዶናይ፡ ሰ፡ ምዜናን፡ በሉ...","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwr41",""
"Ethiopic Manuscripts","ark:/21198/zz0009n57m","ark:/21198/zz001dwr5j","Page","Masters/dlmasters/ethiopian/masters/21198-zz001dwr5j_1265317_master.tif","","","Ms. 5_55","55","Page 55","","","pd","","cus|~|gez","","Felasha prayer|~|Prayers of the Beta Israel (previously known as the Falasha)|~|ይትባረክ እግዚአብሔር እምላከ እስራኤል|~|Ethiopian Jew prayers","Blessed Be the Lord God of Israel …","Prayers of the Beta Israel","Northern Ethiopia","20th c.","1900/1999","1 Page","145 mm x 130 mm","Vellum","","Me'eraf 13 ምዕራፍ፡ ንጉሠ፡ ዴርማ፡ ኮከሪ፡ ሰፕ፡ ናሁም፡ ግብተንታ፡ የርጉታ፡ ሸሜን፡ አሜን፡ መሐረ ፡አዶናይ፡ ሰ፡ ምዜናን፡ በሉ...","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwr5j",""
"Ethiopic Manuscripts","ark:/21198/zz0009n57m","ark:/21198/zz001dwr62","Page","Masters/dlmasters/ethiopian/masters/21198-zz001dwr62_1265320_master.tif","","","Ms. 5_56","56","Page 56","","","pd","","cus|~|gez","","Prayers of the Beta Israel (previously known as the Falasha)|~|ይትባረክ እግዚአብሔር እምላከ እስራኤል|~|Ethiopian Jew prayers|~|Felasha prayer","Blessed Be the Lord God of Israel …","Prayers of the Beta Israel","Northern Ethiopia","20th c.","1900/1999","1 Page","145 mm x 130 mm","Vellum","","Me'eraf 14ምዕራፍ፡ተቀነዩ፡ለእግዚአብሔር፡በፍርሃት፡ወተኃሠዩ፡ሎቱ በረዓድ፡አጽንዕዋ፡ለጥበብ፡ከመ፡ኢይትመአዕ፡እግዚአብሔር...|~|Me'eraf 13 ምዕራፍ፡ ንጉሠ፡ ዴርማ፡ ኮከሪ፡ ሰፕ፡ ናሁም፡ ግብተንታ፡ የርጉታ፡ ሸሜን፡ አሜን፡ መሐረ ፡አዶናይ፡ ሰ፡ ምዜናን፡ በሉ...","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwr62",""
"Ethiopic Manuscripts","ark:/21198/zz0009n57m","ark:/21198/zz001dwr7k","Page","Masters/dlmasters/ethiopian/masters/21198-zz001dwr7k_1265324_master.tif","","","Ms. 5_57","57","Page 57","","","pd","","cus|~|gez","","ይትባረክ እግዚአብሔር እምላከ እስራኤል|~|Ethiopian Jew prayers|~|Felasha prayer|~|Prayers of the Beta Israel (previously known as the Falasha)","Blessed Be the Lord God of Israel …","Prayers of the Beta Israel","Northern Ethiopia","20th c.","1900/1999","1 Page","145 mm x 130 mm","Vellum","","Me'eraf 14ምዕራፍ፡ተቀነዩ፡ለእግዚአብሔር፡በፍርሃት፡ወተኃሠዩ፡ሎቱ በረዓድ፡አጽንዕዋ፡ለጥበብ፡ከመ፡ኢይትመአዕ፡እግዚአብሔር...|~|Me'eraf 15 ምዕራፍ ፡ቀዳሚኒ፡ ኃጢአትየ፡ ሥረይ፡ ሊተ፡ ወድኅረ፡ አበሳየ፡ ወጌጋይየ፡ ሥረይ፡ ቀዳሜ፡ ቃሉ፡ ወጸሎቱ፡ ለዕዝራ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwr7k",""
"Ethiopic Manuscripts","ark:/21198/zz0009n57m","ark:/21198/zz001dwr83","Page","Masters/dlmasters/ethiopian/masters/21198-zz001dwr83_1265329_master.tif","","","Ms. 5_58","58","Page 58","","","pd","","cus|~|gez","","Ethiopian Jew prayers|~|Felasha prayer|~|Prayers of the Beta Israel (previously known as the Falasha)|~|ይትባረክ እግዚአብሔር እምላከ እስራኤል","Blessed Be the Lord God of Israel …","Prayers of the Beta Israel","Northern Ethiopia","20th c.","1900/1999","1 Page","145 mm x 130 mm","Vellum","","Me'eraf 16 ምዕራፍ፡ ዘሀሎ፡ ወይሄሉ፡ አዶናይ፡ ስመ፡ እግዚአብሔር፡ እግዚእ፡ አምላክ፡ መሐሪ፡ ኮነ፡ ወመስተሣህል፡ አንተ፡ አንተ፡ አዶናይ፡ ባሕቲትከ|~|Me'eraf 15 ምዕራፍ ፡ቀዳሚኒ፡ ኃጢአትየ፡ ሥረይ፡ ሊተ፡ ወድኅረ፡ አበሳየ፡ ወጌጋይየ፡ ሥረይ፡ ቀዳሜ፡ ቃሉ፡ ወጸሎቱ፡ ለዕዝራ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwr83",""
"Ethiopic Manuscripts","ark:/21198/zz0009n57m","ark:/21198/zz001dwr9m","Page","Masters/dlmasters/ethiopian/masters/21198-zz001dwr9m_1265333_master.tif","","","Ms. 5_59","59","Page 59","","","pd","","cus|~|gez","","Felasha prayer|~|Prayers of the Beta Israel (previously known as the Falasha)|~|ይትባረክ እግዚአብሔር እምላከ እስራኤል|~|Ethiopian Jew prayers","Blessed Be the Lord God of Israel …","Prayers of the Beta Israel","Northern Ethiopia","20th c.","1900/1999","1 Page","145 mm x 130 mm","Vellum","","Me'eraf 16 ምዕራፍ፡ ዘሀሎ፡ ወይሄሉ፡ አዶናይ፡ ስመ፡ እግዚአብሔር፡ እግዚእ፡ አምላክ፡ መሐሪ፡ ኮነ፡ ወመስተሣህል፡ አንተ፡ አንተ፡ አዶናይ፡ ባሕቲትከ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwr9m",""
"Ethiopic Manuscripts","ark:/21198/zz0009n57m","ark:/21198/zz001dwrb4","Page","Masters/dlmasters/ethiopian/masters/21198-zz001dwrb4_1265337_master.tif","","","Ms. 5_60","60","Page 60","","","pd","","cus|~|gez","","Felasha prayer|~|Prayers of the Beta Israel (previously known as the Falasha)|~|ይትባረክ እግዚአብሔር እምላከ እስራኤል|~|Ethiopian Jew prayers","Blessed Be the Lord God of Israel …","Prayers of the Beta Israel","Northern Ethiopia","20th c.","1900/1999","1 Page","145 mm x 130 mm","Vellum","","Me'eraf 16 ምዕራፍ፡ ዘሀሎ፡ ወይሄሉ፡ አዶናይ፡ ስመ፡ እግዚአብሔር፡ እግዚእ፡ አምላክ፡ መሐሪ፡ ኮነ፡ ወመስተሣህል፡ አንተ፡ አንተ፡ አዶናይ፡ ባሕቲትከ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwrb4",""
"Ethiopic Manuscripts","ark:/21198/zz0009n57m","ark:/21198/zz001dwrcn","Page","Masters/dlmasters/ethiopian/masters/21198-zz001dwrcn_1265342_master.tif","","","Ms. 5_61","61","Page 61","","","pd","","cus|~|gez","","Prayers of the Beta Israel (previously known as the Falasha)|~|ይትባረክ እግዚአብሔር እምላከ እስራኤል|~|Ethiopian Jew prayers|~|Felasha prayer","Blessed Be the Lord God of Israel …","Prayers of the Beta Israel","Northern Ethiopia","20th c.","1900/1999","1 Page","145 mm x 130 mm","Vellum","","Me'eraf 16 ምዕራፍ፡ ዘሀሎ፡ ወይሄሉ፡ አዶናይ፡ ስመ፡ እግዚአብሔር፡ እግዚእ፡ አምላክ፡ መሐሪ፡ ኮነ፡ ወመስተሣህል፡ አንተ፡ አንተ፡ አዶናይ፡ ባሕቲትከ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwrcn",""
"Ethiopic Manuscripts","ark:/21198/zz0009n57m","ark:/21198/zz001dwrd5","Page","Masters/dlmasters/ethiopian/masters/21198-zz001dwrd5_1265348_master.tif","","","Ms. 5_62","62","Page 62","","","pd","","cus|~|gez","","ይትባረክ እግዚአብሔር እምላከ እስራኤል|~|Ethiopian Jew prayers|~|Felasha prayer|~|Prayers of the Beta Israel (previously known as the Falasha)","Blessed Be the Lord God of Israel …","Prayers of the Beta Israel","Northern Ethiopia","20th c.","1900/1999","1 Page","145 mm x 130 mm","Vellum","","Me'eraf 16 ምዕራፍ፡ ዘሀሎ፡ ወይሄሉ፡ አዶናይ፡ ስመ፡ እግዚአብሔር፡ እግዚእ፡ አምላክ፡ መሐሪ፡ ኮነ፡ ወመስተሣህል፡ አንተ፡ አንተ፡ አዶናይ፡ ባሕቲትከ|~|Me'eraf 17 ምዕራፍ፡ ሕያው፡ ዘኢይመውት፡ አማን፡ ሕያው፡ አዶናይ፡ ዘኢይመውት፡ ወትረ፡ እስከ፡ ለዓለም፡ መንግሥቱ፡ ዘኢይሠዓር፡ አማን፡ ጸጋ፡ መንግሥቱ፡ ለአዶናይ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwrd5",""
"Ethiopic Manuscripts","ark:/21198/zz0009n57m","ark:/21198/zz001dwrfp","Page","Masters/dlmasters/ethiopian/masters/21198-zz001dwrfp_1265351_master.tif","","","Ms. 5_63","63","Page 63","","","pd","","cus|~|gez","","Ethiopian Jew prayers|~|Felasha prayer|~|Prayers of the Beta Israel (previously known as the Falasha)|~|ይትባረክ እግዚአብሔር እምላከ እስራኤል","Blessed Be the Lord God of Israel …","Prayers of the Beta Israel","Northern Ethiopia","20th c.","1900/1999","1 Page","145 mm x 130 mm","Vellum","","Me'eraf 17 ምዕራፍ፡ ሕያው፡ ዘኢይመውት፡ አማን፡ ሕያው፡ አዶናይ፡ ዘኢይመውት፡ ወትረ፡ እስከ፡ ለዓለም፡ መንግሥቱ፡ ዘኢይሠዓር፡ አማን፡ ጸጋ፡ መንግሥቱ፡ ለአዶናይ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwrfp",""
"Ethiopic Manuscripts","ark:/21198/zz0009n57m","ark:/21198/zz001dwrg6","Page","Masters/dlmasters/ethiopian/masters/21198-zz001dwrg6_1265356_master.tif","","","Ms. 5_64","64","Page 64","","","pd","","cus|~|gez","","Felasha prayer|~|Prayers of the Beta Israel (previously known as the Falasha)|~|ይትባረክ እግዚአብሔር እምላከ እስራኤል|~|Ethiopian Jew prayers","Blessed Be the Lord God of Israel …","Prayers of the Beta Israel","Northern Ethiopia","20th c.","1900/1999","1 Page","145 mm x 130 mm","Vellum","","Me'eraf 17 ምዕራፍ፡ ሕያው፡ ዘኢይመውት፡ አማን፡ ሕያው፡ አዶናይ፡ ዘኢይመውት፡ ወትረ፡ እስከ፡ ለዓለም፡ መንግሥቱ፡ ዘኢይሠዓር፡ አማን፡ ጸጋ፡ መንግሥቱ፡ ለአዶናይ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwrg6",""
"Ethiopic Manuscripts","ark:/21198/zz0009n57m","ark:/21198/zz001dwrhq","Page","Masters/dlmasters/ethiopian/masters/21198-zz001dwrhq_1265359_master.tif","","","Ms. 5_65","65","Page 65","","","pd","","cus|~|gez","","Felasha prayer|~|Prayers of the Beta Israel (previously known as the Falasha)|~|ይትባረክ እግዚአብሔር እምላከ እስራኤል|~|Ethiopian Jew prayers","Blessed Be the Lord God of Israel …","Prayers of the Beta Israel","Northern Ethiopia","20th c.","1900/1999","1 Page","145 mm x 130 mm","Vellum","","Me'eraf 17 ምዕራፍ፡ ሕያው፡ ዘኢይመውት፡ አማን፡ ሕያው፡ አዶናይ፡ ዘኢይመውት፡ ወትረ፡ እስከ፡ ለዓለም፡ መንግሥቱ፡ ዘኢይሠዓር፡ አማን፡ ጸጋ፡ መንግሥቱ፡ ለአዶናይ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwrhq",""
"Ethiopic Manuscripts","ark:/21198/zz0009n57m","ark:/21198/zz001dwrj7","Page","Masters/dlmasters/ethiopian/masters/21198-zz001dwrj7_1265363_master.tif","","","Ms. 5_66","66","Page 66","","","pd","","cus|~|gez","","Prayers of the Beta Israel (previously known as the Falasha)|~|ይትባረክ እግዚአብሔር እምላከ እስራኤል|~|Ethiopian Jew prayers|~|Felasha prayer","Blessed Be the Lord God of Israel …","Prayers of the Beta Israel","Northern Ethiopia","20th c.","1900/1999","1 Page","145 mm x 130 mm","Vellum","","Me'eraf 17 ምዕራፍ፡ ሕያው፡ ዘኢይመውት፡ አማን፡ ሕያው፡ አዶናይ፡ ዘኢይመውት፡ ወትረ፡ እስከ፡ ለዓለም፡ መንግሥቱ፡ ዘኢይሠዓር፡ አማን፡ ጸጋ፡ መንግሥቱ፡ ለአዶናይ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwrj7",""
"Ethiopic Manuscripts","ark:/21198/zz0009n57m","ark:/21198/zz001dwrkr","Page","Masters/dlmasters/ethiopian/masters/21198-zz001dwrkr_1265368_master.tif","","","Ms. 5_67","67","Page 67","","","pd","","cus|~|gez","","ይትባረክ እግዚአብሔር እምላከ እስራኤል|~|Ethiopian Jew prayers|~|Felasha prayer|~|Prayers of the Beta Israel (previously known as the Falasha)","Blessed Be the Lord God of Israel …","Prayers of the Beta Israel","Northern Ethiopia","20th c.","1900/1999","1 Page","145 mm x 130 mm","Vellum","","Me'eraf 17 ምዕራፍ፡ ሕያው፡ ዘኢይመውት፡ አማን፡ ሕያው፡ አዶናይ፡ ዘኢይመውት፡ ወትረ፡ እስከ፡ ለዓለም፡ መንግሥቱ፡ ዘኢይሠዓር፡ አማን፡ ጸጋ፡ መንግሥቱ፡ ለአዶናይ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwrkr",""
"Ethiopic Manuscripts","ark:/21198/zz0009n57m","ark:/21198/zz001dwrm8","Page","Masters/dlmasters/ethiopian/masters/21198-zz001dwrm8_1265371_master.tif","","","Ms. 5_68","68","Page 68","","","pd","","cus|~|gez","","Ethiopian Jew prayers|~|Felasha prayer|~|Prayers of the Beta Israel (previously known as the Falasha)|~|ይትባረክ እግዚአብሔር እምላከ እስራኤል","Blessed Be the Lord God of Israel …","Prayers of the Beta Israel","Northern Ethiopia","20th c.","1900/1999","1 Page","145 mm x 130 mm","Vellum","","Me'eraf 17 ምዕራፍ፡ ሕያው፡ ዘኢይመውት፡ አማን፡ ሕያው፡ አዶናይ፡ ዘኢይመውት፡ ወትረ፡ እስከ፡ ለዓለም፡ መንግሥቱ፡ ዘኢይሠዓር፡ አማን፡ ጸጋ፡ መንግሥቱ፡ ለአዶናይ|~|Me'eraf 18 ምዕራፍ፡ እግዚኦ፡ አቊርር፡ መዓተከ፡ እምኔነ፡ እግዚኦ ፡አውርድ፡ ሣህለከ፡ወምሕረተከ፡ እምላዕሌነ፡ እግዚኦ፡ ይምጻእ፡ ምሕረተ፡ ሰላምከ፡ እምላዕሌነ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwrm8",""
"Ethiopic Manuscripts","ark:/21198/zz0009n57m","ark:/21198/zz001dwrns","Page","Masters/dlmasters/ethiopian/masters/21198-zz001dwrns_1265375_master.tif","","","Ms. 5_69","69","Page 69","","","pd","","cus|~|gez","","Felasha prayer|~|Prayers of the Beta Israel (previously known as the Falasha)|~|ይትባረክ እግዚአብሔር እምላከ እስራኤል|~|Ethiopian Jew prayers","Blessed Be the Lord God of Israel …","Prayers of the Beta Israel","Northern Ethiopia","20th c.","1900/1999","1 Page","145 mm x 130 mm","Vellum","","Me'eraf 18 ምዕራፍ፡ እግዚኦ፡ አቊርር፡ መዓተከ፡ እምኔነ፡ እግዚኦ ፡አውርድ፡ ሣህለከ፡ወምሕረተከ፡ እምላዕሌነ፡ እግዚኦ፡ ይምጻእ፡ ምሕረተ፡ ሰላምከ፡ እምላዕሌነ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwrns",""
"Ethiopic Manuscripts","ark:/21198/zz0009n57m","ark:/21198/zz001dwrp9","Page","Masters/dlmasters/ethiopian/masters/21198-zz001dwrp9_1265378_master.tif","","","Ms. 5_70","70","Page 70","","","pd|~|pd","","cus|~|cus|~|gez|~|gez","","Felasha prayer|~|Prayers of the Beta Israel (previously known as the Falasha)|~|ይትባረክ እግዚአብሔር እምላከ እስራኤል|~|Ethiopian Jew prayers|~|Felasha prayer|~|Prayers of the Beta Israel (previously known as the Falasha)|~|ይትባረክ እግዚአብሔር እምላከ እስራኤል|~|Ethiopian Jew prayers","Blessed Be the Lord God of Israel …|~|Blessed Be the Lord God of Israel …","Prayers of the Beta Israel|~|Prayers of the Beta Israel","Northern Ethiopia|~|Northern Ethiopia","20th c.|~|20th c.","1900/1999|~|1900/1999","1 Page|~|1 Page","145 mm x 130 mm|~|145 mm x 130 mm","Vellum|~|Vellum","","Me'eraf 18 ምዕራፍ፡ እግዚኦ፡ አቊርር፡ መዓተከ፡ እምኔነ፡ እግዚኦ ፡አውርድ፡ ሣህለከ፡ወምሕረተከ፡ እምላዕሌነ፡ እግዚኦ፡ ይምጻእ፡ ምሕረተ፡ ሰላምከ፡ እምላዕሌነ|~|Me'eraf 18 ምዕራፍ፡ እግዚኦ፡ አቊርር፡ መዓተከ፡ እምኔነ፡ እግዚኦ ፡አውርድ፡ ሣህለከ፡ወምሕረተከ፡ እምላዕሌነ፡ እግዚኦ፡ ይምጻእ፡ ምሕረተ፡ ሰላምከ፡ እምላዕሌነ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwrp9",""
"Ethiopic Manuscripts","ark:/21198/zz0009n57m","ark:/21198/zz001dwrqt","Page","Masters/dlmasters/ethiopian/masters/21198-zz001dwrqt_1265401_master.tif","","","Ms. 5_71","71","Page 71","","","pd","","cus|~|gez","","Prayers of the Beta Israel (previously known as the Falasha)|~|ይትባረክ እግዚአብሔር እምላከ እስራኤል|~|Ethiopian Jew prayers|~|Felasha prayer","Blessed Be the Lord God of Israel …","Prayers of the Beta Israel","Northern Ethiopia","20th c.","1900/1999","1 Page","145 mm x 130 mm","Vellum","","Me'eraf 18 ምዕራፍ፡ እግዚኦ፡ አቊርር፡ መዓተከ፡ እምኔነ፡ እግዚኦ ፡አውርድ፡ ሣህለከ፡ወምሕረተከ፡ እምላዕሌነ፡ እግዚኦ፡ ይምጻእ፡ ምሕረተ፡ ሰላምከ፡ እምላዕሌነ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwrqt",""
"Ethiopic Manuscripts","ark:/21198/zz0009n57m","ark:/21198/zz001dwrrb","Page","Masters/dlmasters/ethiopian/masters/21198-zz001dwrrb_1265404_master.tif","","","Ms. 5_72","72","Page 72","","","pd","","cus|~|gez","","ይትባረክ እግዚአብሔር እምላከ እስራኤል|~|Ethiopian Jew prayers|~|Felasha prayer|~|Prayers of the Beta Israel (previously known as the Falasha)","Blessed Be the Lord God of Israel …","Prayers of the Beta Israel","Northern Ethiopia","20th c.","1900/1999","1 Page","145 mm x 130 mm","Vellum","","Me'eraf 18 ምዕራፍ፡ እግዚኦ፡ አቊርር፡ መዓተከ፡ እምኔነ፡ እግዚኦ ፡አውርድ፡ ሣህለከ፡ወምሕረተከ፡ እምላዕሌነ፡ እግዚኦ፡ ይምጻእ፡ ምሕረተ፡ ሰላምከ፡ እምላዕሌነ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwrrb",""
"Ethiopic Manuscripts","ark:/21198/zz0009n57m","ark:/21198/zz001dwrsv","Page","Masters/dlmasters/ethiopian/masters/21198-zz001dwrsv_1265412_master.tif","","","Ms. 5_73","73","Page 73","","","pd","","cus|~|gez","","Ethiopian Jew prayers|~|Felasha prayer|~|Prayers of the Beta Israel (previously known as the Falasha)|~|ይትባረክ እግዚአብሔር እምላከ እስራኤል","Blessed Be the Lord God of Israel …","Prayers of the Beta Israel","Northern Ethiopia","20th c.","1900/1999","1 Page","145 mm x 130 mm","Vellum","","Me'eraf 18 ምዕራፍ፡ እግዚኦ፡ አቊርር፡ መዓተከ፡ እምኔነ፡ እግዚኦ ፡አውርድ፡ ሣህለከ፡ወምሕረተከ፡ እምላዕሌነ፡ እግዚኦ፡ ይምጻእ፡ ምሕረተ፡ ሰላምከ፡ እምላዕሌነ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwrsv",""
"Ethiopic Manuscripts","ark:/21198/zz0009n57m","ark:/21198/zz001dwrtc","Page","Masters/dlmasters/ethiopian/masters/21198-zz001dwrtc_1265415_master.tif","","","Ms. 5_74","74","Page 74","","","pd","","cus|~|gez","","Felasha prayer|~|Prayers of the Beta Israel (previously known as the Falasha)|~|ይትባረክ እግዚአብሔር እምላከ እስራኤል|~|Ethiopian Jew prayers","Blessed Be the Lord God of Israel …","Prayers of the Beta Israel","Northern Ethiopia","20th c.","1900/1999","1 Page","145 mm x 130 mm","Vellum","","Me'eraf 18 ምዕራፍ፡ እግዚኦ፡ አቊርር፡ መዓተከ፡ እምኔነ፡ እግዚኦ ፡አውርድ፡ ሣህለከ፡ወምሕረተከ፡ እምላዕሌነ፡ እግዚኦ፡ ይምጻእ፡ ምሕረተ፡ ሰላምከ፡ እምላዕሌነ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwrtc",""
"Ethiopic Manuscripts","ark:/21198/zz0009n57m","ark:/21198/zz001dwrvw","Page","Masters/dlmasters/ethiopian/masters/21198-zz001dwrvw_1265419_master.tif","","","Ms. 5_75","75","Page 75","","","pd","","cus|~|gez","","Felasha prayer|~|Prayers of the Beta Israel (previously known as the Falasha)|~|ይትባረክ እግዚአብሔር እምላከ እስራኤል|~|Ethiopian Jew prayers","Blessed Be the Lord God of Israel …","Prayers of the Beta Israel","Northern Ethiopia","20th c.","1900/1999","1 Page","145 mm x 130 mm","Vellum","","Me'eraf 18 ምዕራፍ፡ እግዚኦ፡ አቊርር፡ መዓተከ፡ እምኔነ፡ እግዚኦ ፡አውርድ፡ ሣህለከ፡ወምሕረተከ፡ እምላዕሌነ፡ እግዚኦ፡ ይምጻእ፡ ምሕረተ፡ ሰላምከ፡ እምላዕሌነ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwrvw",""
"Ethiopic Manuscripts","ark:/21198/zz0009n57m","ark:/21198/zz001dwrwd","Page","Masters/dlmasters/ethiopian/masters/21198-zz001dwrwd_1265436_master.tif","","","Ms. 5_76","76","Page 76","","","pd","","cus|~|gez","","Prayers of the Beta Israel (previously known as the Falasha)|~|ይትባረክ እግዚአብሔር እምላከ እስራኤል|~|Ethiopian Jew prayers|~|Felasha prayer","Blessed Be the Lord God of Israel …","Prayers of the Beta Israel","Northern Ethiopia","20th c.","1900/1999","1 Page","145 mm x 130 mm","Vellum","","Me'eraf 18 ምዕራፍ፡ እግዚኦ፡ አቊርር፡ መዓተከ፡ እምኔነ፡ እግዚኦ ፡አውርድ፡ ሣህለከ፡ወምሕረተከ፡ እምላዕሌነ፡ እግዚኦ፡ ይምጻእ፡ ምሕረተ፡ ሰላምከ፡ እምላዕሌነ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwrwd",""
"Ethiopic Manuscripts","ark:/21198/zz0009n57m","ark:/21198/zz001dwrxx","Page","Masters/dlmasters/ethiopian/masters/21198-zz001dwrxx_1265440_master.tif","","","Ms. 5_77","77","Page 77","","","pd","","cus|~|gez","","ይትባረክ እግዚአብሔር እምላከ እስራኤል|~|Ethiopian Jew prayers|~|Felasha prayer|~|Prayers of the Beta Israel (previously known as the Falasha)","Blessed Be the Lord God of Israel …","Prayers of the Beta Israel","Northern Ethiopia","20th c.","1900/1999","1 Page","145 mm x 130 mm","Vellum","","Me'eraf 18 ምዕራፍ፡ እግዚኦ፡ አቊርር፡ መዓተከ፡ እምኔነ፡ እግዚኦ ፡አውርድ፡ ሣህለከ፡ወምሕረተከ፡ እምላዕሌነ፡ እግዚኦ፡ ይምጻእ፡ ምሕረተ፡ ሰላምከ፡ እምላዕሌነ|~|Me'eraf 19 ምዕራፍ ፡ኄር፡ አንተ፡ እግዚኦ፡ በኂሩትከ ፡ቡሩክ፡ አንተ፡ እግዚኦ ፡ወምህረኒ፡ ኩነኔከ፡ አቢ፡ ሸራ፡ የደራ፡ ካህናታን፡ ለያውስ፡፡","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwrxx",""
