"Project Name","Parent ARK","Item ARK","Object Type","File Name","viewingHint","Text direction","AltIdentifier.local","Item Sequence","Title","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.servicesContact","Language","Name.repository","AltTitle.other","AltTitle.translated","AltTitle.uniform","Place of origin","Date.creation","Date.normalized","Format.extent","Format.dimensions","Support","Relation.rectoVerso","Description.note","Description.history","Description.condition","Coverage.temporal","Description.collation","Description.binding","Description.tableOfContents","Description.contents","Description.abstract","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009kvz7","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009kvz7-1-master.tif","","","Ms. 2_90","90","Page 90","text","","pd","","gez","","አርድዕት፤|~|Mesehafa Arede'et|~|Book of Disciples","The Book of Disciples","The Book of Disciples","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","v","Arede'et አርድዕት","The owner (scribe?) was Gabra Heyewat.  On pp. 89, 90, 97, 99, 100, 120, his name is erased and over it inserted the second owner's name Waleda Hawareyat.  The scribe of Beauty of the Creation mentions Abuna Wold (pp. 180).","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kvz7",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009kw07","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009kw07-1-master.tif","","","Ms. 2_91","91","Page 91","text","","pd","","gez","","አርድዕት፤|~|Book of Disciples|~|Mesehafa Arede'et","The Book of Disciples","The Book of Disciples","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","r","Arede'et አርድዕት","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kw07",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009kw1r","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009kw1r-1-master.tif","","","Ms. 2_92","92","Page 92","text","","pd","","gez","","Book of Disciples|~|አርድዕት፤|~|Mesehafa Arede'et","The Book of Disciples","The Book of Disciples","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","v","Arede'et አርድዕት","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kw1r",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009kw28","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009kw28-1-master.tif","","","Ms. 2_93","93","Page 93","text","","pd","","gez","","Book of Disciples|~|Mesehafa Arede'et|~|አርድዕት፤","The Book of Disciples","The Book of Disciples","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","r","Arede'et አርድዕት","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kw28",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009kw3s","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009kw3s-1-master.tif","","","Ms. 2_94","94","Page 94","text","","pd","","gez","","Mesehafa Arede'et|~|Book of Disciples|~|አርድዕት፤","The Book of Disciples","The Book of Disciples","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","v","Arede'et አርድዕት","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kw3s",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009kw49","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009kw49-1-master.tif","","","Ms. 2_95","95","Page 95","text","","pd","","gez","","አርድዕት፤|~|Mesehafa Arede'et|~|Book of Disciples","The Book of Disciples","The Book of Disciples","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","r","Arede'et አርድዕት","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kw49",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009kw5t","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009kw5t-1-master.tif","","","Ms. 2_96","96","Page 96","text","","pd","","gez","","Book of Disciples|~|አርድዕት፤|~|Mesehafa Arede'et","The Book of Disciples","The Book of Disciples","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","v","Arede'et አርድዕት","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kw5t",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009kw6b","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009kw6b-1-master.tif","","","Ms. 2_97","97","Page 97","text","","pd","","gez","","Book of Disciples|~|Mesehafa Arede'et|~|አርድዕት፤","The Book of Disciples","The Book of Disciples","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","r","Arede'et አርድዕት","The owner (scribe?) was Gabra Heyewat.  On pp. 89, 90, 97, 99, 100, 120, his name is erased and over it inserted the second owner's name Waleda Hawareyat.  The scribe of Beauty of the Creation mentions Abuna Wold (pp. 180).","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kw6b",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009kw7v","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009kw7v-1-master.tif","","","Ms. 2_98","98","Page 98","text","","pd","","gez","","Mesehafa Arede'et|~|Book of Disciples|~|አርድዕት፤","The Book of Disciples","The Book of Disciples","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","v","Arede'et አርድዕት","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kw7v",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009kw8c","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009kw8c-1-master.tif","","","Ms. 2_99","99","Page 99","text","","pd","","gez","","Book of Disciples|~|አርድዕት፤|~|Mesehafa Arede'et","The Book of Disciples","The Book of Disciples","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","r","Arede'et አርድዕት","The owner (scribe?) was Gabra Heyewat. On pp. 89, 90, 97, 99, 100, 120, his name is erased and over it inserted the second owner's name Waleda Hawareyat.  The scribe of Beauty of the Creation mentions Abuna Wold (pp. 180).","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kw8c",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009kw9w","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009kw9w-1-master.tif","","","Ms. 2_100","100","Page 100","text","","pd","","gez","","አርድዕት፤|~|Mesehafa Arede'et|~|Book of Disciples","The Book of Disciples","The Book of Disciples","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","v","The owner (scribe?) was Gabra Heyewat. On pp. 89, 90, 97, 99, 100, 120, his name is erased and over it inserted the second owner's name Waleda Hawareyat.  The scribe of Beauty of the Creation mentions Abuna Wold (pp. 180).|~|Arede'et አርድዕት","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kw9w",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009kwbd","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009kwbd-1-master.tif","","","Ms. 2_101","101","Page 101","text","","pd","","gez","","አርድዕት፤|~|Mesehafa Arede'et|~|Book of Disciples","The Book of Disciples","The Book of Disciples","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","r","Arede'et አርድዕት","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kwbd",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009kzfx","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009kzfx-1-master.tif","","","Ms. 2_102","102","Page 102","text","","pd","","gez","","Mesehafa Arede'et|~|Book of Disciples|~|አርድዕት፤","The Book of Disciples","The Book of Disciples","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","v","Arede'et አርድዕት","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kzfx",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009kzgf","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009kzgf-1-master.tif","","","Ms. 2_103","103","Page 103","text","","pd","","gez","","አርድዕት፤|~|Book of Disciples|~|Mesehafa Arede'et","The Book of Disciples","The Book of Disciples","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","r|~|r","Arede'et አርድዕት","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kzgf",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009kzhz","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009kzhz-1-master.tif","","","Ms. 2_104","104","Page 104","text","","pd","","gez","","አርድዕት፤|~|Mesehafa Arede'et|~|Book of Disciples","The Book of Disciples","The Book of Disciples","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","v","Arede'et አርድዕት","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kzhz",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009kzjg","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009kzjg-1-master.tif","","","Ms. 2_105","105","Page 105","text","","pd","","gez","","አርድዕት፤|~|Mesehafa Arede'et|~|Book of Disciples","The Book of Disciples","The Book of Disciples","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","r","Arede'et አርድዕት","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kzjg",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009kzk0","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009kzk0-1-master.tif","","","Ms. 2_106","106","Page 106","text","","pd","","gez","","Book of Disciples|~|አርድዕት፤|~|Mesehafa Arede'et","The Book of Disciples","The Book of Disciples","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","v","Arede'et አርድዕት","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kzk0",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009kzmh","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009kzmh-1-master.tif","","","Ms. 2_107","107","Page 107","text","","pd","","gez","","Book of Disciples|~|Mesehafa Arede'et|~|አርድዕት፤","The Book of Disciples","The Book of Disciples","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","r","Arede'et አርድዕት","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kzmh",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009kzn1","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009kzn1-1-master.tif","","","Ms. 2_108","108","Page 108","text","","pd","","gez","","Mesehafa Arede'et|~|Book of Disciples|~|አርድዕት፤","The Book of Disciples","The Book of Disciples","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","v","Arede'et አርድዕት","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kzn1",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009kzpj","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009kzpj-1-master.tif","","","Ms. 2_109","109","Page 109","text","","pd","","gez","","አርድዕት፤|~|Book of Disciples|~|Mesehafa Arede'et","The Book of Disciples","The Book of Disciples","Ethiopia","18th-19th c.","1700/1899","1 Page","140mm x 95mm","Vellum","r","Arede'et አርድዕት","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kzpj",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009kzq2","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009kzq2-1-master.tif","","","Ms. 2_110","110","Page 110","text","","pd","","gez","","አርድዕት፤|~|Mesehafa Arede'et|~|Book of Disciples","The Book of Disciples","The Book of Disciples","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","v","Arede'et አርድዕት","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kzq2",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009kzrk","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009kzrk-1-master.tif","","","Ms. 2_111","111","Page 111","text","","pd","","gez","","አርድዕት፤|~|Mesehafa Arede'et|~|Book of Disciples","The Book of Disciples","The Book of Disciples","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","r","Arede'et አርድዕት","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kzrk",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009kzs3","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009kzs3-1-master.tif","","","Ms. 2_112","112","Page 112","text","","pd","","gez","","አርድዕት፤|~|Mesehafa Arede'et|~|Book of Disciples","The Book of Disciples","The Book of Disciples","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95mm","Vellum","v","Arede'et አርድዕት","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kzs3",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009kztm","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009kztm-1-master.tif","","","Ms. 2_113","113","Page 113","text","","pd","","gez","","አርድዕት፤|~|Book of Disciples|~|Mesehafa Arede'et","The Book of Disciples","The Book of Disciples","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95mm","Vellum","r","Arede'et አርድዕት","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kztm",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009kzv4","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009kzv4-1-master.tif","","","Ms. 2_114","114","Page 114","text","","pd","","gez","","አርድዕት፤|~|Book of Disciples|~|Mesehafa Arede'et","The Book of Disciples","The Book of Disciples","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95mm","Vellum","v","Arede'et አርድዕት","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kzv4",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009kzwn","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009kzwn-1-master.tif","","","Ms. 2_115","115","Page 115","text","","pd","","gez","","አርድዕት፤|~|Mesehafa Arede'et|~|Book of Disciples","The Book of Disciples","The Book of Disciples","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95mm","Vellum","r","Arede'et አርድዕት","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kzwn",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009kzx5","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009kzx5-1-master.tif","","","Ms. 2_116","116","Page 116","text","","pd","","gez","","Book of Disciples|~|Mesehafa Arede'et|~|አርድዕት፤","The Book of Disciples","The Book of Disciples","Ethiopia","18th-19th c.","1700/1899","1 Page","140mm x 95mm","Vellum","v","Arede'et አርድዕት","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kzx5",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009kzzp","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009kzzp-1-master.tif","","","Ms. 2_117","117","Page 117","text","","pd","","gez","","Book of Disciples|~|Mesehafa Arede'et|~|አርድዕት፤","The Book of Disciples","The Book of Disciples","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95mm","Vellum","r","Arede'et አርድዕት","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kzzp",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009m004","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009m004-1-master.tif","","","Ms. 2_118","118","Page 118","text","","pd","","gez","","አርድዕት፤|~|Book of Disciples|~|Mesehafa Arede'et","The Book of Disciples","The Book of Disciples","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","v","Arede'et አርድዕት","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009m004",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009m01n","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009m01n-1-master.tif","","","Ms. 2_119","119","Page 119","text","","pd","","gez","","Mesehafa Arede'et|~|አርድዕት፤|~|Book of Disciples","The Book of Disciples","The Book of Disciples","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95mm","Vellum","r","Arede'et አርድዕት","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009m01n",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009m025","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009m025-1-master.tif","","","Ms. 2_120","120","Page 120","text","","pd","","","","Book of Disciples|~|Mesehafa Arede'et|~|አርድዕት፤","The Book of Disciples","The Book of Disciples","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95mm","Vellum","v","Arede'et አርድዕት","The owner (scribe?) was Gabra Heyewat. On pp. 89, 90, 97, 99, 100, 120, his name is erased and over it inserted the second owner's name Waleda Hawareyat.  The scribe of Beauty of the Creation mentions Abuna Wold (pp. 180).","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009m025",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009m03p","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009m03p-1-master.tif","","","Ms. 2_121","121","Page 121","text","","pd","","gez","","","","","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm.","Vellum","r","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009m03p",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009m046","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009m046-1-master.tif","","","Ms. 2_122","122","Page 122","text","","pd","","gez","","","","","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","v","Blank page.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009m046",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009m05q","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009m05q-1-master.tif","","","Ms. 2_123","123","Page 123","text","","pd","","gez","","","","","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm.","Vellum","r","Blank page.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009m05q",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009m067","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009m067-1-master.tif","","","Ms. 2_124","124","Page 124","text","","pd","","gez","","","","","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm.","Vellum","v","Blank page.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009m067",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009m07r","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009m07r-1-master.tif","","","Ms. 2_125","125","Page 125","text","","pd","","gez","","ሥነ ፍጥረት|~|Sena Feterat|~|Beauty of the Creation","Beauty of the Creation","Beauty of the Creation","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","r","Beauty of the Creation ሥነ ፍጥረት","Introduction","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009m07r",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009m088","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009m088-1-master.tif","","","Ms. 2_126","126","Page 126","text","","pd","","gez","","Sena Feterat|~|ሥነ ፍጥረት|~|Beauty of the Creation","Beauty of the Creation","Beauty of the Creation","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","v","Beauty of the Creation ሥነ ፍጥረት|~|Introduction","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009m088",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009m09s","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009m09s-1-master.tif","","","Ms. 2_127","127","Page 127","text","","pd","","gez","","Sena Feterat|~|ሥነ ፍጥረት|~|Beauty of the Creation","Beauty of the Creation","Beauty of the Creation","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","r","Introduction|~|Beauty of the Creation ሥነ ፍጥረት","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009m09s",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009m0b9","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009m0b9-1-master.tif","","","Ms. 2_128","128","Page 128","text","","pd","","gez","","Sena Feterat|~|Beauty of the Creation|~|ሥነ ፍጥረት","Beauty of the Creation","Beauty of the Creation","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","v","Beauty of the Creation ሥነ ፍጥረት|~|Introduction","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009m0b9",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009m0ct","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009m0ct-1-master.tif","","","Ms. 2_129","129","Page 129","text","","pd","","gez","","ሥነ ፍጥረት|~|Beauty of the Creation|~|Sena Feterat","Beauty of the Creation","Beauty of the Creation","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","r","Beauty of the Creation ሥነ ፍጥረት|~|Introduction","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009m0ct",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009m0db","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009m0db-1-master.tif","","","Ms. 2_130","130","Page 130","text","","pd","","gez","","Sena Feterat|~|Beauty of the Creation|~|ሥነ ፍጥረት","Beauty of the Creation","Beauty of the Creation","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","v","Beauty of the Creation ሥነ ፍጥረት|~|Introduction","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009m0db",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009m0fv","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009m0fv-1-master.tif","","","Ms. 2_131","131","Page 131","text","","pd","","gez","","Sena Feterat|~|ሥነ ፍጥረት|~|Beauty of the Creation","Beauty of the Creation","Beauty of the Creation","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","r","Beauty of the Creation ሥነ ፍጥረት|~|Introduction","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009m0fv",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009m0gc","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009m0gc-1-master.tif","","","Ms. 2_132","132","Page 132","text","","pd","","gez","","Sena Feterat|~|ሥነ ፍጥረት|~|Beauty of the Creation","Beauty of the Creation","Beauty of the Creation","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","v","Introduction|~|Beauty of the Creation ሥነ ፍጥረት|~|Creation of Sunday","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009m0gc",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009m0hw","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009m0hw-1-master.tif","","","Ms. 2_133","133","Page 133","text","","pd","","gez","","Beauty of the Creation|~|Sena Feterat|~|ሥነ ፍጥረት","Beauty of the Creation","Beauty of the Creation","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","","Beauty of the Creation ሥነ ፍጥረት|~|Creation of Sunday","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009m0hw",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009m0jd","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009m0jd-1-master.tif","","","Ms. 2_134","134","Page 134","text","","pd","","gez","","Beauty of the Creation|~|ሥነ ፍጥረት|~|Sena Feterat","Beauty of the Creation","Beauty of the Creation","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","v","Creation of Sunday|~|Beauty of the Creation ሥነ ፍጥረት","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009m0jd",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009m0kx","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009m0kx-1-master.tif","","","Ms. 2_135","135","Page 135","text","","pd","","gez","","Beauty of the Creation|~|ሥነ ፍጥረት|~|Sena Feterat","Beauty of the Creation","Beauty of the Creation","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","r","Creation of Sunday|~|Beauty of the Creation ሥነ ፍጥረት","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009m0kx",""
