Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Name.creator,Type.typeOfResource,viewingHint,Text direction,Visibility,IIIF Range,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Coverage.geographic,Name.subject,Name.contributor,Subject,Rights.countryCreation,Rights.rightsHolderContact,Language,AltTitle.uniform,Name.architect,Name.photographer,AltTitle.other,Name.repository,Relation.isPartOf,Format.dimensions,Alt ID.local,Rights.statementLocal,Description.note,Title,Date.creation,Format.extent,Date.normalized,Format.medium,Publisher.placeOfOrigin,Publisher.publisherName,Description.abstract,Opac url,Finding Aid URL,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001pzfqp,ark:/21198/zz001pzffj,1,In progress,Page,neutra/masters/srgb/21198-zz001pzfqp_1554946_master.tif,5,,,,,,,,,,,,,,,,,,,,Construction reference files (1946-1967),,,,,,,c1179_b306_f(13)_05,,,Page 05,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001pzfqp,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001pzfr6,ark:/21198/zz001pzffj,1,In progress,Page,neutra/masters/srgb/21198-zz001pzfr6_1554943_master.tif,4,,,,,,,,,,,,,,,,,,,,Construction reference files (1946-1967),,,,,,,c1179_b306_f(13)_04,,,Page 04,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001pzfr6,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001pzfsq,ark:/21198/zz001pzffj,2,Completed,Page,neutra/masters/srgb/21198-zz001pzfsq_1554976_master.tif,15,,,,,,,,,,,,,,,,,,,,Construction reference files (1946-1967),,,,,,,c1179_b306_f(13)_15,,,Page 15,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001pzfsq,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001pzft7,ark:/21198/zz001pzffj,2,Completed,Page,neutra/masters/srgb/21198-zz001pzft7_1554937_master.tif,2,,,,,,,,,,,,,,,,,,,,Construction reference files (1946-1967),,,,,,,c1179_b306_f(13)_02,,,Page 02,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001pzft7,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001pzfvr,ark:/21198/zz001pzffj,2,Completed,Page,neutra/masters/srgb/21198-zz001pzfvr_1554982_master.tif,17,,,,,,,,,,,,,,,,,,,,Construction reference files (1946-1967),,,,,,,c1179_b306_f(13)_17,,,Page 17,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001pzfvr,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001pzfw8,ark:/21198/zz001pzffj,1,In progress,Page,neutra/masters/srgb/21198-zz001pzfw8_1554955_master.tif,8,,,,,,,,,,,,,,,,,,,,Construction reference files (1946-1967),,,,,,,c1179_b306_f(13)_08,,,Page 08,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001pzfw8,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001pzfxs,ark:/21198/zz001pzffj,2,Completed,Page,neutra/masters/srgb/21198-zz001pzfxs_1554973_master.tif,14,,,,,,,,,,,,,,,,,,,,Construction reference files (1946-1967),,,,,,,c1179_b306_f(13)_14,,,Page 14,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001pzfxs,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001pzfz9,ark:/21198/zz001pzffj,2,Completed,Page,neutra/masters/srgb/21198-zz001pzfz9_1554934_master.tif,1,,,,,,,,,,,,,,,,,,,,Construction reference files (1946-1967),,,,,,,c1179_b306_f(13)_01,,,Page 01,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001pzfz9,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001pzg09,ark:/21198/zz001pzffj,2,Completed,Page,neutra/masters/srgb/21198-zz001pzg09_1554970_master.tif,13,,,,,,,,,,,,,,,,,,,,Construction reference files (1946-1967),,,,,,,c1179_b306_f(13)_13,,,Page 13,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001pzg09,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001pzg1t,ark:/21198/zz001pzffj,2,Completed,Page,neutra/masters/srgb/21198-zz001pzg1t_1554967_master.tif,12,,,,,,,,,,,,,,,,,,,,Construction reference files (1946-1967),,,,,,,c1179_b306_f(13)_12,,,Page 12,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001pzg1t,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001pzg2b,ark:/21198/zz001pzffj,2,Completed,Page,neutra/masters/srgb/21198-zz001pzg2b_1556913_master.tif,20,,,,,,,,,,,,,,,,,,,,Construction reference files (1946-1967),,,,,,,c1179_b306_f(13)_20,,,Page 20,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001pzg2b,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001pzg3v,ark:/21198/zz001pzffj,2,Completed,Page,neutra/masters/srgb/21198-zz001pzg3v_1554979_master.tif,16,,,,,,,,,,,,,,,,,,,,Construction reference files (1946-1967),,,,,,,c1179_b306_f(13)_16,,,Page 16,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001pzg3v,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001pzg4c,ark:/21198/zz001pzffj,2,Completed,Page,neutra/masters/srgb/21198-zz001pzg4c_1556907_master.tif,18,,,,,,,,,,,,,,,,,,,,Construction reference files (1946-1967),,,,,,,c1179_b306_f(13)_18,,,Page 18,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001pzg4c,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0023122s,ark:/21198/zz0023120r,2,Completed,Page,neutra/masters/srgb/21198-zz0023122s_1556979_master.tif,38,,,,,,,,,,,,,,,,,,,,Construction reference files (1946-1967),,,,,,,c1179_b306_f(13)_38,,,Page 38,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0023122s,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00231239,ark:/21198/zz0023120r,2,Completed,Page,neutra/masters/srgb/21198-zz00231239_1556928_master.tif,21,,,,,,,,,,,,,,,,,,,,Construction reference files (1946-1967),,,,,,,c1179_b306_f(13)_21,,,Page 21,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00231239,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0023124t,ark:/21198/zz0023120r,2,Completed,Page,neutra/masters/srgb/21198-zz0023124t_1556934_master.tif,23,,,,,,,,,,,,,,,,,,,,Construction reference files (1946-1967),,,,,,,c1179_b306_f(13)_23,,,Page 23,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0023124t,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0023125b,ark:/21198/zz0023120r,2,Completed,Page,neutra/masters/srgb/21198-zz0023125b_1556949_master.tif,28,,,,,,,,,,,,,,,,,,,,Construction reference files (1946-1967),,,,,,,c1179_b306_f(13)_28,,,Page 28,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0023125b,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0023126v,ark:/21198/zz0023120r,2,Completed,Page,neutra/masters/srgb/21198-zz0023126v_1556967_master.tif,34,,,,,,,,,,,,,,,,,,,,Construction reference files (1946-1967),,,,,,,c1179_b306_f(13)_34,,,Page 34,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0023126v,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0023127c,ark:/21198/zz0023120r,2,Completed,Page,neutra/masters/srgb/21198-zz0023127c_1556982_master.tif,39,,,,,,,,,,,,,,,,,,,,Construction reference files (1946-1967),,,,,,,c1179_b306_f(13)_39,,,Page 39,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0023127c,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0023128w,ark:/21198/zz0023120r,1,In progress,Page,neutra/masters/srgb/21198-zz0023128w_1556940_master.tif,25,,,,,,,,,,,,,,,,,,,,Construction reference files (1946-1967),,,,,,,c1179_b306_f(13)_25,,,Page 25,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0023128w,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0023129d,ark:/21198/zz0023120r,2,Completed,Page,neutra/masters/srgb/21198-zz0023129d_1556946_master.tif,27,,,,,,,,,,,,,,,,,,,,Construction reference files (1946-1967),,,,,,,c1179_b306_f(13)_27,,,Page 27,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0023129d,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002312bx,ark:/21198/zz0023120r,2,Completed,Page,neutra/masters/srgb/21198-zz002312bx_1556943_master.tif,26,,,,,,,,,,,,,,,,,,,,Construction reference files (1946-1967),,,,,,,c1179_b306_f(13)_26,,,Page 26,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002312bx,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002312cf,ark:/21198/zz0023120r,2,Completed,Page,neutra/masters/srgb/21198-zz002312cf_1556970_master.tif,35,,,,,,,,,,,,,,,,,,,,Construction reference files (1946-1967),,,,,,,c1179_b306_f(13)_35,,,Page 35,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002312cf,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002312dz,ark:/21198/zz0023120r,2,Completed,Page,neutra/masters/srgb/21198-zz002312dz_1556988_master.tif,41,,,,,,,,,,,,,,,,,,,,Construction reference files (1946-1967),,,,,,,c1179_b306_f(13)_41,,,Page 41,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002312dz,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002312fg,ark:/21198/zz0023120r,2,Completed,Page,neutra/masters/srgb/21198-zz002312fg_1556952_master.tif,29,,,,,,,,,,,,,,,,,,,,Construction reference files (1946-1967),,,,,,,c1179_b306_f(13)_29,,,Page 29,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002312fg,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002312g0,ark:/21198/zz0023120r,2,Completed,Page,neutra/masters/srgb/21198-zz002312g0_1556955_master.tif,30,,,,,,,,,,,,,,,,,,,,Construction reference files (1946-1967),,,,,,,c1179_b306_f(13)_30,,,Page 30,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002312g0,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002312hh,ark:/21198/zz0023120r,2,Completed,Page,neutra/masters/srgb/21198-zz002312hh_1556937_master.tif,24,,,,,,,,,,,,,,,,,,,,Construction reference files (1946-1967),,,,,,,c1179_b306_f(13)_24,,,Page 24,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002312hh,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002312j1,ark:/21198/zz0023120r,1,In progress,Page,neutra/masters/srgb/21198-zz002312j1_1556973_master.tif,36,,,,,,,,,,,,,,,,,,,,Construction reference files (1946-1967),,,,,,,c1179_b306_f(13)_36,,,Page 36,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002312j1,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002312kj,ark:/21198/zz0023120r,2,Completed,Page,neutra/masters/srgb/21198-zz002312kj_1556991_master.tif,42,,,,,,,,,,,,,,,,,,,,Construction reference files (1946-1967),,,,,,,c1179_b306_f(13)_42,,,Page 42,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002312kj,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002312m2,ark:/21198/zz0023120r,2,Completed,Page,neutra/masters/srgb/21198-zz002312m2_1556958_master.tif,31,,,,,,,,,,,,,,,,,,,,Construction reference files (1946-1967),,,,,,,c1179_b306_f(13)_31,,,Page 31,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002312m2,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002312nk,ark:/21198/zz0023120r,2,Completed,Page,neutra/masters/srgb/21198-zz002312nk_1556961_master.tif,32,,,,,,,,,,,,,,,,,,,,Construction reference files (1946-1967),,,,,,,c1179_b306_f(13)_32,,,Page 32,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002312nk,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002312p3,ark:/21198/zz0023120r,2,Completed,Page,neutra/masters/srgb/21198-zz002312p3_1556931_master.tif,22,,,,,,,,,,,,,,,,,,,,Construction reference files (1946-1967),,,,,,,c1179_b306_f(13)_22,,,Page 22,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002312p3,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002312qm,ark:/21198/zz0023120r,2,Completed,Page,neutra/masters/srgb/21198-zz002312qm_1556976_master.tif,37,,,,,,,,,,,,,,,,,,,,Construction reference files (1946-1967),,,,,,,c1179_b306_f(13)_37,,,Page 37,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002312qm,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002312r4,ark:/21198/zz0023120r,2,Completed,Page,neutra/masters/srgb/21198-zz002312r4_1556985_master.tif,40,,,,,,,,,,,,,,,,,,,,Construction reference files (1946-1967),,,,,,,c1179_b306_f(13)_40,,,Page 40,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002312r4,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002312sn,ark:/21198/zz0023120r,2,Completed,Page,neutra/masters/srgb/21198-zz002312sn_1556964_master.tif,33,,,,,,,,,,,,,,,,,,,,Construction reference files (1946-1967),,,,,,,c1179_b306_f(13)_33,,,Page 33,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002312sn,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002312vp,ark:/21198/zz002312t5,2,Completed,Page,neutra/masters/srgb/21198-zz002312vp_1557011_master.tif,44,,,,,,,,,,,,,,,,,,,,Construction reference files (1946-1967),,,,,,,c1179_b306_f(13)_44,,,Page 44,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002312vp,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002312w6,ark:/21198/zz002312t5,2,Completed,Page,neutra/masters/srgb/21198-zz002312w6_1557019_master.tif,46,,,,,,,,,,,,,,,,,,,,Construction reference files (1946-1967),,,,,,,c1179_b306_f(13)_46,,,Page 46,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002312w6,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002312xq,ark:/21198/zz002312t5,2,Completed,Page,neutra/masters/srgb/21198-zz002312xq_1557040_master.tif,53,,,,,,,,,,,,,,,,,,,,Construction reference files (1946-1967),,,,,,,c1179_b306_f(13)_53,,,Page 53,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002312xq,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002312z7,ark:/21198/zz002312t5,2,Completed,Page,neutra/masters/srgb/21198-zz002312z7_1557025_master.tif,48,,,,,,,,,,,,,,,,,,,,Construction reference files (1946-1967),,,,,,,c1179_b306_f(13)_48,,,Page 48,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002312z7,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00231307,ark:/21198/zz002312t5,2,Completed,Page,neutra/masters/srgb/21198-zz00231307_1557034_master.tif,51,,,,,,,,,,,,,,,,,,,,Construction reference files (1946-1967),,,,,,,c1179_b306_f(13)_51,,,Page 51,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00231307,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0023131r,ark:/21198/zz002312t5,2,Completed,Page,neutra/masters/srgb/21198-zz0023131r_1557006_master.tif,43,,,,,,,,,,,,,,,,,,,,Construction reference files (1946-1967),,,,,,,c1179_b306_f(13)_43,,,Page 43,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0023131r,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00231328,ark:/21198/zz002312t5,1,In progress,Page,neutra/masters/srgb/21198-zz00231328_1557016_master.tif,45,,,,,,,,,,,,,,,,,,,,Construction reference files (1946-1967),,,,,,,c1179_b306_f(13)_45,,,Page 45,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00231328,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0023133s,ark:/21198/zz002312t5,2,Completed,Page,neutra/masters/srgb/21198-zz0023133s_1557022_master.tif,47,,,,,,,,,,,,,,,,,,,,Construction reference files (1946-1967),,,,,,,c1179_b306_f(13)_47,,,Page 47,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0023133s,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00231349,ark:/21198/zz002312t5,2,Completed,Page,neutra/masters/srgb/21198-zz00231349_1557031_master.tif,50,,,,,,,,,,,,,,,,,,,,Construction reference files (1946-1967),,,,,,,c1179_b306_f(13)_50,,,Page 50,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00231349,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0023135t,ark:/21198/zz002312t5,2,Completed,Page,neutra/masters/srgb/21198-zz0023135t_1557037_master.tif,52,,,,,,,,,,,,,,,,,,,,Construction reference files (1946-1967),,,,,,,c1179_b306_f(13)_52,,,Page 52,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0023135t,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0023136b,ark:/21198/zz002312t5,2,Completed,Page,neutra/masters/srgb/21198-zz0023136b_1557028_master.tif,49,,,,,,,,,,,,,,,,,,,,Construction reference files (1946-1967),,,,,,,c1179_b306_f(13)_49,,,Page 49,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0023136b,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002316hf,ark:/21198/zz002316gx,2,Completed,Page,neutra/masters/srgb/21198-zz002316hf_1557283_master.tif,62,,,,,,,,,,,,,,,,,,,,Construction reference files (1946-1967),,,,,,,c1179_b306_f(13)_62,,,Page 62,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002316hf,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002316jz,ark:/21198/zz002316gx,2,Completed,Page,neutra/masters/srgb/21198-zz002316jz_1557322_master.tif,65,,,,,,,,,,,,,,,,,,,,Construction reference files (1946-1967),,,,,,,c1179_b306_f(13)_65,,,Page 65,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002316jz,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002316kg,ark:/21198/zz002316gx,2,Completed,Page,neutra/masters/srgb/21198-zz002316kg_1557397_master.tif,71,,,,,,,,,,,,,,,,,,,,Construction reference files (1946-1967),,,,,,,c1179_b306_f(13)_71,,,Page 71,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002316kg,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002316m0,ark:/21198/zz002316gx,2,Completed,Page,neutra/masters/srgb/21198-zz002316m0_1557193_master.tif,54,,,,,,,,,,,,,,,,,,,,Construction reference files (1946-1967),,,,,,,c1179_b306_f(13)_54,,,Page 54,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002316m0,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002316nh,ark:/21198/zz002316gx,2,Completed,Page,neutra/masters/srgb/21198-zz002316nh_1557373_master.tif,69,,,,,,,,,,,,,,,,,,,,Construction reference files (1946-1967),,,,,,,c1179_b306_f(13)_69,,,Page 69,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002316nh,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002316p1,ark:/21198/zz002316gx,2,Completed,Page,neutra/masters/srgb/21198-zz002316p1_1557274_master.tif,61,,,,,,,,,,,,,,,,,,,,Construction reference files (1946-1967),,,,,,,c1179_b306_f(13)_61,,,Page 61,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002316p1,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002316qj,ark:/21198/zz002316gx,2,Completed,Page,neutra/masters/srgb/21198-zz002316qj_1557331_master.tif,66,,,,,,,,,,,,,,,,,,,,Construction reference files (1946-1967),,,,,,,c1179_b306_f(13)_66,,,Page 66,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002316qj,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002316r2,ark:/21198/zz002316gx,2,Completed,Page,neutra/masters/srgb/21198-zz002316r2_1557250_master.tif,59,,,,,,,,,,,,,,,,,,,,Construction reference files (1946-1967),,,,,,,c1179_b306_f(13)_59,,,Page 59,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002316r2,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002316sk,ark:/21198/zz002316gx,2,Completed,Page,neutra/masters/srgb/21198-zz002316sk_1557212_master.tif,56,,,,,,,,,,,,,,,,,,,,Construction reference files (1946-1967),,,,,,,c1179_b306_f(13)_56,,,Page 56,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002316sk,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002316t3,ark:/21198/zz002316gx,2,Completed,Page,neutra/masters/srgb/21198-zz002316t3_1557386_master.tif,70,,,,,,,,,,,,,,,,,,,,Construction reference files (1946-1967),,,,,,,c1179_b306_f(13)_70,,,Page 70,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002316t3,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002316vm,ark:/21198/zz002316gx,2,Completed,Page,neutra/masters/srgb/21198-zz002316vm_1557295_master.tif,63,,,,,,,,,,,,,,,,,,,,Construction reference files (1946-1967),,,,,,,c1179_b306_f(13)_63,,,Page 63,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002316vm,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002316w4,ark:/21198/zz002316gx,2,Completed,Page,neutra/masters/srgb/21198-zz002316w4_1557348_master.tif,67,,,,,,,,,,,,,,,,,,,,Construction reference files (1946-1967),,,,,,,c1179_b306_f(13)_67,,,Page 67,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002316w4,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002316xn,ark:/21198/zz002316gx,2,Completed,Page,neutra/masters/srgb/21198-zz002316xn_1557227_master.tif,57,,,,,,,,,,,,,,,,,,,,Construction reference files (1946-1967),,,,,,,c1179_b306_f(13)_57,,,Page 57,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002316xn,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002316z5,ark:/21198/zz002316gx,2,Completed,Page,neutra/masters/srgb/21198-zz002316z5_1557236_master.tif,58,,,,,,,,,,,,,,,,,,,,Construction reference files (1946-1967),,,,,,,c1179_b306_f(13)_58,,,Page 58,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002316z5,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00231705,ark:/21198/zz002316gx,2,Completed,Page,neutra/masters/srgb/21198-zz00231705_1557401_master.tif,72,,,,,,,,,,,,,,,,,,,,Construction reference files (1946-1967),,,,,,,c1179_b306_f(13)_72,,,Page 72,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00231705,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0023171p,ark:/21198/zz002316gx,2,Completed,Page,neutra/masters/srgb/21198-zz0023171p_1557314_master.tif,64,,,,,,,,,,,,,,,,,,,,Construction reference files (1946-1967),,,,,,,c1179_b306_f(13)_64,,,Page 64,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0023171p,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00231726,ark:/21198/zz002316gx,2,Completed,Page,neutra/masters/srgb/21198-zz00231726_1557357_master.tif,68,,,,,,,,,,,,,,,,,,,,Construction reference files (1946-1967),,,,,,,c1179_b306_f(13)_68,,,Page 68,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00231726,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0023173q,ark:/21198/zz002316gx,2,Completed,Page,neutra/masters/srgb/21198-zz0023173q_1557208_master.tif,55,,,,,,,,,,,,,,,,,,,,Construction reference files (1946-1967),,,,,,,c1179_b306_f(13)_55,,,Page 55,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0023173q,
