"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.publicationStatus","Subject","Rights.servicesContact","Language","Name.artist","Name.repository","Relation.isPartOf","Name.creator","Coverage.geographic","Author","Relation.rectoVerso","Relation.pageNumber","Title","Alt ID.local","Description.adminnote","Description.note","Format.dimensions","AltTitle.firstLine","Description.caption","AltTitle.descriptive","Format.medium","Format.extent","Place of origin","Date.normalized","Date.creation","Description.abstract","Description.tableOfContents","AltTitle.uniform","AltTitle.other","Opac url","Alt ID.url","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002khdmz","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002khdmz_2409042_master.tif","72","","","","","","","","","","","","","","","","","","","","v","","page 70","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002khdmz",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002khdng","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002khdng_2409047_master.tif","73","","","","","","","","","","","","","","","","","","","","r","","page 71","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002khdng",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002khdp0","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002khdp0_2409050_master.tif","74","","","","","","","","","","","","","","","","","","","","v","","page 72","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002khdp0",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002khdqh","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002khdqh_2409053_master.tif","75","","","","","","","","","","","","","","","","","","","","r","","page 73","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002khdqh",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002khdr1","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002khdr1_2409056_master.tif","76","","","","","","","","","","","","","","","","","","","","v","","page 74","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002khdr1",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002khdsj","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002khdsj_2409059_master.tif","77","","","","","","","","","","","","","","","","","","","","r","","page 75","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002khdsj",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002khdt2","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002khdt2_2409062_master.tif","78","","","","","","","","","","","","","","","","","","","","v","","page 76","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002khdt2",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002khdvk","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002khdvk_2409065_master.tif","79","","","","","","","","","","","","","","","","","","","","r","","page 77","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002khdvk",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002khdw3","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002khdw3_2409068_master.tif","80","","","","","","","","","","","","","","","","","","","","r","","page 78","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002khdw3",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002khf1n","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002khf1n_2409071_master.tif","81","","","","","","","","","","","","","","","","","","","","r","","page 79","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002khf1n",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002khf25","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002khf25_2409074_master.tif","82","","","","","","","","","","","","","","","","","","","","v","","page 80","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002khf25",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002khf3p","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002khf3p_2409077_master.tif","83","","","","","","","","","","","","","","","","","","","","v","","page 81","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002khf3p",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002khf46","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002khf46_2409080_master.tif","84","","","","","","","","","","","","","","","","","","","","v","","page 82","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002khf46",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002khf5q","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002khf5q_2409083_master.tif","85","","","","","","","","","","","","","","","","","","","","r","","page 83","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002khf5q",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002khf67","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002khf67_2409086_master.tif","86","","","","","","","","","","","","","","","","","","","","v","","page 84","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002khf67",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002khf7r","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002khf7r_2409097_master.tif","87","","","","","","","","","","","","","","","","","","","","r","","page 85","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002khf7r",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002khf88","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002khf88_2409100_master.tif","88","","","","","","","","","","","","","","","","","","","","v","","page 86","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002khf88",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002khf9s","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002khf9s_2409103_master.tif","89","","","","","","","","","","","","","","","","","","","","r","","page 87","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002khf9s",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002khfb9","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002khfb9_2409118_master.tif","90","","","","","","","","","","","","","","","","","","","","r","","page 88","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002khfb9",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002khfct","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002khfct_2409115_master.tif","91","","","","","","","","","","","","","","","","","","","","v","","page 89","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002khfct",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002khfdb","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002khfdb_2409112_master.tif","92","","","","","","","","","","","","","","","","","","","","v","","page 90","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002khfdb",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002khffv","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002khffv_2409121_master.tif","93","","","","","","","","","","","","","","","","","","","","r","","page 91","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002khffv",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002khfgc","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002khfgc_2409124_master.tif","94","","","","","","","","","","","","","","","","","","","","v","","page 92","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002khfgc",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002khfhw","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002khfhw_2409127_master.tif","95","","","","","","","","","","","","","","","","","","","","r","","page 93","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002khfhw",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002khfjd","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002khfjd_2409130_master.tif","96","","","","","","","","","","","","","","","","","","","","v","","page 94","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002khfjd",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002khfkx","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002khfkx_2409133_master.tif","97","","","","","","","","","","","","","","","","","","","","r","","page 95","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002khfkx",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002khfmf","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002khfmf_2409136_master.tif","98","","","","","","","","","","","","","","","","","","","","v","","page 96","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002khfmf",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002khfnz","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002khfnz_2409139_master.tif","99","","","","","","","","","","","","","","","","","","","","r","","page 97","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002khfnz",""
