"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.publicationStatus","Subject","Rights.servicesContact","Language","Name.artist","Name.repository","Relation.isPartOf","Name.creator","Coverage.geographic","Author","Relation.rectoVerso","Relation.pageNumber","Title","Alt ID.local","Description.adminnote","Description.note","Format.dimensions","AltTitle.firstLine","Description.caption","AltTitle.descriptive","Format.medium","Format.extent","Place of origin","Date.normalized","Date.creation","Description.abstract","Description.tableOfContents","AltTitle.uniform","AltTitle.other","Opac url","Alt ID.url","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh64t","ark:/21198/zz002kh0t8","2","Completed","Page","boundman170/masters/21198-zz002kh64t_2408305_master.tif","71","","","","","","","","","","","","","","","","","","","","r","","page 34 recto","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh64t",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh65b","ark:/21198/zz002kh0t8","2","Completed","Page","boundman170/masters/21198-zz002kh65b_2408308_master.tif","72","","","","","","","","","","","","","","","","","","","","v","","page 35 verso","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh65b",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh66v","ark:/21198/zz002kh0t8","2","Completed","Page","boundman170/masters/21198-zz002kh66v_2408311_master.tif","73","","","","","","","","","","","","","","","","","","","","r","","page 35 recto","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh66v",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh67c","ark:/21198/zz002kh0t8","2","Completed","Page","boundman170/masters/21198-zz002kh67c_2408314_master.tif","74","","","","","","","","","","","","","","","","","","","","v","","page 36 verso","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh67c",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh68w","ark:/21198/zz002kh0t8","2","Completed","Page","boundman170/masters/21198-zz002kh68w_2408317_master.tif","75","","","","","","","","","","","","","","","","","","","","r","","page 36 recto","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh68w",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh69d","ark:/21198/zz002kh0t8","2","Completed","Page","boundman170/masters/21198-zz002kh69d_2408320_master.tif","76","","","","","","","","","","","","","","","","","","","","v","","page 37 verso","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh69d",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh6bx","ark:/21198/zz002kh0t8","2","Completed","Page","boundman170/masters/21198-zz002kh6bx_2408323_master.tif","77","","","","","","","","","","","","","","","","","","","","r","","page 37 recto","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh6bx",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh6cf","ark:/21198/zz002kh0t8","2","Completed","Page","boundman170/masters/21198-zz002kh6cf_2408326_master.tif","78","","","","","","","","","","","","","","","","","","","","r","","page 38 verso","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh6cf",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh6dz","ark:/21198/zz002kh0t8","2","Completed","Page","boundman170/masters/21198-zz002kh6dz_2408329_master.tif","79","","","","","","","","","","","","","","","","","","","","r","","page 38 recto","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh6dz",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh6fg","ark:/21198/zz002kh0t8","2","Completed","Page","boundman170/masters/21198-zz002kh6fg_2408332_master.tif","80","","","","","","","","","","","","","","","","","","","","v","","page 39 verso","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh6fg",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh6g0","ark:/21198/zz002kh0t8","2","Completed","Page","boundman170/masters/21198-zz002kh6g0_2408335_master.tif","81","","","","","","","","","","","","","","","","","","","","r","","page 39 recto","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh6g0",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh6hh","ark:/21198/zz002kh0t8","2","Completed","Page","boundman170/masters/21198-zz002kh6hh_2408338_master.tif","82","","","","","","","","","","","","","","","","","","","","v","","page 40 verso","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh6hh",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh6j1","ark:/21198/zz002kh0t8","2","Completed","Page","boundman170/masters/21198-zz002kh6j1_2408341_master.tif","83","","","","","","","","","","","","","","","","","","","","r","","page 40 recto","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh6j1",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh6kj","ark:/21198/zz002kh0t8","2","Completed","Page","boundman170/masters/21198-zz002kh6kj_2408344_master.tif","84","","","","","","","","","","","","","","","","","","","","v","","page 41 verso","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh6kj",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh6m2","ark:/21198/zz002kh0t8","2","Completed","Page","boundman170/masters/21198-zz002kh6m2_2408347_master.tif","85","","","","","","","","","","","","","","","","","","","","r","","page 41 recto","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh6m2",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh6nk","ark:/21198/zz002kh0t8","2","Completed","Page","boundman170/masters/21198-zz002kh6nk_2408350_master.tif","86","","","","","","","","","","","","","","","","","","","","v","","page 42 verso","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh6nk",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh6p3","ark:/21198/zz002kh0t8","2","Completed","Page","boundman170/masters/21198-zz002kh6p3_2408353_master.tif","87","","","","","","","","","","","","","","","","","","","","r","","page 42 recto","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh6p3",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh6qm","ark:/21198/zz002kh0t8","2","Completed","Page","boundman170/masters/21198-zz002kh6qm_2408356_master.tif","88","","","","","","","","","","","","","","","","","","","","v","","page 43 verso","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh6qm",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh6r4","ark:/21198/zz002kh0t8","2","Completed","Page","boundman170/masters/21198-zz002kh6r4_2408359_master.tif","89","","","","","","","","","","","","","","","","","","","","r","","page 43 recto","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh6r4",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh6sn","ark:/21198/zz002kh0t8","2","Completed","Page","boundman170/masters/21198-zz002kh6sn_2408362_master.tif","90","","","","","","","","","","","","","","","","","","","","v","","page 44 verso","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh6sn",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh6t5","ark:/21198/zz002kh0t8","2","Completed","Page","boundman170/masters/21198-zz002kh6t5_2408365_master.tif","91","","","","","","","","","","","","","","","","","","","","r","","page 44 recto","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh6t5",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh6vp","ark:/21198/zz002kh0t8","2","Completed","Page","boundman170/masters/21198-zz002kh6vp_2408368_master.tif","92","","","","","","","","","","","","","","","","","","","","v","","page 45 verso","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh6vp",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh6w6","ark:/21198/zz002kh0t8","2","Completed","Page","boundman170/masters/21198-zz002kh6w6_2408371_master.tif","93","","","","","","","","","","","","","","","","","","","","r","","page 45 recto","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh6w6",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh6xq","ark:/21198/zz002kh0t8","2","Completed","Page","boundman170/masters/21198-zz002kh6xq_2408374_master.tif","94","","","","","","","","","","","","","","","","","","","","v","","page 46 verso","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh6xq",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh6z7","ark:/21198/zz002kh0t8","2","Completed","Page","boundman170/masters/21198-zz002kh6z7_2408377_master.tif","95","","","","","","","","","","","","","","","","","","","","r","","page 46 recto","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh6z7",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh707","ark:/21198/zz002kh0t8","2","Completed","Page","boundman170/masters/21198-zz002kh707_2408380_master.tif","96","","","","","","","","","","","","","","","","","","","","v","","page 47 verso","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh707",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh71r","ark:/21198/zz002kh0t8","2","Completed","Page","boundman170/masters/21198-zz002kh71r_2408383_master.tif","97","","","","","","","","","","","","","","","","","","","","r","","page 47 recto","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh71r",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh728","ark:/21198/zz002kh0t8","2","Completed","Page","boundman170/masters/21198-zz002kh728_2408386_master.tif","98","","","","","","","","","","","","","","","","","","","","v","","page 48 verso","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh728",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh73s","ark:/21198/zz002kh0t8","2","Completed","Page","boundman170/masters/21198-zz002kh73s_2408389_master.tif","99","","","","","","","","","","","","","","","","","","","","r","","page 48 recto","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh73s",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh749","ark:/21198/zz002kh0t8","2","Completed","Page","boundman170/masters/21198-zz002kh749_2408392_master.tif","100","","","","","","","","","","","","","","","","","","","","v","","page 49 verso","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh749",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh75t","ark:/21198/zz002kh0t8","2","Completed","Page","boundman170/masters/21198-zz002kh75t_2408395_master.tif","101","","","","","","","","","","","","","","","","","","","","r","","page 49 recto","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh75t",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh76b","ark:/21198/zz002kh0t8","2","Completed","Page","boundman170/masters/21198-zz002kh76b_2408398_master.tif","102","","","","","","","","","","","","","","","","","","","","v","","page 50 verso","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh76b",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh77v","ark:/21198/zz002kh0t8","2","Completed","Page","boundman170/masters/21198-zz002kh77v_2408401_master.tif","103","","","","","","","","","","","","","","","","","","","","r","","page 50 recto","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh77v",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh78c","ark:/21198/zz002kh0t8","2","Completed","Page","boundman170/masters/21198-zz002kh78c_2408404_master.tif","104","","","","","","","","","","","","","","","","","","","","v","","page 51 verso","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh78c",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh79w","ark:/21198/zz002kh0t8","2","Completed","Page","boundman170/masters/21198-zz002kh79w_2408407_master.tif","105","","","","","","","","","","","","","","","","","","","","r","","page 51 recto","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh79w",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh7bd","ark:/21198/zz002kh0t8","2","Completed","Page","boundman170/masters/21198-zz002kh7bd_2408410_master.tif","106","","","","","","","","","","","","","","","","","","","","v","","page 52 verso","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh7bd",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh7cx","ark:/21198/zz002kh0t8","2","Completed","Page","boundman170/masters/21198-zz002kh7cx_2408413_master.tif","107","","","","","","","","","","","","","","","","","","","","r","","page 52 recto","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh7cx",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh7df","ark:/21198/zz002kh0t8","2","Completed","Page","boundman170/masters/21198-zz002kh7df_2408416_master.tif","108","","","","","","","","","","","","","","","","","","","","v","","page 53 verso","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh7df",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh7fz","ark:/21198/zz002kh0t8","2","Completed","Page","boundman170/masters/21198-zz002kh7fz_2408419_master.tif","109","","","","","","","","","","","","","","","","","","","","r","","page 53 recto","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh7fz",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh7gg","ark:/21198/zz002kh0t8","2","Completed","Page","boundman170/masters/21198-zz002kh7gg_2408422_master.tif","110","","","","","","","","","","","","","","","","","","","","v","","page 54 verso","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh7gg",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh7h0","ark:/21198/zz002kh0t8","2","Completed","Page","boundman170/masters/21198-zz002kh7h0_2408425_master.tif","111","","","","","","","","","","","","","","","","","","","","r","","page 54 recto","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh7h0",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh7jh","ark:/21198/zz002kh0t8","2","Completed","Page","boundman170/masters/21198-zz002kh7jh_2408428_master.tif","112","","","","","","","","","","","","","","","","","","","","v","","page 55 verso","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh7jh",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh7k1","ark:/21198/zz002kh0t8","2","Completed","Page","boundman170/masters/21198-zz002kh7k1_2408431_master.tif","113","","","","","","","","","","","","","","","","","","","","r","","page 55 recto","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh7k1",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh7mj","ark:/21198/zz002kh0t8","2","Completed","Page","boundman170/masters/21198-zz002kh7mj_2408434_master.tif","114","","","","","","","","","","","","","","","","","","","","v","","page 56 verso","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh7mj",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh7n2","ark:/21198/zz002kh0t8","2","Completed","Page","boundman170/masters/21198-zz002kh7n2_2408437_master.tif","115","","","","","","","","","","","","","","","","","","","","r","","page 56 recto","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh7n2",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh7pk","ark:/21198/zz002kh0t8","2","Completed","Page","boundman170/masters/21198-zz002kh7pk_2408440_master.tif","116","","","","","","","","","","","","","","","","","","","","v","","page 57 verso","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh7pk",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh7q3","ark:/21198/zz002kh0t8","2","Completed","Page","boundman170/masters/21198-zz002kh7q3_2408443_master.tif","117","","","","","","","","","","","","","","","","","","","","r","","page 57 recto","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh7q3",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh7rm","ark:/21198/zz002kh0t8","2","Completed","Page","boundman170/masters/21198-zz002kh7rm_2408446_master.tif","118","","","","","","","","","","","","","","","","","","","","v","","page 58 verso","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh7rm",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh7s4","ark:/21198/zz002kh0t8","2","Completed","Page","boundman170/masters/21198-zz002kh7s4_2408449_master.tif","119","","","","","","","","","","","","","","","","","","","","r","","page 58 recto","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh7s4",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh7tn","ark:/21198/zz002kh0t8","2","Completed","Page","boundman170/masters/21198-zz002kh7tn_2408452_master.tif","120","","","","","","","","","","","","","","","","","","","","v","","page 59 verso","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh7tn",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh7v5","ark:/21198/zz002kh0t8","2","Completed","Page","boundman170/masters/21198-zz002kh7v5_2408455_master.tif","121","","","","","","","","","","","","","","","","","","","","r","","page 59 recto","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh7v5",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh7wp","ark:/21198/zz002kh0t8","2","Completed","Page","boundman170/masters/21198-zz002kh7wp_2408458_master.tif","122","","","","","","","","","","","","","","","","","","","","v","","page 60 verso","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh7wp",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh7x6","ark:/21198/zz002kh0t8","2","Completed","Page","boundman170/masters/21198-zz002kh7x6_2408461_master.tif","123","","","","","","","","","","","","","","","","","","","","r","","page 60 recto","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh7x6",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh7zq","ark:/21198/zz002kh0t8","2","Completed","Page","boundman170/masters/21198-zz002kh7zq_2408464_master.tif","124","","","","","","","","","","","","","","","","","","","","v","","page 61 verso","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh7zq",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh80q","ark:/21198/zz002kh0t8","2","Completed","Page","boundman170/masters/21198-zz002kh80q_2408467_master.tif","125","","","","","","","","","","","","","","","","","","","","r","","page 61 recto","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh80q",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh817","ark:/21198/zz002kh0t8","2","Completed","Page","boundman170/masters/21198-zz002kh817_2408470_master.tif","126","","","","","","","","","","","","","","","","","","","","v","","page 62 verso","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh817",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh82r","ark:/21198/zz002kh0t8","2","Completed","Page","boundman170/masters/21198-zz002kh82r_2408473_master.tif","127","","","","","","","","","","","","","","","","","","","","r","","page 62 recto","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh82r",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh838","ark:/21198/zz002kh0t8","2","Completed","Page","boundman170/masters/21198-zz002kh838_2408476_master.tif","128","","","","","","","","","","","","","","","","","","","","v","","page 63 verso","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh838",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh84s","ark:/21198/zz002kh0t8","2","Completed","Page","boundman170/masters/21198-zz002kh84s_2408479_master.tif","129","","","","","","","","","","","","","","","","","","","","r","","page 63 recto","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh84s",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh859","ark:/21198/zz002kh0t8","2","Completed","Page","boundman170/masters/21198-zz002kh859_2408482_master.tif","130","","","","","","","","","","","","","","","","","","","","v","","page 64 verso","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh859",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh86t","ark:/21198/zz002kh0t8","2","Completed","Page","boundman170/masters/21198-zz002kh86t_2408485_master.tif","131","","","","","","","","","","","","","","","","","","","","r","","page 64 recto","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh86t",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh87b","ark:/21198/zz002kh0t8","2","Completed","Page","boundman170/masters/21198-zz002kh87b_2408488_master.tif","132","","","","","","","","","","","","","","","","","","","","v","","page 65 verso","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh87b",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh88v","ark:/21198/zz002kh0t8","2","Completed","Page","boundman170/masters/21198-zz002kh88v_2408491_master.tif","133","","","","","","","","","","","","","","","","","","","","r","","page 65 recto","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh88v",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh89c","ark:/21198/zz002kh0t8","2","Completed","Page","boundman170/masters/21198-zz002kh89c_2408494_master.tif","134","","","","","","","","","","","","","","","","","","","","","","back cover","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh89c",""
