Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,viewingHint,Text direction,Visibility,IIIF Range,Type.typeOfResource,Rights.copyrightStatus,Language,Type.genre,Subject,Name.author,Name.subject,Name.annotator,Name.repository,Name.scribe,Title,Relation.rectoVerso,Relation.pageNumber,Relation.textDirection,Relation.isVersionOf,Alt ID.local,Description.contents,Date.creation,Format.dimensions,Format.extent,Description.note,Description.abstract,Bucketeer State,IIIF Access URL
St Gall Manuscripts,ark:/21198/zz0026gx60,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00086.tif,87,,,,,,,,,,,,,,,,,,f. 42v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026gx60
St Gall Manuscripts,ark:/21198/zz0026gx7h,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00087.tif,88,,,,,,,,,,,,,,,,,,f. 43r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026gx7h
St Gall Manuscripts,ark:/21198/zz0026gx81,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00088.tif,89,,,,,,,,,,,,,,,,,,f. 43v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026gx81
St Gall Manuscripts,ark:/21198/zz0026gx9j,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00089.tif,90,,,,,,,,,,,,,,,,,,f. 44r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026gx9j
St Gall Manuscripts,ark:/21198/zz0026gxb2,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00090.tif,91,,,,,,,,,,,,,,,,,,f. 44v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026gxb2
St Gall Manuscripts,ark:/21198/zz0026gxck,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00091.tif,92,,,,,,,,,,,,,,,,,,f. 45r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026gxck
St Gall Manuscripts,ark:/21198/zz0026gxd3,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00092.tif,93,,,,,,,,,,,,,,,,,,f. 45v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026gxd3
St Gall Manuscripts,ark:/21198/zz0026gxfm,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00093.tif,94,,,,,,,,,,,,,,,,,,f. 46r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026gxfm
St Gall Manuscripts,ark:/21198/zz0026gxg4,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00094.tif,95,,,,,,,,,,,,,,,,,,f. 46v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026gxg4
St Gall Manuscripts,ark:/21198/zz0026gxhn,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00095.tif,96,,,,,,,,,,,,,,,,,,f. 47r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026gxhn
St Gall Manuscripts,ark:/21198/zz0026gxj5,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00096.tif,97,,,,,,,,,,,,,,,,,,f. 47v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026gxj5
St Gall Manuscripts,ark:/21198/zz0026gxkp,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00097.tif,98,,,,,,,,,,,,,,,,,,f. 48r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026gxkp
St Gall Manuscripts,ark:/21198/zz0026gxm6,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00098.tif,99,,,,,,,,,,,,,,,,,,f. 48v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026gxm6
St Gall Manuscripts,ark:/21198/zz0026gxnq,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00099.tif,100,,,,,,,,,,,,,,,,,,f. 49r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026gxnq
St Gall Manuscripts,ark:/21198/zz0026gxp7,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00100.tif,101,,,,,,,,,,,,,,,,,,f. 49v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026gxp7
St Gall Manuscripts,ark:/21198/zz0026gxqr,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00101.tif,102,,,,,,,,,,,,,,,,,,f. 50r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026gxqr
St Gall Manuscripts,ark:/21198/zz0026gxr8,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00102.tif,103,,,,,,,,,,,,,,,,,,f. 50v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026gxr8
St Gall Manuscripts,ark:/21198/zz0026gxss,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00103.tif,104,,,,,,,,,,,,,,,,,,f. 51r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026gxss
St Gall Manuscripts,ark:/21198/zz0026gxt9,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00104.tif,105,,,,,,,,,,,,,,,,,,f. 51v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026gxt9
St Gall Manuscripts,ark:/21198/zz0026gxvt,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00105.tif,106,,,,,,,,,,,,,,,,,,f. 52ar,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026gxvt
St Gall Manuscripts,ark:/21198/zz0026gxwb,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00106.tif,107,,,,,,,,,,,,,,,,,,f. 52av,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026gxwb
St Gall Manuscripts,ark:/21198/zz0026gxxv,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00107.tif,108,,,,,,,,,,,,,,,,,,f. 52br,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026gxxv
St Gall Manuscripts,ark:/21198/zz0026gxzc,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00108.tif,109,,,,,,,,,,,,,,,,,,f. 52bv,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026gxzc
St Gall Manuscripts,ark:/21198/zz0026gz0c,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00109.tif,110,,,,,,,,,,,,,,,,,,f. 53r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026gz0c
St Gall Manuscripts,ark:/21198/zz0026gz1w,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00110.tif,111,,,,,,,,,,,,,,,,,,f. 53v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026gz1w
St Gall Manuscripts,ark:/21198/zz0026gz2d,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00111.tif,112,,,,,,,,,,,,,,,,,,f. 54r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026gz2d
St Gall Manuscripts,ark:/21198/zz0026gz3x,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00112.tif,113,,,,,,,,,,,,,,,,,,f. 54v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026gz3x
St Gall Manuscripts,ark:/21198/zz0026gz4f,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00113.tif,114,,,,,,,,,,,,,,,,,,f. 55r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026gz4f
St Gall Manuscripts,ark:/21198/zz0026gz5z,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00114.tif,115,,,,,,,,,,,,,,,,,,f. 55v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026gz5z
St Gall Manuscripts,ark:/21198/zz0026gz6g,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00115.tif,116,,,,,,,,,,,,,,,,,,f. 56r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026gz6g
St Gall Manuscripts,ark:/21198/zz0026gz70,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00116.tif,117,,,,,,,,,,,,,,,,,,f. 56v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026gz70
St Gall Manuscripts,ark:/21198/zz0026gz8h,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00117.tif,118,,,,,,,,,,,,,,,,,,f. 57r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026gz8h
St Gall Manuscripts,ark:/21198/zz0026gz91,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00118.tif,119,,,,,,,,,,,,,,,,,,f. 57v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026gz91
St Gall Manuscripts,ark:/21198/zz0026gzbj,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00119.tif,120,,,,,,,,,,,,,,,,,,f. 58r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026gzbj
St Gall Manuscripts,ark:/21198/zz0026gzc2,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00120.tif,121,,,,,,,,,,,,,,,,,,f. 58v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026gzc2
St Gall Manuscripts,ark:/21198/zz0026gzdk,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00121.tif,122,,,,,,,,,,,,,,,,,,f. 59r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026gzdk
St Gall Manuscripts,ark:/21198/zz0026gzf3,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00122.tif,123,,,,,,,,,,,,,,,,,,f. 59v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026gzf3
St Gall Manuscripts,ark:/21198/zz0026gzgm,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00123.tif,124,,,,,,,,,,,,,,,,,,f. 60r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026gzgm
St Gall Manuscripts,ark:/21198/zz0026gzh4,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00124.tif,125,,,,,,,,,,,,,,,,,,f. 60v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026gzh4
St Gall Manuscripts,ark:/21198/zz0026gzjn,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00125.tif,126,,,,,,,,,,,,,,,,,,f. 61r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026gzjn
St Gall Manuscripts,ark:/21198/zz0026gzk5,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00126.tif,127,,,,,,,,,,,,,,,,,,f. 61v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026gzk5
St Gall Manuscripts,ark:/21198/zz0026gzmp,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00127.tif,128,,,,,,,,,,,,,,,,,,f. 62r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026gzmp
St Gall Manuscripts,ark:/21198/zz0026gzn6,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00128.tif,129,,,,,,,,,,,,,,,,,,f. 62v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026gzn6
St Gall Manuscripts,ark:/21198/zz0026gzpq,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00129.tif,130,,,,,,,,,,,,,,,,,,f. 63r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026gzpq
St Gall Manuscripts,ark:/21198/zz0026gzq7,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00130.tif,131,,,,,,,,,,,,,,,,,,f. 63v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026gzq7
St Gall Manuscripts,ark:/21198/zz0026gzrr,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00131.tif,132,,,,,,,,,,,,,,,,,,f. 64r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026gzrr
St Gall Manuscripts,ark:/21198/zz0026gzs8,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00132.tif,133,,,,,,,,,,,,,,,,,,f. 64v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026gzs8
St Gall Manuscripts,ark:/21198/zz0026gzts,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00133.tif,134,,,,,,,,,,,,,,,,,,f. 65r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026gzts
St Gall Manuscripts,ark:/21198/zz0026gzv9,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00134.tif,135,,,,,,,,,,,,,,,,,,f. 65v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026gzv9
St Gall Manuscripts,ark:/21198/zz0026gzwt,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00135.tif,136,,,,,,,,,,,,,,,,,,f. 66r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026gzwt
St Gall Manuscripts,ark:/21198/zz0026gzxb,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00136.tif,137,,,,,,,,,,,,,,,,,,f. 66v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026gzxb
St Gall Manuscripts,ark:/21198/zz0026gzzv,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00137.tif,138,,,,,,,,,,,,,,,,,,f. 67r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026gzzv
St Gall Manuscripts,ark:/21198/zz0026h009,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00138.tif,139,,,,,,,,,,,,,,,,,,f. 67v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026h009
St Gall Manuscripts,ark:/21198/zz0026h01t,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00139.tif,140,,,,,,,,,,,,,,,,,,f. 68r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026h01t
St Gall Manuscripts,ark:/21198/zz0026h02b,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00140.tif,141,,,,,,,,,,,,,,,,,,f. 68v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026h02b
St Gall Manuscripts,ark:/21198/zz0026h03v,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00141.tif,142,,,,,,,,,,,,,,,,,,f. 69r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026h03v
St Gall Manuscripts,ark:/21198/zz0026h04c,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00142.tif,143,,,,,,,,,,,,,,,,,,f. 69v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026h04c
St Gall Manuscripts,ark:/21198/zz0026h05w,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00143.tif,144,,,,,,,,,,,,,,,,,,f. 70r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026h05w
St Gall Manuscripts,ark:/21198/zz0026h06d,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00144.tif,145,,,,,,,,,,,,,,,,,,f. 70v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026h06d
St Gall Manuscripts,ark:/21198/zz0026h07x,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00145.tif,146,,,,,,,,,,,,,,,,,,f. 71r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026h07x
St Gall Manuscripts,ark:/21198/zz0026h08f,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00146.tif,147,,,,,,,,,,,,,,,,,,f. 71v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026h08f
St Gall Manuscripts,ark:/21198/zz0026h09z,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00147.tif,148,,,,,,,,,,,,,,,,,,f. 72r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026h09z
St Gall Manuscripts,ark:/21198/zz0026h0bg,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00148.tif,149,,,,,,,,,,,,,,,,,,f. 72v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026h0bg
St Gall Manuscripts,ark:/21198/zz0026h0c0,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00149.tif,150,,,,,,,,,,,,,,,,,,f. 73r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026h0c0
St Gall Manuscripts,ark:/21198/zz0026h0dh,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00150.tif,151,,,,,,,,,,,,,,,,,,f. 73v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026h0dh
St Gall Manuscripts,ark:/21198/zz0026h0f1,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00151.tif,152,,,,,,,,,,,,,,,,,,f. 74r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026h0f1
St Gall Manuscripts,ark:/21198/zz0026h0gj,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00152.tif,153,,,,,,,,,,,,,,,,,,f. 74v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026h0gj
St Gall Manuscripts,ark:/21198/zz0026h0h2,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00153.tif,154,,,,,,,,,,,,,,,,,,f. 75r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026h0h2
St Gall Manuscripts,ark:/21198/zz0026h0jk,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00154.tif,155,,,,,,,,,,,,,,,,,,f. 75v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026h0jk
St Gall Manuscripts,ark:/21198/zz0026h0k3,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00155.tif,156,,,,,,,,,,,,,,,,,,f. 76r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026h0k3
St Gall Manuscripts,ark:/21198/zz0026h0mm,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00156.tif,157,,,,,,,,,,,,,,,,,,f. 76v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026h0mm
St Gall Manuscripts,ark:/21198/zz0026h0n4,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00157.tif,158,,,,,,,,,,,,,,,,,,f. 77r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026h0n4
St Gall Manuscripts,ark:/21198/zz0026h0pn,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00158.tif,159,,,,,,,,,,,,,,,,,,f. 77v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026h0pn
St Gall Manuscripts,ark:/21198/zz0026h0q5,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00159.tif,160,,,,,,,,,,,,,,,,,,f. 78r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026h0q5
St Gall Manuscripts,ark:/21198/zz0026h0rp,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00160.tif,161,,,,,,,,,,,,,,,,,,f. 78v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026h0rp
St Gall Manuscripts,ark:/21198/zz0026h0s6,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00161.tif,162,,,,,,,,,,,,,,,,,,f. 79r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026h0s6
St Gall Manuscripts,ark:/21198/zz0026h0tq,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00162.tif,163,,,,,,,,,,,,,,,,,,f. 79v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026h0tq
St Gall Manuscripts,ark:/21198/zz0026h0v7,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00163.tif,164,,,,,,,,,,,,,,,,,,f. 80r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026h0v7
St Gall Manuscripts,ark:/21198/zz0026h0wr,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00164.tif,165,,,,,,,,,,,,,,,,,,f. 80v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026h0wr
St Gall Manuscripts,ark:/21198/zz0026h0x8,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00165.tif,166,,,,,,,,,,,,,,,,,,f. 81r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026h0x8
St Gall Manuscripts,ark:/21198/zz0026h0zs,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00166.tif,167,,,,,,,,,,,,,,,,,,f. 81v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026h0zs
St Gall Manuscripts,ark:/21198/zz0026h10s,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00167.tif,168,,,,,,,,,,,,,,,,,,f. 82r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026h10s
St Gall Manuscripts,ark:/21198/zz0026h119,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00168.tif,169,,,,,,,,,,,,,,,,,,f. 82v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026h119
St Gall Manuscripts,ark:/21198/zz0026h12t,ark:/21198/zz0026gt6j,2,Completed,Page,StGall/masters/ms_131/mss_litt_131_00169.tif,170,,,,,,,,,,,,,,,,,,f. 83r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026h12t
