Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,Name.illuminator,Name.creator,Title,AltTitle.descriptive,Description.note,Date.creation,Description.abstract,Date.normalized,Description.adminnote,Description.contents,Description.condition,Description.illustrations,Description.colophon,Description.history,Description.binding,Format.medium,Format.extent,Alt ID.local,Format.dimensions,AltTitle.uniform,Coverage.geographic,Publisher.placeOfOrigin,Description
Armenian Manuscripts,ark:/21198/zz00272v62,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 147v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272v7k,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 148r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272v83,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 148v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272v9m,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 149r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272vb4,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 149v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272vcn,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 150r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272vd5,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 150v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272vfp,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 151r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272vg6,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 151v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272vhq,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 152r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272vj7,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 152v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272vkr,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 153r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272vm8,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 153v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272vns,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 154r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272vp9,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 154v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272vqt,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 155r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272vrb,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 155v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272vsv,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 156r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272vtc,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 156v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272vvw,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 157r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272vwd,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 157v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272vxx,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 158r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272vzf,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 158v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272w0f,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 159r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272w1z,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 159v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272w2g,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 160r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272w30,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 160v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272w4h,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 161r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272w51,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 161v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272w6j,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 162r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272w72,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 162v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272w8k,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 163r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272w93,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 163v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272wbm,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 164r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272wc4,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 164v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272wdn,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 165r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272wf5,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 165v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272wgp,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 166r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272wh6,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 166v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272wjq,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 167r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272wk7,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 167v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272wmr,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 168r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272wn8,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 168v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272wps,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 169r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272wq9,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 169v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272wrt,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 170r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272wsb,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 170v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272wtv,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 171r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272wvc,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 171v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272www,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 172r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272wxd,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 172v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272wzx,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 173r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272x0x,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 173v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272x1f,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 174r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272x2z,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 174v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272x3g,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 175r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272x40,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 175v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272x5h,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 176r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272x61,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 176v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272x7j,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 177r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272x82,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 177v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272x9k,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 178r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272xb3,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 178v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272xcm,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 179r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272xd4,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 179v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272xfn,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 180r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272xg5,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 180v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272xhp,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 181r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272xj6,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 181v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272xkq,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 182r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272xm7,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 182v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272xnr,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 183r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272xp8,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 183v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272xqs,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 184r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272xr9,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 184v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272xst,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 185r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272xtb,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 185v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272xvv,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 186r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272xwc,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 186v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272xxw,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 187r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272xzd,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 187v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272z0d,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 188r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272z1x,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 188v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272z2f,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 189r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272z3z,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 189v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272z4g,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 190r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272z50,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 190v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272z6h,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 191r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272z71,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 191v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272z8j,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 192r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272z92,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 192v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272zbk,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 193r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272zc3,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 193v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272zdm,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 194r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272zf4,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 194v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272zgn,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 195r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272zh5,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 195v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272zjp,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 196r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272zk6,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 196v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272zmq,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 197r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272zn7,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 197v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272zpr,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 198r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272zq8,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 198v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272zrs,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 198r (b),,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272zs9,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 198v (b),,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272ztt,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 199r (b),,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272zvb,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 199 (b),,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272zwv,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 200r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272zxc,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 200v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00272zzw,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 201r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0027300b,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 201v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0027301v,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 202r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0027302c,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 202v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0027303w,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 203r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0027304d,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 203v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0027305x,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 204r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0027306f,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 204v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0027307z,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 205r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0027308g,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 205v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00273090,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 206r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002730bh,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 206v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002730c1,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 207r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002730dj,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 207v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002730f2,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 208r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002730gk,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 208v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002730h3,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 209r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002730jm,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 209v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002730k4,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 210r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002730mn,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 210v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002730n5,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 211r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002730pp,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 211v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002730q6,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 212r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002730rq,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 212v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002730s7,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 213r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002730tr,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 213v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002730v8,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 214r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002730ws,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 214v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002730x9,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 215r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002730zt,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 215v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0027310t,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 216r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0027311b,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 216v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0027312v,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 217r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0027313c,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 217v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0027314w,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 218r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0027315d,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 218v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0027316x,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 219r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0027317f,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 219v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0027318z,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 220r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0027319g,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 220v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002731b0,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 221r,,,,,,,,,,,,,,,,,,,,
