File Name,Object Type,Title,Item Sequence,Parent ARK,Item ARK,AltTitle.other,collection.physical,Contents note,Date.created,Date.normalized,Description.latitude,Description.longitude,Description.note,Format.dimensions,Format.extent,Format.medium,Genre,Language,Local identifier,Name.creator,Name.subject,Note,Place of origin,Publisher.publisherName,Repository,Type.typeOfResource,Rights.copyrightStatus,Rights.rightsHolderContact,Statement of Responsibility,Subject geographic,Subject temporal,viewingHint,Name.editor,Subject,Bucketeer State,IIIF Access URL
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800709_002.tif,Page,Page 2,2,ark:/21198/z1515thb,ark:/21198/z1ng6pgf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ng6pgf
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800709_003.tif,Page,Page 3,3,ark:/21198/z1515thb,ark:/21198/z1hq5xtm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hq5xtm
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800709_004.tif,Page,Page 4,4,ark:/21198/z1515thb,ark:/21198/z1d23wgg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d23wgg
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800711_001.tif,Page,Page 1,1,ark:/21198/z11c3s4f,ark:/21198/z18934sk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18934sk
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800711_002.tif,Page,Page 2,2,ark:/21198/z11c3s4f,ark:/21198/z14j2d0c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14j2d0c
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800711_003.tif,Page,Page 3,3,ark:/21198/z11c3s4f,ark:/21198/z10s1n76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10s1n76
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800711_004.tif,Page,Page 4,4,ark:/21198/z11c3s4f,ark:/21198/z1w114qr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w114qr
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800714_001.tif,Page,Page 1,1,ark:/21198/z1wm38q1,ark:/21198/z1r80d2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r80d2b
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800714_002.tif,Page,Page 2,2,ark:/21198/z1wm38q1,ark:/21198/z1mg9nch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mg9nch
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800714_003.tif,Page,Page 3,3,ark:/21198/z1wm38q1,ark:/21198/z1gt7m2h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gt7m2h
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800714_004.tif,Page,Page 4,4,ark:/21198/z1wm38q1,ark:/21198/z1c26vcj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c26vcj
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800716_001.tif,Page,Page 1,1,ark:/21198/z1rv2j2m,ark:/21198/z17963jv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17963jv
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800716_002.tif,Page,Page 2,2,ark:/21198/z1rv2j2m,ark:/21198/z13j5bsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13j5bsp
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800716_003.tif,Page,Page 3,3,ark:/21198/z1rv2j2m,ark:/21198/z1zs4vbv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zs4vbv
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800716_004.tif,Page,Page 4,4,ark:/21198/z1rv2j2m,ark:/21198/z1v143n8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v143n8
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800718_001.tif,Page,Page 1,1,ark:/21198/z1n31s89,ark:/21198/z1q83c0v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q83c0v
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800718_002.tif,Page,Page 2,2,ark:/21198/z1n31s89,ark:/21198/z1km19pf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1km19pf
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800718_003.tif,Page,Page 3,3,ark:/21198/z1n31s89,ark:/21198/z1fv0jx8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fv0jx8
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800718_004.tif,Page,Page 4,4,ark:/21198/z1n31s89,ark:/21198/z1b29t58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b29t58
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800721_001.tif,Page,Page 1,1,ark:/21198/z1hb11g2,ark:/21198/z16992c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16992c1
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800721_002.tif,Page,Page 2,2,ark:/21198/z1hb11g2,ark:/21198/z12j89n9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12j89n9
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800721_003.tif,Page,Page 3,3,ark:/21198/z1hb11g2,ark:/21198/z1xs7t8c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs7t8c
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800721_004.tif,Page,Page 4,4,ark:/21198/z1hb11g2,ark:/21198/z1t172ks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t172ks
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800723_001.tif,Page,Page 1,1,ark:/21198/z1ck08qw,ark:/21198/z1pc517b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pc517b
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800723_002.tif,Page,Page 2,2,ark:/21198/z1ck08qw,ark:/21198/z1jm48j2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jm48j2
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800723_003.tif,Page,Page 3,3,ark:/21198/z1ck08qw,ark:/21198/z1dv3hq0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dv3hq0
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800723_004.tif,Page,Page 4,4,ark:/21198/z1ck08qw,ark:/21198/z1932rz4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1932rz4
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800801_001.tif,Page,Page 1,1,ark:/21198/z17s9j1g,ark:/21198/z15b218n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15b218n
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800801_002.tif,Page,Page 2,2,ark:/21198/z17s9j1g,ark:/21198/z11k18n8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11k18n8
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800801_003.tif,Page,Page 3,3,ark:/21198/z17s9j1g,ark:/21198/z1wt0s4j,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wt0s4j
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800801_004.tif,Page,Page 4,4,ark:/21198/z17s9j1g,ark:/21198/z1s48qvb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s48qvb
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800804_001.tif,Page,Page 1,1,ark:/21198/z1447grt,ark:/21198/z1nc804d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nc804d
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800804_002.tif,Page,Page 2,2,ark:/21198/z1447grt,ark:/21198/z1hm779b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hm779b
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800804_003.tif,Page,Page 3,3,ark:/21198/z1447grt,ark:/21198/z1cv6gj5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cv6gj5
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800804_004.tif,Page,Page 4,4,ark:/21198/z1447grt,ark:/21198/z1835qv6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1835qv6
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800806_001.tif,Page,Page 1,1,ark:/21198/z10c6r3d,ark:/21198/z14b5065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14b5065
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800806_002.tif,Page,Page 2,2,ark:/21198/z10c6r3d,ark:/21198/z10p2xvx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10p2xvx
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800806_003.tif,Page,Page 3,3,ark:/21198/z10c6r3d,ark:/21198/z1vx2ffx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vx2ffx
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800806_004.tif,Page,Page 4,4,ark:/21198/z10c6r3d,ark:/21198/z1r51pp2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r51pp2
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800808_001.tif,Page,Page 1,1,ark:/21198/z1vm67m3,ark:/21198/z1md0xwf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1md0xwf
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800808_002.tif,Page,Page 2,2,ark:/21198/z1vm67m3,ark:/21198/z1gn0642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gn0642
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800808_003.tif,Page,Page 3,3,ark:/21198/z1vm67m3,ark:/21198/z1bv9fgp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bv9fgp
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800808_004.tif,Page,Page 4,4,ark:/21198/z1vm67m3,ark:/21198/z1738pt5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1738pt5
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800811_001.tif,Page,Page 1,1,ark:/21198/z1qv5gwc,ark:/21198/z13f6ngq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13f6ngq
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800811_002.tif,Page,Page 2,2,ark:/21198/z1qv5gwc,ark:/21198/z1zp650t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zp650t
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800811_003.tif,Page,Page 3,3,ark:/21198/z1qv5gwc,ark:/21198/z1tx5d9j,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tx5d9j
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800811_004.tif,Page,Page 4,4,ark:/21198/z1qv5gwc,ark:/21198/z1q54ngs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q54ngs
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800813_001.tif,Page,Page 1,1,ark:/21198/z1m34r21,ark:/21198/z1kd3wqm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kd3wqm
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800813_002.tif,Page,Page 2,2,ark:/21198/z1m34r21,ark:/21198/z1fn3514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn3514
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800813_003.tif,Page,Page 3,3,ark:/21198/z1m34r21,ark:/21198/z19w2ddr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19w2ddr
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800813_004.tif,Page,Page 4,4,ark:/21198/z1m34r21,ark:/21198/z1670c2m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1670c2m
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800815_001.tif,Page,Page 1,1,ark:/21198/z1gb4097,ark:/21198/z12f9mcs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12f9mcs
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800815_002.tif,Page,Page 2,2,ark:/21198/z1gb4097,ark:/21198/z1xp93tk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xp93tk
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800815_003.tif,Page,Page 3,3,ark:/21198/z1gb4097,ark:/21198/z1sx8c1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sx8c1c
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800815_004.tif,Page,Page 4,4,ark:/21198/z1gb4097,ark:/21198/z1p57m9z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p57m9z
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800818_001.tif,Page,Page 1,1,ark:/21198/z1bk37nd,ark:/21198/z1jd6vmp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jd6vmp
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800818_002.tif,Page,Page 2,2,ark:/21198/z1bk37nd,ark:/21198/z1dn63xs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dn63xs
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800818_003.tif,Page,Page 3,3,ark:/21198/z1bk37nd,ark:/21198/z19042nj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19042nj
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800818_004.tif,Page,Page 4,4,ark:/21198/z1bk37nd,ark:/21198/z15739z8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15739z8
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800820_001.tif,Page,Page 1,1,ark:/21198/z16x16bd,ark:/21198/z11g2k52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11g2k52
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800820_002.tif,Page,Page 2,2,ark:/21198/z16x16bd,ark:/21198/z1wq22n9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq22n9
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800820_003.tif,Page,Page 3,3,ark:/21198/z16x16bd,ark:/21198/z1rz19w4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz19w4
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800820_004.tif,Page,Page 4,4,ark:/21198/z16x16bd,ark:/21198/z1n60k71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n60k71
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800822_001.tif,Page,Page 1,1,ark:/21198/z1350fpw,ark:/21198/z1hd9tkn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hd9tkn
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800822_002.tif,Page,Page 2,2,ark:/21198/z1350fpw,ark:/21198/z1cr7s76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cr7s76
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800822_003.tif,Page,Page 3,3,ark:/21198/z1350fpw,ark:/21198/z18071jm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18071jm
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800822_004.tif,Page,Page 4,4,ark:/21198/z1350fpw,ark:/21198/z14768r0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14768r0
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800825_001.tif,Page,Page 1,1,ark:/21198/z1zc9z7h,ark:/21198/z10g5hzc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10g5hzc
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800825_002.tif,Page,Page 2,2,ark:/21198/z1zc9z7h,ark:/21198/z1vq51gg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vq51gg
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800825_003.tif,Page,Page 3,3,ark:/21198/z1zc9z7h,ark:/21198/z1qz48s6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qz48s6
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800825_004.tif,Page,Page 4,4,ark:/21198/z1zc9z7h,ark:/21198/z1m63j5j,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m63j5j
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800827_001.tif,Page,Page 1,1,ark:/21198/z1tm96f8,ark:/21198/z1gj1gtp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gj1gtp
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800827_002.tif,Page,Page 2,2,ark:/21198/z1tm96f8,ark:/21198/z1bs0r2x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bs0r2x
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800827_003.tif,Page,Page 3,3,ark:/21198/z1tm96f8,ark:/21198/z171009f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz171009f
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800827_004.tif,Page,Page 4,4,ark:/21198/z1tm96f8,ark:/21198/z13797h8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13797h8
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800829_001.tif,Page,Page 1,1,ark:/21198/z1pv8fnn,ark:/21198/z1zg8r10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zg8r10
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800829_002.tif,Page,Page 2,2,ark:/21198/z1pv8fnn,ark:/21198/z1tq80cj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tq80cj
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800829_003.tif,Page,Page 3,3,ark:/21198/z1pv8fnn,ark:/21198/z1pz77p8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pz77p8
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1980/catc_kwongwahpo_19800829_004.tif,Page,Page 4,4,ark:/21198/z1pv8fnn,ark:/21198/z1k956d1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k956d1
