"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Rights.copyrightStatus","Rights.publicationStatus","Language","Rights.permission","Name.contributor","Name.repository","Subject","Title","Alt ID.local","Date.normalized","Date.creation","Format.extent","Publisher.publisherName","Publisher.placeOfOrigin","Format.dimensions","Description.note","Opac url","Alt ID.oclc","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Submissions Presented to the Commission on Behalf of the Bishop of Johannesburg","ark:/21198/zz002jkr41","ark:/21198/zz002jkct2","10","Completed with minimal metadata","Page","bishopofJohannesburg/BOJ_V2/stanford_oclc38813558_v2_108.tif","108","","","","","","","text","copyrighted","published","","Y","","Submissions Presented to the Commission on Behalf of the Bishop of Johannesburg","","v2_108","stanford_oclc38813558_v2_108","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jkr41",""
"Submissions Presented to the Commission on Behalf of the Bishop of Johannesburg","ark:/21198/zz002jkr5j","ark:/21198/zz002jkct2","10","Completed with minimal metadata","Page","bishopofJohannesburg/BOJ_V2/stanford_oclc38813558_v2_109.tif","109","","","","","","","text","copyrighted","published","","Y","","Submissions Presented to the Commission on Behalf of the Bishop of Johannesburg","","v2_109","stanford_oclc38813558_v2_109","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jkr5j",""
"Submissions Presented to the Commission on Behalf of the Bishop of Johannesburg","ark:/21198/zz002jkr62","ark:/21198/zz002jkct2","10","Completed with minimal metadata","Page","bishopofJohannesburg/BOJ_V2/stanford_oclc38813558_v2_110.tif","110","","","","","","","text","copyrighted","published","","Y","","Submissions Presented to the Commission on Behalf of the Bishop of Johannesburg","","v2_110","stanford_oclc38813558_v2_110","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jkr62",""
"Submissions Presented to the Commission on Behalf of the Bishop of Johannesburg","ark:/21198/zz002jkr7k","ark:/21198/zz002jkct2","10","Completed with minimal metadata","Page","bishopofJohannesburg/BOJ_V2/stanford_oclc38813558_v2_111.tif","111","","","","","","","text","copyrighted","published","","Y","","Submissions Presented to the Commission on Behalf of the Bishop of Johannesburg","","v2_111","stanford_oclc38813558_v2_111","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jkr7k",""
"Submissions Presented to the Commission on Behalf of the Bishop of Johannesburg","ark:/21198/zz002jkr83","ark:/21198/zz002jkct2","10","Completed with minimal metadata","Page","bishopofJohannesburg/BOJ_V2/stanford_oclc38813558_v2_112.tif","112","","","","","","","text","copyrighted","published","","Y","","Submissions Presented to the Commission on Behalf of the Bishop of Johannesburg","","v2_112","stanford_oclc38813558_v2_112","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jkr83",""
"Submissions Presented to the Commission on Behalf of the Bishop of Johannesburg","ark:/21198/zz002jkr9m","ark:/21198/zz002jkct2","10","Completed with minimal metadata","Page","bishopofJohannesburg/BOJ_V2/stanford_oclc38813558_v2_113.tif","113","","","","","","","text","copyrighted","published","","Y","","Submissions Presented to the Commission on Behalf of the Bishop of Johannesburg","","v2_113","stanford_oclc38813558_v2_113","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jkr9m",""
"Submissions Presented to the Commission on Behalf of the Bishop of Johannesburg","ark:/21198/zz002jkrb4","ark:/21198/zz002jkct2","10","Completed with minimal metadata","Page","bishopofJohannesburg/BOJ_V2/stanford_oclc38813558_v2_114.tif","114","","","","","","","text","copyrighted","published","","Y","","Submissions Presented to the Commission on Behalf of the Bishop of Johannesburg","","v2_114","stanford_oclc38813558_v2_114","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jkrb4",""
"Submissions Presented to the Commission on Behalf of the Bishop of Johannesburg","ark:/21198/zz002jkrcn","ark:/21198/zz002jkct2","10","Completed with minimal metadata","Page","bishopofJohannesburg/BOJ_V2/stanford_oclc38813558_v2_115.tif","115","","","","","","","text","copyrighted","published","","Y","","Submissions Presented to the Commission on Behalf of the Bishop of Johannesburg","","v2_115","stanford_oclc38813558_v2_115","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jkrcn",""
"Submissions Presented to the Commission on Behalf of the Bishop of Johannesburg","ark:/21198/zz002jkrd5","ark:/21198/zz002jkct2","10","Completed with minimal metadata","Page","bishopofJohannesburg/BOJ_V2/stanford_oclc38813558_v2_116.tif","116","","","","","","","text","copyrighted","published","","Y","","Submissions Presented to the Commission on Behalf of the Bishop of Johannesburg","","v2_116","stanford_oclc38813558_v2_116","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jkrd5",""
"Submissions Presented to the Commission on Behalf of the Bishop of Johannesburg","ark:/21198/zz002jkrfp","ark:/21198/zz002jkct2","10","Completed with minimal metadata","Page","bishopofJohannesburg/BOJ_V2/stanford_oclc38813558_v2_117.tif","117","","","","","","","text","copyrighted","published","","Y","","Submissions Presented to the Commission on Behalf of the Bishop of Johannesburg","","v2_117","stanford_oclc38813558_v2_117","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jkrfp",""
"Submissions Presented to the Commission on Behalf of the Bishop of Johannesburg","ark:/21198/zz002jkrg6","ark:/21198/zz002jkct2","10","Completed with minimal metadata","Page","bishopofJohannesburg/BOJ_V2/stanford_oclc38813558_v2_118.tif","118","","","","","","","text","copyrighted","published","","Y","","Submissions Presented to the Commission on Behalf of the Bishop of Johannesburg","","v2_118","stanford_oclc38813558_v2_118","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jkrg6",""
"Submissions Presented to the Commission on Behalf of the Bishop of Johannesburg","ark:/21198/zz002jkrhq","ark:/21198/zz002jkct2","10","Completed with minimal metadata","Page","bishopofJohannesburg/BOJ_V2/stanford_oclc38813558_v2_119.tif","119","","","","","","","text","copyrighted","published","","Y","","Submissions Presented to the Commission on Behalf of the Bishop of Johannesburg","","v2_119","stanford_oclc38813558_v2_119","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jkrhq",""
"Submissions Presented to the Commission on Behalf of the Bishop of Johannesburg","ark:/21198/zz002jkrj7","ark:/21198/zz002jkct2","10","Completed with minimal metadata","Page","bishopofJohannesburg/BOJ_V2/stanford_oclc38813558_v2_120.tif","120","","","","","","","text","copyrighted","published","","Y","","Submissions Presented to the Commission on Behalf of the Bishop of Johannesburg","","v2_120","stanford_oclc38813558_v2_120","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jkrj7",""
"Submissions Presented to the Commission on Behalf of the Bishop of Johannesburg","ark:/21198/zz002jkrkr","ark:/21198/zz002jkct2","10","Completed with minimal metadata","Page","bishopofJohannesburg/BOJ_V2/stanford_oclc38813558_v2_121.tif","121","","","","","","","text","copyrighted","published","","Y","","Submissions Presented to the Commission on Behalf of the Bishop of Johannesburg","","v2_121","stanford_oclc38813558_v2_121","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jkrkr",""
"Submissions Presented to the Commission on Behalf of the Bishop of Johannesburg","ark:/21198/zz002jkrm8","ark:/21198/zz002jkct2","10","Completed with minimal metadata","Page","bishopofJohannesburg/BOJ_V2/stanford_oclc38813558_v2_122.tif","122","","","","","","","text","copyrighted","published","","Y","","Submissions Presented to the Commission on Behalf of the Bishop of Johannesburg","","v2_122","stanford_oclc38813558_v2_122","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jkrm8",""
"Submissions Presented to the Commission on Behalf of the Bishop of Johannesburg","ark:/21198/zz002jkrns","ark:/21198/zz002jkct2","10","Completed with minimal metadata","Page","bishopofJohannesburg/BOJ_V2/stanford_oclc38813558_v2_123.tif","123","","","","","","","text","copyrighted","published","","Y","","Submissions Presented to the Commission on Behalf of the Bishop of Johannesburg","","v2_123","stanford_oclc38813558_v2_123","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jkrns",""
"Submissions Presented to the Commission on Behalf of the Bishop of Johannesburg","ark:/21198/zz002jkrp9","ark:/21198/zz002jkct2","10","Completed with minimal metadata","Page","bishopofJohannesburg/BOJ_V2/stanford_oclc38813558_v2_124.tif","124","","","","","","","text","copyrighted","published","","Y","","Submissions Presented to the Commission on Behalf of the Bishop of Johannesburg","","v2_124","stanford_oclc38813558_v2_124","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jkrp9",""
"Submissions Presented to the Commission on Behalf of the Bishop of Johannesburg","ark:/21198/zz002jkrqt","ark:/21198/zz002jkct2","10","Completed with minimal metadata","Page","bishopofJohannesburg/BOJ_V2/stanford_oclc38813558_v2_125.tif","125","","","","","","","text","copyrighted","published","","Y","","Submissions Presented to the Commission on Behalf of the Bishop of Johannesburg","","v2_125","stanford_oclc38813558_v2_125","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jkrqt",""
"Submissions Presented to the Commission on Behalf of the Bishop of Johannesburg","ark:/21198/zz002jkrrb","ark:/21198/zz002jkct2","10","Completed with minimal metadata","Page","bishopofJohannesburg/BOJ_V2/stanford_oclc38813558_v2_126.tif","126","","","","","","","text","copyrighted","published","","Y","","Submissions Presented to the Commission on Behalf of the Bishop of Johannesburg","","v2_126","stanford_oclc38813558_v2_126","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jkrrb",""
"Submissions Presented to the Commission on Behalf of the Bishop of Johannesburg","ark:/21198/zz002jkrsv","ark:/21198/zz002jkct2","10","Completed with minimal metadata","Page","bishopofJohannesburg/BOJ_V2/stanford_oclc38813558_v2_127.tif","127","","","","","","","text","copyrighted","published","","Y","","Submissions Presented to the Commission on Behalf of the Bishop of Johannesburg","","v2_127","stanford_oclc38813558_v2_127","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jkrsv",""
"Submissions Presented to the Commission on Behalf of the Bishop of Johannesburg","ark:/21198/zz002jkrtc","ark:/21198/zz002jkct2","10","Completed with minimal metadata","Page","bishopofJohannesburg/BOJ_V2/stanford_oclc38813558_v2_128.tif","128","","","","","","","text","copyrighted","published","","Y","","Submissions Presented to the Commission on Behalf of the Bishop of Johannesburg","","v2_128","stanford_oclc38813558_v2_128","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jkrtc",""
"Submissions Presented to the Commission on Behalf of the Bishop of Johannesburg","ark:/21198/zz002jkrvw","ark:/21198/zz002jkct2","10","Completed with minimal metadata","Page","bishopofJohannesburg/BOJ_V2/stanford_oclc38813558_v2_129.tif","129","","","","","","","text","copyrighted","published","","Y","","Submissions Presented to the Commission on Behalf of the Bishop of Johannesburg","","v2_129","stanford_oclc38813558_v2_129","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jkrvw",""
"Submissions Presented to the Commission on Behalf of the Bishop of Johannesburg","ark:/21198/zz002jkrwd","ark:/21198/zz002jkct2","10","Completed with minimal metadata","Page","bishopofJohannesburg/BOJ_V2/stanford_oclc38813558_v2_130.tif","130","","","","","","","text","copyrighted","published","","Y","","Submissions Presented to the Commission on Behalf of the Bishop of Johannesburg","","v2_130","stanford_oclc38813558_v2_130","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jkrwd",""
"Submissions Presented to the Commission on Behalf of the Bishop of Johannesburg","ark:/21198/zz002jkrxx","ark:/21198/zz002jkct2","10","Completed with minimal metadata","Page","bishopofJohannesburg/BOJ_V2/stanford_oclc38813558_v2_131.tif","131","","","","","","","text","copyrighted","published","","Y","","Submissions Presented to the Commission on Behalf of the Bishop of Johannesburg","","v2_131","stanford_oclc38813558_v2_131","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jkrxx",""
"Submissions Presented to the Commission on Behalf of the Bishop of Johannesburg","ark:/21198/zz002jkrzf","ark:/21198/zz002jkct2","10","Completed with minimal metadata","Page","bishopofJohannesburg/BOJ_V2/stanford_oclc38813558_v2_132.tif","132","","","","","","","text","copyrighted","published","","Y","","Submissions Presented to the Commission on Behalf of the Bishop of Johannesburg","","v2_132","stanford_oclc38813558_v2_132","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jkrzf",""
"Submissions Presented to the Commission on Behalf of the Bishop of Johannesburg","ark:/21198/zz002jks0f","ark:/21198/zz002jkct2","10","Completed with minimal metadata","Page","bishopofJohannesburg/BOJ_V2/stanford_oclc38813558_v2_133.tif","133","","","","","","","text","copyrighted","published","","Y","","Submissions Presented to the Commission on Behalf of the Bishop of Johannesburg","","v2_133","stanford_oclc38813558_v2_133","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jks0f",""
"Submissions Presented to the Commission on Behalf of the Bishop of Johannesburg","ark:/21198/zz002jks1z","ark:/21198/zz002jkct2","10","Completed with minimal metadata","Page","bishopofJohannesburg/BOJ_V2/stanford_oclc38813558_v2_134.tif","134","","","","","","","text","copyrighted","published","","Y","","Submissions Presented to the Commission on Behalf of the Bishop of Johannesburg","","v2_134","stanford_oclc38813558_v2_134","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jks1z",""
"Submissions Presented to the Commission on Behalf of the Bishop of Johannesburg","ark:/21198/zz002jks2g","ark:/21198/zz002jkct2","10","Completed with minimal metadata","Page","bishopofJohannesburg/BOJ_V2/stanford_oclc38813558_v2_135.tif","135","","","","","","","text","copyrighted","published","","Y","","Submissions Presented to the Commission on Behalf of the Bishop of Johannesburg","","v2_135","stanford_oclc38813558_v2_135","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jks2g",""
"Submissions Presented to the Commission on Behalf of the Bishop of Johannesburg","ark:/21198/zz002jks30","ark:/21198/zz002jkct2","10","Completed with minimal metadata","Page","bishopofJohannesburg/BOJ_V2/stanford_oclc38813558_v2_136.tif","136","","","","","","","text","copyrighted","published","","Y","","Submissions Presented to the Commission on Behalf of the Bishop of Johannesburg","","v2_136","stanford_oclc38813558_v2_136","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jks30",""
