"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","viewingHint","Visibility","Thumbnail","Subject.conceptTopic","Type.typeOfResource","Rights.copyrightStatus","Rights.publicationStatus","Type.genre","Name.subject","Subject","Subject.descriptiveTopic","Name.repository","Rights.servicesContact","Language","Name.photographer","Name.donor","Name.correspondent","Subject geographic","Name.recipient","Rights.rightsHolderContact","Name.creator","Local identifier","Title","Description.abstract","Description.note","Alt ID.local","Summary","Date.normalized","Date.creation","Format.extent","Coverage.geographic","Description.caption","Description.latitude","Description.longitude","Alt ID.url","AltTitle.other","Note","Relation.isPartOf","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL"
"Gordon (Walter L.) and William C. Beverly, Jr. Collection","ark:/21198/zz0025pgj5/4k909v6w","ark:/21198/zz0025pgj5","","","Page","gordo/image/yrlsc_gordonphotos_0406.tif","1","","","","private","","","","","","","","","","","","","","","","","","","","","Front","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025pgj5%2F4k909v6w"
"Gordon (Walter L.) and William C. Beverly, Jr. Collection","ark:/21198/zz0025pgj5/tx11k64v","ark:/21198/zz0025pgj5","","","Page","gordo/image/yrlsc_gordonphotos_0406_back.tif","2","","","","private","","","","","","","","","","","","","","","","","","","","","Back","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025pgj5%2Ftx11k64v"
"Gordon (Walter L.) and William C. Beverly, Jr. Collection","ark:/21198/zz0025phf3/jb268523","ark:/21198/zz0025phf3","","","Page","gordo/image/yrlsc_gordonphotos_0433_back.tif","2","","","","private","","","","","","","","","","","","","","","","","","","","","Back","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025phf3%2Fjb268523"
"Gordon (Walter L.) and William C. Beverly, Jr. Collection","ark:/21198/zz0025phf3/tz48v319","ark:/21198/zz0025phf3","","","Page","gordo/image/yrlsc_gordonphotos_0433.tif","1","","","","private","","","","","","","","","","","","","","","","","","","","","Front","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025phf3%2Ftz48v319"
"Gordon (Walter L.) and William C. Beverly, Jr. Collection","ark:/21198/zz0025phh4/7d95wk89","ark:/21198/zz0025phh4","","","Page","gordo/image/yrlsc_gordonphotos_0435.tif","1","","","","private","","","","","","","","","","","","","","","","","","","","","Front","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025phh4%2F7d95wk89"
"Gordon (Walter L.) and William C. Beverly, Jr. Collection","ark:/21198/zz0025phh4/h1312c0f","ark:/21198/zz0025phh4","","","Page","gordo/image/yrlsc_gordonphotos_0435_back.tif","2","","","","private","","","","","","","","","","","","","","","","","","","","","Back","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025phh4%2Fh1312c0f"
"Gordon (Walter L.) and William C. Beverly, Jr. Collection","ark:/21198/zz0025phjn/1g30678b","ark:/21198/zz0025phjn","","","Page","gordo/image/yrlsc_gordonphotos_0436_back.tif","2","","","","private","","","","","","","","","","","","","","","","","","","","","Back","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025phjn%2F1g30678b"
"Gordon (Walter L.) and William C. Beverly, Jr. Collection","ark:/21198/zz0025phjn/mb504b0c","ark:/21198/zz0025phjn","","","Page","gordo/image/yrlsc_gordonphotos_0436.tif","1","","","","private","","","","","","","","","","","","","","","","","","","","","Front","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025phjn%2Fmb504b0c"
"Gordon (Walter L.) and William C. Beverly, Jr. Collection","ark:/21198/zz0025phq7/b904hd02","ark:/21198/zz0025phq7","","","Page","gordo/image/yrlsc_gordonphotos_0441_back.tif","2","","","","private","","","","","","","","","","","","","","","","","","","","","Back","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025phq7%2Fb904hd02"
"Gordon (Walter L.) and William C. Beverly, Jr. Collection","ark:/21198/zz0025phq7/qv23xx5x","ark:/21198/zz0025phq7","","","Page","gordo/image/yrlsc_gordonphotos_0441.tif","1","","","","private","","","","","","","","","","","","","","","","","","","","","Front","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025phq7%2Fqv23xx5x"
"Gordon (Walter L.) and William C. Beverly, Jr. Collection","ark:/21198/zz0025phxb/h2504n6k","ark:/21198/zz0025phxb","","","Page","gordo/image/yrlsc_gordonphotos_0447_back.tif","2","","","","private","","","","","","","","","","","","","","","","","","","","","Back","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025phxb%2Fh2504n6k"
"Gordon (Walter L.) and William C. Beverly, Jr. Collection","ark:/21198/zz0025phxb/rx41083w","ark:/21198/zz0025phxb","","","Page","gordo/image/yrlsc_gordonphotos_0447.tif","1","","","","private","","","","","","","","","","","","","","","","","","","","","Front","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025phxb%2Frx41083w"
"Gordon (Walter L.) and William C. Beverly, Jr. Collection","ark:/21198/zz0025pj1c/1261zj0z","ark:/21198/zz0025pj1c","","","Page","gordo/image/yrlsc_gordonphotos_0451.tif","1","","","","private","","","","","","","","","","","","","","","","","","","","","Front","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025pj1c%2F1261zj0z"
"Gordon (Walter L.) and William C. Beverly, Jr. Collection","ark:/21198/zz0025pj1c/dc86rq6q","ark:/21198/zz0025pj1c","","","Page","gordo/image/yrlsc_gordonphotos_0451_back.tif","2","","","","private","","","","","","","","","","","","","","","","","","","","","Back","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025pj1c%2Fdc86rq6q"
"Gordon (Walter L.) and William C. Beverly, Jr. Collection","ark:/21198/zz0025pj80/hq60t70c","ark:/21198/zz0025pj80","","","Page","gordo/image/yrlsc_gordonphotos_0461_back.tif","2","","","","private","","","","","","","","","","","","","","","","","","","","","Back","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025pj80%2Fhq60t70c"
"Gordon (Walter L.) and William C. Beverly, Jr. Collection","ark:/21198/zz0025pj80/hv46290v","ark:/21198/zz0025pj80","","","Page","gordo/image/yrlsc_gordonphotos_0461.tif","1","","","","private","","","","","","","","","","","","","","","","","","","","","Front","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025pj80%2Fhv46290v"
"Gordon (Walter L.) and William C. Beverly, Jr. Collection","ark:/21198/zz0025pjj4/b900z04s","ark:/21198/zz0025pjj4","","","Page","gordo/image/yrlsc_gordonphotos_0470_back.tif","2","","","","private","","","","","","","","","","","","","","","","","","","","","Back","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025pjj4%2Fb900z04s"
"Gordon (Walter L.) and William C. Beverly, Jr. Collection","ark:/21198/zz0025pjj4/bh91654w","ark:/21198/zz0025pjj4","","","Page","gordo/image/yrlsc_gordonphotos_0470.tif","1","","","","private","","","","","","","","","","","","","","","","","","","","","Front","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025pjj4%2Fbh91654w"
"Gordon (Walter L.) and William C. Beverly, Jr. Collection","ark:/21198/zz0025pjm5/hv77sp1m","ark:/21198/zz0025pjm5","","","Page","gordo/image/yrlsc_gordonphotos_0472.tif","1","","","","private","","","","","","","","","","","","","","","","","","","","","Front","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025pjm5%2Fhv77sp1m"
"Gordon (Walter L.) and William C. Beverly, Jr. Collection","ark:/21198/zz0025pjm5/nm65cp0h","ark:/21198/zz0025pjm5","","","Page","gordo/image/yrlsc_gordonphotos_0472_back.tif","2","","","","private","","","","","","","","","","","","","","","","","","","","","Back","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025pjm5%2Fnm65cp0h"
"Gordon (Walter L.) and William C. Beverly, Jr. Collection","ark:/21198/zz0025pkc1/0p222k4f","ark:/21198/zz0025pkc1","","","Page","gordo/image/yrlsc_gordonphotos_0495_back.tif","2","","","","private","","","","","","","","","","","","","","","","","","","","","Back","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025pkc1%2F0p222k4f"
"Gordon (Walter L.) and William C. Beverly, Jr. Collection","ark:/21198/zz0025pkc1/qr404n1z","ark:/21198/zz0025pkc1","","","Page","gordo/image/yrlsc_gordonphotos_0495.tif","1","","","","private","","","","","","","","","","","","","","","","","","","","","Front","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025pkc1%2Fqr404n1z"
"Gordon (Walter L.) and William C. Beverly, Jr. Collection","ark:/21198/zz0025pkjm/5h83d891","ark:/21198/zz0025pkjm","","","Page","gordo/image/yrlsc_gordonphotos_0500_back.tif","2","","","","private","","","","","","","","","","","","","","","","","","","","","Back","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025pkjm%2F5h83d891"
"Gordon (Walter L.) and William C. Beverly, Jr. Collection","ark:/21198/zz0025pkjm/7s94mw71","ark:/21198/zz0025pkjm","","","Page","gordo/image/yrlsc_gordonphotos_0500.tif","1","","","","private","","","","","","","","","","","","","","","","","","","","","Front","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025pkjm%2F7s94mw71"
"Gordon (Walter L.) and William C. Beverly, Jr. Collection","ark:/21198/zz0025pkws/dq98h32f","ark:/21198/zz0025pkws","","","Page","gordo/image/yrlsc_gordonphotos_0512_back.tif","2","","","","private","","","","","","","","","","","","","","","","","","","","","Back","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025pkws%2Fdq98h32f"
"Gordon (Walter L.) and William C. Beverly, Jr. Collection","ark:/21198/zz0025pkws/r170dt4f","ark:/21198/zz0025pkws","","","Page","gordo/image/yrlsc_gordonphotos_0512.tif","1","","","","private","","","","","","","","","","","","","","","","","","","","","Front","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025pkws%2Fr170dt4f"
"Gordon (Walter L.) and William C. Beverly, Jr. Collection","ark:/21198/zz0025pm4w/c3992p1r","ark:/21198/zz0025pm4w","","","Page","gordo/image/yrlsc_gordonphotos_0520_back.tif","2","","","","private","","","","","","","","","","","","","","","","","","","","","Back","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025pm4w%2Fc3992p1r"
"Gordon (Walter L.) and William C. Beverly, Jr. Collection","ark:/21198/zz0025pm4w/xm964z9t","ark:/21198/zz0025pm4w","","","Page","gordo/image/yrlsc_gordonphotos_0520.tif","1","","","","private","","","","","","","","","","","","","","","","","","","","","Front","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025pm4w%2Fxm964z9t"
"Gordon (Walter L.) and William C. Beverly, Jr. Collection","ark:/21198/zz0025pmb0/v1206n40","ark:/21198/zz0025pmb0","","","Page","gordo/image/yrlsc_gordonphotos_0526_back.tif","2","","","","private","","","","","","","","","","","","","","","","","","","","","Back","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025pmb0%2Fv1206n40"
"Gordon (Walter L.) and William C. Beverly, Jr. Collection","ark:/21198/zz0025pmb0/vt04dg7t","ark:/21198/zz0025pmb0","","","Page","gordo/image/yrlsc_gordonphotos_0526.tif","1","","","","private","","","","","","","","","","","","","","","","","","","","","Front","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025pmb0%2Fvt04dg7t"
"Gordon (Walter L.) and William C. Beverly, Jr. Collection","ark:/21198/zz0025pmt7/1x57d68m","ark:/21198/zz0025pmt7","","","Page","gordo/image/yrlsc_gordonphotos_0540_back.tif","2","","","","private","","","","","","","","","","","","","","","","","","","","","Back","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025pmt7%2F1x57d68m"
"Gordon (Walter L.) and William C. Beverly, Jr. Collection","ark:/21198/zz0025pmt7/r074bw9v","ark:/21198/zz0025pmt7","","","Page","gordo/image/yrlsc_gordonphotos_0540.tif","1","","","","private","","","","","","","","","","","","","","","","","","","","","Front","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025pmt7%2Fr074bw9v"
"Gordon (Walter L.) and William C. Beverly, Jr. Collection","ark:/21198/zz0025pn09/0802t56m","ark:/21198/zz0025pn09","","","Page","gordo/image/yrlsc_gordonphotos_0545.tif","1","","","","private","","","","","","","","","","","","","","","","","","","","","Front","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025pn09%2F0802t56m"
"Gordon (Walter L.) and William C. Beverly, Jr. Collection","ark:/21198/zz0025pn09/c393wd15","ark:/21198/zz0025pn09","","","Page","gordo/image/yrlsc_gordonphotos_0545_back.tif","2","","","","private","","","","","","","","","","","","","","","","","","","","","Back","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025pn09%2Fc393wd15"
"Gordon (Walter L.) and William C. Beverly, Jr. Collection","ark:/21198/zz0025pn2b/0z62k13q","ark:/21198/zz0025pn2b","","","Page","gordo/image/yrlsc_gordonphotos_0547_back.tif","2","","","","private","","","","","","","","","","","","","","","","","","","","","Back","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025pn2b%2F0z62k13q"
"Gordon (Walter L.) and William C. Beverly, Jr. Collection","ark:/21198/zz0025pn2b/t2156z68","ark:/21198/zz0025pn2b","","","Page","gordo/image/yrlsc_gordonphotos_0547.tif","1","","","","private","","","","","","","","","","","","","","","","","","","","","Front","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025pn2b%2Ft2156z68"
"Gordon (Walter L.) and William C. Beverly, Jr. Collection","ark:/21198/zz0025pn3v/3j93pq7c","ark:/21198/zz0025pn3v","","","Page","gordo/image/yrlsc_gordonphotos_0548.tif","1","","","","private","","","","","","","","","","","","","","","","","","","","","Front","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025pn3v%2F3j93pq7c"
"Gordon (Walter L.) and William C. Beverly, Jr. Collection","ark:/21198/zz0025pn3v/4072373d","ark:/21198/zz0025pn3v","","","Page","gordo/image/yrlsc_gordonphotos_0548_back.tif","2","","","","private","","","","","","","","","","","","","","","","","","","","","Back","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025pn3v%2F4072373d"
"Gordon (Walter L.) and William C. Beverly, Jr. Collection","ark:/21198/zz0025pnbg/gx75qq8x","ark:/21198/zz0025pnbg","","","Page","gordo/image/yrlsc_gordonphotos_0555.tif","1","","","","private","","","","","","","","","","","","","","","","","","","","","Front","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025pnbg%2Fgx75qq8x"
"Gordon (Walter L.) and William C. Beverly, Jr. Collection","ark:/21198/zz0025pnbg/ks296w3b","ark:/21198/zz0025pnbg","","","Page","gordo/image/yrlsc_gordonphotos_0555_back.tif","2","","","","private","","","","","","","","","","","","","","","","","","","","","Back","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025pnbg%2Fks296w3b"
"Gordon (Walter L.) and William C. Beverly, Jr. Collection","ark:/21198/zz0025pnjk/g646r59f","ark:/21198/zz0025pnjk","","","Page","gordo/image/yrlsc_gordonphotos_0561.tif","1","","","","private","","","","","","","","","","","","","","","","","","","","","Front","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025pnjk%2Fg646r59f"
"Gordon (Walter L.) and William C. Beverly, Jr. Collection","ark:/21198/zz0025pnjk/vj98nt43","ark:/21198/zz0025pnjk","","","Page","gordo/image/yrlsc_gordonphotos_0561_back.tif","2","","","","private","","","","","","","","","","","","","","","","","","","","","Back","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025pnjk%2Fvj98nt43"
"Gordon (Walter L.) and William C. Beverly, Jr. Collection","ark:/21198/zz0025pnx8/p373bb18","ark:/21198/zz0025pnx8","","","Page","gordo/image/yrlsc_gordonphotos_0572.tif","1","","","","private","","","","","","","","","","","","","","","","","","","","","Front","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025pnx8%2Fp373bb18"
"Gordon (Walter L.) and William C. Beverly, Jr. Collection","ark:/21198/zz0025pnx8/wv35p109","ark:/21198/zz0025pnx8","","","Page","gordo/image/yrlsc_gordonphotos_0572_back.tif","2","","","","private","","","","","","","","","","","","","","","","","","","","","Back","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025pnx8%2Fwv35p109"
"Gordon (Walter L.) and William C. Beverly, Jr. Collection","ark:/21198/zz0025px47/0882df1t","ark:/21198/zz0025px47","","","Page","gordo/image/yrlsc_gordonphotos_0794_d.tif","4","","","","private","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025px47%2F0882df1t"
"Gordon (Walter L.) and William C. Beverly, Jr. Collection","ark:/21198/zz0025px47/6711qr3z","ark:/21198/zz0025px47","","","Page","gordo/image/yrlsc_gordonphotos_0794_c.tif","3","","","","private","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025px47%2F6711qr3z"
"Gordon (Walter L.) and William C. Beverly, Jr. Collection","ark:/21198/zz0025px47/g638pz30","ark:/21198/zz0025px47","","","Page","gordo/image/yrlsc_gordonphotos_0794_a.tif","1","","","","private","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025px47%2Fg638pz30"
"Gordon (Walter L.) and William C. Beverly, Jr. Collection","ark:/21198/zz0025px47/p410bz6g","ark:/21198/zz0025px47","","","Page","gordo/image/yrlsc_gordonphotos_0794_b.tif","2","","","","private","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025px47%2Fp410bz6g"
"Gordon (Walter L.) and William C. Beverly, Jr. Collection","ark:/21198/zz0025px5r/ft40hs5r","ark:/21198/zz0025px5r","","","Page","gordo/image/yrlsc_gordonphotos_0795_b.tif","2","","","","private","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025px5r%2Fft40hs5r"
"Gordon (Walter L.) and William C. Beverly, Jr. Collection","ark:/21198/zz0025px5r/fv93q747","ark:/21198/zz0025px5r","","","Page","gordo/image/yrlsc_gordonphotos_0795_a.tif","1","","","","private","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025px5r%2Ffv93q747"
"Gordon (Walter L.) and William C. Beverly, Jr. Collection","ark:/21198/zz0025px5r/rs47747d","ark:/21198/zz0025px5r","","","Page","gordo/image/yrlsc_gordonphotos_0795_c.tif","3","","","","private","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025px5r%2Frs47747d"
"Gordon (Walter L.) and William C. Beverly, Jr. Collection","ark:/21198/zz0025px5r/xx99z085","ark:/21198/zz0025px5r","","","Page","gordo/image/yrlsc_gordonphotos_0795_d.tif","4","","","","private","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025px5r%2Fxx99z085"
"Gordon (Walter L.) and William C. Beverly, Jr. Collection","ark:/21198/zz0025px68/5216th68","ark:/21198/zz0025px68","","","Page","gordo/image/yrlsc_gordonphotos_0796.tif","1","","","","private","","","","","","","","","","","","","","","","","","","","","Front","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025px68%2F5216th68"
"Gordon (Walter L.) and William C. Beverly, Jr. Collection","ark:/21198/zz0025px68/rg19d94t","ark:/21198/zz0025px68","","","Page","gordo/image/yrlsc_gordonphotos_0796_back.tif","2","","","","private","","","","","","","","","","","","","","","","","","","","","Back","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025px68%2Frg19d94t"
"Gordon (Walter L.) and William C. Beverly, Jr. Collection","ark:/21198/zz0025px7s/5h12rp7z","ark:/21198/zz0025px7s","","","Page","gordo/image/yrlsc_gordonphotos_0797_back.tif","2","","","","private","","","","","","","","","","","","","","","","","","","","","Back","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025px7s%2F5h12rp7z"
"Gordon (Walter L.) and William C. Beverly, Jr. Collection","ark:/21198/zz0025px7s/9q69kx8j","ark:/21198/zz0025px7s","","","Page","gordo/image/yrlsc_gordonphotos_0797.tif","1","","","","private","","","","","","","","","","","","","","","","","","","","","Front","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025px7s%2F9q69kx8j"
"Gordon (Walter L.) and William C. Beverly, Jr. Collection","ark:/21198/zz0025px9t/kx20qx3n","ark:/21198/zz0025px9t","","","Page","gordo/image/yrlsc_gordonphotos_0799_back.tif","2","","","","private","","","","","","","","","","","","","","","","","","","","","Back","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025px9t%2Fkx20qx3n"
"Gordon (Walter L.) and William C. Beverly, Jr. Collection","ark:/21198/zz0025px9t/pz64zf1m","ark:/21198/zz0025px9t","","","Page","gordo/image/yrlsc_gordonphotos_0799.tif","1","","","","private","","","","","","","","","","","","","","","","","","","","","Front","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025px9t%2Fpz64zf1m"
"Gordon (Walter L.) and William C. Beverly, Jr. Collection","ark:/21198/zz0025pxbb/sp96x29z","ark:/21198/zz0025pxbb","","","Page","gordo/image/yrlsc_gordonphotos_0800_back.tif","2","","","","private","","","","","","","","","","","","","","","","","","","","","Back","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025pxbb%2Fsp96x29z"
"Gordon (Walter L.) and William C. Beverly, Jr. Collection","ark:/21198/zz0025pxbb/ww31f52j","ark:/21198/zz0025pxbb","","","Page","gordo/image/yrlsc_gordonphotos_0800.tif","1","","","","private","","","","","","","","","","","","","","","","","","","","","Front","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025pxbb%2Fww31f52j"
"Gordon (Walter L.) and William C. Beverly, Jr. Collection","ark:/21198/zz0025pxdc/bp26710w","ark:/21198/zz0025pxdc","","","Page","gordo/image/yrlsc_gordonphotos_0802_a.tif","1","","","","private","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025pxdc%2Fbp26710w"
"Gordon (Walter L.) and William C. Beverly, Jr. Collection","ark:/21198/zz0025pxdc/q448w47q","ark:/21198/zz0025pxdc","","","Page","gordo/image/yrlsc_gordonphotos_0802_c.tif","3","","","","private","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025pxdc%2Fq448w47q"
"Gordon (Walter L.) and William C. Beverly, Jr. Collection","ark:/21198/zz0025pxdc/wc92gk32","ark:/21198/zz0025pxdc","","","Page","gordo/image/yrlsc_gordonphotos_0802_b.tif","2","","","","private","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025pxdc%2Fwc92gk32"
"Gordon (Walter L.) and William C. Beverly, Jr. Collection","ark:/21198/zz0025pxfw/2w03hd10","ark:/21198/zz0025pxfw","","","Page","gordo/image/yrlsc_gordonphotos_0803_back.tif","2","","","","private","","","","","","","","","","","","","","","","","","","","","Back","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025pxfw%2F2w03hd10"
"Gordon (Walter L.) and William C. Beverly, Jr. Collection","ark:/21198/zz0025pxfw/5d21gs7h","ark:/21198/zz0025pxfw","","","Page","gordo/image/yrlsc_gordonphotos_0803.tif","1","","","","private","","","","","","","","","","","","","","","","","","","","","Front","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025pxfw%2F5d21gs7h"
"Gordon (Walter L.) and William C. Beverly, Jr. Collection","ark:/21198/zz0025pxhx/b990vw7s","ark:/21198/zz0025pxhx","","","Page","gordo/image/yrlsc_gordonphotos_0805_b.tif","2","","","","private","","","","","","","","","","","","","","","","","","","","","Back","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025pxhx%2Fb990vw7s"
