Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Type.typeOfResource,Subject,Type.genre,Language,Editor,Name.engraver,Title,Relation.rectoVerso,Relation.pageNumber,Description.note,Source,Relation.isPartOf,Alt ID.local,Date.normalized,Publisher.publisherName,Format.extent,Publisher.placeOfOrigin,Date.creation,Format.dimensions,Description.tableOfContents,Alt ID.oclc,AltTitle.uniform,AltTitle.inscribed,Relation.hasPart,Name.printer,Name.illustrator,Rights.copyrightStatus,Bucketeer State,IIIF Access URL
Picart (Bernard) Collection,ark:/21198/zz001dxdw1,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dxdw1_1267399_master.tif,83,,,text,,,,,,page 70,v,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dxdw1
Picart (Bernard) Collection,ark:/21198/zz001dxdxj,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dxdxj_1267402_master.tif,84,,,text,,,,,,page 71,r,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dxdxj
Picart (Bernard) Collection,ark:/21198/zz001dxdz2,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dxdz2_1267405_master.tif,85,,,text,,,,,,page 72,v,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dxdz2
Picart (Bernard) Collection,ark:/21198/zz001dxf02,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dxf02_1267408_master.tif,86,,,text,,,,,,page 73,r,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dxf02
Picart (Bernard) Collection,ark:/21198/zz001dxf1k,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dxf1k_1267414_master.tif,87,,,text,,,,,,page 74,v,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dxf1k
Picart (Bernard) Collection,ark:/21198/zz001dxf23,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dxf23_1267417_master.tif,88,,,text,,,,,,page 75,r,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dxf23
Picart (Bernard) Collection,ark:/21198/zz001dxf3m,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dxf3m_1267420_master.tif,89,,,text,,,,,,page 76,v,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dxf3m
Picart (Bernard) Collection,ark:/21198/zz001dxf44,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dxf44_1267423_master.tif,90,,,text,,,,,,page 77,r,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dxf44
Picart (Bernard) Collection,ark:/21198/zz001dxf5n,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dxf5n_1267426_master.tif,91,,,text,,,,,,page 78,v,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dxf5n
Picart (Bernard) Collection,ark:/21198/zz001dxf65,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dxf65_1267429_master.tif,92,,,text,,,,,,page 78a,r,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dxf65
Picart (Bernard) Collection,ark:/21198/zz001dxf7p,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dxf7p_1267494_master.tif,93,,,still image,,,,,,La COMMUNION des ANGLICANS a SAINT PAUL,v,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dxf7p
Picart (Bernard) Collection,ark:/21198/zz001dxf86,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dxf86_1267503_master.tif,94,,,still image,,,,,,La COMMUNION des ANGLICANS a SAINT PAUL,r,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dxf86
Picart (Bernard) Collection,ark:/21198/zz001dxmjr,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dxmjr_1267590_master.tif,98,,,text,,,,,,page 78d,r,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dxmjr
Picart (Bernard) Collection,ark:/21198/zz001dxmk8,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dxmk8_1267598_master.tif,99,,,text,,,,,,page 79,v,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dxmk8
Picart (Bernard) Collection,ark:/21198/zz001dxmms,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dxmms_1267628_master.tif,100,,,text,,,,,,page 80,r,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dxmms
Picart (Bernard) Collection,ark:/21198/zz001dxmn9,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dxmn9_1267637_master.tif,101,,,text,,,,,,page 80a,v,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dxmn9
Picart (Bernard) Collection,ark:/21198/zz001dxmpt,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dxmpt_1267650_master.tif,102,,,still image,,,,,,Le BAPTEME domestique. Le SERMENT de la FILLE qui se trouve enceinte. CONVOI Funebre des ANGLOIS.,r,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dxmpt
Picart (Bernard) Collection,ark:/21198/zz001dxmqb,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dxmqb_1267669_master.tif,103,,,still image,,,,,,Le BAPTEME domestique. Le SERMENT de la FILLE qui se trouve enceinte. CONVOI Funebre des ANGLOIS.,v,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dxmqb
Picart (Bernard) Collection,ark:/21198/zz001dxmrv,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dxmrv_1267676_master.tif,104,,,still image,,,,,,Le BAPTEME domestique. Le SERMENT de la FILLE qui se trouve enceinte. CONVOI Funebre des ANGLOIS.,r,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dxmrv
Picart (Bernard) Collection,ark:/21198/zz001dxmsc,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dxmsc_1267682_master.tif,105,,,text,,,,,,page 80b,v,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dxmsc
Picart (Bernard) Collection,ark:/21198/zz001dxmtw,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dxmtw_1269273_master.tif,106,,,text,,,,,,page 81,r,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dxmtw
Picart (Bernard) Collection,ark:/21198/zz001dxmvd,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dxmvd_1269282_master.tif,107,,,text,,,,,,page 82,v,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dxmvd
Picart (Bernard) Collection,ark:/21198/zz001dxmwx,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dxmwx_1270267_master.tif,108,,,text,,,,,,blank page,r,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dxmwx
Picart (Bernard) Collection,ark:/21198/zz001dxmzz,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dxmzz_1270270_master.tif,110,,,still image,,,,,,Le Mariage Clandestin & Ceremonies Funebres Domestiques chez les Anglois,v,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dxmzz
Picart (Bernard) Collection,ark:/21198/zz001dxn0z,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dxn0z_1270290_master.tif,111,,,text,,,,,,page 83,r,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dxn0z
Picart (Bernard) Collection,ark:/21198/zz001dxn1g,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dxn1g_1270295_master.tif,112,,,text,,,,,,page 84,v,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dxn1g
Picart (Bernard) Collection,ark:/21198/zz001dxn20,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dxn20_1270301_master.tif,113,,,text,,,,,,page 85,r,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dxn20
Picart (Bernard) Collection,ark:/21198/zz001dxn3h,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dxn3h_1270307_master.tif,114,,,text,,,,,,page 86,v,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dxn3h
Picart (Bernard) Collection,ark:/21198/zz001dxn41,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dxn41_1270313_master.tif,115,,,text,,,,,,page 87,r,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dxn41
Picart (Bernard) Collection,ark:/21198/zz001dxn5j,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dxn5j_1270319_master.tif,116,,,text,,,,,,page 88,v,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dxn5j
Picart (Bernard) Collection,ark:/21198/zz001dxn62,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dxn62_1270325_master.tif,117,,,text,,,,,,page 89,r,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dxn62
Picart (Bernard) Collection,ark:/21198/zz001dxn7k,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dxn7k_1270328_master.tif,118,,,text,,,,,,page 90,v,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dxn7k
Picart (Bernard) Collection,ark:/21198/zz001dxn83,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dxn83_1270332_master.tif,119,,,text,,,,,,page 91,r,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dxn83
Picart (Bernard) Collection,ark:/21198/zz001dxn9m,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dxn9m_1270336_master.tif,120,,,text,,,,,,page 92,v,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dxn9m
Picart (Bernard) Collection,ark:/21198/zz001dxnb4,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dxnb4_1270339_master.tif,121,,,text,,,,,,page 93 (marked 83),r,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dxnb4
Picart (Bernard) Collection,ark:/21198/zz001dxncn,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dxncn_1270342_master.tif,122,,,text,,,,,,blank page,v,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dxncn
Picart (Bernard) Collection,ark:/21198/zz001dxnd5,ark:/21198/zz0002hb17,2,Completed,Page,,123,,,text,,,,,,page 95 (marked 85 -wrong scan?),r,,,,,,,,,,,,,,,,,,,,missing,
Picart (Bernard) Collection,ark:/21198/zz001dxnfp,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dxnfp_1270348_master.tif,124,,,text,,,,,,page 96 (marked 86 - wrong scan?),v,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dxnfp
Picart (Bernard) Collection,ark:/21198/zz001dxng6,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dxng6_1270351_master.tif,125,,,text,,,,,,page 97,r,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dxng6
Picart (Bernard) Collection,ark:/21198/zz001dxnhq,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dxnhq_1270354_master.tif,126,,,text,,,,,,page 98,v,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dxnhq
Picart (Bernard) Collection,ark:/21198/zz001dxnj7,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dxnj7_1270357_master.tif,127,,,text,,,,,,page 99,r,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dxnj7
Picart (Bernard) Collection,ark:/21198/zz001dxnkr,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dxnkr_1270360_master.tif,128,,,text,,,,,,page 100,v,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dxnkr
Picart (Bernard) Collection,ark:/21198/zz001dxnm8,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dxnm8_1270363_master.tif,129,,,text,,,,,,page 101,r,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dxnm8
Picart (Bernard) Collection,ark:/21198/zz001dxnns,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dxnns_1270366_master.tif,130,,,text,,,,,,page 102,v,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dxnns
Picart (Bernard) Collection,ark:/21198/zz001dxnp9,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dxnp9_1270369_master.tif,131,,,text,,,,,,page 103,r,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dxnp9
Picart (Bernard) Collection,ark:/21198/zz001dxnqt,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dxnqt_1270372_master.tif,132,,,text,,,,,,page 104,v,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dxnqt
Picart (Bernard) Collection,ark:/21198/zz001dxnrb,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dxnrb_1270375_master.tif,133,,,text,,,,,,page 105,r,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dxnrb
Picart (Bernard) Collection,ark:/21198/zz001dxnsv,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dxnsv_1270379_master.tif,134,,,text,,,,,,page 106,v,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dxnsv
Picart (Bernard) Collection,ark:/21198/zz001dxntc,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dxntc_1270385_master.tif,135,,,text,,,,,,page 107,r,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dxntc
Picart (Bernard) Collection,ark:/21198/zz001dxnvw,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dxnvw_1270391_master.tif,136,,,text,,,,,,page 108,v,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dxnvw
Picart (Bernard) Collection,ark:/21198/zz001dxnwd,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dxnwd_1270397_master.tif,137,,,text,,,,,,page 109,r,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dxnwd
Picart (Bernard) Collection,ark:/21198/zz001dxnxx,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dxnxx_1270405_master.tif,138,,,text,,,,,,page 110,v,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dxnxx
Picart (Bernard) Collection,ark:/21198/zz001dxnzf,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dxnzf_1270408_master.tif,139,,,text,,,,,,page 111,r,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dxnzf
Picart (Bernard) Collection,ark:/21198/zz001dxp0f,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dxp0f_1270411_master.tif,140,,,text,,,,,,page 112,v,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dxp0f
Picart (Bernard) Collection,ark:/21198/zz001dxp1z,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dxp1z_1270418_master.tif,141,,,text,,,,,,page 113,r,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dxp1z
Picart (Bernard) Collection,ark:/21198/zz001dxp2g,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dxp2g_1270423_master.tif,142,,,text,,,,,,page 114,v,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dxp2g
Picart (Bernard) Collection,ark:/21198/zz001dxp30,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dxp30_1270432_master.tif,143,,,text,,,,,,page 115,r,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dxp30
Picart (Bernard) Collection,ark:/21198/zz001dxp4h,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dxp4h_1270435_master.tif,144,,,text,,,,,,page 116,v,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dxp4h
Picart (Bernard) Collection,ark:/21198/zz001dxp51,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dxp51_1270438_master.tif,145,,,text,,,,,,page 117,r,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dxp51
Picart (Bernard) Collection,ark:/21198/zz001dxp6j,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dxp6j_1270498_master.tif,146,,,text,,,,,,page 118,v,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dxp6j
Picart (Bernard) Collection,ark:/21198/zz001dzspp,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dzspp_1270501_master.tif,147,,,still image,,,,,,ASSEMBLEE du QUAQUERS à Londres.,r,,A.  Quaqueresse qui préche  (ASSEMBLEE des QUAQUERS à Amsterdam.  A.  Quaquer qui préche.),,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dzspp
Picart (Bernard) Collection,ark:/21198/zz001dzsq6,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dzsq6_1270504_master.tif,148,,,text,,,,,,blank page,v,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dzsq6
Picart (Bernard) Collection,ark:/21198/zz001dzsrq,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dzsrq_1270507_master.tif,149,,,text,,,,,,page 119,r,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dzsrq
Picart (Bernard) Collection,ark:/21198/zz001dzss7,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dzss7_1270510_master.tif,150,,,text,,,,,,page 120,v,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dzss7
Picart (Bernard) Collection,ark:/21198/zz001dzstr,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dzstr_1270513_master.tif,151,,,text,,,,,,page 121,r,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dzstr
Picart (Bernard) Collection,ark:/21198/zz001dzsv8,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dzsv8_1270516_master.tif,152,,,text,,,,,,page 122,v,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dzsv8
Picart (Bernard) Collection,ark:/21198/zz001dzsws,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dzsws_1270519_master.tif,153,,,text,,,,,,page 123,r,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dzsws
Picart (Bernard) Collection,ark:/21198/zz001dzsx9,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dzsx9_1270522_master.tif,154,,,text,,,,,,page 124,v,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dzsx9
Picart (Bernard) Collection,ark:/21198/zz001dzszt,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dzszt_1270525_master.tif,155,,,text,,,,,,page 125,r,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dzszt
Picart (Bernard) Collection,ark:/21198/zz001dzt0t,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dzt0t_1270528_master.tif,156,,,text,,,,,,page 126,v,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dzt0t
Picart (Bernard) Collection,ark:/21198/zz001dzt1b,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dzt1b_1270531_master.tif,157,,,text,,,,,,page 126,r,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dzt1b
Picart (Bernard) Collection,ark:/21198/zz001dzt2v,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dzt2v_1270534_master.tif,158,,,text,,,,,,page 128,v,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dzt2v
Picart (Bernard) Collection,ark:/21198/zz001dzt3c,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dzt3c_1701819_master.tif,159,,,text,,,,,,page 129,r,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dzt3c
Picart (Bernard) Collection,ark:/21198/zz001dzt4w,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dzt4w_1270574_master.tif,160,,,text,,,,,,page 130,v,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dzt4w
Picart (Bernard) Collection,ark:/21198/zz001dzt5d,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dzt5d_1270577_master.tif,161,,,text,,,,,,page 131,r,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dzt5d
Picart (Bernard) Collection,ark:/21198/zz001dzt6x,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dzt6x_1270580_master.tif,162,,,text,,,,,,page 132,v,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dzt6x
Picart (Bernard) Collection,ark:/21198/zz001dzt7f,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dzt7f_1270583_master.tif,163,,,text,,,,,,page 133,r,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dzt7f
Picart (Bernard) Collection,ark:/21198/zz001dzt8z,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dzt8z_1270586_master.tif,164,,,text,,,,,,page 134,v,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dzt8z
Picart (Bernard) Collection,ark:/21198/zz001dzt9g,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dzt9g_1270589_master.tif,165,,,text,,,,,,page 135,r,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dzt9g
Picart (Bernard) Collection,ark:/21198/zz001dztb0,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dztb0_1270592_master.tif,166,,,text,,,,,,page 136,v,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dztb0
Picart (Bernard) Collection,ark:/21198/zz001dztch,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dztch_1270598_master.tif,167,,,text,,,,,,page 137,r,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dztch
Picart (Bernard) Collection,ark:/21198/zz001dztd1,ark:/21198/zz0002hb17,2,Completed,Page,picart/masters/21198-zz001dztd1_1270601_master.tif,168,,,text,,,,,,page 138,v,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dztd1
