"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","Subject","Type.genre","Language","Editor","Name.engraver","Title","Relation.rectoVerso","Relation.pageNumber","Description.note","Source","Relation.isPartOf","Alt ID.local","Date.normalized","Publisher.publisherName","Format.extent","Publisher.placeOfOrigin","Date.creation","Format.dimensions","Description.tableOfContents","Alt ID.oclc","AltTitle.uniform","AltTitle.inscribed","Relation.hasPart","Name.printer","Name.illustrator","Rights.copyrightStatus","Bucketeer State","IIIF Access URL"
"Picart (Bernard) Collection","ark:/21198/zz0009drg9","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009drg9-1-master.tif","433","","","text","","","","","","page 411","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009drg9"
"Picart (Bernard) Collection","ark:/21198/zz0009drht","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009drht-1-master.tif","434","","","text","","","","","","page 412","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009drht"
"Picart (Bernard) Collection","ark:/21198/zz0009drjb","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009drjb-1-master.tif","435","","","text","","","","","","page 413","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009drjb"
"Picart (Bernard) Collection","ark:/21198/zz0009drkv","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009drkv-1-master.tif","436","","","text","","","","","","page 414","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009drkv"
"Picart (Bernard) Collection","ark:/21198/zz0009drmc","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009drmc-1-master.tif","437","","","text","","","","","","page 415","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009drmc"
"Picart (Bernard) Collection","ark:/21198/zz0009drnw","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009drnw-1-master.tif","438","","","text","","","","","","page 416","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009drnw"
"Picart (Bernard) Collection","ark:/21198/zz0009drpd","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009drpd-1-master.tif","439","","","text","","","","","","page 417","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009drpd"
"Picart (Bernard) Collection","ark:/21198/zz0009drqx","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009drqx-1-master.tif","440","","","text","","","","","","page 418","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009drqx"
"Picart (Bernard) Collection","ark:/21198/zz0009drrf","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009drrf-1-master.tif","441","","","text","","","","","","page 419","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009drrf"
"Picart (Bernard) Collection","ark:/21198/zz0009drsz","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009drsz-1-master.tif","442","","","text","","","","","","page 420","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009drsz"
"Picart (Bernard) Collection","ark:/21198/zz0009drtg","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009drtg-1-master.tif","443","","","text","","","","","","page 421","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009drtg"
"Picart (Bernard) Collection","ark:/21198/zz0009drv0","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009drv0-1-master.tif","444","","","text","","","","","","page 422","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009drv0"
"Picart (Bernard) Collection","ark:/21198/zz0009drwh","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009drwh-1-master.tif","445","","","text","","","","","","page 423","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009drwh"
"Picart (Bernard) Collection","ark:/21198/zz0009drx1","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009drx1-1-master.tif","446","","","text","","","","","","page 424","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009drx1"
"Picart (Bernard) Collection","ark:/21198/zz0009drzj","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009drzj-1-master.tif","447","","","text","","","","","","page 425","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009drzj"
"Picart (Bernard) Collection","ark:/21198/zz0009dxn9","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009dxn9-1-master.tif","448","","","text","","","","","","page 426","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009dxn9"
"Picart (Bernard) Collection","ark:/21198/zz0009dxpt","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009dxpt-1-master.tif","449","","","text","","","","","","page 427","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009dxpt"
"Picart (Bernard) Collection","ark:/21198/zz0009dxqb","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009dxqb-1-master.tif","450","","","text","","","","","","page 428","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009dxqb"
"Picart (Bernard) Collection","ark:/21198/zz0009dxrv","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009dxrv-1-master.tif","451","","","text","","","","","","page 429","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009dxrv"
"Picart (Bernard) Collection","ark:/21198/zz0009dxsc","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009dxsc-1-master.tif","452","","","text","","","","","","page 430","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009dxsc"
"Picart (Bernard) Collection","ark:/21198/zz0009dxtw","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009dxtw-1-master.tif","453","","","text","","","","","","page 431","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009dxtw"
"Picart (Bernard) Collection","ark:/21198/zz0009dxvd","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009dxvd-1-master.tif","454","","","text","","","","","","page 432","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009dxvd"
"Picart (Bernard) Collection","ark:/21198/zz0009dxwx","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009dxwx-1-master.tif","455","","","text","","","","","","page 433","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009dxwx"
"Picart (Bernard) Collection","ark:/21198/zz0009dxxf","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009dxxf-1-master.tif","456","","","text","","","","","","page 434","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009dxxf"
"Picart (Bernard) Collection","ark:/21198/zz0009dxzz","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009dxzz-1-master.tif","457","","","text","","","","","","page 435","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009dxzz"
"Picart (Bernard) Collection","ark:/21198/zz0009dz0z","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009dz0z-1-master.tif","458","","","text","","","","","","page 436","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009dz0z"
"Picart (Bernard) Collection","ark:/21198/zz0009dz1g","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009dz1g-1-master.tif","459","","","text","","","","","","page 437","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009dz1g"
"Picart (Bernard) Collection","ark:/21198/zz0009dz20","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009dz20-1-master.tif","460","","","text","","","","","","page 438","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009dz20"
"Picart (Bernard) Collection","ark:/21198/zz0009dz3h","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009dz3h-1-master.tif","461","","","text","","","","","","page 439","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009dz3h"
"Picart (Bernard) Collection","ark:/21198/zz0009dz41","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009dz41-1-master.tif","462","","","text","","","","","","page 440","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009dz41"
"Picart (Bernard) Collection","ark:/21198/zz0009dz5j","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009dz5j-1-master.tif","463","","","text","","","","","","page 441","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009dz5j"
"Picart (Bernard) Collection","ark:/21198/zz0009dz62","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009dz62-1-master.tif","464","","","text","","","","","","page 142 [442]","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009dz62"
"Picart (Bernard) Collection","ark:/21198/zz0009dz7k","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009dz7k-1-master.tif","465","","","text","","","","","","page 443","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009dz7k"
"Picart (Bernard) Collection","ark:/21198/zz0009dz83","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009dz83-1-master.tif","466","","","text","","","","","","page 444","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009dz83"
"Picart (Bernard) Collection","ark:/21198/zz0009dz9m","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009dz9m-1-master.tif","467","","","text","","","","","","page 445","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009dz9m"
"Picart (Bernard) Collection","ark:/21198/zz0009dzb4","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009dzb4-1-master.tif","468","","","text","","","","","","page 446","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009dzb4"
"Picart (Bernard) Collection","ark:/21198/zz0009dzcn","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009dzcn-1-master.tif","469","","","text","","","","","","page 447","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009dzcn"
"Picart (Bernard) Collection","ark:/21198/zz0009dzd5","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009dzd5-1-master.tif","470","","","text","","","","","","page 448","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009dzd5"
"Picart (Bernard) Collection","ark:/21198/zz0009dzfp","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009dzfp-1-master.tif","471","","","text","","","","","","page 449","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009dzfp"
"Picart (Bernard) Collection","ark:/21198/zz0009dzg6","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009dzg6-1-master.tif","472","","","text","","","","","","page 450","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009dzg6"
"Picart (Bernard) Collection","ark:/21198/zz0009dzhq","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009dzhq-1-master.tif","473","","","text","","","","","","page 451","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009dzhq"
"Picart (Bernard) Collection","ark:/21198/zz0009dzj7","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009dzj7-1-master.tif","474","","","text","","","","","","page 452","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009dzj7"
"Picart (Bernard) Collection","ark:/21198/zz0009dzkr","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009dzkr-1-master.tif","475","","","text","","","","","","page 453","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009dzkr"
"Picart (Bernard) Collection","ark:/21198/zz0009dzm8","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009dzm8-1-master.tif","476","","","text","","","","","","page 454","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009dzm8"
"Picart (Bernard) Collection","ark:/21198/zz0009dzns","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009dzns-1-master.tif","477","","","text","","","","","","page 454a","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009dzns"
"Picart (Bernard) Collection","ark:/21198/zz0009dzp9","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009dzp9-1-master.tif","478","","","still image","","","","","","Brama or Bruma.","v","","","page 454b","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009dzp9"
"Picart (Bernard) Collection","ark:/21198/zz0009dzqt","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009dzqt-1-master.tif","479","","","text","","","","","","page 455","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009dzqt"
"Picart (Bernard) Collection","ark:/21198/zz0009dzrb","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009dzrb-1-master.tif","480","","","text","","","","","","page 456","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009dzrb"
"Picart (Bernard) Collection","ark:/21198/zz0009dzsv","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009dzsv-1-master.tif","481","","","text","","","","","","page 456a","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009dzsv"
"Picart (Bernard) Collection","ark:/21198/zz0009dztc","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009dztc-1-master.tif","482","","","still image","","","","","","Ixora a deity of the East Indians.","v","","Ixora a deity of the East Indians.  Quenevadi son of Ixora.","page 456b","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009dztc"
"Picart (Bernard) Collection","ark:/21198/zz0009dzvw","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009dzvw-1-master.tif","483","","","text","","","","","","page 457","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009dzvw"
"Picart (Bernard) Collection","ark:/21198/zz0009dzwd","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009dzwd-1-master.tif","484","","","text","","","","","","page 458","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009dzwd"
"Picart (Bernard) Collection","ark:/21198/zz0009dzxx","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009dzxx-1-master.tif","485","","","text","","","","","","page 459","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009dzxx"
"Picart (Bernard) Collection","ark:/21198/zz0009dzzf","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009dzzf-1-master.tif","486","","","text","","","","","","page 460","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009dzzf"
"Picart (Bernard) Collection","ark:/21198/zz0009f00w","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009f00w-1-master.tif","487","","","text","","","","","","page 461","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f00w"
"Picart (Bernard) Collection","ark:/21198/zz0009f63b","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009f63b-1-master.tif","488","","","text","","","","","","page 462","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f63b"
"Picart (Bernard) Collection","ark:/21198/zz0009f64v","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009f64v-1-master.tif","489","","","text","","","","","","page 462a","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f64v"
"Picart (Bernard) Collection","ark:/21198/zz0009f65c","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009f65c-1-master.tif","490","","","still image","","","","","","First incarnation.","v","","First incarnation. Second incarnation. Third incarnation. Fourth incarnation.","page 462b","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f65c"
"Picart (Bernard) Collection","ark:/21198/zz0009f66w","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009f66w-1-master.tif","491","","","text","","","","","","page 463","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f66w"
"Picart (Bernard) Collection","ark:/21198/zz0009f67d","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009f67d-1-master.tif","492","","","text","","","","","","page 464","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f67d"
"Picart (Bernard) Collection","ark:/21198/zz0009f68x","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009f68x-1-master.tif","493","","","text","","","","","","page 464a","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f68x"
"Picart (Bernard) Collection","ark:/21198/zz0009f69f","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009f69f-1-master.tif","494","","","still image","","","","","","Sixth incarnation.","v","","Sixth incarnation. Fifth incarnation. Eight incarnation. Seventh incarnation.","page 464b","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f69f"
"Picart (Bernard) Collection","ark:/21198/zz0009f6bz","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009f6bz-1-master.tif","495","","","text","","","","","","page 465","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f6bz"
"Picart (Bernard) Collection","ark:/21198/zz0009f6cg","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009f6cg-1-master.tif","496","","","text","","","","","","page 466","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f6cg"
"Picart (Bernard) Collection","ark:/21198/zz0009f6d0","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009f6d0-1-master.tif","497","","","text","","","","","","page 467","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f6d0"
"Picart (Bernard) Collection","ark:/21198/zz0009f6fh","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009f6fh-1-master.tif","498","","","text","","","","","","page 468","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f6fh"
"Picart (Bernard) Collection","ark:/21198/zz0009f6g1","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009f6g1-1-master.tif","499","","","text","","","","","","page 469","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f6g1"
"Picart (Bernard) Collection","ark:/21198/zz0009f6hj","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009f6hj-1-master.tif","500","","","text","","","","","","page 470","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f6hj"
"Picart (Bernard) Collection","ark:/21198/zz0009f6j2","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009f6j2-1-master.tif","501","","","still image","","","","","","Tenth incarnation.","r","","Tenth incarnation. Ninth incarnation. Ixora under the name of Mahadeu.","page 470a","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f6j2"
"Picart (Bernard) Collection","ark:/21198/zz0009f6kk","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009f6kk-1-master.tif","502","","","text","","","","","","page 470b","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f6kk"
"Picart (Bernard) Collection","ark:/21198/zz0009f6m3","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009f6m3-1-master.tif","503","","","text","","","","","","page 470c","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f6m3"
"Picart (Bernard) Collection","ark:/21198/zz0009f6nm","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009f6nm-1-master.tif","504","","","still image","","","","","","I. Ixtarboc","v","","I. Ixtarboc  II. Krexno  III. Machautar Bhavani  IV. Barachautar  V. Narseng  VI. Simia Hantiant  VII. Jagarnath  VIII. Krexno Febodha  IX. Vahaban  X. Har","page 470d","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f6nm"
"Picart (Bernard) Collection","ark:/21198/zz0009f6p4","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009f6p4-1-master.tif","505","","","text","","","","","","page 471","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f6p4"
"Picart (Bernard) Collection","ark:/21198/zz0009f6qn","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009f6qn-1-master.tif","506","","","text","","","","","","page 472","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f6qn"
"Picart (Bernard) Collection","ark:/21198/zz0009f6r5","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009f6r5-1-master.tif","507","","","text","","","","","","page 473","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f6r5"
"Picart (Bernard) Collection","ark:/21198/zz0009f80r","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009f80r-1-master.tif","508","","","text","","","","","","page 474","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f80r"
"Picart (Bernard) Collection","ark:/21198/zz0009f818","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009f818-1-master.tif","509","","","text","","","","","","page 475","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f818"
"Picart (Bernard) Collection","ark:/21198/zz0009f82s","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009f82s-1-master.tif","510","","","text","","","","","","page 476","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f82s"
"Picart (Bernard) Collection","ark:/21198/zz0009f839","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009f839-1-master.tif","511","","","text","","","","","","page 477","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f839"
"Picart (Bernard) Collection","ark:/21198/zz0009f84t","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009f84t-1-master.tif","512","","","text","","","","","","page 478","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f84t"
"Picart (Bernard) Collection","ark:/21198/zz0009f85b","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009f85b-1-master.tif","513","","","text","","","","","","page 478a","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f85b"
