Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Visibility,Type.genre,Type.typeOfResource,Rights.copyrightStatus,Name.creator,Name.donor,Rights.rightsHolderContact,Subject,Rights.statementLocal,Name.repository,Alt ID.local,Title,Date.normalized,Format.extent,AltTitle.descriptive,Date.creation,Relation.isPartOf,AltTitle.other,Description.note,AltTitle.uniform,Opac url,Finding Aid URL,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Gronk Digital Image Collection,ark:/21198/zz0027dq11,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz0027dq11_1834513_master.tif,,,,private,sketches,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,CSRC_Gronk_DogCity_img018.tif,CSRC_Gronk_DogCity_img018.tif,1970/1979,1 photograph,,1970s,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027dq11,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027dq11/manifest
Gronk Digital Image Collection,ark:/21198/zz0027dq2j,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz0027dq2j_1835558_master.tif,,,,private,sketches,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,CSRC_Gronk_DogCity_img071.tif,CSRC_Gronk_DogCity_img071.tif,1970/1979,1 photograph,,1970s,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027dq2j,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027dq2j/manifest
Gronk Digital Image Collection,ark:/21198/zz0027dq4k,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz0027dq4k_1835561_master.tif,,,,private,sketches,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,CSRC_Gronk_DogCity_img072.tif,CSRC_Gronk_DogCity_img072.tif,1970/1979,1 photograph,,1970s,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027dq4k,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027dq4k/manifest
Gronk Digital Image Collection,ark:/21198/zz0027dq6m,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz0027dq6m_1834522_master.tif,,,,private,sketches,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,CSRC_Gronk_DogCity_img019.tif,CSRC_Gronk_DogCity_img019.tif,1970/1979,1 photograph,,1970s,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027dq6m,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027dq6m/manifest
Gronk Digital Image Collection,ark:/21198/zz0027dq74,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz0027dq74_1834536_master.tif,,,,private,sketches,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,CSRC_Gronk_DogCity_img020.tif,CSRC_Gronk_DogCity_img020.tif,1970/1979,1 photograph,,1970s,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027dq74,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027dq74/manifest
Gronk Digital Image Collection,ark:/21198/zz0027dq8n,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz0027dq8n_1834545_master.tif,,,,private,sketches,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,CSRC_Gronk_DogCity_img021.tif,CSRC_Gronk_DogCity_img021.tif,,1 photograph,,,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027dq8n,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027dq8n/manifest
Gronk Digital Image Collection,ark:/21198/zz0027dq95,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz0027dq95_1834557_master.tif,,,,private,sketches,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,CSRC_Gronk_DogCity_img022.tif,CSRC_Gronk_DogCity_img022.tif,1970/1979,1 photograph,,1970s,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027dq95,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027dq95/manifest
Gronk Digital Image Collection,ark:/21198/zz0027dqnb,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz0027dqnb_1834569_master.tif,,,,private,sketches,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,CSRC_Gronk_DogCity_img023.tif,CSRC_Gronk_DogCity_img023.tif,1970/1979,1 photograph,,1970s,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027dqnb,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027dqnb/manifest
Gronk Digital Image Collection,ark:/21198/zz0027dqpv,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz0027dqpv_1834578_master.tif,,,,private,sketches,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,CSRC_Gronk_DogCity_img024.tif,CSRC_Gronk_DogCity_img024.tif,1970/1979,1 photograph,,1970s,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027dqpv,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027dqpv/manifest
Gronk Digital Image Collection,ark:/21198/zz0027dqtx,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz0027dqtx_1835564_master.tif,,,,private,sketches,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,CSRC_Gronk_DogCity_img073.tif,CSRC_Gronk_DogCity_img073.tif,1970/1979,1 photograph,,1970s,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027dqtx,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027dqtx/manifest
Gronk Digital Image Collection,ark:/21198/zz0027dr84,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz0027dr84_1835567_master.tif,,,,private,sketches,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,CSRC_Gronk_DogCity_img074.tif,CSRC_Gronk_DogCity_img074.tif,1970/1979,1 photograph,,1970s,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027dr84,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027dr84/manifest
Gronk Digital Image Collection,ark:/21198/zz0027drcp,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz0027drcp_1835570_master.tif,,,,private,sketches,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,CSRC_Gronk_DogCity_img075.tif,CSRC_Gronk_DogCity_img075.tif,1970/1979,1 photograph,,1970s,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027drcp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027drcp/manifest
Gronk Digital Image Collection,ark:/21198/zz0027drj8,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz0027drj8_1835573_master.tif,,,,private,sketches,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,CSRC_Gronk_DogCity_img078.tif,CSRC_Gronk_DogCity_img078.tif,1970/1979,1 photograph,,1970s,Gronk Paperes,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027drj8,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027drj8/manifest
Gronk Digital Image Collection,ark:/21198/zz0027drm9,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz0027drm9_1835576_master.tif,,,,private,sketches,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,CSRC_Gronk_DogCity_img076.tif,CSRC_Gronk_DogCity_img076.tif,1970/1979,1 photograph,,1970s,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027drm9,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027drm9/manifest
Gronk Digital Image Collection,ark:/21198/zz0027drpb,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz0027drpb_1835579_master.tif,,,,private,sketches,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,CSRC_Gronk_DogCity_img077.tif,CSRC_Gronk_DogCity_img077.tif,1970/19779,1 photograph,,1970s,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027drpb,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027drpb/manifest
Gronk Digital Image Collection,ark:/21198/zz0027drvx,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz0027drvx_1834410_master.tif,,,,private,sketches,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,CSRC_Gronk_DogCity_img001.tif,CSRC_Gronk_DogCity_img001.tif,1970/1979,1 photograph,,1970s,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027drvx,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027drvx/manifest
Gronk Digital Image Collection,ark:/21198/zz0027drxz,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz0027drxz_1834434_master.tif,,,,private,sketches,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,CSRC_Gronk_DogCity_img006.tif,CSRC_Gronk_DogCity_img006.tif,1970/1979,1 photograph,,1970s,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027drxz,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027drxz/manifest
Gronk Digital Image Collection,ark:/21198/zz0027drzg,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz0027drzg_1834417_master.tif,,,,private,sketches,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,CSRC_Gronk_DogCity_img002.tif,CSRC_Gronk_DogCity_img002.tif,1970/1979,1 photograph,,1970s,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027drzg,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027drzg/manifest
Gronk Digital Image Collection,ark:/21198/zz0027ds10,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz0027ds10_1835582_master.tif,,,,private,sketches,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,CSRC_Gronk_DogCity_img079.tif,CSRC_Gronk_DogCity_img079.tif,1970/1979,1 photograph,,,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027ds10,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027ds10/manifest
Gronk Digital Image Collection,ark:/21198/zz0027ds2h,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz0027ds2h_1834425_master.tif,,,,private,sketches,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,CSRC_Gronk_DogCity_img003.tif,CSRC_Gronk_DogCity_img003.tif,1970/1979,1 photograph,,1970s,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027ds2h,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027ds2h/manifest
Gronk Digital Image Collection,ark:/21198/zz0027ds52,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz0027ds52_1834428_master.tif,,,,private,black-and-white photograph,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,CSRC_Gronk_DogCity_img004.tif,CSRC_Gronk_DogCity_img004.tif,1970/1979,1 photograph,,1970s,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027ds52,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027ds52/manifest
Gronk Digital Image Collection,ark:/21198/zz0027ds94,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz0027ds94_1835585_master.tif,,,,private,sketches,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,CSRC_Gronk_DogCity_img080.tif,CSRC_Gronk_DogCity_img080.tif,1970/1979,1 photograph,,1970s,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027ds94,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027ds94/manifest
Gronk Digital Image Collection,ark:/21198/zz0027dsc5,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz0027dsc5_1835588_master.tif,,,,private,sketches,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,CSRC_Gronk_DogCity_img081.tif,CSRC_Gronk_DogCity_img081.tif,1970/1979,1 photograph,,1970s,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027dsc5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027dsc5/manifest
Gronk Digital Image Collection,ark:/21198/zz0027dsf6,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz0027dsf6_1835591_master.tif,,,,private,sketches,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,CSRC_Gronk_DogCity_img082.tif,CSRC_Gronk_DogCity_img082.tif,1970/1979,1 photograph,,1970s,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027dsf6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027dsf6/manifest
Gronk Digital Image Collection,ark:/21198/zz0027dsgq,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz0027dsgq_1834431_master.tif,,,,private,sketches,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,CSRC_Gronk_DogCity_img005.tif,CSRC_Gronk_DogCity_img005.tif,1970/1979,1 photograph,,1970s,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027dsgq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027dsgq/manifest
Gronk Digital Image Collection,ark:/21198/zz0027dsk8,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz0027dsk8_1835594_master.tif,,,,private,sketches,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,CSRC_Gronk_DogCity_img083.tif,CSRC_Gronk_DogCity_img083.tif,1970/1979,1 photograph,,1970s,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027dsk8,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027dsk8/manifest
Gronk Digital Image Collection,ark:/21198/zz0027dsvd,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz0027dsvd_1835597_master.tif,,,,private,sketches,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,CSRC_Gronk_DogCity_img084.tif,CSRC_Gronk_DogCity_img084.tif,1970/1979,1 photograph,,1970s,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027dsvd,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027dsvd/manifest
Gronk Digital Image Collection,ark:/21198/zz0027dsxf,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz0027dsxf_1835600_master.tif,,,,private,sketches,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,CSRC_Gronk_DogCity_img085.tif,CSRC_Gronk_DogCity_img085.tif,1970/1979,1 photograph,,1970s,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027dsxf,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027dsxf/manifest
Gronk Digital Image Collection,ark:/21198/zz0027dtj7,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz0027dtj7_1835657_master.tif,,,,private,clippings,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,CSRC_Gronk_Regeneracion_img013.tif,CSRC_Gronk_Regeneracion_img013.tif,1970/1979,1 photograph,,1970s,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027dtj7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027dtj7/manifest
Gronk Digital Image Collection,ark:/21198/zz0027dtkr,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz0027dtkr_1835660_master.tif,,,,private,clippings,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,CSRC_Gronk_Regeneracion_img014.tif,CSRC_Gronk_Regeneracion_img014.tif,1970/1979,1 photograph,,1970s,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027dtkr,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027dtkr/manifest
