Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,viewingHint,Visibility,Delete in Title,Thumbnail,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Name.other,Name.creator,Language,Subject.conceptTopic,Rights.permission,Subject.geographicPlace,Name.author,Name.cartographer,Name.repository,Name.subject,Title,Date.publication,Coverage.geographiccoordinates,Publisher.publisherName,Description.note,Publisher.placeOfOrigin,Format.extent,Coverage.geographic,Alt ID.oclc,Alt ID.callNo,Alt ID.catalogRecordNumber,Alt ID.OPAC,Coverage.geoscale,AltTitle,Alt ID.local,Publisher.edition,Date.creation,Date.normalized,Alt ID.lccn,Description.abstract
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz0gf/jr68vw6k,ark:/21198/zz002cz0gf,,,Page,Masters/Maps/Bruman-Maps/image/DR1129F6/G6081_P2_1M_Michelin_1944_sheet1.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz0gf/q742698v,ark:/21198/zz002cz0gf,,,Page,Masters/Maps/Bruman-Maps/image/DR1129F6/G6081_P2_1M_Michelin_1944_sheet2.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz0x5/0c43dw4x,ark:/21198/zz002cz0x5,,,Page,Masters/Maps/Bruman-Maps/image/DR1130F1/G6030_2M_NGS_1944a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz0x5/1w41j642,ark:/21198/zz002cz0x5,,,Page,Masters/Maps/Bruman-Maps/image/DR1130F1/G6030_2M_NGS_1944b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz158/bg34vk6g,ark:/21198/zz002cz158,,,Page,Masters/Maps/Bruman-Maps/image/DR710F4/G6031_P1_NS_TGK_1932a.tif,3,,,,,,,,,,,,,,,,,,,,Page 3,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz158/c6574m1z,ark:/21198/zz002cz158,,,Page,Masters/Maps/Bruman-Maps/image/DR1130F1/G6031_P1_NS_TGK_1932b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz158/gd99zz27,ark:/21198/zz002cz158,,,Page,Masters/Maps/Bruman-Maps/image/DR1130F1/G6031_P1_NS_TGK_1932a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz158/mt76h25q,ark:/21198/zz002cz158,,,Page,Masters/Maps/Bruman-Maps/image/DR710F4/G6031_P1_NS_TGK_1932b.tif,4,,,,,,,,,,,,,,,,,,,,Page 4,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz179/6t45dz7v,ark:/21198/zz002cz179,,,Page,Masters/Maps/Bruman-Maps/image/DR1130F1/G6031_S7_1940_R38b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz179/vb72dm90,ark:/21198/zz002cz179,,,Page,Masters/Maps/Bruman-Maps/image/DR1130F1/G6031_S7_1940_R38a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz1dw/gd21ww0k,ark:/21198/zz002cz1dw,,,Page,Masters/Maps/Bruman-Maps/image/DR1130F1/G6032_300_OKH_1944a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz1dw/r420b583,ark:/21198/zz002cz1dw,,,Page,Masters/Maps/Bruman-Maps/image/DR1130F1/G6032_300_OKH_1944b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz1jz/4548t148,ark:/21198/zz002cz1jz,,,Page,Masters/Maps/Bruman-Maps/image/DR1130F1/G6032_Breslau_Gleiwitz_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz1jz/dr96wf8n,ark:/21198/zz002cz1jz,,,Page,Masters/Maps/Bruman-Maps/image/DR1130F1/G6032_Breslau_Gleiwitz_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz27s/ds242j0t,ark:/21198/zz002cz27s,,,Page,Masters/Maps/Bruman-Maps/image/DR1130F1/G6032_P3_2_2M_ND_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz27s/h047603m,ark:/21198/zz002cz27s,,,Page,Masters/Maps/Bruman-Maps/image/DR1130F1/G6032_P3_2_2M_ND_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz2kz/mp94xr3g,ark:/21198/zz002cz2kz,,,Page,Masters/Maps/Bruman-Maps/image/DR1130F1/G6032_Schreiber_1720b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz2kz/z728mr4q,ark:/21198/zz002cz2kz,,,Page,Masters/Maps/Bruman-Maps/image/DR1130F1/G6032_Schreiber_1720a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz3w3/gb10c485,ark:/21198/zz002cz3w3,,,Page,Masters/Maps/Bruman-Maps/image/DR709F1/G5834_P5b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz3w3/mz83r88g,ark:/21198/zz002cz3w3,,,Page,Masters/Maps/Bruman-Maps/image/DR709F1/G5834_P5a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz45q/7s31wx8j,ark:/21198/zz002cz45q,,,Page,Masters/Maps/Bruman-Maps/image/DR709F1/G5834_Paris_1812A.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz45q/7v49pq6x,ark:/21198/zz002cz45q,,,Page,Masters/Maps/Bruman-Maps/image/DR709F1/G5834_Paris_1812B.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz4jd/4588w30d,ark:/21198/zz002cz4jd,,,Page,Masters/Maps/Bruman-Maps/image/DR709F1/G5834_Paris_Makowsky_1937b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz4jd/4h430267,ark:/21198/zz002cz4jd,,,Page,Masters/Maps/Bruman-Maps/image/DR709F1/G5834_Paris_Makowsky_1937a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz4mf/0v90xs6q,ark:/21198/zz002cz4mf,,,Page,Masters/Maps/Bruman-Maps/image/DR709F1/G5834_Paris_NS_Mellcottee_NDa.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz4mf/4349449t,ark:/21198/zz002cz4mf,,,Page,Masters/Maps/Bruman-Maps/image/DR709F1/G5834_Paris_NS_Mellcottee_NDb.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz4pg/5683rr70,ark:/21198/zz002cz4pg,,,Page,Masters/Maps/Bruman-Maps/image/DR709F1/G5834_Paris_NS_Munster_1561_1989a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz4pg/mv16668z,ark:/21198/zz002cz4pg,,,Page,Masters/Maps/Bruman-Maps/image/DR709F1/G5834_Paris_NS_Munster_1561_1989b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz4rh/8z807r8n,ark:/21198/zz002cz4rh,,,Page,Masters/Maps/Bruman-Maps/image/DR709F1/G5834_Paris_P2_30_TCS_1920B.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz4rh/k600pk7r,ark:/21198/zz002cz4rh,,,Page,Masters/Maps/Bruman-Maps/image/DR709F1/G5834_Paris_P2_30_TCS_1920ANo2.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz4tj/8585ns06,ark:/21198/zz002cz4tj,,,Page,Masters/Maps/Bruman-Maps/image/DR709F1/G5834_Paris_P3_NS_THB_1936B.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz4tj/sc956q0x,ark:/21198/zz002cz4tj,,,Page,Masters/Maps/Bruman-Maps/image/DR709F1/G5834_Paris_P3_NS_THB_1936A.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz4wk/5k478w3g,ark:/21198/zz002cz4wk,,,Page,Masters/Maps/Bruman-Maps/image/DR709F1/G5834_Paris_Truschet_Hoyau_1551_Sheet2.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz4wk/bn24191k,ark:/21198/zz002cz4wk,,,Page,Masters/Maps/Bruman-Maps/image/DR709F1/G5834_Paris_Truschet_Hoyau_1551_Sheet8.tif,8,,,,,,,,,,,,,,,,,,,,Page 8,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz4wk/c582cs6m,ark:/21198/zz002cz4wk,,,Page,Masters/Maps/Bruman-Maps/image/DR709F1/G5834_Paris_Truschet_Hoyau_1551_Sheet1.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz4wk/v687bq3k,ark:/21198/zz002cz4wk,,,Page,Masters/Maps/Bruman-Maps/image/DR709F1/G5834_Paris_Truschet_Hoyau_1551_Sheet6.tif,6,,,,,,,,,,,,,,,,,,,,Page 6,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz4wk/w336tt9m,ark:/21198/zz002cz4wk,,,Page,Masters/Maps/Bruman-Maps/image/DR709F1/G5834_Paris_Truschet_Hoyau_1551_Sheet5.tif,5,,,,,,,,,,,,,,,,,,,,Page 5,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz4wk/wp042d60,ark:/21198/zz002cz4wk,,,Page,Masters/Maps/Bruman-Maps/image/DR709F1/G5834_Paris_Truschet_Hoyau_1551_Sheet3.tif,3,,,,,,,,,,,,,,,,,,,,Page 3,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz4wk/zb82tw6t,ark:/21198/zz002cz4wk,,,Page,Masters/Maps/Bruman-Maps/image/DR709F1/G5834_Paris_Truschet_Hoyau_1551_Sheet7.tif,7,,,,,,,,,,,,,,,,,,,,Page 7,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz4wk/zt55qp4n,ark:/21198/zz002cz4wk,,,Page,Masters/Maps/Bruman-Maps/image/DR709F1/G5834_Paris_Truschet_Hoyau_1551_Sheet4.tif,4,,,,,,,,,,,,,,,,,,,,Page 4,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz577/d627tj9q,ark:/21198/zz002cz577,,,Page,Masters/Maps/Bruman-Maps/image/DR709F2/G5834_B361_P55_1944_U55_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz577/tz92zr3h,ark:/21198/zz002cz577,,,Page,Masters/Maps/Bruman-Maps/image/DR709F2/G5834_B361_P55_1944_U55_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz58r/1p17ps8s,ark:/21198/zz002cz58r,,,Page,Masters/Maps/Bruman-Maps/image/DR709F2/G5834_B64_P55_1944_U55_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz58r/gw21v983,ark:/21198/zz002cz58r,,,Page,Masters/Maps/Bruman-Maps/image/DR709F2/G5834_B64_P55_1944_U55_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz598/cr08pn0f,ark:/21198/zz002cz598,,,Page,Masters/Maps/Bruman-Maps/image/DR709F2/G5834_B6_P55_1944_U55_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz598/sf90xs2s,ark:/21198/zz002cz598,,,Page,Masters/Maps/Bruman-Maps/image/DR709F2/G5834_B6_P55_1944_U55_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz5bs/0c98th9d,ark:/21198/zz002cz5bs,,,Page,Masters/Maps/Bruman-Maps/image/DR709F2/G5834_B7_P55_1944_U55_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz5bs/90336z43,ark:/21198/zz002cz5bs,,,Page,Masters/Maps/Bruman-Maps/image/DR709F2/G5834_B7_P55_1944_U55_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz5dt/dp901k47,ark:/21198/zz002cz5dt,,,Page,Masters/Maps/Bruman-Maps/image/DR709F2/G5834_Brest_NS_Fridrich_1759_1989b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz5dt/fz956467,ark:/21198/zz002cz5dt,,,Page,Masters/Maps/Bruman-Maps/image/DR709F2/G5834_Brest_NS_Fridrich_1759_1989a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz5gv/6105k097,ark:/21198/zz002cz5gv,,,Page,Masters/Maps/Bruman-Maps/image/DR709F2/G5834_C2_P55_1944_U55_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz5gv/t690436v,ark:/21198/zz002cz5gv,,,Page,Masters/Maps/Bruman-Maps/image/DR709F2/G5834_C2_P55_1944_U55_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz5hc/ms43xs4s,ark:/21198/zz002cz5hc,,,Page,Masters/Maps/Bruman-Maps/image/DR709F2/G5834_C3_P55_1944_U55_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz5hc/tz43js1h,ark:/21198/zz002cz5hc,,,Page,Masters/Maps/Bruman-Maps/image/DR709F2/G5834_C3_P55_1944_U55_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz5jw/2t40q55m,ark:/21198/zz002cz5jw,,,Page,Masters/Maps/Bruman-Maps/image/DR709F2/G5834_C7_P55_1944_U54_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz5jw/bq96n899,ark:/21198/zz002cz5jw,,,Page,Masters/Maps/Bruman-Maps/image/DR709F2/G5834_C7_P55_1944_U54_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz5r0/9f761n1c,ark:/21198/zz002cz5r0,,,Page,Masters/Maps/Bruman-Maps/image/DR709F2/G5834_D4_P55_1944_U55_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz5r0/t8938x7p,ark:/21198/zz002cz5r0,,,Page,Masters/Maps/Bruman-Maps/image/DR709F2/G5834_D4_P55_1944_U55_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz5sh/8149dj7j,ark:/21198/zz002cz5sh,,,Page,Masters/Maps/Bruman-Maps/image/DR709F2/G5834_D919_P55_1944_U55_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz5sh/cx84rd4r,ark:/21198/zz002cz5sh,,,Page,Masters/Maps/Bruman-Maps/image/DR709F2/G5834_D919_P55_1944_U55_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz5w2/1b28710r,ark:/21198/zz002cz5w2,,,Page,Masters/Maps/Bruman-Maps/image/DR709F2/G5834_L1835_P55_1944_U55_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz5w2/zg73m22c,ark:/21198/zz002cz5w2,,,Page,Masters/Maps/Bruman-Maps/image/DR709F2/G5834_L1835_P55_1944_U55_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz5xk/1790gs6v,ark:/21198/zz002cz5xk,,,Page,Masters/Maps/Bruman-Maps/image/DR709F2/G5834_L39_P55_1943_U55_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz5xk/jf73hm8b,ark:/21198/zz002cz5xk,,,Page,Masters/Maps/Bruman-Maps/image/DR709F2/G5834_L39_P55_1943_U55_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz603/bs21m025,ark:/21198/zz002cz603,,,Page,Masters/Maps/Bruman-Maps/image/DR709F2/G5834_L87_P55_1944_U55_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz603/zq307t2h,ark:/21198/zz002cz603,,,Page,Masters/Maps/Bruman-Maps/image/DR709F2/G5834_L87_P55_1944_U55_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz65p/8024gj8t,ark:/21198/zz002cz65p,,,Page,Masters/Maps/Bruman-Maps/image/DR709F2/G5834_M4_P55_1944_U55a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz65p/bb09ck52,ark:/21198/zz002cz65p,,,Page,Masters/Maps/Bruman-Maps/image/DR709F2/G5834_M4_P55_1944_U55b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz666/3t34bn51,ark:/21198/zz002cz666,,,Page,Masters/Maps/Bruman-Maps/image/DR709F2/G5834_M4_P55_1944_U55_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz666/cr63g89x,ark:/21198/zz002cz666,,,Page,Masters/Maps/Bruman-Maps/image/DR709F2/G5834_M4_P55_1944_U55_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz67q/8582x05k,ark:/21198/zz002cz67q,,,Page,Masters/Maps/Bruman-Maps/image/DR709F2/G5834_M4_P55_1944_U56a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz67q/c1347x69,ark:/21198/zz002cz67q,,,Page,Masters/Maps/Bruman-Maps/image/DR709F2/G5834_M4_P55_1944_U56b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz687/m4884g8p,ark:/21198/zz002cz687,,,Page,Masters/Maps/Bruman-Maps/image/DR709F2/G5834_M4_P55_1944_U56_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz687/wr71b75b,ark:/21198/zz002cz687,,,Page,Masters/Maps/Bruman-Maps/image/DR709F2/G5834_M4_P55_1944_U56_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz6ft/hq841958,ark:/21198/zz002cz6ft,,,Page,Masters/Maps/Bruman-Maps/image/DR709F2/G5834_N3_P55_1944_U55_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz6ft/vt20nx2r,ark:/21198/zz002cz6ft,,,Page,Masters/Maps/Bruman-Maps/image/DR709F2/G5834_N3_P55_1944_U55_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz6gb/mq321q6w,ark:/21198/zz002cz6gb,,,Page,Masters/Maps/Bruman-Maps/image/DR709F2/G5834_N5_P55_1944_U55_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz6gb/x583d96x,ark:/21198/zz002cz6gb,,,Page,Masters/Maps/Bruman-Maps/image/DR709F2/G5834_N5_P55_1944_U55_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz6nx/2124403f,ark:/21198/zz002cz6nx,,,Page,Masters/Maps/Bruman-Maps/image/DR709F2/G5834_P55_T6_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz6nx/5j858355,ark:/21198/zz002cz6nx,,,Page,Masters/Maps/Bruman-Maps/image/DR709F2/G5834_P55_T6_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz6rg/3q648979,ark:/21198/zz002cz6rg,,,Page,Masters/Maps/Bruman-Maps/image/DR709F2/G5834_R678_P55_1944_U55_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz6rg/rn04wc8j,ark:/21198/zz002cz6rg,,,Page,Masters/Maps/Bruman-Maps/image/DR709F2/G5834_R678_P55_1944_U55_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz6zk/35885v7f,ark:/21198/zz002cz6zk,,,Page,Masters/Maps/Bruman-Maps/image/DR709F2/G5834_S147_P55_1944_U55_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz6zk/t317nj7j,ark:/21198/zz002cz6zk,,,Page,Masters/Maps/Bruman-Maps/image/DR709F2/G5834_S147_P55_1944_U55_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz713/2v586x92,ark:/21198/zz002cz713,,,Page,Masters/Maps/Bruman-Maps/image/DR709F2/G5834_S33_P55_1944_U55_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
