Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,viewingHint,Visibility,Delete in Title,Thumbnail,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Name.other,Name.creator,Language,Subject.conceptTopic,Rights.permission,Subject.geographicPlace,Name.author,Name.cartographer,Name.repository,Name.subject,Title,Date.publication,Coverage.geographiccoordinates,Publisher.publisherName,Description.note,Publisher.placeOfOrigin,Format.extent,Coverage.geographic,Alt ID.oclc,Alt ID.callNo,Alt ID.catalogRecordNumber,Alt ID.OPAC,Coverage.geoscale,AltTitle,Alt ID.local,Publisher.edition,Date.creation,Date.normalized,Alt ID.lccn,Description.abstract
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c138p/d7715c2q,ark:/21198/zz002c138p,,,Page,Masters/Maps/Bruman-Maps/image/Drawer11_folder2/G4362_030_C5_1550_USPRES_1856_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c143k/6q37m41v,ark:/21198/zz002c143k,,,Page,Masters/Maps/Bruman-Maps/image/Drawer11_folder3/G4362_060_A3_NS_MSCo_ND_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c143k/q561gj7t,ark:/21198/zz002c143k,,,Page,Masters/Maps/Bruman-Maps/image/Drawer11_folder3/G4362_060_A3_NS_MSCo_ND_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1443/0v05gn3b,ark:/21198/zz002c1443,,,Page,Masters/Maps/Bruman-Maps/image/Drawer11_folder3/G4362_060_C5_62_CDMG_1936_sheet2.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1443/gz165d37,ark:/21198/zz002c1443,,,Page,Masters/Maps/Bruman-Maps/image/Drawer11_folder3/G4362_060_C5_62_CDMG_1936_sheet1.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1464/fm780d9r,ark:/21198/zz002c1464,,,Page,Masters/Maps/Bruman-Maps/image/Drawer11_folder3/G4362_060_P2_275_CSAA_1930_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1464/zt564k96,ark:/21198/zz002c1464,,,Page,Masters/Maps/Bruman-Maps/image/Drawer11_folder3/G4362_060_P2_275_CSAA_1930_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c149p/6m241p1t,ark:/21198/zz002c149p,,,Page,Masters/Maps/Bruman-Maps/image/Drawer11_folder3/G4362_061C_G52_N5_EBRPD_1939_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c149p/h977v62g,ark:/21198/zz002c149p,,,Page,Masters/Maps/Bruman-Maps/image/Drawer11_folder3/G4362_061C_G52_N5_EBRPD_1939_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c14b6/3985m042,ark:/21198/zz002c14b6,,,Page,Masters/Maps/Bruman-Maps/image/Drawer11_folder3/G4362_061_1779_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c14b6/5g813r6b,ark:/21198/zz002c14b6,,,Page,Masters/Maps/Bruman-Maps/image/Drawer11_folder3/G4362_061_1779_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c14hs/6443dt71,ark:/21198/zz002c14hs,,,Page,Masters/Maps/Bruman-Maps/image/Drawer11_folder3/G4362_061_C5_62_USGS_1913_sheet3.tif,3,,,,,,,,,,,,,,,,,,,,Page 3,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c14hs/6c76dn3j,ark:/21198/zz002c14hs,,,Page,Masters/Maps/Bruman-Maps/image/Drawer11_folder3/G4362_061_C5_62_USGS_1913_sheet4.tif,4,,,,,,,,,,,,,,,,,,,,Page 4,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c14hs/d050sv6n,ark:/21198/zz002c14hs,,,Page,Masters/Maps/Bruman-Maps/image/Drawer11_folder3/G4362_061_C5_62_USGS_1913_sheet2.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c14hs/nt81qq8h,ark:/21198/zz002c14hs,,,Page,Masters/Maps/Bruman-Maps/image/Drawer11_folder3/G4362_061_C5_62_USGS_1913_sheet1.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c14j9/1614k58j,ark:/21198/zz002c14j9,,,Page,Masters/Maps/Bruman-Maps/image/Drawer11_folder3/G4362_061_NS_ND_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c14j9/9t30qx0b,ark:/21198/zz002c14j9,,,Page,Masters/Maps/Bruman-Maps/image/Drawer11_folder3/G4362_061_NS_ND_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c14wg/f585tb23,ark:/21198/zz002c14wg,,,Page,Masters/Maps/Bruman-Maps/image/Drawer12_folder2/G4362_020_250_USGS_1910_sheet3.tif,3,,,,,,,,,,,,,,,,,,,,Page 3,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c14wg/gh14sd2g,ark:/21198/zz002c14wg,,,Page,Masters/Maps/Bruman-Maps/image/Drawer12_folder2/G4362_020_250_USGS_1910_1931_sheet3_copy1_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c14wg/n9520k3r,ark:/21198/zz002c14wg,,,Page,Masters/Maps/Bruman-Maps/image/Drawer12_folder2/G4362_020_250_USGS_1910_1931_sheet3_copy1_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1574/5j82qx67,ark:/21198/zz002c1574,,,Page,Masters/Maps/Bruman-Maps/image/Drawer12_folder2/G4362_020_N3_SCEC_1935_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1574/dv55jq9x,ark:/21198/zz002c1574,,,Page,Masters/Maps/Bruman-Maps/image/Drawer12_folder2/G4362_020_N3_SCEC_1935_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c15c6/bs12962t,ark:/21198/zz002c15c6,,,Page,Masters/Maps/Bruman-Maps/image/Drawer12_folder2/G4362_020_P2_c910_RAMcN_192_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c15c6/mv32vg32,ark:/21198/zz002c15c6,,,Page,Masters/Maps/Bruman-Maps/image/Drawer12_folder2/G4362_020_P2_c910_RAMcN_192_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c15f7/2242nb6p,ark:/21198/zz002c15f7,,,Page,Masters/Maps/Bruman-Maps/image/Drawer12_folder2/G4362_020_P2_VAR_HPC_1930_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c15f7/c781s83d,ark:/21198/zz002c15f7,,,Page,Masters/Maps/Bruman-Maps/image/Drawer12_folder2/G4362_020_P2_VAR_HPC_1930_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c15js/6b815690,ark:/21198/zz002c15js,,,Page,Masters/Maps/Bruman-Maps/image/Drawer13_folder1/G4362_070_140_N44_BR_1940_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c15js/kw578103,ark:/21198/zz002c15js,,,Page,Masters/Maps/Bruman-Maps/image/Drawer13_folder1/G4362_070_140_N44_BR_1940_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c15sd/1w370j3g,ark:/21198/zz002c15sd,,,Page,Masters/Maps/Bruman-Maps/image/Drawer13_folder1/G4362_071_C315_126_CPW_1906_sheet1.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c15sd/bz63984f,ark:/21198/zz002c15sd,,,Page,Masters/Maps/Bruman-Maps/image/Drawer13_folder1/G4362_071_C315_126_CPW_1906_sheet2.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c15sd/vj246f7f,ark:/21198/zz002c15sd,,,Page,Masters/Maps/Bruman-Maps/image/Drawer13_folder1/G4362_071_C315_126_CPW_1906_sheet3.tif,3,,,,,,,,,,,,,,,,,,,,Page 3,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1600/g636wn9f,ark:/21198/zz002c1600,,,Page,Masters/Maps/Bruman-Maps/image/Drawer13_folder1/G4362_071_P53_Arrowsmith_ND_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1600/nh60183w,ark:/21198/zz002c1600,,,Page,Masters/Maps/Bruman-Maps/image/Drawer13_folder1/G4362_071_P53_Arrowsmith_ND_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c165k/b8516b2d,ark:/21198/zz002c165k,,,Page,Masters/Maps/Bruman-Maps/image/Drawer13_folder1/G4362_072_J1_960_USDA_1935_sheet1.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c165k/s9141438,ark:/21198/zz002c165k,,,Page,Masters/Maps/Bruman-Maps/image/Drawer13_folder1/G4362_072_J1_960_USDA_1935_sheet2.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c16sw/9z818m01,ark:/21198/zz002c16sw,,,Page,Masters/Maps/Bruman-Maps/image/Drawer13_folder2/G4362_080_G52_1MIL_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c16sw/cr065133,ark:/21198/zz002c16sw,,,Page,Masters/Maps/Bruman-Maps/image/Drawer13_folder2/G4362_080_G52_1MIL_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c16td/2x541k6n,ark:/21198/zz002c16td,,,Page,Masters/Maps/Bruman-Maps/image/Drawer13_folder2/G4362_080_G9_63_1939_no12-17_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c16td/hc08xv1q,ark:/21198/zz002c16td,,,Page,Masters/Maps/Bruman-Maps/image/Drawer13_folder2/G4362_080_G9_63_1939_no12-17_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c16vx/0g13qd4j,ark:/21198/zz002c16vx,,,Page,Masters/Maps/Bruman-Maps/image/Drawer13_folder2/G4362_080_G9_63_1939_no18-22_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c16vx/3s72pb92,ark:/21198/zz002c16vx,,,Page,Masters/Maps/Bruman-Maps/image/Drawer13_folder2/G4362_080_G9_63_1939_no18-22_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c16wf/3f041101,ark:/21198/zz002c16wf,,,Page,Masters/Maps/Bruman-Maps/image/Drawer13_folder2/G4362_080_G9_63_1939_no23-28_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c16wf/hn43372x,ark:/21198/zz002c16wf,,,Page,Masters/Maps/Bruman-Maps/image/Drawer13_folder2/G4362_080_G9_63_1939_no23-28_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c16xz/27964s3x,ark:/21198/zz002c16xz,,,Page,Masters/Maps/Bruman-Maps/image/Drawer13_folder2/G4362_080_K2_175_SCAC_1940_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c16xz/qx64zc8c,ark:/21198/zz002c16xz,,,Page,Masters/Maps/Bruman-Maps/image/Drawer13_folder2/G4362_080_K2_175_SCAC_1940_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c16zg/mh11bz98,ark:/21198/zz002c16zg,,,Page,Masters/Maps/Bruman-Maps/image/Drawer13_folder2/G4362_080_P2_CA_500_1935_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c16zg/v580nf33,ark:/21198/zz002c16zg,,,Page,Masters/Maps/Bruman-Maps/image/Drawer13_folder2/G4362_080_P2_CA_500_1935_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c170g/76976252,ark:/21198/zz002c170g,,,Page,Masters/Maps/Bruman-Maps/image/Drawer13_folder2/G4362_080_P2_CA_500_CSAA_1940_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c170g/zg32p46z,ark:/21198/zz002c170g,,,Page,Masters/Maps/Bruman-Maps/image/Drawer13_folder2/G4362_080_P2_CA_500_CSAA_1940_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c174j/0s48h245,ark:/21198/zz002c174j,,,Page,Masters/Maps/Bruman-Maps/image/Drawer13_folder3/G4362_081_K1_CA_600_SCAA_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c174j/pb79v12j,ark:/21198/zz002c174j,,,Page,Masters/Maps/Bruman-Maps/image/Drawer13_folder3/G4362_081_K1_CA_600_SCAA_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1752/g6765n0k,ark:/21198/zz002c1752,,,Page,Masters/Maps/Bruman-Maps/image/Drawer13_folder3/G4362_081_K1_CA_700_CSAA_1941_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1752/ms53357w,ark:/21198/zz002c1752,,,Page,Masters/Maps/Bruman-Maps/image/Drawer13_folder3/G4362_081_K1_CA_700_CSAA_1941_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c178m/6q461p11,ark:/21198/zz002c178m,,,Page,Masters/Maps/Bruman-Maps/image/Drawer13_folder3/G4362_082_63_USGS_1899_1906_sheetII_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c178m/rq14jn2v,ark:/21198/zz002c178m,,,Page,Masters/Maps/Bruman-Maps/image/Drawer13_folder3/G4362_082_63_USGS_1899_1906_sheetII_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1794/6r877s10,ark:/21198/zz002c1794,,,Page,Masters/Maps/Bruman-Maps/image/Drawer13_folder3/G4362_082_63_USGS_1899_1906_sheetI_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1794/rx55wr1k,ark:/21198/zz002c1794,,,Page,Masters/Maps/Bruman-Maps/image/Drawer13_folder3/G4362_082_63_USGS_1899_1906_sheetI_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c17bn/fv78c382,ark:/21198/zz002c17bn,,,Page,Masters/Maps/Bruman-Maps/image/Drawer13_folder3/G4362_082_63_USGS_1899_1927_sheetI_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c17bn/kd581s52,ark:/21198/zz002c17bn,,,Page,Masters/Maps/Bruman-Maps/image/Drawer13_folder3/G4362_082_63_USGS_1899_1927_sheetI_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c17c5/6t09hf62,ark:/21198/zz002c17c5,,,Page,Masters/Maps/Bruman-Maps/image/Drawer13_folder3/G4362_082_63_USGS_1899_1928_sheetII_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c17c5/sp58jn0t,ark:/21198/zz002c17c5,,,Page,Masters/Maps/Bruman-Maps/image/Drawer13_folder3/G4362_082_63_USGS_1899_1928_sheetII_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c17dp/7m58t73b,ark:/21198/zz002c17dp,,,Page,Masters/Maps/Bruman-Maps/image/Drawer13_folder3/G4362_082_65_USGS_1907_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c17dp/v552vz9j,ark:/21198/zz002c17dp,,,Page,Masters/Maps/Bruman-Maps/image/Drawer13_folder3/G4362_082_65_USGS_1907_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c17sc/1v33wx8r,ark:/21198/zz002c17sc,,,Page,Masters/Maps/Bruman-Maps/image/Drawer13_folder3/G4362_082_H1_63_USGS_1899_sheet_I_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c17sc/g331t81f,ark:/21198/zz002c17sc,,,Page,Masters/Maps/Bruman-Maps/image/Drawer13_folder3/G4362_082_H1_63_USGS_1899_sheet_I_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c17xf/9q00bm12,ark:/21198/zz002c17xf,,,Page,Masters/Maps/Bruman-Maps/image/Drawer13_folder4/G4362_090_1M_CP_ND_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c17xf/vc41m82q,ark:/21198/zz002c17xf,,,Page,Masters/Maps/Bruman-Maps/image/Drawer13_folder4/G4362_090_1M_CP_ND_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c185j/w707nr8p,ark:/21198/zz002c185j,,,Page,Masters/Maps/Bruman-Maps/image/Drawer13_folder4/G4362_092_250_LeConte_1893_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c185j/xr322t9p,ark:/21198/zz002c185j,,,Page,Masters/Maps/Bruman-Maps/image/Drawer13_folder4/G4362_092_250_LeConte_1893_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c18rb/1g89v720,ark:/21198/zz002c18rb,,,Page,Masters/Maps/Bruman-Maps/image/Drawer13_folder4/G4362_122_E63_350_1931_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c18rb/db16zn6q,ark:/21198/zz002c18rb,,,Page,Masters/Maps/Bruman-Maps/image/Drawer13_folder4/G4362_122_E63_350_1931_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c19mr/30805931,ark:/21198/zz002c19mr,,,Page,Masters/Maps/Bruman-Maps/image/Drawer14_folder2/G4362_111_62_5_USGS_1897a_2.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c19mr/xr989k0m,ark:/21198/zz002c19mr,,,Page,Masters/Maps/Bruman-Maps/image/Drawer14_folder2/G4362_111_62_5_USGS_1897_b.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c19n8/7b46x400,ark:/21198/zz002c19n8,,,Page,Masters/Maps/Bruman-Maps/image/Drawer14_folder2/G4362_111_80_BMC_1913_sheet1.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c19n8/qn13wv5s,ark:/21198/zz002c19n8,,,Page,Masters/Maps/Bruman-Maps/image/Drawer14_folder2/G4362_111_80_BMC_1913_sheet2.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c19ps/fj850k4z,ark:/21198/zz002c19ps,,,Page,Masters/Maps/Bruman-Maps/image/Drawer14_folder2/G4362_111_C34_62_USGS_1905.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c19ps/k620gw7m,ark:/21198/zz002c19ps,,,Page,Masters/Maps/Bruman-Maps/image/Drawer20_Oct26_folder2/G4362_111_C34_62_USGS_1905.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c19q9/03676b5d,ark:/21198/zz002c19q9,,,Page,Masters/Maps/Bruman-Maps/image/Drawer14_folder2/G4362_111_J1_250_FViole_1914_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c19q9/pq05ph54,ark:/21198/zz002c19q9,,,Page,Masters/Maps/Bruman-Maps/image/Drawer14_folder2/G4362_111_J1_250_FViole_1914_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c19rt/6k691x3k,ark:/21198/zz002c19rt,,,Page,Masters/Maps/Bruman-Maps/image/Drawer20_Oct26_folder2/G4362_111_NS_GDA_1852_1931.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c19rt/qd93741k,ark:/21198/zz002c19rt,,,Page,Masters/Maps/Bruman-Maps/image/Drawer14_folder2/G4362_111_NS_GDA_1852_1931.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c19sb/dr73fj2t,ark:/21198/zz002c19sb,,,Page,Masters/Maps/Bruman-Maps/image/Drawer20_Oct26_folder2/G4362_111_NS_LRLWC_1888.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c19sb/mp13vk5d,ark:/21198/zz002c19sb,,,Page,Masters/Maps/Bruman-Maps/image/Drawer14_folder2/G4362_111_NS_LRLWC_1888.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
