"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","Visibility","Type.typeOfResource","Rights.copyrightStatus","Language","Type.genre","Name.correspondent","Name.creator","Title","Alt ID.local","Relation.isPartOf","AltTitle.creator","AltTitle.descriptive","Date.creation","Alt ID.collection","Description.note","Publisher.placeOfOrigin","Coverage.geographic","Date.normalized","AltTitle.other","Format.medium","Bucketeer State","IIIF Access URL"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gj29p","ark:/21198/zz002gj1w0","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f02_0085back.tif","12","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 2, 85 back","uclamss_1632_box05f02_0085back","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gj29p"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gj2b6","ark:/21198/zz002gj1w0","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f02_0086.tif","13","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 2, 86","uclamss_1632_box05f02_0086","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gj2b6"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gj2cq","ark:/21198/zz002gj1w0","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f02_0086back.tif","14","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 2, 86 back","uclamss_1632_box05f02_0086back","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gj2cq"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gj2d7","ark:/21198/zz002gj1w0","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f02_0087.tif","15","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 2, 87","uclamss_1632_box05f02_0087","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gj2d7"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gj2fr","ark:/21198/zz002gj1w0","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f02_0087back.tif","16","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 2, 87 back","uclamss_1632_box05f02_0087back","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gj2fr"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gj2g8","ark:/21198/zz002gj1w0","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f02_0088.tif","17","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 2, 88","uclamss_1632_box05f02_0088","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gj2g8"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gj2hs","ark:/21198/zz002gj1w0","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f02_0089.tif","18","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 2, 89","uclamss_1632_box05f02_0089","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gj2hs"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gj2j9","ark:/21198/zz002gj1w0","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f02_0089back.tif","19","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 2, 89 back","uclamss_1632_box05f02_0089back","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gj2j9"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gj2kt","ark:/21198/zz002gj1w0","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f02_0090.tif","20","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 2, 90","uclamss_1632_box05f02_0090","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gj2kt"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gj2mb","ark:/21198/zz002gj1w0","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f02_0090back.tif","21","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 2, 90 back","uclamss_1632_box05f02_0090back","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gj2mb"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gj2nv","ark:/21198/zz002gj1w0","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f02_0091.tif","22","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 2, 91","uclamss_1632_box05f02_0091","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gj2nv"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gj2pc","ark:/21198/zz002gj1w0","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f02_0091back.tif","23","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 2, 91 back","uclamss_1632_box05f02_0091back","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gj2pc"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gj2qw","ark:/21198/zz002gj1w0","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f02_0092a.tif","24","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 2, 92a","uclamss_1632_box05f02_0092a","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gj2qw"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gj2rd","ark:/21198/zz002gj1w0","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f02_0092b.tif","25","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 2, 92b","uclamss_1632_box05f02_0092b","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gj2rd"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gj2sx","ark:/21198/zz002gj1w0","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f02_0092c.tif","26","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 2, 92c","uclamss_1632_box05f02_0092c","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gj2sx"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gj2tf","ark:/21198/zz002gj1w0","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f02_0092d.tif","27","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 2, 92d","uclamss_1632_box05f02_0092d","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gj2tf"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gj2vz","ark:/21198/zz002gj1w0","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f02_0093.tif","28","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 2, 93","uclamss_1632_box05f02_0093","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gj2vz"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gj2wg","ark:/21198/zz002gj1w0","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f02_0093back.tif","29","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 2, 93 back","uclamss_1632_box05f02_0093back","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gj2wg"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gj2x0","ark:/21198/zz002gj1w0","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f02_0094.tif","30","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 2, 94","uclamss_1632_box05f02_0094","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gj2x0"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gj2zh","ark:/21198/zz002gj1w0","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f02_0094back.tif","31","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 2, 94 back","uclamss_1632_box05f02_0094back","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gj2zh"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gj30h","ark:/21198/zz002gj1w0","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f02_0095.tif","32","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 2, 95","uclamss_1632_box05f02_0095","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gj30h"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gj311","ark:/21198/zz002gj1w0","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f02_0095back.tif","33","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 2, 95 back","uclamss_1632_box05f02_0095back","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gj311"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gj32j","ark:/21198/zz002gj1w0","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f02_0096.tif","34","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 2, 96","uclamss_1632_box05f02_0096","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gj32j"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gj332","ark:/21198/zz002gj1w0","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f02_0096back.tif","35","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 2, 96 back","uclamss_1632_box05f02_0096back","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gj332"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gj34k","ark:/21198/zz002gj1w0","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f02_0097a.tif","36","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 2, 97a","uclamss_1632_box05f02_0097a","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gj34k"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gj353","ark:/21198/zz002gj1w0","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f02_0097b.tif","37","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 2, 97b","uclamss_1632_box05f02_0097b","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gj353"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gj36m","ark:/21198/zz002gj1w0","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f02_0097c.tif","38","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 2, 97c","uclamss_1632_box05f02_0097c","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gj36m"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gj374","ark:/21198/zz002gj1w0","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f02_0098.tif","39","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 2, 98","uclamss_1632_box05f02_0098","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gj374"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gj38n","ark:/21198/zz002gj1w0","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f02_0099a.tif","40","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 2, 99a","uclamss_1632_box05f02_0099a","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gj38n"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gj395","ark:/21198/zz002gj1w0","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f02_0099b.tif","41","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 2, 99b","uclamss_1632_box05f02_0099b","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gj395"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gj3bp","ark:/21198/zz002gj1w0","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f02_0099c.tif","42","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 2, 99c","uclamss_1632_box05f02_0099c","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gj3bp"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gj3c6","ark:/21198/zz002gj1w0","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f02_0100.tif","43","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 2, 100","uclamss_1632_box05f02_0100","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gj3c6"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gj3dq","ark:/21198/zz002gj1w0","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f02_0100back.tif","44","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 2, 100 back","uclamss_1632_box05f02_0100back","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gj3dq"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gj3f7","ark:/21198/zz002gj1w0","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f02_0101.tif","45","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 2, 101","uclamss_1632_box05f02_0101","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gj3f7"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gj3gr","ark:/21198/zz002gj1w0","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f02_0101back.tif","46","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 2, 101 back","uclamss_1632_box05f02_0101back","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gj3gr"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gj3h8","ark:/21198/zz002gj1w0","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f02_0102a.tif","47","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 2, 102a","uclamss_1632_box05f02_0102a","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gj3h8"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gj3js","ark:/21198/zz002gj1w0","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f02_0102b.tif","48","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 2, 102b","uclamss_1632_box05f02_0102b","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gj3js"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gj3k9","ark:/21198/zz002gj1w0","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f02_0102c.tif","49","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 2, 102c","uclamss_1632_box05f02_0102c","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gj3k9"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gj3mt","ark:/21198/zz002gj1w0","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f02_0103.tif","50","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 2, 103","uclamss_1632_box05f02_0103","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gj3mt"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gj3nb","ark:/21198/zz002gj1w0","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f02_0103back.tif","51","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 2, 103 back","uclamss_1632_box05f02_0103back","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gj3nb"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gj3pv","ark:/21198/zz002gj1w0","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f02_0104a.tif","52","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 2, 104a","uclamss_1632_box05f02_0104a","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gj3pv"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gj3qc","ark:/21198/zz002gj1w0","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f02_0104b.tif","53","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 2, 104b","uclamss_1632_box05f02_0104b","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gj3qc"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gj3rw","ark:/21198/zz002gj1w0","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f02_0104c.tif","54","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 2, 104c","uclamss_1632_box05f02_0104c","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gj3rw"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gj3sd","ark:/21198/zz002gj1w0","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f02_0105a.tif","55","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 2, 105a","uclamss_1632_box05f02_0105a","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gj3sd"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gj3tx","ark:/21198/zz002gj1w0","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f02_0105b.tif","56","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 2, 105b","uclamss_1632_box05f02_0105b","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gj3tx"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gj3vf","ark:/21198/zz002gj1w0","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f02_0105c.tif","57","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 2, 105c","uclamss_1632_box05f02_0105c","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gj3vf"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gj3wz","ark:/21198/zz002gj1w0","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f02_0106.tif","58","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 2, 106","uclamss_1632_box05f02_0106","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gj3wz"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gj3xg","ark:/21198/zz002gj1w0","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f02_0106back.tif","59","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 2, 106 back","uclamss_1632_box05f02_0106back","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gj3xg"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gj3z0","ark:/21198/zz002gj1w0","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f02_0107a.tif","60","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 2, 107a","uclamss_1632_box05f02_0107a","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gj3z0"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gj400","ark:/21198/zz002gj1w0","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f02_0107b.tif","61","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 2, 107b","uclamss_1632_box05f02_0107b","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gj400"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gj41h","ark:/21198/zz002gj1w0","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f02_0107c.tif","62","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 2, 107c","uclamss_1632_box05f02_0107c","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gj41h"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gj421","ark:/21198/zz002gj1w0","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f02_0107d.tif","63","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 2, 107d","uclamss_1632_box05f02_0107d","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gj421"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gj43j","ark:/21198/zz002gj1w0","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f02_0107e.tif","64","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 2, 107e","uclamss_1632_box05f02_0107e","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gj43j"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gj442","ark:/21198/zz002gj1w0","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f02_0107f.tif","65","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 2, 107f","uclamss_1632_box05f02_0107f","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gj442"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gj45k","ark:/21198/zz002gj1w0","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f02_0107g.tif","66","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 2, 107g","uclamss_1632_box05f02_0107g","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gj45k"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gj463","ark:/21198/zz002gj1w0","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f02_0107h.tif","67","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 2, 107h","uclamss_1632_box05f02_0107h","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gj463"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gj47m","ark:/21198/zz002gj1w0","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f02_0107i.tif","68","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 2, 107i","uclamss_1632_box05f02_0107i","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gj47m"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gj484","ark:/21198/zz002gj1w0","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f02_0108.tif","69","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 2, 108","uclamss_1632_box05f02_0108","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gj484"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gj49n","ark:/21198/zz002gj1w0","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f02_0108back.tif","70","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 2, 108 back","uclamss_1632_box05f02_0108back","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gj49n"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gj4b5","ark:/21198/zz002gj1w0","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f02_0109a.tif","71","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 2, 109a","uclamss_1632_box05f02_0109a","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gj4b5"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gj4cp","ark:/21198/zz002gj1w0","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f02_0109b.tif","72","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 2, 109b","uclamss_1632_box05f02_0109b","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gj4cp"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gj4d6","ark:/21198/zz002gj1w0","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f02_0109c.tif","73","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 2, 109c","uclamss_1632_box05f02_0109c","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gj4d6"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gj4fq","ark:/21198/zz002gj1w0","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f02_0110.tif","74","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 2, 110","uclamss_1632_box05f02_0110","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gj4fq"
