Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Visibility,Type.typeOfResource,Rights.copyrightStatus,Language,Type.genre,Name.correspondent,Name.creator,Title,Alt ID.local,Relation.isPartOf,AltTitle.creator,AltTitle.descriptive,Date.creation,Alt ID.collection,Description.note,Publisher.placeOfOrigin,Coverage.geographic,Date.normalized,AltTitle.other,Format.medium,Bucketeer State,IIIF Access URL
Minasian Collection of Armenian Materials,ark:/21198/zz002gf5jd,ark:/21198/zz002gf4sj,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_02_19_0207.tif,22,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 2, Folder 19, 207",uclamss_1632_02_19_0207,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gf5jd
Minasian Collection of Armenian Materials,ark:/21198/zz002gf5kx,ark:/21198/zz002gf4sj,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_02_19_0207back.tif,23,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 2, Folder 19, 207 back",uclamss_1632_02_19_0207back,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gf5kx
Minasian Collection of Armenian Materials,ark:/21198/zz002gf5mf,ark:/21198/zz002gf4sj,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_02_19_0208.tif,24,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 2, Folder 19, 208",uclamss_1632_02_19_0208,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gf5mf
Minasian Collection of Armenian Materials,ark:/21198/zz002gf5nz,ark:/21198/zz002gf4sj,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_02_19_0208back.tif,25,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 2, Folder 19, 208 back",uclamss_1632_02_19_0208back,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gf5nz
Minasian Collection of Armenian Materials,ark:/21198/zz002gf5pg,ark:/21198/zz002gf4sj,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_02_19_0209.tif,26,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 2, Folder 19, 209",uclamss_1632_02_19_0209,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gf5pg
Minasian Collection of Armenian Materials,ark:/21198/zz002gf5q0,ark:/21198/zz002gf4sj,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_02_19_0209back.tif,27,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 2, Folder 19, 209 back",uclamss_1632_02_19_0209back,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gf5q0
Minasian Collection of Armenian Materials,ark:/21198/zz002gf5rh,ark:/21198/zz002gf4sj,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_02_19_0210.tif,28,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 2, Folder 19, 210",uclamss_1632_02_19_0210,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gf5rh
Minasian Collection of Armenian Materials,ark:/21198/zz002gf5s1,ark:/21198/zz002gf4sj,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_02_19_0210back.tif,29,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 2, Folder 19, 210 back",uclamss_1632_02_19_0210back,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gf5s1
Minasian Collection of Armenian Materials,ark:/21198/zz002gf5tj,ark:/21198/zz002gf4sj,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_02_19_0211.tif,30,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 2, Folder 19, 211",uclamss_1632_02_19_0211,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gf5tj
Minasian Collection of Armenian Materials,ark:/21198/zz002gf5v2,ark:/21198/zz002gf4sj,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_02_19_0211back.tif,31,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 2, Folder 19, 211 back",uclamss_1632_02_19_0211back,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gf5v2
Minasian Collection of Armenian Materials,ark:/21198/zz002gf5wk,ark:/21198/zz002gf4sj,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_02_19_0212.tif,32,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 2, Folder 19, 212",uclamss_1632_02_19_0212,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gf5wk
Minasian Collection of Armenian Materials,ark:/21198/zz002gf5x3,ark:/21198/zz002gf4sj,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_02_19_0213.tif,33,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 2, Folder 19, 213",uclamss_1632_02_19_0213,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gf5x3
Minasian Collection of Armenian Materials,ark:/21198/zz002gf5zm,ark:/21198/zz002gf4sj,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_02_19_0213back.tif,34,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 2, Folder 19, 213 back",uclamss_1632_02_19_0213back,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gf5zm
Minasian Collection of Armenian Materials,ark:/21198/zz002gf60m,ark:/21198/zz002gf4sj,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_02_19_0214.tif,35,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 2, Folder 19, 214",uclamss_1632_02_19_0214,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gf60m
Minasian Collection of Armenian Materials,ark:/21198/zz002gf614,ark:/21198/zz002gf4sj,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_02_19_0214back.tif,36,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 2, Folder 19, 214 back",uclamss_1632_02_19_0214back,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gf614
Minasian Collection of Armenian Materials,ark:/21198/zz002gf62n,ark:/21198/zz002gf4sj,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_02_19_0215.tif,37,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 2, Folder 19, 215",uclamss_1632_02_19_0215,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gf62n
Minasian Collection of Armenian Materials,ark:/21198/zz002gf635,ark:/21198/zz002gf4sj,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_02_19_0216.tif,38,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 2, Folder 19, 216",uclamss_1632_02_19_0216,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gf635
Minasian Collection of Armenian Materials,ark:/21198/zz002gf64p,ark:/21198/zz002gf4sj,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_02_19_0216back.tif,39,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 2, Folder 19, 216 back",uclamss_1632_02_19_0216back,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gf64p
Minasian Collection of Armenian Materials,ark:/21198/zz002gf656,ark:/21198/zz002gf4sj,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_02_19_0217.tif,40,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 2, Folder 19, 217",uclamss_1632_02_19_0217,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gf656
Minasian Collection of Armenian Materials,ark:/21198/zz002gf66q,ark:/21198/zz002gf4sj,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_02_19_0218.tif,41,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 2, Folder 19, 218",uclamss_1632_02_19_0218,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gf66q
Minasian Collection of Armenian Materials,ark:/21198/zz002gf68r,ark:/21198/zz002gf677,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_02_20_0219.tif,1,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 2, Folder 20, 219",uclamss_1632_02_20_0219,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gf68r
Minasian Collection of Armenian Materials,ark:/21198/zz002gf698,ark:/21198/zz002gf677,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_02_20_0219back.tif,2,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 2, Folder 20, 219 back",uclamss_1632_02_20_0219back,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gf698
Minasian Collection of Armenian Materials,ark:/21198/zz002gf6bs,ark:/21198/zz002gf677,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_02_20_0220.tif,3,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 2, Folder 20, 220",uclamss_1632_02_20_0220,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gf6bs
Minasian Collection of Armenian Materials,ark:/21198/zz002gf6c9,ark:/21198/zz002gf677,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_02_20_0220back.tif,4,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 2, Folder 20, 220 back",uclamss_1632_02_20_0220back,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gf6c9
Minasian Collection of Armenian Materials,ark:/21198/zz002gf6dt,ark:/21198/zz002gf677,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_02_20_0221.tif,5,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 2, Folder 20, 221",uclamss_1632_02_20_0221,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gf6dt
Minasian Collection of Armenian Materials,ark:/21198/zz002gf6fb,ark:/21198/zz002gf677,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_02_20_0221back.tif,6,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 2, Folder 20, 221 back",uclamss_1632_02_20_0221back,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gf6fb
Minasian Collection of Armenian Materials,ark:/21198/zz002gf6gv,ark:/21198/zz002gf677,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_02_20_0222.tif,7,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 2, Folder 20, 222",uclamss_1632_02_20_0222,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gf6gv
Minasian Collection of Armenian Materials,ark:/21198/zz002gf6hc,ark:/21198/zz002gf677,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_02_20_0222back.tif,8,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 2, Folder 20, 222 back",uclamss_1632_02_20_0222back,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gf6hc
Minasian Collection of Armenian Materials,ark:/21198/zz002gf6jw,ark:/21198/zz002gf677,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_02_20_0223.tif,9,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 2, Folder 20, 223",uclamss_1632_02_20_0223,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gf6jw
Minasian Collection of Armenian Materials,ark:/21198/zz002gf6kd,ark:/21198/zz002gf677,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_02_20_0224.tif,10,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 2, Folder 20, 224",uclamss_1632_02_20_0224,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gf6kd
Minasian Collection of Armenian Materials,ark:/21198/zz002gf6mx,ark:/21198/zz002gf677,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_02_20_0224back.tif,11,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 2, Folder 20, 224 back",uclamss_1632_02_20_0224back,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gf6mx
Minasian Collection of Armenian Materials,ark:/21198/zz002gf6nf,ark:/21198/zz002gf677,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_02_20_0225.tif,12,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 2, Folder 20, 225",uclamss_1632_02_20_0225,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gf6nf
Minasian Collection of Armenian Materials,ark:/21198/zz002gf6pz,ark:/21198/zz002gf677,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_02_20_0225back.tif,13,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 2, Folder 20, 225 back",uclamss_1632_02_20_0225back,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gf6pz
Minasian Collection of Armenian Materials,ark:/21198/zz002gf6qg,ark:/21198/zz002gf677,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_02_20_0226.tif,14,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 2, Folder 20, 226",uclamss_1632_02_20_0226,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gf6qg
Minasian Collection of Armenian Materials,ark:/21198/zz002gf6r0,ark:/21198/zz002gf677,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_02_20_0226back.tif,15,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 2, Folder 20, 226 back",uclamss_1632_02_20_0226back,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gf6r0
Minasian Collection of Armenian Materials,ark:/21198/zz002gf6sh,ark:/21198/zz002gf677,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_02_20_0227a.tif,16,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 2, Folder 20, 227a",uclamss_1632_02_20_0227a,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gf6sh
Minasian Collection of Armenian Materials,ark:/21198/zz002gf6t1,ark:/21198/zz002gf677,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_02_20_0227b.tif,17,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 2, Folder 20, 227b",uclamss_1632_02_20_0227b,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gf6t1
Minasian Collection of Armenian Materials,ark:/21198/zz002gf6vj,ark:/21198/zz002gf677,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_02_20_0227c.tif,18,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 2, Folder 20, 227c",uclamss_1632_02_20_0227c,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gf6vj
Minasian Collection of Armenian Materials,ark:/21198/zz002gf6w2,ark:/21198/zz002gf677,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_02_20_0228.tif,19,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 2, Folder 20, 228",uclamss_1632_02_20_0228,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gf6w2
Minasian Collection of Armenian Materials,ark:/21198/zz002gf6xk,ark:/21198/zz002gf677,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_02_20_0228back.tif,20,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 2, Folder 20, 228 back",uclamss_1632_02_20_0228back,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gf6xk
Minasian Collection of Armenian Materials,ark:/21198/zz002gf6z3,ark:/21198/zz002gf677,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_02_20_0229.tif,21,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 2, Folder 20, 229",uclamss_1632_02_20_0229,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gf6z3
Minasian Collection of Armenian Materials,ark:/21198/zz002gf703,ark:/21198/zz002gf677,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_02_20_0229back.tif,22,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 2, Folder 20, 229 back",uclamss_1632_02_20_0229back,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gf703
Minasian Collection of Armenian Materials,ark:/21198/zz002gf724,ark:/21198/zz002gf71m,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_02_21_0230.tif,1,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 2, Folder 21, 230",uclamss_1632_02_21_0230,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gf724
Minasian Collection of Armenian Materials,ark:/21198/zz002gf73n,ark:/21198/zz002gf71m,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_02_21_0230back.tif,2,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 2, Folder 21, 230 back",uclamss_1632_02_21_0230back,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gf73n
Minasian Collection of Armenian Materials,ark:/21198/zz002gf745,ark:/21198/zz002gf71m,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_02_21_0231a.tif,3,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 2, Folder 21, 231a",uclamss_1632_02_21_0231a,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gf745
Minasian Collection of Armenian Materials,ark:/21198/zz002gf75p,ark:/21198/zz002gf71m,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_02_21_0231b.tif,4,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 2, Folder 21, 231b",uclamss_1632_02_21_0231b,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gf75p
Minasian Collection of Armenian Materials,ark:/21198/zz002gf766,ark:/21198/zz002gf71m,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_02_21_0231c.tif,5,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 2, Folder 21, 231c",uclamss_1632_02_21_0231c,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gf766
Minasian Collection of Armenian Materials,ark:/21198/zz002gf77q,ark:/21198/zz002gf71m,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_02_21_0232a.tif,6,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 2, Folder 21, 232a",uclamss_1632_02_21_0232a,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gf77q
Minasian Collection of Armenian Materials,ark:/21198/zz002gf787,ark:/21198/zz002gf71m,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_02_21_0232b.tif,7,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 2, Folder 21, 232b",uclamss_1632_02_21_0232b,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gf787
Minasian Collection of Armenian Materials,ark:/21198/zz002gf79r,ark:/21198/zz002gf71m,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_02_21_0232c.tif,8,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 2, Folder 21, 232c",uclamss_1632_02_21_0232c,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gf79r
Minasian Collection of Armenian Materials,ark:/21198/zz002gf7b8,ark:/21198/zz002gf71m,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_02_21_0234.tif,9,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 2, Folder 21, 234",uclamss_1632_02_21_0234,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gf7b8
Minasian Collection of Armenian Materials,ark:/21198/zz002gf7cs,ark:/21198/zz002gf71m,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_02_21_0234back.tif,10,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 2, Folder 21, 234 back",uclamss_1632_02_21_0234back,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gf7cs
Minasian Collection of Armenian Materials,ark:/21198/zz002gf7d9,ark:/21198/zz002gf71m,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_02_21_0235.tif,11,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 2, Folder 21, 235",uclamss_1632_02_21_0235,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gf7d9
Minasian Collection of Armenian Materials,ark:/21198/zz002gf7ft,ark:/21198/zz002gf71m,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_02_21_0236.tif,12,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 2, Folder 21, 236",uclamss_1632_02_21_0236,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gf7ft
Minasian Collection of Armenian Materials,ark:/21198/zz002gf7gb,ark:/21198/zz002gf71m,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_02_21_0236back.tif,13,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 2, Folder 21, 236 back",uclamss_1632_02_21_0236back,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gf7gb
Minasian Collection of Armenian Materials,ark:/21198/zz002gf7hv,ark:/21198/zz002gf71m,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_02_21_0237.tif,14,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 2, Folder 21, 237",uclamss_1632_02_21_0237,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gf7hv
Minasian Collection of Armenian Materials,ark:/21198/zz002gf7jc,ark:/21198/zz002gf71m,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_02_21_0237back.tif,15,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 2, Folder 21, 237 back",uclamss_1632_02_21_0237back,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gf7jc
Minasian Collection of Armenian Materials,ark:/21198/zz002gf7kw,ark:/21198/zz002gf71m,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_02_21_0238.tif,16,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 2, Folder 21, 238",uclamss_1632_02_21_0238,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gf7kw
Minasian Collection of Armenian Materials,ark:/21198/zz002gf7md,ark:/21198/zz002gf71m,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_02_21_0238back.tif,17,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 2, Folder 21, 238 back",uclamss_1632_02_21_0238back,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gf7md
Minasian Collection of Armenian Materials,ark:/21198/zz002gf7nx,ark:/21198/zz002gf71m,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_02_21_0239.tif,18,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 2, Folder 21, 239",uclamss_1632_02_21_0239,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gf7nx
Minasian Collection of Armenian Materials,ark:/21198/zz002gf7pf,ark:/21198/zz002gf71m,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_02_21_0239back.tif,19,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 2, Folder 21, 239 back",uclamss_1632_02_21_0239back,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gf7pf
Minasian Collection of Armenian Materials,ark:/21198/zz002gf7qz,ark:/21198/zz002gf71m,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_02_21_0240.tif,20,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 2, Folder 21, 240",uclamss_1632_02_21_0240,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gf7qz
Minasian Collection of Armenian Materials,ark:/21198/zz002gf7rg,ark:/21198/zz002gf71m,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_02_21_0240back.tif,21,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 2, Folder 21, 240 back",uclamss_1632_02_21_0240back,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gf7rg
Minasian Collection of Armenian Materials,ark:/21198/zz002gf7s0,ark:/21198/zz002gf71m,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_02_21_0241.tif,22,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 2, Folder 21, 241",uclamss_1632_02_21_0241,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gf7s0
