Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Visibility,Type.typeOfResource,Rights.copyrightStatus,Language,Type.genre,Name.correspondent,Name.creator,Title,Alt ID.local,Relation.isPartOf,AltTitle.creator,AltTitle.descriptive,Date.creation,Alt ID.collection,Description.note,Publisher.placeOfOrigin,Coverage.geographic,Date.normalized,AltTitle.other,Format.medium
Minasian Collection of Armenian Materials,ark:/21198/zz002gt455,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0131back.tif,39,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 131 back",uclamss_1632_box12f09_0131back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt46p,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0132.tif,40,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 132",uclamss_1632_box12f09_0132,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt476,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0132back.tif,41,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 132 back",uclamss_1632_box12f09_0132back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt48q,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0133.tif,42,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 133",uclamss_1632_box12f09_0133,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt497,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0134.tif,43,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 134",uclamss_1632_box12f09_0134,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt4br,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0134back.tif,44,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 134 back",uclamss_1632_box12f09_0134back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt4c8,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0135.tif,45,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 135",uclamss_1632_box12f09_0135,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt4ds,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0135back.tif,46,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 135 back",uclamss_1632_box12f09_0135back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt4f9,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0136.tif,47,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 136",uclamss_1632_box12f09_0136,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt4gt,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0137.tif,48,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 137",uclamss_1632_box12f09_0137,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt4hb,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0137back.tif,49,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 137 back",uclamss_1632_box12f09_0137back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt4jv,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0138a.tif,50,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 138a",uclamss_1632_box12f09_0138a,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt4kc,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0138b.tif,51,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 138b",uclamss_1632_box12f09_0138b,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt4mw,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0138c.tif,52,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 138c",uclamss_1632_box12f09_0138c,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt4nd,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0138d.tif,53,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 138d",uclamss_1632_box12f09_0138d,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt4px,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0139.tif,54,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 139",uclamss_1632_box12f09_0139,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt4qf,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0139back.tif,55,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 139 back",uclamss_1632_box12f09_0139back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt4rz,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0140.tif,56,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 140",uclamss_1632_box12f09_0140,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt4sg,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0140back.tif,57,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 140 back",uclamss_1632_box12f09_0140back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt4t0,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0141.tif,58,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 141",uclamss_1632_box12f09_0141,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt4vh,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0141back.tif,59,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 141 back",uclamss_1632_box12f09_0141back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt4w1,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0142.tif,60,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 142",uclamss_1632_box12f09_0142,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt4xj,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0142back.tif,61,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 142 back",uclamss_1632_box12f09_0142back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt4z2,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0143.tif,62,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 143",uclamss_1632_box12f09_0143,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt502,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0143back.tif,63,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 143 back",uclamss_1632_box12f09_0143back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt51k,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0144.tif,64,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 144",uclamss_1632_box12f09_0144,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt523,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0144back.tif,65,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 144 back",uclamss_1632_box12f09_0144back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt53m,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0145.tif,66,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 145",uclamss_1632_box12f09_0145,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt544,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0145back.tif,67,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 145 back",uclamss_1632_box12f09_0145back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt55n,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0146.tif,68,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 146",uclamss_1632_box12f09_0146,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt565,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0146back.tif,69,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 146 back",uclamss_1632_box12f09_0146back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt57p,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0147.tif,70,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 147",uclamss_1632_box12f09_0147,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt586,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0147back.tif,71,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 147 back",uclamss_1632_box12f09_0147back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt59q,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0148.tif,72,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 148",uclamss_1632_box12f09_0148,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt5b7,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0148back.tif,73,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 148 back",uclamss_1632_box12f09_0148back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt5cr,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0149.tif,74,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 149",uclamss_1632_box12f09_0149,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt5d8,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0149back.tif,75,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 149 back",uclamss_1632_box12f09_0149back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt5fs,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0150.tif,76,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 150",uclamss_1632_box12f09_0150,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt5g9,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0150back.tif,77,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 150 back",uclamss_1632_box12f09_0150back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt5ht,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0151.tif,78,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 151",uclamss_1632_box12f09_0151,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt5jb,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0152.tif,79,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 152",uclamss_1632_box12f09_0152,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt5kv,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0152back.tif,80,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 152 back",uclamss_1632_box12f09_0152back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt5mc,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0153.tif,81,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 153",uclamss_1632_box12f09_0153,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt5nw,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0153back.tif,82,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 153 back",uclamss_1632_box12f09_0153back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt5pd,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0154.tif,83,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 154",uclamss_1632_box12f09_0154,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt5qx,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0154back.tif,84,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 154 back",uclamss_1632_box12f09_0154back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt5rf,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0155.tif,85,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 155",uclamss_1632_box12f09_0155,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt5sz,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0155back.tif,86,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 155 back",uclamss_1632_box12f09_0155back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt5tg,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0156.tif,87,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 156",uclamss_1632_box12f09_0156,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt5v0,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0156back.tif,88,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 156 back",uclamss_1632_box12f09_0156back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt5wh,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0157.tif,89,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 157",uclamss_1632_box12f09_0157,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt5x1,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0157back.tif,90,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 157 back",uclamss_1632_box12f09_0157back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt5zj,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0158.tif,91,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 158",uclamss_1632_box12f09_0158,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt60j,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0158back.tif,92,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 158 back",uclamss_1632_box12f09_0158back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt612,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0159.tif,93,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 159",uclamss_1632_box12f09_0159,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt62k,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0159back.tif,94,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 159 back",uclamss_1632_box12f09_0159back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt633,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0160.tif,95,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 160",uclamss_1632_box12f09_0160,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt64m,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0160back.tif,96,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 160 back",uclamss_1632_box12f09_0160back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt654,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0161.tif,97,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 161",uclamss_1632_box12f09_0161,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt66n,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0161back.tif,98,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 161 back",uclamss_1632_box12f09_0161back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt675,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0162.tif,99,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 162",uclamss_1632_box12f09_0162,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt68p,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0162back.tif,100,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 162 back",uclamss_1632_box12f09_0162back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt696,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0163.tif,101,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 163",uclamss_1632_box12f09_0163,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt6bq,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0164.tif,102,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 164",uclamss_1632_box12f09_0164,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt6c7,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0165.tif,103,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 165",uclamss_1632_box12f09_0165,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt6dr,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0165back.tif,104,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 165 back",uclamss_1632_box12f09_0165back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt6f8,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0166.tif,105,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 166",uclamss_1632_box12f09_0166,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt6gs,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0166back.tif,106,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 166 back",uclamss_1632_box12f09_0166back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt6h9,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0167.tif,107,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 167",uclamss_1632_box12f09_0167,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt6jt,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0167back.tif,108,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 167 back",uclamss_1632_box12f09_0167back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt6kb,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0168.tif,109,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 168",uclamss_1632_box12f09_0168,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt6mv,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0168back.tif,110,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 168 back",uclamss_1632_box12f09_0168back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt6nc,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0169.tif,111,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 169",uclamss_1632_box12f09_0169,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt6pw,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0169back.tif,112,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 169 back",uclamss_1632_box12f09_0169back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt6qd,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0170.tif,113,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 170",uclamss_1632_box12f09_0170,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt6rx,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0170back.tif,114,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 170 back",uclamss_1632_box12f09_0170back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt6sf,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0171a.tif,115,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 171a",uclamss_1632_box12f09_0171a,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt6tz,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0171b.tif,116,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 171b",uclamss_1632_box12f09_0171b,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt6vg,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0171c.tif,117,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 171c",uclamss_1632_box12f09_0171c,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt6w0,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0171d.tif,118,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 171d",uclamss_1632_box12f09_0171d,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt6xh,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0171e.tif,119,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 171e",uclamss_1632_box12f09_0171e,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gt6z1,ark:/21198/zz002gt2t1,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box12f09_0171f.tif,120,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 12, Folder 9, 171f",uclamss_1632_box12f09_0171f,,,,,,,,,,,
